LGA_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
LGA35800,0,0,0,0,0,0,16,0,0,0,0,18,47,19,9,0,0,75,82,34,36,16,11,182,52,26,22,24,16,146,7,0,3,0,0,11,206,78,71,43,31,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,227,76,71,46,31,455,0,0,0,0,0,0,7,3,0,0,0,15,54,16,6,0,0,81,83,31
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,3,17,13,14,8,5,22,66,3,13,4,6,8,30,0,0,0,0,0,0,26,25,21,15,33,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,21,15,33,120,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,22,10
LGA36150,0,0,0,0,0,0,3,0,0,0,0,5,12,5,9,0,0,29,57,18,16,10,3,101,35,18,15,14,5,91,3,0,0,0,0,5,112,43,45,21,9,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,113,46,45,25,9,240,0,0,0,0,0,0,7,0,0,0,0,5,19,4,0,0,0,31,59,26
LGA36250,5,0,0,0,0,11,87,13,13,0,0,107,861,170,77,17,9,1131,6365,2964,2609,643,202,12784,5111,3518,5321,2748,1153,17854,126,37,49,11,12,229,12545,6703,8063,3425,1381,32122,0,0,0,0,0,0,38,0,0,0,0,37,753,94,22,7,0,876,583,245,130,30,9,1002,39,16,38,12,8,110,23,3,0,0,0,27,1436,365,189,45,17,2059,0,0,0,0,0,0,59,0,0,0,0,62,269,26,5,3,3,311,130,56,24,8,0,226,9,6,0,4,0,21,14,0,0,0,0,17,489,97,33,16,3,638,4,3,0,0,0,3,42,0,0,0,0,46,44,9,3,0,0,57,16,3,5,5,0,23,9,0,0,3,3,9,0,0,0,0,0,3,111,20,7,6,3,142,6,0,3,0,0,9,14584,7183,8300,3492,1403,34966,17,7,4,0,0,30,110,22,10,3,3,141,1050,175,66,27,10,1325,6543,3006
LGA36300,0,0,0,0,0,0,3,0,0,0,0,5,13,6,5,0,0,27,39,24,18,12,3,95,19,13,19,5,12,69,3,0,3,0,0,7,75,46,44,16,16,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,80,46,44,20,16,206,0,0,0,0,0,0,3,0,0,0,0,3,21,5,0,0,0,26,43,18
LGA36370,6,3,3,0,0,15,102,23,7,3,3,139,1336,420,208,59,27,2046,4180,2141,1934,676,265,9203,1547,1028,1360,888,579,5404,129,35,27,17,13,221,7299,3650,3538,1648,896,17024,0,0,0,0,0,0,4,0,0,0,0,8,100,23,4,4,0,121,47,21,15,0,0,82,4,0,3,6,0,21,0,3,0,0,0,3,164,42,20,10,0,236,0,0,0,0,0,0,26,0,0,0,0,26,319,81,29,4,0,430,88,43,13,6,0,151,9,0,3,4,0,19,13,0,0,0,0,17,449,123,45,12,4,636,11,0,0,0,0,11,30,3,4,0,0,38,15,9,7,3,0,29,25,0,15,0,0,36,11,7,4,3,3,31,9,0,0,0,0,9,94,21,22,12,3,157,9,4,8,3,0,35,8019,3844,3637,1679,910,18089,8,5,3,5,0,19,127,25,7,4,3,165,1211,383,180,54,30,1853,4275,2146
LGA36510,9,3,0,0,0,18,76,16,7,0,0,107,649,140,64,16,8,883,2356,959,757,279,97,4446,1125,562,776,541,325,3324,34,3,17,10,4,63,4260,1681,1626,845,432,8838,0,0,0,0,0,0,4,0,0,0,0,4,31,6,0,0,0,36,8,6,3,0,0,16,3,0,0,0,0,7,0,0,0,0,0,0,46,11,7,0,0,68,0,0,0,0,0,0,9,0,0,0,0,9,56,19,0,0,0,76,8,7,3,3,0,15,0,0,0,0,0,3,3,0,0,0,0,5,73,20,6,3,0,104,0,3,0,0,0,5,18,0,0,0,0,17,7,5,0,0,0,23,8,6,0,0,0,20,7,0,0,0,0,10,3,0,0,0,0,3,43,17,5,0,3,70,0,0,0,0,0,0,4423,1731,1641,852,436,9083,5,0,0,0,0,12,81,7,9,6,3,102,657,125,59,11,7,858,2454,946
LGA36580,8,0,3,0,3,14,52,6,0,0,0,64,407,94,56,14,6,563,1298,517,438,156,54,2461,590,345,376,301,191,1793,31,17,15,3,8,68,2386,980,881,473,254,4968,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,10,9,3,0,0,22,7,0,5,0,0,15,0,0,0,0,0,0,31,8,6,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,12,3,0,0,0,0,7,20,4,0,0,0,23,16,9,4,0,0,30,6,3,9,3,3,22,0,3,0,3,0,10,3,0,0,0,0,3,58,19,14,3,7,104,0,0,3,0,0,3,2480,1010,906,475,265,5135,8,0,3,0,0,10,56,9,0,0,0,66,428,91,53,16,3,581,1400,507
LGA36630,16,0,3,3,0,17,86,12,9,3,0,113,646,162,61,25,4,893,2073,785,689,276,119,3939,875,471,512,384,250,2493,68,13,5,8,4,94,3763,1441,1279,693,380,7547,0,0,0,0,0,0,4,0,0,0,0,4,16,4,3,0,0,25,8,3,0,0,0,12,0,0,0,0,0,7,4,0,0,0,0,4,33,10,4,4,3,51,0,0,0,0,0,0,4,0,0,0,0,4,77,17,3,0,0,100,17,7,3,0,0,26,7,3,0,0,3,15,4,0,0,0,0,3,106,21,9,8,3,144,11,0,0,0,3,14,15,3,0,0,0,20,12,7,4,0,0,20,10,6,0,3,3,22,4,0,0,3,0,10,3,0,0,0,0,0,51,14,7,4,5,87,0,0,0,0,0,0,3951,1491,1304,709,388,7837,13,3,0,0,0,19,83,13,4,0,0,96,720,139,70,15,3,947,2217,742
LGA36660,11,6,3,0,0,23,68,0,7,0,0,72,574,161,67,15,9,822,2219,782,715,273,95,4092,1122,538,666,497,275,3091,54,14,10,6,3,86,4047,1495,1468,795,380,8185,0,0,0,0,0,0,3,0,0,0,0,3,24,4,0,0,0,22,20,6,4,7,0,39,5,3,4,3,3,22,0,0,0,0,0,0,45,13,13,10,3,85,0,0,0,0,0,0,9,0,0,0,0,9,88,22,5,0,0,112,24,13,8,0,0,38,10,4,5,3,3,25,0,0,0,0,0,0,124,32,16,4,3,190,3,0,0,0,0,4,6,6,0,0,0,13,10,7,0,0,0,16,12,0,4,3,0,14,3,3,0,0,0,5,0,0,0,0,0,0,31,15,8,4,0,53,9,3,0,0,0,14,4263,1557,1510,808,391,8528,7,0,3,0,0,10,68,9,3,3,0,87,665,130,57,11,9,869,2284,822
LGA36720,21,9,9,6,3,48,225,43,22,7,3,308,2436,542,263,58,22,3324,13119,5493,4725,1308,376,25021,7741,4426,6223,3572,1538,23492,255,86,62,22,14,432,23793,10605,11302,4975,1948,52623,8,0,0,0,0,8,77,3,0,0,0,79,1785,202,48,6,0,2046,1567,464,222,52,13,2316,81,54,58,47,18,260,43,9,0,0,0,53,3559,724,333,101,35,4758,3,0,0,0,0,3,149,9,5,0,0,163,2017,355,84,14,4,2471,1322,398,245,53,20,2034,67,26,54,25,19,199,55,9,3,0,0,67,3616,800,386,100,42,4940,44,8,3,0,0,58,179,21,3,0,0,205,196,44,26,12,0,277,80,21,24,3,3,131,25,5,11,8,4,58,20,3,0,0,0,27,542,103,69,21,10,742,11,0,3,0,0,18,31526,12232,12094,5202,2035,63084,31,6,12,0,3,55,248,47,21,11,3,327,2262,530,236,71,21,3111,13959,5528
LGA36820,19,3,4,0,0,29,118,8,9,3,0,135,574,136,58,22,6,798,1605,572,541,204,86,3002,568,290,352,262,177,1647,62,19,9,7,12,105,2946,1031,972,497,284,5726,0,0,0,0,0,0,13,3,0,0,0,13,47,3,0,0,0,51,34,9,3,3,0,55,8,0,7,3,6,23,0,0,0,0,0,3,95,18,11,8,3,148,0,0,0,0,0,0,11,0,0,0,0,11,48,12,8,0,0,66,16,3,3,3,0,21,0,0,0,0,0,3,3,0,0,0,0,3,74,20,11,3,0,107,12,0,3,0,0,14,27,3,0,0,0,34,19,3,3,0,0,28,11,10,3,0,0,28,4,3,8,8,0,18,7,3,3,0,0,16,86,21,14,9,0,135,5,0,0,0,0,5,3203,1095,1013,519,292,6117,16,3,3,0,0,17,124,12,6,3,0,148,555,135,49,16,8,759,1736,526
LGA36910,16,0,4,0,0,24,107,18,12,7,8,149,1420,354,138,50,16,1978,8705,3802,3254,1098,430,17292,4720,2714,3619,2287,1181,14515,160,45,42,19,17,282,15127,6938,7062,3460,1649,34234,0,0,0,0,0,0,20,0,3,0,0,17,353,58,9,3,0,426,253,69,36,12,3,364,105,56,125,66,32,391,15,4,0,0,0,19,740,188,176,89,36,1222,0,0,0,0,0,0,43,3,0,0,0,48,731,114,35,4,3,889,258,97,31,4,0,398,26,7,11,3,4,51,24,7,0,0,0,26,1079,220,77,16,10,1405,9,5,0,0,0,17,30,0,0,0,0,33,21,6,0,0,0,34,22,12,7,4,3,42,7,7,5,3,0,25,4,0,0,0,0,4,97,26,15,4,8,150,0,0,0,0,0,0,17047,7370,7332,3572,1699,37022,16,0,8,3,0,23,122,15,7,4,5,153,1446,325,140,46,13,1967,8911,3616
LGA36950,0,0,0,0,0,3,4,3,0,0,0,8,18,9,9,8,3,51,29,46,31,22,42,177,11,18,18,22,65,132,3,0,6,3,3,15,69,80,65,50,113,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,75,50,36,19,15,197,146,132,105,75,129,589,0,0,0,0,0,0,10,4,0,0,0,15,24,16,7,8,3,54,25,35
LGA36960,0,0,0,0,0,0,6,3,3,0,0,13,25,28,16,7,11,88,68,65,62,38,62,298,41,66,70,56,160,393,12,5,4,0,0,16,148,160,161,108,225,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,3,4,3,4,7,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,6,8,5,3,5,26,0,0,0,0,0,0,158,165,164,110,236,833,0,0,0,0,0,0,0,3,0,3,0,5,20,16,12,11,7,58,69,40
LGA37010,23,5,6,0,3,36,181,30,14,10,4,237,1592,383,162,45,22,2200,8330,4324,3698,1145,462,17960,3519,2958,4061,2426,1257,14218,186,78,60,36,28,383,13826,7772,8002,3662,1777,35043,3,0,0,0,0,3,27,0,0,0,0,25,428,78,21,0,0,537,150,69,64,18,3,302,24,20,19,17,19,100,16,0,0,0,0,16,644,172,107,37,29,982,3,0,0,0,0,3,101,10,0,0,0,115,1521,352,102,21,16,2004,392,163,97,24,8,689,15,14,24,11,5,70,39,12,3,0,0,55,2075,546,228,56,30,2932,38,6,3,0,0,43,85,4,0,0,0,95,40,6,3,0,0,50,35,13,3,0,0,50,13,0,4,3,0,26,13,4,0,0,0,20,228,30,18,4,7,287,0,0,0,0,0,3,16778,8526,8348,3755,1839,39249,19,9,3,3,3,39,176,30,17,8,6,241,1488,364,158,49,7,2074,8707,4427
LGA37300,0,0,0,0,0,0,0,3,0,0,0,4,22,7,3,0,0,29,87,76,103,32,18,316,19,24,42,36,27,146,3,0,0,0,0,7,136,109,149,69,40,507,0,0,0,0,0,0,6,0,0,0,0,6,55,16,0,0,0,72,9,11,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,73,23,3,0,0,103,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,16,6,4,8,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,24,6,4,0,0,36,3,0,0,0,0,3,12,0,0,0,0,8,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,18,0,0,0,0,0,0,251,136,165,71,40,668,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,29,109,80
LGA37310,11,0,3,0,3,15,70,8,0,0,0,86,467,109,71,21,10,678,1803,691,707,282,99,3584,904,471,564,429,243,2618,44,16,13,10,4,87,3301,1296,1367,743,359,7068,0,0,0,0,0,0,3,0,0,0,0,3,28,4,0,0,0,39,22,11,18,4,0,51,15,3,7,0,8,39,0,0,0,0,0,7,71,18,24,6,8,131,0,0,0,0,0,0,9,0,0,0,0,9,69,6,4,0,0,75,9,3,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,92,7,5,0,3,107,8,0,4,0,0,13,25,4,0,0,3,36,22,3,5,0,3,35,12,4,7,0,3,30,5,3,3,9,3,26,6,0,0,0,0,7,80,24,25,14,10,144,0,3,0,0,0,3,3544,1355,1420,758,380,7456,10,0,3,0,0,18,91,6,3,6,3,108,469,121,51,20,8,670,1778,686
LGA37340,20,3,3,0,0,24,78,7,5,0,0,91,496,150,69,19,3,743,1548,695,667,218,64,3194,519,316,434,248,155,1677,52,6,15,5,7,93,2713,1186,1193,494,227,5816,7,0,0,0,0,7,14,0,0,0,0,14,114,30,10,0,0,156,128,52,30,15,4,223,16,16,12,17,4,60,5,5,0,0,0,16,290,98,56,25,13,480,4,0,0,0,0,4,50,3,0,0,0,47,207,59,34,3,0,308,58,26,12,6,3,110,7,3,3,0,4,12,7,0,3,0,0,11,325,93,56,10,8,496,32,0,3,0,0,31,88,8,6,3,0,94,38,6,7,3,0,53,29,7,4,0,3,49,10,3,3,3,3,19,15,0,0,0,0,18,207,31,25,9,6,276,3,0,0,0,0,4,3536,1404,1334,543,251,7070,6,10,0,0,0,14,98,7,7,0,0,116,488,132,64,18,7,711,1688,691
LGA37400,0,0,0,0,0,0,4,0,0,0,0,6,40,6,4,3,0,55,54,24,36,10,0,125,30,24,27,13,10,99,3,0,0,0,0,3,125,53,68,24,13,285,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,5,3,0,0,0,0,5,5,0,3,0,0,13,3,0,0,0,0,3,18,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,9,3,0,0,0,10,0,0,0,0,0,0,156,57,74,25,16,325,0,0,0,0,0,0,4,0,3,0,0,9,34,8,3,0,0,47,77,32
LGA37550,0,0,0,0,0,0,6,0,0,0,0,10,11,3,3,3,4,27,8,6,11,11,23,68,5,0,3,6,21,38,0,0,0,0,0,8,28,13,18,20,60,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,18,20,60,141,0,0,0,0,0,0,0,0,0,0,0,7,8,6,3,3,3,15,6,12
LGA37570,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,8,3,5,8,4,13,30,0,0,6,3,7,17,0,0,0,0,0,0,14,10,11,10,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,16,7,11,10,20,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3
LGA37600,0,3,0,0,0,3,6,0,0,0,0,11,8,7,5,3,9,34,11,10,16,12,65,111,7,14,16,23,116,171,3,0,3,0,4,13,32,35,34,41,193,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,3,22,16,5,0,0,3,27,0,0,0,0,0,0,51,43,38,41,196,370,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,3,11,22,14,19
LGA39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
