LGA_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
LGA23270,17,4,0,579,122,27,7,7,3,169,15,0,0,0,0,18,666,134,28,14,9,849,0,0,0,0,0,0,3,0,0,0,0,3,28,3,0,0,0,34,41,10,0,0,0,53,8,3,5,5,0,16,0,0,0,0,0,5,86,17,3,4,0,108,0,0,0,0,0,0,4,0,0,0,0,4,31,7,0,0,0,35,33,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,3,68,10,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,830,162,33,23,7,1053,3,0,0,0,0,3,8,0,0,0,0,7,60,5,4,0,0,69,463,94,31,19,12,619,171,41,28,9,11,259,42,14,3,7,4,65,741,154,71,33
LGA23350,0,0,0,61,14,3,0,3,0,23,0,0,0,0,0,3,98,7,0,3,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,100,7,0,3,0,117,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,20,64,8,0,0,0,74,23,3,0,0,0,24,5,0,0,0,0,5,100,12,4,0
LGA23430,17,0,5,471,80,35,34,23,8,175,19,5,4,0,0,31,589,152,60,28,11,835,0,0,0,0,0,0,5,0,0,0,0,5,171,4,4,0,0,181,98,24,5,3,0,139,15,0,10,0,4,23,8,3,3,0,0,10,300,41,23,3,4,363,0,0,0,0,0,0,23,0,0,0,0,23,286,26,5,0,0,312,48,18,6,3,0,80,0,0,0,0,0,0,7,0,0,0,0,14,363,50,13,3,0,430,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,1268,240,93,33,11,1646,3,0,0,0,0,3,0,0,0,0,0,0,98,3,0,0,0,104,312,84,16,3,4,419,107,35,36,26,10,212,17,8,6,0,0,37,537,126,56,32
LGA23670,9,0,0,641,161,44,24,3,0,237,15,3,0,0,0,21,818,157,39,6,0,1021,0,0,0,0,0,0,0,0,0,0,0,0,74,4,0,0,0,80,64,17,0,0,0,79,0,0,0,0,0,3,0,0,0,0,0,0,135,29,3,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42,38,11,0,0,0,45,3,0,0,0,0,3,0,0,0,0,0,0,78,12,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,1045,193,39,6,0,1285,0,0,0,0,0,0,5,3,3,3,0,13,121,9,3,0,0,128,479,88,19,4,0,589,131,51,38,7,5,237,27,4,0,0,0,35,764,157,64,14
LGA23810,12,0,0,430,59,19,10,3,3,98,12,0,0,0,0,15,563,71,23,3,3,668,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,5,0,0,0,0,6,3,0,0,0,0,5,0,0,0,0,0,0,23,3,0,0,0,27,0,0,0,0,0,0,5,0,0,0,0,5,53,8,0,0,0,55,10,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,71,10,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,665,79,23,3,8,783,0,0,0,0,0,0,4,0,0,0,0,4,114,4,0,0,0,124,353,58,8,0,0,418,82,18,13,0,0,123,18,0,0,0,0,21,577,89,24,0
LGA23940,0,0,0,40,9,3,0,0,0,12,0,0,0,0,0,0,64,4,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,70,4,0,0,0,81,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19,40,0,0,0,0,39,17,0,0,0,0,13,5,0,0,0,0,5,78,3,0,0
LGA24130,0,0,0,138,49,10,0,3,0,62,0,0,0,0,0,0,220,22,0,3,0,249,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,237,22,3,3,0,267,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,113,11,0,0,0,136,43,16,3,4,4,71,7,0,0,0,0,10,203,30,5,7
LGA24210,7,3,3,287,99,45,37,10,3,190,12,4,0,3,0,17,367,121,42,14,4,549,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,44,45,20,0,0,0,64,9,6,0,0,0,18,3,0,0,0,0,3,95,29,7,0,0,130,0,0,0,0,0,0,5,0,0,0,0,5,32,7,0,0,0,40,30,8,5,0,0,49,0,3,0,0,0,4,3,0,0,0,0,3,70,17,5,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,164,51,18,6,777,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,31,177,49,15,3,0,248,121,52,47,14,11,246,13,7,0,0,0,24,345,113,59,16
LGA24250,0,0,0,42,9,0,0,0,0,16,0,0,0,0,0,0,62,3,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,76,3,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,35,3,0,0,0,37,11,3,0,0,0,16,3,0,0,0,0,5,62,8,3,0
LGA24330,38,17,8,546,49,47,56,36,16,211,19,7,5,3,0,33,617,275,107,58,34,1083,0,0,0,0,0,0,6,0,0,0,0,6,113,8,3,0,0,123,92,85,25,8,4,220,6,18,21,0,3,50,9,0,0,3,0,11,224,113,50,19,7,409,9,3,0,0,0,13,44,3,0,0,0,49,308,55,14,3,4,391,42,52,10,8,0,106,3,0,3,0,0,4,14,4,3,3,0,32,418,121,27,13,3,585,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,0,0,0,3,1271,505,182,85,39,2080,0,0,0,0,0,5,3,6,0,0,0,11,217,26,5,5,3,256,291,237,54,13,12,599,59,54,90,37,33,270,31,13,12,5,7,64,593,329,164,60
LGA24410,9,4,0,398,87,24,13,13,0,144,3,0,0,0,0,7,553,102,24,13,3,690,0,0,0,0,0,0,5,0,0,0,0,5,172,13,0,0,0,185,86,23,4,0,0,107,3,6,0,0,0,5,3,0,0,0,0,3,265,38,8,0,3,311,0,0,0,0,0,0,6,0,0,0,0,6,54,0,0,0,0,54,11,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,67,12,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,148,31,13,6,1084,3,0,0,0,0,3,9,0,0,0,0,9,245,4,4,0,0,253,347,72,10,0,0,435,120,43,23,4,3,193,24,7,0,0,0,29,743,128,36,4
LGA24600,15,0,0,95,12,19,26,18,8,86,0,3,3,0,0,3,112,67,42,17,8,252,3,0,0,0,0,3,10,0,0,0,0,11,308,37,3,3,0,346,145,307,67,8,0,525,34,64,166,59,23,341,13,3,3,0,3,24,511,415,235,72,30,1261,72,15,0,0,0,85,522,41,12,0,0,573,2735,471,130,21,3,3363,226,560,100,22,6,910,18,18,25,8,3,80,65,27,5,4,0,97,3637,1125,280,51,14,5115,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,4,4,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,17,4,0,0,0,26,4,0,5,0,0,6,4280,1616,564,144,55,6655,0,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0,0,38,17,47,9,3,0,73,8,10,31,20,7,66,3,5,0,0,0,12,61,63,38,20
LGA24650,12,3,0,399,130,26,8,6,0,172,26,0,0,0,0,27,551,67,20,10,0,653,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,48,7,3,0,0,53,5,3,0,0,0,5,3,0,0,0,0,4,64,10,5,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,16,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,18,5,3,0,0,29,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,646,79,27,10,0,761,0,3,0,0,0,3,5,0,0,0,0,5,38,3,0,0,0,40,418,45,12,3,0,474,175,29,17,3,3,232,28,4,0,0,0,35,660,86,26,8
LGA24780,4,4,0,248,33,8,3,5,3,53,14,0,0,0,0,14,333,39,8,11,3,393,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,33,9,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,37,11,0,0,0,49,0,0,0,0,0,0,7,0,0,0,0,7,28,3,0,0,0,28,4,3,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,8,42,7,4,0,0,47,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,11,0,0,0,0,12,0,0,0,0,0,0,417,60,13,14,3,504,3,0,0,0,0,4,3,0,0,0,0,8,75,6,3,0,0,76,229,36,15,4,9,282,46,16,10,3,4,80,22,6,0,3,0,27,373,59,27,10
LGA24850,3,3,3,147,50,3,0,0,0,55,3,0,0,0,0,5,214,13,0,7,6,240,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,248,22,3,7,6,278,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,142,15,0,7,7,172,53,7,7,3,4,75,3,3,0,3,0,10,249,28,7,9
LGA24900,4,0,0,137,27,3,0,0,0,31,8,3,0,0,0,11,203,18,5,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,232,22,5,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,36,124,13,7,0,0,140,33,4,3,0,0,39,8,0,0,0,0,10,207,17,9,0
LGA24970,80,26,10,904,184,156,236,118,70,764,28,12,14,4,3,67,884,502,343,150,83,1955,0,0,3,0,0,7,8,0,0,0,0,8,103,15,9,0,0,128,109,135,44,11,4,306,33,36,76,30,13,187,10,5,5,3,0,26,260,194,133,51,20,657,0,0,0,0,0,4,21,0,0,0,0,21,230,39,7,3,0,287,85,96,36,9,0,228,13,19,38,29,14,110,4,5,4,0,3,22,355,170,95,40,20,671,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,1501,866,571,239,119,3296,0,0,0,0,0,9,8,3,4,4,3,25,137,17,3,0,3,156,420,298,81,24,8,826,202,199,283,128,119,931,41,26,17,6,10,104,813,543,388,161
LGA25060,23,3,0,485,65,37,65,27,10,209,6,5,0,0,0,17,539,236,95,36,10,908,0,0,0,0,0,0,7,0,0,0,0,7,140,9,3,0,0,146,88,67,8,3,0,171,3,4,14,4,0,30,8,0,0,0,0,7,245,83,27,5,3,359,0,0,0,0,0,3,51,3,0,0,0,59,454,43,14,3,0,507,65,27,3,0,0,98,3,0,0,0,0,4,13,0,3,0,0,14,583,74,20,4,0,686,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,3,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,9,4,3,0,0,12,0,0,0,0,0,0,1376,403,139,47,9,1965,0,0,0,0,0,0,3,0,0,0,0,5,128,11,0,0,0,148,227,142,21,3,4,394,50,52,41,19,5,178,21,5,9,0,0,33,431,219,75,24
LGA25150,0,0,0,132,35,3,3,0,0,46,8,0,0,0,0,8,175,15,7,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,199,16,7,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,103,7,0,0,0,114,36,5,0,0,0,50,9,0,0,0,0,6,172,18,0,0
LGA25250,101,24,12,1079,94,101,218,81,23,511,32,26,4,5,6,75,1007,628,338,111,40,2125,0,0,0,0,0,3,18,0,0,0,0,13,455,45,11,4,0,509,200,297,44,9,5,552,14,27,58,11,3,115,15,3,0,0,0,22,699,362,117,30,6,1220,5,0,0,0,0,12,62,11,0,0,0,73,709,76,27,10,0,817,65,124,28,8,3,224,4,3,18,5,0,34,16,3,0,0,0,22,862,216,72,20,3,1173,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,9,0,5,0,0,0,10,0,0,3,0,0,6,3,0,0,0,0,3,15,11,3,0,0,31,0,3,0,0,0,4,2582,1222,534,164,51,4549,3,0,0,0,0,4,8,0,0,0,0,14,296,31,6,0,0,343,435,447,124,30,26,1063,106,140,249,107,51,658,40,34,21,7,8,107,896,655,396,151
LGA25340,9,0,0,646,180,27,13,6,0,229,20,0,3,0,0,20,939,94,28,6,0,1074,0,0,0,0,0,0,3,0,0,0,0,3,74,0,3,0,0,81,37,7,0,0,0,46,0,0,0,0,0,3,0,0,0,0,0,0,119,10,0,0,0,138,0,0,0,0,0,0,4,0,0,0,0,4,36,0,0,0,0,37,28,0,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,66,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,1142,108,32,9,3,1288,3,0,0,0,0,3,8,0,0,0,0,11,147,4,0,0,0,151,486,46,6,0,0,540,159,24,13,9,7,214,39,0,0,3,0,45,837,79,19,12
LGA25430,4,0,0,107,22,7,0,0,0,29,0,0,0,0,0,4,182,20,5,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,20,5,0,0,217,0,0,0,0,0,0,8,0,0,0,0,8,78,0,0,0,0,80,94,13,5,0,0,111,25,6,0,0,3,37,8,3,0,0,0,11,210,20,6,0
LGA25490,0,0,0,47,13,3,0,0,0,19,3,0,0,0,0,3,82,8,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,7,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,26,63,4,0,0,0,68,18,0,0,0,3,25,5,3,0,0,0,5,105,9,3,0
LGA25620,0,0,0,56,20,3,0,3,0,25,0,0,0,0,0,0,107,8,0,3,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,113,8,0,3,0,128,3,0,0,0,0,3,0,0,0,0,0,3,24,0,0,0,0,29,51,0,0,0,0,57,15,3,0,3,0,24,3,0,0,0,0,0,103,4,3,3
LGA25710,0,0,0,131,57,9,3,3,0,76,0,0,0,0,0,0,204,30,3,3,0,239,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,28,3,3,0,264,0,0,0,0,0,0,3,0,0,0,0,4,34,4,0,0,0,38,85,12,0,0,0,99,43,11,4,3,0,67,4,0,0,0,0,5,166,30,9,0
