LGA_CODE_2016,C16_SH_Tot_NPGH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPGH_2,C16_SDRTHT_0b_NPGH_3,C16_SDRTHT_0b_NPGH_4,C16_SDRTHT_0b_NPGH_5,C16_SDRTHT_0b_NPGH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPGH_2,C16_SDRTHT_1b_NPGH_3,C16_SDRTHT_1b_NPGH_4,C16_SDRTHT_1b_NPGH_5,C16_SDRTHT_1b_NPGH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPGH_2,C16_SDRTHT_2b_NPGH_3,C16_SDRTHT_2b_NPGH_4,C16_SDRTHT_2b_NPGH_5,C16_SDRTHT_2b_NPGH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPGH_2,C16_SDRTHT_3b_NPGH_3,C16_SDRTHT_3b_NPGH_4,C16_SDRTHT_3b_NPGH_5,C16_SDRTHT_3b_NPGH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPGH_2,C16_SDRTHT_4mb_NPGH_3,C16_SDRTHT_4mb_NPGH_4,C16_SDRTHT_4mb_NPGH_5,C16_SDRTHT_4mb_NPGH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPGH_2,C16_SDRTHT_NB_NS_NPGH_3,C16_SDRTHT_NB_NS_NPGH_4,C16_SDRTHT_NB_NS_NPGH_5,C16_SDRTHT_NB_NS_NPGH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPGH_2,C16_SDRTHT_Tot_NPGH_3,C16_SDRTHT_Tot_NPGH_4,C16_SDRTHT_Tot_NPGH_5,C16_SDRTHT_Tot_NPGH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPGH_2,C16_FUA_0b_NPGH_3,C16_FUA_0b_NPGH_4,C16_FUA_0b_NPGH_5,C16_FUA_0b_NPGH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPGH_2,C16_FUA_1b_NPGH_3,C16_FUA_1b_NPGH_4,C16_FUA_1b_NPGH_5,C16_FUA_1b_NPGH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPGH_2,C16_FUA_2b_NPGH_3,C16_FUA_2b_NPGH_4,C16_FUA_2b_NPGH_5,C16_FUA_2b_NPGH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPGH_2,C16_FUA_3b_NPGH_3,C16_FUA_3b_NPGH_4,C16_FUA_3b_NPGH_5,C16_FUA_3b_NPGH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPGH_2,C16_FUA_4mb_NPGH_3,C16_FUA_4mb_NPGH_4,C16_FUA_4mb_NPGH_5,C16_FUA_4mb_NPGH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPGH_2,C16_FUA_NB_NS_NPGH_3,C16_FUA_NB_NS_NPGH_4,C16_FUA_NB_NS_NPGH_5,C16_FUA_NB_NS_NPGH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPGH_2,C16_FUA_Tot_NPGH_3,C16_FUA_Tot_NPGH_4,C16_FUA_Tot_NPGH_5,C16_FUA_Tot_NPGH_6_mor,C16_FUA_T_T,C16_OD_0b_NPGH_2,C16_OD_0b_NPGH_3,C16_OD_0b_NPGH_4,C16_OD_0b_NPGH_5,C16_OD_0b_NPGH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPGH_2,C16_OD_1b_NPGH_3,C16_OD_1b_NPGH_4,C16_OD_1b_NPGH_5,C16_OD_1b_NPGH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPGH_2,C16_OD_2b_NPGH_3,C16_OD_2b_NPGH_4,C16_OD_2b_NPGH_5,C16_OD_2b_NPGH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPGH_2,C16_OD_3b_NPGH_3,C16_OD_3b_NPGH_4,C16_OD_3b_NPGH_5,C16_OD_3b_NPGH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPGH_2,C16_OD_4mb_NPGH_3,C16_OD_4mb_NPGH_4,C16_OD_4mb_NPGH_5,C16_OD_4mb_NPGH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPGH_2,C16_OD_NB_NS_NPGH_3,C16_OD_NB_NS_NPGH_4,C16_OD_NB_NS_NPGH_5,C16_OD_NB_NS_NPGH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPGH_2,C16_OD_Tot_NPGH_3,C16_OD_Tot_NPGH_4,C16_OD_Tot_NPGH_5,C16_OD_Tot_NPGH_6_mor,C16_OD_T_T,C16_DS_NS_NPGH_2,C16_DS_NS_NPGH_3,C16_DS_NS_NPGH_4,C16_DS_NS_NPGH_5,C16_DS_NS_NPGH_6_mor,C16_DS_NS_T,C16_Tot_NPGH_2,C16_Tot_NPGH_3,C16_Tot_NPGH_4,C16_Tot_NPGH_5,C16_Tot_NPGH_6_mor,C16_T_T
LGA22110,4,384,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,5,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,3,19,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,8,375,43,7,3,4,431
LGA22170,3,1240,0,0,0,0,0,0,5,0,0,0,0,5,133,4,0,0,0,136,100,24,4,0,0,126,7,5,0,0,0,10,12,0,0,0,0,12,261,35,3,0,0,298,3,0,0,0,0,3,8,0,0,0,0,11,40,0,0,0,0,39,10,3,0,0,0,18,0,0,0,0,0,0,3,3,0,0,0,9,63,6,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,3,0,0,0,0,0,1359,200,39,15,4,1626
LGA22250,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3,0,0,0,88
LGA22310,35,875,0,0,0,0,0,0,7,0,0,0,0,7,263,27,3,0,0,299,148,154,29,4,5,339,18,19,40,14,3,96,6,10,0,4,0,23,442,216,76,19,9,764,0,0,0,0,0,0,103,3,0,0,0,105,724,113,27,8,4,870,70,125,17,5,3,219,0,7,15,0,0,23,22,10,0,0,0,30,916,248,61,21,10,1250,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,8,3,10,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,0,0,18,4,0,0,0,0,12,1819,671,276,94,57,2918
LGA22410,0,165,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,15,4,0,0,179
LGA22490,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,10,0,0,0,116
LGA22620,16,1398,0,0,0,0,0,0,3,0,0,0,0,5,103,4,0,0,0,107,58,36,3,0,0,93,0,7,7,0,0,20,4,3,0,0,0,7,172,47,12,0,0,231,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,15,5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,0,0,28,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,11,1219,317,89,27,15,1669
LGA22670,130,1360,0,3,0,0,0,4,10,0,0,0,0,10,163,49,26,6,7,247,83,44,12,16,12,169,3,8,7,3,8,28,16,8,5,7,3,42,277,103,51,37,32,499,0,3,0,0,0,3,26,4,0,0,0,33,159,35,23,6,0,229,30,17,9,4,0,61,3,0,4,0,0,4,15,8,8,0,0,24,227,67,47,16,4,360,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,10,3,4,0,0,10,9,3,0,0,0,11,1203,420,286,174,169,2241
LGA22750,79,2447,0,0,0,0,0,0,24,0,0,0,0,28,217,17,0,0,0,233,100,64,13,0,0,173,6,9,17,0,3,33,15,0,0,0,0,19,369,89,23,3,6,488,0,0,0,0,0,0,20,0,0,0,0,20,78,3,3,0,0,85,17,17,0,0,0,34,6,0,0,0,3,5,3,0,0,0,0,3,120,18,3,0,3,141,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,12,5,0,3,0,0,11,3,0,7,4,0,11,0,0,0,0,0,0,21,4,8,4,0,31,14,3,0,0,0,20,2154,557,241,98,86,3137
LGA22830,7,569,0,0,0,0,0,0,15,0,3,0,0,12,47,6,6,0,3,60,14,4,0,0,0,24,4,0,0,0,0,5,7,0,3,0,0,7,89,12,8,0,3,113,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,4,535,94,44,19,10,700
LGA22910,0,145,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,6,149,13,6,0,0,167
LGA22980,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,3,0,0,58
LGA23110,15,671,0,0,0,0,0,0,3,0,0,0,0,4,113,8,0,0,0,120,114,50,12,4,0,179,11,3,7,0,0,23,5,3,0,0,0,11,247,68,16,5,3,343,3,0,0,0,0,3,9,0,0,0,0,9,71,6,0,0,0,76,4,3,0,0,0,7,0,0,3,0,0,3,0,0,0,0,0,3,87,13,3,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,6,799,222,65,30,18,1128
LGA23190,0,162,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,33,11,0,0,186
LGA23270,26,1020,0,0,0,0,0,0,3,3,0,0,0,6,76,7,4,0,0,95,85,14,12,3,0,114,0,4,4,3,0,11,8,4,0,0,3,10,177,31,23,3,4,234,0,0,0,0,0,0,8,0,0,0,0,8,33,3,3,5,0,49,20,7,3,0,0,33,3,0,0,0,0,4,0,3,0,0,0,4,64,18,6,5,0,94,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,3,0,12,11,0,0,0,0,12,991,203,104,37,32,1370
LGA23350,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,16,4,0,0,139
LGA23430,18,770,0,0,0,0,0,0,7,3,0,0,0,12,217,12,3,0,0,240,160,57,8,4,3,233,10,7,20,3,3,47,9,4,0,0,0,11,407,82,32,5,12,544,0,0,0,0,0,0,29,0,0,0,0,28,242,14,0,3,0,261,39,6,3,0,0,44,3,0,0,0,0,5,13,6,0,0,0,15,320,23,0,4,4,353,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,5,0,0,0,3,10,1271,238,96,44,40,1690
LGA23670,8,1007,0,0,0,0,0,0,8,0,0,0,0,8,94,3,0,0,0,101,67,23,3,0,0,92,3,3,6,0,0,6,7,0,0,0,0,7,178,30,10,0,0,215,0,0,0,0,0,0,6,0,0,0,0,6,25,4,0,0,0,28,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,986,188,66,16,8,1272
LGA23810,3,692,0,0,0,0,0,0,3,0,0,0,0,3,36,0,0,0,0,36,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,52,0,0,0,0,0,0,3,0,0,0,0,3,29,3,0,0,0,29,4,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,44,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,674,96,23,0,3,794
LGA23940,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,85,3,3,0,0,89
LGA24130,6,252,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,229,33,5,7,6,279
LGA24210,13,548,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,56,30,5,0,0,88,18,10,11,6,0,40,4,0,0,0,0,7,131,39,11,9,0,191,0,0,0,0,0,0,8,0,0,0,0,8,74,12,0,0,0,85,8,8,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,4,103,22,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,578,174,69,27,13,864
LGA24250,0,70,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,8,3,0,0,81
LGA24330,47,1202,0,0,0,0,0,0,14,0,0,0,0,15,195,23,7,0,3,232,154,150,32,11,3,356,13,19,42,11,11,98,15,7,6,0,0,30,388,193,91,26,23,724,4,0,0,0,0,3,65,6,3,0,0,76,484,71,25,16,9,600,34,46,8,6,0,101,7,10,8,9,3,30,19,17,4,0,3,38,619,146,43,27,13,843,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,10,5,4,0,4,3,12,3,0,0,0,0,6,0,0,0,0,0,0,17,6,4,4,3,32,11,8,0,0,3,16,1622,680,308,110,86,2812
LGA24410,3,921,0,0,0,0,0,0,3,0,0,0,0,3,84,3,5,0,0,93,33,14,4,0,0,51,3,0,0,0,0,3,6,0,0,0,0,6,133,21,6,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,45,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,49,0,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,935,148,51,8,3,1141
LGA24600,12,189,0,0,0,0,0,7,5,0,0,0,0,8,302,37,5,0,0,342,165,368,65,8,0,602,22,61,171,97,34,383,26,15,9,0,9,63,519,487,257,104,45,1407,90,15,5,0,0,110,891,83,32,7,0,1014,5240,1341,486,132,52,7246,294,762,195,72,41,1365,17,35,61,17,15,150,157,92,44,24,12,323,6687,2333,828,249,124,10217,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,3,7,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,12,3,5,3,3,29,49,25,10,6,0,84,7328,2906,1131,382,181,11924
LGA24650,3,783,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,70,13,0,0,0,85,14,3,0,0,0,16,4,0,0,0,0,6,117,17,5,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,801,101,31,8,3,949
LGA24780,11,483,0,0,0,0,0,0,7,0,0,0,0,6,29,0,0,0,0,30,25,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,60,9,0,0,0,69,0,0,0,0,0,0,5,0,0,0,0,5,29,9,6,0,0,38,3,0,0,0,0,6,0,0,0,0,0,0,4,0,3,0,0,4,34,7,5,3,0,54,0,0,0,0,0,0,3,0,3,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,14,0,0,0,0,0,0,470,77,39,14,13,613
LGA24850,6,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,270,29,7,9,6,323
LGA24900,3,238,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,235,25,10,0,3,274
LGA24970,140,2046,0,0,0,0,0,3,4,0,3,0,0,8,131,31,8,0,0,174,154,279,87,10,7,538,43,72,195,73,33,418,20,16,4,3,0,38,356,397,294,92,40,1175,5,0,0,0,0,5,28,0,0,0,0,28,377,44,12,0,0,439,69,71,11,7,0,160,7,13,28,11,3,62,7,0,0,0,0,5,496,135,47,15,4,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,8,0,3,30,1672,1090,737,270,188,3954
LGA25060,9,755,0,0,0,0,0,0,4,0,0,0,0,6,202,21,0,0,0,227,142,115,22,0,0,274,9,10,15,4,0,42,12,0,0,0,0,15,368,152,35,3,3,566,0,0,0,0,0,0,46,4,0,0,0,51,537,58,15,4,4,620,38,42,5,0,0,90,4,0,0,0,0,3,21,8,0,0,0,31,654,114,22,3,4,798,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,3,0,8,3,0,3,0,0,4,0,7,0,0,0,4,0,0,0,0,0,0,12,4,4,3,0,22,5,0,0,0,0,10,1467,491,141,32,16,2155
LGA25150,0,190,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,16,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,15,0,0,0,215
LGA25250,95,2184,3,3,0,0,0,6,15,3,0,0,0,23,751,74,19,8,0,850,270,421,85,19,13,808,28,44,74,32,11,191,37,20,7,3,3,66,1105,562,189,65,27,1944,3,0,0,0,0,3,88,7,0,0,0,94,856,88,13,11,3,971,58,93,13,0,4,166,3,3,13,4,3,25,25,9,7,4,0,39,1030,195,47,22,5,1305,0,0,0,0,0,0,3,0,0,0,0,4,16,3,0,0,0,18,3,13,3,0,0,18,0,0,3,0,0,8,0,0,0,0,0,3,24,13,6,0,0,49,11,0,5,0,0,20,3072,1428,640,234,127,5506
LGA25340,3,953,0,0,0,0,0,0,3,0,0,0,0,3,52,4,0,0,0,56,55,4,0,0,0,53,3,0,0,0,0,4,7,0,0,0,0,6,120,9,5,0,0,130,0,0,0,0,0,0,3,0,0,0,0,3,54,0,0,0,0,54,15,3,0,0,0,22,0,0,0,0,0,0,4,3,0,0,0,4,74,4,0,0,0,81,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,3,0,0,0,0,3,1044,91,21,17,3,1180
LGA25430,3,241,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,26,6,0,4,259
LGA25490,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,107,12,3,0,3,127
LGA25620,0,113,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,7,5,0,0,0,0,5,111,4,5,3,0,128
LGA25710,0,205,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,206,31,9,0,0,248
