LGA_CODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
LGA24210,0,0,3,6774,12671,7043,7755,3253,1131,38622,4714,9798,5637,6711,2932,1071,30872,1016,870,396,272,81,17,2657,583,1155,863,755,248,89,3688,1603,2023,1258,1027,328,107,6348,428,342,175,104,27,12,1089,198,175,76,22,3,0,479,413,487,143,44,18,0,1102,0,0,0,0,0,0,6,1040,1007,391,175,42,14,2668,9,5,0,0,0,0,16,0,0,0,0,0,0,0,3,5,4,3,0,0,23,9,15,6,5,0,0,35,95,24,12,12,0,0,150,7463,12867,7304,7934,3310,1193,40074
LGA24250,0,0,4,898,1215,334,329,149,63,2983,942,1219,341,367,149,62,3077,33,13,0,0,0,0,48,0,0,0,0,0,0,0,33,13,0,0,0,0,48,9,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,17,16,3,0,0,0,0,19,0,0,0,0,0,0,3,4,0,4,3,0,0,14,21,6,9,5,0,0,37,9,8,0,3,0,0,25,1013,1256,351,369,158,65,3207
LGA24330,0,0,36,7211,8526,4728,3791,1384,808,26448,2953,4769,3027,3117,1091,610,15576,1053,757,350,253,87,49,2543,861,1685,1060,868,260,140,4878,1911,2445,1411,1122,346,191,7422,1362,1074,468,217,60,23,3203,664,597,188,87,25,10,1567,1082,943,235,85,23,11,2380,16,7,3,6,0,3,36,3121,2627,898,394,98,44,7182,10,0,0,0,0,0,14,0,0,0,0,0,0,0,51,55,32,18,11,3,162,56,59,32,18,11,3,174,69,37,12,6,3,3,131,8121,9931,5377,4658,1553,848,30481
LGA24410,0,0,5,9492,12441,6245,6481,2738,986,38386,7734,11351,6068,6687,2678,1009,35525,1198,698,296,174,61,21,2445,259,346,181,107,29,9,929,1454,1044,477,281,86,27,3373,165,144,49,46,11,5,425,161,151,37,7,3,0,365,88,50,6,3,0,0,151,0,0,0,0,0,0,0,411,347,102,59,19,3,942,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,5,0,5,3,0,19,7,5,0,3,3,0,29,33,31,17,14,3,3,100,9642,12776,6664,7044,2797,1048,39962
LGA24600,0,0,34,15189,16222,5223,2377,664,299,39976,358,559,315,273,119,38,1657,690,908,432,254,72,15,2377,955,1723,1031,772,287,111,4875,1648,2631,1466,1022,361,123,7253,633,682,233,108,27,9,1689,1995,1955,580,202,49,23,4800,15752,17074,5358,2009,535,318,41048,7,7,3,0,0,0,24,18385,19717,6174,2314,610,357,47554,3,4,0,0,0,0,6,51,3,0,0,0,0,52,33,31,13,14,5,3,97,88,35,13,14,5,3,156,169,133,55,27,7,5,394,20646,23080,8016,3655,1094,524,57012
LGA24650,0,0,10,5692,9806,6756,7698,3404,1625,34975,5042,9576,7065,8724,3846,2247,36502,1166,908,452,457,152,74,3223,259,426,332,241,105,64,1423,1423,1335,785,698,260,137,4643,90,52,33,16,9,4,203,15,22,8,0,0,0,47,32,36,22,4,0,0,89,4,3,0,0,0,0,4,137,113,64,18,11,7,347,84,21,5,0,0,0,104,0,3,0,0,0,0,4,3,3,3,0,3,4,17,90,23,9,0,3,4,125,23,20,11,22,3,3,85,6714,11082,7929,9463,4125,2392,41704
LGA24780,0,0,7,5489,6631,2734,2527,1274,587,19251,3758,6012,2601,2427,1247,591,16631,935,511,123,52,12,5,1650,24,25,6,0,0,0,61,959,543,131,54,12,8,1709,782,251,55,33,13,6,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,251,55,33,13,6,1146,123,59,9,8,3,0,198,3,0,0,0,0,0,7,12,7,3,0,0,3,23,133,67,11,9,8,3,224,44,38,13,13,3,3,106,5675,6904,2808,2534,1279,610,19817
LGA24850,0,0,4,2522,3925,1873,2038,1000,454,11816,2443,4256,2164,2277,1100,516,12761,226,131,38,11,0,3,408,18,11,12,3,0,0,47,238,148,48,17,0,3,454,243,86,17,9,3,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,86,17,9,3,0,364,45,16,3,0,0,0,70,3,3,0,0,0,0,8,3,4,0,0,0,0,13,56,23,3,3,0,0,87,16,17,3,12,0,0,51,3000,4535,2237,2320,1113,522,13725
LGA24900,0,0,11,3019,4156,1324,1198,693,359,10750,2504,3917,1307,1168,636,317,9853,197,81,17,9,4,0,310,7,6,4,0,0,3,25,208,93,19,8,7,3,329,335,119,26,4,0,3,497,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,344,119,26,4,0,3,496,47,21,4,3,0,0,72,0,4,0,0,0,0,4,7,7,3,6,4,0,24,57,31,8,5,4,0,105,52,42,7,8,3,3,108,3160,4191,1365,1203,649,328,10899
LGA24970,0,3,37,11798,19012,11161,11629,4130,1645,59375,7224,13450,8640,9994,3683,1601,44601,1686,1597,1014,786,212,83,5380,613,1180,1067,929,309,125,4225,2298,2769,2076,1720,520,212,9602,1698,1783,1074,776,201,55,5590,410,415,118,43,11,3,997,565,474,104,27,3,3,1176,3,0,0,0,0,0,8,2669,2678,1296,851,222,57,7768,0,0,0,0,0,0,7,0,0,0,0,0,0,4,4,15,10,4,3,0,38,10,14,11,4,4,0,41,83,51,40,22,10,0,206,12290,18964,12060,12593,4439,1879,62221
LGA25060,3,0,16,10616,13263,6625,6588,2641,824,40558,4491,7569,4467,5588,2225,658,24992,1504,1476,651,413,98,34,4174,1133,1648,976,797,232,64,4853,2637,3125,1625,1211,335,101,9028,1647,1181,380,198,47,14,3464,1527,996,277,110,36,19,2968,1069,1065,316,140,56,73,2718,3,9,0,0,0,0,6,4242,3244,971,451,148,106,9160,0,3,0,0,0,0,0,0,0,0,0,0,0,0,49,65,35,25,3,3,179,49,72,35,26,3,3,188,56,43,22,12,11,3,151,11481,14050,7117,7285,2711,866,43513
LGA25150,0,0,0,2212,3428,1579,1723,786,357,10076,2041,3426,1634,1819,862,364,10156,318,213,56,55,16,3,661,32,31,9,8,0,0,75,352,237,68,61,17,3,735,104,21,3,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,23,3,0,0,0,131,25,8,0,0,0,0,36,0,0,0,0,0,0,6,5,18,7,3,3,0,30,33,27,7,3,3,0,77,18,14,5,6,6,0,52,2550,3731,1714,1893,887,371,11145
LGA25250,3,3,32,15092,18626,9316,8112,3086,1612,55845,7127,10204,6209,6869,2614,1417,34444,2672,2574,1185,677,181,81,7382,1930,3254,1908,1150,325,134,8698,4595,5827,3096,1831,509,216,16083,2312,1663,545,233,77,35,4866,647,624,133,43,7,4,1456,1670,1715,329,93,20,7,3832,8,7,7,0,3,0,27,4638,4008,1014,377,108,41,10188,0,8,0,0,0,0,8,0,0,0,0,0,0,0,81,89,43,29,17,5,260,87,91,43,29,16,9,275,69,73,41,35,10,9,231,16516,20204,10399,9146,3260,1690,61218
LGA25340,0,0,20,14205,20015,7392,8030,3302,1201,54151,10878,17894,7209,8089,3376,1222,48672,2342,1516,337,161,42,10,4403,392,608,207,124,36,6,1374,2730,2122,550,281,79,13,5776,1505,881,156,69,11,0,2622,32,16,4,0,0,0,52,4,15,0,3,0,0,23,5,0,0,0,0,0,8,1546,910,160,76,11,6,2706,317,103,11,4,0,0,434,7,0,3,0,0,3,14,9,8,4,3,0,0,22,331,119,20,7,0,4,472,78,55,17,14,6,0,167,15561,21094,7956,8472,3468,1242,57791
LGA25430,0,0,4,2278,2674,885,760,354,151,7100,2149,2728,882,767,299,116,6949,182,54,9,4,0,0,260,4,0,0,0,0,0,11,188,55,8,4,3,0,266,50,6,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,57,17,3,0,0,0,0,20,0,0,0,0,0,0,5,6,4,4,0,0,0,16,23,12,5,0,3,0,43,19,29,0,4,5,0,58,2426,2832,899,787,314,119,7374
LGA25490,0,0,0,1393,2131,797,815,477,193,5805,1358,2184,751,750,432,214,5687,51,11,3,0,0,0,72,3,6,0,4,0,0,17,60,19,6,3,0,0,85,15,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,26,17,3,0,3,0,0,24,0,0,0,0,0,0,4,3,12,4,3,0,0,27,23,12,6,5,0,0,46,10,17,11,4,0,0,46,1473,2240,772,763,435,220,5897
LGA25620,0,0,3,1401,1964,643,683,245,101,5033,1346,1975,600,606,230,118,4870,83,34,5,4,0,0,127,0,0,0,0,0,0,0,83,34,6,4,0,0,134,44,10,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,41,10,0,0,0,0,54,85,20,0,0,0,0,110,9,4,5,3,0,0,24,10,6,3,3,0,0,18,106,32,11,6,4,3,152,22,20,8,3,0,0,48,1595,2078,621,615,231,122,5263
LGA25710,0,0,9,2653,5579,3382,4924,2153,675,19362,2286,5515,3422,4693,1983,597,18502,192,97,24,18,3,0,332,81,131,66,45,14,4,345,276,226,97,65,19,6,682,247,153,49,30,11,3,487,6,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,151,55,32,11,3,506,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,4,3,4,0,3,0,0,15,16,23,5,9,3,0,56,2835,5919,3581,4805,2013,609,19759
LGA25810,0,0,4,1457,1843,584,542,233,112,4770,1359,1691,540,456,206,78,4333,75,10,0,0,0,0,87,0,0,0,0,0,0,0,75,10,3,0,0,0,87,118,36,7,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,36,7,0,0,0,163,32,6,0,0,0,0,42,0,0,0,0,0,0,0,7,9,0,0,0,0,13,40,12,3,0,0,0,56,10,27,3,4,0,0,52,1596,1782,561,469,211,78,4695
LGA25900,0,0,17,16598,16391,5015,3031,788,250,42070,730,1265,738,810,328,95,3974,1633,2054,971,878,211,41,5788,1106,1798,905,833,247,80,4974,2741,3855,1880,1714,456,126,10764,3088,2548,657,240,45,15,6591,5473,4092,882,273,55,17,10800,5443,5193,1164,385,62,10,12262,23,19,4,4,0,0,49,14022,11851,2713,907,161,49,29702,3,3,0,0,0,0,9,0,0,0,0,0,0,0,222,185,54,18,0,0,482,221,187,54,18,0,3,484,82,67,26,6,4,0,183,17802,17225,5408,3451,950,271,45110
LGA25990,0,0,0,841,1036,314,270,159,64,2686,831,1045,311,271,118,85,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,21,14,3,0,0,0,0,20,3,0,0,0,0,0,3,0,5,0,0,0,0,3,19,6,0,0,0,0,27,6,8,0,3,0,0,18,869,1060,311,271,118,86,2723
LGA26080,0,0,0,422,494,103,138,42,12,1215,347,458,97,98,42,16,1048,39,15,3,3,0,0,63,7,12,0,0,0,0,20,44,24,3,0,0,0,80,21,9,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,8,5,5,0,4,0,0,13,3,3,3,0,0,0,11,420,496,100,105,39,16,1181
LGA26170,0,0,0,2819,4088,1331,1287,643,285,10453,2722,3991,1260,1250,653,280,10155,173,55,5,7,0,0,240,4,0,0,0,0,0,10,177,55,5,7,0,0,249,177,64,7,7,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,179,64,7,6,0,0,254,32,6,0,0,0,0,39,0,4,0,0,0,0,3,18,9,10,0,3,0,42,46,22,10,0,0,0,80,22,19,4,8,0,0,49,3147,4156,1284,1265,660,283,10796
LGA26260,0,0,0,2034,2409,765,786,409,127,6536,1768,2275,765,672,324,127,5936,123,25,6,6,0,0,166,3,0,4,0,0,0,8,125,28,9,6,0,0,177,75,21,7,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,23,7,0,0,0,106,10,3,0,0,0,0,8,0,0,0,0,0,0,0,5,8,3,3,0,0,28,11,14,8,3,0,0,38,33,22,8,8,0,0,71,2020,2359,797,688,334,132,6326
LGA26350,0,0,29,13199,14217,5184,4327,1709,472,39103,1881,3406,1983,2881,1385,365,11898,1536,1887,826,574,112,19,4952,1033,1574,739,579,155,29,4106,2574,3457,1571,1147,268,52,9065,2479,2321,715,256,41,17,5822,3786,3354,707,219,51,12,8127,4113,3471,578,158,42,20,8381,5,3,0,0,0,0,9,10381,9148,1998,638,139,43,22347,0,0,3,0,0,0,3,4,0,0,0,0,0,0,124,87,22,15,3,0,247,125,87,25,15,6,0,257,58,56,20,14,6,3,159,15013,16156,5602,4696,1800,463,43724
LGA26430,0,0,4,1183,1580,463,372,165,83,3849,1151,1614,486,373,165,72,3866,101,15,0,0,0,0,119,0,0,0,0,0,0,5,104,19,0,0,3,0,120,68,18,4,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,18,4,0,0,0,94,28,9,3,0,0,0,40,4,3,0,0,0,0,7,4,5,0,0,0,0,15,40,22,7,3,0,0,61,11,15,0,0,0,0,24,1370,1682,495,382,168,72,4174
LGA26490,0,0,7,1935,3244,1367,1600,716,194,9058,1842,3367,1368,1775,796,211,9358,135,101,18,13,5,0,272,79,129,43,43,13,3,314,213,229,67,61,14,3,583,52,24,6,3,0,0,86,25,12,0,4,0,0,38,4,0,0,0,0,0,10,0,0,0,0,0,0,0,79,37,11,6,0,0,129,8,3,0,3,0,0,17,3,3,0,0,0,0,8,4,3,4,0,0,0,14,17,15,6,3,0,0,43,14,15,3,5,4,0,46,2160,3669,1447,1851,816,220,10163
LGA26610,0,0,12,2079,2672,1056,920,549,285,7564,1558,2268,946,797,495,225,6294,161,85,22,4,0,0,272,9,0,0,0,0,0,11,168,88,22,4,0,0,276,248,105,41,14,3,4,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,245,105,43,14,3,4,412,53,23,3,8,0,0,86,3,3,0,0,0,0,10,9,6,3,0,0,0,19,64,30,10,7,4,3,113,21,44,14,16,3,4,103,2058,2530,1028,837,509,236,7198
LGA26670,0,0,0,658,953,251,266,151,53,2325,659,951,246,234,133,38,2259,19,4,0,0,0,0,24,0,0,0,0,0,0,0,19,4,0,0,0,0,24,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,8,8,0,0,0,0,19,0,0,0,0,0,0,0,4,3,0,0,0,0,8,13,9,0,0,0,0,24,6,7,0,0,0,0,15,705,969,249,239,130,38,2333
LGA26700,0,0,6,3149,3807,1458,1329,656,238,10633,2455,3772,1336,1334,614,210,9726,708,249,32,19,7,0,1012,30,8,7,0,0,0,49,742,262,34,21,7,0,1066,62,5,3,0,0,0,75,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,66,11,3,0,0,0,78,30,8,0,3,0,0,44,0,0,0,0,0,0,3,7,8,5,0,0,0,20,43,13,5,3,3,0,71,9,13,8,5,0,3,35,3311,4064,1387,1364,628,216,10980
LGA26730,0,0,0,3369,4170,1738,1612,797,327,12015,2346,3725,1609,1617,729,291,10316,759,358,69,26,5,7,1220,151,110,29,16,9,0,319,910,468,101,43,17,8,1537,388,134,32,8,3,0,565,56,15,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,153,39,8,3,0,645,31,29,3,3,3,0,69,0,0,0,0,0,0,0,4,4,0,0,0,0,4,36,33,4,3,3,0,79,22,26,8,3,0,0,60,3757,4401,1757,1676,748,303,12637
LGA26810,0,0,4,4423,5812,2103,1956,984,387,15665,4016,5673,2046,1878,951,355,14918,338,100,22,7,3,0,466,59,17,3,0,0,0,81,390,112,22,11,3,0,541,243,91,21,7,4,0,364,10,13,4,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,103,21,7,6,0,399,61,35,3,5,3,0,99,7,4,3,0,0,0,6,14,19,5,0,0,0,42,77,49,12,8,3,0,152,32,21,8,14,4,0,77,4775,5965,2105,1915,967,355,16082
LGA26890,0,0,0,569,672,183,191,105,37,1756,483,588,174,148,98,30,1524,22,0,0,0,0,0,23,0,0,0,0,0,0,0,22,0,0,0,0,0,23,15,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,15,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,3,0,0,0,10,6,8,3,0,0,0,19,3,0,0,0,0,0,4,536,596,178,145,98,30,1586
LGA26980,0,0,21,13570,17417,9332,9996,3819,1334,55474,7038,11437,7305,9068,3455,1313,39612,3931,3151,1378,873,240,71,9638,772,1325,1005,801,274,86,4265,4701,4474,2382,1676,520,156,13902,931,643,293,119,42,23,2053,617,484,201,54,9,0,1369,571,448,98,33,4,3,1162,8,6,0,0,0,0,13,2126,1589,592,202,54,26,4594,3,0,0,0,0,0,3,0,0,0,0,0,0,0,10,15,11,5,0,0,45,13,15,8,12,3,0,48,56,45,18,17,3,3,148,13931,17554,10313,10971,4034,1504,58308
LGA27070,0,0,12,7630,14746,9766,11063,4665,2355,50223,7607,14774,10726,12183,5319,2766,53377,1306,1532,839,766,260,144,4846,638,1020,732,573,206,99,3266,1940,2551,1570,1339,464,240,8110,494,427,221,147,63,25,1384,233,149,48,7,3,0,438,121,76,17,16,4,0,238,0,0,0,0,0,0,0,850,658,285,177,66,25,2062,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,3,4,5,20,8,4,8,3,4,4,25,33,36,19,16,10,3,108,10434,18021,12606,13715,5865,3037,63678
LGA27170,0,0,3,3401,4598,2086,1944,877,322,13221,2611,4440,2022,2019,888,336,12316,825,410,109,33,6,4,1382,34,44,18,8,0,0,108,863,454,123,43,11,4,1492,208,88,17,8,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,88,17,8,0,0,333,17,11,0,0,0,0,29,3,0,0,0,0,0,3,12,0,0,8,0,0,18,24,10,5,8,0,0,46,16,36,10,10,4,0,78,3726,5026,2176,2086,899,344,14260
LGA27260,0,0,8,8832,15614,10580,10814,4556,2411,52800,7226,14196,12198,13127,5534,3663,55956,1766,1989,1382,1134,486,255,7013,439,699,515,388,154,89,2285,2205,2685,1896,1525,637,343,9298,510,428,222,136,47,19,1366,17,22,0,0,0,0,42,42,21,11,3,0,0,81,0,0,0,0,0,0,4,580,467,232,137,54,19,1486,72,36,4,4,0,0,111,0,0,0,0,0,0,0,0,0,3,3,3,0,13,73,37,7,5,3,0,123,32,12,16,10,7,5,82,10116,17401,14358,14813,6238,4031,66946
LGA27350,0,0,29,9679,12094,4914,3083,863,322,30962,1112,1720,958,924,285,86,5083,2064,3228,1626,1017,230,62,8224,1221,2219,1211,904,235,79,5872,3283,5447,2834,1918,462,139,14091,1708,1363,309,138,32,10,3564,2056,1704,379,118,35,17,4308,3454,3775,953,363,132,105,8788,3,7,0,0,0,0,11,7220,6845,1645,627,194,131,16670,0,3,0,0,0,0,3,0,0,0,0,0,0,0,61,86,37,26,3,3,217,61,82,37,26,3,3,223,75,60,20,20,4,3,189,11757,14155,5496,3520,955,369,36254
LGA27450,0,0,12,10305,16679,8523,9376,4154,1642,50680,9023,16242,8376,9190,4008,1709,48543,1231,634,175,68,22,10,2139,189,190,84,39,12,7,512,1418,825,256,106,34,20,2647,95,45,21,18,0,0,179,14,37,0,0,0,0,49,0,3,0,0,0,0,8,3,3,0,0,0,0,8,110,88,20,18,0,0,243,149,52,0,3,0,0,212,4,3,0,4,0,3,18,13,8,6,6,4,0,39,172,61,11,19,4,3,265,74,54,29,26,9,10,205,10796,17265,8697,9353,4054,1739,51905
LGA27630,0,0,3,935,1082,319,282,162,70,2853,849,1003,269,246,134,54,2555,7,4,0,0,0,0,15,0,0,0,0,0,0,0,7,4,0,0,0,0,15,43,6,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,0,0,0,0,50,5,0,0,0,0,0,5,0,0,0,0,0,0,0,8,11,4,0,0,0,24,16,11,4,0,0,0,29,14,7,3,0,4,0,32,930,1028,279,246,133,59,2679
LGA29399,0,0,5,53,53,7,12,3,0,130,17,17,3,3,0,0,46,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,6,13,12,8,3,0,0,34,4,6,0,3,0,0,13,15,10,7,3,0,0,35,0,0,0,0,0,0,0,37,26,11,6,4,0,86,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,3,0,0,0,0,0,5,64,45,20,17,3,3,151
LGA29499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA29799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA30250,0,0,0,27,26,18,27,20,109,219,32,36,26,35,23,89,227,3,0,0,3,0,0,7,0,0,0,0,0,0,0,3,7,0,3,0,0,14,10,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,46,42,27,36,23,89,259
LGA30300,0,0,3,411,545,228,212,139,86,1621,359,526,189,191,108,52,1428,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,16,9,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,5,0,0,0,32,24,13,0,0,0,0,33,0,0,0,0,0,0,3,4,4,0,0,0,0,11,27,12,0,0,0,0,42,13,5,3,0,3,0,23,419,562,200,190,114,52,1539
LGA30370,0,0,11,1219,1878,736,750,396,181,5160,1026,1646,659,739,326,205,4602,26,14,4,0,0,0,45,6,10,3,0,0,0,15,31,16,5,0,3,0,64,105,54,17,3,4,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,55,17,3,4,0,183,45,16,5,0,0,0,70,0,3,0,0,0,0,4,0,3,0,3,0,0,12,51,24,5,0,0,0,83,21,8,3,3,3,3,42,1231,1757,686,749,333,213,4965
