LGA_CODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
LGA54830,83,126,98,76,37,15,0,466,0,0,0,0,0,0,0,3,15,16,19,16,17,10,3,103,0,0,0,0,3,6,23,48,114,97,67,17,20,7,15,424,0,3,3,3,15,17,33,42,43,16,3,7,0,3,5,204,0,0,0,0,3,0,0,5,10,3,4,0,0,0,0,33,0,0,0,0,0,0,0,0,3,10,4,4,3,0,4,32,49,20,13,13,107,33,277,85,128,25,13,6,5,5,38,825,0,0,0,0,3,0,3,0,4,0,3,0,0,0,265,280,48,24,20,22,137,60,358,207,484,441,511,330,254,109,344,3357,0,0,0,0,0,0,3,0,28,85,161,158,184,97,53,763,0,0,0,0,0,3,11,5,32,33,30,6,9,7,5,141,0,0,0,0,3,0,3,7,150,262,251,212,112,67,71,1144,0,0,0,0,0,0,0,3,25,41,47,35,42,17,12,218
LGA54900,4,6,6,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,5,0,8,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,4,0,3,0,3,0,11,11,23,14,27,8,6,13,19,140,0,0,0,0,0,0,0,0,3,7,3,7,6,10,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,4,4,9,6,3,3,8,52,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
LGA54970,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,8,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,14,0,8,0,4,3,3,3,3,0,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55040,3,4,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,3,0,3,0,3,4,7,11,14,3,16,6,12,78,0,0,0,0,0,0,0,0,0,3,3,0,4,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55110,170,214,236,169,98,95,12,1033,0,0,0,0,0,0,3,3,18,33,21,32,37,22,4,185,0,0,5,3,5,15,21,70,221,203,170,43,83,40,18,900,3,5,24,12,32,57,109,104,163,57,38,17,10,17,14,677,12,0,6,0,10,15,9,15,21,17,17,6,11,8,12,157,0,0,0,0,0,0,0,3,9,10,6,11,10,9,8,74,135,78,68,41,410,161,1585,596,1062,227,103,33,38,59,199,4772,3,0,0,0,3,4,11,4,15,10,7,0,3,0,843,902,153,90,101,60,472,263,1788,846,1860,962,865,525,593,431,1130,10148,0,0,0,0,0,0,6,4,43,81,174,213,314,288,132,1261,0,0,0,0,9,3,5,10,65,59,44,27,18,23,27,285,0,4,3,0,3,3,5,21,185,324,410,432,340,326,133,2185,3,0,0,0,0,0,0,3,34,30,53,47,52,60,39,335
LGA55180,36,48,37,20,9,4,3,177,0,0,0,0,0,0,0,0,8,5,8,3,0,0,3,37,0,0,0,0,0,4,4,10,30,12,11,3,8,0,3,89,0,0,3,5,5,8,13,14,16,0,3,0,0,0,4,85,0,0,0,0,6,0,3,3,0,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,4,5,0,3,0,3,24,15,7,0,4,40,13,125,48,54,5,13,3,4,8,16,357,0,0,0,0,0,0,4,0,0,0,0,0,0,0,90,97,18,12,4,8,62,33,168,92,215,147,134,64,56,29,130,1171,0,0,0,0,0,0,3,5,10,25,29,29,29,10,26,175,0,0,0,0,0,0,0,7,6,8,8,0,0,3,8,38,0,0,0,0,0,3,3,6,53,60,50,44,26,16,20,285,0,0,0,0,0,0,0,0,6,6,3,4,3,0,10,39
LGA55250,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,6,4,6,7,3,0,6,8,11,55,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55320,145,191,200,195,174,235,25,1177,0,0,0,0,0,8,0,3,13,16,28,22,41,35,8,180,0,0,0,0,5,10,22,40,179,171,180,75,127,163,17,1004,7,10,16,9,41,53,82,101,189,118,79,53,36,62,17,873,0,0,0,0,0,0,5,6,24,17,14,3,9,10,11,119,0,0,0,0,0,0,0,0,5,3,3,0,7,7,4,37,155,80,57,29,256,104,694,436,1001,293,190,75,103,124,140,3730,0,0,0,0,7,0,8,0,10,4,3,0,0,3,648,686,166,98,76,34,321,186,845,641,1721,995,1040,805,1060,1217,891,10103,0,0,3,0,0,0,3,10,30,70,160,240,541,970,202,2234,0,0,0,0,4,4,9,21,78,73,61,56,76,88,49,516,8,0,0,0,3,7,4,15,177,302,505,666,770,1457,234,4143,0,0,0,0,0,0,3,0,7,36,51,60,100,159,41,460
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,11,11,10,11,8,3,0,64,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,14,0,0,0,0,0,0,0,3,12,4,6,3,0,0,3,38,0,0,0,0,0,3,6,8,4,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,13,4,6,0,3,9,3,30,12,10,7,5,0,0,0,8,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,6,7,0,3,12,10,41,28,61,50,51,28,34,27,46,384,0,0,0,0,0,0,0,0,3,3,11,8,13,13,8,62,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,9,19,18,18,5,6,8,104,0,0,0,0,0,0,0,0,0,4,3,3,0,3,3,20
LGA55530,0,3,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,3,0,8,3,14,6,4,6,0,4,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA55600,5,8,6,7,8,3,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,3,0,0,3,10,3,0,0,0,0,25,0,0,0,0,0,0,7,0,6,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,3,15,3,10,0,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,0,0,14,6,27,8,36,51,36,21,16,16,28,255,0,0,0,0,0,0,0,0,9,7,11,13,9,5,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,17,20,13,10,3,8,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
LGA55670,5,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,3,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,3,7,3,16,8,6,3,3,6,9,72,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,7,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55740,9,24,14,18,11,35,0,116,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,10,0,0,0,0,0,0,3,0,15,8,15,6,13,25,0,87,0,0,0,0,0,6,3,0,9,15,7,8,7,13,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,10,3,3,3,9,10,30,21,48,28,16,9,19,31,8,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,75,14,5,5,3,10,19,44,30,105,90,95,71,95,195,91,864,0,0,0,0,0,0,0,0,0,5,7,10,24,115,21,181,0,0,0,0,0,0,0,0,10,5,3,7,3,12,0,39,0,0,0,0,0,0,0,0,10,15,15,37,44,179,24,322,0,0,0,0,0,0,0,0,5,0,6,0,4,13,6,35
LGA55810,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,3,0,7,4,5,7,4,0,5,44,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55880,3,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,5,0,6,3,12,14,5,3,3,0,4,63,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,4,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
LGA55950,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,4,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,0,0,0,4,11,3,11,11,11,9,5,3,4,84,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,4,4,6,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56090,80,98,133,98,57,69,11,582,0,0,0,0,0,0,5,3,15,14,20,12,10,10,4,97,3,0,0,0,3,10,18,31,105,93,73,27,34,33,9,445,0,7,6,3,14,28,38,34,98,46,21,18,9,12,11,352,0,0,0,0,0,4,4,3,10,14,9,3,3,0,4,49,0,0,0,0,0,0,0,0,0,6,0,4,4,5,3,28,43,16,23,10,141,67,398,186,323,58,47,23,18,4,63,1418,0,0,0,0,0,0,0,3,3,0,0,0,0,0,321,335,50,22,33,13,160,113,484,294,714,415,515,360,341,257,446,4216,3,0,0,0,0,0,3,4,17,53,100,129,219,241,83,843,0,0,0,0,3,0,7,3,35,39,28,16,18,18,23,188,0,0,0,0,0,0,3,12,99,211,272,270,235,248,97,1444,0,0,0,0,0,0,0,3,7,23,29,41,42,37,14,199
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,37,40,51,38,34,9,6,226,0,0,0,0,0,0,0,0,3,4,9,4,7,10,0,42,0,0,0,0,3,0,6,11,37,35,32,13,21,11,3,181,0,3,5,0,4,7,27,26,36,11,7,3,3,5,3,146,0,0,0,0,3,0,0,0,8,8,5,3,0,0,4,35,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,18,26,16,15,8,98,37,294,115,197,41,25,16,3,10,54,966,3,0,0,0,3,0,3,3,4,3,0,0,0,0,174,186,36,18,27,8,126,60,348,185,368,182,188,127,134,93,257,2146,0,0,0,0,0,0,0,0,12,14,33,43,65,63,39,264,0,0,0,0,0,0,0,5,14,13,12,6,3,5,8,62,0,0,0,0,0,3,0,3,44,46,95,95,67,55,42,439,0,0,0,0,0,0,0,0,6,7,15,7,9,17,9,69
LGA56300,6,11,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,11,0,0,0,0,0,5,0,4,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,25,6,21,3,0,3,0,0,5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,3,0,0,8,13,11,31,14,47,30,12,8,8,3,19,205,0,0,0,0,0,0,0,0,0,0,3,4,4,0,4,19,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,7,7,4,8,5,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56370,5,3,9,0,3,0,3,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,4,3,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,3,4,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,6,0,12,11,24,11,17,3,6,8,19,121,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,4,7,20,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,8
LGA56460,13,12,19,5,9,7,0,78,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,3,6,9,13,11,3,0,3,0,52,0,0,0,0,0,3,7,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,24,3,52,20,28,5,6,3,0,0,5,158,0,0,0,0,0,0,3,0,0,0,0,0,0,0,31,42,3,0,0,3,22,8,62,41,86,62,75,31,32,25,51,509,0,0,3,0,0,0,0,0,7,8,11,12,20,11,12,85,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,21,0,0,0,0,0,3,0,3,20,33,28,19,18,23,14,164,0,0,0,0,0,0,0,0,0,3,4,3,3,3,0,26
LGA56580,18,15,22,28,34,111,4,232,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,28,0,0,0,0,0,0,3,3,14,18,20,13,46,58,3,182,0,0,6,0,3,5,7,10,38,35,24,21,14,39,0,210,0,0,0,0,0,0,0,0,3,0,0,3,3,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,24,4,3,0,24,7,62,50,152,78,64,44,44,85,22,660,0,0,0,0,0,0,0,4,3,0,0,0,0,0,142,152,23,3,8,0,26,18,79,75,247,168,176,142,220,484,184,1876,3,0,0,0,0,0,0,0,9,10,18,26,87,356,42,541,0,0,0,0,0,0,0,3,3,12,7,3,19,54,16,115,3,0,0,0,0,0,0,0,10,19,65,75,124,625,87,1007,0,0,0,0,0,0,0,0,0,3,4,5,16,39,4,80
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,15,3,3,3,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,3,0,15,3,7,11,3,0,10,0,6,3,30,93,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56730,24,36,28,22,22,7,0,154,0,0,0,0,0,0,0,0,0,3,12,4,4,3,3,28,0,0,0,0,0,3,12,14,24,29,19,7,11,0,6,125,0,0,0,6,0,8,15,9,23,5,0,3,0,0,4,80,0,0,0,0,0,3,0,3,5,4,3,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,5,3,4,0,3,10,9,6,4,3,54,15,169,42,63,14,11,3,4,3,24,422,0,0,0,0,0,0,3,0,3,0,0,0,0,0,79,86,9,6,11,5,58,34,208,83,189,123,115,90,94,39,123,1194,0,0,0,0,0,0,0,0,8,15,25,31,48,18,25,171,0,0,0,0,0,0,0,3,5,10,9,3,3,0,3,37,0,0,0,0,0,0,0,6,28,56,59,39,35,31,20,277,0,0,0,0,0,0,0,0,6,9,9,11,6,5,5,45
