LGA_CODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
LGA11800,779,15573,0,0,0,0,0,0,27,0,3,0,0,35,460,123,52,12,0,646,448,205,99,43,13,816,50,27,36,18,10,144,23,8,6,0,0,38,1021,366,189,70,30,1677,4,0,0,0,0,4,24,3,3,0,0,30,437,143,54,19,5,656,182,87,49,10,10,341,16,8,6,3,4,38,14,11,0,3,0,30,685,253,113,34,21,1103,14,0,0,0,0,16,42,0,0,0,0,46,78,15,3,3,0,98,24,10,4,6,0,42,3,3,8,0,0,12,17,0,0,0,0,19,181,25,16,11,0,236,93,22,23,12,9,150,9151,3803,3401,1551,832,18743
LGA12000,63,1067,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,3,0,0,8,525,212,171,115,65,1089
LGA12150,53,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,4,0,0,0,0,4,443,189,135,74,60,896
LGA12350,135,3071,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,25,19,6,3,0,0,29,9,5,7,0,0,20,3,0,0,0,0,3,50,11,11,3,0,74,0,0,0,0,0,0,7,0,0,0,0,4,25,4,0,0,0,34,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,36,7,3,0,0,47,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,13,18,10,7,0,0,31,1722,628,511,243,136,3236
LGA12380,4415,29668,8,0,5,0,4,13,102,18,4,4,3,124,707,455,366,90,43,1657,945,1057,1166,543,334,4040,264,338,479,313,332,1730,52,44,31,20,19,162,2062,1908,2052,961,733,7729,20,13,11,4,0,43,319,112,33,5,4,476,3038,2753,2097,717,258,8867,347,464,542,369,306,2023,20,24,25,16,46,135,111,70,47,24,29,272,3845,3442,2753,1140,642,11820,0,0,0,0,0,0,12,4,0,0,0,17,23,22,23,10,3,83,10,20,21,14,16,86,10,15,14,8,21,71,4,0,3,0,3,11,61,61,63,38,39,271,56,51,32,23,30,190,13737,11513,11949,6617,5861,49677
LGA12700,91,2356,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,8,0,0,0,0,0,3,5,0,0,0,0,6,6,0,3,0,0,11,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,4,7,0,3,24,4,5,4,0,3,15,1168,472,469,208,101,2416
LGA12730,68,2094,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,7,8,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,8,10,3,0,0,24,0,0,0,0,0,0,6,0,0,0,0,3,39,4,0,0,0,41,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,50,9,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,14,3,3,3,0,25,1184,393,368,187,70,2197
LGA12750,312,8976,0,0,0,0,0,0,7,0,0,0,0,7,136,23,4,4,0,164,229,48,19,10,3,311,21,3,5,0,0,28,4,3,0,0,0,5,395,74,31,11,10,522,0,0,0,0,0,0,8,0,0,0,0,5,138,26,12,0,0,175,71,25,18,6,4,113,9,8,3,0,3,24,7,0,0,0,0,8,229,59,32,10,7,334,3,0,0,0,0,3,18,4,0,0,0,22,46,6,0,0,0,49,12,8,3,0,0,24,3,3,0,0,0,8,7,0,0,0,0,7,87,14,4,3,3,110,44,12,8,6,0,61,6181,1618,1301,579,328,10010
LGA12850,5431,35420,4,0,4,3,3,24,72,9,3,3,0,84,481,273,193,60,20,1023,861,978,998,535,345,3718,102,145,239,176,216,872,49,34,32,14,16,145,1568,1440,1462,791,603,5863,9,3,3,0,0,17,254,78,18,3,0,350,1532,1083,781,238,98,3728,162,189,243,125,71,791,12,11,16,14,16,65,64,35,19,11,3,133,2037,1398,1079,398,190,5100,0,0,0,0,0,3,14,3,3,0,0,16,30,11,7,3,0,49,31,31,29,28,13,132,7,16,12,18,27,84,3,3,3,3,0,15,83,66,58,55,41,299,62,48,42,12,14,175,12434,10321,11084,6745,6276,46864
LGA12870,96,3030,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,37,22,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,64,6,3,0,0,66,0,0,0,0,0,0,3,0,0,0,0,3,47,7,3,0,0,58,16,5,0,0,0,21,3,0,3,0,0,7,0,0,0,0,0,3,69,16,7,0,0,88,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,12,7,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,26,3,3,0,0,38,12,3,0,0,0,19,1850,542,501,251,96,3238
LGA12900,102,2282,0,0,0,0,0,0,3,0,0,0,0,3,18,3,0,3,0,18,4,3,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,25,5,0,5,0,33,0,0,0,0,0,0,3,0,0,0,0,4,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,19,0,0,0,0,0,0,10,0,0,0,0,7,3,3,0,0,0,8,3,6,0,0,0,7,3,0,0,0,0,9,0,0,0,0,0,0,19,5,0,0,0,34,3,0,4,0,0,10,1215,434,384,240,109,2379
LGA12930,1815,21980,4,0,3,0,3,10,39,9,6,0,0,48,359,152,107,16,9,639,773,552,572,186,88,2174,193,210,341,160,136,1042,24,16,7,8,7,64,1395,939,1034,370,244,3986,10,3,3,0,3,22,524,143,34,7,0,709,3032,2387,1438,369,118,7343,579,684,704,310,195,2480,24,31,49,36,43,175,70,50,41,19,11,191,4236,3307,2265,743,368,10925,0,0,0,0,0,0,14,4,0,0,0,18,32,30,14,3,4,85,5,9,19,10,4,39,6,3,5,0,7,18,0,0,0,0,0,4,60,41,43,14,11,167,36,23,18,4,3,91,12381,8934,9351,4037,2441,37151
LGA12950,42,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,3,0,0,8,578,183,170,110,43,1088
LGA13010,63,2108,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,7,6,5,0,0,18,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,16,5,3,0,0,32,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,11,3,0,0,0,22,14,10,3,3,0,28,1229,395,312,182,67,2187
LGA13310,322,6971,0,0,0,0,0,0,5,0,0,0,0,10,94,21,7,0,0,117,76,37,18,13,5,153,19,9,6,7,4,37,3,0,0,0,0,3,198,68,31,18,6,319,0,0,0,0,0,0,6,7,0,0,0,14,41,12,3,0,0,61,6,3,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,57,20,8,0,0,85,0,0,0,0,0,4,6,0,0,0,0,4,9,3,4,0,0,18,8,3,0,0,0,7,3,0,0,3,0,10,3,0,0,0,0,9,28,9,8,3,0,47,15,13,4,3,3,39,3619,1544,1331,628,339,7467
LGA13340,144,2638,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,7,0,0,0,5,0,6,0,0,0,3,0,6,0,0,0,0,0,0,9,0,0,5,3,19,5,0,0,6,6,20,1321,444,487,281,147,2685
LGA13450,322,5536,0,0,0,0,0,0,3,0,0,0,0,3,27,14,8,5,0,59,59,20,14,3,0,103,0,0,3,0,0,3,6,0,0,0,0,6,100,35,29,5,3,176,0,0,0,0,0,3,20,3,0,0,0,24,115,60,44,17,9,248,47,33,19,5,4,108,3,0,3,0,0,6,11,3,3,0,0,17,192,103,70,32,11,410,4,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,4,5,0,4,3,0,16,0,3,0,0,0,5,0,0,0,0,0,0,16,7,3,3,0,34,12,7,10,8,5,37,2604,1182,1339,723,338,6186
LGA13510,116,2844,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,24,3,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,9,6,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,3,0,0,11,5,0,3,0,0,10,0,0,0,0,0,0,11,0,4,0,0,19,8,6,5,0,0,13,1626,502,442,240,115,2934
LGA13550,138,2983,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,29,18,8,0,0,0,28,0,0,6,3,0,12,0,0,0,0,0,3,47,16,6,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,37,3,5,0,0,42,3,4,3,0,0,7,0,0,0,0,0,3,3,0,0,0,0,3,39,11,10,0,0,57,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,8,3,0,0,4,13,12,3,0,0,0,19,1469,645,610,279,142,3141
LGA13660,44,1316,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,21,3,0,0,0,0,8,757,225,194,125,46,1351
LGA13800,1029,14981,0,0,0,0,0,0,23,0,3,0,0,22,170,56,12,9,0,245,341,203,117,42,14,722,21,22,22,21,5,100,8,4,3,0,0,19,569,289,162,71,17,1108,0,0,0,0,0,0,13,0,0,0,0,14,75,19,6,0,0,105,18,7,9,0,0,42,3,4,3,3,4,14,0,0,0,0,0,5,109,39,20,5,3,173,3,0,0,0,0,3,4,3,0,0,0,3,10,5,0,0,0,18,0,3,0,0,0,9,3,5,3,3,3,16,0,0,0,0,0,3,20,18,4,9,3,51,53,22,12,6,10,98,6081,3602,3748,1909,1065,16405
LGA13850,27,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,6,398,138,104,66,25,732
LGA13910,209,4511,0,0,0,0,0,0,3,0,0,0,0,3,32,5,0,0,0,39,27,15,9,4,3,57,3,0,0,0,0,10,4,0,0,0,0,4,76,16,10,6,3,108,0,0,0,0,0,0,0,0,0,0,0,3,38,9,0,0,0,45,16,7,3,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,58,21,5,3,0,83,0,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,7,5,3,0,0,15,3,4,3,0,0,6,0,0,0,0,0,0,22,6,3,0,0,29,15,0,4,3,3,20,2475,855,792,428,215,4759
LGA14000,1710,30005,0,0,0,0,0,0,38,3,0,0,0,44,272,73,28,5,0,377,672,537,565,115,34,1924,105,88,141,56,29,419,17,5,5,0,0,30,1103,709,739,182,72,2800,14,4,3,0,0,19,357,74,16,0,0,453,1608,1199,702,121,29,3657,245,210,198,60,19,736,8,11,10,4,0,34,31,20,5,3,3,62,2266,1508,933,197,55,4965,0,0,0,0,0,3,12,0,0,0,0,12,16,8,5,0,0,27,9,4,5,0,3,21,0,3,3,3,0,13,3,0,0,0,0,3,35,15,15,4,4,74,40,27,12,4,4,88,12564,8601,10646,4273,1843,37931
LGA14100,127,2397,0,0,0,0,0,0,12,0,0,0,0,15,90,25,8,4,0,126,146,79,63,13,0,298,26,18,25,10,3,84,4,0,0,0,0,9,280,127,93,29,8,529,3,0,0,0,0,3,66,3,0,0,0,63,180,56,19,0,0,252,43,32,18,6,0,101,0,0,0,0,0,3,3,0,0,0,0,3,292,86,36,11,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,6,5,0,16,1288,677,848,415,137,3374
LGA14170,682,13254,7,0,0,0,0,9,324,27,13,5,0,369,3086,1314,735,83,10,5226,2615,1971,2159,479,98,7324,581,537,977,463,180,2732,67,50,31,6,7,156,6684,3899,3915,1032,288,15823,125,16,3,0,3,142,2274,191,47,4,0,2518,4956,2506,1162,249,52,8921,560,510,379,124,66,1642,50,37,61,40,15,206,126,47,31,8,6,216,8081,3292,1687,431,143,13642,4,0,0,0,0,4,92,13,0,0,0,105,132,64,23,3,0,229,43,36,37,8,6,135,5,10,10,10,12,47,8,6,0,0,0,13,276,128,79,24,18,529,111,43,37,17,11,215,19651,10452,9375,2839,1138,43456
LGA14200,182,3965,0,0,0,0,0,0,5,0,0,0,0,5,22,0,3,0,0,25,17,12,3,4,0,38,3,0,0,0,0,3,4,0,0,0,0,4,52,12,3,7,0,72,0,0,0,0,0,0,5,3,0,0,0,11,35,11,11,0,0,62,6,0,3,0,0,13,0,0,0,0,0,3,3,0,0,0,0,3,52,20,15,0,0,90,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,3,0,0,12,0,3,0,0,0,7,0,0,0,0,0,0,16,3,3,0,0,23,35,11,14,14,9,75,2142,814,702,381,188,4223
LGA14300,73,1315,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,632,271,229,142,73,1343
LGA14350,361,6804,0,0,0,0,0,3,7,0,0,0,0,13,61,14,8,0,0,82,23,8,3,0,0,28,0,0,0,0,0,3,3,0,0,0,0,3,98,29,8,0,0,130,0,0,0,0,0,0,6,0,0,0,0,6,53,13,0,0,0,71,29,18,4,3,3,63,4,0,0,0,0,7,6,0,0,0,0,6,108,29,11,7,7,150,3,0,0,0,0,3,7,0,3,0,0,12,8,4,0,0,0,15,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,35,4,5,0,0,46,37,15,13,4,4,78,3758,1444,1078,556,367,7205
LGA14400,202,4988,0,0,0,0,0,0,4,0,0,0,0,4,104,25,8,0,0,134,227,81,47,9,0,361,32,8,9,5,3,61,0,0,0,0,0,0,369,115,58,13,3,562,0,0,0,0,0,0,15,0,0,0,0,17,129,16,7,0,0,152,52,14,12,3,0,81,6,0,3,3,0,12,3,0,0,0,0,4,205,34,20,3,0,263,3,0,0,0,0,4,4,0,0,0,0,4,8,0,0,0,0,14,0,4,4,3,0,10,0,0,0,3,0,3,0,0,0,0,0,0,15,9,6,5,0,34,11,3,3,6,0,22,2904,1072,1145,537,206,5865
LGA14500,1322,25054,0,0,0,0,0,0,8,0,0,0,0,11,116,27,11,0,0,154,382,98,98,37,0,619,46,51,74,27,3,199,3,0,0,0,0,6,564,173,179,64,7,987,0,0,0,0,0,0,378,76,23,3,0,478,1495,919,388,70,19,2891,993,528,486,100,21,2128,15,23,18,21,6,87,22,13,9,3,0,45,2912,1559,918,195,50,5628,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,11,0,7,0,3,14,22,7,0,9,4,45,10776,6623,9067,3883,1379,31725
LGA14550,85,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,4,0,0,0,15,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,14,0,4,0,0,21,9,4,0,0,0,10,1275,416,312,186,88,2274
LGA14600,70,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,3,4,4,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,11,26,13,9,5,3,52,743,287,259,157,80,1522
LGA14650,1858,49141,0,0,0,0,0,0,84,3,0,0,0,87,1207,175,39,14,0,1440,876,333,174,54,13,1448,63,38,45,27,21,185,39,8,3,0,0,62,2269,569,263,89,34,3226,0,0,0,0,0,0,107,6,0,0,0,117,454,74,27,3,0,566,177,64,40,10,3,292,10,12,7,5,3,42,25,0,6,0,0,29,771,161,84,20,7,1040,10,0,0,0,0,10,47,0,0,0,0,47,67,17,0,0,0,80,19,4,12,3,0,42,9,3,6,3,5,25,5,0,0,0,3,11,152,25,21,9,3,210,47,22,10,3,9,84,24415,11307,11486,4571,1916,53698
LGA14700,214,4937,0,0,0,0,0,0,7,0,0,0,0,9,57,26,22,3,0,109,116,79,87,20,8,305,14,10,25,6,3,59,4,0,0,0,0,4,193,124,134,26,8,487,13,0,0,0,0,17,502,63,8,0,0,566,1501,728,303,46,14,2588,318,240,175,40,17,785,17,7,13,3,3,47,18,12,3,3,0,34,2369,1047,502,93,34,4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,18,4,11,0,3,31,4089,2162,2186,823,257,9512
LGA14750,127,2520,0,0,0,0,0,0,0,0,0,0,0,0,30,7,3,0,0,38,8,7,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,39,11,9,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,27,5,5,0,0,39,17,4,4,0,0,23,0,3,0,0,0,3,0,0,0,0,0,0,41,11,12,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,3,4,0,0,0,12,7,3,4,3,3,21,1275,521,494,268,126,2690
LGA14850,413,9639,0,0,0,0,0,0,9,3,0,0,0,15,211,53,18,3,0,282,136,57,18,11,3,224,12,10,5,3,0,23,11,0,0,0,0,17,380,115,40,17,5,555,0,0,0,0,0,3,18,6,0,0,0,17,99,26,4,3,0,133,36,22,7,4,0,67,9,5,0,3,0,24,4,0,0,0,0,6,157,63,14,10,3,248,3,5,0,0,0,9,16,4,0,0,0,23,17,7,7,0,0,27,43,10,3,6,0,65,9,7,14,12,3,53,6,0,0,0,0,4,103,29,27,24,4,182,27,14,8,4,0,51,5118,2270,1946,918,425,10672
LGA14870,170,4625,0,0,0,0,0,0,6,0,0,0,0,11,58,15,3,3,0,85,47,14,16,3,0,75,4,0,0,0,0,5,3,0,0,0,0,4,116,41,22,3,0,174,0,0,0,0,0,0,0,0,0,0,0,0,19,3,5,0,0,23,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,30,6,8,0,0,41,0,0,0,0,0,0,0,0,0,0,0,5,10,6,3,0,0,14,66,25,19,14,0,116,31,20,17,10,10,86,3,0,0,0,0,6,109,42,37,27,11,233,27,4,6,0,3,44,2567,1038,931,394,186,5114
LGA14900,4752,39040,5,3,0,0,3,14,41,3,3,0,0,47,448,198,152,38,9,845,811,778,747,333,142,2813,113,127,195,139,105,678,25,28,20,6,3,85,1443,1143,1117,518,255,4481,14,0,3,0,0,19,140,37,14,0,0,194,1475,1065,694,189,59,3476,224,240,260,135,68,925,6,8,10,7,3,33,57,25,17,13,4,115,1912,1377,998,344,140,4769,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,12,3,3,7,5,3,24,5,5,3,3,3,21,3,0,0,0,0,3,19,14,11,14,4,66,133,21,18,13,14,198,12559,10765,12945,7119,5161,48556
