LGA_CODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
LGA35800,3,4,0,3,5,8,0,3,20,10,3,0,3,0,3,75,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,16,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,11,0,3,0,0,3,3,3,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,27,11,3,0,0,0,0,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,4,9,0,0,36,30,13,9,38,23,5,0,3,3,22,198,0,0,0,0,0,0,0,0,16,13,0,0,0,0,11,41,0,0,0,0,0,0,0,0
LGA36070,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,3,9,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,6,0,0,0,0,3,0,0,0
LGA36150,4,0,0,0,0,3,3,3,12,10,4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,5,0,5,0,7,11,7,11,30,7,4,0,3,0,16,99,0,0,0,0,0,3,3,0,3,3,4,0,0,0,9,34,0,0,0,0,0,0,0,0
LGA36250,10,0,0,3,15,32,16,42,872,844,629,266,193,61,50,3029,3,3,0,9,17,70,17,42,144,46,29,4,11,11,11,424,7,0,3,0,8,38,44,134,729,408,182,63,63,18,31,1727,0,0,0,0,0,19,6,16,104,57,49,17,17,0,18,302,5,3,0,7,8,110,171,210,457,130,45,111,30,8,66,1356,3,7,20,34,52,183,94,69,122,32,20,16,6,5,18,683,3,0,0,7,3,22,15,27,31,11,5,11,3,0,16,153,0,0,0,0,3,4,0,5,24,23,18,11,6,4,9,114,70,136,69,41,1621,1155,254,294,687,95,45,23,24,30,199,4748,3,10,0,3,30,27,0,0,23,5,3,0,0,0,720,832,111,158,96,103,1762,1649,622,838,3206,1646,1031,519,344,143,1137,13370,9,7,0,5,10,24,18,33,604,856,834,459,430,138,380,3793,4,0,0,3,5,27,16,46
LGA36300,0,0,0,0,0,3,0,0,10,6,3,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,8,4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,4,0,0,7,8,4,5,19,13,7,0,4,0,9,80,0,0,3,0,0,4,0,3,7,7,0,0,0,0,6,33,0,0,0,0,0,0,0,0
LGA36370,4,8,3,0,7,31,3,26,562,374,285,108,81,26,24,1560,0,0,0,3,8,34,4,21,57,10,6,0,0,0,0,152,4,5,0,3,3,29,27,73,410,154,78,28,43,10,15,873,0,0,0,3,0,3,7,13,46,28,14,9,3,3,10,140,3,3,3,4,6,74,146,103,219,63,8,26,8,3,34,692,0,5,14,18,46,93,49,25,39,5,4,0,0,0,9,311,0,0,0,0,8,16,13,3,20,13,0,4,0,0,3,85,0,0,0,0,0,3,0,3,28,12,5,0,0,0,0,58,41,69,24,19,1089,511,67,87,239,27,10,17,6,7,98,2303,0,0,0,0,27,11,0,7,14,3,0,0,0,0,602,669,51,93,43,55,1199,802,320,365,1637,687,414,199,142,49,795,6845,8,3,0,0,0,14,9,17,316,348,294,183,139,42,155,1528,0,0,0,0,0,16,9,13
LGA36510,9,5,4,3,10,40,12,29,310,186,121,50,30,15,26,850,0,8,0,4,15,37,8,19,65,11,8,3,0,0,5,185,10,3,0,3,10,39,21,57,271,90,33,13,11,3,19,599,0,0,4,4,0,9,7,12,34,17,4,5,0,0,7,107,0,0,3,7,5,46,68,58,124,29,4,19,3,0,10,387,0,9,7,15,28,51,23,18,36,13,0,3,7,4,10,238,0,0,3,3,3,6,10,5,13,4,3,3,0,0,4,54,0,0,0,0,4,5,0,0,17,10,3,5,0,0,3,47,35,44,22,16,557,277,50,65,168,30,13,3,4,7,51,1345,0,0,0,0,13,13,4,0,8,3,0,0,0,0,238,290,58,78,42,59,642,528,206,260,1050,401,197,105,65,36,369,4093,5,4,0,3,7,16,12,21,197,160,122,54,40,14,90,746,0,0,0,3,4,10,9,27
LGA36580,11,7,5,3,12,10,3,13,149,83,45,22,17,0,16,387,0,0,3,0,5,26,10,9,32,9,3,0,0,0,5,98,0,5,0,0,3,20,14,26,115,44,19,3,5,0,6,263,3,0,0,0,0,6,4,0,30,7,3,4,0,0,9,77,0,0,0,11,6,37,40,55,66,18,3,4,3,0,16,273,3,7,8,3,11,36,18,11,24,4,0,3,0,0,4,128,0,0,0,3,0,7,10,0,9,0,0,3,0,0,0,28,3,0,0,0,3,0,0,0,3,6,0,0,0,0,3,25,31,41,14,12,425,163,43,51,59,3,3,0,0,0,36,880,0,6,0,0,13,3,0,0,0,0,0,0,0,0,136,164,52,65,27,38,478,315,141,164,481,172,83,41,30,5,234,2325,3,4,0,0,3,7,6,15,117,100,45,24,13,7,53,402,0,0,0,0,0,7,3,12
LGA36630,12,6,6,10,27,49,15,20,254,111,80,25,32,14,15,663,4,0,0,0,16,24,14,9,35,11,4,0,0,0,3,126,3,0,3,11,9,34,20,40,195,59,22,7,9,3,6,426,0,0,0,0,0,11,13,8,23,12,4,0,3,0,0,68,3,4,3,3,13,59,70,29,74,21,7,17,0,0,18,325,0,0,7,11,30,66,21,8,27,4,0,3,0,0,7,200,0,0,0,0,3,8,4,6,8,0,0,3,0,0,5,39,6,0,0,0,3,4,0,0,8,3,8,0,0,0,3,32,18,69,25,15,745,297,47,44,128,15,3,3,0,4,51,1463,3,0,0,0,23,5,0,0,9,3,0,0,0,0,240,283,43,84,48,48,866,563,206,167,747,240,128,59,50,17,356,3632,3,4,0,0,4,14,19,19,165,135,85,41,28,12,55,598,0,0,0,0,3,5,3,17
LGA36660,12,14,4,3,26,44,15,35,362,127,81,23,19,7,14,783,5,3,0,0,14,36,10,14,44,13,10,0,3,0,3,158,3,6,3,6,7,39,30,54,218,72,22,11,8,3,7,488,0,0,0,0,0,4,10,4,28,12,3,5,0,0,4,74,9,8,4,5,9,65,62,40,62,19,6,10,0,0,22,317,0,0,13,10,31,68,27,25,23,8,0,0,0,0,10,220,0,0,0,0,5,7,9,0,9,0,0,0,0,0,3,36,0,0,0,0,3,8,0,4,16,4,0,0,0,0,5,45,26,56,19,15,652,293,50,39,154,10,0,3,0,3,61,1401,0,6,0,3,17,14,3,0,10,4,3,0,0,0,243,305,52,90,43,45,769,593,208,221,935,276,127,54,33,13,365,3815,4,4,3,4,10,31,14,21,205,155,85,36,13,18,73,669,0,0,0,0,4,11,13,18
LGA36720,27,15,4,3,32,131,41,104,1695,1176,776,316,222,79,84,4722,13,8,11,14,57,228,41,150,448,114,68,32,24,24,22,1265,15,13,4,15,19,143,118,349,1517,610,285,133,116,35,56,3425,3,0,0,4,9,22,16,41,216,126,65,37,34,6,38,615,11,13,11,39,32,227,318,313,637,154,73,118,31,10,97,2073,13,26,47,81,150,435,169,164,317,74,22,35,17,10,42,1593,5,3,9,6,20,43,38,29,93,31,9,8,3,0,13,312,4,0,0,4,10,13,3,9,78,38,31,15,10,6,20,234,192,350,141,114,3757,3059,630,733,2105,313,183,99,77,89,384,12234,12,8,0,5,96,63,19,12,50,18,6,7,0,5,1582,1877,286,445,234,294,4173,4366,1387,1911,7154,2657,1517,799,530,264,2340,28351,22,23,9,12,26,68,38,103,987,1012,866,428,287,115,498,4484,0,7,8,8,20,89,81,149
LGA36820,11,5,0,3,19,28,10,25,224,103,50,28,27,9,13,549,0,0,0,0,9,27,4,18,37,5,7,0,3,0,0,118,4,0,0,0,5,21,10,40,124,45,21,16,4,3,10,303,0,3,0,0,0,3,0,12,26,8,6,3,3,0,5,65,5,0,0,4,10,36,36,34,61,12,6,8,0,0,14,230,0,0,9,7,38,56,26,22,33,7,0,0,0,0,0,204,3,0,0,0,5,8,5,4,8,0,0,0,0,0,4,39,3,0,0,0,4,3,0,8,15,3,3,0,0,0,8,49,23,23,19,12,491,223,44,34,116,11,6,3,3,4,58,1069,3,3,0,0,18,8,0,0,6,0,0,0,0,3,243,284,53,37,30,35,591,414,131,185,650,214,92,62,42,17,356,2905,4,3,3,0,3,20,10,20,95,97,62,36,23,14,60,447,0,0,3,3,0,8,7,16
LGA36910,38,22,9,5,53,121,37,94,1306,875,521,203,154,69,65,3559,4,8,3,7,31,95,16,44,142,37,16,8,10,12,6,447,11,6,11,10,22,104,98,209,896,356,155,55,71,28,38,2053,3,6,3,3,9,21,13,33,128,60,46,12,14,3,15,361,15,11,4,22,19,180,313,217,436,108,30,53,14,3,68,1489,10,17,13,40,77,244,74,76,119,21,5,9,8,7,29,743,4,0,3,8,14,42,16,14,40,6,0,8,3,0,17,169,0,3,0,0,4,11,3,5,38,22,13,4,3,0,14,113,81,168,54,50,1912,1126,222,201,634,91,51,18,14,23,188,4836,0,3,3,3,62,35,9,12,28,4,3,0,0,0,994,1154,161,243,103,138,2194,1965,798,910,3767,1587,838,366,285,139,1436,14934,13,14,8,3,17,62,32,58,775,831,645,344,189,82,373,3463,0,0,3,6,6,28,35,50
LGA36950,3,0,0,0,3,3,0,5,16,11,17,0,0,0,0,60,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,4,3,4,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,3,0,0,0,7,9,4,10,33,24,21,3,0,0,8,137,0,3,0,0,0,0,0,3,24,20,18,9,3,0,6,95,0,0,0,0,0,0,0,0
LGA36960,0,0,0,0,0,0,0,0,7,4,3,3,0,0,0,18,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,9,3,8,4,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,14,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,3,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,35,19,12,16,18,9,8,5,0,0,0,129,0,0,0,0,0,7,4,4,32,9,3,3,0,0,0,69,0,0,0,0,6,23,12,10
LGA37010,6,11,4,4,15,53,16,63,1236,1109,889,358,278,77,75,4187,4,5,0,3,15,43,12,34,135,41,31,12,6,11,9,372,0,3,3,4,10,64,74,159,884,455,216,85,103,16,48,2125,0,0,0,0,3,11,17,27,159,107,66,29,24,4,21,468,4,3,8,18,6,129,227,207,539,162,46,120,30,6,82,1585,0,10,24,39,44,138,67,72,124,31,10,14,3,0,14,584,3,5,3,8,3,14,21,25,49,12,6,7,0,0,16,174,0,0,0,0,0,3,0,10,55,36,31,13,4,0,9,166,62,108,44,56,1276,833,226,213,477,72,29,22,6,12,139,3569,4,3,0,3,37,25,4,3,24,6,4,0,3,0,1521,1641,87,146,79,132,1415,1315,668,817,3687,2022,1327,661,462,127,1935,14883,6,9,4,0,5,32,20,42,724,1036,953,506,353,115,363,4166,0,3,3,0,5,26,15,37
LGA37300,0,0,0,0,0,0,0,0,9,13,31,19,20,13,0,110,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,22,7,11,3,3,0,0,52,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,6,3,3,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,0,0,0,0,0,4,0,3,40,36,41,28,26,11,35,233,0,0,0,0,0,0,0,0,4,16,37,23,23,10,12,122,0,0,0,0,0,0,0,0
LGA37310,35,16,0,3,19,60,11,35,324,162,89,20,31,14,35,850,10,3,0,3,11,21,8,10,30,3,5,0,0,4,6,115,9,3,5,5,5,42,25,64,193,64,24,9,12,3,18,490,0,0,0,3,0,4,4,3,23,10,3,3,3,3,6,67,0,5,0,16,5,53,65,42,69,25,11,25,3,0,21,337,3,0,4,8,20,44,11,23,17,3,3,0,0,0,10,147,0,0,0,0,0,11,5,3,11,0,0,0,0,0,5,42,5,0,0,0,3,3,0,3,7,4,0,0,0,0,7,47,14,30,7,5,426,157,21,23,87,8,3,4,4,5,47,843,0,0,0,0,10,4,3,0,3,0,0,0,0,0,215,249,73,65,24,42,506,393,164,206,771,279,144,66,57,31,361,3189,10,4,11,12,13,26,14,23,217,144,94,35,23,20,125,769,0,0,0,0,0,13,0,8
LGA37340,12,0,0,3,11,24,13,18,386,229,116,40,37,7,19,910,3,3,0,3,14,29,9,8,45,16,7,3,3,3,0,141,0,3,0,5,0,20,19,43,210,96,27,17,10,3,9,478,0,3,0,0,0,4,5,3,18,13,9,5,0,0,10,74,3,5,3,3,3,44,49,33,97,27,9,20,3,0,13,315,0,3,4,12,8,42,12,13,22,4,0,3,3,0,8,141,0,0,3,6,0,10,0,0,15,5,0,0,0,0,5,45,3,0,0,0,0,0,0,3,5,12,5,3,3,0,5,40,24,50,16,9,309,173,34,45,115,12,10,6,3,4,47,862,0,0,0,0,14,14,0,0,10,0,0,0,0,0,263,297,45,61,37,42,358,366,148,171,924,413,188,97,65,22,382,3313,3,5,0,0,0,18,3,18,222,161,113,44,39,25,92,739,0,0,0,0,0,12,6,15
LGA37400,3,0,0,0,0,3,5,0,15,9,8,0,0,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,12,0,0,3,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,3,0,3,3,8,14,9,5,39,15,10,0,0,7,23,138,0,0,0,0,0,0,0,3,12,11,6,0,0,0,16,54,0,0,0,0,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,3,3,0,0,0,0,4,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,6,0,0,0,0,10,3,3,0,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,3,6,15,5,0,0,0,0,0,76,0,0,0,0,0,0,0,4,10,5,3,0,0,0,3,25,0,0,0,0,12,16,10,12
LGA39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,0,0,0,0,0,3,4,0,67,108,150,92,90,47,8,570,0,0,0,4,0,15,4,15,28,12,6,3,9,3,0,87,0,0,0,0,0,0,6,12,69,58,37,31,55,11,3,274,0,0,0,0,0,0,0,4,6,5,8,0,3,0,0,36,0,0,0,0,0,8,9,18,47,25,7,49,14,3,4,188,0,7,7,11,4,9,7,12,27,11,5,8,4,3,0,115,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,13,18,3,9,0,31,42,17,16,60,30,20,15,5,10,7,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,133,25,17,14,13,40,76,49,76,305,238,232,196,190,79,163,1722,0,0,0,0,0,0,0,0,10,7,19,21,32,27,18,133,0,0,0,0,0,0,0,0
