LGA_NAME16	Year	BornAust	Sex	persons
Norwood Payneham St Peters (C)	2006	1	F	12074
Norwood Payneham St Peters (C)	2006	1	M	10751
Norwood Payneham St Peters (C)	2011	0	F	5375
Norwood Payneham St Peters (C)	2011	0	M	4780
Norwood Payneham St Peters (C)	2011	1	F	12021
Norwood Payneham St Peters (C)	2011	1	M	11043
Norwood Payneham St Peters (C)	2016	0	F	5670
Norwood Payneham St Peters (C)	2016	0	M	5043
Norwood Payneham St Peters (C)	2016	1	F	11839
Norwood Payneham St Peters (C)	2016	1	M	11043
Onkaparinga (C)	2006	0	F	16152
Onkaparinga (C)	2006	0	M	15176
Onkaparinga (C)	2006	1	F	56460
Onkaparinga (C)	2006	1	M	55000
Onkaparinga (C)	2011	0	F	18024
Onkaparinga (C)	2011	0	M	16818
Onkaparinga (C)	2011	1	F	60164
Onkaparinga (C)	2011	1	M	58437
Onkaparinga (C)	2016	0	F	18433
Onkaparinga (C)	2016	0	M	16877
Onkaparinga (C)	2016	1	F	61823
Onkaparinga (C)	2016	1	M	60102
Orroroo/Carrieton (DC)	2006	0	F	32
Orroroo/Carrieton (DC)	2006	0	M	17
Orroroo/Carrieton (DC)	2006	1	F	435
Orroroo/Carrieton (DC)	2006	1	M	421
Orroroo/Carrieton (DC)	2011	0	F	39
Orroroo/Carrieton (DC)	2011	0	M	36
Orroroo/Carrieton (DC)	2011	1	F	371
Orroroo/Carrieton (DC)	2011	1	M	403
Orroroo/Carrieton (DC)	2016	0	F	44
Orroroo/Carrieton (DC)	2016	0	M	25
Orroroo/Carrieton (DC)	2016	1	F	355
Orroroo/Carrieton (DC)	2016	1	M	375
Peterborough (DC)	2006	0	F	100
Peterborough (DC)	2006	0	M	103
Peterborough (DC)	2006	1	F	770
Peterborough (DC)	2006	1	M	751
Peterborough (DC)	2011	0	F	82
Peterborough (DC)	2011	0	M	96
Peterborough (DC)	2011	1	F	730
Peterborough (DC)	2011	1	M	714
Peterborough (DC)	2016	0	F	86
Peterborough (DC)	2016	0	M	93
Peterborough (DC)	2016	1	F	684
Peterborough (DC)	2016	1	M	661
Playford (C)	2006	0	F	8078
Playford (C)	2006	0	M	7505
Playford (C)	2006	1	F	24765
Playford (C)	2006	1	M	24824
Playford (C)	2011	0	F	8889
Playford (C)	2011	0	M	8292
Playford (C)	2011	1	F	28905
Playford (C)	2011	1	M	28827
Playford (C)	2016	0	F	9800
Playford (C)	2016	0	M	9144
Playford (C)	2016	1	F	31901
Playford (C)	2016	1	M	31703
Port Adelaide Enfield (C)	2006	0	F	13712
Port Adelaide Enfield (C)	2006	0	M	13252
Port Adelaide Enfield (C)	2006	1	F	34926
Port Adelaide Enfield (C)	2006	1	M	33458
Port Adelaide Enfield (C)	2011	0	F	17284
Port Adelaide Enfield (C)	2011	0	M	17155
Port Adelaide Enfield (C)	2011	1	F	36415
Port Adelaide Enfield (C)	2011	1	M	35724
Port Adelaide Enfield (C)	2016	0	F	20356
Port Adelaide Enfield (C)	2016	0	M	20107
Port Adelaide Enfield (C)	2016	1	F	37189
Port Adelaide Enfield (C)	2016	1	M	36506
Port Augusta (C)	2006	0	F	463
Port Augusta (C)	2006	0	M	646
Port Augusta (C)	2006	1	F	5872
Port Augusta (C)	2006	1	M	5792
Port Augusta (C)	2011	0	F	492
Port Augusta (C)	2011	0	M	556
Port Augusta (C)	2011	1	F	5728
Port Augusta (C)	2011	1	M	5902
Port Augusta (C)	2016	0	F	471
Port Augusta (C)	2016	0	M	475
Port Augusta (C)	2016	1	F	5665
Port Augusta (C)	2016	1	M	5892
Port Lincoln (C)	2006	0	F	572
Port Lincoln (C)	2006	0	M	536
Port Lincoln (C)	2006	1	F	5781
Port Lincoln (C)	2006	1	M	5734
Port Lincoln (C)	2011	0	F	636
Port Lincoln (C)	2011	0	M	567
Port Lincoln (C)	2011	1	F	6248
Port Lincoln (C)	2011	1	M	5944
Port Lincoln (C)	2016	0	F	635
Port Lincoln (C)	2016	0	M	529
Port Lincoln (C)	2016	1	F	5906
Port Lincoln (C)	2016	1	M	5806
Port Pirie City and Dists (M)	2006	0	F	643
Port Pirie City and Dists (M)	2006	0	M	604
Port Pirie City and Dists (M)	2006	1	F	7635
Port Pirie City and Dists (M)	2006	1	M	7322
Port Pirie City and Dists (M)	2011	0	F	695
Port Pirie City and Dists (M)	2011	0	M	616
Port Pirie City and Dists (M)	2011	1	F	7756
Port Pirie City and Dists (M)	2011	1	M	7494
Port Pirie City and Dists (M)	2016	0	F	716
Port Pirie City and Dists (M)	2016	0	M	630
Port Pirie City and Dists (M)	2016	1	F	7550
Port Pirie City and Dists (M)	2016	1	M	7310
Prospect (C)	2006	0	F	2086
Prospect (C)	2006	0	M	2275
Prospect (C)	2006	1	F	7073
Prospect (C)	2006	1	M	6734
Prospect (C)	2011	0	F	2606
Prospect (C)	2011	0	M	2702
Prospect (C)	2011	1	F	7095
Prospect (C)	2011	1	M	6729
Prospect (C)	2016	0	F	2692
Prospect (C)	2016	0	M	2808
Prospect (C)	2016	1	F	7052
Prospect (C)	2016	1	M	6990
Renmark Paringa (DC)	2006	0	F	583
Renmark Paringa (DC)	2006	0	M	602
Renmark Paringa (DC)	2006	1	F	3801
Renmark Paringa (DC)	2006	1	M	3795
Renmark Paringa (DC)	2011	0	F	641
Renmark Paringa (DC)	2011	0	M	632
Renmark Paringa (DC)	2011	1	F	3687
Renmark Paringa (DC)	2011	1	M	3653
Renmark Paringa (DC)	2016	0	F	649
Renmark Paringa (DC)	2016	0	M	625
Renmark Paringa (DC)	2016	1	F	3684
Renmark Paringa (DC)	2016	1	M	3675
Robe (DC)	2006	0	F	61
Robe (DC)	2006	0	M	41
Robe (DC)	2006	1	F	555
Robe (DC)	2006	1	M	566
Robe (DC)	2011	0	F	55
Robe (DC)	2011	0	M	39
Robe (DC)	2011	1	F	582
Robe (DC)	2011	1	M	631
Robe (DC)	2016	0	F	61
Robe (DC)	2016	0	M	58
Robe (DC)	2016	1	F	548
Robe (DC)	2016	1	M	585
Roxby Downs (M)	2006	0	F	182
Roxby Downs (M)	2006	0	M	242
Roxby Downs (M)	2006	1	F	1513
Roxby Downs (M)	2006	1	M	1851
Roxby Downs (M)	2011	0	F	273
Roxby Downs (M)	2011	0	M	355
Roxby Downs (M)	2011	1	F	1560
Roxby Downs (M)	2011	1	M	2023
Roxby Downs (M)	2016	0	F	226
Roxby Downs (M)	2016	0	M	284
Roxby Downs (M)	2016	1	F	1310
Roxby Downs (M)	2016	1	M	1694
Salisbury (C)	2006	0	F	15501
Salisbury (C)	2006	0	M	14996
Salisbury (C)	2006	1	F	40452
Salisbury (C)	2006	1	M	40232
Salisbury (C)	2011	0	F	18441
Salisbury (C)	2011	0	M	17548
Salisbury (C)	2011	1	F	43215
Salisbury (C)	2011	1	M	43263
Salisbury (C)	2016	0	F	21919
Salisbury (C)	2016	0	M	20966
Salisbury (C)	2016	1	F	43529
Salisbury (C)	2016	1	M	43958
Southern Mallee (DC)	2006	0	F	60
Southern Mallee (DC)	2006	0	M	79
Southern Mallee (DC)	2006	1	F	940
Southern Mallee (DC)	2006	1	M	985
Southern Mallee (DC)	2011	0	F	87
Southern Mallee (DC)	2011	0	M	90
Southern Mallee (DC)	2011	1	F	906
Southern Mallee (DC)	2011	1	M	941
Southern Mallee (DC)	2016	0	F	101
Southern Mallee (DC)	2016	0	M	117
Southern Mallee (DC)	2016	1	F	793
Southern Mallee (DC)	2016	1	M	826
Streaky Bay (DC)	2006	0	F	57
Streaky Bay (DC)	2006	0	M	48
Streaky Bay (DC)	2006	1	F	839
Streaky Bay (DC)	2006	1	M	949
Streaky Bay (DC)	2011	0	F	59
Streaky Bay (DC)	2011	0	M	50
Streaky Bay (DC)	2011	1	F	883
Streaky Bay (DC)	2011	1	M	963
Streaky Bay (DC)	2016	0	F	55
Streaky Bay (DC)	2016	0	M	48
Streaky Bay (DC)	2016	1	F	845
Streaky Bay (DC)	2016	1	M	963
Tatiara (DC)	2006	0	F	222
Tatiara (DC)	2006	0	M	233
Tatiara (DC)	2006	1	F	2918
Tatiara (DC)	2006	1	M	3157
Tatiara (DC)	2011	0	F	319
Tatiara (DC)	2011	0	M	341
Tatiara (DC)	2011	1	F	2768
Tatiara (DC)	2011	1	M	2928
Tatiara (DC)	2016	0	F	300
Tatiara (DC)	2016	0	M	370
Tatiara (DC)	2016	1	F	2543
Tatiara (DC)	2016	1	M	2782
Tea Tree Gully (C)	2006	0	F	11316
Tea Tree Gully (C)	2006	0	M	10702
Tea Tree Gully (C)	2006	1	F	35592
Tea Tree Gully (C)	2006	1	M	34428
Tea Tree Gully (C)	2011	0	F	11760
Tea Tree Gully (C)	2011	0	M	11126
Tea Tree Gully (C)	2011	1	F	35369
Tea Tree Gully (C)	2011	1	M	34179
Tea Tree Gully (C)	2016	0	F	12151
Tea Tree Gully (C)	2016	0	M	11184
Tea Tree Gully (C)	2016	1	F	35734
Tea Tree Gully (C)	2016	1	M	34776
The Coorong (DC)	2006	0	F	211
The Coorong (DC)	2006	0	M	190
The Coorong (DC)	2006	1	F	2412
The Coorong (DC)	2006	1	M	2508
The Coorong (DC)	2011	0	F	227
The Coorong (DC)	2011	0	M	193
The Coorong (DC)	2011	1	F	2268
The Coorong (DC)	2011	1	M	2404
The Coorong (DC)	2016	0	F	241
The Coorong (DC)	2016	0	M	204
The Coorong (DC)	2016	1	F	2175
The Coorong (DC)	2016	1	M	2330
Tumby Bay (DC)	2006	0	F	86
Tumby Bay (DC)	2006	0	M	70
Tumby Bay (DC)	2006	1	F	1083
Tumby Bay (DC)	2006	1	M	1157
Tumby Bay (DC)	2011	0	F	75
Tumby Bay (DC)	2011	0	M	70
Tumby Bay (DC)	2011	1	F	1182
Tumby Bay (DC)	2011	1	M	1186
Tumby Bay (DC)	2016	0	F	70
Tumby Bay (DC)	2016	0	M	70
Tumby Bay (DC)	2016	1	F	1173
Tumby Bay (DC)	2016	1	M	1123
Unley (C)	2006	0	F	3918
Unley (C)	2006	0	M	3606
Unley (C)	2006	1	F	14197
Unley (C)	2006	1	M	12290
Unley (C)	2011	0	F	4482
Unley (C)	2011	0	M	4044
Unley (C)	2011	1	F	14168
Unley (C)	2011	1	M	12432
Unley (C)	2016	0	F	4944
Unley (C)	2016	0	M	4407
Unley (C)	2016	1	F	14079
Unley (C)	2016	1	M	12478
Victor Harbor (C)	2006	0	F	1199
Victor Harbor (C)	2006	0	M	1025
Victor Harbor (C)	2006	1	F	4690
Victor Harbor (C)	2006	1	M	4347
Victor Harbor (C)	2011	0	F	1427
Victor Harbor (C)	2011	0	M	1238
Victor Harbor (C)	2011	1	F	5389
Victor Harbor (C)	2011	1	M	4881
Victor Harbor (C)	2016	0	F	1522
Victor Harbor (C)	2016	0	M	1264
Victor Harbor (C)	2016	1	F	5757
Victor Harbor (C)	2016	1	M	5192
Wakefield (DC)	2006	0	F	269
Wakefield (DC)	2006	0	M	282
Wakefield (DC)	2006	1	F	2711
Wakefield (DC)	2006	1	M	2708
Wakefield (DC)	2011	0	F	316
Wakefield (DC)	2011	0	M	349
Wakefield (DC)	2011	1	F	2807
Wakefield (DC)	2011	1	M	2887
Wakefield (DC)	2016	0	F	340
Wakefield (DC)	2016	0	M	360
Wakefield (DC)	2016	1	F	2757
Wakefield (DC)	2016	1	M	2862
Walkerville (M)	2006	0	F	793
Walkerville (M)	2006	0	M	746
Walkerville (M)	2006	1	F	2623
Walkerville (M)	2006	1	M	2347
Walkerville (M)	2011	0	F	958
Walkerville (M)	2011	0	M	858
Walkerville (M)	2011	1	F	2497
Walkerville (M)	2011	1	M	2351
Walkerville (M)	2016	0	F	1108
Walkerville (M)	2016	0	M	970
Walkerville (M)	2016	1	F	2558
Walkerville (M)	2016	1	M	2500
Wattle Range (DC)	2006	0	F	529
Wattle Range (DC)	2006	0	M	504
Wattle Range (DC)	2006	1	F	5002
Wattle Range (DC)	2006	1	M	5165
Wattle Range (DC)	2011	0	F	551
Wattle Range (DC)	2011	0	M	504
Wattle Range (DC)	2011	1	F	5003
Wattle Range (DC)	2011	1	M	5150
Wattle Range (DC)	2016	0	F	516
Wattle Range (DC)	2016	0	M	453
Wattle Range (DC)	2016	1	F	4840
Wattle Range (DC)	2016	1	M	4971
West Torrens (C)	2006	0	F	6783
West Torrens (C)	2006	0	M	6658
West Torrens (C)	2006	1	F	18501
West Torrens (C)	2006	1	M	17257
West Torrens (C)	2011	0	F	8188
West Torrens (C)	2011	0	M	7974
West Torrens (C)	2011	1	F	18741
West Torrens (C)	2011	1	M	17641
West Torrens (C)	2016	0	F	9072
West Torrens (C)	2016	0	M	8672
West Torrens (C)	2016	1	F	19031
West Torrens (C)	2016	1	M	18084
Whyalla (C)	2006	0	F	2184
Whyalla (C)	2006	0	M	2185
Whyalla (C)	2006	1	F	7747
Whyalla (C)	2006	1	M	7924
Whyalla (C)	2011	0	F	2214
Whyalla (C)	2011	0	M	2156
Whyalla (C)	2011	1	F	8083
Whyalla (C)	2011	1	M	8304
Whyalla (C)	2016	0	F	2075
Whyalla (C)	2016	0	M	1942
Whyalla (C)	2016	1	F	7967
Whyalla (C)	2016	1	M	8129
Wudinna (DC)	2006	0	F	29
Wudinna (DC)	2006	0	M	25
Wudinna (DC)	2006	1	F	578
Wudinna (DC)	2006	1	M	625
Wudinna (DC)	2011	0	F	30
Wudinna (DC)	2011	0	M	18
Wudinna (DC)	2011	1	F	576
Wudinna (DC)	2011	1	M	599
Wudinna (DC)	2016	0	F	32
Wudinna (DC)	2016	0	M	22
Wudinna (DC)	2016	1	F	527
Wudinna (DC)	2016	1	M	565
Yankalilla (DC)	2006	0	F	369
Yankalilla (DC)	2006	0	M	380
Yankalilla (DC)	2006	1	F	1523
Yankalilla (DC)	2006	1	M	1503
Yankalilla (DC)	2011	0	F	414
Yankalilla (DC)	2011	0	M	409
Yankalilla (DC)	2011	1	F	1724
Yankalilla (DC)	2011	1	M	1668
Yankalilla (DC)	2016	0	F	480
Yankalilla (DC)	2016	0	M	432
Yankalilla (DC)	2016	1	F	1951
Yankalilla (DC)	2016	1	M	1920
Yorke Peninsula (DC)	2006	0	F	522
Yorke Peninsula (DC)	2006	0	M	497
Yorke Peninsula (DC)	2006	1	F	4691
Yorke Peninsula (DC)	2006	1	M	4875
Yorke Peninsula (DC)	2011	0	F	516
Yorke Peninsula (DC)	2011	0	M	494
Yorke Peninsula (DC)	2011	1	F	4670
Yorke Peninsula (DC)	2011	1	M	4907
Yorke Peninsula (DC)	2016	0	F	525
Yorke Peninsula (DC)	2016	0	M	503
Yorke Peninsula (DC)	2016	1	F	4483
Yorke Peninsula (DC)	2016	1	M	4810
Unincorporated SA	2006	0	F	129
Unincorporated SA	2006	0	M	230
Unincorporated SA	2006	1	F	1346
Unincorporated SA	2006	1	M	1691
Unincorporated SA	2011	0	F	146
Unincorporated SA	2011	0	M	289
Unincorporated SA	2011	1	F	1432
Unincorporated SA	2011	1	M	2070
Unincorporated SA	2016	0	F	125
Unincorporated SA	2016	0	M	208
Unincorporated SA	2016	1	F	1033
Unincorporated SA	2016	1	M	1600
No usual address (SA)	2006	0	F	309
No usual address (SA)	2006	0	M	354
No usual address (SA)	2006	1	F	710
No usual address (SA)	2006	1	M	987
No usual address (SA)	2011	0	F	288
No usual address (SA)	2011	0	M	383
No usual address (SA)	2011	1	F	832
No usual address (SA)	2011	1	M	1171
No usual address (SA)	2016	0	F	235
No usual address (SA)	2016	0	M	366
No usual address (SA)	2016	1	F	748
No usual address (SA)	2016	1	M	1137
Migratory - Offshore - Shipping (SA)	2006	0	F	0
Migratory - Offshore - Shipping (SA)	2006	0	M	5
Migratory - Offshore - Shipping (SA)	2006	1	F	0
Migratory - Offshore - Shipping (SA)	2006	1	M	3
Migratory - Offshore - Shipping (SA)	2011	0	F	0
Migratory - Offshore - Shipping (SA)	2011	0	M	0
Migratory - Offshore - Shipping (SA)	2011	1	F	0
Migratory - Offshore - Shipping (SA)	2011	1	M	0
Migratory - Offshore - Shipping (SA)	2016	0	F	0
Migratory - Offshore - Shipping (SA)	2016	0	M	3
Migratory - Offshore - Shipping (SA)	2016	1	F	0
Migratory - Offshore - Shipping (SA)	2016	1	M	0
Albany (C)	2006	0	F	2821
Albany (C)	2006	0	M	2702
Albany (C)	2006	1	F	12237
Albany (C)	2006	1	M	12053
Albany (C)	2011	0	F	3321
Albany (C)	2011	0	M	3232
Albany (C)	2011	1	F	13070
Albany (C)	2011	1	M	12564
Albany (C)	2016	0	F	3644
Albany (C)	2016	0	M	3285
Albany (C)	2016	1	F	13631
Albany (C)	2016	1	M	13560
Armadale (C)	2006	0	F	7353
Armadale (C)	2006	0	M	6902
Armadale (C)	2006	1	F	16423
Armadale (C)	2006	1	M	16311
Armadale (C)	2011	0	F	9560
Armadale (C)	2011	0	M	9121
Armadale (C)	2011	1	F	19839
Armadale (C)	2011	1	M	19781
Armadale (C)	2016	0	F	14084
Armadale (C)	2016	0	M	13473
Armadale (C)	2016	1	F	23325
Armadale (C)	2016	1	M	23399
Ashburton (S)	2006	0	F	392
Ashburton (S)	2006	0	M	537
Ashburton (S)	2006	1	F	2005
Ashburton (S)	2006	1	M	2450
Ashburton (S)	2011	0	F	575
Ashburton (S)	2011	0	M	1365
Ashburton (S)	2011	1	F	2565
Ashburton (S)	2011	1	M	4041
Ashburton (S)	2016	0	F	760
Ashburton (S)	2016	0	M	2703
Ashburton (S)	2016	1	F	2383
Ashburton (S)	2016	1	M	4939
Augusta-Margaret River (S)	2006	0	F	921
Augusta-Margaret River (S)	2006	0	M	856
Augusta-Margaret River (S)	2006	1	F	3841
Augusta-Margaret River (S)	2006	1	M	3923
Augusta-Margaret River (S)	2011	0	F	1251
Augusta-Margaret River (S)	2011	0	M	1092
Augusta-Margaret River (S)	2011	1	F	4205
Augusta-Margaret River (S)	2011	1	M	4329
Augusta-Margaret River (S)	2016	0	F	1607
Augusta-Margaret River (S)	2016	0	M	1407
Augusta-Margaret River (S)	2016	1	F	4882
Augusta-Margaret River (S)	2016	1	M	5006
Bassendean (T)	2006	0	F	1931
Bassendean (T)	2006	0	M	1764
Bassendean (T)	2006	1	F	4596
Bassendean (T)	2006	1	M	4404
Bassendean (T)	2011	0	F	2035
Bassendean (T)	2011	0	M	2019
Bassendean (T)	2011	1	F	4841
Bassendean (T)	2011	1	M	4750
Bassendean (T)	2016	0	F	2237
Bassendean (T)	2016	0	M	2088
Bassendean (T)	2016	1	F	4940
Bassendean (T)	2016	1	M	4867
Bayswater (C)	2006	0	F	9543
Bayswater (C)	2006	0	M	9481
Bayswater (C)	2006	1	F	16637
Bayswater (C)	2006	1	M	16114
Bayswater (C)	2011	0	F	11750
Bayswater (C)	2011	0	M	11745
Bayswater (C)	2011	1	F	17235
Bayswater (C)	2011	1	M	16963
Bayswater (C)	2016	0	F	12864
Bayswater (C)	2016	0	M	12480
Bayswater (C)	2016	1	F	17494
Bayswater (C)	2016	1	M	17558
Belmont (C)	2006	0	F	4514
Belmont (C)	2006	0	M	4426
Belmont (C)	2006	1	F	9425
Belmont (C)	2006	1	M	9175
Belmont (C)	2011	0	F	6361
Belmont (C)	2011	0	M	6719
Belmont (C)	2011	1	F	9703
Belmont (C)	2011	1	M	9612
Belmont (C)	2016	0	F	7868
Belmont (C)	2016	0	M	8204
Belmont (C)	2016	1	F	9589
Belmont (C)	2016	1	M	9878
Beverley (S)	2006	0	F	115
Beverley (S)	2006	0	M	121
Beverley (S)	2006	1	F	600
Beverley (S)	2006	1	M	634
Beverley (S)	2011	0	F	124
Beverley (S)	2011	0	M	127
Beverley (S)	2011	1	F	597
Beverley (S)	2011	1	M	629
Beverley (S)	2016	0	F	151
Beverley (S)	2016	0	M	146
Beverley (S)	2016	1	F	592
Beverley (S)	2016	1	M	618
Boddington (S)	2006	0	F	91
Boddington (S)	2006	0	M	83
Boddington (S)	2006	1	F	511
Boddington (S)	2006	1	M	574
Boddington (S)	2011	0	F	144
Boddington (S)	2011	0	M	228
Boddington (S)	2011	1	F	624
Boddington (S)	2011	1	M	846
Boddington (S)	2016	0	F	157
Boddington (S)	2016	0	M	167
Boddington (S)	2016	1	F	643
Boddington (S)	2016	1	M	708
Boyup Brook (S)	2006	0	F	112
Boyup Brook (S)	2006	0	M	97
Boyup Brook (S)	2006	1	F	575
Boyup Brook (S)	2006	1	M	628
Boyup Brook (S)	2011	0	F	134
Boyup Brook (S)	2011	0	M	118
Boyup Brook (S)	2011	1	F	647
Boyup Brook (S)	2011	1	M	642
Boyup Brook (S)	2016	0	F	114
Boyup Brook (S)	2016	0	M	115
Boyup Brook (S)	2016	1	F	652
Boyup Brook (S)	2016	1	M	663
Bridgetown-Greenbushes (S)	2006	0	F	425
Bridgetown-Greenbushes (S)	2006	0	M	391
Bridgetown-Greenbushes (S)	2006	1	F	1470
Bridgetown-Greenbushes (S)	2006	1	M	1445
Bridgetown-Greenbushes (S)	2011	0	F	511
Bridgetown-Greenbushes (S)	2011	0	M	453
Bridgetown-Greenbushes (S)	2011	1	F	1633
Bridgetown-Greenbushes (S)	2011	1	M	1591
Bridgetown-Greenbushes (S)	2016	0	F	539
Bridgetown-Greenbushes (S)	2016	0	M	517
Bridgetown-Greenbushes (S)	2016	1	F	1637
Bridgetown-Greenbushes (S)	2016	1	M	1557
Brookton (S)	2006	0	F	49
Brookton (S)	2006	0	M	43
Brookton (S)	2006	1	F	426
Brookton (S)	2006	1	M	413
Brookton (S)	2011	0	F	49
Brookton (S)	2011	0	M	48
Brookton (S)	2011	1	F	388
Brookton (S)	2011	1	M	387
Brookton (S)	2016	0	F	50
Brookton (S)	2016	0	M	56
Brookton (S)	2016	1	F	369
Brookton (S)	2016	1	M	376
Broome (S)	2006	0	F	605
Broome (S)	2006	0	M	662
Broome (S)	2006	1	F	4733
Broome (S)	2006	1	M	5018
Broome (S)	2011	0	F	955
Broome (S)	2011	0	M	1076
Broome (S)	2011	1	F	5700
Broome (S)	2011	1	M	5784
Broome (S)	2016	0	F	1252
Broome (S)	2016	0	M	1163
Broome (S)	2016	1	F	5832
Broome (S)	2016	1	M	5959
Broomehill-Tambellup (S)	2006	0	F	58
Broomehill-Tambellup (S)	2006	0	M	49
Broomehill-Tambellup (S)	2006	1	F	413
Broomehill-Tambellup (S)	2006	1	M	470
Broomehill-Tambellup (S)	2011	0	F	63
Broomehill-Tambellup (S)	2011	0	M	46
Broomehill-Tambellup (S)	2011	1	F	479
Broomehill-Tambellup (S)	2011	1	M	488
Broomehill-Tambellup (S)	2016	0	F	64
Broomehill-Tambellup (S)	2016	0	M	46
Broomehill-Tambellup (S)	2016	1	F	428
Broomehill-Tambellup (S)	2016	1	M	454
Bruce Rock (S)	2006	0	F	40
Bruce Rock (S)	2006	0	M	35
Bruce Rock (S)	2006	1	F	398
Bruce Rock (S)	2006	1	M	407
Bruce Rock (S)	2011	0	F	58
Bruce Rock (S)	2011	0	M	52
Bruce Rock (S)	2011	1	F	397
Bruce Rock (S)	2011	1	M	413
Bruce Rock (S)	2016	0	F	59
Bruce Rock (S)	2016	0	M	60
Bruce Rock (S)	2016	1	F	354
Bruce Rock (S)	2016	1	M	374
Bunbury (C)	2006	0	F	2486
Bunbury (C)	2006	0	M	2379
Bunbury (C)	2006	1	F	11476
Bunbury (C)	2006	1	M	11101
Bunbury (C)	2011	0	F	3134
Bunbury (C)	2011	0	M	3339
Bunbury (C)	2011	1	F	11630
Bunbury (C)	2011	1	M	11162
Bunbury (C)	2016	0	F	3450
Bunbury (C)	2016	0	M	3127
Bunbury (C)	2016	1	F	11515
Bunbury (C)	2016	1	M	11227
Busselton (C)	2006	0	F	1972
Busselton (C)	2006	0	M	1892
Busselton (C)	2006	1	F	10132
Busselton (C)	2006	1	M	9835
Busselton (C)	2011	0	F	2754
Busselton (C)	2011	0	M	2531
Busselton (C)	2011	1	F	12057
Busselton (C)	2011	1	M	11441
Busselton (C)	2016	0	F	3502
Busselton (C)	2016	0	M	3183
Busselton (C)	2016	1	F	13912
Busselton (C)	2016	1	M	13310
Cambridge (T)	2006	0	F	3117
Cambridge (T)	2006	0	M	2977
Cambridge (T)	2006	1	F	8357
Cambridge (T)	2006	1	M	7767
Cambridge (T)	2011	0	F	3677
Cambridge (T)	2011	0	M	3527
Cambridge (T)	2011	1	F	8544
Cambridge (T)	2011	1	M	8129
Cambridge (T)	2016	0	F	4048
Cambridge (T)	2016	0	M	3762
Cambridge (T)	2016	1	F	8910
Cambridge (T)	2016	1	M	8638
Canning (C)	2006	0	F	15211
Canning (C)	2006	0	M	14591
Canning (C)	2006	1	F	21728
Canning (C)	2006	1	M	21058
Canning (C)	2011	0	F	19581
Canning (C)	2011	0	M	19641
Canning (C)	2011	1	F	21225
Canning (C)	2011	1	M	20876
Canning (C)	2016	0	F	22488
Canning (C)	2016	0	M	22859
Canning (C)	2016	1	F	20200
Canning (C)	2016	1	M	20110
Capel (S)	2006	0	F	861
Capel (S)	2006	0	M	845
Capel (S)	2006	1	F	4045
Capel (S)	2006	1	M	3969
Capel (S)	2011	0	F	1555
Capel (S)	2011	0	M	1491
Capel (S)	2011	1	F	5391
Capel (S)	2011	1	M	5299
Capel (S)	2016	0	F	1925
Capel (S)	2016	0	M	1810
Capel (S)	2016	1	F	6274
Capel (S)	2016	1	M	6007
Carnamah (S)	2006	0	F	38
Carnamah (S)	2006	0	M	39
Carnamah (S)	2006	1	F	278
Carnamah (S)	2006	1	M	319
Carnamah (S)	2011	0	F	40
Carnamah (S)	2011	0	M	31
Carnamah (S)	2011	1	F	200
Carnamah (S)	2011	1	M	228
Carnamah (S)	2016	0	F	42
Carnamah (S)	2016	0	M	39
Carnamah (S)	2016	1	F	185
Carnamah (S)	2016	1	M	218
Carnarvon (S)	2006	0	F	435
Carnarvon (S)	2006	0	M	454
Carnarvon (S)	2006	1	F	2099
Carnarvon (S)	2006	1	M	2197
Carnarvon (S)	2011	0	F	478
Carnarvon (S)	2011	0	M	493
Carnarvon (S)	2011	1	F	2002
Carnarvon (S)	2011	1	M	2131
Carnarvon (S)	2016	0	F	497
Carnarvon (S)	2016	0	M	461
Carnarvon (S)	2016	1	F	1703
Carnarvon (S)	2016	1	M	1918
Chapman Valley (S)	2006	0	F	68
Chapman Valley (S)	2006	0	M	49
Chapman Valley (S)	2006	1	F	348
Chapman Valley (S)	2006	1	M	402
Chapman Valley (S)	2011	0	F	82
Chapman Valley (S)	2011	0	M	84
Chapman Valley (S)	2011	1	F	457
Chapman Valley (S)	2011	1	M	482
Chapman Valley (S)	2016	0	F	91
Chapman Valley (S)	2016	0	M	88
Chapman Valley (S)	2016	1	F	513
Chapman Valley (S)	2016	1	M	519
Chittering (S)	2006	0	F	396
Chittering (S)	2006	0	M	375
Chittering (S)	2006	1	F	1230
Chittering (S)	2006	1	M	1310
Chittering (S)	2011	0	F	550
Chittering (S)	2011	0	M	505
Chittering (S)	2011	1	F	1538
Chittering (S)	2011	1	M	1606
Chittering (S)	2016	0	F	668
Chittering (S)	2016	0	M	601
Chittering (S)	2016	1	F	1756
Chittering (S)	2016	1	M	1894
Claremont (T)	2006	0	F	1239
Claremont (T)	2006	0	M	1146
Claremont (T)	2006	1	F	3081
Claremont (T)	2006	1	M	2791
Claremont (T)	2011	0	F	1424
Claremont (T)	2011	0	M	1320
Claremont (T)	2011	1	F	3102
Claremont (T)	2011	1	M	2748
Claremont (T)	2016	0	F	1540
Claremont (T)	2016	0	M	1446
Claremont (T)	2016	1	F	3232
Claremont (T)	2016	1	M	3079
Cockburn (C)	2006	0	F	10714
Cockburn (C)	2006	0	M	10695
Cockburn (C)	2006	1	F	24287
Cockburn (C)	2006	1	M	23662
Cockburn (C)	2011	0	F	14613
Cockburn (C)	2011	0	M	14475
Cockburn (C)	2011	1	F	28401
