LGA_NAME16	Year	EduInstitutionType	Sex	students
Moorabool (S)	2011	Secondary	F	1122
Moorabool (S)	2011	Secondary	M	1114
Moorabool (S)	2011	Technical or Further Educational Institution	F	205
Moorabool (S)	2011	Technical or Further Educational Institution	M	247
Moorabool (S)	2011	University or other tertiary	F	509
Moorabool (S)	2011	University or other tertiary	M	262
Moorabool (S)	2016		F	1293
Moorabool (S)	2016		M	1218
Moorabool (S)	2016	Infants/Primary	F	1464
Moorabool (S)	2016	Infants/Primary	M	1503
Moorabool (S)	2016	Pre-school	F	229
Moorabool (S)	2016	Pre-school	M	272
Moorabool (S)	2016	Secondary	F	1094
Moorabool (S)	2016	Secondary	M	1092
Moorabool (S)	2016	Technical or Further Educational Institution	F	222
Moorabool (S)	2016	Technical or Further Educational Institution	M	202
Moorabool (S)	2016	University or other tertiary	F	599
Moorabool (S)	2016	University or other tertiary	M	327
Moreland (C)	2006		F	6734
Moreland (C)	2006		M	6569
Moreland (C)	2006	Infants/Primary	F	4095
Moreland (C)	2006	Infants/Primary	M	4390
Moreland (C)	2006	Pre-school	F	898
Moreland (C)	2006	Pre-school	M	1034
Moreland (C)	2006	Secondary	F	3272
Moreland (C)	2006	Secondary	M	3235
Moreland (C)	2006	Technical or Further Educational Institution	F	1446
Moreland (C)	2006	Technical or Further Educational Institution	M	1514
Moreland (C)	2006	University or other tertiary	F	4415
Moreland (C)	2006	University or other tertiary	M	3568
Moreland (C)	2011		F	6264
Moreland (C)	2011		M	6620
Moreland (C)	2011	Infants/Primary	F	4395
Moreland (C)	2011	Infants/Primary	M	4597
Moreland (C)	2011	Pre-school	F	1096
Moreland (C)	2011	Pre-school	M	1178
Moreland (C)	2011	Secondary	F	3388
Moreland (C)	2011	Secondary	M	3338
Moreland (C)	2011	Technical or Further Educational Institution	F	1669
Moreland (C)	2011	Technical or Further Educational Institution	M	1934
Moreland (C)	2011	University or other tertiary	F	5628
Moreland (C)	2011	University or other tertiary	M	4311
Moreland (C)	2016		F	6483
Moreland (C)	2016		M	6159
Moreland (C)	2016	Infants/Primary	F	5164
Moreland (C)	2016	Infants/Primary	M	5403
Moreland (C)	2016	Pre-school	F	1179
Moreland (C)	2016	Pre-school	M	1321
Moreland (C)	2016	Secondary	F	3553
Moreland (C)	2016	Secondary	M	3640
Moreland (C)	2016	Technical or Further Educational Institution	F	1338
Moreland (C)	2016	Technical or Further Educational Institution	M	1502
Moreland (C)	2016	University or other tertiary	F	7301
Moreland (C)	2016	University or other tertiary	M	6104
Mornington Peninsula (S)	2006		F	7427
Mornington Peninsula (S)	2006		M	6533
Mornington Peninsula (S)	2006	Infants/Primary	F	5259
Mornington Peninsula (S)	2006	Infants/Primary	M	5711
Mornington Peninsula (S)	2006	Pre-school	F	1065
Mornington Peninsula (S)	2006	Pre-school	M	1150
Mornington Peninsula (S)	2006	Secondary	F	4548
Mornington Peninsula (S)	2006	Secondary	M	4504
Mornington Peninsula (S)	2006	Technical or Further Educational Institution	F	1220
Mornington Peninsula (S)	2006	Technical or Further Educational Institution	M	1370
Mornington Peninsula (S)	2006	University or other tertiary	F	1388
Mornington Peninsula (S)	2006	University or other tertiary	M	800
Mornington Peninsula (S)	2011		F	6052
Mornington Peninsula (S)	2011		M	5109
Mornington Peninsula (S)	2011	Infants/Primary	F	5649
Mornington Peninsula (S)	2011	Infants/Primary	M	6059
Mornington Peninsula (S)	2011	Pre-school	F	1221
Mornington Peninsula (S)	2011	Pre-school	M	1310
Mornington Peninsula (S)	2011	Secondary	F	4571
Mornington Peninsula (S)	2011	Secondary	M	4547
Mornington Peninsula (S)	2011	Technical or Further Educational Institution	F	1434
Mornington Peninsula (S)	2011	Technical or Further Educational Institution	M	1487
Mornington Peninsula (S)	2011	University or other tertiary	F	1914
Mornington Peninsula (S)	2011	University or other tertiary	M	1104
Mornington Peninsula (S)	2016		F	6082
Mornington Peninsula (S)	2016		M	5273
Mornington Peninsula (S)	2016	Infants/Primary	F	6234
Mornington Peninsula (S)	2016	Infants/Primary	M	6460
Mornington Peninsula (S)	2016	Pre-school	F	1181
Mornington Peninsula (S)	2016	Pre-school	M	1253
Mornington Peninsula (S)	2016	Secondary	F	4685
Mornington Peninsula (S)	2016	Secondary	M	4850
Mornington Peninsula (S)	2016	Technical or Further Educational Institution	F	1213
Mornington Peninsula (S)	2016	Technical or Further Educational Institution	M	1220
Mornington Peninsula (S)	2016	University or other tertiary	F	2329
Mornington Peninsula (S)	2016	University or other tertiary	M	1367
Mount Alexander (S)	2006		F	848
Mount Alexander (S)	2006		M	979
Mount Alexander (S)	2006	Infants/Primary	F	708
Mount Alexander (S)	2006	Infants/Primary	M	720
Mount Alexander (S)	2006	Pre-school	F	107
Mount Alexander (S)	2006	Pre-school	M	134
Mount Alexander (S)	2006	Secondary	F	587
Mount Alexander (S)	2006	Secondary	M	591
Mount Alexander (S)	2006	Technical or Further Educational Institution	F	166
Mount Alexander (S)	2006	Technical or Further Educational Institution	M	143
Mount Alexander (S)	2006	University or other tertiary	F	184
Mount Alexander (S)	2006	University or other tertiary	M	96
Mount Alexander (S)	2011		F	821
Mount Alexander (S)	2011		M	1053
Mount Alexander (S)	2011	Infants/Primary	F	610
Mount Alexander (S)	2011	Infants/Primary	M	654
Mount Alexander (S)	2011	Pre-school	F	128
Mount Alexander (S)	2011	Pre-school	M	136
Mount Alexander (S)	2011	Secondary	F	548
Mount Alexander (S)	2011	Secondary	M	577
Mount Alexander (S)	2011	Technical or Further Educational Institution	F	221
Mount Alexander (S)	2011	Technical or Further Educational Institution	M	135
Mount Alexander (S)	2011	University or other tertiary	F	263
Mount Alexander (S)	2011	University or other tertiary	M	131
Mount Alexander (S)	2016		F	992
Mount Alexander (S)	2016		M	1543
Mount Alexander (S)	2016	Infants/Primary	F	619
Mount Alexander (S)	2016	Infants/Primary	M	664
Mount Alexander (S)	2016	Pre-school	F	112
Mount Alexander (S)	2016	Pre-school	M	121
Mount Alexander (S)	2016	Secondary	F	498
Mount Alexander (S)	2016	Secondary	M	512
Mount Alexander (S)	2016	Technical or Further Educational Institution	F	104
Mount Alexander (S)	2016	Technical or Further Educational Institution	M	108
Mount Alexander (S)	2016	University or other tertiary	F	277
Mount Alexander (S)	2016	University or other tertiary	M	118
Moyne (S)	2006		F	544
Moyne (S)	2006		M	574
Moyne (S)	2006	Infants/Primary	F	744
Moyne (S)	2006	Infants/Primary	M	783
Moyne (S)	2006	Pre-school	F	132
Moyne (S)	2006	Pre-school	M	124
Moyne (S)	2006	Secondary	F	666
Moyne (S)	2006	Secondary	M	610
Moyne (S)	2006	Technical or Further Educational Institution	F	171
Moyne (S)	2006	Technical or Further Educational Institution	M	113
Moyne (S)	2006	University or other tertiary	F	146
Moyne (S)	2006	University or other tertiary	M	61
Moyne (S)	2011		F	550
Moyne (S)	2011		M	502
Moyne (S)	2011	Infants/Primary	F	756
Moyne (S)	2011	Infants/Primary	M	707
Moyne (S)	2011	Pre-school	F	159
Moyne (S)	2011	Pre-school	M	149
Moyne (S)	2011	Secondary	F	602
Moyne (S)	2011	Secondary	M	603
Moyne (S)	2011	Technical or Further Educational Institution	F	178
Moyne (S)	2011	Technical or Further Educational Institution	M	132
Moyne (S)	2011	University or other tertiary	F	205
Moyne (S)	2011	University or other tertiary	M	76
Moyne (S)	2016		F	808
Moyne (S)	2016		M	806
Moyne (S)	2016	Infants/Primary	F	764
Moyne (S)	2016	Infants/Primary	M	782
Moyne (S)	2016	Pre-school	F	123
Moyne (S)	2016	Pre-school	M	154
Moyne (S)	2016	Secondary	F	564
Moyne (S)	2016	Secondary	M	528
Moyne (S)	2016	Technical or Further Educational Institution	F	133
Moyne (S)	2016	Technical or Further Educational Institution	M	111
Moyne (S)	2016	University or other tertiary	F	195
Moyne (S)	2016	University or other tertiary	M	78
Murrindindi (S)	2006		F	661
Murrindindi (S)	2006		M	666
Murrindindi (S)	2006	Infants/Primary	F	549
Murrindindi (S)	2006	Infants/Primary	M	586
Murrindindi (S)	2006	Pre-school	F	100
Murrindindi (S)	2006	Pre-school	M	94
Murrindindi (S)	2006	Secondary	F	459
Murrindindi (S)	2006	Secondary	M	419
Murrindindi (S)	2006	Technical or Further Educational Institution	F	95
Murrindindi (S)	2006	Technical or Further Educational Institution	M	135
Murrindindi (S)	2006	University or other tertiary	F	117
Murrindindi (S)	2006	University or other tertiary	M	72
Murrindindi (S)	2011		F	509
Murrindindi (S)	2011		M	526
Murrindindi (S)	2011	Infants/Primary	F	439
Murrindindi (S)	2011	Infants/Primary	M	484
Murrindindi (S)	2011	Pre-school	F	108
Murrindindi (S)	2011	Pre-school	M	116
Murrindindi (S)	2011	Secondary	F	414
Murrindindi (S)	2011	Secondary	M	368
Murrindindi (S)	2011	Technical or Further Educational Institution	F	138
Murrindindi (S)	2011	Technical or Further Educational Institution	M	108
Murrindindi (S)	2011	University or other tertiary	F	133
Murrindindi (S)	2011	University or other tertiary	M	59
Murrindindi (S)	2016		F	744
Murrindindi (S)	2016		M	719
Murrindindi (S)	2016	Infants/Primary	F	484
Murrindindi (S)	2016	Infants/Primary	M	541
Murrindindi (S)	2016	Pre-school	F	81
Murrindindi (S)	2016	Pre-school	M	98
Murrindindi (S)	2016	Secondary	F	346
Murrindindi (S)	2016	Secondary	M	348
Murrindindi (S)	2016	Technical or Further Educational Institution	F	99
Murrindindi (S)	2016	Technical or Further Educational Institution	M	100
Murrindindi (S)	2016	University or other tertiary	F	158
Murrindindi (S)	2016	University or other tertiary	M	68
Nillumbik (S)	2006		F	1914
Nillumbik (S)	2006		M	1813
Nillumbik (S)	2006	Infants/Primary	F	2927
Nillumbik (S)	2006	Infants/Primary	M	3226
Nillumbik (S)	2006	Pre-school	F	624
Nillumbik (S)	2006	Pre-school	M	663
Nillumbik (S)	2006	Secondary	F	2800
Nillumbik (S)	2006	Secondary	M	2794
Nillumbik (S)	2006	Technical or Further Educational Institution	F	644
Nillumbik (S)	2006	Technical or Further Educational Institution	M	795
Nillumbik (S)	2006	University or other tertiary	F	1441
Nillumbik (S)	2006	University or other tertiary	M	1005
Nillumbik (S)	2011		F	1584
Nillumbik (S)	2011		M	1379
Nillumbik (S)	2011	Infants/Primary	F	2798
Nillumbik (S)	2011	Infants/Primary	M	3021
Nillumbik (S)	2011	Pre-school	F	652
Nillumbik (S)	2011	Pre-school	M	643
Nillumbik (S)	2011	Secondary	F	2661
Nillumbik (S)	2011	Secondary	M	2696
Nillumbik (S)	2011	Technical or Further Educational Institution	F	588
Nillumbik (S)	2011	Technical or Further Educational Institution	M	813
Nillumbik (S)	2011	University or other tertiary	F	1636
Nillumbik (S)	2011	University or other tertiary	M	1148
Nillumbik (S)	2016		F	1639
Nillumbik (S)	2016		M	1546
Nillumbik (S)	2016	Infants/Primary	F	2865
Nillumbik (S)	2016	Infants/Primary	M	2979
Nillumbik (S)	2016	Pre-school	F	538
Nillumbik (S)	2016	Pre-school	M	568
Nillumbik (S)	2016	Secondary	F	2503
Nillumbik (S)	2016	Secondary	M	2619
Nillumbik (S)	2016	Technical or Further Educational Institution	F	407
Nillumbik (S)	2016	Technical or Further Educational Institution	M	620
Nillumbik (S)	2016	University or other tertiary	F	1788
Nillumbik (S)	2016	University or other tertiary	M	1270
Northern Grampians (S)	2006		F	424
Northern Grampians (S)	2006		M	429
Northern Grampians (S)	2006	Infants/Primary	F	501
Northern Grampians (S)	2006	Infants/Primary	M	522
Northern Grampians (S)	2006	Pre-school	F	83
Northern Grampians (S)	2006	Pre-school	M	102
Northern Grampians (S)	2006	Secondary	F	447
Northern Grampians (S)	2006	Secondary	M	426
Northern Grampians (S)	2006	Technical or Further Educational Institution	F	124
Northern Grampians (S)	2006	Technical or Further Educational Institution	M	89
Northern Grampians (S)	2006	University or other tertiary	F	83
Northern Grampians (S)	2006	University or other tertiary	M	40
Northern Grampians (S)	2011		F	397
Northern Grampians (S)	2011		M	405
Northern Grampians (S)	2011	Infants/Primary	F	462
Northern Grampians (S)	2011	Infants/Primary	M	472
Northern Grampians (S)	2011	Pre-school	F	68
Northern Grampians (S)	2011	Pre-school	M	87
Northern Grampians (S)	2011	Secondary	F	388
Northern Grampians (S)	2011	Secondary	M	406
Northern Grampians (S)	2011	Technical or Further Educational Institution	F	101
Northern Grampians (S)	2011	Technical or Further Educational Institution	M	66
Northern Grampians (S)	2011	University or other tertiary	F	103
Northern Grampians (S)	2011	University or other tertiary	M	42
Northern Grampians (S)	2016		F	525
Northern Grampians (S)	2016		M	491
Northern Grampians (S)	2016	Infants/Primary	F	363
Northern Grampians (S)	2016	Infants/Primary	M	373
Northern Grampians (S)	2016	Pre-school	F	67
Northern Grampians (S)	2016	Pre-school	M	74
Northern Grampians (S)	2016	Secondary	F	352
Northern Grampians (S)	2016	Secondary	M	351
Northern Grampians (S)	2016	Technical or Further Educational Institution	F	45
Northern Grampians (S)	2016	Technical or Further Educational Institution	M	52
Northern Grampians (S)	2016	University or other tertiary	F	104
Northern Grampians (S)	2016	University or other tertiary	M	31
Port Phillip (C)	2006		F	6221
Port Phillip (C)	2006		M	6859
Port Phillip (C)	2006	Infants/Primary	F	1365
Port Phillip (C)	2006	Infants/Primary	M	1386
Port Phillip (C)	2006	Pre-school	F	453
Port Phillip (C)	2006	Pre-school	M	462
Port Phillip (C)	2006	Secondary	F	1017
Port Phillip (C)	2006	Secondary	M	992
Port Phillip (C)	2006	Technical or Further Educational Institution	F	855
Port Phillip (C)	2006	Technical or Further Educational Institution	M	655
Port Phillip (C)	2006	University or other tertiary	F	3167
Port Phillip (C)	2006	University or other tertiary	M	2424
Port Phillip (C)	2011		F	4327
Port Phillip (C)	2011		M	4837
Port Phillip (C)	2011	Infants/Primary	F	1788
Port Phillip (C)	2011	Infants/Primary	M	1846
Port Phillip (C)	2011	Pre-school	F	564
Port Phillip (C)	2011	Pre-school	M	590
Port Phillip (C)	2011	Secondary	F	1120
Port Phillip (C)	2011	Secondary	M	1177
Port Phillip (C)	2011	Technical or Further Educational Institution	F	906
Port Phillip (C)	2011	Technical or Further Educational Institution	M	759
Port Phillip (C)	2011	University or other tertiary	F	3393
Port Phillip (C)	2011	University or other tertiary	M	2539
Port Phillip (C)	2016		F	5909
Port Phillip (C)	2016		M	5654
Port Phillip (C)	2016	Infants/Primary	F	2256
Port Phillip (C)	2016	Infants/Primary	M	2362
Port Phillip (C)	2016	Pre-school	F	593
Port Phillip (C)	2016	Pre-school	M	633
Port Phillip (C)	2016	Secondary	F	1490
Port Phillip (C)	2016	Secondary	M	1504
Port Phillip (C)	2016	Technical or Further Educational Institution	F	850
Port Phillip (C)	2016	Technical or Further Educational Institution	M	685
Port Phillip (C)	2016	University or other tertiary	F	3699
Port Phillip (C)	2016	University or other tertiary	M	2794
Pyrenees (S)	2006		F	258
Pyrenees (S)	2006		M	337
Pyrenees (S)	2006	Infants/Primary	F	286
Pyrenees (S)	2006	Infants/Primary	M	288
Pyrenees (S)	2006	Pre-school	F	35
Pyrenees (S)	2006	Pre-school	M	44
Pyrenees (S)	2006	Secondary	F	217
Pyrenees (S)	2006	Secondary	M	218
Pyrenees (S)	2006	Technical or Further Educational Institution	F	59
Pyrenees (S)	2006	Technical or Further Educational Institution	M	35
Pyrenees (S)	2006	University or other tertiary	F	47
Pyrenees (S)	2006	University or other tertiary	M	32
Pyrenees (S)	2011		F	222
Pyrenees (S)	2011		M	339
Pyrenees (S)	2011	Infants/Primary	F	237
Pyrenees (S)	2011	Infants/Primary	M	256
Pyrenees (S)	2011	Pre-school	F	42
Pyrenees (S)	2011	Pre-school	M	57
Pyrenees (S)	2011	Secondary	F	223
Pyrenees (S)	2011	Secondary	M	223
Pyrenees (S)	2011	Technical or Further Educational Institution	F	45
Pyrenees (S)	2011	Technical or Further Educational Institution	M	36
Pyrenees (S)	2011	University or other tertiary	F	80
Pyrenees (S)	2011	University or other tertiary	M	40
Pyrenees (S)	2016		F	339
Pyrenees (S)	2016		M	712
Pyrenees (S)	2016	Infants/Primary	F	257
Pyrenees (S)	2016	Infants/Primary	M	258
Pyrenees (S)	2016	Pre-school	F	51
Pyrenees (S)	2016	Pre-school	M	51
Pyrenees (S)	2016	Secondary	F	195
Pyrenees (S)	2016	Secondary	M	179
Pyrenees (S)	2016	Technical or Further Educational Institution	F	32
Pyrenees (S)	2016	Technical or Further Educational Institution	M	25
Pyrenees (S)	2016	University or other tertiary	F	69
Pyrenees (S)	2016	University or other tertiary	M	32
Queenscliffe (B)	2006		F	155
Queenscliffe (B)	2006		M	93
Queenscliffe (B)	2006	Infants/Primary	F	101
Queenscliffe (B)	2006	Infants/Primary	M	105
Queenscliffe (B)	2006	Pre-school	F	20
Queenscliffe (B)	2006	Pre-school	M	16
Queenscliffe (B)	2006	Secondary	F	86
Queenscliffe (B)	2006	Secondary	M	90
Queenscliffe (B)	2006	Technical or Further Educational Institution	F	19
Queenscliffe (B)	2006	Technical or Further Educational Institution	M	24
Queenscliffe (B)	2006	University or other tertiary	F	45
Queenscliffe (B)	2006	University or other tertiary	M	28
Queenscliffe (B)	2011		F	112
Queenscliffe (B)	2011		M	97
Queenscliffe (B)	2011	Infants/Primary	F	87
Queenscliffe (B)	2011	Infants/Primary	M	91
Queenscliffe (B)	2011	Pre-school	F	20
Queenscliffe (B)	2011	Pre-school	M	20
Queenscliffe (B)	2011	Secondary	F	82
Queenscliffe (B)	2011	Secondary	M	92
Queenscliffe (B)	2011	Technical or Further Educational Institution	F	28
Queenscliffe (B)	2011	Technical or Further Educational Institution	M	14
Queenscliffe (B)	2011	University or other tertiary	F	52
Queenscliffe (B)	2011	University or other tertiary	M	30
Queenscliffe (B)	2016		F	142
Queenscliffe (B)	2016		M	129
Queenscliffe (B)	2016	Infants/Primary	F	69
Queenscliffe (B)	2016	Infants/Primary	M	89
Queenscliffe (B)	2016	Pre-school	F	14
Queenscliffe (B)	2016	Pre-school	M	15
Queenscliffe (B)	2016	Secondary	F	78
Queenscliffe (B)	2016	Secondary	M	70
Queenscliffe (B)	2016	Technical or Further Educational Institution	F	5
Queenscliffe (B)	2016	Technical or Further Educational Institution	M	19
Queenscliffe (B)	2016	University or other tertiary	F	58
Queenscliffe (B)	2016	University or other tertiary	M	36
South Gippsland (S)	2006		F	1059
South Gippsland (S)	2006		M	929
South Gippsland (S)	2006	Infants/Primary	F	1116
South Gippsland (S)	2006	Infants/Primary	M	1184
South Gippsland (S)	2006	Pre-school	F	176
South Gippsland (S)	2006	Pre-school	M	192
South Gippsland (S)	2006	Secondary	F	1022
South Gippsland (S)	2006	Secondary	M	949
South Gippsland (S)	2006	Technical or Further Educational Institution	F	261
South Gippsland (S)	2006	Technical or Further Educational Institution	M	200
South Gippsland (S)	2006	University or other tertiary	F	196
South Gippsland (S)	2006	University or other tertiary	M	79
South Gippsland (S)	2011		F	840
South Gippsland (S)	2011		M	858
South Gippsland (S)	2011	Infants/Primary	F	1080
South Gippsland (S)	2011	Infants/Primary	M	1117
South Gippsland (S)	2011	Pre-school	F	231
South Gippsland (S)	2011	Pre-school	M	211
South Gippsland (S)	2011	Secondary	F	993
South Gippsland (S)	2011	Secondary	M	913
South Gippsland (S)	2011	Technical or Further Educational Institution	F	305
South Gippsland (S)	2011	Technical or Further Educational Institution	M	200
South Gippsland (S)	2011	University or other tertiary	F	263
South Gippsland (S)	2011	University or other tertiary	M	83
South Gippsland (S)	2016		F	1412
South Gippsland (S)	2016		M	1293
South Gippsland (S)	2016	Infants/Primary	F	1112
