LGA_NAME16	Year	SameAddress5YearsAgo	Sex	persons
Migratory - Offshore - Shipping (Qld)	2011	1	F	106
Migratory - Offshore - Shipping (Qld)	2011	1	M	112
Migratory - Offshore - Shipping (Qld)	2016	0	F	21
Migratory - Offshore - Shipping (Qld)	2016	0	M	25
Migratory - Offshore - Shipping (Qld)	2016	1	F	49
Migratory - Offshore - Shipping (Qld)	2016	1	M	33
Adelaide (C)	2006		F	1154
Adelaide (C)	2006		M	1812
Adelaide (C)	2006	0	F	4651
Adelaide (C)	2006	0	M	4831
Adelaide (C)	2006	1	F	2102
Adelaide (C)	2006	1	M	2107
Adelaide (C)	2011		F	1109
Adelaide (C)	2011		M	1631
Adelaide (C)	2011	0	F	5807
Adelaide (C)	2011	0	M	5851
Adelaide (C)	2011	1	F	2577
Adelaide (C)	2011	1	M	2667
Adelaide (C)	2016		F	1306
Adelaide (C)	2016		M	1843
Adelaide (C)	2016	0	F	6696
Adelaide (C)	2016	0	M	6647
Adelaide (C)	2016	1	F	2751
Adelaide (C)	2016	1	M	2820
Adelaide Hills (DC)	2006		F	1827
Adelaide Hills (DC)	2006		M	1921
Adelaide Hills (DC)	2006	0	F	5489
Adelaide Hills (DC)	2006	0	M	5407
Adelaide Hills (DC)	2006	1	F	11533
Adelaide Hills (DC)	2006	1	M	11682
Adelaide Hills (DC)	2011		F	1686
Adelaide Hills (DC)	2011		M	1816
Adelaide Hills (DC)	2011	0	F	5413
Adelaide Hills (DC)	2011	0	M	5238
Adelaide Hills (DC)	2011	1	F	12170
Adelaide Hills (DC)	2011	1	M	12306
Adelaide Hills (DC)	2016		F	1937
Adelaide Hills (DC)	2016		M	1945
Adelaide Hills (DC)	2016	0	F	5334
Adelaide Hills (DC)	2016	0	M	5072
Adelaide Hills (DC)	2016	1	F	12257
Adelaide Hills (DC)	2016	1	M	12321
Alexandrina (DC)	2006		F	1263
Alexandrina (DC)	2006		M	1332
Alexandrina (DC)	2006	0	F	4286
Alexandrina (DC)	2006	0	M	3974
Alexandrina (DC)	2006	1	F	4975
Alexandrina (DC)	2006	1	M	4882
Alexandrina (DC)	2011		F	973
Alexandrina (DC)	2011		M	1073
Alexandrina (DC)	2011	0	F	5013
Alexandrina (DC)	2011	0	M	4537
Alexandrina (DC)	2011	1	F	6169
Alexandrina (DC)	2011	1	M	5935
Alexandrina (DC)	2016		F	1480
Alexandrina (DC)	2016		M	1453
Alexandrina (DC)	2016	0	F	4704
Alexandrina (DC)	2016	0	M	4292
Alexandrina (DC)	2016	1	F	7087
Alexandrina (DC)	2016	1	M	6856
Anangu Pitjantjatjara (AC)	2006		F	131
Anangu Pitjantjatjara (AC)	2006		M	138
Anangu Pitjantjatjara (AC)	2006	0	F	226
Anangu Pitjantjatjara (AC)	2006	0	M	230
Anangu Pitjantjatjara (AC)	2006	1	F	771
Anangu Pitjantjatjara (AC)	2006	1	M	734
Anangu Pitjantjatjara (AC)	2011		F	152
Anangu Pitjantjatjara (AC)	2011		M	125
Anangu Pitjantjatjara (AC)	2011	0	F	221
Anangu Pitjantjatjara (AC)	2011	0	M	237
Anangu Pitjantjatjara (AC)	2011	1	F	870
Anangu Pitjantjatjara (AC)	2011	1	M	835
Anangu Pitjantjatjara (AC)	2016		F	231
Anangu Pitjantjatjara (AC)	2016		M	191
Anangu Pitjantjatjara (AC)	2016	0	F	160
Anangu Pitjantjatjara (AC)	2016	0	M	152
Anangu Pitjantjatjara (AC)	2016	1	F	799
Anangu Pitjantjatjara (AC)	2016	1	M	737
Barossa (DC)	2006		F	962
Barossa (DC)	2006		M	981
Barossa (DC)	2006	0	F	3772
Barossa (DC)	2006	0	M	3524
Barossa (DC)	2006	1	F	5587
Barossa (DC)	2006	1	M	5726
Barossa (DC)	2011		F	1059
Barossa (DC)	2011		M	1096
Barossa (DC)	2011	0	F	3812
Barossa (DC)	2011	0	M	3634
Barossa (DC)	2011	1	F	6335
Barossa (DC)	2011	1	M	6238
Barossa (DC)	2016		F	1299
Barossa (DC)	2016		M	1343
Barossa (DC)	2016	0	F	3743
Barossa (DC)	2016	0	M	3490
Barossa (DC)	2016	1	F	6879
Barossa (DC)	2016	1	M	6805
Barunga West (DC)	2006		F	122
Barunga West (DC)	2006		M	139
Barunga West (DC)	2006	0	F	352
Barunga West (DC)	2006	0	M	342
Barunga West (DC)	2006	1	F	759
Barunga West (DC)	2006	1	M	823
Barunga West (DC)	2011		F	120
Barunga West (DC)	2011		M	136
Barunga West (DC)	2011	0	F	354
Barunga West (DC)	2011	0	M	357
Barunga West (DC)	2011	1	F	721
Barunga West (DC)	2011	1	M	770
Barunga West (DC)	2016		F	153
Barunga West (DC)	2016		M	187
Barunga West (DC)	2016	0	F	331
Barunga West (DC)	2016	0	M	297
Barunga West (DC)	2016	1	F	750
Barunga West (DC)	2016	1	M	823
Berri and Barmera (DC)	2006		F	635
Berri and Barmera (DC)	2006		M	680
Berri and Barmera (DC)	2006	0	F	1943
Berri and Barmera (DC)	2006	0	M	1765
Berri and Barmera (DC)	2006	1	F	2983
Berri and Barmera (DC)	2006	1	M	2925
Berri and Barmera (DC)	2011		F	577
Berri and Barmera (DC)	2011		M	689
Berri and Barmera (DC)	2011	0	F	1696
Berri and Barmera (DC)	2011	0	M	1562
Berri and Barmera (DC)	2011	1	F	3038
Berri and Barmera (DC)	2011	1	M	3005
Berri and Barmera (DC)	2016		F	677
Berri and Barmera (DC)	2016		M	686
Berri and Barmera (DC)	2016	0	F	1511
Berri and Barmera (DC)	2016	0	M	1469
Berri and Barmera (DC)	2016	1	F	3086
Berri and Barmera (DC)	2016	1	M	3113
Burnside (C)	2006		F	1967
Burnside (C)	2006		M	2014
Burnside (C)	2006	0	F	7910
Burnside (C)	2006	0	M	6814
Burnside (C)	2006	1	F	12389
Burnside (C)	2006	1	M	10860
Burnside (C)	2011		F	1669
Burnside (C)	2011		M	1679
Burnside (C)	2011	0	F	7842
Burnside (C)	2011	0	M	6838
Burnside (C)	2011	1	F	12761
Burnside (C)	2011	1	M	11404
Burnside (C)	2016		F	1969
Burnside (C)	2016		M	1815
Burnside (C)	2016	0	F	8627
Burnside (C)	2016	0	M	7751
Burnside (C)	2016	1	F	12589
Burnside (C)	2016	1	M	11157
Campbelltown (C) (SA)	2006		F	2182
Campbelltown (C) (SA)	2006		M	2282
Campbelltown (C) (SA)	2006	0	F	7212
Campbelltown (C) (SA)	2006	0	M	6581
Campbelltown (C) (SA)	2006	1	F	14526
Campbelltown (C) (SA)	2006	1	M	13377
Campbelltown (C) (SA)	2011		F	2134
Campbelltown (C) (SA)	2011		M	2106
Campbelltown (C) (SA)	2011	0	F	7927
Campbelltown (C) (SA)	2011	0	M	7339
Campbelltown (C) (SA)	2011	1	F	14885
Campbelltown (C) (SA)	2011	1	M	13771
Campbelltown (C) (SA)	2016		F	2292
Campbelltown (C) (SA)	2016		M	2398
Campbelltown (C) (SA)	2016	0	F	8395
Campbelltown (C) (SA)	2016	0	M	7996
Campbelltown (C) (SA)	2016	1	F	15088
Campbelltown (C) (SA)	2016	1	M	13992
Ceduna (DC)	2006		F	267
Ceduna (DC)	2006		M	301
Ceduna (DC)	2006	0	F	553
Ceduna (DC)	2006	0	M	538
Ceduna (DC)	2006	1	F	941
Ceduna (DC)	2006	1	M	967
Ceduna (DC)	2011		F	199
Ceduna (DC)	2011		M	195
Ceduna (DC)	2011	0	F	620
Ceduna (DC)	2011	0	M	611
Ceduna (DC)	2011	1	F	911
Ceduna (DC)	2011	1	M	946
Ceduna (DC)	2016		F	368
Ceduna (DC)	2016		M	361
Ceduna (DC)	2016	0	F	514
Ceduna (DC)	2016	0	M	465
Ceduna (DC)	2016	1	F	834
Ceduna (DC)	2016	1	M	871
Charles Sturt (C)	2006		F	5127
Charles Sturt (C)	2006		M	5393
Charles Sturt (C)	2006	0	F	15191
Charles Sturt (C)	2006	0	M	14665
Charles Sturt (C)	2006	1	F	31106
Charles Sturt (C)	2006	1	M	29049
Charles Sturt (C)	2011		F	5055
Charles Sturt (C)	2011		M	5469
Charles Sturt (C)	2011	0	F	16800
Charles Sturt (C)	2011	0	M	16107
Charles Sturt (C)	2011	1	F	31739
Charles Sturt (C)	2011	1	M	29807
Charles Sturt (C)	2016		F	6061
Charles Sturt (C)	2016		M	6146
Charles Sturt (C)	2016	0	F	19585
Charles Sturt (C)	2016	0	M	18729
Charles Sturt (C)	2016	1	F	31465
Charles Sturt (C)	2016	1	M	29775
Clare and Gilbert Valleys (DC)	2006		F	415
Clare and Gilbert Valleys (DC)	2006		M	429
Clare and Gilbert Valleys (DC)	2006	0	F	1459
Clare and Gilbert Valleys (DC)	2006	0	M	1408
Clare and Gilbert Valleys (DC)	2006	1	F	2215
Clare and Gilbert Valleys (DC)	2006	1	M	2220
Clare and Gilbert Valleys (DC)	2011		F	446
Clare and Gilbert Valleys (DC)	2011		M	459
Clare and Gilbert Valleys (DC)	2011	0	F	1612
Clare and Gilbert Valleys (DC)	2011	0	M	1541
Clare and Gilbert Valleys (DC)	2011	1	F	2349
Clare and Gilbert Valleys (DC)	2011	1	M	2338
Clare and Gilbert Valleys (DC)	2016		F	547
Clare and Gilbert Valleys (DC)	2016		M	566
Clare and Gilbert Valleys (DC)	2016	0	F	1467
Clare and Gilbert Valleys (DC)	2016	0	M	1375
Clare and Gilbert Valleys (DC)	2016	1	F	2517
Clare and Gilbert Valleys (DC)	2016	1	M	2547
Cleve (DC)	2006		F	96
Cleve (DC)	2006		M	145
Cleve (DC)	2006	0	F	286
Cleve (DC)	2006	0	M	301
Cleve (DC)	2006	1	F	579
Cleve (DC)	2006	1	M	628
Cleve (DC)	2011		F	92
Cleve (DC)	2011		M	84
Cleve (DC)	2011	0	F	220
Cleve (DC)	2011	0	M	236
Cleve (DC)	2011	1	F	543
Cleve (DC)	2011	1	M	618
Cleve (DC)	2016		F	111
Cleve (DC)	2016		M	136
Cleve (DC)	2016	0	F	197
Cleve (DC)	2016	0	M	214
Cleve (DC)	2016	1	F	535
Cleve (DC)	2016	1	M	575
Coober Pedy (DC)	2006		F	208
Coober Pedy (DC)	2006		M	237
Coober Pedy (DC)	2006	0	F	258
Coober Pedy (DC)	2006	0	M	282
Coober Pedy (DC)	2006	1	F	363
Coober Pedy (DC)	2006	1	M	562
Coober Pedy (DC)	2011		F	133
Coober Pedy (DC)	2011		M	145
Coober Pedy (DC)	2011	0	F	267
Coober Pedy (DC)	2011	0	M	300
Coober Pedy (DC)	2011	1	F	342
Coober Pedy (DC)	2011	1	M	508
Coober Pedy (DC)	2016		F	201
Coober Pedy (DC)	2016		M	199
Coober Pedy (DC)	2016	0	F	256
Coober Pedy (DC)	2016	0	M	260
Coober Pedy (DC)	2016	1	F	344
Coober Pedy (DC)	2016	1	M	503
Copper Coast (DC)	2006		F	563
Copper Coast (DC)	2006		M	574
Copper Coast (DC)	2006	0	F	2286
Copper Coast (DC)	2006	0	M	2102
Copper Coast (DC)	2006	1	F	3006
Copper Coast (DC)	2006	1	M	2913
Copper Coast (DC)	2011		F	559
Copper Coast (DC)	2011		M	661
Copper Coast (DC)	2011	0	F	2594
Copper Coast (DC)	2011	0	M	2431
Copper Coast (DC)	2011	1	F	3440
Copper Coast (DC)	2011	1	M	3266
Copper Coast (DC)	2016		F	961
Copper Coast (DC)	2016		M	983
Copper Coast (DC)	2016	0	F	2353
Copper Coast (DC)	2016	0	M	2253
Copper Coast (DC)	2016	1	F	3786
Copper Coast (DC)	2016	1	M	3802
Elliston (DC)	2006		F	49
Elliston (DC)	2006		M	71
Elliston (DC)	2006	0	F	167
Elliston (DC)	2006	0	M	165
Elliston (DC)	2006	1	F	322
Elliston (DC)	2006	1	M	358
Elliston (DC)	2011		F	39
Elliston (DC)	2011		M	51
Elliston (DC)	2011	0	F	137
Elliston (DC)	2011	0	M	149
Elliston (DC)	2011	1	F	315
Elliston (DC)	2011	1	M	351
Elliston (DC)	2016		F	68
Elliston (DC)	2016		M	69
Elliston (DC)	2016	0	F	105
Elliston (DC)	2016	0	M	126
Elliston (DC)	2016	1	F	311
Elliston (DC)	2016	1	M	366
Flinders Ranges (DC)	2006		F	109
Flinders Ranges (DC)	2006		M	140
Flinders Ranges (DC)	2006	0	F	287
Flinders Ranges (DC)	2006	0	M	288
Flinders Ranges (DC)	2006	1	F	453
Flinders Ranges (DC)	2006	1	M	451
Flinders Ranges (DC)	2011		F	83
Flinders Ranges (DC)	2011		M	101
Flinders Ranges (DC)	2011	0	F	274
Flinders Ranges (DC)	2011	0	M	252
Flinders Ranges (DC)	2011	1	F	483
Flinders Ranges (DC)	2011	1	M	509
Flinders Ranges (DC)	2016		F	117
Flinders Ranges (DC)	2016		M	106
Flinders Ranges (DC)	2016	0	F	231
Flinders Ranges (DC)	2016	0	M	223
Flinders Ranges (DC)	2016	1	F	488
Flinders Ranges (DC)	2016	1	M	477
Franklin Harbour (DC)	2006		F	56
Franklin Harbour (DC)	2006		M	48
Franklin Harbour (DC)	2006	0	F	215
Franklin Harbour (DC)	2006	0	M	213
Franklin Harbour (DC)	2006	1	F	296
Franklin Harbour (DC)	2006	1	M	315
Franklin Harbour (DC)	2011		F	81
Franklin Harbour (DC)	2011		M	91
Franklin Harbour (DC)	2011	0	F	194
Franklin Harbour (DC)	2011	0	M	177
Franklin Harbour (DC)	2011	1	F	318
Franklin Harbour (DC)	2011	1	M	354
Franklin Harbour (DC)	2016		F	94
Franklin Harbour (DC)	2016		M	109
Franklin Harbour (DC)	2016	0	F	179
Franklin Harbour (DC)	2016	0	M	206
Franklin Harbour (DC)	2016	1	F	335
Franklin Harbour (DC)	2016	1	M	370
Gawler (T)	2006		F	918
Gawler (T)	2006		M	1007
Gawler (T)	2006	0	F	3854
Gawler (T)	2006	0	M	3407
Gawler (T)	2006	1	F	5019
Gawler (T)	2006	1	M	4708
Gawler (T)	2011		F	1089
Gawler (T)	2011		M	1086
Gawler (T)	2011	0	F	4023
Gawler (T)	2011	0	M	3525
Gawler (T)	2011	1	F	5553
Gawler (T)	2011	1	M	5260
Gawler (T)	2016		F	1401
Gawler (T)	2016		M	1395
Gawler (T)	2016	0	F	4663
Gawler (T)	2016	0	M	4149
Gawler (T)	2016	1	F	5873
Gawler (T)	2016	1	M	5554
Goyder (DC)	2006		F	239
Goyder (DC)	2006		M	213
Goyder (DC)	2006	0	F	640
Goyder (DC)	2006	0	M	626
Goyder (DC)	2006	1	F	1200
Goyder (DC)	2006	1	M	1267
Goyder (DC)	2011		F	205
Goyder (DC)	2011		M	191
Goyder (DC)	2011	0	F	638
Goyder (DC)	2011	0	M	609
Goyder (DC)	2011	1	F	1227
Goyder (DC)	2011	1	M	1291
Goyder (DC)	2016		F	267
Goyder (DC)	2016		M	263
Goyder (DC)	2016	0	F	552
Goyder (DC)	2016	0	M	523
Goyder (DC)	2016	1	F	1240
Goyder (DC)	2016	1	M	1293
Grant (DC)	2006		F	327
Grant (DC)	2006		M	480
Grant (DC)	2006	0	F	1108
Grant (DC)	2006	0	M	1111
Grant (DC)	2006	1	F	2030
Grant (DC)	2006	1	M	2222
Grant (DC)	2011		F	354
Grant (DC)	2011		M	565
Grant (DC)	2011	0	F	1029
Grant (DC)	2011	0	M	1049
Grant (DC)	2011	1	F	2327
Grant (DC)	2011	1	M	2530
Grant (DC)	2016		F	449
Grant (DC)	2016		M	977
Grant (DC)	2016	0	F	918
Grant (DC)	2016	0	M	972
Grant (DC)	2016	1	F	2323
Grant (DC)	2016	1	M	2558
Holdfast Bay (C)	2006		F	1511
Holdfast Bay (C)	2006		M	1544
Holdfast Bay (C)	2006	0	F	6858
Holdfast Bay (C)	2006	0	M	6170
Holdfast Bay (C)	2006	1	F	9247
Holdfast Bay (C)	2006	1	M	7975
Holdfast Bay (C)	2011		F	1703
Holdfast Bay (C)	2011		M	1604
Holdfast Bay (C)	2011	0	F	6892
Holdfast Bay (C)	2011	0	M	6494
Holdfast Bay (C)	2011	1	F	9560
Holdfast Bay (C)	2011	1	M	8353
Holdfast Bay (C)	2016		F	1918
Holdfast Bay (C)	2016		M	1890
Holdfast Bay (C)	2016	0	F	7073
Holdfast Bay (C)	2016	0	M	6479
Holdfast Bay (C)	2016	1	F	9523
Holdfast Bay (C)	2016	1	M	8478
Kangaroo Island (DC)	2006		F	220
Kangaroo Island (DC)	2006		M	261
Kangaroo Island (DC)	2006	0	F	818
Kangaroo Island (DC)	2006	0	M	762
Kangaroo Island (DC)	2006	1	F	1037
Kangaroo Island (DC)	2006	1	M	1161
Kangaroo Island (DC)	2011		F	210
Kangaroo Island (DC)	2011		M	246
Kangaroo Island (DC)	2011	0	F	811
Kangaroo Island (DC)	2011	0	M	793
Kangaroo Island (DC)	2011	1	F	1137
Kangaroo Island (DC)	2011	1	M	1220
Kangaroo Island (DC)	2016		F	331
Kangaroo Island (DC)	2016		M	373
Kangaroo Island (DC)	2016	0	F	706
Kangaroo Island (DC)	2016	0	M	673
Kangaroo Island (DC)	2016	1	F	1260
Kangaroo Island (DC)	2016	1	M	1359
Karoonda East Murray (DC)	2006		F	65
Karoonda East Murray (DC)	2006		M	41
Karoonda East Murray (DC)	2006	0	F	142
Karoonda East Murray (DC)	2006	0	M	141
Karoonda East Murray (DC)	2006	1	F	369
Karoonda East Murray (DC)	2006	1	M	409
Karoonda East Murray (DC)	2011		F	52
Karoonda East Murray (DC)	2011		M	52
Karoonda East Murray (DC)	2011	0	F	97
Karoonda East Murray (DC)	2011	0	M	119
Karoonda East Murray (DC)	2011	1	F	346
Karoonda East Murray (DC)	2011	1	M	365
Karoonda East Murray (DC)	2016		F	68
Karoonda East Murray (DC)	2016		M	57
Karoonda East Murray (DC)	2016	0	F	124
Karoonda East Murray (DC)	2016	0	M	135
Karoonda East Murray (DC)	2016	1	F	334
Karoonda East Murray (DC)	2016	1	M	374
Kimba (DC)	2006		F	57
Kimba (DC)	2006		M	39
Kimba (DC)	2006	0	F	121
Kimba (DC)	2006	0	M	123
Kimba (DC)	2006	1	F	379
Kimba (DC)	2006	1	M	392
Kimba (DC)	2011		F	58
Kimba (DC)	2011		M	64
Kimba (DC)	2011	0	F	116
Kimba (DC)	2011	0	M	116
Kimba (DC)	2011	1	F	356
Kimba (DC)	2011	1	M	376
Kimba (DC)	2016		F	83
Kimba (DC)	2016		M	81
Kimba (DC)	2016	0	F	109
Kimba (DC)	2016	0	M	122
Kimba (DC)	2016	1	F	324
Kimba (DC)	2016	1	M	340
Kingston (DC) (SA)	2006		F	84
Kingston (DC) (SA)	2006		M	116
Kingston (DC) (SA)	2006	0	F	424
Kingston (DC) (SA)	2006	0	M	394
Kingston (DC) (SA)	2006	1	F	638
Kingston (DC) (SA)	2006	1	M	673
Kingston (DC) (SA)	2011		F	69
Kingston (DC) (SA)	2011		M	121
Kingston (DC) (SA)	2011	0	F	431
Kingston (DC) (SA)	2011	0	M	393
Kingston (DC) (SA)	2011	1	F	614
Kingston (DC) (SA)	2011	1	M	651
Kingston (DC) (SA)	2016		F	143
Kingston (DC) (SA)	2016		M	158
Kingston (DC) (SA)	2016	0	F	344
Kingston (DC) (SA)	2016	0	M	354
Kingston (DC) (SA)	2016	1	F	645
Kingston (DC) (SA)	2016	1	M	703
Light (RegC)	2006		F	626
Light (RegC)	2006		M	730
Light (RegC)	2006	0	F	2406
Light (RegC)	2006	0	M	2397
Light (RegC)	2006	1	F	3040
Light (RegC)	2006	1	M	3159
Light (RegC)	2011		F	624
Light (RegC)	2011		M	738
Light (RegC)	2011	0	F	2329
Light (RegC)	2011	0	M	2290
Light (RegC)	2011	1	F	3822
Light (RegC)	2011	1	M	3982
Light (RegC)	2016		F	741
Light (RegC)	2016		M	836
Light (RegC)	2016	0	F	2327
Light (RegC)	2016	0	M	2176
Light (RegC)	2016	1	F	4222
Light (RegC)	2016	1	M	4426
Lower Eyre Peninsula (DC)	2006		F	225
Lower Eyre Peninsula (DC)	2006		M	315
Lower Eyre Peninsula (DC)	2006	0	F	714
Lower Eyre Peninsula (DC)	2006	0	M	706
Lower Eyre Peninsula (DC)	2006	1	F	1136
Lower Eyre Peninsula (DC)	2006	1	M	1308
Lower Eyre Peninsula (DC)	2011		F	212
Lower Eyre Peninsula (DC)	2011		M	349
Lower Eyre Peninsula (DC)	2011	0	F	777
Lower Eyre Peninsula (DC)	2011	0	M	787
Lower Eyre Peninsula (DC)	2011	1	F	1320
Lower Eyre Peninsula (DC)	2011	1	M	1471
Lower Eyre Peninsula (DC)	2016		F	330
Lower Eyre Peninsula (DC)	2016		M	595
Lower Eyre Peninsula (DC)	2016	0	F	810
Lower Eyre Peninsula (DC)	2016	0	M	829
Lower Eyre Peninsula (DC)	2016	1	F	1421
Lower Eyre Peninsula (DC)	2016	1	M	1530
Loxton Waikerie (DC)	2006		F	564
Loxton Waikerie (DC)	2006		M	614
Loxton Waikerie (DC)	2006	0	F	1899
Loxton Waikerie (DC)	2006	0	M	1832
Loxton Waikerie (DC)	2006	1	F	3234
Loxton Waikerie (DC)	2006	1	M	3462
Loxton Waikerie (DC)	2011		F	528
Loxton Waikerie (DC)	2011		M	517
Loxton Waikerie (DC)	2011	0	F	1759
Loxton Waikerie (DC)	2011	0	M	1662
Loxton Waikerie (DC)	2011	1	F	3340
Loxton Waikerie (DC)	2011	1	M	3480
Loxton Waikerie (DC)	2016		F	690
Loxton Waikerie (DC)	2016		M	747
Loxton Waikerie (DC)	2016	0	F	1667
Loxton Waikerie (DC)	2016	0	M	1512
Loxton Waikerie (DC)	2016	1	F	3390
Loxton Waikerie (DC)	2016	1	M	3478
Mallala (DC)	2006		F	447
Mallala (DC)	2006		M	535
Mallala (DC)	2006	0	F	1228
Mallala (DC)	2006	0	M	1213
Mallala (DC)	2006	1	F	2187
Mallala (DC)	2006	1	M	2290
Mallala (DC)	2011		F	399
Mallala (DC)	2011		M	444
Mallala (DC)	2011	0	F	1134
Mallala (DC)	2011	0	M	1123
Mallala (DC)	2011	1	F	2556
Mallala (DC)	2011	1	M	2683
Mallala (DC)	2016		F	520
Mallala (DC)	2016		M	620
Mallala (DC)	2016	0	F	1111
Mallala (DC)	2016	0	M	1128
Mallala (DC)	2016	1	F	2615
Mallala (DC)	2016	1	M	2812
Maralinga Tjarutja (AC)	2006		F	8
Maralinga Tjarutja (AC)	2006		M	-1
Maralinga Tjarutja (AC)	2006	0	F	10
Maralinga Tjarutja (AC)	2006	0	M	8
Maralinga Tjarutja (AC)	2006	1	F	39
Maralinga Tjarutja (AC)	2006	1	M	44
Maralinga Tjarutja (AC)	2011		F	6
Maralinga Tjarutja (AC)	2011		M	5
Maralinga Tjarutja (AC)	2011	0	F	8
Maralinga Tjarutja (AC)	2011	0	M	13
Maralinga Tjarutja (AC)	2011	1	F	21
Maralinga Tjarutja (AC)	2011	1	M	20
Maralinga Tjarutja (AC)	2016		F	16
Maralinga Tjarutja (AC)	2016		M	18
Maralinga Tjarutja (AC)	2016	0	F	7
Maralinga Tjarutja (AC)	2016	0	M	3
Maralinga Tjarutja (AC)	2016	1	F	7
Maralinga Tjarutja (AC)	2016	1	M	4
Marion (C)	2006		F	3692
Marion (C)	2006		M	3960
Marion (C)	2006	0	F	13767
Marion (C)	2006	0	M	12641
Marion (C)	2006	1	F	23401
Marion (C)	2006	1	M	21236
Marion (C)	2011		F	4116
Marion (C)	2011		M	4088
Marion (C)	2011	0	F	14724
Marion (C)	2011	0	M	13697
Marion (C)	2011	1	F	24127
Marion (C)	2011	1	M	22239
Marion (C)	2016		F	4730
Marion (C)	2016		M	4735
Marion (C)	2016	0	F	16832
Marion (C)	2016	0	M	15211
Marion (C)	2016	1	F	24441
Marion (C)	2016	1	M	22663
Mid Murray (DC)	2006		F	396
Mid Murray (DC)	2006		M	523
Mid Murray (DC)	2006	0	F	1230
Mid Murray (DC)	2006	0	M	1276
Mid Murray (DC)	2006	1	F	2174
Mid Murray (DC)	2006	1	M	2437
Mid Murray (DC)	2011		F	390
Mid Murray (DC)	2011		M	636
Mid Murray (DC)	2011	0	F	1073
Mid Murray (DC)	2011	0	M	1122
Mid Murray (DC)	2011	1	F	2349
Mid Murray (DC)	2011	1	M	2566
Mid Murray (DC)	2016		F	531
Mid Murray (DC)	2016		M	737
Mid Murray (DC)	2016	0	F	1169
Mid Murray (DC)	2016	0	M	1218
Mid Murray (DC)	2016	1	F	2320
Mid Murray (DC)	2016	1	M	2662
Mitcham (C)	2006		F	2754
Mitcham (C)	2006		M	2828
Mitcham (C)	2006	0	F	10593
Mitcham (C)	2006	0	M	9616
Mitcham (C)	2006	1	F	18714
Mitcham (C)	2006	1	M	17347
Mitcham (C)	2011		F	2662
Mitcham (C)	2011		M	2772
Mitcham (C)	2011	0	F	10335
Mitcham (C)	2011	0	M	9440
Mitcham (C)	2011	1	F	19470
Mitcham (C)	2011	1	M	18219
Mitcham (C)	2016		F	3002
Mitcham (C)	2016		M	3144
Mitcham (C)	2016	0	F	11055
Mitcham (C)	2016	0	M	9878
Mitcham (C)	2016	1	F	19474
Mitcham (C)	2016	1	M	18248
Mount Barker (DC)	2006		F	1476
Mount Barker (DC)	2006		M	1518
Mount Barker (DC)	2006	0	F	5561
Mount Barker (DC)	2006	0	M	5097
Mount Barker (DC)	2006	1	F	6545
Mount Barker (DC)	2006	1	M	6236
Mount Barker (DC)	2011		F	1440
Mount Barker (DC)	2011		M	1526
Mount Barker (DC)	2011	0	F	5999
Mount Barker (DC)	2011	0	M	5449
Mount Barker (DC)	2011	1	F	7866
Mount Barker (DC)	2011	1	M	7489
Mount Barker (DC)	2016		F	1984
Mount Barker (DC)	2016		M	1980
Mount Barker (DC)	2016	0	F	6338
Mount Barker (DC)	2016	0	M	5755
Mount Barker (DC)	2016	1	F	8827
Mount Barker (DC)	2016	1	M	8511
Mount Gambier (C)	2006		F	1447
Mount Gambier (C)	2006		M	1487
Mount Gambier (C)	2006	0	F	4948
Mount Gambier (C)	2006	0	M	4528
Mount Gambier (C)	2006	1	F	6039
Mount Gambier (C)	2006	1	M	5637
Mount Gambier (C)	2011		F	1338
Mount Gambier (C)	2011		M	1385
Mount Gambier (C)	2011	0	F	5114
Mount Gambier (C)	2011	0	M	4462
Mount Gambier (C)	2011	1	F	6588
Mount Gambier (C)	2011	1	M	6356
Mount Gambier (C)	2016		F	1681
Mount Gambier (C)	2016		M	1653
Mount Gambier (C)	2016	0	F	4852
Mount Gambier (C)	2016	0	M	4387
Mount Gambier (C)	2016	1	F	7005
Mount Gambier (C)	2016	1	M	6697
Mount Remarkable (DC)	2006		F	123
Mount Remarkable (DC)	2006		M	158
Mount Remarkable (DC)	2006	0	F	383
Mount Remarkable (DC)	2006	0	M	369
Mount Remarkable (DC)	2006	1	F	860
Mount Remarkable (DC)	2006	1	M	951
Mount Remarkable (DC)	2011		F	136
Mount Remarkable (DC)	2011		M	129
Mount Remarkable (DC)	2011	0	F	401
Mount Remarkable (DC)	2011	0	M	371
Mount Remarkable (DC)	2011	1	F	884
Mount Remarkable (DC)	2011	1	M	951
Mount Remarkable (DC)	2016		F	174
Mount Remarkable (DC)	2016		M	164
Mount Remarkable (DC)	2016	0	F	321
Mount Remarkable (DC)	2016	0	M	282
Mount Remarkable (DC)	2016	1	F	906
Mount Remarkable (DC)	2016	1	M	1012
Murray Bridge (RC)	2006		F	993
Murray Bridge (RC)	2006		M	1214
Murray Bridge (RC)	2006	0	F	3366
Murray Bridge (RC)	2006	0	M	3162
Murray Bridge (RC)	2006	1	F	4529
Murray Bridge (RC)	2006	1	M	4415
Murray Bridge (RC)	2011		F	1144
Murray Bridge (RC)	2011		M	1585
Murray Bridge (RC)	2011	0	F	3615
Murray Bridge (RC)	2011	0	M	3464
Murray Bridge (RC)	2011	1	F	5035
Murray Bridge (RC)	2011	1	M	4900
Murray Bridge (RC)	2016		F	1304
