LGA_NAME16	Year	SameAddress1YearAgo	Sex	persons
Latrobe (C) (Vic.)	2011		F	2130
Latrobe (C) (Vic.)	2011		M	2237
Latrobe (C) (Vic.)	2011	0	F	5153
Latrobe (C) (Vic.)	2011	0	M	4570
Latrobe (C) (Vic.)	2011	1	F	29749
Latrobe (C) (Vic.)	2011	1	M	28559
Latrobe (C) (Vic.)	2016		F	4086
Latrobe (C) (Vic.)	2016		M	3981
Latrobe (C) (Vic.)	2016	0	F	4616
Latrobe (C) (Vic.)	2016	0	M	4110
Latrobe (C) (Vic.)	2016	1	F	28767
Latrobe (C) (Vic.)	2016	1	M	27697
Loddon (S)	2006		F	180
Loddon (S)	2006		M	173
Loddon (S)	2006	0	F	412
Loddon (S)	2006	0	M	407
Loddon (S)	2006	1	F	3249
Loddon (S)	2006	1	M	3418
Loddon (S)	2011		F	201
Loddon (S)	2011		M	239
Loddon (S)	2011	0	F	379
Loddon (S)	2011	0	M	333
Loddon (S)	2011	1	F	3067
Loddon (S)	2011	1	M	3236
Loddon (S)	2016		F	453
Loddon (S)	2016		M	473
Loddon (S)	2016	0	F	269
Loddon (S)	2016	0	M	269
Loddon (S)	2016	1	F	2946
Loddon (S)	2016	1	M	3106
Macedon Ranges (S)	2006		F	1002
Macedon Ranges (S)	2006		M	1021
Macedon Ranges (S)	2006	0	F	2259
Macedon Ranges (S)	2006	0	M	2062
Macedon Ranges (S)	2006	1	F	16135
Macedon Ranges (S)	2006	1	M	15875
Macedon Ranges (S)	2011		F	938
Macedon Ranges (S)	2011		M	949
Macedon Ranges (S)	2011	0	F	2527
Macedon Ranges (S)	2011	0	M	2388
Macedon Ranges (S)	2011	1	F	17782
Macedon Ranges (S)	2011	1	M	17276
Macedon Ranges (S)	2016		F	2102
Macedon Ranges (S)	2016		M	1961
Macedon Ranges (S)	2016	0	F	2595
Macedon Ranges (S)	2016	0	M	2472
Macedon Ranges (S)	2016	1	F	18718
Macedon Ranges (S)	2016	1	M	18252
Manningham (C)	2006		F	2607
Manningham (C)	2006		M	2612
Manningham (C)	2006	0	F	5508
Manningham (C)	2006	0	M	5106
Manningham (C)	2006	1	F	48383
Manningham (C)	2006	1	M	45701
Manningham (C)	2011		F	2141
Manningham (C)	2011		M	2083
Manningham (C)	2011	0	F	5543
Manningham (C)	2011	0	M	5230
Manningham (C)	2011	1	F	49576
Manningham (C)	2011	1	M	46725
Manningham (C)	2016		F	3847
Manningham (C)	2016		M	3755
Manningham (C)	2016	0	F	7120
Manningham (C)	2016	0	M	6658
Manningham (C)	2016	1	F	48986
Manningham (C)	2016	1	M	45893
Mansfield (S)	2006		F	232
Mansfield (S)	2006		M	291
Mansfield (S)	2006	0	F	593
Mansfield (S)	2006	0	M	591
Mansfield (S)	2006	1	F	2746
Mansfield (S)	2006	1	M	2741
Mansfield (S)	2011		F	170
Mansfield (S)	2011		M	205
Mansfield (S)	2011	0	F	728
Mansfield (S)	2011	0	M	622
Mansfield (S)	2011	1	F	3064
Mansfield (S)	2011	1	M	3108
Mansfield (S)	2016		F	421
Mansfield (S)	2016		M	433
Mansfield (S)	2016	0	F	686
Mansfield (S)	2016	0	M	617
Mansfield (S)	2016	1	F	3207
Mansfield (S)	2016	1	M	3222
Maribyrnong (C)	2006		F	2600
Maribyrnong (C)	2006		M	3238
Maribyrnong (C)	2006	0	F	5039
Maribyrnong (C)	2006	0	M	5282
Maribyrnong (C)	2006	1	F	23643
Maribyrnong (C)	2006	1	M	23337
Maribyrnong (C)	2011		F	2784
Maribyrnong (C)	2011		M	3728
Maribyrnong (C)	2011	0	F	5810
Maribyrnong (C)	2011	0	M	6086
Maribyrnong (C)	2011	1	F	26649
Maribyrnong (C)	2011	1	M	26581
Maribyrnong (C)	2016		F	4179
Maribyrnong (C)	2016		M	4331
Maribyrnong (C)	2016	0	F	7210
Maribyrnong (C)	2016	0	M	7511
Maribyrnong (C)	2016	1	F	29494
Maribyrnong (C)	2016	1	M	29563
Maroondah (C)	2006		F	2724
Maroondah (C)	2006		M	2610
Maroondah (C)	2006	0	F	6057
Maroondah (C)	2006	0	M	5563
Maroondah (C)	2006	1	F	42520
Maroondah (C)	2006	1	M	39726
Maroondah (C)	2011		F	2067
Maroondah (C)	2011		M	2111
Maroondah (C)	2011	0	F	6220
Maroondah (C)	2011	0	M	5855
Maroondah (C)	2011	1	F	45162
Maroondah (C)	2011	1	M	42424
Maroondah (C)	2016		F	4316
Maroondah (C)	2016		M	4068
Maroondah (C)	2016	0	F	7035
Maroondah (C)	2016	0	M	6537
Maroondah (C)	2016	1	F	45628
Maroondah (C)	2016	1	M	42793
Melbourne (C)	2006		F	5082
Melbourne (C)	2006		M	6757
Melbourne (C)	2006	0	F	12301
Melbourne (C)	2006	0	M	11636
Melbourne (C)	2006	1	F	20259
Melbourne (C)	2006	1	M	20114
Melbourne (C)	2011		F	5079
Melbourne (C)	2011		M	6280
Melbourne (C)	2011	0	F	14549
Melbourne (C)	2011	0	M	13622
Melbourne (C)	2011	1	F	27223
Melbourne (C)	2011	1	M	26873
Melbourne (C)	2016		F	9143
Melbourne (C)	2016		M	9538
Melbourne (C)	2016	0	F	24472
Melbourne (C)	2016	0	M	22000
Melbourne (C)	2016	1	F	36208
Melbourne (C)	2016	1	M	34599
Melton (C)	2006		F	2787
Melton (C)	2006		M	3041
Melton (C)	2006	0	F	6354
Melton (C)	2006	0	M	6037
Melton (C)	2006	1	F	30417
Melton (C)	2006	1	M	30273
Melton (C)	2011		F	3478
Melton (C)	2011		M	3968
Melton (C)	2011	0	F	7679
Melton (C)	2011	0	M	7196
Melton (C)	2011	1	F	43838
Melton (C)	2011	1	M	43103
Melton (C)	2016		F	6350
Melton (C)	2016		M	6780
Melton (C)	2016	0	F	8983
Melton (C)	2016	0	M	8387
Melton (C)	2016	1	F	53216
Melton (C)	2016	1	M	51723
Mildura (RC)	2006		F	1459
Mildura (RC)	2006		M	1540
Mildura (RC)	2006	0	F	3988
Mildura (RC)	2006	0	M	3720
Mildura (RC)	2006	1	F	19984
Mildura (RC)	2006	1	M	19124
Mildura (RC)	2011		F	1510
Mildura (RC)	2011		M	1605
Mildura (RC)	2011	0	F	3788
Mildura (RC)	2011	0	M	3456
Mildura (RC)	2011	1	F	20706
Mildura (RC)	2011	1	M	19914
Mildura (RC)	2016		F	3040
Mildura (RC)	2016		M	3065
Mildura (RC)	2016	0	F	3789
Mildura (RC)	2016	0	M	3616
Mildura (RC)	2016	1	F	20569
Mildura (RC)	2016	1	M	19800
Mitchell (S)	2006		F	887
Mitchell (S)	2006		M	1059
Mitchell (S)	2006	0	F	2139
Mitchell (S)	2006	0	M	2209
Mitchell (S)	2006	1	F	12265
Mitchell (S)	2006	1	M	12370
Mitchell (S)	2011		F	1080
Mitchell (S)	2011		M	1100
Mitchell (S)	2011	0	F	2575
Mitchell (S)	2011	0	M	2568
Mitchell (S)	2011	1	F	13634
Mitchell (S)	2011	1	M	13682
Mitchell (S)	2016		F	2161
Mitchell (S)	2016		M	2088
Mitchell (S)	2016	0	F	2756
Mitchell (S)	2016	0	M	2874
Mitchell (S)	2016	1	F	15433
Mitchell (S)	2016	1	M	15608
Moira (S)	2006		F	658
Moira (S)	2006		M	781
Moira (S)	2006	0	F	1931
Moira (S)	2006	0	M	1844
Moira (S)	2006	1	F	10975
Moira (S)	2006	1	M	10894
Moira (S)	2011		F	797
Moira (S)	2011		M	912
Moira (S)	2011	0	F	1919
Moira (S)	2011	0	M	1855
Moira (S)	2011	1	F	11423
Moira (S)	2011	1	M	11217
Moira (S)	2016		F	1449
Moira (S)	2016		M	1548
Moira (S)	2016	0	F	1859
Moira (S)	2016	0	M	1774
Moira (S)	2016	1	F	11290
Moira (S)	2016	1	M	11192
Monash (C)	2006		F	4572
Monash (C)	2006		M	4929
Monash (C)	2006	0	F	10586
Monash (C)	2006	0	M	10770
Monash (C)	2006	1	F	66507
Monash (C)	2006	1	M	63872
Monash (C)	2011		F	3634
Monash (C)	2011		M	4104
Monash (C)	2011	0	F	11808
Monash (C)	2011	0	M	11995
Monash (C)	2011	1	F	70220
Monash (C)	2011	1	M	67515
Monash (C)	2016		F	6533
Monash (C)	2016		M	6637
Monash (C)	2016	0	F	15655
Monash (C)	2016	0	M	15704
Monash (C)	2016	1	F	70702
Monash (C)	2016	1	M	67381
Moonee Valley (C)	2006		F	3461
Moonee Valley (C)	2006		M	3781
Moonee Valley (C)	2006	0	F	6584
Moonee Valley (C)	2006	0	M	6146
Moonee Valley (C)	2006	1	F	42837
Moonee Valley (C)	2006	1	M	39512
Moonee Valley (C)	2011		F	3129
Moonee Valley (C)	2011		M	3192
Moonee Valley (C)	2011	0	F	7096
Moonee Valley (C)	2011	0	M	6507
Moonee Valley (C)	2011	1	F	45157
Moonee Valley (C)	2011	1	M	42362
Moonee Valley (C)	2016		F	5335
Moonee Valley (C)	2016		M	5145
Moonee Valley (C)	2016	0	F	8455
Moonee Valley (C)	2016	0	M	7942
Moonee Valley (C)	2016	1	F	46490
Moonee Valley (C)	2016	1	M	43307
Moorabool (S)	2006		F	584
Moorabool (S)	2006		M	664
Moorabool (S)	2006	0	F	1575
Moorabool (S)	2006	0	M	1416
Moorabool (S)	2006	1	F	10667
Moorabool (S)	2006	1	M	10570
Moorabool (S)	2011		F	630
Moorabool (S)	2011		M	749
Moorabool (S)	2011	0	F	1844
Moorabool (S)	2011	0	M	1690
Moorabool (S)	2011	1	F	11624
Moorabool (S)	2011	1	M	11585
Moorabool (S)	2016		F	1411
Moorabool (S)	2016		M	1384
Moorabool (S)	2016	0	F	1719
Moorabool (S)	2016	0	M	1575
Moorabool (S)	2016	1	F	12943
Moorabool (S)	2016	1	M	12785
Moreland (C)	2006		F	4943
Moreland (C)	2006		M	5369
Moreland (C)	2006	0	F	9990
Moreland (C)	2006	0	M	9324
Moreland (C)	2006	1	F	54904
Moreland (C)	2006	1	M	51235
Moreland (C)	2011		F	4714
Moreland (C)	2011		M	5282
Moreland (C)	2011	0	F	11156
Moreland (C)	2011	0	M	10800
Moreland (C)	2011	1	F	59240
Moreland (C)	2011	1	M	56046
Moreland (C)	2016		F	7470
Moreland (C)	2016		M	7388
Moreland (C)	2016	0	F	14355
Moreland (C)	2016	0	M	14143
Moreland (C)	2016	1	F	61226
Moreland (C)	2016	1	M	57976
Mornington Peninsula (S)	2006		F	5570
Mornington Peninsula (S)	2006		M	5270
Mornington Peninsula (S)	2006	0	F	9390
Mornington Peninsula (S)	2006	0	M	9126
Mornington Peninsula (S)	2006	1	F	55127
Mornington Peninsula (S)	2006	1	M	52000
Mornington Peninsula (S)	2011		F	4233
Mornington Peninsula (S)	2011		M	4042
Mornington Peninsula (S)	2011	0	F	9745
Mornington Peninsula (S)	2011	0	M	9188
Mornington Peninsula (S)	2011	1	F	60588
Mornington Peninsula (S)	2011	1	M	56812
Mornington Peninsula (S)	2016		F	7092
Mornington Peninsula (S)	2016		M	6456
Mornington Peninsula (S)	2016	0	F	10529
Mornington Peninsula (S)	2016	0	M	10085
Mornington Peninsula (S)	2016	1	F	62504
Mornington Peninsula (S)	2016	1	M	58334
Mount Alexander (S)	2006		F	593
Mount Alexander (S)	2006		M	800
Mount Alexander (S)	2006	0	F	1106
Mount Alexander (S)	2006	0	M	1015
Mount Alexander (S)	2006	1	F	6948
Mount Alexander (S)	2006	1	M	6605
Mount Alexander (S)	2011		F	584
Mount Alexander (S)	2011		M	873
Mount Alexander (S)	2011	0	F	1078
Mount Alexander (S)	2011	0	M	963
Mount Alexander (S)	2011	1	F	7214
Mount Alexander (S)	2011	1	M	6879
Mount Alexander (S)	2016		F	992
Mount Alexander (S)	2016		M	1565
Mount Alexander (S)	2016	0	F	1019
Mount Alexander (S)	2016	0	M	903
Mount Alexander (S)	2016	1	F	7364
Mount Alexander (S)	2016	1	M	6921
Moyne (S)	2006		F	418
Moyne (S)	2006		M	434
Moyne (S)	2006	0	F	937
Moyne (S)	2006	0	M	830
Moyne (S)	2006	1	F	6394
Moyne (S)	2006	1	M	6442
Moyne (S)	2011		F	402
Moyne (S)	2011		M	381
Moyne (S)	2011	0	F	965
Moyne (S)	2011	0	M	891
Moyne (S)	2011	1	F	6683
Moyne (S)	2011	1	M	6631
Moyne (S)	2016		F	774
Moyne (S)	2016		M	773
Moyne (S)	2016	0	F	905
Moyne (S)	2016	0	M	864
Moyne (S)	2016	1	F	6566
Moyne (S)	2016	1	M	6618
Murrindindi (S)	2006		F	507
Murrindindi (S)	2006		M	551
Murrindindi (S)	2006	0	F	822
Murrindindi (S)	2006	0	M	807
Murrindindi (S)	2006	1	F	5409
Murrindindi (S)	2006	1	M	5576
Murrindindi (S)	2011		F	373
Murrindindi (S)	2011		M	421
Murrindindi (S)	2011	0	F	747
Murrindindi (S)	2011	0	M	716
Murrindindi (S)	2011	1	F	5324
Murrindindi (S)	2011	1	M	5479
Murrindindi (S)	2016		F	708
Murrindindi (S)	2016		M	704
Murrindindi (S)	2016	0	F	710
Murrindindi (S)	2016	0	M	714
Murrindindi (S)	2016	1	F	5353
Murrindindi (S)	2016	1	M	5539
Nillumbik (S)	2006		F	1256
Nillumbik (S)	2006		M	1335
Nillumbik (S)	2006	0	F	2637
Nillumbik (S)	2006	0	M	2419
Nillumbik (S)	2006	1	F	26239
Nillumbik (S)	2006	1	M	25909
Nillumbik (S)	2011		F	1054
Nillumbik (S)	2011		M	1083
Nillumbik (S)	2011	0	F	2566
Nillumbik (S)	2011	0	M	2519
Nillumbik (S)	2011	1	F	26826
Nillumbik (S)	2011	1	M	26292
Nillumbik (S)	2016		F	2124
Nillumbik (S)	2016		M	2100
Nillumbik (S)	2016	0	F	2655
Nillumbik (S)	2016	0	M	2396
Nillumbik (S)	2016	1	F	26228
Nillumbik (S)	2016	1	M	25770
Northern Grampians (S)	2006		F	266
Northern Grampians (S)	2006		M	286
Northern Grampians (S)	2006	0	F	732
Northern Grampians (S)	2006	0	M	738
Northern Grampians (S)	2006	1	F	4990
Northern Grampians (S)	2006	1	M	4898
Northern Grampians (S)	2011		F	278
Northern Grampians (S)	2011		M	320
Northern Grampians (S)	2011	0	F	712
Northern Grampians (S)	2011	0	M	699
Northern Grampians (S)	2011	1	F	4946
Northern Grampians (S)	2011	1	M	4890
Northern Grampians (S)	2016		F	538
Northern Grampians (S)	2016		M	499
Northern Grampians (S)	2016	0	F	688
Northern Grampians (S)	2016	0	M	570
Northern Grampians (S)	2016	1	F	4559
Northern Grampians (S)	2016	1	M	4583
Port Phillip (C)	2006		F	5537
Port Phillip (C)	2006		M	6602
Port Phillip (C)	2006	0	F	9944
Port Phillip (C)	2006	0	M	9222
Port Phillip (C)	2006	1	F	27380
Port Phillip (C)	2006	1	M	26412
Port Phillip (C)	2011		F	3824
Port Phillip (C)	2011		M	4623
Port Phillip (C)	2011	0	F	10638
Port Phillip (C)	2011	0	M	9934
Port Phillip (C)	2011	1	F	31596
Port Phillip (C)	2011	1	M	30759
Port Phillip (C)	2016		F	6884
Port Phillip (C)	2016		M	6744
Port Phillip (C)	2016	0	F	11201
Port Phillip (C)	2016	0	M	10516
Port Phillip (C)	2016	1	F	33478
Port Phillip (C)	2016	1	M	32047
Pyrenees (S)	2006		F	159
Pyrenees (S)	2006		M	290
Pyrenees (S)	2006	0	F	343
Pyrenees (S)	2006	0	M	329
Pyrenees (S)	2006	1	F	2675
Pyrenees (S)	2006	1	M	2764
Pyrenees (S)	2011		F	166
Pyrenees (S)	2011		M	282
Pyrenees (S)	2011	0	F	404
Pyrenees (S)	2011	0	M	363
Pyrenees (S)	2011	1	F	2672
Pyrenees (S)	2011	1	M	2783
Pyrenees (S)	2016		F	336
Pyrenees (S)	2016		M	749
Pyrenees (S)	2016	0	F	338
Pyrenees (S)	2016	0	M	295
Pyrenees (S)	2016	1	F	2734
Pyrenees (S)	2016	1	M	2787
Queenscliffe (B)	2006		F	117
Queenscliffe (B)	2006		M	72
Queenscliffe (B)	2006	0	F	201
Queenscliffe (B)	2006	0	M	186
Queenscliffe (B)	2006	1	F	1313
Queenscliffe (B)	2006	1	M	1129
Queenscliffe (B)	2011		F	88
Queenscliffe (B)	2011		M	93
Queenscliffe (B)	2011	0	F	201
Queenscliffe (B)	2011	0	M	188
Queenscliffe (B)	2011	1	F	1290
Queenscliffe (B)	2011	1	M	1143
Queenscliffe (B)	2016		F	158
Queenscliffe (B)	2016		M	143
Queenscliffe (B)	2016	0	F	154
Queenscliffe (B)	2016	0	M	131
Queenscliffe (B)	2016	1	F	1215
Queenscliffe (B)	2016	1	M	1051
South Gippsland (S)	2006		F	742
South Gippsland (S)	2006		M	705
South Gippsland (S)	2006	0	F	1600
South Gippsland (S)	2006	0	M	1449
South Gippsland (S)	2006	1	F	10681
South Gippsland (S)	2006	1	M	10560
South Gippsland (S)	2011		F	609
South Gippsland (S)	2011		M	698
South Gippsland (S)	2011	0	F	1856
South Gippsland (S)	2011	0	M	1678
South Gippsland (S)	2011	1	F	11327
South Gippsland (S)	2011	1	M	11038
South Gippsland (S)	2016		F	1449
South Gippsland (S)	2016		M	1421
South Gippsland (S)	2016	0	F	1727
South Gippsland (S)	2016	0	M	1539
South Gippsland (S)	2016	1	F	11468
South Gippsland (S)	2016	1	M	11099
Southern Grampians (S)	2006		F	329
Southern Grampians (S)	2006		M	347
Southern Grampians (S)	2006	0	F	1067
Southern Grampians (S)	2006	0	M	1003
Southern Grampians (S)	2006	1	F	7098
Southern Grampians (S)	2006	1	M	6797
Southern Grampians (S)	2011		F	330
Southern Grampians (S)	2011		M	341
Southern Grampians (S)	2011	0	F	955
Southern Grampians (S)	2011	0	M	883
Southern Grampians (S)	2011	1	F	7054
Southern Grampians (S)	2011	1	M	6793
Southern Grampians (S)	2016		F	654
Southern Grampians (S)	2016		M	599
Southern Grampians (S)	2016	0	F	946
Southern Grampians (S)	2016	0	M	869
Southern Grampians (S)	2016	1	F	6578
Southern Grampians (S)	2016	1	M	6291
Stonnington (C)	2006		F	4309
Stonnington (C)	2006		M	4637
Stonnington (C)	2006	0	F	8779
Stonnington (C)	2006	0	M	7941
Stonnington (C)	2006	1	F	33624
Stonnington (C)	2006	1	M	30596
Stonnington (C)	2011		F	3180
Stonnington (C)	2011		M	3542
Stonnington (C)	2011	0	F	9278
Stonnington (C)	2011	0	M	8372
Stonnington (C)	2011	1	F	35904
Stonnington (C)	2011	1	M	32873
Stonnington (C)	2016		F	5574
Stonnington (C)	2016		M	5198
Stonnington (C)	2016	0	F	11578
Stonnington (C)	2016	0	M	10132
Stonnington (C)	2016	1	F	37310
Stonnington (C)	2016	1	M	34041
Strathbogie (S)	2006		F	273
Strathbogie (S)	2006		M	265
Strathbogie (S)	2006	0	F	583
Strathbogie (S)	2006	0	M	540
Strathbogie (S)	2006	1	F	3819
Strathbogie (S)	2006	1	M	3813
Strathbogie (S)	2011		F	248
Strathbogie (S)	2011		M	300
Strathbogie (S)	2011	0	F	528
Strathbogie (S)	2011	0	M	492
Strathbogie (S)	2011	1	F	3965
Strathbogie (S)	2011	1	M	3955
Strathbogie (S)	2016		F	505
Strathbogie (S)	2016		M	513
Strathbogie (S)	2016	0	F	614
Strathbogie (S)	2016	0	M	546
Strathbogie (S)	2016	1	F	4079
Strathbogie (S)	2016	1	M	4015
Surf Coast (S)	2006		F	620
Surf Coast (S)	2006		M	714
Surf Coast (S)	2006	0	F	1462
Surf Coast (S)	2006	0	M	1496
Surf Coast (S)	2006	1	F	8814
Surf Coast (S)	2006	1	M	8665
Surf Coast (S)	2011		F	651
Surf Coast (S)	2011		M	749
Surf Coast (S)	2011	0	F	2063
Surf Coast (S)	2011	0	M	1914
Surf Coast (S)	2011	1	F	10325
Surf Coast (S)	2011	1	M	10170
Surf Coast (S)	2016		F	1248
Surf Coast (S)	2016		M	1290
Surf Coast (S)	2016	0	F	2126
Surf Coast (S)	2016	0	M	2107
Surf Coast (S)	2016	1	F	11444
Surf Coast (S)	2016	1	M	11185
Swan Hill (RC)	2006		F	643
Swan Hill (RC)	2006		M	759
Swan Hill (RC)	2006	0	F	1469
Swan Hill (RC)	2006	0	M	1467
Swan Hill (RC)	2006	1	F	8136
Swan Hill (RC)	2006	1	M	8159
Swan Hill (RC)	2011		F	669
Swan Hill (RC)	2011		M	722
Swan Hill (RC)	2011	0	F	1342
Swan Hill (RC)	2011	0	M	1356
Swan Hill (RC)	2011	1	F	8136
Swan Hill (RC)	2011	1	M	8226
Swan Hill (RC)	2016		F	1407
Swan Hill (RC)	2016		M	1533
Swan Hill (RC)	2016	0	F	1151
Swan Hill (RC)	2016	0	M	1122
Swan Hill (RC)	2016	1	F	7659
Swan Hill (RC)	2016	1	M	7713
Towong (S)	2006		F	133
Towong (S)	2006		M	120
Towong (S)	2006	0	F	338
Towong (S)	2006	0	M	326
Towong (S)	2006	1	F	2499
Towong (S)	2006	1	M	2598
Towong (S)	2011		F	97
Towong (S)	2011		M	96
Towong (S)	2011	0	F	349
Towong (S)	2011	0	M	334
Towong (S)	2011	1	F	2472
Towong (S)	2011	1	M	2548
Towong (S)	2016		F	268
Towong (S)	2016		M	307
Towong (S)	2016	0	F	295
Towong (S)	2016	0	M	319
Towong (S)	2016	1	F	2344
Towong (S)	2016	1	M	2451
Wangaratta (RC)	2006		F	616
Wangaratta (RC)	2006		M	612
Wangaratta (RC)	2006	0	F	1803
Wangaratta (RC)	2006	0	M	1605
Wangaratta (RC)	2006	1	F	11131
Wangaratta (RC)	2006	1	M	10625
Wangaratta (RC)	2011		F	582
Wangaratta (RC)	2011		M	547
Wangaratta (RC)	2011	0	F	1625
Wangaratta (RC)	2011	0	M	1525
Wangaratta (RC)	2011	1	F	11623
Wangaratta (RC)	2011	1	M	10913
Wangaratta (RC)	2016		F	1420
Wangaratta (RC)	2016		M	1282
Wangaratta (RC)	2016	0	F	1678
Wangaratta (RC)	2016	0	M	1517
Wangaratta (RC)	2016	1	F	11567
Wangaratta (RC)	2016	1	M	10852
Warrnambool (C)	2006		F	1007
Warrnambool (C)	2006		M	869
Warrnambool (C)	2006	0	F	2663
Warrnambool (C)	2006	0	M	2464
Warrnambool (C)	2006	1	F	12109
Warrnambool (C)	2006	1	M	11278
Warrnambool (C)	2011		F	927
Warrnambool (C)	2011		M	1003
Warrnambool (C)	2011	0	F	2452
Warrnambool (C)	2011	0	M	2272
Warrnambool (C)	2011	1	F	13162
Warrnambool (C)	2011	1	M	12217
Warrnambool (C)	2016		F	1777
Warrnambool (C)	2016		M	1674
Warrnambool (C)	2016	0	F	2526
Warrnambool (C)	2016	0	M	2308
Warrnambool (C)	2016	1	F	13199
Warrnambool (C)	2016	1	M	12175
Wellington (S)	2006		F	1026
Wellington (S)	2006		M	1801
Wellington (S)	2006	0	F	2796
Wellington (S)	2006	0	M	2648
Wellington (S)	2006	1	F	16029
Wellington (S)	2006	1	M	15777
Wellington (S)	2011		F	1071
Wellington (S)	2011		M	1956
Wellington (S)	2011	0	F	2738
Wellington (S)	2011	0	M	2530
Wellington (S)	2011	1	F	16848
Wellington (S)	2011	1	M	16297
Wellington (S)	2016		F	2114
Wellington (S)	2016		M	2960
Wellington (S)	2016	0	F	2661
Wellington (S)	2016	0	M	2496
Wellington (S)	2016	1	F	16512
Wellington (S)	2016	1	M	16239
West Wimmera (S)	2006		F	63
West Wimmera (S)	2006		M	85
West Wimmera (S)	2006	0	F	229
West Wimmera (S)	2006	0	M	196
West Wimmera (S)	2006	1	F	1914
West Wimmera (S)	2006	1	M	1993
West Wimmera (S)	2011		F	85
West Wimmera (S)	2011		M	105
West Wimmera (S)	2011	0	F	202
West Wimmera (S)	2011	0	M	178
West Wimmera (S)	2011	1	F	1815
West Wimmera (S)	2011	1	M	1866
West Wimmera (S)	2016		F	157
West Wimmera (S)	2016		M	132
West Wimmera (S)	2016	0	F	170
West Wimmera (S)	2016	0	M	166
West Wimmera (S)	2016	1	F	1614
West Wimmera (S)	2016	1	M	1668
Whitehorse (C)	2006		F	3650
Whitehorse (C)	2006		M	3655
Whitehorse (C)	2006	0	F	9268
Whitehorse (C)	2006	0	M	8615
Whitehorse (C)	2006	1	F	62750
Whitehorse (C)	2006	1	M	56829
Whitehorse (C)	2011		F	3570
Whitehorse (C)	2011		M	3733
Whitehorse (C)	2011	0	F	9607
Whitehorse (C)	2011	0	M	9209
Whitehorse (C)	2011	1	F	65337
Whitehorse (C)	2011	1	M	59879
Whitehorse (C)	2016		F	5656
Whitehorse (C)	2016		M	5334
Whitehorse (C)	2016	0	F	12562
Whitehorse (C)	2016	0	M	12193
Whitehorse (C)	2016	1	F	65814
Whitehorse (C)	2016	1	M	60524
Whittlesea (C)	2006		F	3328
Whittlesea (C)	2006		M	3556
Whittlesea (C)	2006	0	F	6962
Whittlesea (C)	2006	0	M	6640
Whittlesea (C)	2006	1	F	52599
Whittlesea (C)	2006	1	M	51565
Whittlesea (C)	2011		F	3891
Whittlesea (C)	2011		M	4314
Whittlesea (C)	2011	0	F	10852
Whittlesea (C)	2011	0	M	10614
Whittlesea (C)	2011	1	F	63345
Whittlesea (C)	2011	1	M	61865
Whittlesea (C)	2016		F	8039
Whittlesea (C)	2016		M	7835
Whittlesea (C)	2016	0	F	14099
Whittlesea (C)	2016	0	M	13887
Whittlesea (C)	2016	1	F	77814
Whittlesea (C)	2016	1	M	75819
Wodonga (C)	2006		F	702
Wodonga (C)	2006		M	785
Wodonga (C)	2006	0	F	3033
Wodonga (C)	2006	0	M	3014
Wodonga (C)	2006	1	F	13017
Wodonga (C)	2006	1	M	12458
Wodonga (C)	2011		F	815
Wodonga (C)	2011		M	963
Wodonga (C)	2011	0	F	3166
Wodonga (C)	2011	0	M	3140
Wodonga (C)	2011	1	F	14035
Wodonga (C)	2011	1	M	13400
Wodonga (C)	2016		F	1861
Wodonga (C)	2016		M	1843
Wodonga (C)	2016	0	F	3366
Wodonga (C)	2016	0	M	3279
Wodonga (C)	2016	1	F	14823
Wodonga (C)	2016	1	M	14174
Wyndham (C)	2006		F	3632
Wyndham (C)	2006		M	4667
Wyndham (C)	2006	0	F	8948
Wyndham (C)	2006	0	M	8451
Wyndham (C)	2006	1	F	43967
Wyndham (C)	2006	1	M	43030
Wyndham (C)	2011		F	4933
Wyndham (C)	2011		M	5968
Wyndham (C)	2011	0	F	14755
Wyndham (C)	2011	0	M	14208
Wyndham (C)	2011	1	F	61304
Wyndham (C)	2011	1	M	60403
Wyndham (C)	2016		F	9041
Wyndham (C)	2016		M	10628
Wyndham (C)	2016	0	F	17557
Wyndham (C)	2016	0	M	17239
Wyndham (C)	2016	1	F	81721
Wyndham (C)	2016	1	M	80939
Yarra (C)	2006		F	3466
Yarra (C)	2006		M	4318
Yarra (C)	2006	0	F	8260
Yarra (C)	2006	0	M	7360
Yarra (C)	2006	1	F	23580
Yarra (C)	2006	1	M	22349
Yarra (C)	2011		F	2957
Yarra (C)	2011		M	3464
Yarra (C)	2011	0	F	8243
Yarra (C)	2011	0	M	7478
Yarra (C)	2011	1	F	26736
Yarra (C)	2011	1	M	25212
Yarra (C)	2016		F	5304
Yarra (C)	2016		M	5244
Yarra (C)	2016	0	F	9938
Yarra (C)	2016	0	M	9202
Yarra (C)	2016	1	F	29377
Yarra (C)	2016	1	M	27593
Yarra Ranges (S)	2006		F	3731
Yarra Ranges (S)	2006		M	3868
Yarra Ranges (S)	2006	0	F	7421
Yarra Ranges (S)	2006	0	M	7067
Yarra Ranges (S)	2006	1	F	59597
Yarra Ranges (S)	2006	1	M	58534
Yarra Ranges (S)	2011		F	3056
Yarra Ranges (S)	2011		M	3490
Yarra Ranges (S)	2011	0	F	7501
Yarra Ranges (S)	2011	0	M	7023
Yarra Ranges (S)	2011	1	F	62473
Yarra Ranges (S)	2011	1	M	60998
Yarra Ranges (S)	2016		F	5858
