LGA_NAME16	Year	Occupation	workers
Migratory - Offshore - Shipping (NSW)	2011	Professionals	3
Migratory - Offshore - Shipping (NSW)	2011	Sales workers	3
Migratory - Offshore - Shipping (NSW)	2011	Technicians and trades workers	8
Migratory - Offshore - Shipping (NSW)	2016		5
Migratory - Offshore - Shipping (NSW)	2016	Clerical and administrative workers	21
Migratory - Offshore - Shipping (NSW)	2016	Community and personal service workers	16
Migratory - Offshore - Shipping (NSW)	2016	Labourers	18
Migratory - Offshore - Shipping (NSW)	2016	Machinery operators and drivers	10
Migratory - Offshore - Shipping (NSW)	2016	Managers	3
Migratory - Offshore - Shipping (NSW)	2016	Professionals	22
Migratory - Offshore - Shipping (NSW)	2016	Sales workers	17
Migratory - Offshore - Shipping (NSW)	2016	Technicians and trades workers	18
Alpine (S)	2006		98
Alpine (S)	2006	Clerical and administrative workers	525
Alpine (S)	2006	Community and personal service workers	481
Alpine (S)	2006	Labourers	769
Alpine (S)	2006	Machinery operators and drivers	360
Alpine (S)	2006	Managers	1086
Alpine (S)	2006	Professionals	704
Alpine (S)	2006	Sales workers	489
Alpine (S)	2006	Technicians and trades workers	812
Alpine (S)	2011		85
Alpine (S)	2011	Clerical and administrative workers	499
Alpine (S)	2011	Community and personal service workers	544
Alpine (S)	2011	Labourers	652
Alpine (S)	2011	Machinery operators and drivers	374
Alpine (S)	2011	Managers	1025
Alpine (S)	2011	Professionals	789
Alpine (S)	2011	Sales workers	506
Alpine (S)	2011	Technicians and trades workers	866
Alpine (S)	2016		90
Alpine (S)	2016	Clerical and administrative workers	506
Alpine (S)	2016	Community and personal service workers	642
Alpine (S)	2016	Labourers	713
Alpine (S)	2016	Machinery operators and drivers	379
Alpine (S)	2016	Managers	984
Alpine (S)	2016	Professionals	801
Alpine (S)	2016	Sales workers	506
Alpine (S)	2016	Technicians and trades workers	865
Ararat (RC)	2006		81
Ararat (RC)	2006	Clerical and administrative workers	388
Ararat (RC)	2006	Community and personal service workers	585
Ararat (RC)	2006	Labourers	796
Ararat (RC)	2006	Machinery operators and drivers	229
Ararat (RC)	2006	Managers	1055
Ararat (RC)	2006	Professionals	616
Ararat (RC)	2006	Sales workers	390
Ararat (RC)	2006	Technicians and trades workers	558
Ararat (RC)	2011		116
Ararat (RC)	2011	Clerical and administrative workers	399
Ararat (RC)	2011	Community and personal service workers	660
Ararat (RC)	2011	Labourers	739
Ararat (RC)	2011	Machinery operators and drivers	270
Ararat (RC)	2011	Managers	981
Ararat (RC)	2011	Professionals	604
Ararat (RC)	2011	Sales workers	412
Ararat (RC)	2011	Technicians and trades workers	598
Ararat (RC)	2016		84
Ararat (RC)	2016	Clerical and administrative workers	393
Ararat (RC)	2016	Community and personal service workers	745
Ararat (RC)	2016	Labourers	794
Ararat (RC)	2016	Machinery operators and drivers	259
Ararat (RC)	2016	Managers	867
Ararat (RC)	2016	Professionals	623
Ararat (RC)	2016	Sales workers	388
Ararat (RC)	2016	Technicians and trades workers	555
Ballarat (C)	2006		572
Ballarat (C)	2006	Clerical and administrative workers	5278
Ballarat (C)	2006	Community and personal service workers	3627
Ballarat (C)	2006	Labourers	4255
Ballarat (C)	2006	Machinery operators and drivers	2346
Ballarat (C)	2006	Managers	4088
Ballarat (C)	2006	Professionals	7294
Ballarat (C)	2006	Sales workers	4279
Ballarat (C)	2006	Technicians and trades workers	5799
Ballarat (C)	2011		811
Ballarat (C)	2011	Clerical and administrative workers	5677
Ballarat (C)	2011	Community and personal service workers	4545
Ballarat (C)	2011	Labourers	4440
Ballarat (C)	2011	Machinery operators and drivers	2439
Ballarat (C)	2011	Managers	4530
Ballarat (C)	2011	Professionals	8845
Ballarat (C)	2011	Sales workers	4566
Ballarat (C)	2011	Technicians and trades workers	6450
Ballarat (C)	2016		696
Ballarat (C)	2016	Clerical and administrative workers	5618
Ballarat (C)	2016	Community and personal service workers	5615
Ballarat (C)	2016	Labourers	4621
Ballarat (C)	2016	Machinery operators and drivers	2345
Ballarat (C)	2016	Managers	4848
Ballarat (C)	2016	Professionals	9735
Ballarat (C)	2016	Sales workers	4795
Ballarat (C)	2016	Technicians and trades workers	6440
Banyule (C)	2006		944
Banyule (C)	2006	Clerical and administrative workers	9540
Banyule (C)	2006	Community and personal service workers	4998
Banyule (C)	2006	Labourers	3710
Banyule (C)	2006	Machinery operators and drivers	2239
Banyule (C)	2006	Managers	6970
Banyule (C)	2006	Professionals	14726
Banyule (C)	2006	Sales workers	5452
Banyule (C)	2006	Technicians and trades workers	7547
Banyule (C)	2011		1230
Banyule (C)	2011	Clerical and administrative workers	9344
Banyule (C)	2011	Community and personal service workers	5551
Banyule (C)	2011	Labourers	3410
Banyule (C)	2011	Machinery operators and drivers	2089
Banyule (C)	2011	Managers	7265
Banyule (C)	2011	Professionals	16748
Banyule (C)	2011	Sales workers	5458
Banyule (C)	2011	Technicians and trades workers	7578
Banyule (C)	2016		889
Banyule (C)	2016	Clerical and administrative workers	8735
Banyule (C)	2016	Community and personal service workers	5933
Banyule (C)	2016	Labourers	3416
Banyule (C)	2016	Machinery operators and drivers	1838
Banyule (C)	2016	Managers	8016
Banyule (C)	2016	Professionals	17774
Banyule (C)	2016	Sales workers	5146
Banyule (C)	2016	Technicians and trades workers	7159
Bass Coast (S)	2006		183
Bass Coast (S)	2006	Clerical and administrative workers	1012
Bass Coast (S)	2006	Community and personal service workers	939
Bass Coast (S)	2006	Labourers	1285
Bass Coast (S)	2006	Machinery operators and drivers	545
Bass Coast (S)	2006	Managers	1690
Bass Coast (S)	2006	Professionals	1435
Bass Coast (S)	2006	Sales workers	1128
Bass Coast (S)	2006	Technicians and trades workers	1761
Bass Coast (S)	2011		257
Bass Coast (S)	2011	Clerical and administrative workers	1234
Bass Coast (S)	2011	Community and personal service workers	1254
Bass Coast (S)	2011	Labourers	1724
Bass Coast (S)	2011	Machinery operators and drivers	693
Bass Coast (S)	2011	Managers	1773
Bass Coast (S)	2011	Professionals	1767
Bass Coast (S)	2011	Sales workers	1262
Bass Coast (S)	2011	Technicians and trades workers	2182
Bass Coast (S)	2016		218
Bass Coast (S)	2016	Clerical and administrative workers	1266
Bass Coast (S)	2016	Community and personal service workers	1545
Bass Coast (S)	2016	Labourers	1553
Bass Coast (S)	2016	Machinery operators and drivers	641
Bass Coast (S)	2016	Managers	1808
Bass Coast (S)	2016	Professionals	1913
Bass Coast (S)	2016	Sales workers	1445
Bass Coast (S)	2016	Technicians and trades workers	2146
Baw Baw (S)	2006		315
Baw Baw (S)	2006	Clerical and administrative workers	1844
Baw Baw (S)	2006	Community and personal service workers	1456
Baw Baw (S)	2006	Labourers	2343
Baw Baw (S)	2006	Machinery operators and drivers	1281
Baw Baw (S)	2006	Managers	2856
Baw Baw (S)	2006	Professionals	2689
Baw Baw (S)	2006	Sales workers	1408
Baw Baw (S)	2006	Technicians and trades workers	2646
Baw Baw (S)	2011		362
Baw Baw (S)	2011	Clerical and administrative workers	2253
Baw Baw (S)	2011	Community and personal service workers	1872
Baw Baw (S)	2011	Labourers	2553
Baw Baw (S)	2011	Machinery operators and drivers	1453
Baw Baw (S)	2011	Managers	3147
Baw Baw (S)	2011	Professionals	3249
Baw Baw (S)	2011	Sales workers	1620
Baw Baw (S)	2011	Technicians and trades workers	3283
Baw Baw (S)	2016		354
Baw Baw (S)	2016	Clerical and administrative workers	2388
Baw Baw (S)	2016	Community and personal service workers	2292
Baw Baw (S)	2016	Labourers	2740
Baw Baw (S)	2016	Machinery operators and drivers	1468
Baw Baw (S)	2016	Managers	3223
Baw Baw (S)	2016	Professionals	3534
Baw Baw (S)	2016	Sales workers	1751
Baw Baw (S)	2016	Technicians and trades workers	3504
Bayside (C)	2006		811
Bayside (C)	2006	Clerical and administrative workers	6020
Bayside (C)	2006	Community and personal service workers	3003
Bayside (C)	2006	Labourers	1529
Bayside (C)	2006	Machinery operators and drivers	749
Bayside (C)	2006	Managers	8588
Bayside (C)	2006	Professionals	13381
Bayside (C)	2006	Sales workers	4319
Bayside (C)	2006	Technicians and trades workers	3330
Bayside (C)	2011		1046
Bayside (C)	2011	Clerical and administrative workers	5978
Bayside (C)	2011	Community and personal service workers	3454
Bayside (C)	2011	Labourers	1356
Bayside (C)	2011	Machinery operators and drivers	646
Bayside (C)	2011	Managers	9020
Bayside (C)	2011	Professionals	14519
Bayside (C)	2011	Sales workers	4395
Bayside (C)	2011	Technicians and trades workers	3329
Bayside (C)	2016		695
Bayside (C)	2016	Clerical and administrative workers	5867
Bayside (C)	2016	Community and personal service workers	3941
Bayside (C)	2016	Labourers	1441
Bayside (C)	2016	Machinery operators and drivers	636
Bayside (C)	2016	Managers	10287
Bayside (C)	2016	Professionals	15500
Bayside (C)	2016	Sales workers	4428
Bayside (C)	2016	Technicians and trades workers	3187
Benalla (RC)	2006		119
Benalla (RC)	2006	Clerical and administrative workers	641
Benalla (RC)	2006	Community and personal service workers	536
Benalla (RC)	2006	Labourers	814
Benalla (RC)	2006	Machinery operators and drivers	526
Benalla (RC)	2006	Managers	994
Benalla (RC)	2006	Professionals	844
Benalla (RC)	2006	Sales workers	562
Benalla (RC)	2006	Technicians and trades workers	883
Benalla (RC)	2011		126
Benalla (RC)	2011	Clerical and administrative workers	646
Benalla (RC)	2011	Community and personal service workers	620
Benalla (RC)	2011	Labourers	805
Benalla (RC)	2011	Machinery operators and drivers	462
Benalla (RC)	2011	Managers	991
Benalla (RC)	2011	Professionals	903
Benalla (RC)	2011	Sales workers	552
Benalla (RC)	2011	Technicians and trades workers	918
Benalla (RC)	2016		100
Benalla (RC)	2016	Clerical and administrative workers	616
Benalla (RC)	2016	Community and personal service workers	651
Benalla (RC)	2016	Labourers	746
Benalla (RC)	2016	Machinery operators and drivers	404
Benalla (RC)	2016	Managers	904
Benalla (RC)	2016	Professionals	860
Benalla (RC)	2016	Sales workers	488
Benalla (RC)	2016	Technicians and trades workers	880
Boroondara (C)	2006		1383
Boroondara (C)	2006	Clerical and administrative workers	11110
Boroondara (C)	2006	Community and personal service workers	5474
Boroondara (C)	2006	Labourers	2810
Boroondara (C)	2006	Machinery operators and drivers	1158
Boroondara (C)	2006	Managers	13688
Boroondara (C)	2006	Professionals	29297
Boroondara (C)	2006	Sales workers	7340
Boroondara (C)	2006	Technicians and trades workers	4757
Boroondara (C)	2011		1738
Boroondara (C)	2011	Clerical and administrative workers	11039
Boroondara (C)	2011	Community and personal service workers	6117
Boroondara (C)	2011	Labourers	2721
Boroondara (C)	2011	Machinery operators and drivers	1003
Boroondara (C)	2011	Managers	14228
Boroondara (C)	2011	Professionals	31117
Boroondara (C)	2011	Sales workers	7295
Boroondara (C)	2011	Technicians and trades workers	5027
Boroondara (C)	2016		1324
Boroondara (C)	2016	Clerical and administrative workers	10399
Boroondara (C)	2016	Community and personal service workers	6688
Boroondara (C)	2016	Labourers	2727
Boroondara (C)	2016	Machinery operators and drivers	999
Boroondara (C)	2016	Managers	15439
Boroondara (C)	2016	Professionals	32381
Boroondara (C)	2016	Sales workers	7498
Boroondara (C)	2016	Technicians and trades workers	4814
Brimbank (C)	2006		2109
Brimbank (C)	2006	Clerical and administrative workers	10729
Brimbank (C)	2006	Community and personal service workers	5254
Brimbank (C)	2006	Labourers	10394
Brimbank (C)	2006	Machinery operators and drivers	8666
Brimbank (C)	2006	Managers	5237
Brimbank (C)	2006	Professionals	8022
Brimbank (C)	2006	Sales workers	7121
Brimbank (C)	2006	Technicians and trades workers	10511
Brimbank (C)	2011		2492
Brimbank (C)	2011	Clerical and administrative workers	11573
Brimbank (C)	2011	Community and personal service workers	7121
Brimbank (C)	2011	Labourers	10713
Brimbank (C)	2011	Machinery operators and drivers	9128
Brimbank (C)	2011	Managers	5957
Brimbank (C)	2011	Professionals	10477
Brimbank (C)	2011	Sales workers	7604
Brimbank (C)	2011	Technicians and trades workers	11305
Brimbank (C)	2016		1977
Brimbank (C)	2016	Clerical and administrative workers	10989
Brimbank (C)	2016	Community and personal service workers	8477
Brimbank (C)	2016	Labourers	11826
Brimbank (C)	2016	Machinery operators and drivers	9408
Brimbank (C)	2016	Managers	6665
Brimbank (C)	2016	Professionals	11582
Brimbank (C)	2016	Sales workers	8019
Brimbank (C)	2016	Technicians and trades workers	11083
Buloke (S)	2006		47
Buloke (S)	2006	Clerical and administrative workers	226
Buloke (S)	2006	Community and personal service workers	167
Buloke (S)	2006	Labourers	353
Buloke (S)	2006	Machinery operators and drivers	192
Buloke (S)	2006	Managers	1049
Buloke (S)	2006	Professionals	348
Buloke (S)	2006	Sales workers	179
Buloke (S)	2006	Technicians and trades workers	311
Buloke (S)	2011		45
Buloke (S)	2011	Clerical and administrative workers	220
Buloke (S)	2011	Community and personal service workers	204
Buloke (S)	2011	Labourers	339
Buloke (S)	2011	Machinery operators and drivers	201
Buloke (S)	2011	Managers	893
Buloke (S)	2011	Professionals	340
Buloke (S)	2011	Sales workers	166
Buloke (S)	2011	Technicians and trades workers	304
Buloke (S)	2016		41
Buloke (S)	2016	Clerical and administrative workers	216
Buloke (S)	2016	Community and personal service workers	218
Buloke (S)	2016	Labourers	326
Buloke (S)	2016	Machinery operators and drivers	165
Buloke (S)	2016	Managers	740
Buloke (S)	2016	Professionals	350
Buloke (S)	2016	Sales workers	176
Buloke (S)	2016	Technicians and trades workers	261
Campaspe (S)	2006		261
Campaspe (S)	2006	Clerical and administrative workers	1631
Campaspe (S)	2006	Community and personal service workers	1302
Campaspe (S)	2006	Labourers	2485
Campaspe (S)	2006	Machinery operators and drivers	1165
Campaspe (S)	2006	Managers	3475
Campaspe (S)	2006	Professionals	1932
Campaspe (S)	2006	Sales workers	1388
Campaspe (S)	2006	Technicians and trades workers	2308
Campaspe (S)	2011		309
Campaspe (S)	2011	Clerical and administrative workers	1675
Campaspe (S)	2011	Community and personal service workers	1529
Campaspe (S)	2011	Labourers	2355
Campaspe (S)	2011	Machinery operators and drivers	1217
Campaspe (S)	2011	Managers	2950
Campaspe (S)	2011	Professionals	2090
Campaspe (S)	2011	Sales workers	1487
Campaspe (S)	2011	Technicians and trades workers	2341
Campaspe (S)	2016		236
Campaspe (S)	2016	Clerical and administrative workers	1551
Campaspe (S)	2016	Community and personal service workers	1756
Campaspe (S)	2016	Labourers	2374
Campaspe (S)	2016	Machinery operators and drivers	1174
Campaspe (S)	2016	Managers	2838
Campaspe (S)	2016	Professionals	2109
Campaspe (S)	2016	Sales workers	1586
Campaspe (S)	2016	Technicians and trades workers	2320
Cardinia (S)	2006		493
Cardinia (S)	2006	Clerical and administrative workers	3765
Cardinia (S)	2006	Community and personal service workers	2165
Cardinia (S)	2006	Labourers	3212
Cardinia (S)	2006	Machinery operators and drivers	2498
Cardinia (S)	2006	Managers	3762
Cardinia (S)	2006	Professionals	3613
Cardinia (S)	2006	Sales workers	2616
Cardinia (S)	2006	Technicians and trades workers	5075
Cardinia (S)	2011		723
Cardinia (S)	2011	Clerical and administrative workers	5271
Cardinia (S)	2011	Community and personal service workers	3254
Cardinia (S)	2011	Labourers	3899
Cardinia (S)	2011	Machinery operators and drivers	3111
Cardinia (S)	2011	Managers	4527
Cardinia (S)	2011	Professionals	5043
Cardinia (S)	2011	Sales workers	3548
Cardinia (S)	2011	Technicians and trades workers	6880
Cardinia (S)	2016		707
Cardinia (S)	2016	Clerical and administrative workers	6320
Cardinia (S)	2016	Community and personal service workers	4760
Cardinia (S)	2016	Labourers	4813
Cardinia (S)	2016	Machinery operators and drivers	3708
