SA3_CODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
20401,3,3,0,0,3,12,16,68,289,237,139,48,49,22,71,958,3,0,0,0,0,14,17,31,78,29,27,11,7,0,24,241,0,0,0,3,3,0,4,4,17,20,7,4,3,0,13,71,0,0,0,0,0,0,0,3,5,4,5,9,10,3,16,58,4,3,6,5,13,15,41,39,90,45,20,5,3,9,53,368,0,0,0,0,0,0,4,4,3,6,4,0,0,0,280,299,17,13,11,17,32,59,108,239,884,958,787,551,407,271,810,5172,3,0,3,0,11,16,34,58,125,98,56,25,18,5,63,522,0,7,14,27,36,101,75,63,88,35,8,3,3,0,75,536,0,0,4,7,4,5,8,4,9,10,0,0,3,0,5,60,0,3,13,9,19,16,13,10,4,5,0,0,0,0,13,111,23,9,35,57,74,114,104,104,130,47,13,8,8,4,110,834,0,0,3,0,6,0,0,4
20402,0,0,0,0,4,13,22,62,218,129,66,36,34,26,43,654,0,0,0,8,3,8,17,25,62,29,10,6,3,0,27,202,0,0,0,0,0,6,4,4,16,8,0,0,0,3,7,47,0,0,0,0,0,0,0,0,6,16,7,3,3,6,7,51,3,3,3,0,24,17,45,37,88,44,16,5,3,3,39,338,0,0,0,0,0,0,0,3,3,0,3,0,0,0,228,245,11,3,12,8,46,59,129,205,841,783,688,468,359,214,633,4455,4,3,3,3,0,12,39,48,132,73,27,13,9,6,60,432,0,7,15,20,46,84,75,71,79,20,10,5,7,0,68,505,0,0,0,3,8,9,3,6,11,3,3,0,0,0,4,55,4,3,7,14,15,21,10,10,11,0,5,0,0,0,7,108,16,13,29,53,94,102,129,98,106,40,22,8,3,3,86,792,0,0,0,0,0,0,0,0
20403,0,0,3,0,0,12,31,86,374,271,150,51,64,30,75,1143,3,0,0,4,3,24,29,44,65,41,13,7,8,9,25,279,0,0,0,0,0,3,3,11,24,21,17,4,4,0,17,100,3,0,0,0,0,0,0,5,16,17,11,3,11,3,16,83,4,0,9,7,23,23,34,59,108,43,24,20,10,5,49,419,0,0,0,0,0,0,0,0,6,7,7,3,0,4,420,448,18,11,11,9,49,81,146,288,1209,1264,1160,873,749,367,1012,7233,0,0,0,8,3,27,54,80,258,157,78,21,6,6,98,800,3,4,25,30,47,114,131,132,147,46,25,8,3,3,80,795,0,0,3,3,6,15,13,12,18,6,4,0,0,0,17,91,5,3,12,12,31,28,20,8,16,5,0,0,0,0,19,159,20,24,54,88,122,161,130,110,144,33,24,12,7,6,109,1037,0,0,0,0,0,3,3,0
20501,0,4,0,4,4,5,13,83,278,245,147,53,62,47,70,1010,0,0,8,0,9,7,21,33,68,42,27,13,10,3,33,265,0,0,0,0,0,0,3,8,18,11,6,5,5,3,8,67,0,0,0,0,0,0,3,0,11,9,12,6,7,5,15,64,9,3,3,3,22,14,34,39,93,43,18,8,6,3,41,342,3,0,0,0,0,0,0,0,0,0,4,0,0,0,251,259,20,12,20,10,41,42,95,218,893,946,811,583,488,373,735,5298,5,0,0,0,9,7,39,48,139,100,48,18,11,7,59,498,3,5,11,13,36,64,70,76,95,38,12,6,0,3,46,488,0,0,0,3,0,6,4,8,7,16,0,0,0,0,14,72,0,3,12,10,10,17,9,11,7,0,3,0,0,0,11,93,24,11,41,49,63,121,92,80,130,38,23,3,3,0,88,771,0,0,0,0,0,0,3,0
20502,0,0,0,0,3,7,32,54,197,122,73,13,10,15,41,579,0,0,3,4,4,14,21,49,72,26,18,7,0,8,27,255,0,0,0,0,0,0,0,0,13,7,6,3,5,0,6,52,0,0,0,0,0,0,3,6,6,6,5,8,4,3,6,49,6,3,8,5,20,14,42,49,90,42,24,6,5,5,50,375,0,0,0,0,0,0,0,0,9,0,0,0,0,4,262,277,12,12,15,7,36,55,140,237,836,704,526,302,232,141,619,3871,0,0,0,3,9,21,37,54,91,60,24,5,0,3,50,358,0,3,16,26,44,80,72,62,83,27,12,3,3,0,59,475,0,0,4,7,3,6,5,5,16,3,0,0,0,0,12,62,0,0,5,10,19,19,8,3,3,0,0,0,0,0,8,82,13,9,30,43,73,101,114,81,112,32,11,6,0,9,76,717,0,0,0,0,3,3,0,0
20503,0,0,0,0,10,14,19,92,250,206,113,48,47,22,59,889,0,3,5,3,11,19,34,54,119,47,14,5,4,9,43,368,0,0,3,0,0,4,0,9,31,10,10,0,4,0,5,84,0,0,0,0,0,0,0,0,20,20,15,3,7,4,15,77,10,0,10,6,24,17,55,57,121,54,14,11,6,5,50,445,3,0,0,0,0,0,0,0,8,3,4,0,0,0,267,298,28,9,25,10,59,107,166,336,1161,1060,782,478,400,260,828,5711,0,0,3,0,9,32,31,48,109,82,31,17,9,3,77,452,0,3,14,35,67,113,97,90,112,37,14,3,0,3,81,680,0,0,3,4,4,8,7,8,24,5,3,0,0,0,15,83,0,8,8,24,34,30,17,5,14,3,0,0,0,0,18,158,23,11,30,61,104,134,144,140,151,37,14,3,14,5,126,1004,0,0,0,0,0,0,4,0
20504,0,0,0,0,0,14,35,82,323,270,198,80,106,86,102,1302,0,0,6,3,19,16,40,57,106,68,30,16,11,3,38,413,0,0,0,0,3,3,8,14,17,23,8,3,3,4,18,113,0,0,0,0,0,0,0,4,4,0,13,6,8,13,14,63,22,3,14,7,45,41,99,100,158,79,46,14,18,14,88,751,0,0,0,0,0,0,3,0,3,3,0,0,0,0,378,398,31,13,26,13,82,74,215,330,1088,1131,1084,756,749,596,1014,7200,0,3,3,4,9,26,49,85,194,151,87,38,26,15,110,787,0,0,14,34,55,164,125,129,149,58,21,8,3,0,82,855,0,0,0,4,3,13,11,8,16,12,6,0,0,0,18,96,8,4,26,28,56,86,38,18,24,3,4,0,0,4,33,333,31,14,75,142,185,269,238,160,207,60,28,22,11,3,174,1616,0,0,3,0,0,3,0,4
20505,0,0,0,0,3,3,21,44,215,155,112,26,80,49,60,775,0,0,3,4,14,17,19,21,57,20,18,8,5,5,22,210,0,0,0,0,0,0,3,10,16,10,15,3,4,0,9,74,0,0,0,0,0,0,0,3,11,8,11,3,3,3,15,53,7,0,6,0,17,18,38,46,67,46,16,8,11,4,31,314,3,0,0,0,0,0,0,3,3,3,0,3,3,0,345,360,18,6,11,8,47,53,110,196,691,708,588,414,390,324,736,4292,0,0,4,3,8,10,21,38,104,63,33,10,12,6,38,360,0,8,14,17,46,63,64,56,63,24,8,3,7,0,51,421,0,0,0,0,3,4,0,3,6,5,4,0,0,0,7,44,4,3,8,12,15,19,8,3,10,0,3,0,0,0,11,91,13,3,19,53,62,77,100,78,111,19,6,3,8,3,71,633,0,0,0,0,0,0,0,3
20601,0,0,0,3,8,23,33,83,240,265,291,108,208,157,72,1486,3,3,0,9,17,29,32,46,107,52,30,39,28,25,36,460,0,0,0,3,3,4,3,3,15,5,10,7,9,3,15,82,0,0,0,0,0,0,0,0,0,3,10,10,6,10,17,54,45,11,19,10,30,49,73,59,178,145,89,34,44,27,105,902,0,0,0,0,0,3,0,0,3,0,0,6,3,0,432,455,52,16,27,22,59,109,163,238,845,928,1167,1000,1439,1500,966,8524,0,0,3,0,6,18,21,50,145,159,119,40,50,15,89,726,0,3,17,15,16,49,50,79,126,55,36,11,10,7,45,525,0,0,0,0,0,5,10,3,10,7,0,3,3,0,5,46,7,8,5,12,14,22,8,12,8,4,3,0,0,0,9,108,43,17,41,40,63,87,132,124,259,111,67,30,11,7,138,1177,0,0,0,0,0,0,0,0
20602,3,0,0,0,0,7,17,25,130,131,161,53,137,156,37,860,0,3,4,3,11,9,22,18,47,31,29,11,23,13,25,256,0,0,0,0,0,0,3,3,8,3,6,0,3,6,4,38,0,0,0,0,0,0,0,0,3,6,3,0,4,14,6,38,15,4,5,8,11,15,32,34,93,68,47,25,26,11,63,454,0,0,0,0,0,0,0,0,0,4,3,0,0,3,257,269,22,10,13,12,25,40,79,122,468,537,680,624,980,1487,603,5699,0,0,3,3,0,5,12,26,85,90,79,23,61,21,51,461,3,0,14,6,15,38,48,52,103,45,27,6,7,3,41,403,0,0,0,0,3,3,4,3,10,3,0,0,3,0,12,43,4,3,10,9,8,3,0,5,5,0,0,0,3,0,4,59,22,8,31,25,37,58,75,73,126,65,30,14,13,12,45,642,0,0,0,0,0,0,0,0
20603,4,0,6,0,3,9,38,51,171,199,233,92,224,251,70,1354,0,0,14,5,10,16,31,36,55,49,41,28,14,32,28,358,0,0,0,0,0,0,0,9,8,8,5,4,12,8,13,74,0,0,0,0,0,0,0,0,0,4,6,9,18,13,15,71,15,10,12,7,36,28,31,41,96,81,60,26,28,22,70,564,0,0,0,0,0,0,0,3,3,3,0,0,0,0,375,393,27,9,32,10,57,66,124,182,539,664,866,805,1284,2101,909,7676,5,0,3,0,3,9,14,26,117,121,113,35,54,36,89,628,0,4,10,6,22,52,69,53,93,48,23,9,10,6,36,458,0,0,0,0,0,7,3,4,7,10,3,0,0,0,9,59,9,4,21,14,15,22,9,3,14,6,0,0,0,0,13,123,42,23,68,63,91,75,78,94,161,67,48,29,10,12,116,972,0,0,0,0,0,0,0,0
20604,3,0,4,3,6,20,23,50,187,339,299,61,198,187,46,1423,0,3,3,9,16,30,30,30,51,25,31,12,19,25,24,302,0,0,3,0,3,0,0,4,13,10,8,3,4,8,13,74,0,0,0,0,3,0,0,0,3,4,8,3,17,22,6,65,50,12,12,10,39,29,35,47,92,50,37,19,21,23,38,503,0,0,0,0,0,0,0,3,3,0,0,0,0,0,397,412,60,22,29,21,63,84,110,168,505,603,705,449,832,1289,670,5607,5,5,10,7,11,17,23,38,123,109,106,36,85,50,68,686,4,7,19,22,23,47,43,39,90,40,18,10,19,6,38,420,0,0,0,3,6,4,5,6,9,6,3,0,4,0,3,50,18,5,25,12,17,11,5,11,10,5,5,0,0,0,14,134,164,44,93,77,82,81,90,95,142,59,49,20,16,6,111,1127,0,0,3,0,3,0,0,0
20605,3,0,3,3,3,13,22,39,145,179,226,77,314,356,71,1458,0,0,11,3,5,14,17,27,58,32,32,16,26,50,15,310,5,0,0,0,0,0,3,3,11,5,8,7,5,14,7,67,0,0,0,0,0,0,4,0,6,5,4,3,3,25,9,59,24,4,15,7,15,16,27,25,75,53,35,15,35,33,53,430,0,0,0,0,0,0,0,0,0,4,0,3,3,4,485,500,35,15,35,10,32,48,89,125,498,531,712,632,1146,2536,925,7379,4,6,3,3,6,14,19,38,131,192,150,39,117,60,113,894,3,0,19,20,43,73,79,62,132,58,37,7,21,5,52,602,0,0,3,0,0,6,4,5,4,10,7,3,8,0,5,60,4,3,17,16,12,20,12,8,19,3,8,0,9,0,12,149,49,21,44,59,61,88,100,93,157,63,35,16,21,11,131,936,0,0,0,0,0,0,0,0
20606,3,3,5,0,0,4,9,26,63,113,109,49,214,288,78,964,0,7,3,0,3,7,10,15,26,24,14,8,23,53,22,223,0,0,0,0,0,0,0,5,3,0,4,0,4,15,8,48,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,25,14,3,8,0,17,10,15,18,42,31,31,18,12,46,50,322,0,0,0,0,0,0,0,0,0,0,0,0,0,5,309,314,23,13,14,4,29,29,46,79,249,272,322,292,576,1534,660,4135,3,0,0,0,5,3,14,32,64,70,76,28,76,51,56,489,3,3,12,4,8,21,36,31,69,24,21,8,19,11,42,312,0,0,0,0,0,0,4,0,0,0,0,0,3,0,7,29,5,4,12,3,7,5,4,0,3,5,0,0,3,0,3,63,53,22,41,28,51,34,40,51,92,45,32,22,13,21,78,634,0,0,0,0,0,0,0,0
20607,0,3,3,0,3,6,19,24,93,102,160,52,190,226,57,945,3,3,7,0,8,29,28,29,42,39,21,21,17,27,28,292,0,0,0,0,3,3,3,4,11,3,7,5,10,8,4,69,0,0,0,0,0,0,0,0,0,3,5,3,12,26,7,57,19,11,25,5,65,28,44,38,97,66,32,26,22,29,57,571,0,0,0,0,0,0,0,0,0,6,3,0,3,0,320,339,31,15,39,8,92,73,111,119,380,422,601,545,985,1881,703,6011,0,0,0,5,3,30,23,32,96,111,112,45,68,52,78,652,3,4,16,21,24,56,48,47,77,44,27,9,15,8,43,452,0,0,3,3,0,0,3,0,9,8,6,0,7,0,10,46,15,12,29,14,15,17,7,17,15,3,3,0,0,0,14,154,60,36,114,87,128,114,125,121,162,87,43,23,22,16,158,1292,0,0,0,0,0,0,0,0
20701,15,7,5,14,16,28,49,107,347,428,564,244,859,1283,330,4296,8,10,13,12,18,50,58,61,130,122,84,76,110,184,129,1045,0,0,0,3,3,8,7,4,14,21,22,10,23,33,28,171,3,0,0,0,0,0,0,0,6,12,7,9,18,43,50,153,117,20,30,16,43,54,53,76,205,150,164,81,113,170,148,1432,0,0,0,0,0,0,0,0,5,3,6,0,0,12,1519,1550,166,42,64,50,89,168,215,336,1186,1416,1786,1687,3230,8386,3287,22119,10,3,15,14,18,41,44,72,263,270,308,113,212,133,192,1713,19,31,34,34,50,91,86,128,245,152,83,29,53,34,109,1174,5,3,0,3,3,3,10,9,13,13,16,8,5,3,26,122,25,7,16,4,16,18,20,7,23,15,12,5,6,0,23,197,275,56,69,69,88,123,108,152,260,158,115,64,59,50,205,1849,0,0,0,0,0,0,0,3
20702,7,7,5,15,13,34,65,164,391,481,471,176,335,317,166,2644,7,5,18,14,26,45,59,71,131,107,83,46,54,58,65,797,3,0,0,0,0,9,13,11,25,18,18,10,8,7,20,138,0,0,0,0,0,0,0,0,11,4,10,14,5,18,23,86,86,23,31,29,45,52,85,105,268,182,148,73,94,64,177,1472,0,0,0,0,0,0,0,4,3,3,3,4,3,7,705,736,112,47,65,58,104,166,293,459,1381,1531,1640,1270,1769,2087,1651,12624,4,5,7,8,8,27,37,70,220,144,124,60,90,46,111,968,5,7,25,31,33,81,73,85,146,64,34,19,24,7,68,714,0,0,0,0,0,4,3,7,13,10,10,0,3,3,9,65,25,4,15,4,10,13,11,12,11,5,5,0,0,0,12,139,167,32,48,48,72,94,131,120,235,159,82,51,30,30,156,1451,0,0,0,0,0,0,0,0
20703,8,4,3,6,11,34,59,120,422,426,416,177,323,331,141,2486,3,8,20,8,21,44,65,67,144,76,57,44,45,35,47,682,0,0,0,0,6,3,8,12,15,14,13,0,13,6,11,93,0,0,0,0,0,0,0,0,7,4,10,11,7,12,16,72,78,22,25,13,37,36,52,73,198,139,104,59,67,40,111,1052,0,0,0,0,0,0,0,0,4,4,4,0,3,0,696,708,103,41,54,29,100,152,232,368,1223,1299,1646,1394,1956,2609,1509,12715,10,7,0,7,10,21,44,57,219,201,175,69,101,53,119,1093,4,10,33,22,40,71,106,88,193,88,61,21,20,11,89,869,0,0,3,3,0,0,0,4,22,11,11,0,0,0,11,76,21,6,15,10,14,17,4,10,7,10,5,4,0,0,12,144,179,39,60,54,90,108,127,157,252,145,81,43,18,14,145,1518,0,0,0,0,0,0,0,0
20801,0,4,4,3,0,3,14,28,170,202,331,121,751,779,206,2614,0,3,7,5,7,18,17,21,60,66,64,47,75,104,59,559,0,0,0,0,0,0,3,0,10,7,5,9,19,29,19,103,0,0,0,0,0,0,0,0,0,3,0,10,17,21,16,77,28,8,7,8,17,21,37,30,98,87,66,57,68,76,78,686,0,0,0,0,0,0,4,0,0,0,0,0,0,3,887,896,50,19,16,16,34,57,93,124,569,793,1157,1168,2355,5045,1987,13462,4,4,0,8,6,14,28,55,156,189,176,51,126,84,163,1065,8,4,21,23,23,75,71,100,139,85,56,15,37,19,94,770,0,3,0,0,3,8,5,3,9,8,5,3,8,10,21,80,11,4,13,8,11,8,7,4,20,3,3,0,3,0,9,115,84,12,38,38,78,90,92,94,202,101,63,29,22,31,115,1098,0,0,0,0,0,0,0,0
20802,6,3,5,4,13,26,70,131,455,599,626,205,624,595,226,3590,6,7,9,12,30,47,49,71,167,122,88,55,62,82,70,889,4,0,0,3,0,0,4,9,29,21,14,8,16,20,24,161,0,0,0,0,0,0,0,0,9,15,15,14,16,33,26,139,63,22,25,14,25,41,70,61,198,154,126,59,75,65,125,1110,3,0,0,0,0,0,0,3,5,7,7,3,0,5,983,1016,93,36,45,26,81,158,268,405,1526,1888,2232,1978,3220,4820,2352,19126,3,6,8,3,13,29,55,79,295,313,269,81,145,76,202,1570,13,12,35,43,59,108,113,135,238,121,71,14,22,13,144,1156,7,4,3,3,3,0,7,7,19,8,18,4,3,3,24,114,19,3,28,14,13,18,16,11,20,16,7,0,7,0,22,193,134,19,46,59,102,133,132,173,303,149,82,49,26,21,198,1618,3,0,0,0,0,0,0,0
20803,5,3,3,0,10,14,33,104,440,489,574,182,381,275,159,2665,3,8,3,6,15,33,46,53,129,71,64,40,38,28,44,583,3,0,0,0,5,9,6,12,19,19,16,9,22,11,21,150,0,0,0,0,0,0,0,8,4,15,19,27,31,8,31,143,24,11,19,21,28,27,53,68,195,125,83,50,42,34,105,886,0,0,0,0,0,0,0,0,7,6,8,5,4,0,704,725,55,30,39,29,61,96,183,330,1453,1793,2339,2002,2539,2325,1762,15027,3,8,3,3,16,16,49,112,365,386,282,80,108,51,180,1647,0,8,32,31,58,137,144,179,255,142,62,21,19,6,124,1217,0,0,0,3,4,9,9,7,22,16,3,3,3,3,20,105,14,7,14,8,22,25,16,19,23,6,4,0,0,3,15,180,62,12,58,70,119,138,162,188,295,158,82,42,15,10,197,1612,0,0,3,0,0,0,4,0
20804,7,0,3,0,0,4,17,20,64,116,119,38,238,358,96,1080,0,0,4,4,4,7,3,15,22,23,21,16,26,40,32,204,0,0,0,0,0,0,3,3,3,3,7,7,8,7,5,36,0,0,0,0,0,0,0,0,3,8,0,0,3,12,3,27,12,4,3,4,4,3,8,14,41,37,29,10,28,40,28,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,314,24,6,9,5,7,23,35,60,210,340,393,339,824,2123,727,5141,3,3,0,4,0,3,9,21,64,56,59,21,52,43,56,396,0,8,4,4,6,30,24,27,55,38,26,4,12,6,33,281,0,0,0,0,0,0,3,0,3,11,0,0,0,0,7,30,5,3,0,0,0,3,4,3,6,6,0,0,0,0,3,40,24,8,20,8,19,24,33,34,48,38,28,22,17,12,40,379,0,0,0,0,0,3,0,0
20901,3,0,6,0,8,25,60,114,477,550,564,235,386,338,192,2965,3,3,8,10,18,41,46,62,127,94,73,48,63,47,59,714,6,0,0,0,0,3,4,6,25,21,16,4,15,13,25,148,3,0,0,0,0,0,0,3,5,12,14,15,25,15,29,124,48,15,14,12,42,30,72,72,256,214,134,57,57,28,157,1202,0,0,0,0,0,0,3,0,3,3,4,5,0,0,732,760,79,19,29,30,70,122,235,341,1476,1894,2409,2012,2551,2786,1881,15931,0,4,5,7,8,29,54,89,324,319,241,96,106,52,238,1571,0,9,27,37,57,92,140,152,255,145,65,26,22,9,110,1149,0,0,0,0,9,14,11,9,25,3,8,0,7,3,30,128,19,11,21,20,15,27,26,10,19,7,3,0,0,0,14,189,67,28,69,80,138,175,191,193,355,183,95,35,22,22,203,1851,0,0,0,0,0,0,0,0
20902,3,0,6,5,10,46,78,171,512,381,319,114,179,100,123,2054,3,3,13,14,30,62,64,100,139,81,51,29,17,15,51,682,0,3,0,3,3,8,12,22,31,22,17,9,15,6,20,165,0,0,0,0,0,0,3,0,12,11,7,11,11,6,12,83,66,12,29,11,72,75,106,131,331,245,115,56,57,29,162,1494,3,0,0,0,3,0,3,6,12,11,3,3,0,0,445,485,75,23,56,33,125,217,321,527,1642,1526,1480,1072,1161,861,1146,10264,0,0,4,4,7,15,44,75,225,173,109,48,58,15,93,878,0,13,15,26,55,108,106,110,150,62,36,17,15,0,64,775,0,0,0,0,3,3,3,8,5,8,4,4,3,0,14,65,17,6,17,19,16,27,14,10,22,5,3,0,5,0,21,179,74,26,76,87,128,181,227,236,369,169,87,31,22,22,235,1954,0,3,0,0,0,0,0,0
20903,3,3,0,0,3,12,24,50,197,300,304,110,251,272,127,1660,0,3,4,0,7,11,10,34,74,66,49,37,39,25,43,415,0,0,0,0,0,0,3,8,14,9,10,4,11,9,10,74,0,0,0,0,0,0,0,0,7,11,6,18,9,12,13,81,13,7,8,3,8,19,16,22,104,64,46,25,32,25,70,450,0,0,0,0,0,0,0,0,3,0,8,0,0,0,487,502,27,16,17,7,29,46,83,173,775,1155,1413,1315,1791,1922,1397,10155,3,0,0,3,0,6,18,36,151,163,126,51,74,32,124,793,0,3,8,14,29,65,50,71,144,84,34,14,11,8,66,602,0,0,0,0,3,7,4,3,12,7,5,5,0,0,13,66,8,4,6,3,3,14,10,4,7,4,0,0,0,3,6,68,20,7,20,24,37,58,42,52,88,54,26,18,7,3,64,525,0,0,0,0,0,0,0,0
20904,15,4,11,14,28,131,274,631,1839,1425,1042,375,394,205,424,6813,0,14,43,22,62,134,176,206,457,264,135,70,64,28,141,1807,3,3,3,4,6,22,29,40,90,79,59,20,18,10,65,459,0,0,0,0,0,0,4,3,33,46,47,30,28,19,68,288,161,56,76,49,267,185,344,345,740,507,278,113,100,44,412,3673,0,0,3,0,3,3,9,9,23,17,16,4,3,3,1227,1323,195,94,151,88,387,530,958,1487,5022,5397,5146,3295,2933,1625,3479,30793,5,3,0,9,14,50,140,287,654,510,344,153,101,44,288,2606,9,14,33,54,109,287,284,255,408,192,87,44,29,5,206,2012,9,3,0,5,21,30,22,23,45,32,11,8,3,4,31,251,20,8,42,29,67,69,49,24,53,24,5,4,3,3,49,459,171,48,164,185,315,453,487,396,678,332,160,57,39,18,412,3909,0,0,3,0,3,0,3,0
