SA3_CODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
30906,9,3,10,3,9,0,4,44,56,17,80,27,21,641,282,297,150,53,27,12,5,5,59,1731,3,0,0,0,0,14,0,9,7,3,0,0,0,0,356,402,79,24,101,52,60,787,500,664,969,817,708,301,291,66,517,5927,4,0,3,0,0,5,13,28,167,330,419,262,260,133,113,1741,0,0,7,0,6,15,11,37,98,81,39,23,26,7,28,368,3,3,7,0,0,17,19,81,510,617,465,250,267,66,136,2447,0,0,0,0,0,0,5,14,54,66,77,34,30,16,32,340,3,5,7,6,13,20,72,171,472,321,109,222,54,18,101,1581,3,0,0,7,12,40,48,59,123,59,25,19,16,3,45,460,0,0,0,4,0,3,9,18,22,23,6,10,8,0,12,113,0,0,0,0,0,0,0,0,13,8,13,6,9,0,12,58,13,6,16,8,14,52,71,67,109,50,34,13,10,6,65,539
30907,14,15,16,4,9,0,11,78,106,14,95,40,35,812,359,416,256,78,63,48,44,43,93,2507,0,0,4,0,0,14,3,8,6,3,0,0,0,0,544,590,138,19,136,73,95,975,603,859,1472,1335,1252,656,728,270,796,9411,13,9,10,0,4,15,11,41,215,458,696,373,548,324,222,2930,3,0,0,3,3,3,18,40,107,77,46,32,33,16,35,426,9,6,10,3,0,23,31,109,740,856,750,377,502,138,216,3763,0,0,0,0,0,4,10,19,76,108,120,71,82,20,41,563,10,7,5,10,20,28,101,227,849,598,203,452,99,35,161,2800,6,3,6,12,24,36,55,80,157,84,27,33,9,4,45,579,0,0,3,0,3,3,6,14,48,31,8,19,7,3,34,184,0,0,0,0,0,0,0,7,20,19,20,5,22,5,33,123,38,4,21,17,17,63,83,73,165,89,43,23,14,9,73,734
30908,6,11,3,3,0,4,3,38,59,8,60,26,17,544,255,261,162,51,27,13,11,13,64,1576,3,0,3,0,0,12,3,6,0,0,0,0,0,0,249,283,78,13,87,45,51,636,428,509,742,563,516,264,270,76,368,4650,0,0,3,0,4,0,14,15,92,157,237,140,172,93,70,1013,0,0,3,0,0,7,10,21,70,43,21,16,17,9,25,252,6,0,4,3,3,14,22,41,265,302,260,156,175,37,91,1368,0,0,0,0,0,0,4,5,41,45,52,25,38,13,21,247,4,0,3,0,13,15,43,99,309,203,72,150,52,18,64,1043,0,0,0,4,9,29,44,44,53,33,16,9,5,4,21,291,0,0,3,0,0,0,11,4,18,10,7,5,3,0,7,69,0,0,0,0,0,3,0,4,4,14,8,8,4,3,11,51,20,6,21,15,9,54,51,33,87,42,19,11,10,4,46,427
30909,11,7,3,3,6,0,13,57,81,12,71,22,21,549,243,241,159,41,24,20,8,15,66,1568,0,0,0,0,0,13,4,3,3,0,0,0,0,3,335,364,103,21,102,63,65,695,496,557,968,655,565,257,281,92,487,5411,10,0,0,0,3,5,11,20,98,176,195,146,164,92,98,1009,3,0,3,0,3,12,11,34,54,35,25,17,11,10,19,231,4,0,5,0,0,19,22,43,267,304,246,138,164,62,81,1351,0,0,3,0,0,3,9,13,37,49,40,18,24,11,17,214,3,3,10,0,10,21,80,121,315,190,63,121,45,14,68,1068,0,3,8,6,8,38,51,53,75,37,14,10,10,3,29,340,0,0,0,0,3,3,3,9,15,16,0,4,0,0,17,67,0,0,0,0,0,0,0,3,4,7,6,3,0,0,15,50,29,5,20,18,14,55,59,48,116,42,19,8,7,3,68,499
30910,0,3,3,6,3,7,3,27,76,10,67,23,24,280,177,173,164,85,53,41,39,60,67,1328,4,0,3,3,0,5,7,0,3,0,3,0,0,3,295,327,98,17,92,49,58,374,354,439,739,520,481,274,323,206,439,4457,5,0,0,0,0,3,7,8,45,55,84,71,115,104,59,560,0,0,7,4,3,9,7,14,13,9,9,8,11,23,12,128,0,0,0,0,3,4,6,20,83,96,97,76,147,66,44,642,0,0,0,0,0,0,0,7,13,11,18,10,23,8,8,101,7,3,6,3,8,3,25,41,97,76,34,118,32,18,27,498,0,0,4,7,9,16,18,30,26,15,5,4,7,5,6,145,3,0,0,0,3,4,0,7,9,4,0,4,0,4,5,44,0,0,0,0,0,0,3,0,3,4,6,0,4,0,9,29,16,0,11,3,3,33,23,27,63,27,16,17,10,8,28,276
31001,3,13,8,3,8,0,6,50,63,4,97,29,22,605,214,197,101,34,11,7,0,0,43,1427,3,0,3,0,0,16,9,14,4,3,0,0,0,0,245,294,77,9,115,53,61,708,376,426,698,677,646,303,255,58,359,4821,3,3,5,0,0,0,7,36,143,275,385,248,299,126,102,1630,0,0,0,3,3,9,14,30,63,27,17,15,3,0,15,208,6,0,0,7,0,7,21,39,294,379,323,180,194,36,87,1577,0,0,0,0,0,5,6,8,49,75,64,34,48,14,18,325,3,3,8,4,14,22,125,168,537,343,97,198,55,16,121,1719,0,7,12,19,20,48,48,56,119,47,14,8,3,3,35,438,0,0,3,0,4,8,9,14,42,31,10,3,8,0,20,144,0,0,0,0,0,0,3,9,10,9,16,3,8,3,13,73,31,6,43,24,29,155,94,81,187,90,39,20,8,12,127,946
31002,13,13,11,0,3,0,7,59,45,14,128,61,22,1093,308,342,145,41,21,7,0,5,85,2299,5,0,3,0,0,18,6,12,7,4,0,0,0,0,379,433,88,21,182,100,79,1309,663,772,1100,728,537,219,198,46,565,6611,6,0,13,0,3,13,15,30,124,230,320,163,166,56,129,1265,0,0,0,0,0,7,11,23,54,34,17,10,14,0,14,176,0,5,11,3,3,17,30,62,389,393,299,122,131,17,124,1600,3,3,0,0,0,4,3,16,52,51,72,28,33,9,33,294,0,4,6,8,4,23,66,149,499,281,87,118,36,9,107,1392,3,0,3,6,14,25,35,57,75,39,17,11,3,0,28,324,0,0,4,0,3,0,7,21,44,18,7,11,0,0,15,126,0,0,0,0,0,0,3,3,10,12,5,4,4,0,20,66,9,6,17,11,15,100,80,102,154,70,13,5,3,6,83,667
31003,5,11,10,4,10,0,13,67,47,9,116,38,34,1162,490,504,212,58,21,15,9,6,94,2832,4,0,6,0,3,20,14,6,7,3,0,0,0,0,479,548,65,21,145,57,92,1328,816,948,1364,1160,992,470,426,115,692,8694,6,0,4,0,0,0,9,22,147,375,573,382,450,193,229,2379,3,0,0,3,0,11,16,27,70,60,48,15,12,9,17,293,6,0,3,0,9,8,28,65,498,691,623,318,335,72,206,2853,0,0,0,0,0,0,8,13,96,127,146,77,72,23,55,629,0,5,4,0,12,6,99,246,785,524,160,249,79,21,139,2339,0,0,4,6,10,38,56,86,141,70,43,15,10,0,42,530,0,0,0,0,5,4,12,26,73,32,8,17,3,0,21,204,0,0,0,0,0,0,0,0,12,16,18,10,12,4,25,106,13,0,30,22,31,131,119,134,211,93,42,24,18,12,100,970
31004,11,14,15,5,8,0,6,57,34,3,37,17,12,430,171,143,62,18,6,5,0,0,30,968,0,0,0,0,0,21,0,3,3,0,0,0,0,0,337,374,46,12,56,34,41,537,339,378,824,894,858,367,327,58,460,5229,8,5,3,0,3,5,4,22,155,370,581,285,337,141,144,2057,0,0,0,0,0,12,16,17,51,33,40,28,13,6,27,243,7,0,3,3,3,11,9,52,397,499,441,196,208,45,106,1973,0,0,0,0,0,3,5,16,80,111,97,54,56,19,25,462,7,5,5,3,14,17,113,199,757,491,120,222,52,13,120,2140,3,0,5,6,13,40,51,64,117,45,21,18,3,0,27,411,0,0,0,0,3,3,11,26,54,24,11,15,0,0,26,179,0,0,0,0,0,0,3,3,6,11,21,3,0,3,16,76,20,5,18,24,11,89,89,65,135,64,34,15,7,3,61,632
31101,0,0,4,0,0,0,0,14,12,0,21,3,3,228,69,64,22,9,3,0,4,7,22,475,0,0,0,0,0,3,0,0,0,0,0,0,0,0,74,84,15,0,32,14,11,265,136,165,243,146,105,40,29,14,120,1347,0,0,0,0,0,0,3,13,42,59,68,33,32,8,27,296,0,0,0,0,0,3,3,3,12,6,7,3,0,0,0,41,3,4,0,3,0,0,4,17,67,106,53,28,29,6,34,342,0,0,0,0,0,0,0,0,10,18,16,6,4,0,8,75,0,0,0,0,0,6,20,33,91,50,14,14,9,0,16,249,0,0,0,0,0,5,10,17,15,3,0,0,0,0,7,63,0,0,0,0,0,0,4,5,11,5,0,7,0,0,3,38,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,12,0,0,0,0,0,26,16,19,29,9,3,0,0,0,12,121
31102,3,5,5,0,0,0,4,23,19,3,63,17,20,535,229,192,88,17,3,3,0,0,36,1228,0,0,0,0,0,10,5,7,0,3,0,3,0,0,183,214,31,9,80,24,49,622,356,405,609,492,363,125,124,14,276,3579,0,4,3,0,0,4,5,3,73,165,225,120,127,55,77,856,0,0,0,0,3,3,3,16,43,41,22,4,10,0,19,167,0,0,0,0,0,4,11,27,226,243,199,88,90,22,66,976,0,0,0,0,0,0,0,5,38,50,42,25,16,6,12,194,0,3,3,0,9,6,61,104,324,192,65,73,31,7,56,942,0,3,7,0,8,17,28,40,75,31,5,5,3,0,20,241,0,0,0,4,0,3,8,8,22,12,0,4,0,0,15,79,0,0,0,0,0,3,0,4,0,7,3,3,0,3,11,33,6,3,7,11,7,71,53,42,97,29,9,16,3,5,41,419
31103,12,15,12,8,0,0,10,64,49,7,78,28,16,698,236,186,94,16,8,7,3,8,60,1500,0,0,3,3,0,21,8,3,5,0,0,0,0,0,296,338,81,10,102,50,64,832,452,505,1102,886,761,289,219,55,489,5896,7,6,3,0,0,0,14,29,188,445,586,299,294,111,174,2158,0,0,0,0,3,5,14,21,69,50,34,17,5,4,20,251,3,0,3,3,5,10,30,75,510,574,475,166,187,49,175,2262,0,0,0,0,0,0,3,22,61,98,110,42,35,15,35,422,10,3,8,3,11,19,117,221,827,402,149,176,64,11,180,2198,3,3,3,11,21,31,62,65,128,66,26,15,7,3,48,491,0,0,0,0,0,3,20,24,49,45,15,6,5,0,39,223,0,0,0,0,0,0,0,0,20,29,27,9,6,3,26,131,16,6,32,14,32,105,97,88,153,78,50,12,12,3,97,803
31104,8,5,3,0,0,0,7,43,26,9,46,15,15,326,114,109,64,10,3,0,0,0,35,781,0,0,0,0,0,5,7,5,0,3,0,0,0,0,186,200,46,8,60,33,47,399,240,314,554,460,461,215,182,49,313,3391,0,7,0,0,0,9,9,21,103,206,356,211,267,94,119,1404,0,0,0,0,0,5,10,18,53,29,24,11,9,3,13,169,0,0,0,0,3,5,19,37,297,449,331,176,189,34,135,1672,0,0,0,0,0,4,3,3,36,54,60,37,44,10,27,277,0,0,0,4,3,4,43,94,329,255,89,174,35,7,97,1149,0,0,3,0,3,13,18,34,67,28,7,8,3,0,18,208,0,3,0,0,0,0,7,8,29,14,5,13,3,0,18,95,0,0,0,0,0,0,0,0,9,8,11,9,3,0,27,76,5,0,13,3,7,27,22,31,87,48,18,11,3,0,43,307
31105,8,9,11,3,4,3,3,48,39,7,67,32,15,595,241,237,125,31,5,5,3,5,48,1450,3,0,0,0,0,13,6,9,3,4,0,0,0,0,297,329,50,11,89,45,45,694,408,502,845,721,675,305,272,67,441,5174,9,0,0,0,0,4,8,13,124,259,390,262,280,121,141,1615,0,0,3,4,3,0,13,22,42,48,43,22,19,8,20,236,3,3,4,0,0,8,13,45,352,487,406,222,243,58,152,1991,0,0,0,0,0,0,8,16,40,66,75,44,54,12,34,336,5,0,3,3,6,14,46,113,459,290,103,172,62,15,90,1403,0,0,11,8,9,31,37,53,95,53,15,10,4,0,33,354,0,0,0,0,0,0,10,9,28,22,11,11,3,3,24,118,0,0,0,0,0,0,0,4,10,13,10,4,10,3,17,75,12,4,13,9,9,62,60,53,106,59,27,13,7,4,63,499
31106,14,7,9,5,5,3,6,59,55,7,90,35,25,729,286,223,126,25,15,5,0,4,53,1689,3,0,3,0,0,15,4,5,4,0,0,0,0,0,337,376,84,16,117,65,69,884,567,601,1152,827,768,358,276,87,519,6376,4,0,3,0,0,0,7,12,153,305,398,250,268,127,124,1660,3,0,0,3,3,10,8,32,76,41,22,20,16,9,29,281,0,0,4,3,0,5,22,61,386,424,374,207,222,52,112,1871,0,0,0,0,3,0,13,12,56,91,83,38,55,10,33,386,3,3,4,8,19,25,144,207,585,395,129,187,56,20,141,1932,0,0,11,10,19,45,61,77,119,50,23,14,5,0,53,496,0,0,0,3,5,9,24,25,47,22,10,9,5,0,16,179,0,0,3,0,0,0,0,4,13,14,22,18,10,5,8,102,19,8,57,26,39,194,150,107,203,91,41,26,12,3,145,1117
31201,7,3,3,11,12,5,7,57,19,4,30,0,17,269,76,98,40,19,7,0,3,3,26,627,0,0,0,0,0,5,0,3,3,3,0,0,0,0,280,295,64,11,38,15,30,332,151,226,369,331,320,349,460,205,397,3285,4,0,3,0,3,5,10,21,60,87,121,86,250,182,129,967,0,0,0,0,3,0,3,8,13,10,4,10,14,8,9,77,7,0,0,0,4,3,7,23,110,144,144,266,277,65,85,1138,0,0,0,0,0,0,0,0,14,24,20,48,62,24,18,218,3,0,9,0,3,3,12,26,135,156,45,542,67,28,61,1090,0,0,0,0,0,4,3,3,15,12,0,21,3,0,7,83,0,0,0,0,0,0,0,3,13,20,5,53,10,10,15,126,0,0,0,0,0,0,0,0,4,12,6,6,18,4,9,58,9,3,9,3,5,10,10,13,19,10,5,3,0,3,13,107
31202,12,16,30,9,27,7,17,141,76,17,132,33,33,1043,422,473,246,73,30,31,23,23,146,2804,3,0,3,0,0,31,10,12,4,3,3,3,0,0,1346,1426,116,23,177,69,95,1233,674,911,1424,1352,1376,959,1212,350,1808,11783,12,0,3,0,8,7,6,41,140,303,592,431,776,423,327,3065,0,0,0,0,0,6,12,19,42,37,49,34,30,13,14,247,5,7,6,8,5,11,22,67,392,701,739,584,863,198,287,3902,3,3,3,0,0,3,4,7,61,95,112,73,145,47,62,620,12,9,3,10,7,18,59,147,625,640,200,775,191,67,227,2986,3,0,3,3,3,18,34,32,79,57,27,34,11,0,33,345,3,0,0,3,0,3,5,12,57,53,14,58,18,3,40,276,0,0,0,0,0,0,0,0,8,32,31,18,26,8,36,156,11,3,15,8,7,45,48,56,137,74,33,14,8,9,97,569
31203,6,3,6,0,3,0,4,34,30,4,22,3,5,170,74,80,54,17,12,10,3,6,14,500,0,0,0,0,0,4,0,0,4,0,0,0,0,0,210,222,42,10,35,12,31,208,144,223,357,313,247,94,123,36,272,2140,0,0,3,0,0,4,13,8,43,84,97,52,52,16,51,426,0,0,0,0,0,0,3,8,15,8,3,4,5,0,6,55,0,0,0,0,0,3,5,23,108,137,83,41,51,10,39,492,0,0,0,0,0,0,0,0,12,12,16,14,13,0,3,70,3,0,0,3,0,0,13,29,78,70,22,50,5,0,23,304,0,4,0,0,0,7,6,11,19,4,0,5,0,0,0,51,0,0,0,0,0,0,0,3,12,15,0,7,0,0,0,35,0,0,0,0,0,0,0,0,3,9,0,0,0,0,7,16,0,3,3,4,0,16,7,12,11,5,4,4,0,0,10,78
31301,0,5,4,3,3,0,0,27,42,9,95,51,28,1099,514,528,314,73,34,18,6,8,92,2917,0,0,0,0,0,24,3,7,0,3,0,0,0,0,271,319,54,9,111,65,70,1230,654,750,722,350,288,169,129,48,421,5067,3,3,5,0,0,0,3,14,48,79,86,78,75,25,42,446,0,0,0,0,0,0,6,11,28,24,7,3,5,3,11,107,0,0,0,0,0,3,4,28,136,122,119,49,56,14,55,583,0,0,0,0,0,0,0,3,20,22,21,16,7,3,9,95,0,3,3,0,3,3,15,46,153,117,26,64,17,5,39,505,0,0,0,0,3,14,24,29,38,25,8,0,0,0,13,161,0,0,0,0,3,5,3,6,11,14,7,3,0,0,12,63,0,0,0,0,0,0,0,0,3,0,0,3,3,0,5,21,3,3,9,4,0,41,51,58,74,28,12,4,3,3,31,325
31302,18,3,8,4,0,0,5,49,27,6,97,34,26,794,316,245,126,30,14,9,3,3,59,1804,3,0,0,3,0,24,6,3,0,0,0,0,0,0,317,368,48,12,118,50,74,937,550,559,922,679,507,218,163,33,464,5333,3,4,3,0,0,3,3,28,129,246,316,151,177,75,100,1237,0,0,0,0,3,8,16,31,53,42,33,9,8,9,20,229,0,3,0,0,0,10,14,53,403,417,291,142,127,18,110,1592,0,0,0,0,0,0,0,16,55,70,78,15,18,3,27,287,3,3,6,3,4,15,81,166,603,324,99,124,47,4,92,1576,0,0,0,3,21,41,47,80,104,43,9,14,9,3,27,395,0,0,3,6,0,3,4,18,43,30,8,8,0,0,20,140,0,0,0,3,0,0,0,0,8,15,9,3,3,0,20,72,14,0,20,19,25,80,92,104,146,77,20,6,0,0,77,694
31303,0,0,0,0,0,0,3,15,14,0,28,7,12,218,77,66,41,11,0,4,3,0,19,486,0,0,0,0,0,3,0,0,0,0,0,0,0,0,77,87,20,3,41,15,30,267,136,166,215,133,98,60,46,11,133,1379,0,0,4,0,0,3,0,8,33,44,44,26,32,14,36,238,0,0,0,0,0,0,3,6,21,11,7,3,0,0,11,63,0,0,0,0,0,0,6,24,79,63,49,27,21,3,24,289,0,0,0,0,0,0,3,0,12,8,13,4,3,0,8,51,0,0,0,0,3,0,17,25,103,32,14,24,3,0,21,251,0,0,0,0,0,7,13,8,12,3,0,3,0,0,9,70,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,16,0,0,0,0,0,0,0,0,7,3,0,3,3,0,4,15,0,0,3,3,3,8,17,14,22,8,6,0,0,0,9,98
31304,0,6,9,4,8,0,5,36,40,10,87,32,24,739,299,313,162,35,14,3,3,3,54,1818,3,0,0,0,0,16,10,3,0,0,3,0,0,0,303,346,53,19,105,47,64,878,496,589,917,702,569,271,242,49,464,5453,3,3,3,0,5,9,4,18,124,300,421,280,314,98,156,1735,0,0,0,4,3,3,14,27,68,34,38,13,14,5,12,234,6,3,6,0,6,7,18,61,389,551,457,234,245,64,147,2196,0,0,0,0,0,3,6,9,49,74,76,37,45,11,35,339,4,0,3,0,12,13,65,112,537,351,124,223,61,21,115,1640,0,0,5,6,3,21,39,41,103,41,28,22,6,0,30,341,3,0,0,0,0,0,7,26,41,27,5,15,3,0,25,162,0,0,0,0,0,0,0,3,10,14,14,6,9,0,21,81,12,3,14,16,12,69,59,55,123,50,22,7,7,3,54,515
31305,11,4,19,3,8,0,3,59,47,5,71,46,21,980,439,378,228,65,31,10,13,10,90,2429,0,0,3,0,0,13,11,11,8,0,0,3,0,3,371,418,70,11,94,69,63,1099,641,708,996,726,616,325,291,88,546,6348,8,0,0,0,3,0,3,7,90,201,273,149,195,99,93,1119,0,0,0,0,3,10,9,27,52,33,26,20,11,5,19,218,0,0,0,0,3,3,9,48,250,325,299,171,185,49,95,1447,0,0,0,0,0,0,6,9,35,57,44,32,30,12,29,253,0,3,0,3,4,12,51,108,350,274,64,143,43,16,80,1138,3,0,3,3,6,25,46,42,81,39,12,12,4,0,28,294,0,0,0,0,3,4,6,11,24,12,3,19,0,0,11,103,0,0,0,0,0,0,0,0,3,5,11,6,5,6,12,47,6,3,13,14,14,59,60,69,114,40,30,14,9,0,62,520
31401,4,11,16,7,9,7,7,67,50,5,76,30,28,522,321,402,280,77,34,16,7,13,54,1919,0,0,3,0,0,5,3,0,8,3,0,0,0,0,419,445,66,20,104,57,71,636,484,711,1086,948,1107,737,759,306,576,7660,9,0,3,0,0,4,10,21,107,277,525,439,803,478,272,2948,0,0,0,0,0,6,9,34,75,72,86,33,55,25,34,436,3,0,6,5,4,10,30,65,455,773,899,698,964,220,281,4409,0,0,0,0,0,4,0,9,50,104,145,139,151,57,45,695,3,0,7,0,7,10,40,106,475,502,186,617,186,51,122,2319,0,0,7,0,7,14,29,28,66,55,38,31,21,10,34,343,0,0,0,3,0,0,4,9,39,19,7,23,10,3,19,138,3,0,0,0,0,0,0,0,9,22,27,9,12,17,12,116,11,0,7,5,8,29,27,43,104,61,39,34,21,8,37,433
31402,10,16,8,3,3,0,3,50,27,4,68,22,9,477,218,206,114,28,8,0,4,4,36,1230,3,0,0,0,0,7,3,3,0,0,0,0,0,0,309,331,38,10,83,38,34,573,366,422,824,812,772,360,321,85,413,5142,0,3,3,0,0,3,3,21,97,251,469,264,339,132,99,1681,0,0,3,0,0,4,3,11,50,28,17,11,10,0,13,158,3,3,0,0,4,3,18,36,349,525,448,234,275,36,74,2007,0,0,0,0,0,0,3,8,50,77,76,44,50,9,26,363,4,4,3,0,4,4,60,112,497,387,111,341,57,15,81,1674,0,0,0,10,6,22,25,27,82,37,14,9,3,0,13,252,0,0,3,0,0,3,5,10,43,20,0,12,12,0,18,120,0,0,0,0,0,0,0,0,10,8,16,9,4,3,11,72,9,0,7,8,4,30,30,31,74,40,13,13,3,0,36,303
31403,8,10,6,7,3,0,3,40,23,3,39,22,17,349,183,132,101,20,7,3,0,0,30,938,3,0,0,0,0,5,3,7,0,0,0,0,0,0,171,191,30,3,47,33,45,419,322,317,599,501,497,200,159,29,265,3476,0,0,3,0,0,3,4,8,72,152,274,153,151,45,61,940,0,0,0,0,0,4,3,6,36,24,24,10,3,6,12,122,0,0,0,0,0,6,16,35,242,338,300,125,108,17,68,1255,0,0,0,0,0,0,3,4,49,63,64,36,26,3,10,255,5,0,0,0,5,5,47,70,327,241,83,100,40,8,67,1001,0,0,3,3,9,11,17,25,50,32,16,3,0,0,9,183,0,0,0,0,3,0,7,7,33,11,13,3,4,0,5,91,0,0,0,0,0,0,0,0,7,8,14,4,3,0,15,51,0,5,0,4,7,34,33,29,64,48,24,6,9,3,35,305
