SA3_CODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
12802,16549,11325,9595,12053,12291,9552,4608,3263,1059,80297,72,76,58,90,74,46,15,11,0,445,180,158,88,110,112,45,17,4,0,719,14,23,22,15,19,22,4,3,3,119,0,0,0,0,0,0,0,0,0,3,10,9,8,7,5,0,0,0,0,40,33,30,44,42,48,18,12,3,0,233,46,38,52,49,50,18,9,3,0,282,3207,2119,2132,1996,2003,1200,424,252,69,13413,1642,1208,1012,1055,1096,832,415,302,155,7719,21827,15036,13060,15547,15835,11828,5527,3839,1302,103800,121,120,143,188,212,154,49,22,5,1010,4663,3080,2914,4095,4116,4131,2536,1367,627,27532,0,0,0,0,0,0,0,0,0,0,489,359,285,378,406,305,210,111,28,2578,39,52,21,18,22,14,10,3,6,175,7770,4833,3587,4700,4786,3675,2106,1116,462,33030,73,30,41,33,28,35,22,7,3,266,940,574,414,723,659,407,212,124,29,4086,21,17,25,19,40,34,18,11,10,198
19797,0,8,9,6,3,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,13,0,4,0,3,0,0,0,0,0,10,0,11,22,6,3,4,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,495,821,1132,896,783,746,376,144,53,5439,11,31,46,18,13,0,4,0,0,124,38,49,54,43,21,13,4,0,0,215,4,8,11,9,3,3,4,0,0,45,3,0,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,6,7,9,14,23,14,4,3,0,0,81,11,10,21,23,16,7,3,0,0,92,226,433,604,349,239,227,72,23,5,2182,147,306,411,357,244,196,96,37,4,1791,957,1713,2353,1744,1365,1211,562,205,66,10175,13,38,70,46,38,33,7,3,3,243,169,215,320,279,289,353,257,61,39,1983,0,0,3,0,0,0,0,0,0,3,15,27,31,17,30,23,13,0,0,161,0,0,0,0,0,0,0,0,0,0,191,351,432,355,301,294,146,45,23,2138,0,0,0,0,0,3,0,0,0,5,15,10,20,24,22,14,14,3,3,129,3,4,9,10,12,8,5,0,0,45
20101,9934,7839,5748,7809,8216,6888,5070,3956,1346,56812,25,77,78,22,20,3,4,0,0,224,26,26,38,21,4,3,3,0,0,133,0,4,5,0,8,10,3,3,0,37,3,0,0,0,0,0,0,0,0,3,8,39,29,3,3,3,0,0,0,92,36,61,54,51,39,26,0,0,0,268,49,97,89,55,47,26,0,0,0,358,5130,3785,3360,2675,2163,1257,505,286,98,19252,2455,1743,1382,1427,1301,994,683,559,185,10742,17662,13676,10759,12076,11862,9221,6288,4812,1634,87998,65,101,117,105,104,72,23,5,4,595,1763,1464,1102,1725,2116,2098,1513,1105,495,13379,0,0,0,0,0,0,0,0,0,0,136,133,106,118,134,163,113,68,32,991,55,36,23,29,14,16,14,15,11,202,5678,4292,3072,3384,3504,2731,1921,1202,413,26207,258,121,95,120,161,176,95,70,29,1128,80,49,38,84,56,58,40,22,7,438,36,27,34,32,30,36,25,23,9,254
20102,2547,1484,1163,2191,2441,2468,1551,973,332,15147,0,3,3,6,5,0,0,0,0,22,0,6,3,5,6,7,0,0,0,25,7,0,0,3,0,9,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23,30,48,20,4,0,0,143,13,10,23,30,49,20,4,0,0,149,1648,734,746,996,1053,658,242,101,28,6203,743,325,297,512,520,391,241,147,53,3234,4996,2573,2261,3788,4142,3584,2038,1228,424,25040,34,16,30,50,69,54,17,3,0,277,470,305,212,479,722,849,616,335,140,4127,0,0,0,0,0,0,0,0,0,0,47,27,16,26,37,40,18,13,4,219,0,0,0,0,0,0,0,0,0,0,1364,783,522,918,1099,990,693,328,111,6808,25,4,15,8,13,13,14,4,3,94,33,13,12,31,39,34,25,18,4,214,4,3,0,12,6,11,8,3,4,54
20103,2321,1248,1076,1785,2306,2472,1966,1267,397,14843,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,24,21,11,3,0,0,72,0,6,3,21,21,11,3,0,0,75,1330,685,651,665,689,650,277,118,28,5076,655,328,274,392,417,417,261,194,59,3002,4316,2268,2006,2872,3448,3583,2519,1581,482,23090,8,9,17,18,24,32,8,3,0,118,607,390,278,524,817,991,846,528,168,5149,0,0,0,0,0,0,0,0,0,3,26,24,12,23,36,40,31,17,6,211,0,0,0,0,0,0,0,0,0,0,911,512,363,637,712,743,590,242,80,4773,10,18,3,0,25,41,42,16,16,169,17,6,10,13,13,10,3,3,0,83,23,9,6,17,10,17,4,12,0,102
20201,9046,6646,5224,6846,7464,6199,4706,3725,1388,51244,24,32,19,30,10,6,4,0,0,122,21,25,32,23,16,9,0,0,0,123,4,5,0,3,8,9,0,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,14,43,58,31,19,12,3,4,0,185,18,49,60,30,17,9,3,4,0,192,4948,3669,3042,2425,1976,1110,523,289,94,18075,2015,1446,1120,1129,1148,826,596,412,155,8848,16126,11940,9553,10569,10714,8213,5851,4436,1641,79052,88,116,121,143,97,94,27,7,3,693,1886,1411,1260,1931,2258,2342,1812,1389,607,14898,0,0,0,0,0,0,0,0,0,0,337,265,191,209,222,199,148,105,46,1715,32,25,18,13,16,6,6,7,0,120,4746,3416,2558,2796,2872,2331,1599,979,455,21744,19,22,11,13,26,37,41,23,10,199,54,35,33,54,43,25,21,21,9,290,75,22,56,25,44,31,26,22,9,305
20202,3812,2086,1519,3062,3853,3767,2580,1606,595,22867,7,3,3,7,12,6,0,0,0,37,8,14,4,0,6,3,0,0,0,45,3,0,3,0,11,5,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,29,29,31,48,48,28,5,3,0,234,31,25,33,48,52,28,5,3,0,240,2948,1441,1155,1717,1788,1278,494,239,56,11110,1309,688,612,868,910,722,409,286,211,6016,8166,4268,3358,5768,6717,5868,3504,2137,863,40636,45,26,18,114,99,82,37,6,0,436,754,528,319,775,1181,1344,1085,591,267,6842,0,0,0,0,0,0,0,0,0,0,158,63,45,95,90,98,104,43,21,710,33,51,27,12,28,9,3,10,3,182,1731,1006,592,1227,1417,1267,874,474,158,8745,38,22,3,24,42,36,17,16,11,204,43,18,13,38,54,46,20,9,0,243,8,0,4,7,10,15,15,7,0,69
20203,1438,745,613,1107,1421,1369,954,639,216,8503,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,3,0,26,0,3,8,8,8,0,0,3,0,30,752,318,326,352,386,251,97,47,15,2548,383,168,154,209,267,171,111,69,18,1560,2580,1244,1105,1687,2090,1810,1178,769,248,12710,4,3,9,11,12,18,9,0,0,65,284,152,122,244,420,486,359,247,85,2393,0,0,0,0,0,0,0,0,0,0,69,22,20,38,39,30,24,24,10,271,0,0,0,0,0,0,0,0,0,0,450,242,176,285,393,350,255,130,32,2313,3,3,3,10,9,13,11,10,3,56,4,3,3,10,6,3,12,0,0,41,0,0,0,0,0,0,3,0,0,5
20301,1817,855,712,1519,1468,1296,676,333,101,8779,0,0,0,0,0,0,0,0,0,3,0,3,5,3,3,0,0,0,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,10,11,4,0,0,54,0,9,3,12,10,11,4,0,0,54,1056,414,472,547,490,248,102,25,5,3362,505,202,178,256,262,173,98,42,26,1745,3390,1487,1377,2352,2258,1734,883,407,131,14024,6,11,18,26,24,24,3,0,0,113,403,201,199,367,461,526,312,156,71,2698,0,0,0,0,0,0,0,0,0,0,65,26,31,35,40,44,28,3,0,272,0,0,0,0,0,0,0,0,0,0,988,463,365,646,573,402,220,91,36,3779,12,11,4,6,4,9,3,3,0,48,37,12,10,38,19,16,5,4,0,141,3,0,6,3,6,10,0,0,0,29
20302,18007,13173,11696,14815,15332,13546,10192,8109,2838,107705,65,79,84,73,46,24,9,8,0,383,278,180,183,178,123,62,35,14,0,1045,12,15,10,11,3,9,6,6,0,62,0,0,0,0,0,0,0,0,0,5,9,17,4,5,8,0,0,0,0,47,65,93,87,98,64,33,19,10,0,464,71,105,87,109,67,37,20,10,0,508,8910,5961,6094,4797,3951,2174,936,633,188,33647,4025,2899,2618,2643,2404,1736,1198,985,307,18818,31571,22633,20980,22857,22128,17682,12421,9775,3346,163386,247,329,321,353,274,180,45,12,6,1765,2972,2214,2046,3130,3654,3660,2760,2140,943,23520,3,0,0,0,0,0,0,0,0,3,751,550,469,484,525,464,332,214,111,3895,35,32,23,17,25,12,12,3,3,168,10048,6866,5939,6875,7000,5715,4013,2830,1072,50351,48,50,46,41,50,95,51,53,26,458,643,480,478,607,602,529,423,295,73,4133,115,71,65,86,96,77,41,36,9,597
20303,5540,3162,2535,4321,4951,4825,3997,2923,976,33231,11,7,10,12,7,5,0,0,0,40,14,5,7,6,8,4,0,0,0,47,5,3,3,3,4,7,3,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,21,24,33,32,15,9,0,0,149,16,27,24,33,32,15,9,0,0,147,3347,1769,1781,2116,1990,1344,578,311,81,13318,1510,799,679,911,1037,783,478,394,120,6707,10462,5799,5087,7473,8097,7033,5088,3634,1183,53860,69,54,59,112,117,88,29,3,3,529,1254,707,498,1193,1456,1759,1587,1106,517,10072,0,0,0,0,0,0,0,0,0,0,296,149,137,160,182,184,109,54,25,1290,0,0,0,0,0,0,0,0,0,0,3161,1720,1327,2156,2075,1847,1377,819,230,14713,5,0,3,3,5,22,37,18,9,108,74,36,30,88,69,79,78,41,10,495,40,21,33,17,31,17,5,11,8,184
20401,4761,2785,2448,3820,4497,4554,3143,2157,735,28887,0,0,4,0,7,5,5,0,0,19,27,12,10,15,11,3,0,0,0,79,10,10,0,3,5,10,3,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,16,23,35,26,23,13,0,0,142,8,21,23,35,25,23,13,0,0,150,2887,1708,1367,1638,1492,1121,500,205,55,10979,1395,733,622,841,901,764,471,272,111,6110,9118,5325,4511,6387,6988,6501,4144,2646,896,46521,27,47,36,42,81,47,17,3,0,301,1107,785,627,1092,1492,1781,1491,875,343,9592,0,0,0,0,0,0,0,0,0,0,75,53,35,71,76,92,67,37,14,521,0,0,0,0,0,0,0,0,0,4,2555,1563,1155,1615,1901,1767,1278,708,233,12770,0,0,3,0,11,10,9,7,3,40,48,27,24,46,60,58,26,13,4,297,8,11,11,6,11,21,5,9,3,89
20402,5189,2909,2495,3970,4647,4302,3133,2486,844,29973,15,3,20,15,6,3,0,0,0,62,30,12,18,14,6,6,0,0,0,86,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,19,23,14,8,0,0,0,88,7,19,19,23,14,8,0,0,0,93,2383,1360,1117,1179,1214,798,304,199,45,8599,1043,574,442,623,671,502,350,284,90,4583,8686,4891,4134,5860,6600,5637,3794,2980,978,43553,43,28,46,69,51,38,10,3,0,292,1107,652,572,949,1281,1447,1106,811,334,8245,0,0,0,0,0,0,0,0,0,0,53,34,28,38,72,82,63,36,22,426,26,20,14,10,7,3,9,3,0,90,2497,1479,1144,1532,1814,1593,1195,711,294,12252,3,6,0,3,9,20,10,5,0,61,26,11,14,12,25,18,17,11,0,144,30,11,14,20,26,17,20,14,7,162
20403,7806,4898,4031,6075,6460,5602,3719,2559,835,41990,23,11,14,17,13,8,5,0,0,78,38,21,23,30,10,6,3,3,0,126,4,0,3,0,5,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,10,15,25,44,39,28,24,0,0,0,171,19,28,42,40,28,19,0,0,0,189,3625,2187,1897,1846,1834,1120,418,217,63,13207,1571,961,777,936,951,687,401,279,96,6661,13113,8146,6831,9001,9376,7490,4559,3055,995,62562,59,53,68,96,86,60,26,3,4,457,2008,1278,1033,1712,2078,2119,1489,888,410,13016,0,0,0,0,0,0,0,0,0,0,236,137,91,142,144,120,78,47,24,1014,0,0,0,0,0,8,3,3,0,21,3488,2218,1747,2261,2457,2140,1490,870,308,16982,10,10,6,11,18,19,24,17,5,125,47,32,34,40,37,60,28,15,9,310,46,29,53,38,66,56,27,19,8,341
20501,4249,2682,1756,3278,3652,3280,2346,1612,576,23430,12,3,6,9,5,0,3,0,0,38,6,3,8,8,8,3,0,0,0,31,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,14,6,25,19,15,7,4,0,0,93,16,6,25,24,14,7,4,0,0,97,2586,1384,1368,1302,1253,807,331,146,35,9217,1173,609,517,620,660,549,288,218,82,4722,8057,4706,3697,5257,5630,4665,2981,1974,689,37661,41,32,35,48,42,41,9,0,0,249,1155,774,600,969,1260,1415,1012,654,253,8087,0,0,0,0,0,0,0,0,0,0,137,77,86,65,118,102,63,38,9,705,87,50,26,49,40,26,32,8,0,329,1987,1327,979,1208,1429,1111,820,419,140,9425,16,11,13,16,15,29,35,18,11,158,32,30,21,33,25,20,24,6,0,200,45,14,38,27,28,29,15,9,3,203
20502,3493,2116,1582,2907,3678,4231,3558,2273,709,24558,3,0,11,10,8,8,0,0,0,32,3,3,8,9,3,7,3,0,0,40,5,6,3,0,8,0,3,4,0,26,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,11,21,26,18,15,5,0,0,97,10,11,18,26,16,15,5,0,0,102,2652,1313,1286,1326,1362,1173,576,292,62,10029,1201,614,438,609,740,677,509,308,112,5210,7387,4084,3366,4912,5859,6146,4668,2875,885,40180,25,26,35,43,54,60,19,0,0,266,998,643,460,911,1355,1738,1670,988,399,9157,0,0,0,0,0,0,0,0,0,0,70,46,42,49,71,102,81,38,15,504,38,31,18,18,20,8,3,9,3,147,1412,848,695,936,1174,1206,1067,520,167,8031,3,0,0,0,0,14,8,0,0,30,13,8,11,15,26,26,13,5,0,120,48,19,29,31,46,24,28,9,0,241
20503,4445,2614,2153,3726,4600,5287,4416,2986,918,31160,3,3,3,4,7,6,0,0,0,33,14,0,8,5,10,11,4,3,0,53,12,3,3,10,5,7,4,0,0,50,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,18,18,19,21,28,20,7,3,0,138,17,20,17,23,30,20,7,3,0,148,3489,1843,1615,1931,1810,1474,648,383,82,13274,1661,844,687,924,1082,949,624,470,173,7414,9668,5344,4535,6675,7611,7791,5719,3856,1178,52370,59,50,77,86,84,71,28,8,6,475,1203,695,592,1064,1549,2027,1893,1239,512,10777,0,0,0,0,0,0,0,0,0,0,104,58,57,88,104,137,148,54,27,787,0,0,3,0,0,3,3,7,0,23,2058,1203,1101,1515,1692,1670,1324,777,197,11537,4,3,0,6,7,9,18,8,3,62,50,18,22,51,48,34,55,23,4,299,24,8,17,17,31,32,22,20,7,181
20504,7323,5141,4006,5754,6625,5831,4028,2874,796,42383,18,7,18,18,8,5,0,0,0,85,53,40,41,36,22,14,15,0,0,223,0,3,0,8,7,4,0,0,0,24,3,0,0,0,0,0,0,0,0,7,6,6,3,3,0,0,0,0,0,15,27,24,43,39,26,13,4,3,0,181,31,32,44,41,27,19,11,3,0,203,4847,3105,2641,2466,2111,1050,486,275,76,17057,1973,1325,991,1168,1169,811,540,426,164,8567,14295,9722,7797,9540,10032,7767,5091,3577,1040,68859,74,104,96,105,75,46,12,8,0,525,1819,1347,1062,1621,2137,2200,1565,1006,373,13140,0,0,0,0,0,0,0,0,0,0,118,94,60,91,116,116,84,45,17,734,39,24,10,15,18,10,6,4,0,126,3457,2609,2135,2298,2627,2391,1575,968,370,18433,12,7,3,7,13,20,5,9,3,81,125,108,60,101,126,108,87,63,26,804,73,44,45,46,49,48,44,35,3,394
20505,4466,2803,2130,3287,4291,3825,2586,1838,568,25795,4,7,8,3,11,4,0,0,0,39,20,8,12,10,6,6,3,0,0,68,0,0,0,0,5,3,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,16,18,22,21,15,3,3,0,112,24,20,17,22,22,15,3,3,0,121,2372,1312,1196,1123,1141,705,311,157,46,8363,1081,764,832,772,746,550,353,257,64,5411,7997,4922,4212,5238,6254,5112,3255,2263,681,39931,56,35,53,40,54,25,10,3,3,273,1365,809,752,1105,1507,1680,1186,759,276,9439,0,0,0,0,0,0,0,0,0,0,103,85,72,56,80,96,47,23,10,576,25,17,10,10,13,3,0,3,0,78,1856,1237,860,1125,1310,1335,805,437,161,9137,0,0,3,3,4,4,3,0,0,22,24,5,16,24,18,16,11,10,0,130,13,6,10,22,18,24,24,9,3,122
20601,5624,4445,6772,6850,4823,4001,4191,3088,919,40721,101,249,470,112,34,21,3,3,0,996,1050,815,941,552,347,220,78,31,8,4041,14,17,48,20,18,13,3,3,3,133,0,0,0,0,6,0,0,0,0,8,4,50,51,3,4,3,0,0,0,122,24,81,174,72,53,17,6,8,3,433,29,133,227,81,55,23,9,8,3,558,2486,2859,4737,2917,1982,830,235,124,51,16214,1224,1506,2109,1344,993,508,354,341,127,8498,10678,10321,15749,12162,8536,5709,4911,3620,1128,72811,152,341,552,337,254,214,52,20,3,1929,403,335,691,665,544,495,276,233,206,3850,3,13,12,5,11,7,12,3,0,64,50,55,101,84,49,40,21,15,20,444,3,0,3,0,0,0,0,0,0,3,3430,2419,3417,3577,3209,2130,1960,2001,634,22774,5,6,10,3,9,8,0,0,5,49,1118,581,708,1349,831,714,1127,739,140,7305,29,9,29,27,23,18,12,16,11,158
20602,3412,1994,3782,4500,2873,2400,2561,1867,678,24063,54,214,312,46,27,8,10,5,0,671,187,170,219,102,76,35,15,15,3,831,14,14,32,23,17,11,0,3,3,119,0,0,0,0,0,0,0,0,0,0,14,73,60,8,3,0,3,0,0,164,16,49,122,72,42,11,6,0,0,315,27,127,180,77,44,13,9,0,0,480,2436,1659,3194,2626,1793,688,180,117,41,12736,1019,772,1349,1063,736,372,250,215,99,5866,7277,5083,9370,8673,5773,3601,3055,2241,832,45907,120,140,284,258,207,130,47,19,10,1207,343,180,368,542,459,348,175,160,125,2698,0,0,0,0,0,0,0,0,0,0,52,20,66,55,45,31,17,16,3,300,0,0,0,0,0,0,0,0,0,0,1848,1004,1643,1925,1574,963,915,995,408,11272,3,6,6,5,4,6,5,0,4,46,795,429,458,1039,687,590,965,700,122,5775,6,3,14,13,3,14,4,6,3,67
20603,6274,4084,4798,5966,5186,3393,2712,2570,964,35952,65,161,284,61,31,17,8,4,0,635,570,313,376,272,122,78,36,11,0,1778,4,7,10,4,5,0,0,0,3,41,0,0,0,0,0,3,0,0,0,3,3,49,27,6,3,0,0,0,0,85,9,28,46,23,19,9,3,0,0,146,11,71,77,34,22,15,3,0,0,233,1670,1794,2243,1655,1529,765,239,164,57,10122,1104,1118,1267,1009,886,576,299,323,124,6705,9933,7755,9325,9248,8021,4945,3377,3143,1178,56921,196,227,340,276,235,188,72,72,26,1626,514,424,614,797,813,763,402,320,232,4875,0,0,0,0,0,0,0,0,0,3,85,61,84,91,94,84,37,48,23,606,0,0,0,0,0,0,0,0,0,3,4633,2923,2874,3590,3362,2286,1458,1353,606,23090,3,5,17,4,15,16,3,12,9,99,588,268,299,652,421,219,276,182,43,2958,13,16,23,19,21,23,11,10,3,138
20604,1733,7728,7857,3889,2849,2723,1555,956,324,29609,78,494,539,91,23,32,9,3,0,1265,725,1050,650,352,155,100,48,17,3,3095,11,79,94,40,42,84,58,31,19,463,0,0,3,0,0,0,0,0,0,4,4,74,39,10,4,0,0,0,0,132,12,118,131,42,28,16,3,3,0,349,14,191,175,49,27,17,9,3,0,488,1218,6606,6299,2565,1660,1250,395,185,54,20240,1060,4983,4180,1791,1234,1031,431,340,210,15264,5081,23989,21171,9218,6340,5453,2615,1622,648,76137,236,3086,2132,583,457,313,138,94,34,7072,334,1033,1365,787,717,861,587,281,136,6107,0,0,4,3,0,0,0,0,0,9,35,334,300,103,75,61,23,15,4,951,0,3,3,0,0,0,0,0,0,12,1164,3472,4828,2113,1596,1382,817,498,262,16138,3,37,38,10,10,12,6,3,0,115,126,176,356,310,185,123,86,52,17,1427,3,12,22,13,4,4,3,0,0,68
