SA3_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
30604,486,967,399,348,172,86,2458,134,145,41,25,5,9,355,53,87,44,16,3,3,214,188,233,81,42,13,11,569,244,210,49,25,9,0,546,24,36,4,3,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,5,270,249,57,29,9,0,612,84,57,3,0,0,3,141,13,0,0,0,0,0,13,4,6,3,0,0,0,19,99,64,7,0,0,3,180,0,0,3,0,0,0,4,1050,1510,546,414,197,106,3821,641,1111,441,438,180,71,2882,123,88,22,18,4,0,258,63,98,32,7,5,0,210,186,187,53,28,4,3,463,243,204,38,18,3,3,509,15,23,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,224,46,20,3,3,552,65,56,0,0,0,0,124,5,0,0,0,0,0,3,6,9,3,0,0,0,19,76,66,6,0,0,0,148,0,0,0,3
30605,2471,4670,1673,1584,762,440,11608,125,97,28,15,12,5,281,14,24,3,0,0,0,36,137,117,30,17,12,5,316,419,153,45,18,6,11,651,3,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,0,3,0,0,12,427,153,50,23,6,11,667,173,76,14,7,0,3,283,33,23,5,0,5,0,72,33,22,9,12,6,0,85,236,130,32,22,11,3,442,0,4,0,0,0,0,10,3271,5077,1782,1637,802,461,13032,2927,5199,1760,1636,780,526,12833,130,89,22,20,7,5,274,9,3,0,3,0,0,17,134,93,29,20,7,5,288,536,210,58,25,12,6,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,9,543,211,54,25,12,6,857,203,116,10,14,0,0,338,15,17,5,6,4,0,46,33,20,10,3,0,0,62,247,148,22,16,6,0,451,3,6,3,0
30701,2877,4822,1903,1930,1057,477,13067,129,86,22,26,10,5,279,4,12,0,3,0,0,22,134,100,23,27,10,5,309,381,234,60,39,13,16,740,3,0,0,0,0,0,6,8,9,0,0,0,0,17,0,0,0,0,0,0,0,393,242,58,43,13,16,766,182,75,16,8,12,9,298,13,12,3,4,4,9,52,17,35,11,13,6,4,79,220,122,28,24,14,16,429,0,0,4,0,0,0,9,3627,5283,2023,2027,1095,522,14580,3209,5126,1973,1918,1111,559,13901,91,97,29,17,14,9,262,8,9,3,0,0,0,22,97,110,34,22,15,11,284,424,157,55,27,17,7,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,424,157,55,27,17,8,692,156,75,6,10,4,7,253,19,3,0,0,3,0,26,21,26,9,4,3,3,58,188,95,21,14,13,5,335,19,15,6,3
30702,2397,4907,1867,1930,1046,544,12698,84,34,9,9,0,3,135,0,0,0,0,0,0,0,80,39,9,9,0,3,137,295,117,11,3,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,293,117,11,3,0,0,439,106,47,10,3,3,0,174,18,9,3,3,0,0,33,16,12,9,3,5,0,42,137,73,20,14,6,3,249,0,0,0,0,0,0,4,2914,5138,1913,1947,1062,556,13525,2811,5168,1862,1907,991,607,13347,67,41,11,3,4,0,126,5,4,0,0,0,0,11,70,47,12,3,6,0,139,263,94,24,10,3,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,263,96,24,10,3,0,401,77,35,3,0,0,0,121,7,10,0,0,0,0,14,12,16,3,7,0,0,35,93,58,5,9,4,0,172,10,5,0,7
30703,2692,4873,1737,1727,923,435,12391,90,53,15,13,9,3,176,25,6,0,0,3,0,31,111,57,14,14,12,3,212,379,143,26,9,4,3,571,3,0,0,0,0,0,3,22,10,4,7,4,0,49,0,0,0,0,0,0,4,406,160,32,16,4,3,629,61,31,3,3,3,0,106,11,8,3,0,0,0,26,8,8,3,4,0,0,24,82,39,14,12,8,0,154,3,9,3,0,0,0,12,3301,5143,1804,1770,942,450,13398,3079,5370,1852,1712,881,524,13422,152,86,21,14,7,0,280,9,0,3,0,0,0,11,164,92,26,14,7,0,291,469,158,25,14,4,0,670,4,0,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0,4,479,160,25,14,4,0,679,35,15,3,0,0,0,58,15,11,3,8,3,0,39,21,13,6,3,0,0,46,73,44,11,6,3,3,148,0,15,4,3
30801,1185,2393,1306,1497,785,418,7593,51,50,20,4,3,0,123,3,7,0,0,0,0,10,50,57,23,4,3,0,135,251,182,65,25,3,3,527,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,4,266,186,65,21,3,3,538,187,110,12,17,0,0,339,58,31,3,3,0,0,91,10,12,3,0,4,3,32,261,157,23,16,5,4,466,0,0,0,0,0,0,3,1762,2794,1411,1546,795,433,8741,1258,2432,1366,1547,820,457,7877,70,79,30,17,6,3,202,15,18,10,6,0,0,55,84,94,33,29,9,9,258,216,201,75,48,18,9,564,11,0,0,0,0,0,16,3,0,0,0,0,0,3,3,6,0,3,0,0,17,233,205,77,52,18,11,592,178,148,7,4,0,3,342,32,26,5,3,3,0,69,10,8,0,7,0,0,26,219,178,16,15,3,3,440,3,16,0,3
30803,6070,11314,5095,5038,2365,1205,31091,588,285,59,29,9,4,970,80,68,15,6,3,0,178,668,355,81,33,17,3,1154,1282,657,149,55,19,11,2172,55,34,6,3,4,0,104,26,18,0,0,0,0,44,18,7,0,3,0,0,27,1386,715,161,66,20,11,2348,296,210,31,25,10,0,572,54,25,14,12,8,4,115,33,24,4,7,4,3,74,384,263,54,43,19,6,769,15,10,4,8,3,3,50,8519,12650,5394,5190,2424,1229,35405,6719,12446,5544,5298,2456,1366,33825,599,293,65,36,7,4,1012,107,51,15,8,6,0,190,705,348,83,46,12,3,1202,1446,694,241,104,38,11,2530,97,48,14,4,3,0,173,48,57,5,5,0,0,119,18,0,0,0,0,0,19,1603,804,267,118,39,9,2846,283,181,18,7,5,4,507,26,27,6,4,0,0,71,21,29,11,3,0,0,70,333,238,38,17,12,7,644,13,6,0,3
30804,946,1687,696,801,389,165,4683,30,37,21,10,4,0,108,0,9,7,3,0,0,10,30,46,22,12,6,0,122,148,61,10,3,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,153,69,10,3,0,0,233,68,34,5,3,0,0,118,14,3,3,4,0,3,25,7,14,3,3,5,0,30,88,53,9,6,3,6,170,0,0,0,0,0,0,0,1221,1850,740,820,399,171,5211,997,1738,711,738,393,180,4747,21,11,5,3,0,0,40,3,0,4,0,0,0,8,30,10,8,3,0,0,52,119,71,11,7,0,0,209,3,0,0,0,0,0,4,10,3,0,0,0,0,10,0,0,0,0,0,0,0,132,73,11,7,0,0,226,56,52,3,4,3,0,114,0,0,0,0,0,0,3,0,9,0,0,0,0,9,56,57,3,5,4,0,126,0,3,0,0
30805,2300,5301,2638,3015,1286,595,15131,114,99,25,11,5,3,261,46,42,15,5,0,0,110,164,142,38,17,5,7,366,617,398,105,38,10,4,1165,22,9,0,0,0,0,35,46,32,8,0,0,0,81,5,0,0,0,0,0,5,689,445,112,36,10,4,1287,231,146,20,8,3,0,413,58,43,13,21,3,5,141,3,14,5,8,3,0,36,292,201,42,37,5,5,586,3,10,3,3,0,0,18,3446,6095,2826,3104,1308,619,17400,2665,5956,2965,3260,1491,708,17050,160,127,44,31,10,3,380,89,81,22,22,3,0,222,253,208,75,47,12,3,598,500,331,111,43,11,3,994,36,14,3,0,0,0,54,52,33,8,0,0,0,99,3,3,3,0,0,0,6,598,379,124,45,11,3,1154,275,161,17,14,9,6,476,32,19,6,5,3,3,69,9,16,8,3,0,0,34,314,194,32,18,6,4,581,10,7,3,0
30901,2151,4722,2098,1880,755,251,11856,457,421,88,28,5,3,1003,544,861,293,147,43,11,1905,998,1281,377,174,49,16,2905,1327,1217,321,95,27,13,3008,993,1141,237,77,16,0,2464,537,668,106,36,8,0,1363,5,9,0,0,0,0,18,2868,3034,670,211,53,12,6855,80,32,3,0,0,0,110,9,3,0,0,0,0,14,9,10,3,3,0,0,27,93,46,9,7,0,0,156,8,10,3,0,0,0,26,6128,9092,3154,2269,865,286,21799,1964,4228,2101,2072,755,282,11395,803,844,184,109,19,6,1968,637,923,363,219,55,19,2218,1436,1763,555,326,68,27,4184,993,950,230,94,16,9,2295,1161,1241,304,83,14,5,2808,854,1155,217,75,19,5,2319,13,6,5,0,0,0,23,3016,3352,751,250,51,26,7442,65,33,0,0,0,0,97,0,0,0,0,0,0,0,15,11,5,0,4,0,38,82,43,3,3,4,0,133,3,8,3,0
30902,1894,3943,1936,1973,772,360,10877,489,383,89,54,12,4,1037,398,546,241,144,50,8,1392,887,932,339,198,66,15,2430,1301,966,243,90,27,9,2634,751,726,180,44,10,3,1721,403,563,110,36,3,3,1119,12,7,0,0,0,0,16,2471,2268,531,172,46,9,5496,73,78,5,3,0,0,161,40,0,0,0,0,0,42,12,14,4,0,0,0,38,132,92,8,6,3,0,239,0,3,0,0,4,0,10,5383,7238,2810,2351,890,383,19062,1955,3972,1970,2056,843,315,11108,503,433,128,53,12,12,1146,603,793,328,197,63,20,2000,1105,1223,457,248,78,32,3146,1079,580,189,66,26,10,1941,1010,960,211,62,20,0,2271,456,599,107,33,11,0,1216,11,5,0,0,0,0,22,2562,2140,515,168,60,14,5457,93,81,4,3,0,0,185,5,0,0,0,0,0,7,11,10,5,0,0,0,23,107,100,5,3,0,0,216,13,10,0,0
30903,2157,4496,1815,1667,662,252,11053,1507,1825,641,307,77,24,4381,707,1115,492,227,75,22,2638,2215,2936,1137,534,147,40,7014,783,495,116,60,24,10,1484,755,626,119,40,4,3,1545,400,660,95,37,5,0,1205,7,5,4,0,0,0,19,1954,1781,335,141,39,10,4256,208,122,6,0,0,0,340,4,12,0,0,3,0,21,22,28,14,7,7,6,85,235,161,26,4,10,8,440,25,33,7,0,3,0,64,6583,9410,3312,2356,856,313,22829,2087,4354,1820,1827,650,290,11034,1392,1522,522,291,93,29,3858,830,1312,623,298,99,26,3187,2227,2837,1145,591,188,51,7042,966,789,220,112,50,10,2141,867,860,177,61,7,3,1989,575,851,142,50,9,3,1626,3,3,0,0,0,0,8,2417,2501,537,220,68,14,5763,285,155,6,0,0,0,447,0,0,0,0,0,0,0,8,0,0,6,0,0,9,290,159,6,6,0,0,457,19,17,8,4
30904,1009,2258,884,864,391,182,5588,19,16,5,0,0,0,39,0,3,0,0,0,0,10,21,14,5,0,0,0,45,17,9,0,0,0,0,32,4,3,0,0,0,0,9,3,3,0,0,0,0,10,10,4,0,0,0,0,17,42,24,3,0,0,0,63,69,11,3,0,0,0,85,0,3,0,3,0,0,7,3,17,5,3,0,0,29,70,27,7,6,0,0,125,0,0,0,0,0,0,0,1146,2329,903,874,387,186,5822,1102,2455,934,874,411,210,5992,32,28,3,0,0,0,61,7,3,3,0,0,0,14,38,26,5,0,0,0,73,25,10,3,0,0,0,44,15,3,0,0,0,0,19,0,0,0,0,0,0,0,6,3,0,0,0,0,12,47,19,3,0,0,0,65,42,19,4,4,0,0,61,4,3,0,0,0,0,10,9,12,3,3,4,0,27,57,29,8,7,4,0,103,0,3,0,0
30905,717,2222,1313,1650,758,342,7004,88,150,95,56,20,14,428,198,347,215,126,42,12,938,286,491,314,180,59,34,1362,15,41,18,13,3,0,91,0,3,0,0,0,0,6,0,0,0,0,0,0,0,4,14,3,0,3,0,24,22,59,22,16,3,0,124,36,15,5,0,0,0,54,0,0,3,0,0,0,3,3,0,0,0,0,0,3,35,15,8,3,0,0,62,0,0,0,0,0,0,0,1063,2789,1653,1844,829,380,8553,896,2664,1637,1948,883,411,8435,137,223,95,68,24,15,563,190,322,188,105,42,11,852,323,545,287,172,67,24,1415,53,38,20,12,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,10,61,41,21,11,0,0,137,22,9,0,0,0,0,29,0,0,0,0,0,0,0,5,3,3,0,0,0,12,28,9,3,0,0,0,44,0,0,0,0
30906,1726,4800,2879,3159,1406,626,14607,332,316,113,69,19,5,856,479,907,428,241,77,29,2167,810,1221,541,309,100,40,3020,249,171,68,36,15,3,541,5,11,0,0,0,0,23,22,12,3,0,0,0,38,7,3,0,3,0,0,21,279,201,69,41,17,4,620,348,153,21,16,3,0,533,0,0,0,0,0,0,0,0,3,3,0,3,0,10,344,158,24,16,4,0,544,8,3,5,4,0,0,21,3173,6380,3521,3530,1528,670,18807,1831,5163,3329,3463,1554,755,16083,570,529,191,123,42,16,1461,653,998,496,335,109,41,2630,1221,1522,689,456,147,57,4095,181,70,19,0,3,0,273,43,4,0,3,0,0,56,71,65,23,3,3,0,167,9,6,0,0,0,0,15,305,147,40,11,5,0,513,370,131,15,0,0,0,517,0,0,0,0,0,0,0,0,0,4,3,0,0,7,370,134,21,5,3,0,525,0,0,0,0
30907,1613,5880,3287,3901,1770,759,17217,582,841,312,184,57,25,2003,318,685,297,161,39,16,1514,898,1525,610,346,95,43,3522,130,95,20,21,3,0,266,23,36,3,0,0,0,68,3,12,0,3,0,0,23,7,10,0,0,0,0,20,164,153,24,27,5,0,379,218,127,20,8,8,0,382,3,0,0,0,0,0,3,3,6,3,3,0,0,19,230,135,22,8,8,0,399,0,4,0,0,0,0,5,2908,7704,3948,4282,1879,806,21525,2382,8059,4745,5763,2449,1213,24609,833,1122,465,277,72,39,2805,333,839,367,241,81,36,1891,1168,1954,824,520,150,72,4689,181,286,96,60,22,13,654,49,48,9,5,0,0,114,61,126,28,20,4,0,233,14,5,4,3,0,0,30,304,470,131,86,22,12,1031,209,145,25,5,3,0,380,3,4,0,3,0,0,10,5,3,3,0,0,0,14,220,148,25,7,3,0,406,3,4,3,0
30908,1135,3447,1832,2003,771,292,9476,331,500,191,119,33,9,1184,579,1100,535,351,77,22,2664,911,1593,726,466,113,28,3848,151,125,28,15,5,0,326,48,87,29,10,4,0,184,174,138,48,18,3,0,382,3,3,0,0,0,0,8,383,352,105,40,13,0,897,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,9,3,3,0,0,26,10,11,3,3,0,0,29,0,0,0,0,0,0,4,2435,5413,2665,2513,902,328,14249,1426,3623,2030,2016,752,318,10166,408,453,201,115,20,7,1205,574,1110,632,380,117,43,2851,981,1566,832,498,134,51,4058,133,95,59,33,10,7,333,235,295,99,47,4,0,675,236,271,91,22,6,0,623,3,3,0,0,0,0,10,606,663,249,96,19,7,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,7,0,0,26,3,9,3,7,0,0,26,8,14,0,4
30909,1656,3721,2209,2206,884,364,11030,980,819,209,92,25,6,2142,507,691,308,176,32,20,1737,1488,1512,517,266,62,29,3877,544,361,118,43,18,3,1080,816,662,140,41,4,0,1668,363,410,80,23,4,3,877,19,7,3,3,0,0,34,1742,1442,342,110,21,7,3661,46,32,0,10,0,0,98,13,4,7,0,0,0,19,6,13,0,0,0,0,24,67,50,10,14,0,0,135,0,0,3,0,0,0,8,4954,6719,3074,2595,970,399,18715,1690,3739,2256,2130,859,411,11081,656,623,235,101,36,11,1658,502,649,401,222,57,25,1856,1161,1274,639,323,88,32,3510,833,565,171,69,19,0,1663,911,736,214,89,24,6,1975,778,974,256,92,15,5,2115,8,4,0,0,0,0,15,2528,2276,644,250,57,10,5768,31,16,9,0,5,0,64,0,0,0,0,0,0,0,9,13,0,3,0,0,26,42,30,9,3,5,0,88,7,3,0,3
30910,694,1664,785,793,336,131,4400,203,154,52,26,8,0,444,243,374,172,94,18,5,901,448,524,222,117,27,4,1348,517,401,100,32,15,3,1065,475,522,93,29,9,0,1127,1823,2121,382,157,31,17,4524,8,0,0,0,0,0,8,2810,3040,582,224,53,22,6724,19,15,0,0,0,0,28,29,0,0,0,0,0,29,4,4,0,4,0,0,14,50,17,3,4,0,0,76,0,0,0,0,0,0,4,4002,5252,1596,1137,413,153,12554,710,1607,795,828,333,120,4390,251,180,74,51,21,0,574,370,606,276,175,56,16,1500,619,786,353,223,76,21,2077,415,356,128,37,10,5,951,756,750,170,63,12,6,1757,2086,2338,462,169,30,11,5104,3,0,0,0,0,0,3,3266,3449,759,267,53,24,7821,15,13,3,0,0,0,25,0,0,0,0,0,0,0,0,4,0,0,0,0,7,16,12,3,0,0,0,31,15,18,7,3
31001,3118,5370,3179,3077,1538,1042,17330,303,93,12,0,0,3,412,153,114,46,24,3,3,341,458,206,57,23,4,3,751,225,124,30,18,6,8,415,44,41,13,3,4,3,102,19,11,4,7,4,4,45,3,0,0,0,0,0,5,294,174,48,23,14,8,572,146,50,9,10,3,0,220,6,0,0,0,0,0,9,13,22,8,3,3,0,42,168,70,18,11,4,3,275,0,0,0,0,0,0,7,4043,5820,3305,3135,1562,1064,18929,3109,5345,3368,3302,1581,1194,17914,306,210,94,70,36,36,756,304,312,155,78,38,8,898,605,526,243,154,77,47,1655,198,120,48,14,5,0,382,60,37,19,3,0,0,114,0,0,0,0,0,0,0,3,3,4,0,0,0,6,257,158,62,20,5,0,507,217,77,9,0,0,0,311,3,3,0,0,0,0,5,0,0,0,0,0,0,6,224,84,11,0,0,3,324,0,3,4,0
31002,3079,6345,2618,2470,1332,723,16563,30,25,3,8,0,0,71,0,0,0,0,0,0,0,30,25,3,8,0,0,71,165,59,15,0,3,0,240,0,0,0,0,0,0,0,8,0,0,0,0,0,5,5,3,3,0,0,0,8,182,58,16,3,3,0,259,190,79,27,23,4,3,323,21,21,14,4,3,0,71,16,13,8,3,0,3,37,233,112,42,30,5,6,430,0,0,0,0,0,0,3,3524,6544,2674,2504,1339,736,17321,3628,7335,2966,2751,1451,883,19018,123,46,11,3,3,3,188,0,0,0,0,0,3,4,124,46,8,3,3,3,195,138,52,10,8,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,147,60,13,8,0,0,219,242,91,10,3,4,3,357,6,13,3,8,0,0,34,9,6,7,0,0,0,31,260,113,19,10,4,5,421,12,12,6,9
31003,4960,9424,4868,4900,2275,1211,27633,380,214,39,10,6,0,644,109,67,13,7,3,0,195,487,279,54,17,9,3,843,929,318,63,14,4,0,1336,34,9,0,0,0,0,43,0,3,0,0,0,0,3,13,3,0,0,0,0,20,971,334,70,17,4,0,1399,86,29,9,8,4,0,138,3,7,0,3,0,0,11,7,3,0,0,6,0,15,95,36,13,12,8,0,161,11,11,0,0,0,0,28,6524,10079,4996,4942,2297,1216,30060,5645,10068,5504,5162,2323,1413,30121,583,324,80,45,13,8,1050,308,202,65,35,9,0,624,895,525,144,74,23,9,1673,836,257,47,17,4,8,1173,36,19,9,0,0,0,73,12,14,3,0,0,0,33,15,4,0,0,0,0,23,904,300,64,27,4,8,1293,105,32,4,0,3,0,140,3,0,0,0,0,0,4,8,3,3,0,3,0,14,113,37,5,0,5,0,165,6,4,0,0
31004,1987,4424,2779,2865,1351,882,14288,205,165,80,33,17,18,520,93,107,42,22,3,4,267,304,267,124,53,25,22,784,180,124,33,10,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,182,124,35,9,0,0,361,109,24,0,0,0,0,129,7,0,0,0,0,0,7,3,0,3,0,0,0,7,116,21,4,0,0,0,140,28,3,3,0,0,0,34,2616,4838,2945,2933,1377,902,15610,2660,5829,3801,3933,1847,1397,19466,254,228,76,36,17,9,617,177,239,118,60,21,10,631,432,465,200,103,38,14,1248,199,153,43,27,3,0,421,0,0,0,0,0,0,0,10,11,3,3,0,0,21,3,3,0,0,0,0,8,207,170,42,32,3,0,453,68,6,0,0,0,0,74,0,0,0,0,0,0,0,3,0,3,0,0,0,9,70,9,0,0,0,0,83,0,0,0,3
31101,655,1363,548,500,263,160,3502,40,27,4,3,0,0,73,11,10,0,0,0,0,20,53,36,4,3,0,0,94,153,43,14,3,0,0,214,14,4,0,0,0,0,23,0,0,0,0,0,0,0,0,3,3,0,0,0,5,163,54,17,3,0,0,239,45,11,0,0,0,0,54,0,4,0,0,0,0,3,0,0,0,0,0,0,3,46,18,6,0,0,0,67,0,0,0,0,0,0,0,915,1469,571,510,265,160,3900,759,1472,648,586,301,179,3949,62,31,6,3,0,0,94,29,28,11,0,0,0,61,88,58,14,3,0,0,157,142,52,15,8,0,0,213,11,11,0,0,0,0,27,4,0,0,0,0,0,11,5,0,0,0,0,0,6,167,62,19,5,0,0,252,46,23,4,0,0,0,70,4,3,0,0,0,0,8,3,0,0,0,0,0,3,57,26,4,0,0,0,82,0,0,0,0
