SA3_CODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
30905,525,120,38,2354,1206,948,1381,750,366,4650,16,12,10,6,0,42,2478,1594,1942,880,410,7306,0,0,0,0,0,3,3,0,0,0,0,3,96,24,6,0,0,127,356,237,151,48,17,812,13,15,10,11,11,66,7,0,0,0,0,8,469,280,172,67,24,1015,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,21,15,13,11,0,0,48,0,0,3,0,0,3,0,0,0,0,0,0,35,23,11,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,14,0,0,0,0,0,4,2999,1897,2123,953,433,8404,0,0,0,0,0,0,21,5,0,0,3,38,120,47,22,3,3,197,1051,542,512,124,41,2261,1265,1051,1601,806,427,5153,44,22,14,3,12,92,2502,1668,2149,940
30906,1122,294,91,5282,1977,1770,2272,1228,652,7895,55,21,17,6,3,106,4727,3223,3433,1548,755,13683,0,0,0,0,0,0,9,3,0,0,0,12,348,69,20,0,0,432,922,541,384,105,48,1997,42,30,49,33,14,165,19,5,0,3,0,31,1341,647,453,147,57,2643,3,0,0,0,0,3,29,0,0,0,0,27,56,18,0,0,0,81,32,18,11,4,0,64,4,0,0,0,0,5,3,0,0,0,0,3,132,40,11,5,0,187,4,0,0,0,0,3,30,0,0,0,0,30,69,14,0,0,0,86,4,3,0,0,0,7,3,0,3,0,0,10,0,0,0,0,0,3,116,21,5,3,0,141,0,0,0,0,0,0,6311,3935,3895,1696,818,16652,0,0,0,0,0,8,14,8,7,8,0,34,292,43,22,10,5,375,2240,1293,1044,255,90,4924,2195,1811,2457,1255,772,8497,75,32,38,18,16,173,4827,3190,3559,1547
30907,1121,254,74,5522,4154,3179,4532,2167,1124,15161,60,24,33,8,10,141,7507,4634,5732,2449,1213,21530,0,0,0,0,0,0,6,0,0,0,0,10,439,95,28,4,0,566,1127,603,363,79,25,2203,149,101,121,70,42,477,12,8,8,0,0,22,1729,803,521,150,72,3272,0,0,0,0,0,0,11,0,0,0,0,10,209,26,12,0,0,257,179,98,59,20,6,358,16,6,6,8,3,36,7,0,0,0,0,4,418,129,84,22,12,666,3,0,0,0,0,6,36,3,0,0,0,37,70,15,3,0,0,91,13,3,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,124,25,7,3,0,161,4,3,0,0,0,11,9785,5589,6350,2627,1294,25639,6,6,4,0,3,18,35,5,3,4,3,45,520,104,54,20,3,695,2798,1383,1194,253,78,5696,5149,4332,5977,2851,1632,19944,130,59,70,28,23,315,8637,5889,7302,3150
30908,713,174,44,3676,1358,984,1263,564,277,4445,32,9,7,3,0,49,3343,1971,1986,746,318,8361,0,0,0,0,0,0,11,0,0,0,0,12,212,53,19,0,0,283,997,636,391,97,29,2145,68,54,62,33,20,235,12,4,5,0,0,20,1294,743,468,130,51,2692,3,0,0,0,0,3,74,5,0,0,0,88,283,87,19,4,0,390,127,95,44,12,0,280,9,15,14,5,3,55,3,0,0,0,0,8,504,209,85,23,7,825,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,3,4,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,9,3,7,0,0,24,11,0,4,0,0,12,5160,2922,2550,893,380,11907,3,0,0,0,0,5,4,0,0,0,0,4,51,10,6,5,0,76,1574,786,660,140,33,3197,1389,966,1363,603,279,4606,40,14,12,15,7,90,3064,1785,2049,758
30909,765,204,66,3933,1165,996,1250,605,326,4345,37,32,21,8,4,97,3314,2104,2059,820,397,8705,3,0,0,0,0,3,48,4,0,0,0,51,445,134,46,6,3,630,507,355,209,64,17,1150,27,27,25,19,4,98,18,9,9,0,4,40,1048,528,288,84,27,1974,13,3,0,0,0,16,423,45,12,0,0,475,1103,331,134,20,3,1593,214,109,53,10,10,397,9,14,5,0,0,27,35,7,3,3,0,47,1794,507,203,38,10,2560,0,0,0,0,0,0,4,0,0,0,0,4,9,3,3,0,0,14,3,4,0,5,0,12,4,0,0,0,0,7,0,0,0,0,0,0,24,9,3,5,0,43,0,0,3,0,0,8,6184,3150,2551,957,443,13283,0,3,0,0,0,10,23,3,5,4,0,32,165,52,20,8,3,250,1669,958,724,175,61,3584,1182,985,1245,648,372,4430,58,41,28,6,10,144,3087,2048,2025,840
30910,246,55,8,1219,743,448,551,272,107,2107,16,14,6,5,0,34,1483,750,806,326,117,3486,0,0,0,0,0,0,11,0,0,0,0,11,177,45,16,5,0,242,387,179,113,28,9,713,96,63,77,44,11,296,4,0,3,0,0,9,685,291,211,76,17,1274,31,3,0,0,0,37,670,71,8,3,0,747,1576,388,136,23,13,2126,339,96,69,17,3,523,20,9,4,3,0,37,41,10,5,0,0,57,2677,579,220,42,19,3538,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,16,3,0,0,0,13,17,4,3,0,0,22,4870,1620,1243,454,152,8335,0,0,0,0,0,0,4,3,0,0,0,7,37,8,3,5,0,59,546,270,182,52,7,1057,746,532,688,312,116,2398,21,9,7,3,0,36,1359,816,880,370
31001,1454,563,387,7185,1358,1293,1701,966,775,6086,64,35,30,25,23,177,4815,3259,3272,1577,1194,14115,4,0,0,0,0,6,14,0,0,0,0,13,120,19,10,0,0,147,302,199,126,55,39,716,15,13,6,13,12,65,6,0,11,4,0,22,461,231,152,77,47,965,0,0,0,0,0,0,10,4,0,0,0,12,61,25,7,5,0,98,55,29,12,0,0,97,0,0,0,0,0,3,3,0,0,0,0,5,139,55,20,5,0,217,0,0,0,0,0,0,13,0,0,0,0,20,48,9,0,0,0,57,8,3,0,0,0,14,3,0,0,0,3,3,0,0,0,0,0,0,76,8,0,0,3,91,3,4,0,0,0,8,5499,3562,3446,1658,1240,15404,0,3,0,3,0,5,22,8,11,6,3,45,387,132,80,17,12,631,2752,1821,1481,524,384,6961,1539,1509,1978,1046,892,6962,87,53,56,29,55,274,4791,3517,3604,1629
31002,1084,410,173,6601,2201,1246,1525,987,687,6635,103,35,40,13,10,200,6884,2902,2727,1449,879,14843,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,13,3,0,0,0,23,0,5,0,0,3,10,0,0,0,0,0,0,39,8,3,3,0,56,0,0,0,0,0,0,4,0,0,0,0,4,22,3,0,0,0,29,17,3,5,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,41,8,8,0,0,62,7,0,0,0,0,7,29,0,3,0,0,33,31,14,0,0,0,51,22,8,7,0,3,38,5,0,0,4,0,17,5,0,0,0,0,5,98,19,10,4,5,142,11,6,9,9,0,36,7080,2947,2761,1463,888,15145,7,3,3,3,3,24,116,11,14,8,0,145,918,180,95,15,9,1222,3586,1381,1025,357,133,6482,2499,1468,1734,1118,771,7595,125,33,25,19,27,232,7254,3076,2902,1520
31003,2249,750,319,11592,2704,2112,2709,1514,1050,10091,126,56,38,19,22,258,9278,5374,5123,2312,1407,23498,0,0,0,0,0,0,17,0,0,0,0,16,235,44,14,3,0,293,188,78,41,12,0,320,14,14,17,11,3,63,8,0,0,0,0,9,459,140,72,20,9,703,4,0,0,0,0,4,38,0,0,0,0,39,166,37,12,0,0,215,29,7,3,0,4,48,3,0,3,0,3,9,0,4,0,0,0,8,243,54,21,4,8,321,0,0,0,0,0,0,12,0,0,0,0,9,14,3,0,0,0,16,9,5,0,3,0,16,0,3,0,0,0,5,0,0,0,0,0,0,34,5,0,5,0,51,4,0,0,0,0,5,10016,5575,5220,2343,1423,24584,16,4,4,0,0,24,62,11,10,3,5,93,970,280,108,31,8,1400,5336,2778,2236,670,315,11331,3302,2570,3120,1685,1111,11795,155,70,47,29,32,333,9840,5722,5527,2413
31004,1295,427,228,6287,2257,2002,2532,1391,1124,9299,57,32,40,21,25,171,5290,3683,3889,1842,1391,16102,0,0,0,0,0,0,3,0,0,0,0,3,170,40,13,5,3,236,175,116,64,21,5,391,50,24,21,8,8,115,5,0,0,0,0,8,404,186,102,38,14,749,0,0,0,0,0,0,0,0,0,0,0,3,111,32,22,0,0,168,41,10,9,0,0,53,0,0,0,0,0,3,0,0,0,0,0,3,156,43,32,3,0,232,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,0,0,3,0,0,4,5865,3915,4023,1886,1406,17094,9,8,0,0,0,17,11,8,4,3,0,34,241,59,36,9,11,355,2857,1721,1310,489,238,6621,2789,2661,3345,1768,1488,12047,115,53,54,38,47,303,6024,4510,4747,2313
31101,233,88,42,1364,482,300,318,213,133,1447,15,10,7,0,0,38,1387,639,581,301,179,3089,0,0,0,0,0,0,3,0,0,0,0,3,34,5,0,0,0,41,10,3,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,3,48,14,3,0,0,66,0,0,0,0,0,0,7,0,0,0,0,5,40,5,0,0,0,49,6,6,8,0,0,26,5,0,0,0,0,3,0,0,0,0,0,0,54,19,5,0,0,82,5,0,0,0,0,5,12,0,0,0,0,12,9,4,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,30,0,0,0,0,0,0,1514,672,589,303,183,3268,0,0,0,0,0,3,30,0,0,0,0,35,140,34,10,4,0,191,782,282,227,65,24,1386,521,351,403,219,178,1662,24,11,9,5,4,57,1494,684,652,292
31102,801,286,123,4362,959,822,954,593,356,3677,34,27,21,11,11,109,3395,1930,1796,892,492,8507,0,0,0,0,0,0,16,0,0,0,0,18,247,66,22,5,3,343,253,178,88,39,22,583,20,15,14,6,6,58,13,4,0,3,0,17,540,268,121,53,28,1015,0,0,0,0,0,0,12,0,0,0,0,14,135,29,20,9,4,196,33,31,18,0,0,85,0,0,0,0,0,6,3,0,0,0,0,5,184,72,35,9,6,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,7,4129,2268,1954,957,526,9834,3,0,0,0,0,5,11,3,0,0,0,17,391,32,10,8,3,445,2017,1102,755,247,148,4268,1086,926,1025,609,453,4099,66,35,19,10,13,152,3578,2102,1820,878
31103,1703,596,298,8001,2263,1980,2426,1514,1308,9493,76,43,28,30,33,204,6031,4110,4195,2149,1645,18130,0,0,0,0,0,0,8,0,3,0,0,16,38,13,3,0,0,54,153,84,38,11,4,292,15,16,19,7,10,77,3,3,0,0,0,8,226,114,67,21,12,445,0,0,0,0,0,0,4,0,0,0,0,3,31,6,3,0,0,49,11,4,5,4,0,22,6,5,0,0,0,17,0,0,0,0,0,0,51,16,9,4,4,86,3,0,0,0,0,4,8,0,0,0,0,8,21,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,35,3,0,0,0,0,7,6339,4246,4267,2180,1666,18699,3,3,0,0,4,10,24,10,9,3,3,49,233,41,33,15,3,330,3164,1871,1509,515,277,7341,2434,2152,2510,1646,1532,10274,85,54,51,40,48,271,5946,4137,4119,2214
31104,580,190,64,2755,1689,1241,1943,1052,712,6647,41,12,14,14,9,83,3198,1976,2571,1264,793,9803,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,0,0,17,4,0,3,0,0,11,4,0,6,3,0,9,0,0,0,0,0,0,23,5,3,3,3,39,0,0,0,0,0,0,3,0,0,0,0,3,24,9,0,0,0,31,0,0,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,28,13,3,0,0,47,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,8,4,0,0,0,0,7,3260,1997,2586,1271,792,9904,3,0,3,0,0,6,37,3,4,3,0,53,241,58,25,17,13,351,1279,704,553,149,63,2740,2074,1644,2275,1244,961,8193,71,29,36,9,16,153,3698,2435,2892,1420
31105,1156,342,156,5589,1880,1597,2011,1114,710,7315,52,20,21,14,9,115,4931,3055,3203,1484,887,13559,0,0,0,0,0,0,6,0,0,0,0,6,235,90,21,3,0,350,217,120,71,24,16,447,6,13,8,7,12,46,6,3,0,0,0,6,463,223,100,33,35,850,0,0,0,0,0,0,7,0,0,0,0,8,32,0,8,0,0,40,10,3,0,0,0,15,4,0,6,0,0,13,3,0,0,0,0,3,54,11,14,0,0,80,5,0,0,0,0,5,24,0,0,0,0,24,10,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,36,3,3,0,0,47,3,0,0,0,0,3,5487,3292,3323,1522,915,14531,0,0,0,0,0,4,15,9,7,3,0,33,441,49,19,0,3,508,2374,1205,1053,311,156,5097,2191,1757,2107,1155,808,8008,97,26,33,18,13,181,5119,3043,3214,1487
31106,1952,769,532,9879,1482,1205,1543,937,865,6029,69,45,41,15,43,226,6038,3749,3567,1736,1455,16539,0,0,0,0,0,3,10,3,0,0,0,13,558,202,96,26,10,886,403,252,153,47,30,879,3,4,12,0,6,28,22,20,5,4,3,48,995,480,265,79,51,1868,0,0,0,0,0,0,24,4,0,0,0,28,220,115,60,16,4,417,84,57,52,32,10,234,3,0,3,0,0,13,13,3,0,0,0,17,348,180,120,52,12,714,3,0,0,0,0,3,9,0,0,0,0,9,12,3,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,30,3,0,0,0,0,9,7403,4410,3953,1863,1520,19155,6,4,4,3,3,18,24,15,9,3,5,59,185,49,19,16,5,275,3776,2136,1838,768,539,9056,1525,1287,1592,925,975,6296,94,51,47,20,51,270,5614,3536,3516,1739
31201,957,312,110,3963,694,530,771,535,295,2825,53,17,15,4,3,86,2919,1501,1801,869,414,7506,0,0,0,0,0,3,3,0,0,0,0,3,96,20,8,3,0,127,97,24,20,8,4,159,11,3,10,9,3,37,9,0,0,0,0,6,220,52,38,16,11,336,3,0,0,0,0,3,9,0,0,0,0,11,88,20,13,0,0,120,21,11,11,0,0,42,4,0,0,0,0,9,7,0,0,0,0,7,125,33,22,3,3,179,27,0,3,3,0,30,74,11,0,0,0,87,22,9,9,3,0,44,28,9,9,0,0,47,14,0,4,6,6,31,3,0,0,0,0,4,170,33,21,12,9,237,11,0,0,0,0,9,3445,1616,1883,903,434,8276,8,0,4,0,0,17,79,13,9,3,3,100,379,73,36,16,4,501,1566,725,675,219,81,3259,827,549,803,528,264,2969,60,23,17,9,3,118,2914,1379,1536,774
31202,2764,923,341,12880,3149,2159,3103,1862,985,11260,155,56,33,23,17,280,10796,5519,6144,2878,1373,26707,0,0,0,0,0,3,34,0,4,0,0,40,332,108,40,11,4,490,207,85,55,15,10,379,29,13,16,11,11,84,14,3,0,0,0,22,614,214,120,38,24,1011,3,0,0,0,0,6,79,7,3,0,0,90,511,193,64,26,3,794,223,95,44,15,0,381,14,14,17,9,0,54,28,5,0,0,0,30,852,311,136,49,5,1347,32,4,3,0,0,40,126,8,3,0,0,136,44,19,9,0,0,72,26,11,11,3,4,52,15,0,9,3,0,30,9,0,0,0,0,8,245,43,31,13,6,333,13,9,3,3,0,30,12517,6091,6438,2977,1407,29431,19,3,3,0,0,28,164,20,25,9,3,214,1203,301,153,40,16,1708,6211,2692,2267,692,200,12057,4205,2752,3321,1883,844,13000,213,58,55,22,22,368,12002,5833,5824,2637
31203,341,92,26,1857,414,264,352,189,80,1289,18,8,8,0,5,31,1728,757,730,292,106,3614,0,0,0,0,0,0,0,0,0,0,0,0,66,18,3,0,0,86,51,29,26,5,0,111,3,0,4,0,0,9,3,0,0,0,0,3,127,47,30,9,0,207,0,0,0,0,0,0,41,3,0,0,0,43,215,62,24,0,0,304,78,53,26,9,5,167,3,7,3,0,0,14,7,0,0,3,0,9,347,120,51,15,7,537,9,0,0,0,0,14,36,0,0,0,0,38,19,3,0,0,0,20,15,7,0,3,0,20,7,0,3,0,0,8,6,0,0,0,0,11,96,15,4,4,0,114,0,3,3,0,0,6,2295,935,817,318,116,4478,0,0,0,0,0,3,58,7,6,0,0,67,201,56,32,15,0,303,953,409,369,99,25,1852,539,335,391,252,91,1612,45,8,7,4,0,71,1795,816,806,367
31301,411,120,36,3528,1596,619,670,388,223,3497,45,14,5,6,3,80,4536,1329,1128,522,268,7779,0,0,0,0,0,0,3,0,0,0,0,3,186,8,0,0,0,201,190,23,19,4,0,236,19,10,3,0,0,32,5,0,0,0,0,5,408,39,23,8,3,478,0,0,0,0,0,0,25,0,0,0,0,25,203,28,8,0,0,241,81,22,11,3,0,119,5,0,0,0,0,6,3,0,0,0,0,8,318,56,16,9,0,396,4,0,0,0,0,6,66,0,0,0,0,66,41,0,0,0,0,45,6,0,0,0,0,9,0,0,3,0,0,8,0,0,0,0,0,0,127,4,5,0,0,135,0,0,0,0,0,0,5385,1424,1174,539,270,8793,3,3,0,0,0,3,31,5,4,0,0,39,465,55,24,9,0,553,2254,641,392,100,39,3430,1794,705,720,366,209,3792,77,21,10,8,3,119,4624,1423,1146,485
31302,991,320,149,5383,2419,1812,2057,1174,842,8301,75,32,41,19,16,181,5358,3217,3119,1522,1009,14226,0,0,0,0,0,0,31,0,0,0,0,26,143,24,4,3,0,178,118,66,42,14,8,243,21,20,27,14,6,88,9,0,0,0,0,14,317,111,78,30,12,548,0,0,0,0,0,0,7,0,0,0,0,7,111,26,4,0,0,140,72,45,26,11,3,163,3,0,4,0,0,5,8,0,0,0,0,9,208,65,33,16,9,324,0,0,0,0,0,0,4,0,0,0,0,8,12,4,3,0,0,19,6,8,3,0,0,19,0,3,0,0,0,4,3,0,0,0,0,6,35,11,6,4,0,51,3,4,0,0,0,9,5916,3406,3229,1571,1025,15158,12,6,4,0,3,23,18,3,3,3,5,27,231,51,26,12,5,326,2565,1282,949,310,138,5245,2829,2059,2285,1390,951,9513,81,35,41,21,26,201,5738,3434,3308,1729
31303,235,87,34,1377,415,209,261,140,105,1128,20,3,3,6,3,32,1427,544,539,245,144,2905,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,7,0,3,0,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,8,4,3,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,1458,550,549,247,151,2951,6,0,0,0,0,10,37,5,0,0,0,42,226,44,24,5,3,299,703,272,241,94,31,1343,504,273,318,159,121,1377,24,10,8,3,3,45,1501,597,585,262
31304,1046,297,154,5072,2328,1751,2399,1332,810,8623,76,36,21,15,12,154,5364,2996,3497,1644,979,14486,0,0,0,0,0,0,11,0,0,0,0,7,111,23,3,5,0,147,250,168,102,48,8,573,24,26,24,13,6,93,3,3,8,4,0,14,393,224,136,70,20,838,0,0,0,0,0,0,11,3,0,0,0,9,29,3,3,0,0,39,38,28,9,0,0,74,23,10,12,9,6,64,0,0,0,0,0,0,100,41,32,16,6,188,5,0,0,0,0,5,23,3,0,0,0,21,11,0,3,0,0,12,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,36,3,7,3,0,50,0,3,4,0,0,9,5897,3266,3668,1727,1007,15567,6,0,3,0,0,13,42,7,8,3,0,58,513,54,16,4,6,601,2484,1251,969,267,136,5107,2672,1931,2624,1409,930,9564,76,44,36,26,17,199,5804,3281,3656,1705
31305,1139,335,108,6093,1516,959,1204,708,373,4765,71,22,17,4,5,126,5520,2610,2459,1063,493,12138,0,0,0,0,0,0,17,0,0,0,0,17,267,35,7,0,0,318,313,165,84,33,8,607,29,13,20,12,3,79,11,3,0,0,0,11,643,216,115,49,10,1034,0,0,0,0,0,0,39,7,0,0,0,48,632,100,21,4,0,746,464,151,67,15,3,697,17,7,13,4,0,40,8,3,0,0,0,13,1160,261,94,19,3,1545,10,0,0,0,0,10,38,0,0,0,0,38,26,5,3,0,0,35,3,0,0,0,0,11,3,3,0,0,0,9,4,0,0,0,0,4,88,4,5,0,0,101,0,0,0,0,0,0,7411,3090,2676,1130,511,14814,3,0,4,3,0,13,46,12,3,0,0,63,682,194,69,20,3,970,2988,1443,995,311,108,5844,1677,1085,1265,760,433,5219,77,20,21,11,8,142,5481,2757,2353,1101
