SA3_CODE_2016,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_CF_T,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_CF_T,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_CF_T,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_CF_T,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_CF_T,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_CF_T,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_CF_T,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_CF_T,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_CF_T,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_CF_T,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_CF_T,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_CF_T,C16_950over_CF_NC,C16_950ov_CF_Cu15DS_,C16_950ov_CF_CU15_NDS,C16_950ov_CF_NCU15_DS,C16_950ov_CF_NDCO,C16_950ov_CF_T,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_CF_T,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_CF_Tot
70204,106,3,14,205,33,12,75,5,7,141,47,24,104,5,10,189,13,7,34,3,6,60,6,4,17,0,0,34,4,0,8,0,0,9,6,0,17,0,0,21,6,0,9,0,0,17,0,0,7,0,0,13,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,22,177,10,20,317,580,169,995,56,109,1902
70205,38,0,0,73,61,14,149,3,11,235,42,7,64,3,7,126,30,7,46,0,3,84,74,14,132,3,5,229,34,9,33,0,7,78,54,9,50,9,4,125,40,3,30,0,10,82,20,0,16,0,0,32,3,0,9,0,0,8,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,73,16,98,3,12,198,687,119,1013,40,91,1943
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,10,0,0,19,58,3,26,4,13,100,100,13,49,3,14,185,41,3,17,3,6,76,78,12,48,9,12,151,442,12,240,7,15,714,1041,58,768,43,59,1965,345,53,429,54,40,913,87,26,113,18,18,259,23,7,25,4,3,54,5,0,10,4,0,20,0,0,3,4,0,6,4,3,9,0,0,12,48,3,38,4,0,95,2325,201,1813,156,185,4684
80103,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,6,3,0,4,0,0,11,3,0,3,0,0,8,13,0,15,0,0,29,3,0,4,4,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,0,36,3,3,80
80104,3,0,0,4,18,0,10,0,0,28,25,3,18,0,3,54,21,3,19,4,0,51,105,16,144,3,3,273,352,32,424,29,21,845,669,44,650,25,30,1425,350,67,523,46,37,1023,168,54,264,50,33,567,20,18,67,12,9,129,6,3,11,7,3,37,4,3,7,0,0,16,3,0,13,3,0,19,29,8,25,0,4,72,1809,254,2194,183,148,4587
80105,3,0,0,12,47,0,17,6,0,71,60,3,17,0,3,87,37,5,21,3,0,65,146,9,70,0,7,230,243,6,130,14,3,402,866,15,203,18,17,1112,525,15,218,19,10,787,150,11,96,8,8,268,46,5,43,12,3,117,23,3,22,0,0,48,8,0,21,0,0,35,20,0,14,0,0,46,35,0,8,0,0,50,2251,82,910,81,58,3382
80106,0,0,0,9,9,0,3,0,0,21,21,3,5,0,0,35,8,0,3,0,0,11,33,0,14,0,0,44,64,3,29,0,0,99,375,12,92,8,4,495,229,12,109,9,3,360,137,8,104,15,3,262,49,11,54,6,3,118,26,8,28,4,0,79,17,3,18,3,0,45,17,22,54,6,6,103,18,0,8,7,0,35,1037,81,531,70,28,1749
80107,5,0,0,12,41,5,30,8,3,87,61,15,49,12,4,137,41,0,15,0,6,63,43,9,44,6,10,113,120,15,99,9,15,259,523,50,608,38,60,1278,229,66,359,49,53,764,28,22,75,13,17,160,9,12,13,3,0,34,3,3,7,0,0,14,3,0,0,0,0,5,0,0,3,0,0,7,24,6,30,4,7,75,1176,210,1361,136,184,3064
80108,0,0,0,4,10,0,4,0,0,14,19,0,10,0,0,35,12,0,0,0,3,15,29,0,24,0,0,52,37,7,33,0,0,78,100,9,114,14,10,243,92,12,117,9,6,246,12,7,38,7,4,75,3,3,14,0,7,23,3,0,7,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,12,338,47,369,33,33,830
80109,3,0,0,3,15,0,3,0,0,16,34,0,8,0,3,48,28,0,5,0,0,37,57,3,26,0,0,89,194,3,157,3,6,362,291,13,275,21,11,607,208,28,238,19,10,501,49,11,82,15,3,166,16,11,49,11,4,85,15,0,25,3,0,42,0,4,8,4,0,16,9,3,14,3,0,31,31,4,12,0,3,55,963,82,916,86,54,2104
80110,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,12,0,6,0,0,22,38,0,13,0,0,47,17,3,17,3,0,45,7,0,7,0,3,21,0,0,8,0,0,10,0,0,3,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,88,10,59,3,3,163
80111,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,19
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,3,0,0,12,7,0,4,0,0,10,4,3,9,0,3,20,0,0,6,0,0,3,3,0,0,0,0,6,9,0,0,0,0,10,3,0,4,0,0,9,0,0,4,0,0,10,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,12,44,7,69,4,9,130
90102,0,0,3,6,3,0,0,0,0,5,3,0,5,0,0,9,12,0,3,0,9,23,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,9,41,3,25,0,11,78
90103,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,12,4,3,33
90104,3,0,0,3,17,0,3,0,0,18,10,0,10,0,4,26,3,0,5,0,0,7,5,0,6,0,0,11,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,54,0,46,0,5,97
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
