SA3_CODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
20502,103,14,77,8,9,212,37,3,29,4,0,73,149,13,97,10,23,297,190,14,165,15,24,415,50,5,72,0,7,135,35,6,36,4,3,86,16,0,16,0,0,34,0,0,3,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,28,3,19,0,0,54,613,62,523,44,72,1312,86,5,64,5,13,175,17,5,10,0,3,35,91,6,48,7,3,154,140,18,93,15,22,288,105,13,91,7,10,217,119,12,131,12,7,288,57,27,74,10,7,172,8,8,34,0,5,60,5,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,13,34,5,16,3,3,54,670,101,567,66,72,1466,64,4,59,9,7,147,9,4
20503,135,22,127,7,14,300,36,3,20,0,0,55,181,17,105,14,3,321,243,31,207,11,25,522,44,10,74,4,5,137,18,3,42,4,4,68,7,0,11,0,0,22,0,0,5,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,33,11,25,0,7,77,710,91,614,47,56,1523,104,18,100,6,11,246,9,0,5,0,0,16,73,3,32,3,7,120,135,16,92,16,13,269,111,18,111,9,5,257,163,12,175,18,21,388,107,18,147,6,12,293,55,12,102,5,8,179,25,0,40,0,3,74,4,3,7,0,0,16,3,0,4,0,0,11,0,0,4,0,0,4,4,0,0,0,0,4,8,0,4,0,4,14,39,3,49,3,3,105,854,94,872,70,85,1988,77,10,82,13,10,193,9,0
20504,67,8,62,7,3,157,109,3,34,0,9,146,327,36,271,25,27,685,189,30,228,13,28,487,54,6,55,4,6,128,25,10,47,3,5,93,23,6,36,0,4,61,0,0,3,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,3,12,26,0,17,0,0,37,823,106,752,56,90,1826,58,0,27,3,6,102,33,0,12,0,0,40,206,10,94,5,9,318,295,34,258,15,47,650,112,15,116,13,16,265,135,19,165,11,13,346,101,19,133,3,18,277,23,12,52,5,4,96,3,0,3,3,0,11,3,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,9,26,6,27,3,6,68,992,118,897,66,113,2195,52,3,28,3,3,90,25,0
20505,92,16,93,14,6,223,33,0,20,0,0,53,194,20,175,18,28,433,125,14,157,7,10,318,22,3,29,5,0,60,20,11,42,9,6,81,7,0,15,3,0,33,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,7,22,3,11,0,0,38,522,74,566,45,57,1260,78,5,70,10,10,175,7,0,8,0,0,12,101,4,52,4,7,176,150,21,117,6,20,319,68,13,98,4,8,196,96,15,104,7,6,226,57,9,83,5,3,163,15,5,28,0,4,50,4,0,8,0,0,13,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,25,7,13,0,6,52,611,91,583,42,67,1387,58,15,67,3,6,151,5,0
20601,45,8,53,4,3,116,17,0,5,0,0,19,170,10,57,14,9,261,466,19,272,20,34,809,286,20,136,18,24,489,558,5,192,25,11,798,458,7,154,17,11,657,117,5,56,4,9,194,13,0,10,0,3,30,8,0,0,0,0,8,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,20,0,10,0,0,29,46,0,18,3,3,68,2221,78,986,100,110,3491,72,7,47,3,4,137,11,0,0,0,0,10,51,0,17,0,4,74,69,3,32,3,14,121,131,3,69,0,15,218,338,11,149,18,18,535,775,12,337,16,22,1171,1055,12,344,24,28,1461,363,11,143,14,13,548,69,9,45,3,3,132,25,0,14,0,0,43,10,0,8,0,0,17,4,0,0,0,0,4,13,0,7,0,0,22,53,4,33,3,7,100,3047,76,1250,95,108,4575,58,7,43,4,3,123,6,0
20602,48,0,34,0,9,86,7,0,3,0,0,9,128,0,35,0,8,171,308,9,105,16,16,455,156,3,65,6,8,238,293,11,129,3,14,453,314,6,163,5,12,497,84,3,84,3,3,176,10,0,11,4,0,28,0,0,5,0,0,10,3,0,0,0,0,7,4,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,24,0,11,3,3,41,1388,35,651,47,65,2189,38,0,25,0,5,72,3,0,4,0,0,15,39,0,12,0,3,53,53,0,25,5,0,80,91,5,25,3,0,125,257,4,65,18,3,346,436,11,145,11,12,615,506,8,188,10,7,723,251,3,129,7,6,392,56,3,72,0,0,133,23,0,26,0,3,57,4,0,10,0,0,14,3,0,3,5,0,11,19,0,5,0,0,19,31,0,14,0,4,53,1814,40,750,55,46,2712,44,4,34,3,8,86,0,0
20603,58,9,41,5,6,123,27,0,20,0,0,48,165,8,111,17,16,310,286,18,118,11,15,449,191,4,57,4,7,260,366,12,135,12,14,539,272,3,157,12,9,453,63,8,90,17,9,179,13,0,24,5,0,47,10,0,3,0,0,11,3,0,3,0,0,4,3,0,0,0,0,4,0,0,0,0,0,3,7,0,3,3,0,12,40,6,19,0,0,67,1500,70,776,97,79,2520,44,3,39,4,9,98,9,0,8,0,3,21,71,0,43,6,10,128,67,14,61,8,6,150,99,3,61,9,11,188,246,14,98,6,11,371,568,7,209,11,13,811,652,16,236,17,25,944,135,8,135,14,12,304,49,9,75,8,10,145,5,3,28,3,0,46,5,3,8,3,5,18,0,0,3,0,0,3,11,3,7,0,0,24,54,4,32,3,3,97,2015,90,1041,90,108,3342,45,0,40,7,5,92,14,0
20604,136,9,44,6,11,206,21,0,18,3,3,41,132,17,66,14,11,240,202,11,100,17,8,329,199,4,40,12,4,264,705,3,80,13,5,806,1520,8,167,18,11,1721,973,8,135,34,17,1168,264,3,53,13,20,353,109,3,24,8,9,160,53,0,15,11,3,85,30,0,9,3,3,45,17,0,3,3,0,21,46,3,26,8,0,88,78,4,32,8,5,121,4483,85,805,153,115,5649,157,9,51,5,15,226,19,0,9,0,0,26,91,8,34,3,10,143,79,10,56,8,8,162,70,8,40,0,7,122,199,15,54,10,14,286,841,10,124,12,8,990,2054,14,325,16,7,2412,1302,11,258,23,11,1608,539,6,121,13,14,699,251,7,71,14,17,356,103,12,48,16,4,183,65,0,28,11,6,120,121,13,49,16,18,216,104,3,25,13,4,154,5995,121,1291,155,147,7703,184,5,66,14,4,274,15,0
20605,101,5,33,13,3,152,30,0,5,0,0,40,243,5,34,9,16,308,463,3,71,8,19,560,418,0,66,6,9,501,902,3,117,13,4,1038,1210,3,179,13,13,1421,890,8,190,18,14,1117,317,3,146,16,10,486,132,5,92,10,6,246,57,5,45,6,4,119,36,0,22,5,0,73,21,0,18,0,0,41,51,4,25,3,3,82,81,0,15,3,6,106,4948,50,1059,117,117,6285,97,10,53,3,3,166,10,0,4,0,0,13,140,0,18,3,4,168,88,3,20,3,7,118,86,3,19,7,3,113,385,0,67,5,11,468,1059,5,181,9,11,1265,1952,4,288,14,20,2280,1059,8,238,17,10,1338,548,0,196,12,12,759,238,10,140,8,9,401,141,0,106,6,6,270,69,6,75,7,3,158,132,17,126,16,12,295,111,3,29,8,7,156,6121,68,1567,113,114,7979,80,9,36,3,6,129,9,0
20606,69,8,33,4,0,103,17,0,5,0,0,22,133,0,20,4,0,157,255,0,37,4,11,311,210,6,40,9,12,278,529,0,74,4,3,612,629,4,92,3,14,747,448,9,113,9,12,586,122,4,80,8,14,233,52,7,57,13,3,121,22,7,14,12,0,56,9,0,13,9,3,30,3,0,19,4,0,25,30,17,30,13,6,94,39,4,19,3,11,75,2566,60,645,89,92,3457,72,3,40,4,3,123,7,0,0,0,0,7,85,0,11,3,0,101,52,3,9,0,0,69,41,0,11,0,0,54,207,0,27,0,4,234,628,4,87,13,11,738,1023,3,140,11,7,1192,531,3,96,6,9,649,301,9,82,11,11,407,109,4,64,8,7,185,49,7,46,3,0,102,30,3,36,6,4,79,69,17,102,23,11,215,62,3,23,4,8,93,3263,53,767,90,79,4247,75,0,35,5,3,126,12,0
20607,111,3,49,9,5,183,49,5,34,4,0,96,301,16,151,27,36,528,295,27,105,18,27,472,194,7,49,4,11,256,506,4,69,9,5,588,1078,9,166,15,14,1275,633,3,152,10,13,813,124,3,50,14,12,205,45,0,25,12,0,78,10,0,15,0,0,34,4,0,0,0,0,6,6,0,3,0,0,5,22,0,11,4,0,41,52,6,20,4,11,94,3433,87,900,126,139,4679,87,3,37,8,11,144,17,0,5,3,0,32,221,5,65,5,26,317,98,23,77,21,14,230,44,8,41,6,3,105,233,13,103,12,25,391,519,11,109,10,26,676,1144,3,157,6,12,1325,986,4,187,9,12,1193,418,6,118,12,3,549,145,3,80,4,0,229,56,0,35,6,0,97,32,0,26,3,4,67,31,3,11,7,3,61,71,4,37,8,8,127,4108,88,1081,120,153,5548,83,3,34,7,3,135,24,0
20701,146,18,89,16,5,274,20,0,9,0,0,27,75,3,36,3,3,124,308,8,104,10,13,438,369,11,116,18,4,520,892,16,259,42,20,1231,777,44,343,72,37,1279,311,42,390,80,34,861,98,41,245,54,24,464,42,22,143,28,7,246,8,16,66,18,4,116,18,4,52,16,3,97,6,8,32,13,3,53,34,17,62,16,4,134,56,12,55,17,7,135,3166,274,1990,407,164,5997,129,6,86,26,13,266,10,0,5,0,0,17,45,0,26,3,3,73,68,3,24,3,3,101,67,0,18,4,0,95,232,3,65,12,8,319,1017,20,286,37,22,1380,1341,46,530,74,35,2033,465,44,427,78,39,1048,177,44,306,60,24,604,95,30,215,52,24,411,40,21,153,30,7,252,24,22,95,22,8,169,50,46,218,52,16,388,83,18,61,14,5,184,3840,317,2510,464,217,7344,124,15,97,13,16,270,9,0
20702,65,8,38,7,9,131,7,0,3,0,0,13,36,7,11,5,3,52,75,7,51,12,17,155,102,16,79,11,16,224,274,30,263,44,38,654,207,42,238,55,50,595,68,40,143,35,25,319,24,18,48,15,6,100,3,0,12,9,0,29,0,0,7,0,0,15,0,0,3,0,0,10,7,0,0,0,0,6,11,0,10,3,4,23,35,4,17,3,12,68,905,180,915,198,192,2389,64,9,41,5,15,135,6,0,3,0,0,5,24,0,4,0,3,34,24,0,15,3,4,47,15,0,12,0,9,42,61,3,31,6,16,116,249,32,210,35,30,562,372,73,425,90,87,1050,140,51,232,66,45,533,41,23,80,19,16,187,9,6,36,8,8,65,7,3,4,3,0,20,0,4,4,3,0,11,7,4,11,3,6,28,38,7,31,5,9,87,1067,224,1134,257,238,2913,84,9,51,14,21,175,5,0
20703,89,17,50,8,14,179,27,0,3,0,5,37,103,5,30,3,3,145,276,23,133,20,21,470,268,19,147,29,29,496,456,32,320,31,37,881,250,46,256,29,36,607,81,27,100,25,12,241,17,7,23,8,4,58,6,0,9,3,0,18,6,0,3,0,0,7,0,0,0,0,0,3,5,0,4,0,0,7,17,0,5,0,3,19,51,5,24,4,10,90,1654,168,1100,157,175,3251,103,12,58,10,15,196,16,0,0,0,0,21,62,0,19,4,3,90,97,3,20,4,9,127,62,6,20,0,7,95,221,12,79,19,14,344,593,41,331,43,36,1041,626,49,484,67,48,1268,176,30,226,38,18,495,34,16,66,15,9,145,16,3,23,3,0,50,4,3,6,3,3,21,0,0,11,0,0,14,11,0,9,3,0,30,72,0,27,11,8,120,2104,179,1383,218,171,4050,88,4,53,7,13,165,11,0
20801,54,9,53,9,8,132,19,0,0,3,0,23,92,3,33,4,8,150,81,7,48,3,5,141,121,3,39,6,12,186,231,6,109,18,14,381,314,21,204,23,16,587,194,19,212,33,13,467,75,23,198,17,12,324,39,22,105,21,4,187,15,11,83,17,5,132,6,8,64,13,0,94,10,7,40,6,0,56,20,22,80,13,7,140,30,0,29,6,4,72,1303,167,1292,197,122,3076,63,8,55,5,9,140,12,0,4,0,0,18,69,0,17,0,0,87,31,6,15,3,6,55,23,0,12,0,0,40,57,4,36,7,5,108,215,7,86,17,14,332,412,22,261,21,24,742,240,24,253,35,19,566,114,32,188,33,14,388,59,21,160,15,7,271,40,23,135,14,8,224,24,12,92,17,8,158,56,57,263,47,7,431,43,0,33,3,5,88,1456,217,1611,219,132,3641,55,8,52,3,0,127,3,0
20802,135,10,87,18,9,260,23,0,8,0,0,29,231,3,54,3,4,290,658,13,189,19,31,907,400,14,144,24,31,612,772,28,367,44,34,1253,649,33,506,62,49,1293,200,36,333,37,26,623,51,15,141,22,16,251,8,11,45,11,5,82,16,11,17,3,0,50,10,4,10,5,0,28,4,0,3,0,0,13,15,3,14,3,4,43,77,10,53,9,14,164,3248,196,1978,256,227,5904,132,3,91,14,16,255,9,0,6,0,0,16,76,3,14,0,0,88,114,3,38,5,0,171,167,8,59,5,10,248,576,8,144,12,16,759,1051,26,483,53,41,1660,1213,52,763,82,68,2186,369,61,491,52,45,1020,132,43,251,24,16,458,43,27,147,24,11,244,23,12,80,14,7,136,8,3,37,9,4,58,40,12,56,14,8,133,96,11,71,11,8,189,4043,274,2716,327,240,7596,116,14,95,6,6,240,9,0
20803,73,3,55,10,10,146,34,0,0,0,7,37,162,9,50,3,9,234,431,11,155,20,20,645,297,18,173,18,27,532,377,30,286,33,42,767,221,31,260,34,28,574,101,20,139,16,16,287,21,15,32,8,3,78,0,6,12,0,3,18,5,0,8,0,0,11,9,0,0,0,0,9,3,0,0,0,0,3,9,0,7,0,0,15,35,5,35,0,10,80,1771,144,1214,148,172,3444,76,3,35,8,13,139,10,0,0,0,0,13,70,4,15,0,8,100,79,7,31,3,3,119,92,3,42,11,4,150,291,13,127,13,14,463,660,18,364,32,41,1111,498,51,439,41,59,1089,164,39,239,32,26,514,47,11,121,8,15,200,21,6,37,6,0,67,10,0,16,3,0,24,3,0,10,0,0,16,7,3,20,3,0,28,44,12,30,9,9,105,2074,160,1532,174,203,4139,50,0,37,3,3,97,9,0
20804,27,3,21,3,3,57,3,0,0,0,0,7,37,0,11,0,0,47,172,0,30,3,4,214,115,0,22,0,3,148,248,4,56,9,9,327,166,5,73,12,10,258,70,8,100,9,10,190,24,3,59,8,3,99,15,3,28,7,3,57,4,3,11,4,0,23,3,0,11,0,0,19,0,4,6,3,0,13,5,3,23,4,0,35,17,5,12,6,0,40,910,41,466,65,38,1527,25,0,12,4,5,43,3,0,0,0,0,3,18,0,3,0,0,23,18,0,5,0,0,25,26,0,10,0,0,38,122,0,34,0,3,160,337,3,87,5,7,434,374,6,130,17,15,539,100,11,88,10,9,219,34,5,49,6,4,99,13,7,51,8,0,87,14,3,33,0,0,50,4,0,21,3,4,34,17,14,56,13,3,98,27,0,22,3,0,49,1122,55,601,71,54,1904,35,0,9,3,0,52,0,0
20901,78,9,57,12,9,168,29,3,15,0,0,43,142,19,118,11,12,311,308,34,230,25,41,630,334,36,218,33,31,646,455,43,323,30,45,905,198,29,220,35,29,504,55,13,105,15,17,199,18,3,32,5,0,59,3,0,7,0,0,14,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,7,8,3,12,0,0,22,40,11,39,6,9,104,1670,208,1368,181,198,3625,71,7,53,8,7,145,12,4,11,0,0,22,110,3,39,3,16,168,63,17,63,11,9,165,83,11,78,7,16,197,215,27,175,22,19,455,745,61,458,32,43,1340,489,46,475,52,49,1108,117,17,166,25,18,345,16,8,40,12,4,85,11,5,15,8,4,40,4,0,9,3,3,14,3,0,8,0,0,11,16,4,14,0,0,35,62,4,47,9,9,134,2018,216,1642,181,201,4255,66,8,49,3,6,127,7,0
20902,78,4,48,5,13,147,22,0,15,3,3,46,232,24,105,13,29,401,509,54,418,36,69,1079,312,31,259,26,34,663,301,28,251,28,35,636,83,10,67,4,13,183,16,3,18,0,4,39,3,3,4,0,0,10,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,4,3,0,0,0,0,3,5,0,6,6,0,17,41,3,35,3,4,92,1617,162,1239,131,198,3342,61,3,41,9,10,116,17,0,4,0,3,29,124,3,30,3,6,160,116,13,63,6,16,221,120,13,77,9,16,234,355,22,260,34,31,709,897,65,633,47,62,1700,454,26,364,27,25,910,50,16,46,9,8,130,15,7,13,3,3,43,16,3,7,0,0,29,5,0,3,0,0,11,0,0,0,0,0,0,24,0,15,0,0,48,61,11,49,6,12,141,2325,184,1614,160,200,4479,59,5,59,7,12,132,8,0
20903,38,4,25,4,3,71,10,0,3,0,3,15,28,3,13,7,4,56,41,4,23,3,3,72,30,3,29,0,3,70,66,13,84,7,17,182,43,12,84,11,14,162,23,7,74,11,7,125,8,4,15,0,3,29,0,0,3,0,0,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,14,4,3,33,293,60,373,45,59,834,25,3,23,3,0,58,3,0,0,0,0,3,27,0,10,0,3,37,12,4,9,3,3,29,9,0,9,0,0,14,25,4,26,3,3,67,92,14,58,5,8,185,84,13,147,13,14,265,24,19,57,16,11,128,5,3,17,4,4,35,3,6,6,3,3,16,0,0,3,0,0,5,0,0,0,0,0,4,0,0,0,4,0,4,12,5,13,4,6,33,323,67,366,60,65,885,28,0,23,3,4,62,0,0
20904,90,4,82,10,11,193,15,0,6,0,0,27,98,16,81,6,6,199,357,79,462,48,102,1047,275,57,397,51,71,847,227,69,408,26,52,777,53,32,119,9,21,236,10,0,24,4,3,50,3,0,4,0,3,10,0,0,3,0,0,3,0,0,0,0,0,0,3,0,9,0,0,13,3,0,3,0,0,11,4,4,5,0,0,11,48,8,47,6,18,126,1180,270,1660,162,282,3563,94,9,87,8,18,222,9,0,0,0,0,11,52,0,28,5,6,93,69,17,62,8,17,172,76,12,87,16,11,203,273,41,326,47,73,761,801,138,1070,108,132,2249,358,123,662,81,90,1311,30,22,69,6,19,141,6,0,11,3,6,24,4,3,4,0,0,10,3,0,4,0,0,6,0,0,0,0,0,0,11,4,33,3,4,52,75,14,84,9,19,196,1856,390,2525,296,388,5456,97,15,88,13,19,228,8,0
21001,35,6,29,3,3,76,3,0,0,0,3,6,30,3,15,0,3,54,101,7,53,14,17,185,126,9,121,18,24,299,158,23,116,13,16,325,62,17,65,6,9,166,13,3,21,8,6,48,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,14,0,12,3,5,37,543,72,445,70,83,1217,31,3,29,8,7,73,3,0,0,0,0,4,15,0,3,0,0,19,18,0,7,0,0,30,13,3,14,3,0,38,87,3,53,10,6,153,270,33,211,15,36,564,172,24,182,30,26,429,19,11,57,7,9,100,8,0,9,3,0,24,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,9,0,6,0,0,19,11,0,12,3,3,33,658,81,591,86,85,1499,27,3,23,3,9,63,0,0
21002,32,10,13,0,0,57,0,0,0,0,0,0,19,4,9,4,3,33,31,3,30,0,3,70,29,7,52,5,3,93,24,11,56,5,5,101,16,8,28,3,0,55,8,0,11,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,0,9,0,0,22,171,41,205,19,19,465,19,0,19,4,3,43,4,0,0,0,0,3,15,0,7,0,0,24,20,0,6,0,3,30,14,0,13,0,3,30,42,3,34,3,7,90,45,5,63,4,13,133,23,12,65,11,4,120,6,3,11,3,3,38,0,0,3,0,0,8,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,3,12,199,40,238,26,36,532,28,6,20,4,4,51,3,0
21003,54,4,53,5,4,121,6,0,6,0,3,21,95,7,72,11,16,207,291,54,376,37,49,804,178,20,189,17,18,433,178,20,164,21,22,404,52,6,41,6,8,112,8,0,8,0,0,17,3,0,4,0,0,9,0,0,0,0,0,3,3,0,0,0,0,3,5,0,3,0,0,5,0,0,3,0,0,3,3,0,11,0,0,11,40,6,19,5,7,77,919,134,952,96,130,2230,111,6,39,4,7,165,9,0,3,0,0,13,62,4,10,4,4,80,39,4,46,0,15,109,55,7,53,6,14,139,199,22,209,15,32,481,543,54,565,52,33,1246,332,41,310,28,32,746,23,6,27,10,6,73,3,0,0,0,0,3,3,0,6,0,0,10,0,0,0,3,0,5,3,0,0,0,0,3,17,3,18,3,3,36,33,8,25,3,3,76,1435,152,1314,125,159,3184,46,4,34,8,7,99,5,0
21004,10,3,17,0,5,26,3,0,3,0,0,7,20,0,10,3,3,39,103,10,73,8,11,208,83,6,89,3,9,196,41,22,56,10,7,138,10,9,42,0,3,67,3,3,7,3,0,16,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,3,15,286,55,303,26,43,719,18,4,10,0,0,33,0,0,0,0,0,0,3,0,0,0,0,7,31,0,13,0,3,52,40,3,32,0,3,79,110,14,74,6,9,216,144,23,179,10,20,365,45,22,84,16,13,179,3,3,6,4,0,21,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,17,416,75,408,32,54,991,16,0,6,0,7,34,0,0
