SA3_CODE_2016,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,Age_grp_85ov_C16_M,Age_grp_85ov_C16_F,Age_grp_85ov_C16_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P
10304,24850,25851,50699,26789,27683,54469,28264,29346,57614,1795,1749,3543,2212,1985,4193,2141,1967,4106,3967,3859,7828,4011,3941,7951,4238,3945,8183,1908,1797,3705,1888,1907,3794,1948,1868,3821,1417,1435,2855,1616,1585,3201,1457,1560,3016,2863,2971,5833,3031,3291,6316,3315,3667,6988,3337,3632,6971,3440,3646,7091,3506,3681,7183,3459,3449,6908,3581,3696,7274,3617,3811,7433,2857,2906,5762,3283,3226,6512,3470,3499,6968,1920,1984,3908,2155,2201,4355,2670,2857,5526,1071,1481,2554,1259,1532,2784,1440,1690,3131,246,579,833,317,677,990,456,807,1262,42,30,69,77,73,155,70,89,158,871,934,1805,1189,1233,2420,1528,1508,3035,28,17,46,31,20,54,24,24,51,15,22,31,24,27,45,35,26,56,908,975,1884,1238,1277,2522,1582,1561,3149,21664,22536,44206,23126,23994,47119,23791,24642,48435,1656,1792,3447,2065,2198,4265,2319,2533,4850,23060,24117,47174,24400,25394,49796,25079,26104,51185,685,748,1433,1018,1127,2140,1298,1417,2718,22768,23903,46673,24260,25335,49598,25348,26439,51785
10401,23600,24069,47670,24276,24962,49238,24907,25357,50261,1320,1236,2551,1446,1339,2790,1297,1151,2447,3495,3387,6886,3230,3127,6351,3032,2756,5782,1680,1502,3185,1634,1543,3177,1517,1417,2940,931,821,1751,1093,1015,2106,1076,962,2035,1963,2129,4090,1857,2040,3898,2037,2083,4120,2893,3082,5971,2670,2926,5592,2451,2658,5110,3569,3669,7240,3498,3651,7147,3204,3439,6640,3404,3326,6732,3885,3791,7672,4058,4204,8259,2526,2464,4986,2897,2882,5776,3722,3628,7351,1476,1755,3229,1646,1833,3479,1904,2059,3967,336,707,1044,429,820,1248,608,1009,1614,68,76,138,59,63,128,89,99,191,1116,1078,2200,1344,1370,2710,1536,1532,3070,23,23,51,40,38,79,28,42,70,27,25,50,17,23,45,28,34,63,1168,1124,2297,1403,1437,2837,1597,1603,3198,20693,21166,41861,21321,21889,43212,20915,21184,42103,1598,1620,3216,1743,1849,3590,1780,2011,3788,22154,22885,45038,22676,23575,46253,22395,22988,45386,342,385,724,433,480,915,476,600,1073,21709,22467,44179,22263,23218,45484,22292,22926,45223
10402,37903,39901,77805,39511,41846,81365,41677,44344,86021,2195,2095,4291,2463,2408,4869,2366,2318,4682,5919,5561,11479,5552,5217,10768,5543,5412,10949,2877,2830,5702,2852,2705,5559,2633,2450,5080,1855,1759,3612,1929,1986,3917,2097,1999,4096,3311,3705,7020,3586,3882,7469,4180,4453,8633,4827,5603,10435,4638,5303,9939,4539,5038,9576,5925,6302,12229,5667,6459,12123,5323,6199,11522,4974,4953,9932,5923,5903,11830,6346,6679,13028,3316,3547,6857,3893,4106,8003,5072,5205,10281,2120,2558,4677,2281,2581,4867,2654,3079,5730,577,992,1573,738,1289,2029,924,1518,2437,211,265,477,252,317,564,322,406,722,1233,1284,2514,1442,1603,3044,1897,2046,3947,47,35,77,52,42,94,41,35,78,25,24,53,39,32,70,35,43,80,1298,1344,2642,1537,1675,3207,1976,2129,4104,31493,33127,64622,32604,34434,67039,32978,34684,67664,4247,4695,8948,4915,5500,10414,5471,6200,11678,34840,36777,71614,35907,38043,73950,35973,38092,74070,1431,1639,3071,1995,2311,4301,2743,3124,5871,34427,36419,70851,35636,37911,73545,36375,38784,75160
10501,13973,12660,26634,13064,12229,25292,12314,11834,24152,1140,1027,2167,1009,1017,2029,889,884,1772,2113,2010,4125,1853,1802,3653,1682,1655,3335,818,731,1546,783,713,1489,628,597,1229,723,710,1439,699,732,1429,665,671,1337,1607,1605,3216,1381,1462,2840,1506,1550,3058,2016,1795,3812,1656,1593,3248,1301,1349,2646,2052,1727,3781,1944,1700,3643,1713,1654,3367,1766,1361,3130,1757,1389,3146,1789,1429,3219,1113,954,2065,1240,1023,2265,1331,1105,2432,535,545,1077,623,586,1210,637,670,1308,89,193,284,124,212,334,171,269,444,49,45,90,74,53,129,25,36,61,3025,3115,6136,2983,3212,6194,2991,3200,6195,26,22,45,15,29,40,17,25,40,51,44,91,19,27,48,28,31,63,3105,3179,6277,3018,3263,6276,3033,3261,6297,12080,11140,23224,11071,10487,21561,9882,9437,19316,738,649,1395,745,713,1463,642,722,1366,12726,11803,24528,11602,11054,22660,10280,9937,20211,355,266,620,386,344,727,389,412,801,12592,11575,24170,11437,10853,22292,10417,10009,20425
10502,10865,11164,22030,10454,10750,21202,9965,10251,20217,717,644,1366,595,647,1244,604,559,1159,1489,1468,2955,1383,1253,2629,1132,1139,2265,710,655,1368,664,628,1292,576,516,1092,570,537,1107,594,597,1192,554,558,1110,1106,1162,2267,1105,1117,2223,1196,1258,2452,1407,1448,2861,1224,1256,2482,1071,1085,2160,1682,1662,3349,1552,1576,3128,1366,1320,2689,1464,1348,2808,1569,1441,3002,1524,1510,3029,955,1070,2026,982,1050,2033,1183,1136,2321,648,822,1467,627,841,1464,555,749,1307,122,344,462,158,350,508,203,418,625,36,43,84,59,41,99,49,44,87,945,960,1899,1018,1134,2151,1093,1129,2224,8,5,17,11,7,17,7,6,13,14,8,20,13,6,23,9,10,17,963,969,1935,1042,1152,2193,1112,1140,2255,9534,9670,19203,9242,9506,18753,8551,8826,17376,483,507,983,487,499,981,443,465,909,9948,10227,20171,9512,9872,19388,8754,9014,17775,178,238,414,239,244,479,248,256,503,9800,10110,19916,9447,9810,19256,8866,9222,18090
10503,32225,33597,65818,32991,34105,67100,34198,35213,69414,2431,2304,4730,2653,2417,5073,2376,2324,4701,5422,5148,10573,4950,4679,9634,4874,4526,9397,2334,2200,4533,2438,2243,4681,2129,2060,4188,1700,1878,3580,1811,1863,3679,2050,1955,4001,3411,3770,7187,3440,3815,7251,4124,4370,8492,4183,4582,8766,3975,4311,8286,3839,4009,7851,4473,4608,9083,4501,4695,9191,4293,4561,8854,3780,3726,7506,4131,4135,8261,4411,4646,9050,2634,2744,5382,2997,3053,6056,3551,3526,7072,1514,1909,3424,1645,2013,3658,1905,2228,4131,341,728,1070,442,884,1334,653,1016,1677,59,67,134,77,82,157,105,163,265,3487,3662,7150,4522,4593,9111,5130,5074,10205,68,83,146,55,66,123,58,64,120,77,57,135,71,70,136,71,97,165,3631,3808,7435,4647,4727,9367,5260,5234,10493,28283,29671,57954,29363,30566,59931,28785,29640,58423,1556,1558,3118,1713,1777,3494,2220,2305,4522,29811,31272,61083,30187,31817,62006,29536,30937,60473,643,617,1264,789,864,1649,1295,1404,2699,29398,30838,60235,29904,31560,61465,29661,31127,60782
10601,38256,38215,76464,41157,40830,81987,43911,43765,87675,2667,2520,5195,3071,2873,5937,2921,2887,5810,6113,5846,11962,5869,5660,11526,6231,5890,12121,2832,2646,5476,3020,2782,5806,2932,2755,5684,2204,1995,4205,2549,2396,4949,2787,2509,5302,4617,4512,9126,5056,4826,9888,5392,5483,10876,5436,5494,10929,5542,5600,11139,5496,5449,10940,5542,5485,11025,5712,5660,11371,5854,5819,11672,4594,4310,8901,5233,5108,10346,5670,5714,11386,2527,2580,5112,3163,3045,6214,4240,4105,8346,1404,2029,3435,1527,1990,3516,1869,2089,3961,323,787,1111,412,889,1301,527,1052,1581,104,108,215,121,135,250,119,144,263,1120,1102,2224,1697,1674,3368,2880,2612,5484,46,51,100,54,53,104,87,66,156,22,18,44,41,46,93,61,58,123,1189,1177,2366,1786,1776,3568,3031,2739,5765,33577,33474,67051,36134,35903,72039,37601,37198,74794,2431,2503,4931,2792,2837,5629,2812,2946,5755,35681,36099,71775,38142,38397,76533,39164,39707,78870,590,651,1244,773,803,1582,879,981,1863,34791,35255,70046,37299,37590,74895,38923,39415,78331
10602,28534,29828,58361,31455,32754,64205,36217,37948,74162,2185,2123,4307,2450,2362,4816,2883,2672,5548,4543,4408,8951,4760,4472,9237,5506,5189,10696,2148,2090,4237,2278,2301,4579,2453,2286,4736,1847,1823,3677,2052,1961,4010,2228,2376,4603,3758,3918,7676,4094,4192,8280,4885,5309,10188,4005,4287,8287,4398,4734,9137,4851,4963,9816,4011,4143,8159,4224,4442,8667,4525,5005,9525,3028,3055,6087,3570,3727,7300,4117,4334,8447,1684,1925,3608,2169,2283,4451,2981,3242,6217,1063,1511,2572,1134,1565,2699,1378,1754,3132,256,539,798,320,712,1035,430,819,1248,43,55,101,47,46,98,78,108,186,615,708,1321,962,1059,2022,1754,1837,3591,35,18,55,37,20,54,53,53,108,8,22,29,19,24,43,54,48,107,663,745,1406,1010,1107,2115,1865,1940,3799,24957,26124,51083,27577,28885,56469,31437,32869,64305,2008,2077,4084,2419,2502,4924,2856,3061,5922,26740,27902,54642,29345,30613,59955,33020,34534,67559,661,787,1450,922,1077,2003,1366,1587,2947,26340,27673,54015,29125,30434,59551,33194,34769,67963
10603,30924,31788,62712,33257,34248,67501,35289,36092,71381,1998,1842,3838,2130,2069,4199,1919,1884,3806,4642,4442,9082,4529,4274,8798,4556,4196,8755,2122,1977,4103,2200,2122,4322,2134,2064,4200,1613,1449,3063,1801,1625,3424,1831,1734,3561,2997,3193,6196,3052,3226,6275,3270,3334,6604,4068,4471,8538,3933,4371,8302,3838,4049,7884,4132,4252,8376,4550,4643,9189,4633,4827,9459,4060,4381,8438,4485,4842,9336,4862,5215,10079,3133,3126,6268,4002,3939,7942,5005,5061,10062,1794,1978,3774,2027,2217,4240,2515,2612,5134,366,673,1043,551,922,1477,728,1115,1840,119,129,255,85,130,219,105,154,258,808,857,1666,1126,1187,2313,1640,1653,3294,29,32,61,38,34,72,45,49,95,32,32,57,23,28,45,31,38,64,871,915,1787,1184,1252,2432,1718,1735,3448,25779,26485,52264,27568,28453,56024,28529,29077,57604,3246,3437,6681,3687,3851,7541,3902,4136,8036,28751,29521,58275,30639,31611,62254,31560,32283,63841,822,906,1724,921,1086,2013,1171,1288,2462,28196,29011,57206,30105,31080,61183,31579,32232,63819
10604,14344,13867,28208,15030,14516,29548,15216,14984,30196,1104,1025,2128,1151,1080,2234,1093,1005,2101,2094,2104,4195,2170,2108,4272,2247,2184,4433,1058,928,1987,977,952,1930,905,884,1791,908,803,1715,957,881,1841,807,815,1622,1804,1729,3533,1991,1874,3865,1974,1963,3938,2080,1945,4022,2056,1933,3988,1955,1880,3838,2015,1896,3905,2084,1965,4049,2077,2046,4122,1666,1498,3165,1818,1614,3432,1909,1744,3654,946,982,1929,1101,1095,2190,1395,1300,2695,531,672,1204,569,711,1286,652,797,1450,136,292,426,162,299,459,201,355,553,52,41,96,55,59,108,63,105,163,530,525,1054,682,645,1330,1007,988,2000,17,16,37,19,20,35,19,16,30,20,10,33,10,9,22,22,13,31,567,553,1121,709,673,1387,1049,1018,2066,12626,12224,24856,13080,12659,25739,12662,12492,25156,840,804,1648,1051,1021,2071,1203,1124,2323,13199,13033,26233,13630,13451,27082,13283,13344,26623,241,236,476,347,357,701,491,493,985,12876,12709,25583,13265,13111,26377,13164,13165,26331
10701,34920,35744,70666,35457,36461,71918,37002,38356,75354,2294,2207,4497,2398,2266,4666,2417,2345,4767,5161,4834,10000,4864,4675,9544,4988,4660,9647,2470,2404,4870,2566,2339,4905,2449,2352,4796,2220,2050,4267,2149,2099,4249,2364,2203,4562,4146,4276,8419,4014,4161,8176,4356,4552,8906,4932,5107,10039,4592,4806,9391,4577,4768,9345,4664,4879,9542,5037,5010,10045,4904,5050,9956,4005,3921,7924,4182,4275,8456,4516,4752,9269,2938,3157,6102,3095,3433,6526,3541,3748,7289,1783,2173,3954,2029,2444,4472,2171,2700,4876,311,736,1051,534,943,1479,717,1225,1940,82,82,162,80,108,187,102,133,229,718,753,1467,1000,1052,2054,1242,1365,2610,25,24,43,15,27,40,29,18,48,10,12,26,18,15,40,20,28,51,746,786,1540,1034,1092,2125,1292,1414,2706,24768,25148,49917,26032,26512,52552,27359,27900,55256,7909,8312,16223,7680,8184,15869,7460,8216,15671,26958,27585,54536,27840,28486,56325,29189,29908,59098,6241,6609,12855,6254,6635,12889,6060,6711,12772,30919,31775,62695,31795,32754,64550,33022,34202,67226
10702,0,0,0,6,7,11,4,3,8,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,4,0,7,0,0,0,0,0,3,0,0,0,0,0,0,3,3,9,0,3,6
10703,38914,40403,79323,40922,42613,83530,43931,45907,89837,2610,2540,5151,2719,2567,5289,2831,2605,5439,6329,5967,12302,6042,5726,11773,6022,5745,11770,3013,2808,5814,3224,2962,6191,3063,2908,5967,2416,2232,4649,2385,2369,4746,2738,2592,5330,4307,4604,8913,4345,4470,8810,4769,5091,9860,5429,5920,11344,5310,5818,11131,5291,5663,10955,5544,5825,11373,5848,6301,12143,5794,6265,12063,4312,4393,8712,5074,5190,10265,5750,6208,11957,2884,3210,6089,3468,3765,7236,4565,4794,9358,1693,2193,3883,1983,2423,4407,2318,2747,5071,378,705,1085,521,1013,1532,785,1294,2076,70,88,158,67,93,155,103,165,269,745,792,1536,1045,1052,2100,1413,1467,2884,28,24,50,38,39,78,41,37,81,20,14,36,16,22,37,28,26,55,791,832,1622,1109,1111,2219,1484,1533,3015,30213,31107,61321,32586,33595,66180,34426,35513,69936,6437,6995,13432,6682,7386,14065,6802,7552,14353,33905,35178,69086,36031,37391,73424,37819,39276,77094,3422,3698,7122,3602,4021,7625,3781,4249,8032,35139,36342,71481,37356,38896,76254,39538,41174,80714
10704,56180,57363,113546,59798,60727,120524,63552,64742,128301,3533,3288,6826,3767,3647,7412,3736,3531,7266,7246,6892,14140,7282,6775,14055,7599,7286,14887,3848,3676,7522,4026,3899,7924,4207,4003,8214,4733,4463,9199,5342,4849,10188,5762,5198,10963,7763,7430,15196,8220,7817,16038,8749,8385,17133,7818,8008,15828,8050,8185,16235,8153,8343,16496,7585,7792,15378,8015,8173,16189,8194,8315,16507,5834,5977,11815,6591,6898,13493,7244,7761,15003,4180,4576,8752,4561,4919,9479,5472,5917,11395,2915,3886,6801,2937,3784,6726,3211,3909,7123,722,1365,2087,1009,1772,2788,1222,2092,3312,469,553,1026,599,565,1164,672,786,1461,735,745,1481,984,1005,1989,1245,1280,2532,45,32,76,51,38,90,38,22,62,10,13,22,10,16,22,29,27,53,796,787,1584,1036,1060,2100,1309,1327,2642,41037,41925,82963,43831,44740,88570,45899,46807,92707,11509,11940,23452,12852,13219,26074,13979,14270,28251,45072,46381,91457,47591,48800,96392,49603,50612,100216,8327,8490,16820,9538,9671,19209,10631,10895,21521,49120,50550,99670,51519,53159,104678,53776,55592,109370
10801,14052,14670,28728,14565,15282,29849,15252,16017,31272,693,700,1389,738,697,1435,665,641,1302,1694,1658,3354,1676,1552,3233,1583,1547,3127,868,779,1651,810,842,1648,811,727,1541,525,446,968,518,509,1026,515,530,1043,1028,1074,2103,928,1024,1955,1034,1128,2168,1572,1713,3285,1433,1589,3020,1334,1464,2796,1900,1997,3893,1915,2053,3974,1892,1955,3849,2098,2168,4270,2290,2437,4730,2434,2594,5026,1983,2032,4013,2309,2272,4584,2799,2823,5619,1393,1531,2926,1488,1558,3047,1608,1738,3339,303,565,869,453,746,1205,580,870,1449,36,43,80,36,48,89,40,49,85,419,420,843,554,568,1124,789,786,1572,20,13,34,16,14,28,13,15,33,24,6,27,8,8,15,11,16,32,463,438,902,579,591,1166,811,819,1634,11831,12415,24248,12156,12835,24991,12359,13053,25416,1353,1337,2690,1443,1484,2931,1551,1610,3157,13191,13831,27022,13475,14197,27671,13728,14446,28174,251,254,508,321,344,670,390,427,814,12887,13459,26348,13213,13923,27137,13708,14378,28084
10802,22559,22723,45280,23226,23599,46830,23882,24242,48127,1378,1206,2586,1424,1370,2787,1239,1217,2455,3334,3122,6460,3091,2914,6004,2873,2806,5683,1470,1415,2883,1530,1391,2922,1376,1291,2669,946,827,1768,982,899,1879,1119,975,2101,1873,1928,3801,1808,1872,3686,2051,2079,4129,2623,2882,5506,2370,2599,4968,2252,2385,4633,3461,3530,6991,3348,3608,6948,3013,3166,6183,3237,3180,6421,3803,3677,7477,3962,4089,8055,2404,2291,4692,2834,2747,5579,3611,3456,7067,1491,1777,3271,1521,1701,3227,1767,1816,3580,338,567,906,524,822,1346,607,967,1573,66,90,152,48,68,110,82,93,174,1704,1741,3448,2165,2192,4356,2287,2358,4643,27,18,45,24,28,46,26,23,48,35,41,76,48,29,78,63,64,127,1768,1798,3565,2231,2247,4479,2374,2441,4819,19306,19378,38685,20097,20339,40435,19762,19850,39613,1763,1788,3546,1823,1930,3757,1825,1987,3815,20783,21273,42060,21357,22028,43388,20986,21570,42564,348,401,751,422,543,969,480,628,1108,20236,20758,40992,20963,21773,42732,20919,21579,42501
10803,172,170,345,176,186,359,192,191,382,11,3,14,14,21,30,11,10,19,18,20,37,18,13,30,20,14,36,6,9,10,6,3,7,4,4,12,6,6,13,5,4,12,9,9,18,20,17,31,26,27,54,27,20,47,30,37,64,22,23,44,37,36,71,31,33,59,30,33,63,28,25,51,23,24,51,26,21,49,29,27,58,24,15,32,19,27,40,7,19,30,12,13,25,15,9,24,18,12,26,0,3,4,0,8,8,3,7,10,6,11,17,8,6,15,4,8,15,0,0,0,3,0,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,3,138,143,283,142,157,304,138,147,287,26,19,46,29,24,48,30,29,60,165,166,328,165,177,342,154,161,321,3,3,11,4,8,11,10,6,22,156,164,319,155,173,328,157,163,318
10804,32915,35518,68434,34943,37766,72712,37704,40861,78567,1787,1753,3546,2037,1944,3984,1943,1880,3823,4539,4443,8982,4557,4408,8965,4764,4521,9283,2300,2117,4415,2269,2104,4376,2256,2177,4438,1327,1236,2563,1471,1399,2875,1550,1541,3090,2729,2956,5687,2727,2961,5688,3152,3482,6634,4015,4577,8596,3994,4504,8494,3866,4239,8109,4527,4968,9497,4714,5383,10097,4786,5370,10156,4598,4899,9497,4972,5315,10282,5311,5964,11272,3765,4039,7804,4455,4829,9285,5683,6099,11784,2661,3216,5882,2837,3367,6206,3251,3751,7001,658,1305,1961,906,1550,2453,1145,1830,2981,143,172,321,115,129,247,143,195,341,843,835,1677,1147,1159,2308,1525,1585,3104,35,29,64,24,23,47,20,17,34,12,18,29,27,26,56,13,14,31,887,880,1770,1206,1214,2418,1554,1619,3175,27577,29644,57223,29325,31710,61032,30653,33229,63879,3375,3787,7158,3826,4226,8051,4238,4728,8960,30918,33434,64353,32688,35468,68155,34191,37090,71283,633,701,1339,794,901,1698,1095,1305,2401,30097,32506,62603,31945,34650,66598,33905,36839,70746
10805,24424,25518,49944,25054,26305,51358,26263,27598,53856,1390,1321,2711,1497,1391,2888,1402,1248,2656,3661,3577,7238,3354,3210,6564,3234,3091,6326,1775,1611,3382,1691,1604,3296,1538,1499,3042,1051,963,2018,1009,1036,2040,1137,1136,2269,1920,2165,4091,1848,2090,3933,2029,2265,4288,2899,3301,6200,2635,3001,5640,2404,2697,5102,3588,3755,7343,3518,3754,7269,3320,3672,6992,3521,3667,7187,3945,4060,8006,4217,4489,8706,2663,2654,5319,3258,3281,6532,4220,4215,8435,1593,1801,3392,1802,1995,3799,2077,2238,4309,379,693,1073,509,887,1394,687,1045,1734,31,65,98,50,55,108,85,101,185,901,1050,1947,1275,1330,2606,1739,1827,3571,47,27,77,42,23,65,43,29,70,44,34,72,26,26,58,40,24,63,986,1111,2098,1348,1383,2733,1823,1887,3702,21244,22185,43431,21605,22676,44282,21912,22903,44808,1867,1920,3784,2032,2179,4213,2176,2370,4551,23104,24103,47213,23430,24622,48055,23853,24947,48799,421,498,913,488,601,1095,601,744,1347,22573,23708,46288,22990,24268,47251,23840,24980,48823
10901,27289,28604,55897,27926,29512,57437,29757,31508,61271,1840,1759,3596,1898,1787,3681,2004,1900,3898,4125,3917,8046,3912,3748,7659,4015,3894,7910,2128,2140,4265,2137,2110,4243,1959,1961,3914,1834,2003,3841,1800,2006,3803,1923,1974,3899,3232,3270,6504,3334,3451,6782,3604,3767,7373,3681,3874,7554,3522,3761,7284,3476,3790,7268,3921,4132,8052,3795,4089,7879,3845,4063,7906,3117,3081,6195,3538,3600,7139,3821,4091,7915,1865,2036,3901,2295,2414,4711,2980,3151,6131,1251,1669,2921,1297,1685,2979,1534,1929,3466,292,724,1014,406,862,1267,594,997,1587,89,105,192,73,77,155,135,117,253,530,548,1073,586,620,1209,824,846,1669,22,17,35,30,30,60,17,18,42,12,10,21,18,13,29,18,13,25,566,569,1128,637,668,1299,856,877,1738,23413,24769,48185,23724,25286,49015,24474,25899,50374,2252,2305,4558,2673,2776,5447,2975,3169,6145,25247,26564,51810,25314,26937,52250,25964,27502,53468,812,973,1789,1311,1393,2707,1733,1917,3649,25012,26468,51477,25194,26942,52132,26368,27972,54343
