SA3_CODE_2016,C06_CFC_SMS_MRM_NDC_UR_1,C06_CFC_SMS_MRM_NDC_UR_2,C06_CFC_SMS_MRM_NDC_UR_3,C06_CFC_SMS_MRM_NDC_UR_4mo,C06_CFC_SMS_MRM_NDC_UR_Total,C06_CFC_SMS_M_DfM_NDC_UR_1,C06_CFC_SMS_M_DfM_NDC_UR_2,C06_CFC_SMS_M_DfM_NDC_UR_3,C06_CFC_SMS_M_DfM_NDC_UR_4mo,C06_CFC_SMS_M_DfM_NDC_UR_Tot,C06_CFC_SMS_Tot_NDC_UR_1,C06_CFC_SMS_Tot_NDC_UR_2,C06_CFC_SMS_Tot_NDC_UR_3,C06_CFC_SMS_Tot_NDC_UR_4mo,C06_CFC_SMS_Tot_NDC_UR_Tot,C06_1_PF_NDC_UR_1,C06_1_PF_NDC_UR_2,C06_1_PF_NDC_UR_3,C06_1_PF_NDC_UR_4mo,C06_1_PF_NDC_UR_Tot,C06_Tot_NDC_UR_1,C06_Tot_NDC_UR_2,C06_Tot_NDC_UR_3,C06_Tot_NDC_UR_4mo,C06_Tot_NDC_UR_Tot,C11_CFC_SMS_MRM_NDC_UR_1,C11_CFC_SMS_MRM_NDC_UR_2,C11_CFC_SMS_MRM_NDC_UR_3,C11_CFC_SMS_MRM_NDC_UR_4mo,C11_CFC_SMS_MRM_NDC_UR_Tot,C11_CFC_SMS_M_DfM_NDC_UR_1,C11_CFC_SMS_M_DfM_NDC_UR_2,C11_CFC_SMS_M_DfM_NDC_UR_3,C11_CFC_SMS_M_DfM_NDC_UR_4mo,C11_CFC_SMS_M_DfM_NDC_UR_Tot,C11_CFC_SMS_Tot_NDC_UR_1,C11_CFC_SMS_Tot_NDC_UR_2,C11_CFC_SMS_Tot_NDC_UR_3,C11_CFC_SMS_Tot_NDC_UR_4mo,C11_CFC_SMS_Tot_NDC_UR_Tot,C11_1_PF_NDC_UR_1,C11_1_PF_NDC_UR_2,C11_1_PF_NDC_UR_3,C11_1_PF_NDC_UR_4mo,C11_1_PF_NDC_UR_Tot,C11_Tot_NDC_UR_1,C11_Tot_NDC_UR_2,C11_Tot_NDC_UR_3,C11_Tot_NDC_UR_4mo,C11_Tot_NDC_UR_Tot,C16_CFC_SMS_MRM_NDC_UR_1,C16_CFC_SMS_MRM_NDC_UR_2,C16_CFC_SMS_MRM_NDC_UR_3,C16_CFC_SMS_MRM_NDC_UR_4mo,C16_CFC_SMS_MRM_NDC_UR_Tot,C16_CFC_SMS_M_DfM_NDC_UR_1,C16_CFC_SMS_M_DfM_NDC_UR_2,C16_CFC_SMS_M_DfM_NDC_UR_3,C16_CFC_SMS_M_DfM_NDC_UR_4mo,C16_CFC_SMS_M_DfM_NDC_UR_Tot,C16_CFC_SMS_Tot_NDC_UR_1,C16_CFC_SMS_Tot_NDC_UR_2,C16_CFC_SMS_Tot_NDC_UR_3,C16_CFC_SMS_Tot_NDC_UR_4mo,C16_CFC_SMS_Tot_NDC_UR_Tot,C16_1_PF_NDC_UR_1,C16_1_PF_NDC_UR_2,C16_1_PF_NDC_UR_3,C16_1_PF_NDC_UR_4mo,C16_1_PF_NDC_UR_Tot,C16_Tot_NDC_UR_1,C16_Tot_NDC_UR_2,C16_Tot_NDC_UR_3,C16_Tot_NDC_UR_4mo,C16_Tot_NDC_UR_Tot
60301,307,371,142,50,866,87,102,46,22,262,399,472,189,67,1124,137,65,31,12,247,537,539,213,81,1371,278,349,113,58,805,97,130,49,24,293,380,481,160,85,1100,121,86,30,19,261,500,561,195,105,1363,195,291,102,55,652,97,113,43,21,272,295,402,152,75,923,144,78,41,11,272,440,486,188,89,1200
60302,390,501,225,92,1201,159,172,73,33,437,545,670,293,126,1640,209,146,58,25,433,755,812,351,146,2067,399,481,224,91,1187,179,174,69,31,459,579,656,294,122,1644,249,179,58,19,507,827,832,347,141,2153,359,469,209,75,1121,184,168,74,27,449,545,640,278,104,1572,238,166,45,22,472,786,802,325,128,2046
60303,127,160,48,21,355,63,60,9,7,145,193,217,62,26,499,71,49,12,9,130,262,268,74,32,630,97,122,55,19,285,57,58,21,9,148,151,182,75,28,438,76,35,13,9,124,229,218,89,30,559,98,97,39,11,250,45,40,19,9,110,146,141,60,18,361,66,60,16,3,138,206,194,72,24,499
60401,1098,1512,638,202,3445,352,303,142,48,841,1453,1808,774,246,4292,807,523,190,81,1601,2262,2330,966,325,5889,1044,1382,537,204,3156,409,342,139,54,946,1448,1725,674,260,4103,843,527,204,106,1677,2295,2250,879,362,5778,934,1184,473,178,2764,411,362,139,56,969,1345,1549,617,230,3737,810,524,203,73,1608,2152,2074,816,304,5348
60402,987,1351,537,168,3036,274,252,107,45,684,1259,1604,640,217,3722,657,458,164,38,1317,1915,2061,810,254,5039,935,1315,465,188,2900,345,314,128,45,833,1280,1623,596,229,3733,735,457,185,78,1457,2017,2083,781,305,5193,863,1189,437,163,2647,348,301,114,40,805,1204,1491,552,203,3448,716,516,163,74,1472,1926,2014,721,275,4926
60403,439,594,266,109,1403,196,168,80,22,474,637,754,348,135,1873,230,137,60,21,445,863,896,401,160,2326,404,502,244,87,1240,185,190,76,44,493,586,688,325,132,1730,231,144,60,20,457,822,830,385,155,2189,331,399,203,76,1011,181,165,59,40,456,514,570,261,117,1464,186,151,55,20,415,700,718,316,141,1876
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,365,505,192,50,1110,145,80,22,13,260,510,586,210,66,1374,261,118,26,8,423,775,708,237,72,1795,515,528,177,56,1276,182,85,26,7,304,702,612,201,60,1578,221,119,31,6,376,922,733,229,71,1954,688,662,205,60,1614,184,93,22,0,296,869,754,225,63,1914,230,95,30,10,360,1101,846,254,69,2277
70102,1242,1484,590,199,3522,429,335,130,53,953,1676,1819,723,257,4474,930,505,238,98,1769,2602,2329,958,358,6242,1376,1537,631,244,3786,414,342,114,55,928,1785,1882,750,303,4718,756,462,183,92,1498,2542,2343,928,399,6216,1639,1768,666,261,4327,446,379,113,37,981,2085,2144,782,296,5311,713,411,136,83,1348,2795,2554,919,381,6659
70103,383,505,211,66,1164,164,137,61,25,388,553,637,270,87,1549,191,110,51,4,366,746,753,324,94,1916,424,590,193,95,1305,207,167,57,37,472,632,760,256,129,1775,205,146,42,15,414,843,903,301,150,2191,425,649,243,90,1401,259,225,71,22,577,684,876,311,110,1980,218,127,35,25,409,905,1005,349,129,2381
70104,594,870,378,118,1954,251,231,96,49,634,847,1097,473,167,2591,442,302,152,51,948,1286,1407,626,226,3537,766,1019,410,144,2335,326,289,107,60,783,1089,1304,514,198,3113,482,316,138,56,994,1576,1623,655,256,4108,1007,1309,486,154,2950,455,329,136,57,979,1460,1639,626,207,3933,504,356,135,65,1059,1966,1997,756,274,4989
70201,907,988,446,245,2593,267,249,85,56,660,1178,1234,538,302,3245,588,353,151,102,1196,1762,1591,686,405,4445,895,946,417,203,2468,332,215,107,54,709,1226,1158,532,262,3174,593,348,169,74,1181,1820,1508,693,336,4359,860,898,416,161,2333,276,229,93,57,656,1141,1125,507,220,2994,525,334,150,68,1082,1668,1457,661,289,4077
70202,120,113,70,41,347,38,30,13,13,92,156,144,83,55,439,96,44,27,19,186,250,183,116,73,622,123,103,67,48,341,36,39,13,15,98,158,141,73,65,439,96,65,33,31,226,258,209,107,100,667,114,88,53,26,282,47,47,31,22,144,163,135,81,46,422,91,54,25,24,203,253,190,107,70,624
70203,252,261,165,185,876,96,98,51,55,299,356,362,214,242,1171,226,133,81,75,516,579,494,298,317,1683,337,340,195,196,1065,143,126,70,52,386,477,468,262,246,1446,275,181,77,60,589,749,649,339,300,2039,353,292,156,111,912,163,149,82,73,473,522,441,242,184,1390,283,168,69,42,564,807,611,310,226,1950
70204,321,395,226,174,1108,50,51,27,15,148,366,449,250,184,1254,214,143,59,81,493,583,592,307,265,1749,403,436,257,174,1276,68,75,20,14,182,472,513,279,193,1451,239,155,69,71,536,705,666,353,262,1989,376,417,187,132,1113,78,69,32,10,184,449,482,221,137,1294,288,155,68,46,557,739,640,289,191,1859
70205,408,434,224,194,1264,114,106,51,51,324,516,540,279,248,1582,272,167,101,75,616,785,706,381,329,2204,414,447,271,163,1289,155,124,70,51,402,566,576,336,214,1699,291,153,111,64,621,858,730,452,283,2319,422,440,230,153,1242,130,132,69,42,365,545,571,293,195,1611,265,172,75,58,571,814,746,372,247,2176
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,2685,3259,1216,361,7527,465,387,135,46,1030,3148,3646,1356,406,8554,1243,792,257,91,2386,4388,4440,1615,495,10937,2853,3525,1213,348,7942,524,480,145,59,1197,3370,4003,1355,409,9139,1310,794,248,84,2430,4682,4796,1604,489,11569,2954,3791,1186,337,8270,571,550,141,53,1312,3526,4345,1324,395,9585,1224,798,257,99,2380,4750,5142,1578,490,11964
80103,18,16,12,0,44,4,4,0,0,11,17,22,10,0,50,12,9,4,0,29,36,34,12,3,80,18,17,11,0,48,7,5,0,0,13,24,20,11,0,59,20,9,0,0,31,49,26,13,0,84,25,23,7,0,52,7,5,0,0,16,31,26,8,0,71,15,8,0,0,18,48,32,8,0,89
80104,1261,1789,637,145,3835,178,133,27,21,364,1434,1923,666,170,4196,435,283,80,27,820,1868,2200,747,196,5015,2013,2706,859,241,5824,284,190,59,20,552,2298,2891,921,267,6378,605,415,121,38,1177,2900,3313,1039,305,7552,3228,4164,1200,285,8868,464,336,109,34,940,3687,4501,1311,314,9811,816,566,166,50,1606,4500,5068,1476,365,11415
80105,979,1045,344,83,2452,227,201,53,11,493,1205,1248,400,92,2946,573,279,56,18,924,1779,1527,449,112,3873,1072,1218,389,82,2766,259,247,61,12,570,1336,1463,444,93,3334,578,256,59,18,908,1909,1720,504,108,4244,1134,1392,447,79,3058,335,271,61,9,674,1468,1669,516,84,3730,530,247,64,20,871,2000,1913,582,109,4607
80106,585,725,280,58,1648,101,69,10,7,195,684,797,293,62,1842,290,153,50,13,507,977,953,339,79,2348,660,852,317,62,1896,127,86,19,0,227,788,932,340,66,2128,282,169,47,13,512,1068,1102,385,78,2635,773,982,262,56,2073,158,93,19,6,277,929,1075,281,63,2345,324,190,47,16,577,1250,1266,321,81,2926
80107,2983,4175,1595,463,9215,561,506,177,59,1308,3544,4686,1769,521,10522,1454,1046,351,108,2953,4998,5732,2122,625,13478,3003,3765,1289,389,8444,590,541,183,69,1380,3594,4301,1470,459,9825,1446,1017,317,106,2889,5038,5321,1788,561,12718,2710,3472,1180,339,7701,618,519,184,72,1391,3334,3990,1363,411,9095,1327,874,282,102,2582,4664,4865,1639,514,11676
80108,619,919,313,89,1936,117,116,22,6,260,739,1033,335,88,2195,303,210,47,18,576,1045,1242,384,109,2774,689,980,343,94,2103,121,130,28,11,291,807,1110,374,104,2394,316,200,51,15,589,1125,1313,423,118,2985,641,1031,357,95,2122,137,152,37,12,342,778,1185,393,106,2462,247,195,58,24,524,1023,1383,454,129,2992
80109,955,1249,434,129,2768,150,129,28,7,312,1107,1375,466,139,3081,428,235,65,21,747,1535,1606,533,160,3825,1017,1388,467,113,2988,148,154,34,16,355,1169,1545,508,130,3342,400,234,76,11,722,1568,1780,581,140,4064,1180,1497,526,121,3313,162,151,42,13,370,1342,1647,562,133,3686,383,214,59,25,684,1723,1858,622,166,4370
80110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,227,55,13,501,31,12,7,0,54,239,238,60,13,548,47,32,7,0,92,285,273,66,15,637
80111,13,17,4,3,32,0,3,0,0,3,13,20,4,3,38,4,3,0,0,6,15,18,4,3,42,22,16,11,3,45,7,5,0,0,11,25,21,9,3,60,8,3,0,0,10,30,28,12,4,68,24,26,11,0,65,3,0,0,0,11,27,27,18,0,70,3,3,0,3,8,35,33,18,4,83
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,48,74,28,11,156,7,6,3,0,15,54,81,27,11,173,4,5,3,0,13,56,84,32,11,185,55,42,22,4,125,5,0,0,0,7,61,47,22,4,138,11,12,0,0,20,74,58,22,4,156,31,48,29,8,116,4,9,0,0,17,35,57,29,8,135,15,8,0,0,16,52,65,29,8,154
90102,37,21,14,8,80,0,0,0,0,3,39,23,14,8,82,4,0,0,0,7,41,23,17,8,86,46,24,10,3,80,0,0,0,0,3,46,24,10,3,85,5,0,0,0,5,48,24,10,3,89,21,22,11,6,58,3,0,0,0,6,22,20,11,6,59,3,0,0,0,5,27,26,11,6,67
90103,3,9,3,0,17,0,0,0,0,3,6,9,5,0,25,8,6,5,0,17,18,15,8,0,43,8,3,3,0,14,0,0,0,0,5,10,5,5,0,22,3,11,3,3,23,13,15,13,7,43,11,6,0,0,18,3,0,3,0,8,8,6,5,0,20,11,3,0,5,23,24,11,11,5,44
90104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,26,0,96,23,21,11,4,54,57,53,35,3,147,22,16,0,0,49,82,73,37,9,197
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
