SA3_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
30801,0,0,8,4,3,4,3,0,3,0,0,0,0,0,0,29,3,10,37,38,7,34,6,7,11,3,4,0,0,0,18,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,6,29,53,74,11,108,65,52,89,38,21,22,13,4,90,664,66,69,75,101,206,316,217,277,1184,928,609,891,510,163,1057,6666,15,3,3,3,0,11,7,26,69,112,202,123,280,118,20,1007,0,0,0,0,0,0,0,8,20,3,0,0,12,3,3,54,3,0,4,3,0,0,9,14,72,64,73,70,84,12,15,416,0,0,0,0,0,0,3,4,11,9,7,6,23,8,3,81,0,0,0,0,3,4,10,26,61,52,15,106,14,6,13,319,0,3,3,0,4,7,6,3,12,0,5,0,0,0,4,64,0,0,3,0,0,3,3,0,4,8,3,13,0,0,3,40,4,0,3,0,0,0,0,7
30803,4,10,40,82,14,103,12,11,3,3,0,0,0,0,38,316,22,29,157,349,82,522,128,117,159,32,15,11,0,0,213,1835,0,3,0,0,4,7,3,6,7,0,0,0,0,0,65,102,32,55,264,595,105,1131,502,410,591,157,61,40,8,3,545,4494,150,236,366,732,1988,2808,1442,1736,5834,3006,1681,1016,667,205,3846,25717,20,3,5,0,0,15,36,93,316,544,685,290,436,137,52,2633,3,0,0,3,3,12,35,69,71,37,41,11,11,8,15,327,3,0,5,7,0,18,30,94,402,349,271,102,143,36,23,1488,0,0,3,0,0,6,5,15,46,57,58,29,40,8,17,287,4,0,8,10,20,29,123,138,293,200,50,149,35,14,67,1143,5,3,5,26,26,126,102,77,98,32,15,19,3,4,26,571,3,0,0,5,0,15,18,14,26,13,5,16,4,0,9,124,3,0,0,0,0,0,3,3
30804,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,13,0,4,21,24,4,37,9,13,13,3,0,0,0,0,24,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,3,4,32,49,4,84,40,40,40,15,11,3,7,0,65,409,56,36,48,74,164,300,173,222,811,537,271,289,181,72,604,3839,21,0,12,0,0,6,9,22,54,104,85,45,86,40,18,501,3,0,3,0,0,7,12,10,12,11,4,3,0,5,4,70,3,0,0,3,0,7,6,25,52,49,37,31,36,5,7,269,0,0,0,0,0,0,3,4,3,6,11,3,5,3,4,46,5,0,3,0,6,3,17,13,36,21,7,57,4,0,13,182,0,0,0,0,3,9,9,7,6,3,0,4,0,0,3,41,0,0,0,0,0,0,3,0,6,0,0,10,0,0,4,27,0,0,0,0,0,0,0,0
30805,6,0,19,55,7,44,4,7,7,0,0,0,0,0,15,164,10,12,68,139,32,182,36,24,42,17,0,3,0,0,71,633,0,0,0,0,0,3,0,0,0,0,0,0,0,0,23,33,19,21,108,279,39,436,181,130,247,76,23,12,4,0,212,1803,99,110,171,342,758,1098,543,712,2985,2150,1247,778,492,116,1916,13527,16,0,4,0,3,10,14,39,103,183,354,205,456,149,45,1591,0,0,0,0,0,9,12,23,27,26,8,9,3,3,5,125,3,0,0,3,0,10,16,30,143,194,165,108,141,11,24,852,0,0,0,0,0,3,3,4,27,20,37,32,38,5,9,177,3,0,3,0,6,6,26,46,192,168,35,246,36,6,52,833,3,3,9,7,11,57,48,30,38,14,10,9,5,3,8,253,0,0,0,0,6,8,8,7,17,22,0,18,6,0,7,101,0,0,0,0,0,3,0,4
30901,0,5,16,31,0,42,11,9,9,4,0,0,0,0,15,135,15,18,46,121,39,207,63,76,106,30,14,13,0,3,96,851,0,0,0,0,0,7,3,3,7,0,0,0,0,0,26,48,30,26,84,228,46,502,259,211,354,105,39,41,12,6,256,2206,124,147,156,335,1011,1537,720,924,3273,1615,986,625,506,228,1542,13733,8,0,3,3,0,0,15,52,190,329,406,133,211,101,23,1470,4,0,0,3,5,24,30,78,80,33,27,17,21,9,8,329,4,0,3,0,0,12,24,66,273,203,153,65,93,18,21,934,0,0,0,3,0,5,6,8,26,27,36,11,17,6,15,170,0,4,3,4,8,13,59,70,139,74,38,70,32,9,17,525,6,0,9,15,23,81,72,68,71,44,19,12,11,0,17,451,0,0,0,0,5,10,8,7,16,0,7,10,3,0,7,61,0,0,0,0,0,0,4,3
30902,0,0,20,58,3,31,16,3,7,0,0,0,0,0,18,155,12,13,56,141,47,229,51,80,94,18,3,7,3,0,81,839,0,0,0,3,0,3,0,6,0,0,0,0,0,0,31,42,13,19,97,294,61,538,261,247,373,114,21,25,11,3,284,2373,68,104,158,379,923,1512,706,942,3101,1553,790,471,280,115,1555,12658,3,0,4,0,6,7,4,38,150,228,258,117,156,33,18,1009,0,0,9,5,3,12,21,59,60,28,16,12,11,5,6,255,0,0,4,0,4,12,9,54,221,172,136,28,50,18,19,722,0,0,0,0,0,0,4,10,36,32,20,0,14,4,6,122,4,4,0,3,5,5,55,65,149,63,29,37,4,3,13,447,3,4,10,17,27,53,73,61,57,29,7,8,4,7,9,366,0,0,0,3,0,0,15,4,13,13,3,3,0,3,5,65,0,0,0,0,0,0,5,6
30903,3,8,19,54,4,51,16,10,4,3,0,0,0,0,11,180,26,23,62,157,56,287,57,80,99,26,7,8,0,0,108,1003,0,0,0,0,0,5,0,3,0,0,0,0,0,0,44,57,31,33,117,311,67,693,345,249,409,119,40,33,14,0,312,2774,178,180,210,413,1210,1855,921,1032,3547,1648,908,571,443,189,1605,14914,12,0,3,0,6,8,12,38,210,314,392,146,183,78,23,1434,7,0,0,4,0,16,26,79,94,35,32,5,9,11,9,330,6,0,0,0,0,14,33,84,291,237,145,67,78,29,16,980,0,0,0,0,0,4,5,11,34,29,14,10,18,0,13,146,3,4,5,5,12,16,83,92,208,93,21,80,31,8,31,691,3,8,10,12,47,81,99,70,85,34,15,18,21,11,15,514,3,0,4,3,0,4,21,8,19,9,0,5,0,0,8,89,0,0,0,0,0,0,3,4
30904,0,3,5,6,0,8,0,3,3,0,0,0,0,0,4,30,3,5,28,39,15,58,15,12,18,5,3,0,0,3,17,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,12,40,79,15,139,71,47,85,33,6,5,3,3,69,620,40,51,74,112,283,498,264,319,1162,602,291,193,122,44,544,4593,0,0,0,0,0,3,15,16,53,66,110,40,50,11,7,381,0,0,8,0,0,11,8,29,38,17,7,10,4,3,0,130,0,0,5,0,0,3,11,27,95,64,56,25,24,5,11,315,0,0,0,0,0,0,3,7,12,15,3,0,4,4,3,56,5,0,7,0,3,6,22,32,63,37,11,38,7,0,13,242,4,0,3,3,5,24,29,10,26,12,7,11,5,4,7,149,0,0,3,0,0,0,3,0,14,7,0,5,0,0,0,37,0,0,0,0,0,0,0,3
30905,4,0,4,31,0,21,6,3,5,0,0,0,0,0,11,89,11,10,33,60,9,95,16,25,49,6,0,0,0,0,44,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,18,14,54,138,16,270,134,105,211,45,6,9,3,0,135,1167,60,50,71,195,342,692,404,569,1913,996,535,384,230,80,859,7374,5,0,5,0,3,0,3,13,92,138,176,79,94,19,20,650,0,0,0,6,0,10,8,24,38,21,9,9,3,0,0,124,5,0,0,0,0,5,14,39,115,91,61,27,38,12,3,414,0,0,0,0,0,0,4,3,11,17,15,8,10,0,3,65,6,0,3,0,15,10,36,32,79,41,22,31,11,4,17,296,0,0,7,5,18,19,36,34,34,9,7,6,0,0,4,195,0,0,5,0,0,0,0,4,4,3,0,6,3,0,6,30,0,0,0,0,0,0,0,0
30906,11,3,18,54,5,47,11,9,7,5,0,0,0,0,22,184,26,8,58,149,23,220,71,52,88,21,7,4,3,0,87,812,0,0,0,0,0,3,3,3,5,0,0,0,0,0,28,43,38,26,96,294,36,620,342,238,391,110,32,32,5,0,289,2551,131,129,160,399,731,1513,917,1113,3881,2199,1155,595,363,140,1717,15125,6,0,0,0,0,5,17,45,194,331,425,129,169,37,31,1382,0,0,5,0,0,26,34,58,60,28,21,12,8,7,8,267,3,0,0,0,4,12,11,50,264,227,162,61,57,5,13,875,0,0,0,0,0,3,6,17,34,38,21,13,12,3,12,169,4,0,4,4,5,13,69,105,187,91,31,66,23,4,14,630,0,7,9,15,19,66,67,63,54,31,7,3,4,0,12,356,4,0,0,3,3,12,3,7,12,4,0,3,3,0,3,64,0,0,0,3,0,0,3,4
30907,3,4,13,44,3,56,9,5,5,6,0,0,0,0,13,164,15,24,52,130,26,232,59,51,80,24,10,3,0,0,88,797,0,0,0,0,0,0,0,3,0,3,0,0,0,0,23,28,22,41,79,277,31,613,328,216,409,119,42,31,5,3,267,2496,136,155,168,372,770,1580,977,1171,4684,2728,1523,971,679,221,2001,18132,5,0,4,0,0,3,10,56,303,587,751,294,424,148,40,2633,3,0,11,5,5,31,30,62,93,47,29,6,15,14,12,355,0,0,0,4,4,11,33,76,372,338,260,86,142,36,22,1382,3,0,0,0,0,3,7,15,44,49,54,20,36,12,11,251,13,0,3,7,20,14,83,121,279,170,55,166,43,11,50,1041,3,4,8,12,31,77,64,86,95,40,12,14,14,4,12,495,0,0,0,0,4,5,7,15,21,7,3,6,5,0,7,87,0,0,0,0,0,0,0,6
30908,3,0,17,25,4,31,5,3,8,0,0,0,0,0,10,116,46,22,46,88,24,132,58,60,79,16,0,6,3,0,62,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,53,35,82,200,36,428,248,202,340,101,35,23,9,0,225,2020,159,111,127,272,598,1161,664,794,2765,1410,772,542,362,127,1198,11074,8,0,3,0,0,0,9,23,113,222,276,107,160,37,7,976,0,0,3,0,3,17,22,53,62,29,28,11,11,3,3,238,0,0,0,0,0,7,14,36,193,139,125,48,59,11,11,653,0,0,0,0,0,3,3,10,20,23,18,12,7,3,0,106,4,0,3,0,12,8,39,66,120,59,27,67,19,0,10,445,0,0,10,15,16,40,71,53,49,16,10,7,0,0,8,297,0,0,0,3,0,0,7,0,11,7,0,0,3,0,3,42,0,0,0,0,0,3,0,0
30909,4,0,15,35,7,37,8,3,11,0,0,0,0,0,10,130,45,10,68,139,45,235,55,75,90,24,0,6,3,0,94,895,0,0,6,0,0,3,0,0,0,0,0,0,0,0,39,50,55,22,115,271,56,565,255,231,391,100,19,39,9,0,291,2413,153,108,201,352,683,1351,691,890,3063,1551,853,544,357,156,1369,12327,4,0,5,0,0,5,6,46,198,260,312,119,157,47,22,1184,9,0,3,0,7,23,44,57,77,28,22,8,19,6,3,299,3,0,4,0,3,9,21,64,238,184,131,43,56,6,12,785,0,0,0,3,3,6,11,12,29,31,21,6,12,7,8,145,6,0,0,3,13,15,93,81,183,76,31,43,17,9,11,582,4,8,13,29,23,59,66,55,61,22,8,4,5,3,8,374,0,0,0,3,3,9,3,5,10,5,3,3,0,0,3,52,0,0,0,0,0,0,0,0
30910,0,3,3,9,0,11,4,3,3,0,0,0,0,0,8,47,22,15,21,47,17,85,15,28,42,16,0,13,3,0,48,376,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,28,32,21,25,85,24,195,92,88,164,46,10,39,16,0,152,995,140,94,68,125,356,642,322,428,1634,804,527,530,461,247,956,7338,3,0,0,0,0,9,7,34,154,157,243,93,153,62,25,945,4,0,5,7,7,25,38,72,63,26,24,8,22,12,9,321,5,0,0,0,0,9,20,46,178,128,92,42,59,32,11,620,0,0,0,0,0,3,7,10,20,18,15,4,8,3,6,99,0,0,3,3,11,3,51,56,87,72,27,63,23,11,20,439,0,3,17,14,23,33,49,41,56,19,13,13,12,14,5,306,0,0,0,4,0,0,4,0,10,9,3,5,4,0,5,45,0,0,0,0,0,3,4,0
31001,0,3,31,48,3,43,13,7,15,3,0,0,0,0,18,184,30,31,181,242,70,370,86,108,171,40,8,7,3,4,148,1505,4,0,7,4,0,7,3,0,3,0,3,0,0,0,76,104,43,49,256,384,83,684,312,298,528,146,45,28,10,5,375,3239,100,147,328,468,894,1580,894,1059,3462,1847,1030,538,321,86,1704,14446,3,0,0,0,0,6,7,18,134,291,443,185,177,54,11,1327,0,0,3,0,0,12,14,28,27,17,10,8,4,0,3,126,4,0,0,0,4,6,12,38,178,177,112,38,41,6,8,626,3,0,0,0,0,0,0,10,30,29,30,10,5,0,0,116,0,0,4,5,15,12,85,80,157,90,26,49,8,0,24,560,3,5,6,10,14,42,38,29,53,19,3,7,0,0,11,236,0,0,0,0,3,7,4,8,15,8,0,3,0,0,6,59,0,0,0,0,0,6,0,0
31002,0,0,16,47,0,42,7,8,3,3,0,0,0,0,20,150,7,22,68,180,54,285,68,66,67,16,3,0,0,0,89,935,0,0,0,0,0,0,0,0,3,0,0,0,0,0,28,35,13,25,106,299,61,536,203,163,223,62,15,5,0,0,228,1936,122,204,202,405,1268,1596,866,1132,3340,1452,637,326,149,67,1699,13469,18,0,12,4,4,30,33,64,229,303,307,100,114,33,17,1268,3,0,6,4,0,23,38,46,62,11,14,9,6,0,5,231,11,0,7,3,6,14,32,80,289,184,126,37,54,3,19,858,0,0,0,0,0,6,11,8,48,41,26,7,11,0,10,171,4,3,6,7,18,27,118,132,228,101,26,36,3,0,37,749,0,6,13,19,26,82,99,67,61,18,10,14,0,0,11,429,0,0,5,9,0,8,13,19,29,13,3,7,0,0,5,118,0,0,4,0,0,3,3,4
31003,3,7,29,91,4,102,19,16,13,3,0,3,0,0,14,304,22,31,148,379,67,552,127,133,221,29,12,9,0,4,208,1945,0,0,7,3,6,9,4,6,6,0,3,0,0,0,72,113,32,54,218,611,90,1074,490,428,701,161,54,31,10,7,516,4469,91,170,303,732,1414,2389,1357,1774,5626,3112,1685,895,520,131,2541,22748,3,0,4,0,5,3,16,52,258,493,635,250,275,87,26,2103,0,0,4,5,3,21,22,44,68,33,15,9,6,0,3,230,3,0,0,0,4,4,37,70,314,299,199,70,79,8,25,1118,0,0,0,0,0,3,3,20,40,40,49,25,30,4,9,227,5,3,4,0,6,13,147,155,338,174,48,74,13,3,30,1020,3,3,11,12,33,82,70,79,84,39,6,4,7,0,7,441,0,3,0,3,4,10,20,13,34,7,4,8,0,0,11,121,0,0,0,0,0,0,0,3
31004,3,4,18,40,6,36,10,3,10,0,0,0,0,0,8,151,16,25,81,189,43,298,79,72,74,22,4,4,0,0,83,995,3,0,0,4,0,3,0,3,0,0,0,0,0,0,36,48,29,38,114,318,53,587,311,229,389,112,35,15,0,0,244,2468,74,89,157,375,517,1201,786,935,3443,1920,983,449,219,67,1432,12640,6,0,0,0,0,5,6,31,220,460,609,220,239,44,18,1867,0,0,4,3,0,7,12,22,41,23,18,8,5,0,0,143,0,0,0,0,0,5,16,39,215,206,132,51,46,9,13,730,0,0,0,0,0,3,5,7,28,37,33,14,22,0,10,170,5,0,0,0,14,14,67,83,193,120,32,49,11,3,21,615,0,3,5,8,14,48,44,31,33,10,6,6,0,0,8,230,0,4,0,0,3,4,13,9,22,7,0,0,0,0,6,74,0,0,0,0,0,0,0,0
31101,0,0,4,9,0,7,3,0,0,0,0,0,0,0,4,35,3,0,19,40,9,60,10,24,8,0,0,0,0,0,23,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,3,9,24,74,9,127,45,50,50,12,3,0,0,0,53,463,33,30,47,106,260,333,180,249,747,309,117,59,33,21,371,2893,3,0,3,3,0,3,0,19,52,57,58,15,18,10,3,248,0,0,0,0,0,3,7,15,8,7,3,0,0,0,3,51,0,0,3,3,0,5,13,17,71,33,20,12,6,3,3,196,0,0,0,0,0,4,3,6,16,12,3,0,5,0,0,45,0,0,0,0,5,3,28,22,42,19,0,11,0,3,7,148,0,0,7,4,3,14,14,16,17,6,0,3,0,0,3,88,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3
31102,3,3,9,33,3,37,8,6,3,0,0,0,0,0,9,127,3,11,71,182,47,204,46,61,77,15,4,3,0,0,92,815,0,0,0,0,0,4,0,0,0,3,0,0,0,0,33,43,10,23,92,269,55,416,207,182,278,87,25,7,3,0,223,1887,31,88,126,303,603,975,613,699,2193,1067,545,255,134,39,979,8664,3,0,0,0,0,4,3,27,109,218,221,55,83,11,18,750,0,0,0,0,0,8,9,24,33,21,11,0,4,0,5,125,0,0,0,0,0,8,12,39,177,126,83,16,27,3,10,498,0,0,0,0,0,3,0,3,21,17,19,8,7,0,3,83,3,0,0,0,5,15,48,73,132,74,12,31,0,0,14,412,0,0,7,3,22,39,38,37,28,12,5,5,0,0,3,193,0,0,0,0,0,6,8,8,4,4,0,5,0,0,4,43,0,0,0,0,0,0,0,3
31103,3,8,21,71,3,66,15,14,17,4,0,0,0,0,29,253,28,24,114,265,39,390,88,92,111,26,0,5,4,0,123,1297,0,0,3,3,0,7,6,3,0,0,0,0,0,0,44,65,38,44,162,454,47,843,408,320,494,151,29,22,10,0,394,3402,105,148,246,527,824,1699,1139,1432,4779,2506,1144,500,306,77,2102,17543,12,0,3,3,0,10,5,39,258,424,535,165,128,26,36,1641,0,0,3,3,0,17,23,36,59,24,8,4,3,0,7,188,4,0,0,0,0,10,16,62,303,217,135,47,43,12,18,877,0,0,0,0,0,3,3,5,52,45,43,10,16,0,8,188,11,0,3,3,20,18,98,122,263,113,13,48,17,3,38,766,0,0,7,16,19,55,51,41,34,23,3,4,0,0,5,259,0,0,0,0,3,4,12,11,19,9,0,0,0,0,9,72,0,0,0,0,0,0,3,0
31104,0,0,5,11,0,17,4,3,0,3,0,0,0,0,9,61,8,7,24,73,14,83,38,21,29,6,7,0,3,0,43,358,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,17,12,12,44,138,21,202,110,93,130,49,20,7,9,0,115,953,51,61,70,186,318,611,402,606,2315,1420,771,406,193,61,1049,8520,5,0,4,0,0,3,10,33,132,210,312,122,114,35,24,1008,4,0,0,0,3,6,16,25,37,13,4,4,4,0,8,128,0,0,3,3,3,3,11,34,126,119,89,29,42,4,14,487,0,0,0,0,0,0,0,9,19,20,26,3,7,0,11,93,7,0,0,0,9,10,38,69,128,69,19,42,8,0,25,432,3,0,3,4,14,30,28,27,23,4,0,3,5,0,5,163,0,0,0,0,0,11,3,8,9,6,3,4,0,0,4,53,0,0,0,0,0,0,0,5
31105,0,3,18,47,6,51,3,9,12,0,0,0,0,0,11,155,20,25,78,182,37,215,51,54,100,19,5,5,0,0,80,876,0,0,0,0,0,0,0,3,3,0,0,0,0,0,41,49,28,35,115,296,49,511,254,229,421,122,40,25,7,0,263,2392,81,124,165,353,668,1171,674,891,3384,2001,1057,616,419,133,1621,13351,5,3,4,0,0,3,8,26,182,300,429,173,169,36,30,1377,0,0,0,0,0,12,16,30,45,23,12,9,3,4,0,166,3,0,0,0,0,9,13,50,226,185,137,51,55,9,12,759,0,0,0,0,0,0,0,7,31,31,35,16,13,6,6,147,7,0,3,3,14,10,70,81,177,114,26,42,10,3,27,577,3,3,6,10,11,46,45,54,44,22,3,0,5,0,11,259,0,0,0,0,0,12,4,10,10,10,0,6,0,0,3,67,0,0,0,0,0,0,0,3
31106,7,10,46,81,10,77,22,17,14,6,0,0,0,0,37,334,34,42,200,370,106,483,105,136,182,35,11,7,3,0,221,1936,0,0,5,0,0,3,3,0,6,3,0,0,0,0,107,133,45,63,275,581,128,962,449,393,655,202,73,33,12,3,607,4485,130,168,375,683,1077,1992,1231,1440,4544,2316,1280,621,368,115,2378,18710,7,0,5,0,0,7,9,47,221,373,482,177,169,60,23,1577,0,0,3,0,0,19,20,42,82,25,20,4,10,3,9,233,3,0,0,0,3,9,29,59,303,230,159,52,55,13,24,935,3,0,0,0,0,7,4,11,24,29,46,21,19,3,13,180,4,0,0,5,24,23,108,122,290,102,31,82,14,4,35,847,5,5,10,19,19,75,81,73,62,15,7,8,3,0,11,387,0,0,0,0,3,3,13,16,26,12,5,0,0,0,10,91,0,0,0,0,0,0,3,3
31201,0,0,3,16,0,11,0,0,0,0,0,0,0,0,3,36,9,6,32,43,15,69,8,13,19,8,3,3,0,0,33,255,0,0,0,0,3,3,0,0,0,0,0,0,0,0,18,25,19,6,42,97,13,180,67,55,89,35,14,31,19,12,115,799,73,67,77,136,337,524,291,326,1358,1046,561,927,595,182,1222,7719,26,0,0,0,0,7,8,28,109,110,176,83,286,159,29,1027,0,0,0,0,0,10,7,12,11,10,6,4,5,8,0,75,5,0,3,0,0,3,12,27,88,94,79,75,116,11,18,525,0,0,0,3,0,0,3,0,19,16,16,14,19,11,3,111,3,0,0,3,6,7,25,32,67,70,23,145,17,3,16,422,0,3,3,3,5,15,14,15,14,9,0,3,0,0,5,90,3,0,0,0,0,3,0,6,10,5,0,15,0,0,7,50,6,0,0,0,0,0,0,0
31202,5,3,31,61,3,45,18,7,8,0,0,0,0,3,20,210,31,29,99,232,56,289,91,85,145,43,25,5,6,0,174,1308,3,0,0,3,0,7,0,4,6,0,0,0,0,0,72,103,36,43,175,450,70,749,391,302,522,168,70,59,28,10,479,3544,187,194,254,563,1381,2049,1153,1404,5583,3642,2200,1584,1066,338,4811,26402,15,0,11,3,6,3,15,74,274,500,800,372,768,239,79,3154,3,0,10,3,5,12,21,48,63,41,34,10,14,13,11,281,4,0,4,3,5,10,17,71,343,353,343,174,246,36,63,1665,0,0,0,0,0,3,8,16,55,63,68,37,68,16,25,351,11,4,3,6,24,21,77,126,310,234,51,280,48,9,90,1286,4,0,11,20,23,100,83,72,79,45,9,14,14,8,13,498,7,0,4,0,3,11,10,24,38,20,15,28,4,4,22,183,3,0,0,0,0,0,4,3
