SA3_CODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
20403,0,0,0,0,0,0,3,0,9,3,0,0,0,0,452,474,20,16,33,24,41,185,256,437,1509,1277,1074,561,491,161,1074,7165,0,0,0,7,31,17,104,130,216,79,33,26,10,3,87,744,3,9,20,56,157,47,160,90,102,27,3,3,0,3,75,758,0,0,0,4,10,0,10,3,14,9,3,0,0,0,14,67,3,3,17,26,46,9,17,12,4,4,0,0,0,0,21,158,18,30,92,131,217,67,132,74,105,32,6,0,4,0,99,996,0,0,0,0,0,0,4,4,0,0,0,0,0,0,34,46,19,49,140,221,457,133,432,309,450,143,46,36,8,7,322,2774,108,74,322,309,598,1444,1405,1642,3273,2315,1860,862,780,239,2076,17299,4,7,3,0,14,6,12,23,183,274,454,243,189,79,30,1523,0,3,0,0,9,12,37,49,137,68,48,25,6,12,12,430,0,0,0,3,0,8,17,41
20501,0,0,0,0,0,0,0,0,4,0,0,0,0,0,245,252,20,6,18,16,32,110,187,307,970,914,643,447,400,152,753,4999,0,0,9,3,18,3,52,57,132,67,20,28,3,4,73,467,0,0,10,20,108,22,93,49,63,12,11,9,0,3,47,451,3,0,3,0,4,4,3,3,12,0,3,0,0,0,14,61,0,3,12,18,20,7,9,4,5,0,0,0,0,0,14,104,10,12,44,73,136,55,76,60,60,27,6,9,0,0,83,649,0,0,0,3,0,5,0,0,4,0,0,0,0,0,17,28,15,18,71,124,284,98,235,172,284,107,39,37,3,7,254,1753,92,38,205,191,377,1018,953,1083,2058,1556,1124,684,614,223,1437,11658,11,4,0,0,6,0,15,20,112,182,214,147,125,76,31,944,0,5,0,0,12,8,25,38,85,38,23,15,6,11,13,276,0,0,3,0,8,11,23,27
20502,0,0,0,0,0,0,0,0,7,0,0,0,0,0,300,309,12,9,28,15,38,135,231,339,900,644,425,225,215,67,662,3942,0,0,3,3,15,3,59,43,94,35,10,4,3,0,59,335,3,3,16,43,110,22,111,56,54,18,0,0,0,0,52,482,0,0,8,3,8,3,3,4,9,3,0,3,0,0,0,50,6,4,11,21,21,4,12,4,3,0,0,0,0,0,7,86,8,13,50,117,124,64,99,59,70,16,7,3,0,3,83,723,0,0,0,3,0,0,3,0,0,0,0,0,0,0,35,42,21,28,88,182,283,100,283,165,231,73,13,11,7,3,239,1716,112,51,283,271,401,1490,1169,1319,2114,1248,773,364,342,125,1532,11604,7,7,0,0,6,4,14,24,126,124,169,84,79,38,22,705,3,0,10,0,12,12,32,34,111,46,35,9,4,3,5,327,0,0,0,0,4,6,17,40
20503,3,0,0,0,0,4,0,3,6,0,0,0,0,0,279,304,33,15,41,33,39,163,254,456,1254,985,629,483,304,127,859,5656,6,0,7,14,24,8,68,68,130,49,23,20,6,3,62,479,3,9,21,45,126,34,118,78,82,25,7,4,0,0,77,619,0,0,4,5,8,3,9,7,10,4,0,0,0,0,16,63,3,0,10,16,18,5,3,10,3,0,0,0,0,0,9,89,19,16,49,95,181,60,115,94,89,24,8,3,0,0,99,848,0,0,0,3,0,0,0,0,3,0,0,0,0,0,26,40,31,20,86,175,357,120,312,244,316,103,36,32,5,5,289,2136,135,46,309,303,508,1671,1377,1745,2721,1864,1203,765,549,227,1826,15245,7,3,0,3,21,6,24,32,153,177,205,153,100,58,34,978,3,3,0,3,8,15,61,47,161,70,33,19,19,14,13,479,0,4,0,0,6,16,22,46
20504,0,0,3,0,0,0,3,3,6,0,0,0,0,0,544,565,31,12,39,40,47,208,289,471,1327,1282,931,805,741,212,1233,7671,3,0,3,9,20,16,93,99,220,118,48,60,10,5,108,808,3,8,16,53,172,50,157,104,106,21,7,3,5,0,79,794,0,0,3,12,12,3,15,8,21,12,3,0,0,0,23,104,3,3,37,43,62,12,32,14,16,4,3,0,0,0,26,264,34,25,128,200,362,109,249,136,139,49,16,6,0,3,160,1608,0,0,0,3,3,0,8,0,0,0,3,0,0,0,61,82,42,36,187,317,642,191,551,363,495,205,83,71,20,13,452,3666,142,68,399,429,767,1851,1540,1637,2927,2285,1725,1296,1149,312,2441,18980,0,3,0,0,9,0,11,8,122,208,299,186,214,86,20,1162,0,0,0,0,4,4,24,31,86,37,27,16,11,10,4,263,3,0,0,0,3,5,16,43
20505,0,0,0,0,0,4,5,0,4,0,0,0,0,0,389,402,18,13,32,16,20,125,196,265,878,696,477,397,345,94,777,4347,0,0,3,11,16,7,35,51,110,55,15,29,0,0,69,407,0,7,13,27,82,33,71,50,47,18,7,0,0,0,48,399,0,3,0,4,7,3,5,9,8,6,0,0,0,0,11,52,0,3,9,22,23,0,14,3,3,0,0,0,0,0,9,86,8,16,34,77,141,47,104,59,76,10,4,0,0,0,87,679,0,0,4,0,0,3,0,0,0,0,0,0,0,0,20,29,16,27,68,134,264,91,233,178,241,92,27,29,3,0,247,1653,94,57,192,214,361,1118,910,1041,1833,1230,894,634,562,164,1543,10857,9,6,0,0,4,4,8,26,103,133,189,94,108,66,21,771,4,5,0,0,5,5,24,28,76,40,19,13,4,10,6,241,0,0,4,0,3,8,15,26
20601,3,0,0,0,0,0,0,5,8,4,0,3,0,3,420,451,48,19,72,48,66,157,315,369,1185,1135,1037,1050,1204,528,1013,8231,0,7,6,3,17,6,46,63,162,143,54,65,26,4,81,682,0,4,11,32,55,13,80,76,106,52,10,11,0,0,49,506,0,3,0,0,3,3,8,3,11,4,3,4,0,0,20,64,3,4,7,14,17,10,8,6,5,3,0,3,0,0,7,77,22,20,66,97,89,97,146,130,226,78,48,26,10,3,150,1195,0,0,0,0,0,0,3,3,6,0,0,0,0,0,26,40,27,34,87,147,182,124,283,277,508,279,119,112,39,8,335,2569,183,72,337,249,324,1344,1031,1240,2581,2242,2179,1750,2146,931,1983,18583,5,0,0,0,3,0,11,11,118,256,647,646,763,563,44,3060,0,0,0,0,6,10,43,39,166,59,55,21,15,10,7,435,4,0,0,0,3,3,12,36
20602,0,0,0,0,0,0,0,0,7,3,0,0,4,0,255,271,11,9,21,14,35,98,125,195,663,669,667,759,1054,472,620,5410,0,0,0,3,8,7,25,38,104,91,20,55,20,3,62,438,0,3,7,12,30,17,63,52,64,33,12,15,6,0,31,350,0,3,3,3,7,3,3,4,5,10,3,5,0,0,6,47,3,3,0,9,9,9,0,3,10,0,0,0,0,0,7,51,10,13,39,61,52,67,83,78,100,65,25,16,8,0,84,693,0,0,0,0,0,3,0,0,0,3,0,0,0,0,16,26,16,17,60,91,109,100,172,177,277,195,68,88,39,8,205,1607,78,34,181,143,198,824,570,691,1463,1356,1388,1212,1640,769,1199,11738,0,0,0,0,0,0,0,5,60,128,304,337,438,377,20,1671,0,0,3,0,3,13,28,20,86,44,28,13,16,14,7,277,0,0,0,0,3,4,11,13
20603,0,0,3,0,0,0,3,0,15,6,6,3,0,0,324,365,27,15,38,28,44,115,145,232,656,709,769,1072,1402,890,878,7031,3,0,4,5,14,4,35,42,155,111,55,99,39,4,82,646,0,0,8,28,49,16,49,52,75,38,11,13,6,0,57,405,0,0,4,0,0,5,6,0,17,6,3,3,3,0,13,56,0,3,18,12,11,3,8,6,4,4,0,0,0,0,12,79,26,24,92,86,107,58,88,87,132,54,33,23,8,0,108,938,0,0,0,0,3,0,0,0,3,0,0,0,0,0,40,46,25,29,128,139,180,88,191,184,378,210,106,139,55,7,314,2169,138,61,273,216,276,729,631,816,1681,1520,1644,1708,2137,1249,1614,14689,0,0,0,0,0,0,3,4,54,151,419,371,473,444,39,1959,0,0,0,0,6,3,29,25,75,42,26,14,12,18,3,268,0,0,0,0,0,5,5,10
20604,0,0,0,0,0,0,0,0,0,0,0,3,0,0,318,318,55,27,44,29,48,118,109,143,381,465,314,602,658,541,551,4077,9,9,7,10,17,5,27,25,107,80,40,110,33,14,78,568,8,8,23,33,38,15,49,40,53,28,7,21,0,3,24,355,0,0,3,0,4,3,3,7,7,7,3,12,0,0,7,56,15,5,18,14,12,4,11,10,4,3,0,0,0,0,7,110,89,38,82,80,73,63,66,51,92,25,16,24,11,6,81,787,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36,49,124,60,127,140,145,90,160,130,266,138,69,166,43,24,238,1918,479,139,301,251,303,515,578,772,1810,1751,1798,1873,2411,1712,1681,16380,5,3,0,0,4,3,14,14,158,382,917,895,1224,1269,69,4948,0,7,6,0,27,25,116,112,245,85,60,26,47,68,12,839,4,0,0,0,7,8,13,53
20605,0,0,0,0,0,0,0,3,4,3,0,3,0,3,388,410,25,15,31,18,37,81,104,188,507,595,522,1052,1256,1106,797,6319,3,3,0,5,17,4,34,61,155,139,41,179,32,13,97,789,4,6,23,22,75,19,83,76,85,38,24,33,6,0,46,547,0,3,3,0,4,0,7,4,10,5,3,9,0,3,14,69,12,3,10,14,23,5,12,10,13,0,3,10,3,0,9,120,37,21,52,81,115,82,111,79,144,38,26,25,8,3,96,932,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20,29,55,40,89,125,239,114,251,227,410,224,101,253,55,21,283,2483,182,71,218,181,339,726,679,894,1960,2070,2288,2682,3429,2684,2103,20522,6,0,0,0,3,0,6,8,140,348,889,934,1390,1441,77,5253,0,0,4,0,8,11,38,47,151,65,59,26,34,69,8,530,0,0,3,0,3,3,10,30
20606,0,0,0,0,0,0,3,0,3,0,0,0,0,0,263,270,22,9,18,6,15,39,52,92,251,276,228,604,724,789,595,3714,3,0,0,7,9,6,20,27,65,59,25,95,34,7,65,417,0,4,6,9,25,14,22,26,42,23,13,23,11,0,43,257,3,0,0,3,5,0,0,0,12,0,0,5,0,0,3,34,0,5,5,4,5,3,4,0,0,4,0,3,0,0,0,38,50,19,32,34,44,37,55,55,83,44,31,28,16,11,81,611,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,56,25,42,62,87,59,102,109,193,129,64,155,64,11,205,1368,174,51,130,89,138,427,363,492,1102,1076,1173,1505,1995,1808,1401,11935,0,0,0,0,4,0,3,3,73,213,558,556,833,906,41,3194,3,3,0,0,7,6,35,28,117,38,32,36,19,71,7,405,3,0,0,0,0,3,4,12
20607,0,0,0,0,0,3,0,0,3,4,0,4,0,0,276,291,26,17,59,30,39,132,146,205,478,505,517,805,1032,766,642,5413,4,3,6,6,21,4,35,41,122,103,36,117,32,4,79,622,3,10,24,36,66,21,60,44,80,36,4,26,3,0,37,457,0,0,0,0,7,4,0,3,10,5,0,0,3,0,12,52,10,9,38,20,8,15,14,8,4,0,3,3,3,0,12,138,30,32,131,160,117,103,147,83,151,59,30,19,10,5,134,1215,3,3,4,3,0,0,0,3,0,0,0,0,0,0,27,43,52,52,205,227,221,142,262,177,375,208,78,172,54,11,301,2529,141,86,366,302,304,836,661,733,1576,1534,1781,1916,2658,1892,1598,16393,6,0,0,0,4,0,5,7,93,271,750,825,1302,1338,59,4658,0,0,7,0,16,13,38,42,112,55,45,34,28,46,12,436,0,0,0,0,0,6,9,15
20701,0,0,0,0,0,0,4,3,4,8,5,8,3,3,1422,1465,108,37,77,66,95,147,276,431,1288,1545,1591,3584,4715,3991,3276,21219,5,12,9,11,28,10,63,100,292,273,134,361,132,26,215,1668,12,16,36,55,88,45,133,107,185,93,54,61,21,3,138,1042,0,0,3,3,7,4,9,4,27,7,3,14,4,3,33,126,12,10,6,16,13,11,10,4,7,3,3,6,3,0,19,135,145,35,61,81,113,98,144,160,274,147,81,64,52,13,195,1664,3,0,3,0,0,0,0,3,0,0,0,0,0,0,41,61,173,78,112,167,243,166,360,380,792,527,277,509,208,52,646,4699,487,156,405,326,474,1114,1275,1870,3790,3631,3520,5454,6966,5374,5038,39864,4,4,0,0,0,4,5,17,103,243,662,654,860,989,56,3606,0,0,5,0,7,15,46,53,177,78,87,53,67,133,20,741,0,0,0,0,4,6,13,27
20702,0,0,0,0,0,3,0,4,9,5,6,5,3,0,688,726,81,40,97,74,90,253,351,521,1539,1703,1369,1640,1761,1030,1766,12314,6,4,8,8,25,10,54,97,198,155,82,117,47,13,110,926,0,16,18,45,68,40,103,81,114,65,28,28,10,5,63,688,4,3,0,3,8,0,3,6,10,8,6,4,7,0,17,71,7,8,8,11,17,10,9,5,16,4,3,3,0,0,9,104,72,34,65,66,92,90,115,111,237,110,74,48,27,9,144,1284,0,0,0,0,0,0,3,0,3,0,0,0,0,0,25,39,95,65,100,134,205,154,282,297,579,343,182,205,89,27,368,3116,385,128,460,312,417,1681,1423,1916,3382,2888,2262,2385,2543,1363,2873,24408,0,4,0,0,0,0,3,12,74,151,283,234,311,269,26,1376,0,0,4,0,12,13,33,39,104,49,41,24,23,27,5,375,0,0,0,0,3,4,5,20
20703,0,0,3,0,0,0,0,0,7,5,0,0,0,0,603,630,72,26,73,44,78,184,290,419,1330,1535,1443,1831,2009,1004,1461,11796,7,11,9,9,24,3,64,101,261,192,104,139,50,10,136,1120,4,15,23,37,77,38,119,92,156,64,30,22,6,0,68,757,3,3,3,0,9,6,6,6,19,14,4,4,3,0,20,97,9,3,7,15,17,6,7,8,9,8,7,5,3,0,11,114,77,36,56,73,119,99,153,143,263,103,64,37,20,0,143,1397,0,0,0,0,0,0,3,0,8,5,0,0,0,0,20,37,97,68,107,135,249,163,353,348,720,382,210,201,84,13,402,3526,404,119,386,279,435,1465,1429,1701,3220,2763,2481,2549,2815,1327,2533,23910,0,0,3,0,0,6,5,4,87,192,341,284,386,289,10,1617,0,6,3,0,16,17,57,44,116,44,39,25,17,18,13,423,0,0,0,0,3,8,11,27
20801,0,0,0,0,0,4,0,4,3,3,0,9,3,3,792,823,64,11,33,31,38,83,120,197,754,1026,1089,2518,2690,2006,1947,12609,3,7,5,4,18,7,42,69,221,175,74,178,66,12,170,1048,3,3,16,26,90,33,94,79,166,78,23,45,17,3,88,780,0,3,0,6,5,3,9,7,13,10,5,4,3,0,12,82,3,5,14,17,6,3,13,6,5,0,3,7,3,0,11,82,44,28,58,84,93,63,113,127,207,98,45,42,22,12,141,1169,0,0,0,0,0,0,3,0,3,0,0,0,0,0,25,36,55,44,96,134,210,107,267,287,615,366,157,280,112,22,453,3192,196,64,261,223,305,834,875,1193,2483,2235,2129,3652,3920,2809,3212,24390,4,0,0,0,6,0,3,7,59,120,282,269,456,654,30,1880,0,0,0,0,10,5,22,29,82,62,58,43,38,97,9,460,0,0,0,0,4,0,11,13
20802,3,0,0,0,0,0,7,4,13,8,0,4,3,0,773,810,85,35,74,57,100,189,397,597,1832,2071,1926,2766,3256,1908,2196,17494,3,8,3,15,29,10,80,118,356,267,105,209,54,10,180,1458,10,8,30,35,132,52,154,156,222,94,31,32,11,0,126,1082,4,0,0,3,8,3,17,12,20,11,7,7,3,3,33,131,17,10,14,15,25,14,11,6,14,3,0,5,3,0,22,162,76,36,90,72,130,89,171,177,321,126,56,27,25,5,187,1585,3,0,0,0,0,0,0,3,3,0,0,0,0,0,35,56,112,64,136,151,322,173,434,468,937,502,195,288,96,19,586,4477,455,141,465,323,573,1710,1709,2235,4452,3923,3618,4025,4732,2658,3775,34785,3,0,0,0,0,3,11,5,164,330,735,701,888,691,55,3590,0,0,4,4,16,22,57,80,211,106,69,45,43,57,20,725,3,3,3,0,0,4,24,41
20803,0,0,0,0,3,0,0,8,10,3,3,0,0,0,658,689,56,36,59,41,74,175,284,555,1871,2189,1977,2038,1946,816,1764,13887,3,12,3,3,30,14,108,148,371,263,121,144,64,4,194,1491,0,7,23,46,149,51,177,163,220,77,35,21,3,0,138,1113,3,3,0,0,10,4,12,18,22,16,11,4,3,0,21,119,5,8,15,23,28,3,11,18,17,5,4,3,0,0,18,150,40,19,61,95,165,98,176,159,252,106,59,28,15,3,150,1424,0,3,4,4,0,0,0,3,0,0,0,0,0,0,50,69,50,54,103,179,380,170,481,509,883,472,224,195,88,8,565,4365,215,106,338,304,561,1634,1607,2079,4228,3790,3625,3058,2987,1175,3171,28877,4,0,0,0,0,8,7,16,116,311,727,651,733,424,42,3031,0,3,3,0,5,11,31,42,140,69,49,26,10,12,12,419,0,0,0,0,0,9,12,30
20804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,317,19,9,16,15,15,40,58,78,315,357,397,867,1059,972,762,4980,0,0,0,0,9,4,14,29,56,57,21,73,25,6,55,352,8,0,11,5,27,11,33,24,41,28,7,21,4,4,41,264,0,0,0,0,0,0,0,3,8,4,0,3,3,0,8,27,0,0,6,4,0,0,0,0,7,0,0,3,0,0,8,34,18,0,13,18,21,13,47,43,56,29,20,12,16,9,36,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,30,4,23,30,59,28,102,102,171,125,43,117,52,14,152,1043,95,27,88,61,98,304,346,395,936,872,852,1348,1570,1335,1189,9524,0,0,0,0,0,0,3,0,34,86,188,183,269,249,15,1013,0,0,0,0,3,4,13,14,48,24,23,12,25,26,0,196,0,0,0,0,0,0,3,16
20901,0,0,3,0,0,5,0,4,10,9,3,5,0,8,704,753,63,16,60,55,63,204,343,528,1959,2238,2125,2167,2306,1210,1929,15264,4,3,6,8,27,12,95,133,369,311,173,139,65,8,209,1576,0,7,36,57,136,54,183,150,235,91,35,25,14,0,129,1157,0,0,0,5,8,9,17,11,19,18,9,8,3,0,21,137,6,3,25,27,29,8,4,11,14,3,0,3,0,0,19,153,56,33,91,147,218,125,243,213,332,143,50,29,30,7,192,1901,0,0,3,6,0,0,7,3,8,3,0,0,0,0,66,93,75,50,159,248,423,202,552,531,977,565,268,202,113,25,637,5023,279,92,436,402,564,1749,1817,2217,4528,4087,3774,3178,3424,1617,3433,31594,0,0,0,0,0,3,0,15,68,243,588,579,662,380,58,2598,0,8,0,0,10,4,30,44,157,82,73,33,12,21,4,485,3,3,3,0,3,8,11,27
20902,0,0,3,4,0,3,9,3,6,10,3,7,0,0,444,490,82,32,128,89,117,313,449,649,1793,1535,1145,940,901,333,1220,9736,3,4,3,8,22,15,81,107,216,138,86,51,16,8,97,855,3,11,22,44,111,39,115,89,113,53,22,9,4,0,68,702,0,0,8,3,5,5,5,11,13,12,7,4,0,0,19,93,6,6,25,27,22,11,19,14,10,3,0,3,0,0,22,171,43,41,122,166,229,139,233,205,374,120,67,42,21,6,186,1998,0,0,4,3,0,0,4,3,6,0,0,0,0,0,81,100,59,63,180,246,391,216,456,428,726,330,182,107,44,11,482,3921,341,131,576,438,621,2100,1561,1843,3507,2609,2123,1430,1401,495,2368,21548,0,0,0,0,3,0,6,11,115,241,522,461,433,204,33,2051,0,6,0,0,12,14,40,46,142,51,26,19,9,4,3,376,0,0,0,0,0,3,6,31
20903,0,0,0,0,0,0,0,5,11,0,0,4,0,0,493,514,21,11,25,17,23,97,132,281,1093,1379,1485,1600,1818,870,1474,10327,3,3,0,3,10,7,34,56,181,160,68,85,38,14,101,767,0,3,17,23,73,23,99,100,105,43,28,17,7,3,67,610,0,0,0,3,3,0,10,8,19,6,3,4,0,0,16,80,3,0,3,6,9,0,4,3,6,3,3,0,0,0,9,50,14,5,28,46,79,36,70,60,78,32,21,9,14,3,54,534,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,15,25,20,50,84,170,66,220,228,375,241,126,120,55,16,260,2061,89,32,141,148,243,559,742,1007,2278,2290,2254,2163,2383,1089,2125,17544,0,0,0,0,3,0,4,8,51,94,220,249,299,187,20,1142,0,3,0,0,8,9,15,28,84,42,38,29,16,21,3,297,4,0,0,0,3,4,8,14
20904,5,0,3,7,3,7,8,7,39,25,4,10,0,0,1012,1137,159,61,198,169,220,664,1051,1469,4800,4495,3355,2118,1836,638,3191,24431,8,8,5,14,64,15,178,253,562,370,192,119,46,12,236,2087,7,19,39,88,244,78,281,196,259,101,49,18,6,3,153,1544,0,0,6,10,29,3,23,26,39,24,11,11,0,0,30,219,14,14,32,46,66,25,32,19,34,8,7,3,3,0,31,337,62,53,190,253,433,185,366,312,503,167,72,31,19,4,337,3002,0,0,0,3,8,7,11,5,11,0,3,0,0,0,103,146,94,99,274,413,844,319,894,813,1410,673,334,180,73,24,890,7333,555,203,854,721,1271,3639,3061,3508,8199,6871,5325,2978,2471,816,5101,45572,7,0,0,0,4,4,10,15,305,671,1137,801,622,219,79,3875,0,3,4,0,12,12,38,65,205,74,53,26,8,6,12,526,3,0,0,0,4,6,28,68
21001,3,0,0,0,0,0,4,0,12,5,4,3,3,0,305,343,33,11,32,19,34,146,204,317,1018,1089,982,949,1093,522,993,7448,0,0,4,5,16,0,42,70,177,139,70,88,35,8,101,757,3,4,14,30,61,17,79,57,90,34,16,15,9,0,52,480,0,0,0,3,3,5,5,10,9,6,3,5,4,0,14,69,3,0,7,10,15,8,9,4,3,3,3,0,0,0,6,76,28,18,42,61,67,54,101,101,156,91,43,20,13,4,118,909,0,0,0,0,0,0,6,4,0,0,0,0,0,0,24,45,37,29,67,109,166,82,233,245,441,273,138,122,55,17,323,2324,143,57,255,177,267,1398,1025,1177,2088,1856,1602,1384,1481,653,1801,15360,3,0,0,0,0,0,0,8,35,122,243,223,285,145,24,1093,0,0,0,0,3,8,12,17,51,27,15,7,6,6,10,160,0,3,0,0,3,0,9,12
21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,222,10,3,12,4,17,39,71,125,520,645,555,539,512,191,600,3847,0,0,0,0,9,0,18,37,70,56,22,28,9,3,49,293,0,3,7,19,36,20,31,32,38,11,6,4,0,0,23,227,0,0,0,0,0,0,6,0,10,3,0,0,0,0,4,26,0,7,5,3,3,8,0,0,0,0,0,0,0,0,7,35,8,3,22,21,33,16,32,13,38,14,7,4,3,0,34,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,13,14,34,50,76,43,93,84,155,79,36,37,7,3,115,837,56,20,87,83,135,343,374,511,1057,1065,911,808,724,273,925,7367,4,0,0,0,0,3,4,7,30,62,136,96,138,85,12,571,3,0,0,0,6,3,10,15,53,20,12,15,4,4,3,153,0,0,0,0,0,5,3,8
