SA3_CODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
20502,12,207,192,58,98,156,723,45,105,88,19,27,3,292,380,142,337,25,69,10,966,595,49,247,17,29,3,934,173,0,62,0,11,0,248,99,0,26,0,7,0,141,31,0,7,0,8,0,51,4,0,7,0,13,0,25,0,0,3,0,3,0,12,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,3,3,0,23,22,41,68,11,29,7,172,1375,558,1041,139,303,180,3604,7,43,152,43,73,148,461,11,156,62,20,22,3,271,130,144,206,26,69,3,581,462,122,244,34,76,9,946,288,49,158,8,19,5,530,432,19,136,7,10,0,604,249,8,48,0,8,0,320,70,0,11,0,8,3,99,7,0,8,0,7,0,18,0,0,0,0,3,0,4,0,0,0,0,3,0,6,0,3,3,0,3,0,10,0,0,0,0
20503,12,190,231,33,91,229,787,25,78,92,27,30,8,266,432,82,452,12,51,8,1035,897,14,333,9,38,5,1297,171,0,60,0,9,0,243,90,3,24,0,3,0,117,24,0,16,0,0,0,39,10,0,3,0,0,0,9,3,0,3,0,0,0,4,0,3,0,0,0,0,3,0,0,3,0,3,0,8,3,0,4,0,0,0,4,0,0,0,0,0,0,3,4,5,19,0,3,0,32,31,22,80,0,26,14,180,1699,404,1319,76,264,270,4034,9,49,219,19,96,194,593,10,159,50,20,9,4,251,94,61,237,23,40,8,462,440,77,309,18,47,8,899,442,14,202,10,38,4,702,682,9,204,5,22,3,922,487,0,113,0,20,6,623,358,0,39,0,13,0,407,136,0,15,0,11,3,160,35,0,3,0,0,0,36,22,0,6,0,3,0,34,5,4,0,0,0,0,14,0,0,7,0
20504,124,577,176,36,37,147,1101,406,322,137,28,32,8,941,1347,360,492,61,66,18,2351,858,65,224,25,22,4,1202,189,5,49,0,5,0,251,145,7,31,4,0,0,188,73,3,18,0,4,0,103,12,0,8,0,5,0,19,3,0,3,0,3,0,9,0,3,4,0,0,0,7,3,0,3,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,29,9,3,0,0,55,42,99,51,10,16,17,232,3216,1477,1191,180,194,206,6461,20,163,130,31,23,104,467,110,452,38,5,14,3,622,761,420,317,57,43,13,1625,1291,257,377,86,54,17,2079,451,30,152,5,17,3,662,614,15,125,4,7,3,767,426,17,54,10,6,0,509,128,5,18,0,3,0,153,18,0,4,0,0,0,18,3,0,4,0,0,0,15,6,3,3,0,0,0,14,0,6,0,0,0,0,9,0,0,0,0
20505,26,168,158,20,94,172,633,95,86,65,14,28,3,283,637,176,312,22,71,7,1221,439,18,97,14,77,0,651,90,0,19,0,6,0,119,135,0,12,0,4,0,155,42,0,8,0,3,0,49,3,0,3,0,6,0,11,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,11,0,0,0,27,34,29,41,13,44,9,165,1504,486,737,80,333,194,3331,12,40,134,14,83,137,415,12,136,37,4,10,3,204,251,136,196,23,50,8,665,559,92,213,28,44,3,940,245,17,85,9,53,0,403,319,8,78,0,52,0,459,249,3,32,0,9,0,299,77,0,5,0,0,0,89,10,0,4,0,4,0,20,0,0,3,0,4,0,8,0,3,0,0,0,0,3,4,3,0,0,0,0,6,0,0,0,0
20601,30,305,169,35,9,147,694,19,101,58,27,6,3,219,743,140,281,24,19,14,1222,1878,45,527,6,30,11,2499,867,17,275,9,24,3,1193,1512,9,372,4,9,7,1918,1354,3,278,3,4,3,1649,475,4,135,3,4,0,616,69,0,35,0,0,0,102,22,0,9,0,0,0,32,12,0,5,0,0,0,18,8,0,3,0,0,0,13,9,0,0,0,0,0,6,53,12,17,0,0,3,84,110,66,78,9,18,21,298,7162,718,2250,124,122,220,10584,20,90,167,21,13,108,424,3,306,18,18,4,4,354,67,119,102,35,7,7,347,305,81,207,18,17,9,629,545,30,155,3,12,8,749,1112,34,285,3,21,6,1462,2073,22,506,4,21,6,2633,2607,5,450,6,23,9,3095,1092,0,204,3,8,3,1317,338,0,72,0,8,0,414,98,0,19,0,0,0,127,26,0,16,0,0,0,47,15,0,5,0
20602,15,356,97,28,12,82,586,24,65,17,5,0,3,115,722,114,172,12,19,12,1055,1302,32,250,7,15,8,1614,492,21,159,4,10,5,681,780,11,222,6,7,3,1035,862,0,209,3,4,3,1083,320,3,84,0,0,4,407,47,0,16,0,0,0,63,19,0,5,0,0,0,26,7,0,0,0,0,0,13,6,0,3,0,0,0,8,7,0,3,0,0,0,7,18,8,6,0,0,0,42,70,51,34,10,12,19,199,4700,671,1277,82,70,132,6935,14,86,72,25,7,61,257,6,290,8,6,0,3,310,61,96,71,17,0,0,255,242,66,104,15,7,4,437,385,21,83,7,10,3,508,888,30,153,10,13,3,1097,1167,15,247,8,15,0,1445,1248,7,237,10,8,3,1509,786,0,125,0,3,0,915,257,0,43,0,0,3,306,76,3,21,0,0,0,97,24,3,9,0,0,0,37,13,3,3,0
20603,10,800,105,76,5,110,1111,17,315,43,16,5,3,397,496,471,211,9,17,11,1220,1193,171,290,11,19,9,1688,546,29,150,3,3,3,738,969,14,233,5,8,0,1226,768,7,171,0,5,3,964,249,3,52,0,3,7,310,59,0,12,0,0,0,71,15,6,8,0,0,0,28,7,3,0,0,0,0,10,3,0,3,0,0,0,9,6,3,3,0,0,0,8,21,37,5,0,0,3,60,70,133,59,8,14,20,308,4428,1998,1354,129,94,167,8163,12,237,112,16,9,87,475,3,578,7,13,7,0,610,50,403,90,66,12,11,618,246,261,138,19,11,3,674,349,112,93,7,7,3,566,753,108,172,6,13,3,1048,1528,38,322,10,15,3,1915,1606,11,242,0,14,0,1881,533,6,78,0,3,0,622,195,0,34,0,0,0,227,56,0,17,0,0,0,76,28,3,14,0,0,0,43,9,3,3,0
20604,74,805,269,35,60,227,1467,12,286,35,22,11,3,360,221,434,167,36,21,10,890,1056,240,307,58,40,19,1709,837,59,268,68,34,18,1293,2421,54,496,97,102,20,3187,4717,45,768,79,111,40,5757,3448,22,530,34,50,14,4099,980,4,189,8,17,3,1201,360,4,70,3,5,3,442,169,7,32,0,3,0,210,105,3,29,0,0,0,134,45,4,10,0,3,0,63,181,46,54,10,5,0,292,260,137,166,14,46,44,672,14884,2143,3385,465,509,409,21785,90,213,353,35,60,183,934,5,653,8,12,0,4,681,68,424,116,48,11,6,679,174,320,178,77,20,8,782,206,122,150,17,19,7,519,958,181,298,66,50,7,1548,2835,155,645,162,140,11,3947,5652,75,815,94,74,30,6748,4225,29,597,43,52,21,4969,1969,8,312,15,32,10,2343,995,4,161,0,7,0,1173,438,4,74,0,7,3,521,233,4,32,0
20605,56,889,206,27,11,198,1378,20,270,49,51,12,6,412,597,439,323,75,14,13,1467,2508,113,524,13,15,11,3180,1548,38,342,5,6,6,1946,2620,28,561,6,22,12,3248,2967,19,614,0,13,13,3622,2182,3,378,0,10,4,2581,897,3,169,4,7,3,1088,336,5,80,0,0,0,431,194,6,33,0,0,3,229,115,0,25,0,0,0,135,54,0,13,0,0,0,73,147,34,28,4,3,3,225,220,127,113,11,27,26,532,14460,1980,3464,194,141,298,20547,17,201,229,13,26,174,663,22,823,23,35,3,3,921,74,390,121,58,11,5,662,343,243,242,59,8,10,901,458,52,178,14,7,7,712,1628,61,367,9,17,10,2089,3335,51,597,10,19,15,4036,4800,15,748,4,32,10,5611,2612,7,465,0,5,4,3102,1344,3,239,0,11,4,1598,707,3,114,0,3,0,829,390,8,77,0,3,0,474,233,3,33,0
20606,14,491,149,54,27,164,897,7,131,30,27,6,3,201,142,224,130,15,3,4,522,1390,70,292,0,17,12,1779,824,57,191,0,3,3,1082,1661,14,304,0,6,10,1997,1649,4,383,4,8,14,2056,1230,6,226,0,5,7,1469,398,0,92,0,3,3,499,163,0,29,0,0,0,194,84,0,29,0,0,0,116,39,0,10,0,0,0,51,37,0,7,0,0,0,43,115,23,37,3,4,0,182,152,71,76,5,12,17,332,7905,1101,1992,103,97,242,11429,22,74,183,3,14,111,414,7,373,15,35,3,3,440,29,190,52,40,14,11,337,131,126,130,4,8,5,403,174,24,85,3,3,0,283,917,52,200,5,17,4,1197,1939,55,353,7,7,11,2380,2657,13,443,0,10,9,3123,1388,0,234,0,12,5,1631,781,0,139,0,5,5,933,358,0,59,0,0,0,424,178,3,31,0,0,0,211,111,0,27,0
20607,28,1190,150,36,14,183,1609,13,564,32,35,11,4,658,264,887,204,56,21,23,1448,1160,344,335,21,16,11,1892,508,58,220,12,11,0,805,1204,16,404,6,16,7,1657,2448,17,640,3,21,8,3127,1967,9,410,0,15,11,2403,454,0,158,0,3,7,619,142,5,40,0,0,5,193,52,3,18,0,3,0,77,12,0,9,0,0,0,21,16,0,5,0,0,0,17,68,55,17,0,6,4,155,143,209,82,47,15,26,516,8482,3352,2719,208,152,283,15198,11,323,161,24,21,125,667,6,934,9,32,12,3,1001,30,801,104,73,30,9,1042,144,501,135,43,3,10,834,184,153,122,24,0,4,477,739,285,268,18,13,3,1323,1254,125,466,15,19,3,1877,2492,40,571,0,13,3,3120,2332,10,530,0,11,10,2884,1184,3,243,0,10,3,1440,518,3,108,0,0,0,635,200,3,51,0,0,0,253,117,7,23,0
20701,44,254,315,104,39,293,1053,27,107,59,69,10,9,277,171,104,261,86,24,15,659,1197,43,415,29,23,11,1720,1290,20,352,0,17,4,1691,2590,11,526,15,24,9,3173,2235,0,536,6,9,3,2796,1301,4,256,5,16,7,1580,555,9,132,5,7,6,722,257,3,58,3,4,4,326,116,0,27,3,3,0,147,87,0,33,0,4,0,129,61,0,11,0,0,0,74,163,9,42,3,3,0,215,194,22,141,42,25,27,453,10300,581,3163,367,207,401,15022,24,67,322,54,29,238,735,8,186,26,44,3,4,271,55,126,154,73,13,3,427,191,58,237,53,15,3,553,251,16,144,16,9,4,446,783,22,267,13,32,3,1110,2636,34,603,15,32,12,3326,3660,5,603,6,15,7,4300,1688,3,319,3,15,10,2047,848,0,146,3,4,3,999,500,0,94,0,5,3,602,291,6,59,0,3,0,361,171,0,28,0
20702,10,30,153,12,12,109,329,5,19,19,5,3,0,46,31,39,78,5,3,0,159,233,13,149,0,7,0,399,361,3,144,3,3,0,514,1019,0,208,0,15,4,1251,803,0,141,3,3,3,957,382,0,57,0,3,0,447,106,0,14,0,4,0,121,23,0,12,0,3,0,30,8,0,5,0,0,0,19,8,0,5,0,0,0,7,8,0,3,0,0,0,6,34,0,9,0,0,0,40,59,10,82,5,11,4,167,3080,120,1069,37,63,129,4497,8,13,176,3,11,91,307,0,27,11,12,0,0,59,16,38,47,9,6,0,117,42,11,59,4,4,3,122,49,3,70,0,0,0,129,163,7,113,3,5,3,292,895,3,231,6,18,3,1150,1532,0,203,3,12,4,1760,636,0,108,0,5,3,743,207,0,35,0,3,0,241,72,0,14,0,7,0,93,19,0,5,0,0,0,24,12,0,7,0
20703,32,243,191,48,30,171,709,17,111,43,50,11,10,240,92,145,203,81,23,7,547,734,64,390,17,40,12,1269,771,26,282,10,16,10,1114,1429,45,361,11,18,9,1870,918,9,208,3,17,9,1161,372,5,89,0,7,0,473,66,0,35,0,0,0,103,20,0,11,3,4,0,44,17,0,11,0,0,0,27,9,0,6,0,0,0,13,7,0,5,0,0,0,20,38,12,21,3,4,3,80,97,48,113,29,14,14,316,4634,701,1976,252,177,240,7980,26,78,234,32,27,134,525,3,219,21,18,7,3,277,45,126,198,89,40,8,506,87,77,187,38,28,3,422,126,17,122,8,6,3,287,603,51,236,22,17,3,944,1604,52,420,20,27,7,2134,2005,17,381,9,26,11,2435,650,0,141,3,20,3,819,185,0,48,5,4,0,244,61,0,24,0,0,0,85,30,3,12,0,3,0,44,17,0,7,0
20801,18,362,143,42,22,136,724,6,152,25,40,14,9,249,62,224,119,23,7,4,445,308,50,176,4,10,4,557,317,34,141,0,8,3,510,704,15,205,0,3,5,935,903,8,222,0,14,0,1142,606,0,134,3,4,6,755,342,3,71,0,3,0,426,199,0,40,0,3,0,244,132,4,24,0,3,0,161,90,0,19,0,0,0,111,48,0,15,0,0,0,59,116,9,58,0,6,3,189,87,63,49,11,22,13,239,3940,925,1449,124,114,188,6739,17,92,155,9,20,137,427,0,316,17,9,3,3,352,18,194,71,58,12,9,360,39,105,73,10,12,6,248,64,26,70,0,4,0,157,209,25,111,0,4,0,362,700,47,212,4,13,3,976,1188,8,262,3,6,3,1474,743,4,150,0,5,4,907,461,0,97,0,3,0,564,289,0,64,0,0,0,355,237,0,38,0,0,0,276,155,0,24,0
20802,46,194,247,78,22,302,889,19,71,71,83,3,3,249,863,130,374,44,11,14,1427,2533,29,543,19,27,11,3163,1227,13,345,5,22,9,1625,2175,16,533,6,23,17,2770,2007,3,444,7,13,12,2486,836,0,199,0,5,4,1049,249,0,90,0,5,0,343,95,3,31,0,0,0,124,53,0,16,0,3,3,76,33,0,10,0,3,0,41,12,0,3,0,3,0,23,61,13,21,0,0,0,104,244,38,139,20,14,31,483,10449,512,3054,258,158,409,14846,25,62,327,45,15,207,673,16,170,33,59,3,3,272,70,123,210,79,19,11,509,294,51,280,29,22,4,690,650,16,189,5,18,0,876,1716,26,351,14,20,7,2129,2904,20,618,6,29,16,3594,3465,8,622,0,30,14,4140,1481,0,289,0,8,4,1793,583,0,127,3,6,4,722,280,0,74,0,0,0,351,127,0,36,0,0,3,173,57,0,16,0
20803,33,268,174,39,19,153,683,25,118,51,16,16,3,231,670,130,354,25,48,10,1242,1695,64,549,3,103,17,2429,935,30,278,3,11,9,1258,1257,12,278,0,19,6,1574,788,4,155,0,4,0,956,358,0,65,0,4,0,430,80,0,20,0,3,0,105,22,0,9,0,0,0,34,11,0,3,0,0,0,20,11,0,7,0,0,0,15,4,0,5,0,0,0,10,37,8,5,0,0,0,50,114,59,77,20,16,16,294,6030,699,2024,117,253,212,9334,17,61,179,19,15,133,421,7,286,30,23,6,3,344,61,163,141,48,30,7,451,290,70,204,10,55,8,642,380,28,197,3,45,4,664,1123,37,296,9,25,6,1501,2102,35,417,8,35,7,2596,1723,3,274,0,21,3,2017,676,0,92,0,9,3,777,220,0,33,0,0,0,255,74,0,16,0,0,0,90,24,3,9,0,0,0,35,18,0,0,0
20804,8,61,68,41,6,70,260,3,28,17,19,5,3,74,129,13,85,16,9,4,247,662,10,139,8,14,9,841,377,11,79,0,3,0,471,670,3,134,3,5,4,830,486,0,127,0,3,3,619,269,0,71,0,8,3,353,112,0,39,0,0,3,153,61,0,14,0,0,0,80,27,0,9,0,0,0,39,12,0,11,0,3,0,23,14,0,4,3,0,0,26,37,0,18,3,0,0,57,66,9,45,13,3,5,135,2939,138,862,99,58,105,4208,10,16,72,14,6,44,148,0,43,5,19,4,0,73,14,21,48,36,4,0,127,60,7,59,3,12,0,145,105,0,42,0,5,0,151,484,13,88,8,12,6,611,877,4,138,0,13,3,1038,1049,3,145,3,4,0,1206,370,0,82,0,4,0,460,183,0,27,0,0,0,212,99,0,24,0,0,0,124,55,0,7,0,0,0,66,35,0,8,0
20901,29,529,161,51,21,173,958,13,288,45,35,4,0,384,118,369,197,30,95,17,821,1053,188,427,11,137,10,1825,1101,113,322,10,14,6,1566,1598,49,261,9,6,0,1931,784,11,131,0,12,3,941,251,0,52,0,5,0,306,53,3,25,0,3,0,87,18,3,4,0,0,0,23,12,0,3,0,0,0,17,10,0,3,0,0,0,13,9,0,3,0,0,0,8,31,22,6,0,0,3,69,92,125,73,28,20,19,360,5167,1709,1718,173,321,236,9322,23,163,178,18,14,127,517,0,455,19,45,12,4,549,29,353,120,50,14,13,581,89,224,167,48,41,0,569,154,93,158,14,81,3,494,765,144,262,27,54,3,1259,2457,123,453,11,33,7,3087,1822,24,260,4,21,10,2137,445,4,88,0,12,0,545,109,4,39,0,0,0,153,48,0,11,0,0,0,63,19,5,5,0,0,0,29,8,3,3,0
20902,28,624,161,23,19,131,991,22,307,50,3,8,3,390,518,378,258,24,47,11,1232,1885,237,544,10,76,14,2763,1133,70,305,3,22,10,1543,1030,23,200,4,21,3,1283,324,11,76,0,4,0,416,69,4,28,0,4,0,101,22,0,4,0,0,0,32,3,9,3,0,0,0,16,14,0,8,0,4,0,30,15,0,0,0,0,0,20,7,0,0,0,0,0,10,27,30,14,0,3,5,81,109,128,94,14,18,20,384,5213,1833,1738,83,216,203,9293,19,149,162,19,12,112,472,3,517,25,8,7,10,569,77,360,115,30,34,4,619,283,177,208,15,28,11,725,378,85,150,8,19,3,656,1132,142,301,13,43,9,1643,2690,84,469,3,79,10,3328,1526,10,251,3,31,8,1826,236,9,56,3,3,4,310,47,3,22,0,4,0,77,36,3,14,0,0,0,49,12,3,10,0,0,0,20,8,0,0,0
20903,10,40,84,11,9,94,239,4,19,16,46,9,0,95,18,22,87,8,9,3,143,117,9,117,4,8,3,253,141,3,73,3,3,0,221,309,4,86,0,7,4,418,202,0,52,0,0,0,254,120,0,22,0,0,0,141,28,0,8,0,0,0,38,4,0,3,0,0,0,6,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,12,17,4,33,3,7,3,71,988,104,579,79,55,107,1916,0,18,86,7,11,63,182,3,44,7,14,0,0,67,13,29,57,31,12,3,140,17,10,69,5,3,0,110,24,8,48,0,0,0,77,89,3,70,0,7,0,167,305,5,110,3,8,3,440,402,0,52,0,3,4,466,150,0,23,0,0,0,169,35,0,11,0,0,0,44,18,0,7,0,0,0,22,5,0,4,0,0,0,5,6,0,3,0
20904,25,126,164,10,23,155,491,11,98,35,7,11,0,164,147,153,202,12,19,8,546,1495,82,589,9,103,18,2293,1318,62,298,3,32,6,1724,1110,9,186,0,19,5,1342,287,4,58,0,0,0,348,51,3,19,0,0,0,78,18,0,4,0,0,0,26,3,0,0,0,0,0,4,3,0,0,0,0,0,5,13,0,3,0,0,0,15,7,0,0,0,0,0,8,16,7,10,3,0,0,38,118,39,85,11,25,16,295,4633,584,1660,56,235,210,7377,26,61,221,5,17,140,469,4,95,12,0,8,0,123,28,149,99,14,12,8,313,131,111,196,26,26,5,485,199,42,178,11,46,0,475,1002,96,377,26,76,9,1594,3305,65,581,4,87,22,4068,1875,9,189,0,28,11,2113,157,5,44,0,5,0,212,32,0,16,0,3,0,47,12,0,7,0,0,0,22,7,0,10,0,0,0,13,0,0,0,0
21001,3,29,76,3,6,73,194,4,21,13,0,0,0,38,55,27,90,3,4,4,186,347,16,184,3,16,5,578,518,6,168,0,14,3,707,550,6,122,0,9,4,692,222,4,37,0,0,0,264,49,0,18,0,3,0,75,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,16,0,3,0,0,0,15,48,7,41,3,7,7,113,1818,113,770,14,57,104,2877,9,8,78,0,3,72,170,5,26,6,0,0,0,39,16,26,32,8,0,0,75,38,10,69,3,4,0,124,70,4,64,0,5,0,140,260,16,137,3,7,3,424,972,8,210,3,11,7,1213,651,7,104,0,3,4,775,134,0,33,0,0,0,163,28,0,3,0,0,0,33,9,0,3,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0
21002,3,16,32,23,12,52,138,0,10,4,0,3,0,15,15,7,55,5,9,3,99,113,10,81,4,13,3,222,103,0,41,0,0,3,154,145,0,29,0,0,0,174,56,0,10,0,0,0,76,20,0,8,0,0,0,22,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,9,4,17,3,11,0,45,479,49,285,34,49,66,960,0,9,32,16,18,43,119,0,17,9,10,4,0,38,4,12,47,8,12,0,76,24,9,55,6,13,0,101,39,0,47,3,7,0,93,112,4,70,3,3,0,193,181,0,68,0,3,0,256,144,0,28,0,3,0,175,30,0,12,0,3,0,44,4,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
21003,15,238,116,22,11,114,515,14,95,21,7,0,4,140,270,172,178,13,25,10,662,1202,96,469,10,72,14,1855,703,22,201,0,24,9,959,636,6,118,0,5,3,773,157,0,34,0,3,0,189,34,0,5,0,4,0,43,11,0,8,0,0,0,15,3,0,0,0,0,0,8,11,0,0,0,0,0,11,10,0,3,0,0,0,12,6,0,0,0,0,0,5,22,13,4,0,0,0,37,75,37,63,8,18,14,212,3159,680,1220,68,160,164,5453,19,78,124,5,7,207,435,6,186,6,3,3,3,212,23,152,72,17,17,8,285,155,85,141,7,20,0,407,185,36,114,0,10,5,352,678,68,222,5,17,6,1003,1819,24,362,5,67,7,2282,1076,5,146,0,19,4,1246,94,4,31,0,6,0,134,6,0,5,0,0,0,17,18,0,5,0,5,0,23,9,6,0,0,7,0,22,3,0,0,0
21004,4,49,36,3,4,35,134,3,42,6,7,0,0,54,49,21,53,15,3,6,147,430,23,179,3,6,4,649,284,4,100,3,3,0,398,200,3,43,0,0,3,246,86,0,13,0,0,0,102,20,0,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,3,8,0,0,0,0,0,6,33,6,15,0,4,0,60,1122,143,458,26,27,45,1827,3,10,42,3,3,24,92,0,36,3,0,0,0,41,5,39,26,11,3,0,85,82,14,79,3,3,0,176,128,8,87,3,4,0,226,366,18,136,3,5,7,539,634,3,109,0,9,4,754,242,0,41,0,0,3,284,28,0,3,0,0,0,36,8,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0
