STE_NAME16	Year	Rent.min	TotalHouseholdIncome.min	occupied_private_dwellings_being_rented
South Australia	2016	28875	208000	283
South Australia	2016	34125		315
South Australia	2016	34125	-1	83
South Australia	2016	34125	52	18
South Australia	2016	34125	7800	45
South Australia	2016	34125	15600	55
South Australia	2016	34125	20800	69
South Australia	2016	34125	26000	39
South Australia	2016	34125	33800	69
South Australia	2016	34125	41600	79
South Australia	2016	34125	52000	111
South Australia	2016	34125	65000	98
South Australia	2016	34125	78000	173
South Australia	2016	34125	104000	205
South Australia	2016	34125	130000	127
South Australia	2016	34125	156000	319
South Australia	2016	34125	208000	407
Western Australia	2006			1902
Western Australia	2006		-1	265
Western Australia	2006		52	212
Western Australia	2006		7800	710
Western Australia	2006		15600	603
Western Australia	2006		20800	233
Western Australia	2006		26000	697
Western Australia	2006		33800	388
Western Australia	2006		41600	416
Western Australia	2006		52000	522
Western Australia	2006		65000	363
Western Australia	2006		78000	400
Western Australia	2006		104000	204
Western Australia	2006		130000	332
Western Australia	2006		156000	105
Western Australia	2006		208000	45
Western Australia	2006	0		2560
Western Australia	2006	0	-1	352
Western Australia	2006	0	52	889
Western Australia	2006	0	7800	6550
Western Australia	2006	0	15600	4312
Western Australia	2006	0	20800	981
Western Australia	2006	0	26000	2581
Western Australia	2006	0	33800	1501
Western Australia	2006	0	41600	1525
Western Australia	2006	0	52000	2044
Western Australia	2006	0	65000	1286
Western Australia	2006	0	78000	1600
Western Australia	2006	0	104000	829
Western Australia	2006	0	130000	1210
Western Australia	2006	0	156000	620
Western Australia	2006	0	208000	183
Western Australia	2006	3937		1040
Western Australia	2006	3937	-1	107
Western Australia	2006	3937	52	285
Western Australia	2006	3937	7800	1451
Western Australia	2006	3937	15600	1905
Western Australia	2006	3937	20800	1007
Western Australia	2006	3937	26000	1547
Western Australia	2006	3937	33800	586
Western Australia	2006	3937	41600	540
Western Australia	2006	3937	52000	672
Western Australia	2006	3937	65000	306
Western Australia	2006	3937	78000	395
Western Australia	2006	3937	104000	197
Western Australia	2006	3937	130000	145
Western Australia	2006	3937	156000	71
Western Australia	2006	3937	208000	20
Western Australia	2006	5250		2919
Western Australia	2006	5250	-1	386
Western Australia	2006	5250	52	628
Western Australia	2006	5250	7800	3082
Western Australia	2006	5250	15600	4876
Western Australia	2006	5250	20800	1733
Western Australia	2006	5250	26000	5704
Western Australia	2006	5250	33800	3220
Western Australia	2006	5250	41600	2654
Western Australia	2006	5250	52000	3106
Western Australia	2006	5250	65000	1409
Western Australia	2006	5250	78000	1455
Western Australia	2006	5250	104000	672
Western Australia	2006	5250	130000	460
Western Australia	2006	5250	156000	194
Western Australia	2006	5250	208000	55
Western Australia	2006	7875		4498
Western Australia	2006	7875	-1	559
Western Australia	2006	7875	52	526
Western Australia	2006	7875	7800	2086
Western Australia	2006	7875	15600	4275
Western Australia	2006	7875	20800	1438
Western Australia	2006	7875	26000	8031
Western Australia	2006	7875	33800	5518
Western Australia	2006	7875	41600	5179
Western Australia	2006	7875	52000	7115
Western Australia	2006	7875	65000	3386
Western Australia	2006	7875	78000	3513
Western Australia	2006	7875	104000	1250
Western Australia	2006	7875	130000	822
Western Australia	2006	7875	156000	278
Western Australia	2006	7875	208000	75
Western Australia	2006	10500		2304
Western Australia	2006	10500	-1	291
Western Australia	2006	10500	52	197
Western Australia	2006	10500	7800	526
Western Australia	2006	10500	15600	1047
Western Australia	2006	10500	20800	375
Western Australia	2006	10500	26000	2698
Western Australia	2006	10500	33800	2035
Western Australia	2006	10500	41600	2213
Western Australia	2006	10500	52000	3570
Western Australia	2006	10500	65000	2089
Western Australia	2006	10500	78000	2328
Western Australia	2006	10500	104000	1021
Western Australia	2006	10500	130000	611
Western Australia	2006	10500	156000	252
Western Australia	2006	10500	208000	57
Western Australia	2006	11812		2904
Western Australia	2006	11812	-1	359
Western Australia	2006	11812	52	192
Western Australia	2006	11812	7800	385
Western Australia	2006	11812	15600	770
Western Australia	2006	11812	20800	299
Western Australia	2006	11812	26000	2005
Western Australia	2006	11812	33800	1701
Western Australia	2006	11812	41600	2008
Western Australia	2006	11812	52000	3569
Western Australia	2006	11812	65000	2525
Western Australia	2006	11812	78000	3176
Western Australia	2006	11812	104000	1597
Western Australia	2006	11812	130000	1244
Western Australia	2006	11812	156000	570
Western Australia	2006	11812	208000	119
Western Australia	2006	14437		1880
Western Australia	2006	14437	-1	276
Western Australia	2006	14437	52	109
Western Australia	2006	14437	7800	163
Western Australia	2006	14437	15600	279
Western Australia	2006	14437	20800	122
Western Australia	2006	14437	26000	664
Western Australia	2006	14437	33800	614
Western Australia	2006	14437	41600	765
Western Australia	2006	14437	52000	1586
Western Australia	2006	14437	65000	1297
Western Australia	2006	14437	78000	1892
Western Australia	2006	14437	104000	1251
Western Australia	2006	14437	130000	1341
Western Australia	2006	14437	156000	635
Western Australia	2006	14437	208000	172
Western Australia	2006	18375		878
Western Australia	2006	18375	-1	142
Western Australia	2006	18375	52	56
Western Australia	2006	18375	7800	83
Western Australia	2006	18375	15600	93
Western Australia	2006	18375	20800	48
Western Australia	2006	18375	26000	198
Western Australia	2006	18375	33800	153
Western Australia	2006	18375	41600	251
Western Australia	2006	18375	52000	431
Western Australia	2006	18375	65000	412
Western Australia	2006	18375	78000	651
Western Australia	2006	18375	104000	453
Western Australia	2006	18375	130000	864
Western Australia	2006	18375	156000	484
Western Australia	2006	18375	208000	155
Western Australia	2006	23625		307
Western Australia	2006	23625	-1	56
Western Australia	2006	23625	52	21
Western Australia	2006	23625	7800	39
Western Australia	2006	23625	15600	26
Western Australia	2006	23625	20800	13
Western Australia	2006	23625	26000	50
Western Australia	2006	23625	33800	51
Western Australia	2006	23625	41600	69
Western Australia	2006	23625	52000	128
Western Australia	2006	23625	65000	125
Western Australia	2006	23625	78000	205
Western Australia	2006	23625	104000	163
Western Australia	2006	23625	130000	435
Western Australia	2006	23625	156000	202
Western Australia	2006	23625	208000	111
Western Australia	2006	28875		178
Western Australia	2006	28875	-1	17
Western Australia	2006	28875	52	11
Western Australia	2006	28875	7800	27
Western Australia	2006	28875	15600	31
Western Australia	2006	28875	20800	10
Western Australia	2006	28875	26000	31
Western Australia	2006	28875	33800	23
Western Australia	2006	28875	41600	22
Western Australia	2006	28875	52000	52
Western Australia	2006	28875	65000	55
Western Australia	2006	28875	78000	88
Western Australia	2006	28875	104000	52
Western Australia	2006	28875	130000	196
Western Australia	2006	28875	156000	84
Western Australia	2006	28875	208000	69
Western Australia	2006	34125		484
Western Australia	2006	34125	-1	47
Western Australia	2006	34125	52	67
Western Australia	2006	34125	7800	265
Western Australia	2006	34125	15600	170
Western Australia	2006	34125	20800	55
Western Australia	2006	34125	26000	162
Western Australia	2006	34125	33800	86
Western Australia	2006	34125	41600	79
Western Australia	2006	34125	52000	155
Western Australia	2006	34125	65000	92
Western Australia	2006	34125	78000	156
Western Australia	2006	34125	104000	85
Western Australia	2006	34125	130000	419
Western Australia	2006	34125	156000	175
Western Australia	2006	34125	208000	128
Western Australia	2011			2474
Western Australia	2011		-1	411
Western Australia	2011		52	201
Western Australia	2011		7800	526
Western Australia	2011		15600	645
Western Australia	2011		20800	514
Western Australia	2011		26000	294
Western Australia	2011		33800	568
Western Australia	2011		41600	584
Western Australia	2011		52000	563
Western Australia	2011		65000	490
Western Australia	2011		78000	743
Western Australia	2011		104000	392
Western Australia	2011		130000	847
Western Australia	2011		156000	443
Western Australia	2011		208000	279
Western Australia	2011	0		2100
Western Australia	2011	0	-1	410
Western Australia	2011	0	52	574
Western Australia	2011	0	7800	2002
Western Australia	2011	0	15600	2945
Western Australia	2011	0	20800	1101
Western Australia	2011	0	26000	820
Western Australia	2011	0	33800	1389
Western Australia	2011	0	41600	1297
Western Australia	2011	0	52000	1341
Western Australia	2011	0	65000	1173
Western Australia	2011	0	78000	1818
Western Australia	2011	0	104000	1030
Western Australia	2011	0	130000	2235
Western Australia	2011	0	156000	1335
Western Australia	2011	0	208000	857
Western Australia	2011	3937		837
Western Australia	2011	3937	-1	128
Western Australia	2011	3937	52	352
Western Australia	2011	3937	7800	2032
Western Australia	2011	3937	15600	3767
Western Australia	2011	3937	20800	975
Western Australia	2011	3937	26000	315
Western Australia	2011	3937	33800	547
Western Australia	2011	3937	41600	293
Western Australia	2011	3937	52000	223
Western Australia	2011	3937	65000	184
Western Australia	2011	3937	78000	255
Western Australia	2011	3937	104000	114
Western Australia	2011	3937	130000	165
Western Australia	2011	3937	156000	129
Western Australia	2011	3937	208000	52
Western Australia	2011	5250		1601
Western Australia	2011	5250	-1	227
Western Australia	2011	5250	52	294
Western Australia	2011	5250	7800	1533
Western Australia	2011	5250	15600	2290
Western Australia	2011	5250	20800	2194
Western Australia	2011	5250	26000	1876
Western Australia	2011	5250	33800	1519
Western Australia	2011	5250	41600	1152
Western Australia	2011	5250	52000	902
Western Australia	2011	5250	65000	751
Western Australia	2011	5250	78000	846
Western Australia	2011	5250	104000	497
Western Australia	2011	5250	130000	604
Western Australia	2011	5250	156000	558
Western Australia	2011	5250	208000	287
Western Australia	2011	7875		1575
Western Australia	2011	7875	-1	253
Western Australia	2011	7875	52	233
Western Australia	2011	7875	7800	929
Western Australia	2011	7875	15600	1495
Western Australia	2011	7875	20800	1891
Western Australia	2011	7875	26000	1040
Western Australia	2011	7875	33800	1972
Western Australia	2011	7875	41600	1524
Western Australia	2011	7875	52000	1290
Western Australia	2011	7875	65000	975
Western Australia	2011	7875	78000	1135
Western Australia	2011	7875	104000	577
Western Australia	2011	7875	130000	605
Western Australia	2011	7875	156000	391
Western Australia	2011	7875	208000	183
Western Australia	2011	10500		1081
Western Australia	2011	10500	-1	181
Western Australia	2011	10500	52	116
Western Australia	2011	10500	7800	507
Western Australia	2011	10500	15600	791
Western Australia	2011	10500	20800	1297
Western Australia	2011	10500	26000	500
Western Australia	2011	10500	33800	1442
Western Australia	2011	10500	41600	1297
Western Australia	2011	10500	52000	1275
Western Australia	2011	10500	65000	885
Western Australia	2011	10500	78000	1090
Western Australia	2011	10500	104000	586
Western Australia	2011	10500	130000	440
Western Australia	2011	10500	156000	312
Western Australia	2011	10500	208000	93
Western Australia	2011	11812		2027
Western Australia	2011	11812	-1	311
Western Australia	2011	11812	52	202
Western Australia	2011	11812	7800	813
Western Australia	2011	11812	15600	1118
Western Australia	2011	11812	20800	2277
Western Australia	2011	11812	26000	769
Western Australia	2011	11812	33800	2674
Western Australia	2011	11812	41600	2747
Western Australia	2011	11812	52000	2698
Western Australia	2011	11812	65000	1944
Western Australia	2011	11812	78000	2392
Western Australia	2011	11812	104000	1175
Western Australia	2011	11812	130000	993
Western Australia	2011	11812	156000	502
Western Australia	2011	11812	208000	177
Western Australia	2011	14437		4947
Western Australia	2011	14437	-1	671
Western Australia	2011	14437	52	348
Western Australia	2011	14437	7800	954
Western Australia	2011	14437	15600	1383
Western Australia	2011	14437	20800	3146
Western Australia	2011	14437	26000	1215
Western Australia	2011	14437	33800	4528
Western Australia	2011	14437	41600	5026
Western Australia	2011	14437	52000	5637
Western Australia	2011	14437	65000	5046
Western Australia	2011	14437	78000	6655
Western Australia	2011	14437	104000	3769
Western Australia	2011	14437	130000	2720
Western Australia	2011	14437	156000	1503
Western Australia	2011	14437	208000	467
Western Australia	2011	18375		6543
Western Australia	2011	18375	-1	737
Western Australia	2011	18375	52	310
Western Australia	2011	18375	7800	605
Western Australia	2011	18375	15600	712
Western Australia	2011	18375	20800	1584
Western Australia	2011	18375	26000	692
Western Australia	2011	18375	33800	2598
Western Australia	2011	18375	41600	3343
Western Australia	2011	18375	52000	4495
Western Australia	2011	18375	65000	4679
Western Australia	2011	18375	78000	7916
Western Australia	2011	18375	104000	5766
Western Australia	2011	18375	130000	5169
Western Australia	2011	18375	156000	3401
Western Australia	2011	18375	208000	1173
Western Australia	2011	23625		2412
Western Australia	2011	23625	-1	312
Western Australia	2011	23625	52	88
Western Australia	2011	23625	7800	137
Western Australia	2011	23625	15600	152
Western Australia	2011	23625	20800	257
Western Australia	2011	23625	26000	142
Western Australia	2011	23625	33800	439
Western Australia	2011	23625	41600	630
Western Australia	2011	23625	52000	848
Western Australia	2011	23625	65000	968
Western Australia	2011	23625	78000	1978
Western Australia	2011	23625	104000	1629
Western Australia	2011	23625	130000	2747
Western Australia	2011	23625	156000	1989
Western Australia	2011	23625	208000	1000
Western Australia	2011	28875		934
Western Australia	2011	28875	-1	108
Western Australia	2011	28875	52	31
Western Australia	2011	28875	7800	50
Western Australia	2011	28875	15600	45
Western Australia	2011	28875	20800	67
Western Australia	2011	28875	26000	37
Western Australia	2011	28875	33800	119
Western Australia	2011	28875	41600	167
Western Australia	2011	28875	52000	228
Western Australia	2011	28875	65000	249
Western Australia	2011	28875	78000	565
Western Australia	2011	28875	104000	442
Western Australia	2011	28875	130000	1229
Western Australia	2011	28875	156000	847
Western Australia	2011	28875	208000	550
Western Australia	2011	34125		1359
Western Australia	2011	34125	-1	178
Western Australia	2011	34125	52	38
Western Australia	2011	34125	7800	93
Western Australia	2011	34125	15600	133
Western Australia	2011	34125	20800	121
Western Australia	2011	34125	26000	78
Western Australia	2011	34125	33800	176
Western Australia	2011	34125	41600	220
Western Australia	2011	34125	52000	278
Western Australia	2011	34125	65000	313
Western Australia	2011	34125	78000	681
Western Australia	2011	34125	104000	463
Western Australia	2011	34125	130000	2361
Western Australia	2011	34125	156000	1189
Western Australia	2011	34125	208000	1223
