SA3_NAME16	Year	IndigenousStatus	persons
Hobart - North West	2016	Torres Strait Islander	133
Hobart - South and West	2006	Aboriginal	702
Hobart - South and West	2006	Both Aboriginal & Torres Strait Islander	32
Hobart - South and West	2006	Non-indigenous	27440
Hobart - South and West	2006	Torres Strait Islander	43
Hobart - South and West	2011	Aboriginal	880
Hobart - South and West	2011	Both Aboriginal & Torres Strait Islander	15
Hobart - South and West	2011	Non-indigenous	30156
Hobart - South and West	2011	Torres Strait Islander	41
Hobart - South and West	2016	Aboriginal	1103
Hobart - South and West	2016	Both Aboriginal & Torres Strait Islander	30
Hobart - South and West	2016	Non-indigenous	31713
Hobart - South and West	2016	Torres Strait Islander	33
Hobart Inner	2006	Aboriginal	529
Hobart Inner	2006	Both Aboriginal & Torres Strait Islander	9
Hobart Inner	2006	Non-indigenous	47136
Hobart Inner	2006	Torres Strait Islander	24
Hobart Inner	2011	Aboriginal	570
Hobart Inner	2011	Both Aboriginal & Torres Strait Islander	11
Hobart Inner	2011	Non-indigenous	48199
Hobart Inner	2011	Torres Strait Islander	24
Hobart Inner	2016	Aboriginal	662
Hobart Inner	2016	Both Aboriginal & Torres Strait Islander	29
Hobart Inner	2016	Non-indigenous	49847
Hobart Inner	2016	Torres Strait Islander	20
Sorell - Dodges Ferry	2006	Aboriginal	353
Sorell - Dodges Ferry	2006	Both Aboriginal & Torres Strait Islander	19
Sorell - Dodges Ferry	2006	Non-indigenous	13444
Sorell - Dodges Ferry	2006	Torres Strait Islander	34
Sorell - Dodges Ferry	2011	Aboriginal	481
Sorell - Dodges Ferry	2011	Both Aboriginal & Torres Strait Islander	46
Sorell - Dodges Ferry	2011	Non-indigenous	14280
Sorell - Dodges Ferry	2011	Torres Strait Islander	42
Sorell - Dodges Ferry	2016	Aboriginal	546
Sorell - Dodges Ferry	2016	Both Aboriginal & Torres Strait Islander	42
Sorell - Dodges Ferry	2016	Non-indigenous	15449
Sorell - Dodges Ferry	2016	Torres Strait Islander	46
Launceston	2006	Aboriginal	1801
Launceston	2006	Both Aboriginal & Torres Strait Islander	72
Launceston	2006	Non-indigenous	73748
Launceston	2006	Torres Strait Islander	118
Launceston	2011	Aboriginal	2081
Launceston	2011	Both Aboriginal & Torres Strait Islander	53
Launceston	2011	Non-indigenous	76821
Launceston	2011	Torres Strait Islander	92
Launceston	2016	Aboriginal	2451
Launceston	2016	Both Aboriginal & Torres Strait Islander	78
Launceston	2016	Non-indigenous	78282
Launceston	2016	Torres Strait Islander	105
Meander Valley - West Tamar	2006	Aboriginal	404
Meander Valley - West Tamar	2006	Both Aboriginal & Torres Strait Islander	18
Meander Valley - West Tamar	2006	Non-indigenous	21422
Meander Valley - West Tamar	2006	Torres Strait Islander	57
Meander Valley - West Tamar	2011	Aboriginal	473
Meander Valley - West Tamar	2011	Both Aboriginal & Torres Strait Islander	20
Meander Valley - West Tamar	2011	Non-indigenous	21466
Meander Valley - West Tamar	2011	Torres Strait Islander	43
Meander Valley - West Tamar	2016	Aboriginal	616
Meander Valley - West Tamar	2016	Both Aboriginal & Torres Strait Islander	36
Meander Valley - West Tamar	2016	Non-indigenous	21765
Meander Valley - West Tamar	2016	Torres Strait Islander	31
North East	2006	Aboriginal	932
North East	2006	Both Aboriginal & Torres Strait Islander	28
North East	2006	Non-indigenous	35260
North East	2006	Torres Strait Islander	62
North East	2011	Aboriginal	1143
North East	2011	Both Aboriginal & Torres Strait Islander	42
North East	2011	Non-indigenous	35263
North East	2011	Torres Strait Islander	63
North East	2016	Aboriginal	1178
North East	2016	Both Aboriginal & Torres Strait Islander	35
North East	2016	Non-indigenous	35827
North East	2016	Torres Strait Islander	78
Central Highlands (Tas.)	2006	Aboriginal	361
Central Highlands (Tas.)	2006	Both Aboriginal & Torres Strait Islander	18
Central Highlands (Tas.)	2006	Non-indigenous	10425
Central Highlands (Tas.)	2006	Torres Strait Islander	45
Central Highlands (Tas.)	2011	Aboriginal	432
Central Highlands (Tas.)	2011	Both Aboriginal & Torres Strait Islander	24
Central Highlands (Tas.)	2011	Non-indigenous	10852
Central Highlands (Tas.)	2011	Torres Strait Islander	30
Central Highlands (Tas.)	2016	Aboriginal	539
Central Highlands (Tas.)	2016	Both Aboriginal & Torres Strait Islander	29
Central Highlands (Tas.)	2016	Non-indigenous	10628
Central Highlands (Tas.)	2016	Torres Strait Islander	28
Huon - Bruny Island	2006	Aboriginal	1186
Huon - Bruny Island	2006	Both Aboriginal & Torres Strait Islander	48
Huon - Bruny Island	2006	Non-indigenous	15290
Huon - Bruny Island	2006	Torres Strait Islander	95
Huon - Bruny Island	2011	Aboriginal	1289
Huon - Bruny Island	2011	Both Aboriginal & Torres Strait Islander	39
Huon - Bruny Island	2011	Non-indigenous	16527
Huon - Bruny Island	2011	Torres Strait Islander	84
Huon - Bruny Island	2016	Aboriginal	1502
Huon - Bruny Island	2016	Both Aboriginal & Torres Strait Islander	48
Huon - Bruny Island	2016	Non-indigenous	17537
Huon - Bruny Island	2016	Torres Strait Islander	57
South East Coast	2006	Aboriginal	229
South East Coast	2006	Both Aboriginal & Torres Strait Islander	7
South East Coast	2006	Non-indigenous	6173
South East Coast	2006	Torres Strait Islander	19
South East Coast	2011	Aboriginal	252
South East Coast	2011	Both Aboriginal & Torres Strait Islander	14
South East Coast	2011	Non-indigenous	6230
South East Coast	2011	Torres Strait Islander	23
South East Coast	2016	Aboriginal	307
South East Coast	2016	Both Aboriginal & Torres Strait Islander	8
South East Coast	2016	Non-indigenous	6418
South East Coast	2016	Torres Strait Islander	13
Burnie - Ulverstone	2006	Aboriginal	2168
Burnie - Ulverstone	2006	Both Aboriginal & Torres Strait Islander	85
Burnie - Ulverstone	2006	Non-indigenous	44685
Burnie - Ulverstone	2006	Torres Strait Islander	147
Burnie - Ulverstone	2011	Aboriginal	2617
Burnie - Ulverstone	2011	Both Aboriginal & Torres Strait Islander	102
Burnie - Ulverstone	2011	Non-indigenous	45087
Burnie - Ulverstone	2011	Torres Strait Islander	160
Burnie - Ulverstone	2016	Aboriginal	3149
Burnie - Ulverstone	2016	Both Aboriginal & Torres Strait Islander	128
Burnie - Ulverstone	2016	Non-indigenous	44114
Burnie - Ulverstone	2016	Torres Strait Islander	139
Devonport	2006	Aboriginal	1587
Devonport	2006	Both Aboriginal & Torres Strait Islander	68
Devonport	2006	Non-indigenous	39021
Devonport	2006	Torres Strait Islander	143
Devonport	2011	Aboriginal	1892
Devonport	2011	Both Aboriginal & Torres Strait Islander	74
Devonport	2011	Non-indigenous	41142
Devonport	2011	Torres Strait Islander	115
Devonport	2016	Aboriginal	2335
Devonport	2016	Both Aboriginal & Torres Strait Islander	88
Devonport	2016	Non-indigenous	41692
Devonport	2016	Torres Strait Islander	139
West Coast	2006	Aboriginal	1140
West Coast	2006	Both Aboriginal & Torres Strait Islander	51
West Coast	2006	Non-indigenous	16980
West Coast	2006	Torres Strait Islander	49
West Coast	2011	Aboriginal	1373
West Coast	2011	Both Aboriginal & Torres Strait Islander	51
West Coast	2011	Non-indigenous	16465
West Coast	2011	Torres Strait Islander	68
West Coast	2016	Aboriginal	1729
West Coast	2016	Both Aboriginal & Torres Strait Islander	70
West Coast	2016	Non-indigenous	15374
West Coast	2016	Torres Strait Islander	65
Migratory - Offshore - Shipping (Tas.)	2006	Aboriginal	0
Migratory - Offshore - Shipping (Tas.)	2006	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Tas.)	2006	Non-indigenous	89
Migratory - Offshore - Shipping (Tas.)	2006	Torres Strait Islander	0
Migratory - Offshore - Shipping (Tas.)	2011	Aboriginal	4
Migratory - Offshore - Shipping (Tas.)	2011	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Tas.)	2011	Non-indigenous	109
Migratory - Offshore - Shipping (Tas.)	2011	Torres Strait Islander	0
Migratory - Offshore - Shipping (Tas.)	2016	Aboriginal	0
Migratory - Offshore - Shipping (Tas.)	2016	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Tas.)	2016	Non-indigenous	68
Migratory - Offshore - Shipping (Tas.)	2016	Torres Strait Islander	0
No usual address (Tas.)	2006	Aboriginal	44
No usual address (Tas.)	2006	Both Aboriginal & Torres Strait Islander	0
No usual address (Tas.)	2006	Non-indigenous	822
No usual address (Tas.)	2006	Torres Strait Islander	6
No usual address (Tas.)	2011	Aboriginal	74
No usual address (Tas.)	2011	Both Aboriginal & Torres Strait Islander	0
No usual address (Tas.)	2011	Non-indigenous	998
No usual address (Tas.)	2011	Torres Strait Islander	0
No usual address (Tas.)	2016	Aboriginal	54
No usual address (Tas.)	2016	Both Aboriginal & Torres Strait Islander	3
No usual address (Tas.)	2016	Non-indigenous	851
No usual address (Tas.)	2016	Torres Strait Islander	4
Darwin City	2006	Aboriginal	1316
Darwin City	2006	Both Aboriginal & Torres Strait Islander	63
Darwin City	2006	Non-indigenous	18007
Darwin City	2006	Torres Strait Islander	54
Darwin City	2011	Aboriginal	1298
Darwin City	2011	Both Aboriginal & Torres Strait Islander	60
Darwin City	2011	Non-indigenous	21363
Darwin City	2011	Torres Strait Islander	50
Darwin City	2016	Aboriginal	1162
Darwin City	2016	Both Aboriginal & Torres Strait Islander	48
Darwin City	2016	Non-indigenous	24579
Darwin City	2016	Torres Strait Islander	47
Darwin Suburbs	2006	Aboriginal	4425
Darwin Suburbs	2006	Both Aboriginal & Torres Strait Islander	553
Darwin Suburbs	2006	Non-indigenous	42532
Darwin Suburbs	2006	Torres Strait Islander	215
Darwin Suburbs	2011	Aboriginal	4620
Darwin Suburbs	2011	Both Aboriginal & Torres Strait Islander	506
Darwin Suburbs	2011	Non-indigenous	46225
Darwin Suburbs	2011	Torres Strait Islander	222
Darwin Suburbs	2016	Aboriginal	3925
Darwin Suburbs	2016	Both Aboriginal & Torres Strait Islander	498
Darwin Suburbs	2016	Non-indigenous	49109
Darwin Suburbs	2016	Torres Strait Islander	230
Litchfield	2006	Aboriginal	801
Litchfield	2006	Both Aboriginal & Torres Strait Islander	62
Litchfield	2006	Non-indigenous	14263
Litchfield	2006	Torres Strait Islander	61
Litchfield	2011	Aboriginal	1173
Litchfield	2011	Both Aboriginal & Torres Strait Islander	87
Litchfield	2011	Non-indigenous	17285
Litchfield	2011	Torres Strait Islander	76
Litchfield	2016	Aboriginal	2141
Litchfield	2016	Both Aboriginal & Torres Strait Islander	110
Litchfield	2016	Non-indigenous	21203
Litchfield	2016	Torres Strait Islander	74
Palmerston	2006	Aboriginal	2408
Palmerston	2006	Both Aboriginal & Torres Strait Islander	195
Palmerston	2006	Non-indigenous	20933
Palmerston	2006	Torres Strait Islander	103
Palmerston	2011	Aboriginal	2684
Palmerston	2011	Both Aboriginal & Torres Strait Islander	192
Palmerston	2011	Non-indigenous	24614
Palmerston	2011	Torres Strait Islander	128
Palmerston	2016	Aboriginal	3296
Palmerston	2016	Both Aboriginal & Torres Strait Islander	265
Palmerston	2016	Non-indigenous	29980
Palmerston	2016	Torres Strait Islander	154
Alice Springs	2006	Aboriginal	13395
Alice Springs	2006	Both Aboriginal & Torres Strait Islander	113
Alice Springs	2006	Non-indigenous	21799
Alice Springs	2006	Torres Strait Islander	33
Alice Springs	2011	Aboriginal	12918
Alice Springs	2011	Both Aboriginal & Torres Strait Islander	97
Alice Springs	2011	Non-indigenous	23002
Alice Springs	2011	Torres Strait Islander	48
Alice Springs	2016	Aboriginal	12799
Alice Springs	2016	Both Aboriginal & Torres Strait Islander	178
Alice Springs	2016	Non-indigenous	23015
Alice Springs	2016	Torres Strait Islander	85
Barkly	2006	Aboriginal	3205
Barkly	2006	Both Aboriginal & Torres Strait Islander	41
Barkly	2006	Non-indigenous	2133
Barkly	2006	Torres Strait Islander	11
Barkly	2011	Aboriginal	3650
Barkly	2011	Both Aboriginal & Torres Strait Islander	25
Barkly	2011	Non-indigenous	2032
Barkly	2011	Torres Strait Islander	14
Barkly	2016	Aboriginal	3468
Barkly	2016	Both Aboriginal & Torres Strait Islander	23
Barkly	2016	Non-indigenous	2035
Barkly	2016	Torres Strait Islander	10
Daly - Tiwi - West Arnhem	2006	Aboriginal	9524
Daly - Tiwi - West Arnhem	2006	Both Aboriginal & Torres Strait Islander	89
Daly - Tiwi - West Arnhem	2006	Non-indigenous	4166
Daly - Tiwi - West Arnhem	2006	Torres Strait Islander	35
Daly - Tiwi - West Arnhem	2011	Aboriginal	10772
Daly - Tiwi - West Arnhem	2011	Both Aboriginal & Torres Strait Islander	98
Daly - Tiwi - West Arnhem	2011	Non-indigenous	4843
Daly - Tiwi - West Arnhem	2011	Torres Strait Islander	37
Daly - Tiwi - West Arnhem	2016	Aboriginal	10802
Daly - Tiwi - West Arnhem	2016	Both Aboriginal & Torres Strait Islander	152
Daly - Tiwi - West Arnhem	2016	Non-indigenous	5112
Daly - Tiwi - West Arnhem	2016	Torres Strait Islander	39
East Arnhem	2006	Aboriginal	7809
East Arnhem	2006	Both Aboriginal & Torres Strait Islander	75
East Arnhem	2006	Non-indigenous	5329
East Arnhem	2006	Torres Strait Islander	34
East Arnhem	2011	Aboriginal	8377
East Arnhem	2011	Both Aboriginal & Torres Strait Islander	215
East Arnhem	2011	Non-indigenous	5387
East Arnhem	2011	Torres Strait Islander	40
East Arnhem	2016	Aboriginal	8679
East Arnhem	2016	Both Aboriginal & Torres Strait Islander	152
East Arnhem	2016	Non-indigenous	4148
East Arnhem	2016	Torres Strait Islander	35
Katherine	2006	Aboriginal	8690
Katherine	2006	Both Aboriginal & Torres Strait Islander	139
Katherine	2006	Non-indigenous	8232
Katherine	2006	Torres Strait Islander	52
Katherine	2011	Aboriginal	8957
Katherine	2011	Both Aboriginal & Torres Strait Islander	252
Katherine	2011	Non-indigenous	8556
Katherine	2011	Torres Strait Islander	57
Katherine	2016	Aboriginal	8847
Katherine	2016	Both Aboriginal & Torres Strait Islander	254
Katherine	2016	Non-indigenous	9551
Katherine	2016	Torres Strait Islander	58
Migratory - Offshore - Shipping (NT)	2006	Aboriginal	3
Migratory - Offshore - Shipping (NT)	2006	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (NT)	2006	Non-indigenous	91
Migratory - Offshore - Shipping (NT)	2006	Torres Strait Islander	0
Migratory - Offshore - Shipping (NT)	2011	Aboriginal	0
Migratory - Offshore - Shipping (NT)	2011	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (NT)	2011	Non-indigenous	107
Migratory - Offshore - Shipping (NT)	2011	Torres Strait Islander	0
Migratory - Offshore - Shipping (NT)	2016	Aboriginal	0
Migratory - Offshore - Shipping (NT)	2016	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (NT)	2016	Non-indigenous	70
Migratory - Offshore - Shipping (NT)	2016	Torres Strait Islander	0
No usual address (NT)	2006	Aboriginal	137
No usual address (NT)	2006	Both Aboriginal & Torres Strait Islander	27
No usual address (NT)	2006	Non-indigenous	1737
No usual address (NT)	2006	Torres Strait Islander	0
No usual address (NT)	2011	Aboriginal	127
No usual address (NT)	2011	Both Aboriginal & Torres Strait Islander	3
No usual address (NT)	2011	Non-indigenous	1740
No usual address (NT)	2011	Torres Strait Islander	0
No usual address (NT)	2016	Aboriginal	683
No usual address (NT)	2016	Both Aboriginal & Torres Strait Islander	7
No usual address (NT)	2016	Non-indigenous	1788
No usual address (NT)	2016	Torres Strait Islander	11
Belconnen	2006	Aboriginal	904
Belconnen	2006	Both Aboriginal & Torres Strait Islander	18
Belconnen	2006	Non-indigenous	83408
Belconnen	2006	Torres Strait Islander	55
Belconnen	2011	Aboriginal	1083
Belconnen	2011	Both Aboriginal & Torres Strait Islander	31
Belconnen	2011	Non-indigenous	91305
Belconnen	2011	Torres Strait Islander	46
Belconnen	2016	Aboriginal	1519
Belconnen	2016	Both Aboriginal & Torres Strait Islander	41
Belconnen	2016	Non-indigenous	94439
Belconnen	2016	Torres Strait Islander	50
Canberra East	2006	Aboriginal	23
Canberra East	2006	Both Aboriginal & Torres Strait Islander	0
Canberra East	2006	Non-indigenous	1084
Canberra East	2006	Torres Strait Islander	0
Canberra East	2011	Aboriginal	66
Canberra East	2011	Both Aboriginal & Torres Strait Islander	0
Canberra East	2011	Non-indigenous	1399
Canberra East	2011	Torres Strait Islander	0
Canberra East	2016	Aboriginal	121
Canberra East	2016	Both Aboriginal & Torres Strait Islander	0
Canberra East	2016	Non-indigenous	1454
Canberra East	2016	Torres Strait Islander	3
Gungahlin	2006	Aboriginal	250
Gungahlin	2006	Both Aboriginal & Torres Strait Islander	11
Gungahlin	2006	Non-indigenous	31377
Gungahlin	2006	Torres Strait Islander	19
Gungahlin	2011	Aboriginal	541
Gungahlin	2011	Both Aboriginal & Torres Strait Islander	20
Gungahlin	2011	Non-indigenous	46725
Gungahlin	2011	Torres Strait Islander	17
Gungahlin	2016	Aboriginal	912
Gungahlin	2016	Both Aboriginal & Torres Strait Islander	11
Gungahlin	2016	Non-indigenous	70196
Gungahlin	2016	Torres Strait Islander	23
North Canberra	2006	Aboriginal	392
North Canberra	2006	Both Aboriginal & Torres Strait Islander	5
North Canberra	2006	Non-indigenous	41545
North Canberra	2006	Torres Strait Islander	7
North Canberra	2011	Aboriginal	515
North Canberra	2011	Both Aboriginal & Torres Strait Islander	12
North Canberra	2011	Non-indigenous	47492
North Canberra	2011	Torres Strait Islander	9
North Canberra	2016	Aboriginal	567
North Canberra	2016	Both Aboriginal & Torres Strait Islander	20
North Canberra	2016	Non-indigenous	52396
North Canberra	2016	Torres Strait Islander	19
South Canberra	2006	Aboriginal	263
South Canberra	2006	Both Aboriginal & Torres Strait Islander	5
South Canberra	2006	Non-indigenous	22445
South Canberra	2006	Torres Strait Islander	14
South Canberra	2011	Aboriginal	340
South Canberra	2011	Both Aboriginal & Torres Strait Islander	11
South Canberra	2011	Non-indigenous	23833
South Canberra	2011	Torres Strait Islander	8
South Canberra	2016	Aboriginal	301
South Canberra	2016	Both Aboriginal & Torres Strait Islander	12
South Canberra	2016	Non-indigenous	26680
South Canberra	2016	Torres Strait Islander	14
Tuggeranong	2006	Aboriginal	1301
Tuggeranong	2006	Both Aboriginal & Torres Strait Islander	38
Tuggeranong	2006	Non-indigenous	85722
Tuggeranong	2006	Torres Strait Islander	54
Tuggeranong	2011	Aboriginal	1677
Tuggeranong	2011	Both Aboriginal & Torres Strait Islander	48
Tuggeranong	2011	Non-indigenous	85108
Tuggeranong	2011	Torres Strait Islander	75
Tuggeranong	2016	Aboriginal	1969
Tuggeranong	2016	Both Aboriginal & Torres Strait Islander	55
Tuggeranong	2016	Non-indigenous	83071
Tuggeranong	2016	Torres Strait Islander	59
Weston Creek	2006	Aboriginal	202
Weston Creek	2006	Both Aboriginal & Torres Strait Islander	12
Weston Creek	2006	Non-indigenous	21831
