SA3_NAME16	Year	Age	Sex	persons
Hobart Inner	2006	65-74	M	1385
Hobart Inner	2006	75-84	F	1497
Hobart Inner	2006	75-84	M	1080
Hobart Inner	2006	85+	F	767
Hobart Inner	2006	85+	M	308
Hobart Inner	2011	0-4	F	1164
Hobart Inner	2011	0-4	M	1237
Hobart Inner	2011	5-14	F	2271
Hobart Inner	2011	5-14	M	2502
Hobart Inner	2011	15-19	F	1536
Hobart Inner	2011	15-19	M	1508
Hobart Inner	2011	20-24	F	2526
Hobart Inner	2011	20-24	M	2604
Hobart Inner	2011	25-34	F	3403
Hobart Inner	2011	25-34	M	3452
Hobart Inner	2011	35-44	F	3316
Hobart Inner	2011	35-44	M	3073
Hobart Inner	2011	45-54	F	3524
Hobart Inner	2011	45-54	M	3246
Hobart Inner	2011	55-64	F	3161
Hobart Inner	2011	55-64	M	3084
Hobart Inner	2011	65-74	F	1802
Hobart Inner	2011	65-74	M	1709
Hobart Inner	2011	75-84	F	1386
Hobart Inner	2011	75-84	M	1011
Hobart Inner	2011	85+	F	889
Hobart Inner	2011	85+	M	403
Hobart Inner	2016	0-4	F	1105
Hobart Inner	2016	0-4	M	1176
Hobart Inner	2016	5-14	F	2396
Hobart Inner	2016	5-14	M	2569
Hobart Inner	2016	15-19	F	1538
Hobart Inner	2016	15-19	M	1473
Hobart Inner	2016	20-24	F	2278
Hobart Inner	2016	20-24	M	2298
Hobart Inner	2016	25-34	F	3837
Hobart Inner	2016	25-34	M	3980
Hobart Inner	2016	35-44	F	3311
Hobart Inner	2016	35-44	M	3042
Hobart Inner	2016	45-54	F	3380
Hobart Inner	2016	45-54	M	3167
Hobart Inner	2016	55-64	F	3327
Hobart Inner	2016	55-64	M	3086
Hobart Inner	2016	65-74	F	2425
Hobart Inner	2016	65-74	M	2271
Hobart Inner	2016	75-84	F	1388
Hobart Inner	2016	75-84	M	1114
Hobart Inner	2016	85+	F	933
Hobart Inner	2016	85+	M	470
Sorell - Dodges Ferry	2006	0-4	F	395
Sorell - Dodges Ferry	2006	0-4	M	452
Sorell - Dodges Ferry	2006	5-14	F	1004
Sorell - Dodges Ferry	2006	5-14	M	1075
Sorell - Dodges Ferry	2006	15-19	F	444
Sorell - Dodges Ferry	2006	15-19	M	472
Sorell - Dodges Ferry	2006	20-24	F	335
Sorell - Dodges Ferry	2006	20-24	M	337
Sorell - Dodges Ferry	2006	25-34	F	777
Sorell - Dodges Ferry	2006	25-34	M	715
Sorell - Dodges Ferry	2006	35-44	F	1134
Sorell - Dodges Ferry	2006	35-44	M	986
Sorell - Dodges Ferry	2006	45-54	F	1084
Sorell - Dodges Ferry	2006	45-54	M	1053
Sorell - Dodges Ferry	2006	55-64	F	828
Sorell - Dodges Ferry	2006	55-64	M	891
Sorell - Dodges Ferry	2006	65-74	F	518
Sorell - Dodges Ferry	2006	65-74	M	545
Sorell - Dodges Ferry	2006	75-84	F	333
Sorell - Dodges Ferry	2006	75-84	M	297
Sorell - Dodges Ferry	2006	85+	F	113
Sorell - Dodges Ferry	2006	85+	M	58
Sorell - Dodges Ferry	2011	0-4	F	512
Sorell - Dodges Ferry	2011	0-4	M	489
Sorell - Dodges Ferry	2011	5-14	F	938
Sorell - Dodges Ferry	2011	5-14	M	983
Sorell - Dodges Ferry	2011	15-19	F	438
Sorell - Dodges Ferry	2011	15-19	M	507
Sorell - Dodges Ferry	2011	20-24	F	381
Sorell - Dodges Ferry	2011	20-24	M	386
Sorell - Dodges Ferry	2011	25-34	F	826
Sorell - Dodges Ferry	2011	25-34	M	775
Sorell - Dodges Ferry	2011	35-44	F	1093
Sorell - Dodges Ferry	2011	35-44	M	945
Sorell - Dodges Ferry	2011	45-54	F	1177
Sorell - Dodges Ferry	2011	45-54	M	1159
Sorell - Dodges Ferry	2011	55-64	F	1022
Sorell - Dodges Ferry	2011	55-64	M	1031
Sorell - Dodges Ferry	2011	65-74	F	623
Sorell - Dodges Ferry	2011	65-74	M	640
Sorell - Dodges Ferry	2011	75-84	F	366
Sorell - Dodges Ferry	2011	75-84	M	347
Sorell - Dodges Ferry	2011	85+	F	132
Sorell - Dodges Ferry	2011	85+	M	81
Sorell - Dodges Ferry	2016	0-4	F	465
Sorell - Dodges Ferry	2016	0-4	M	510
Sorell - Dodges Ferry	2016	5-14	F	974
Sorell - Dodges Ferry	2016	5-14	M	1017
Sorell - Dodges Ferry	2016	15-19	F	487
Sorell - Dodges Ferry	2016	15-19	M	469
Sorell - Dodges Ferry	2016	20-24	F	381
Sorell - Dodges Ferry	2016	20-24	M	405
Sorell - Dodges Ferry	2016	25-34	F	912
Sorell - Dodges Ferry	2016	25-34	M	876
Sorell - Dodges Ferry	2016	35-44	F	986
Sorell - Dodges Ferry	2016	35-44	M	905
Sorell - Dodges Ferry	2016	45-54	F	1205
Sorell - Dodges Ferry	2016	45-54	M	1113
Sorell - Dodges Ferry	2016	55-64	F	1250
Sorell - Dodges Ferry	2016	55-64	M	1200
Sorell - Dodges Ferry	2016	65-74	F	882
Sorell - Dodges Ferry	2016	65-74	M	954
Sorell - Dodges Ferry	2016	75-84	F	432
Sorell - Dodges Ferry	2016	75-84	M	375
Sorell - Dodges Ferry	2016	85+	F	170
Sorell - Dodges Ferry	2016	85+	M	117
Launceston	2006	0-4	F	2255
Launceston	2006	0-4	M	2289
Launceston	2006	5-14	F	5017
Launceston	2006	5-14	M	5244
Launceston	2006	15-19	F	2716
Launceston	2006	15-19	M	2799
Launceston	2006	20-24	F	2846
Launceston	2006	20-24	M	2809
Launceston	2006	25-34	F	4820
Launceston	2006	25-34	M	4596
Launceston	2006	35-44	F	5383
Launceston	2006	35-44	M	4901
Launceston	2006	45-54	F	5361
Launceston	2006	45-54	M	4928
Launceston	2006	55-64	F	4224
Launceston	2006	55-64	M	4075
Launceston	2006	65-74	F	3026
Launceston	2006	65-74	M	2489
Launceston	2006	75-84	F	2586
Launceston	2006	75-84	M	1736
Launceston	2006	85+	F	1175
Launceston	2006	85+	M	476
Launceston	2011	0-4	F	2431
Launceston	2011	0-4	M	2613
Launceston	2011	5-14	F	4826
Launceston	2011	5-14	M	4941
Launceston	2011	15-19	F	2864
Launceston	2011	15-19	M	3015
Launceston	2011	20-24	F	2819
Launceston	2011	20-24	M	2945
Launceston	2011	25-34	F	5008
Launceston	2011	25-34	M	4695
Launceston	2011	35-44	F	5457
Launceston	2011	35-44	M	4989
Launceston	2011	45-54	F	5467
Launceston	2011	45-54	M	5019
Launceston	2011	55-64	F	4815
Launceston	2011	55-64	M	4472
Launceston	2011	65-74	F	3449
Launceston	2011	65-74	M	2981
Launceston	2011	75-84	F	2485
Launceston	2011	75-84	M	1780
Launceston	2011	85+	F	1346
Launceston	2011	85+	M	647
Launceston	2016	0-4	F	2319
Launceston	2016	0-4	M	2397
Launceston	2016	5-14	F	4778
Launceston	2016	5-14	M	4916
Launceston	2016	15-19	F	2638
Launceston	2016	15-19	M	2814
Launceston	2016	20-24	F	2897
Launceston	2016	20-24	M	3121
Launceston	2016	25-34	F	4982
Launceston	2016	25-34	M	4898
Launceston	2016	35-44	F	5119
Launceston	2016	35-44	M	4583
Launceston	2016	45-54	F	5578
Launceston	2016	45-54	M	5099
Launceston	2016	55-64	F	5266
Launceston	2016	55-64	M	4632
Launceston	2016	65-74	F	4317
Launceston	2016	65-74	M	3815
Launceston	2016	75-84	F	2622
Launceston	2016	75-84	M	1940
Launceston	2016	85+	F	1446
Launceston	2016	85+	M	745
Meander Valley - West Tamar	2006	0-4	F	608
Meander Valley - West Tamar	2006	0-4	M	638
Meander Valley - West Tamar	2006	5-14	F	1581
Meander Valley - West Tamar	2006	5-14	M	1649
Meander Valley - West Tamar	2006	15-19	F	688
Meander Valley - West Tamar	2006	15-19	M	749
Meander Valley - West Tamar	2006	20-24	F	447
Meander Valley - West Tamar	2006	20-24	M	462
Meander Valley - West Tamar	2006	25-34	F	1079
Meander Valley - West Tamar	2006	25-34	M	939
Meander Valley - West Tamar	2006	35-44	F	1633
Meander Valley - West Tamar	2006	35-44	M	1559
Meander Valley - West Tamar	2006	45-54	F	1739
Meander Valley - West Tamar	2006	45-54	M	1741
Meander Valley - West Tamar	2006	55-64	F	1552
Meander Valley - West Tamar	2006	55-64	M	1611
Meander Valley - West Tamar	2006	65-74	F	914
Meander Valley - West Tamar	2006	65-74	M	950
Meander Valley - West Tamar	2006	75-84	F	586
Meander Valley - West Tamar	2006	75-84	M	482
Meander Valley - West Tamar	2006	85+	F	183
Meander Valley - West Tamar	2006	85+	M	114
Meander Valley - West Tamar	2011	0-4	F	621
Meander Valley - West Tamar	2011	0-4	M	668
Meander Valley - West Tamar	2011	5-14	F	1415
Meander Valley - West Tamar	2011	5-14	M	1469
Meander Valley - West Tamar	2011	15-19	F	689
Meander Valley - West Tamar	2011	15-19	M	713
Meander Valley - West Tamar	2011	20-24	F	431
Meander Valley - West Tamar	2011	20-24	M	411
Meander Valley - West Tamar	2011	25-34	F	973
Meander Valley - West Tamar	2011	25-34	M	818
Meander Valley - West Tamar	2011	35-44	F	1477
Meander Valley - West Tamar	2011	35-44	M	1309
Meander Valley - West Tamar	2011	45-54	F	1792
Meander Valley - West Tamar	2011	45-54	M	1707
Meander Valley - West Tamar	2011	55-64	F	1817
Meander Valley - West Tamar	2011	55-64	M	1803
Meander Valley - West Tamar	2011	65-74	F	1169
Meander Valley - West Tamar	2011	65-74	M	1218
Meander Valley - West Tamar	2011	75-84	F	573
Meander Valley - West Tamar	2011	75-84	M	566
Meander Valley - West Tamar	2011	85+	F	224
Meander Valley - West Tamar	2011	85+	M	138
Meander Valley - West Tamar	2016	0-4	F	518
Meander Valley - West Tamar	2016	0-4	M	567
Meander Valley - West Tamar	2016	5-14	F	1297
Meander Valley - West Tamar	2016	5-14	M	1406
Meander Valley - West Tamar	2016	15-19	F	684
Meander Valley - West Tamar	2016	15-19	M	696
Meander Valley - West Tamar	2016	20-24	F	451
Meander Valley - West Tamar	2016	20-24	M	497
Meander Valley - West Tamar	2016	25-34	F	1008
Meander Valley - West Tamar	2016	25-34	M	904
Meander Valley - West Tamar	2016	35-44	F	1222
Meander Valley - West Tamar	2016	35-44	M	1099
Meander Valley - West Tamar	2016	45-54	F	1686
Meander Valley - West Tamar	2016	45-54	M	1596
Meander Valley - West Tamar	2016	55-64	F	1937
Meander Valley - West Tamar	2016	55-64	M	1899
Meander Valley - West Tamar	2016	65-74	F	1539
Meander Valley - West Tamar	2016	65-74	M	1608
Meander Valley - West Tamar	2016	75-84	F	702
Meander Valley - West Tamar	2016	75-84	M	689
Meander Valley - West Tamar	2016	85+	F	260
Meander Valley - West Tamar	2016	85+	M	190
North East	2006	0-4	F	1061
North East	2006	0-4	M	1105
North East	2006	5-14	F	2543
North East	2006	5-14	M	2807
North East	2006	15-19	F	1028
North East	2006	15-19	M	1160
North East	2006	20-24	F	754
North East	2006	20-24	M	773
North East	2006	25-34	F	1846
North East	2006	25-34	M	1649
North East	2006	35-44	F	2620
North East	2006	35-44	M	2587
North East	2006	45-54	F	2773
North East	2006	45-54	M	2884
North East	2006	55-64	F	2516
North East	2006	55-64	M	2588
North East	2006	65-74	F	1547
North East	2006	65-74	M	1747
North East	2006	75-84	F	937
North East	2006	75-84	M	854
North East	2006	85+	F	323
North East	2006	85+	M	185
North East	2011	0-4	F	1065
North East	2011	0-4	M	1104
North East	2011	5-14	F	2325
North East	2011	5-14	M	2424
North East	2011	15-19	F	1052
North East	2011	15-19	M	1209
North East	2011	20-24	F	742
North East	2011	20-24	M	708
North East	2011	25-34	F	1666
North East	2011	25-34	M	1524
North East	2011	35-44	F	2397
North East	2011	35-44	M	2149
North East	2011	45-54	F	2824
North East	2011	45-54	M	2904
North East	2011	55-64	F	2807
North East	2011	55-64	M	3045
North East	2011	65-74	F	1929
North East	2011	65-74	M	2079
North East	2011	75-84	F	977
North East	2011	75-84	M	976
North East	2011	85+	F	359
North East	2011	85+	M	242
North East	2016	0-4	F	890
North East	2016	0-4	M	992
North East	2016	5-14	F	2181
North East	2016	5-14	M	2205
North East	2016	15-19	F	921
North East	2016	15-19	M	1062
North East	2016	20-24	F	798
North East	2016	20-24	M	898
North East	2016	25-34	F	1723
North East	2016	25-34	M	1517
North East	2016	35-44	F	2006
North East	2016	35-44	M	1856
North East	2016	45-54	F	2702
North East	2016	45-54	M	2669
North East	2016	55-64	F	3109
North East	2016	55-64	M	3209
North East	2016	65-74	F	2517
North East	2016	65-74	M	2737
North East	2016	75-84	F	1174
North East	2016	75-84	M	1225
North East	2016	85+	F	433
North East	2016	85+	M	293
Central Highlands (Tas.)	2006	0-4	F	351
Central Highlands (Tas.)	2006	0-4	M	360
Central Highlands (Tas.)	2006	5-14	F	786
Central Highlands (Tas.)	2006	5-14	M	804
Central Highlands (Tas.)	2006	15-19	F	296
Central Highlands (Tas.)	2006	15-19	M	381
Central Highlands (Tas.)	2006	20-24	F	226
Central Highlands (Tas.)	2006	20-24	M	265
Central Highlands (Tas.)	2006	25-34	F	567
Central Highlands (Tas.)	2006	25-34	M	554
Central Highlands (Tas.)	2006	35-44	F	806
Central Highlands (Tas.)	2006	35-44	M	863
Central Highlands (Tas.)	2006	45-54	F	879
Central Highlands (Tas.)	2006	45-54	M	937
Central Highlands (Tas.)	2006	55-64	F	674
Central Highlands (Tas.)	2006	55-64	M	877
Central Highlands (Tas.)	2006	65-74	F	364
Central Highlands (Tas.)	2006	65-74	M	420
Central Highlands (Tas.)	2006	75-84	F	162
Central Highlands (Tas.)	2006	75-84	M	190
Central Highlands (Tas.)	2006	85+	F	58
Central Highlands (Tas.)	2006	85+	M	33
Central Highlands (Tas.)	2011	0-4	F	368
Central Highlands (Tas.)	2011	0-4	M	369
Central Highlands (Tas.)	2011	5-14	F	785
Central Highlands (Tas.)	2011	5-14	M	794
Central Highlands (Tas.)	2011	15-19	F	291
Central Highlands (Tas.)	2011	15-19	M	341
Central Highlands (Tas.)	2011	20-24	F	213
Central Highlands (Tas.)	2011	20-24	M	258
Central Highlands (Tas.)	2011	25-34	F	568
Central Highlands (Tas.)	2011	25-34	M	546
Central Highlands (Tas.)	2011	35-44	F	778
Central Highlands (Tas.)	2011	35-44	M	815
Central Highlands (Tas.)	2011	45-54	F	899
Central Highlands (Tas.)	2011	45-54	M	963
Central Highlands (Tas.)	2011	55-64	F	830
Central Highlands (Tas.)	2011	55-64	M	960
Central Highlands (Tas.)	2011	65-74	F	469
Central Highlands (Tas.)	2011	65-74	M	606
Central Highlands (Tas.)	2011	75-84	F	178
Central Highlands (Tas.)	2011	75-84	M	208
Central Highlands (Tas.)	2011	85+	F	64
Central Highlands (Tas.)	2011	85+	M	37
Central Highlands (Tas.)	2016	0-4	F	278
Central Highlands (Tas.)	2016	0-4	M	275
Central Highlands (Tas.)	2016	5-14	F	718
Central Highlands (Tas.)	2016	5-14	M	763
Central Highlands (Tas.)	2016	15-19	F	319
Central Highlands (Tas.)	2016	15-19	M	357
Central Highlands (Tas.)	2016	20-24	F	209
Central Highlands (Tas.)	2016	20-24	M	262
Central Highlands (Tas.)	2016	25-34	F	513
Central Highlands (Tas.)	2016	25-34	M	528
Central Highlands (Tas.)	2016	35-44	F	653
Central Highlands (Tas.)	2016	35-44	M	638
Central Highlands (Tas.)	2016	45-54	F	877
Central Highlands (Tas.)	2016	45-54	M	928
Central Highlands (Tas.)	2016	55-64	F	879
Central Highlands (Tas.)	2016	55-64	M	995
Central Highlands (Tas.)	2016	65-74	F	617
Central Highlands (Tas.)	2016	65-74	M	791
Central Highlands (Tas.)	2016	75-84	F	229
Central Highlands (Tas.)	2016	75-84	M	278
Central Highlands (Tas.)	2016	85+	F	68
Central Highlands (Tas.)	2016	85+	M	54
Huon - Bruny Island	2006	0-4	F	476
Huon - Bruny Island	2006	0-4	M	592
Huon - Bruny Island	2006	5-14	F	1169
Huon - Bruny Island	2006	5-14	M	1277
Huon - Bruny Island	2006	15-19	F	513
Huon - Bruny Island	2006	15-19	M	552
Huon - Bruny Island	2006	20-24	F	335
Huon - Bruny Island	2006	20-24	M	336
Huon - Bruny Island	2006	25-34	F	840
Huon - Bruny Island	2006	25-34	M	789
Huon - Bruny Island	2006	35-44	F	1244
Huon - Bruny Island	2006	35-44	M	1131
Huon - Bruny Island	2006	45-54	F	1303
Huon - Bruny Island	2006	45-54	M	1341
Huon - Bruny Island	2006	55-64	F	1181
Huon - Bruny Island	2006	55-64	M	1285
Huon - Bruny Island	2006	65-74	F	628
Huon - Bruny Island	2006	65-74	M	771
Huon - Bruny Island	2006	75-84	F	331
Huon - Bruny Island	2006	75-84	M	331
Huon - Bruny Island	2006	85+	F	129
Huon - Bruny Island	2006	85+	M	51
Huon - Bruny Island	2011	0-4	F	525
Huon - Bruny Island	2011	0-4	M	559
Huon - Bruny Island	2011	5-14	F	1163
Huon - Bruny Island	2011	5-14	M	1299
Huon - Bruny Island	2011	15-19	F	478
Huon - Bruny Island	2011	15-19	M	537
Huon - Bruny Island	2011	20-24	F	320
Huon - Bruny Island	2011	20-24	M	350
Huon - Bruny Island	2011	25-34	F	846
Huon - Bruny Island	2011	25-34	M	738
Huon - Bruny Island	2011	35-44	F	1279
Huon - Bruny Island	2011	35-44	M	1230
Huon - Bruny Island	2011	45-54	F	1399
Huon - Bruny Island	2011	45-54	M	1376
Huon - Bruny Island	2011	55-64	F	1461
Huon - Bruny Island	2011	55-64	M	1447
Huon - Bruny Island	2011	65-74	F	863
Huon - Bruny Island	2011	65-74	M	1016
Huon - Bruny Island	2011	75-84	F	383
Huon - Bruny Island	2011	75-84	M	434
Huon - Bruny Island	2011	85+	F	132
Huon - Bruny Island	2011	85+	M	97
Huon - Bruny Island	2016	0-4	F	504
Huon - Bruny Island	2016	0-4	M	469
Huon - Bruny Island	2016	5-14	F	1107
Huon - Bruny Island	2016	5-14	M	1245
Huon - Bruny Island	2016	15-19	F	496
Huon - Bruny Island	2016	15-19	M	559
Huon - Bruny Island	2016	20-24	F	344
Huon - Bruny Island	2016	20-24	M	380
Huon - Bruny Island	2016	25-34	F	852
Huon - Bruny Island	2016	25-34	M	812
Huon - Bruny Island	2016	35-44	F	1137
Huon - Bruny Island	2016	35-44	M	1059
Huon - Bruny Island	2016	45-54	F	1475
Huon - Bruny Island	2016	45-54	M	1333
Huon - Bruny Island	2016	55-64	F	1652
Huon - Bruny Island	2016	55-64	M	1669
Huon - Bruny Island	2016	65-74	F	1273
Huon - Bruny Island	2016	65-74	M	1383
Huon - Bruny Island	2016	75-84	F	510
Huon - Bruny Island	2016	75-84	M	587
Huon - Bruny Island	2016	85+	F	166
Huon - Bruny Island	2016	85+	M	127
South East Coast	2006	0-4	F	171
South East Coast	2006	0-4	M	187
South East Coast	2006	5-14	F	340
South East Coast	2006	5-14	M	350
South East Coast	2006	15-19	F	120
South East Coast	2006	15-19	M	123
South East Coast	2006	20-24	F	96
South East Coast	2006	20-24	M	119
South East Coast	2006	25-34	F	293
South East Coast	2006	25-34	M	268
South East Coast	2006	35-44	F	388
South East Coast	2006	35-44	M	405
South East Coast	2006	45-54	F	544
South East Coast	2006	45-54	M	537
South East Coast	2006	55-64	F	621
South East Coast	2006	55-64	M	644
South East Coast	2006	65-74	F	330
South East Coast	2006	65-74	M	409
South East Coast	2006	75-84	F	173
South East Coast	2006	75-84	M	179
South East Coast	2006	85+	F	73
South East Coast	2006	85+	M	43
South East Coast	2011	0-4	F	155
South East Coast	2011	0-4	M	151
South East Coast	2011	5-14	F	324
South East Coast	2011	5-14	M	347
South East Coast	2011	15-19	F	91
South East Coast	2011	15-19	M	127
South East Coast	2011	20-24	F	82
South East Coast	2011	20-24	M	92
South East Coast	2011	25-34	F	252
South East Coast	2011	25-34	M	228
South East Coast	2011	35-44	F	347
South East Coast	2011	35-44	M	343
South East Coast	2011	45-54	F	497
South East Coast	2011	45-54	M	515
South East Coast	2011	55-64	F	692
South East Coast	2011	55-64	M	661
South East Coast	2011	65-74	F	458
South East Coast	2011	65-74	M	582
South East Coast	2011	75-84	F	200
South East Coast	2011	75-84	M	226
South East Coast	2011	85+	F	96
South East Coast	2011	85+	M	50
South East Coast	2016	0-4	F	110
South East Coast	2016	0-4	M	128
South East Coast	2016	5-14	F	300
South East Coast	2016	5-14	M	314
South East Coast	2016	15-19	F	88
South East Coast	2016	15-19	M	120
South East Coast	2016	20-24	F	89
South East Coast	2016	20-24	M	88
South East Coast	2016	25-34	F	240
South East Coast	2016	25-34	M	222
South East Coast	2016	35-44	F	316
South East Coast	2016	35-44	M	300
South East Coast	2016	45-54	F	443
South East Coast	2016	45-54	M	480
South East Coast	2016	55-64	F	691
South East Coast	2016	55-64	M	707
South East Coast	2016	65-74	F	666
South East Coast	2016	65-74	M	708
South East Coast	2016	75-84	F	258
South East Coast	2016	75-84	M	291
South East Coast	2016	85+	F	84
South East Coast	2016	85+	M	87
Burnie - Ulverstone	2006	0-4	F	1385
Burnie - Ulverstone	2006	0-4	M	1372
Burnie - Ulverstone	2006	5-14	F	3268
Burnie - Ulverstone	2006	5-14	M	3443
Burnie - Ulverstone	2006	15-19	F	1596
Burnie - Ulverstone	2006	15-19	M	1663
Burnie - Ulverstone	2006	20-24	F	1250
Burnie - Ulverstone	2006	20-24	M	1148
Burnie - Ulverstone	2006	25-34	F	2562
Burnie - Ulverstone	2006	25-34	M	2362
Burnie - Ulverstone	2006	35-44	F	3392
Burnie - Ulverstone	2006	35-44	M	3109
Burnie - Ulverstone	2006	45-54	F	3467
Burnie - Ulverstone	2006	45-54	M	3264
Burnie - Ulverstone	2006	55-64	F	2998
Burnie - Ulverstone	2006	55-64	M	2884
Burnie - Ulverstone	2006	65-74	F	2225
Burnie - Ulverstone	2006	65-74	M	2021
Burnie - Ulverstone	2006	75-84	F	1575
Burnie - Ulverstone	2006	75-84	M	1192
Burnie - Ulverstone	2006	85+	F	635
Burnie - Ulverstone	2006	85+	M	298
Burnie - Ulverstone	2011	0-4	F	1430
Burnie - Ulverstone	2011	0-4	M	1514
Burnie - Ulverstone	2011	5-14	F	3108
Burnie - Ulverstone	2011	5-14	M	3134
Burnie - Ulverstone	2011	15-19	F	1637
Burnie - Ulverstone	2011	15-19	M	1720
Burnie - Ulverstone	2011	20-24	F	1280
Burnie - Ulverstone	2011	20-24	M	1246
Burnie - Ulverstone	2011	25-34	F	2560
Burnie - Ulverstone	2011	25-34	M	2278
Burnie - Ulverstone	2011	35-44	F	3162
Burnie - Ulverstone	2011	35-44	M	2840
Burnie - Ulverstone	2011	45-54	F	3621
Burnie - Ulverstone	2011	45-54	M	3391
Burnie - Ulverstone	2011	55-64	F	3266
Burnie - Ulverstone	2011	55-64	M	3063
Burnie - Ulverstone	2011	65-74	F	2437
Burnie - Ulverstone	2011	65-74	M	2335
Burnie - Ulverstone	2011	75-84	F	1618
Burnie - Ulverstone	2011	75-84	M	1269
Burnie - Ulverstone	2011	85+	F	697
Burnie - Ulverstone	2011	85+	M	369
Burnie - Ulverstone	2016	0-4	F	1301
Burnie - Ulverstone	2016	0-4	M	1322
Burnie - Ulverstone	2016	5-14	F	2784
Burnie - Ulverstone	2016	5-14	M	2908
Burnie - Ulverstone	2016	15-19	F	1506
Burnie - Ulverstone	2016	15-19	M	1578
Burnie - Ulverstone	2016	20-24	F	1297
Burnie - Ulverstone	2016	20-24	M	1327
Burnie - Ulverstone	2016	25-34	F	2513
Burnie - Ulverstone	2016	25-34	M	2302
Burnie - Ulverstone	2016	35-44	F	2732
Burnie - Ulverstone	2016	35-44	M	2460
Burnie - Ulverstone	2016	45-54	F	3491
Burnie - Ulverstone	2016	45-54	M	3141
Burnie - Ulverstone	2016	55-64	F	3547
Burnie - Ulverstone	2016	55-64	M	3242
Burnie - Ulverstone	2016	65-74	F	2886
Burnie - Ulverstone	2016	65-74	M	2706
Burnie - Ulverstone	2016	75-84	F	1783
Burnie - Ulverstone	2016	75-84	M	1492
Burnie - Ulverstone	2016	85+	F	749
Burnie - Ulverstone	2016	85+	M	462
Devonport	2006	0-4	F	1135
Devonport	2006	0-4	M	1275
Devonport	2006	5-14	F	2774
Devonport	2006	5-14	M	2954
Devonport	2006	15-19	F	1320
Devonport	2006	15-19	M	1462
Devonport	2006	20-24	F	981
Devonport	2006	20-24	M	980
Devonport	2006	25-34	F	2359
Devonport	2006	25-34	M	2133
Devonport	2006	35-44	F	2950
Devonport	2006	35-44	M	2740
Devonport	2006	45-54	F	2972
Devonport	2006	45-54	M	2909
Devonport	2006	55-64	F	2689
Devonport	2006	55-64	M	2571
Devonport	2006	65-74	F	1803
Devonport	2006	65-74	M	1752
Devonport	2006	75-84	F	1319
Devonport	2006	75-84	M	988
Devonport	2006	85+	F	505
Devonport	2006	85+	M	245
Devonport	2011	0-4	F	1343
Devonport	2011	0-4	M	1402
Devonport	2011	5-14	F	2716
Devonport	2011	5-14	M	2855
Devonport	2011	15-19	F	1366
Devonport	2011	15-19	M	1458
Devonport	2011	20-24	F	1068
Devonport	2011	20-24	M	1066
Devonport	2011	25-34	F	2292
Devonport	2011	25-34	M	2080
Devonport	2011	35-44	F	2944
Devonport	2011	35-44	M	2669
Devonport	2011	45-54	F	3203
Devonport	2011	45-54	M	3021
Devonport	2011	55-64	F	3092
Devonport	2011	55-64	M	2990
Devonport	2011	65-74	F	2183
Devonport	2011	65-74	M	2143
Devonport	2011	75-84	F	1297
Devonport	2011	75-84	M	1074
Devonport	2011	85+	F	640
Devonport	2011	85+	M	327
Devonport	2016	0-4	F	1180
Devonport	2016	0-4	M	1170
Devonport	2016	5-14	F	2637
Devonport	2016	5-14	M	2760
Devonport	2016	15-19	F	1296
Devonport	2016	15-19	M	1371
Devonport	2016	20-24	F	1069
Devonport	2016	20-24	M	1072
Devonport	2016	25-34	F	2316
Devonport	2016	25-34	M	2156
Devonport	2016	35-44	F	2614
Devonport	2016	35-44	M	2374
Devonport	2016	45-54	F	3246
Devonport	2016	45-54	M	2945
Devonport	2016	55-64	F	3313
Devonport	2016	55-64	M	3142
Devonport	2016	65-74	F	2974
Devonport	2016	65-74	M	2688
Devonport	2016	75-84	F	1509
Devonport	2016	75-84	M	1346
Devonport	2016	85+	F	701
Devonport	2016	85+	M	386
West Coast	2006	0-4	F	554
West Coast	2006	0-4	M	625
West Coast	2006	5-14	F	1383
West Coast	2006	5-14	M	1504
West Coast	2006	15-19	F	535
West Coast	2006	15-19	M	605
West Coast	2006	20-24	F	483
West Coast	2006	20-24	M	519
West Coast	2006	25-34	F	1037
West Coast	2006	25-34	M	997
West Coast	2006	35-44	F	1374
West Coast	2006	35-44	M	1447
West Coast	2006	45-54	F	1347
West Coast	2006	45-54	M	1405
West Coast	2006	55-64	F	1034
West Coast	2006	55-64	M	1210
West Coast	2006	65-74	F	583
West Coast	2006	65-74	M	693
West Coast	2006	75-84	F	345
West Coast	2006	75-84	M	318
West Coast	2006	85+	F	124
West Coast	2006	85+	M	82
West Coast	2011	0-4	F	591
West Coast	2011	0-4	M	668
West Coast	2011	5-14	F	1207
West Coast	2011	5-14	M	1294
West Coast	2011	15-19	F	557
West Coast	2011	15-19	M	655
West Coast	2011	20-24	F	431
West Coast	2011	20-24	M	456
West Coast	2011	25-34	F	986
West Coast	2011	25-34	M	983
West Coast	2011	35-44	F	1210
West Coast	2011	35-44	M	1217
West Coast	2011	45-54	F	1379
West Coast	2011	45-54	M	1423
West Coast	2011	55-64	F	1155
West Coast	2011	55-64	M	1290
West Coast	2011	65-74	F	696
West Coast	2011	65-74	M	842
West Coast	2011	75-84	F	346
West Coast	2011	75-84	M	346
West Coast	2011	85+	F	137
West Coast	2011	85+	M	92
West Coast	2016	0-4	F	477
West Coast	2016	0-4	M	533
West Coast	2016	5-14	F	1063
West Coast	2016	5-14	M	1206
West Coast	2016	15-19	F	455
West Coast	2016	15-19	M	497
