SA3_NAME16	Year	Age	persons
Augusta - Margaret River - Busselton	2006	75-84	1805
Augusta - Margaret River - Busselton	2006	85+	602
Augusta - Margaret River - Busselton	2011	0-4	3048
Augusta - Margaret River - Busselton	2011	5-14	5969
Augusta - Margaret River - Busselton	2011	15-19	2550
Augusta - Margaret River - Busselton	2011	20-24	1738
Augusta - Margaret River - Busselton	2011	25-34	4791
Augusta - Margaret River - Busselton	2011	35-44	6362
Augusta - Margaret River - Busselton	2011	45-54	5914
Augusta - Margaret River - Busselton	2011	55-64	5306
Augusta - Margaret River - Busselton	2011	65-74	3477
Augusta - Margaret River - Busselton	2011	75-84	2121
Augusta - Margaret River - Busselton	2011	85+	775
Augusta - Margaret River - Busselton	2016	0-4	3271
Augusta - Margaret River - Busselton	2016	5-14	7287
Augusta - Margaret River - Busselton	2016	15-19	2829
Augusta - Margaret River - Busselton	2016	20-24	1891
Augusta - Margaret River - Busselton	2016	25-34	5522
Augusta - Margaret River - Busselton	2016	35-44	7273
Augusta - Margaret River - Busselton	2016	45-54	6910
Augusta - Margaret River - Busselton	2016	55-64	6629
Augusta - Margaret River - Busselton	2016	65-74	5483
Augusta - Margaret River - Busselton	2016	75-84	2699
Augusta - Margaret River - Busselton	2016	85+	1079
Bunbury	2006	0-4	5398
Bunbury	2006	5-14	12688
Bunbury	2006	15-19	6182
Bunbury	2006	20-24	4594
Bunbury	2006	25-34	9703
Bunbury	2006	35-44	12493
Bunbury	2006	45-54	12159
Bunbury	2006	55-64	8923
Bunbury	2006	65-74	5332
Bunbury	2006	75-84	3399
Bunbury	2006	85+	992
Bunbury	2011	0-4	6634
Bunbury	2011	5-14	13606
Bunbury	2011	15-19	6599
Bunbury	2011	20-24	5455
Bunbury	2011	25-34	11772
Bunbury	2011	35-44	13549
Bunbury	2011	45-54	13664
Bunbury	2011	55-64	11298
Bunbury	2011	65-74	6738
Bunbury	2011	75-84	3743
Bunbury	2011	85+	1333
Bunbury	2016	0-4	6668
Bunbury	2016	5-14	14402
Bunbury	2016	15-19	6788
Bunbury	2016	20-24	5301
Bunbury	2016	25-34	12451
Bunbury	2016	35-44	13241
Bunbury	2016	45-54	14460
Bunbury	2016	55-64	13161
Bunbury	2016	65-74	9635
Bunbury	2016	75-84	4759
Bunbury	2016	85+	1792
Manjimup	2006	0-4	1273
Manjimup	2006	5-14	3246
Manjimup	2006	15-19	1205
Manjimup	2006	20-24	758
Manjimup	2006	25-34	1977
Manjimup	2006	35-44	3032
Manjimup	2006	45-54	3328
Manjimup	2006	55-64	2992
Manjimup	2006	65-74	1663
Manjimup	2006	75-84	862
Manjimup	2006	85+	275
Manjimup	2011	0-4	1293
Manjimup	2011	5-14	3170
Manjimup	2011	15-19	1185
Manjimup	2011	20-24	761
Manjimup	2011	25-34	1827
Manjimup	2011	35-44	2823
Manjimup	2011	45-54	3464
Manjimup	2011	55-64	3523
Manjimup	2011	65-74	2297
Manjimup	2011	75-84	994
Manjimup	2011	85+	346
Manjimup	2016	0-4	1173
Manjimup	2016	5-14	2952
Manjimup	2016	15-19	1252
Manjimup	2016	20-24	820
Manjimup	2016	25-34	1883
Manjimup	2016	35-44	2532
Manjimup	2016	45-54	3418
Manjimup	2016	55-64	3848
Manjimup	2016	65-74	3094
Manjimup	2016	75-84	1385
Manjimup	2016	85+	451
Mandurah	2006	0-4	3580
Mandurah	2006	5-14	9029
Mandurah	2006	15-19	4390
Mandurah	2006	20-24	3079
Mandurah	2006	25-34	6155
Mandurah	2006	35-44	8557
Mandurah	2006	45-54	9018
Mandurah	2006	55-64	9364
Mandurah	2006	65-74	7792
Mandurah	2006	75-84	4687
Mandurah	2006	85+	1192
Mandurah	2011	0-4	5237
Mandurah	2011	5-14	10553
Mandurah	2011	15-19	5497
Mandurah	2011	20-24	4458
Mandurah	2011	25-34	8517
Mandurah	2011	35-44	10202
Mandurah	2011	45-54	10949
Mandurah	2011	55-64	11009
Mandurah	2011	65-74	9515
Mandurah	2011	75-84	5628
Mandurah	2011	85+	1729
Mandurah	2016	0-4	5567
Mandurah	2016	5-14	11992
Mandurah	2016	15-19	5823
Mandurah	2016	20-24	5129
Mandurah	2016	25-34	10359
Mandurah	2016	35-44	11114
Mandurah	2016	45-54	12586
Mandurah	2016	55-64	12388
Mandurah	2016	65-74	12177
Mandurah	2016	75-84	7189
Mandurah	2016	85+	2416
Cottesloe - Claremont	2006	0-4	3159
Cottesloe - Claremont	2006	5-14	8243
Cottesloe - Claremont	2006	15-19	5664
Cottesloe - Claremont	2006	20-24	5145
Cottesloe - Claremont	2006	25-34	5649
Cottesloe - Claremont	2006	35-44	7943
Cottesloe - Claremont	2006	45-54	9325
Cottesloe - Claremont	2006	55-64	7361
Cottesloe - Claremont	2006	65-74	4484
Cottesloe - Claremont	2006	75-84	3445
Cottesloe - Claremont	2006	85+	1954
Cottesloe - Claremont	2011	0-4	3119
Cottesloe - Claremont	2011	5-14	8601
Cottesloe - Claremont	2011	15-19	5333
Cottesloe - Claremont	2011	20-24	5409
Cottesloe - Claremont	2011	25-34	6398
Cottesloe - Claremont	2011	35-44	7522
Cottesloe - Claremont	2011	45-54	9319
Cottesloe - Claremont	2011	55-64	7956
Cottesloe - Claremont	2011	65-74	5356
Cottesloe - Claremont	2011	75-84	3283
Cottesloe - Claremont	2011	85+	1844
Cottesloe - Claremont	2016	0-4	2969
Cottesloe - Claremont	2016	5-14	9372
Cottesloe - Claremont	2016	15-19	5467
Cottesloe - Claremont	2016	20-24	5409
Cottesloe - Claremont	2016	25-34	6969
Cottesloe - Claremont	2016	35-44	7422
Cottesloe - Claremont	2016	45-54	9630
Cottesloe - Claremont	2016	55-64	8245
Cottesloe - Claremont	2016	65-74	6458
Cottesloe - Claremont	2016	75-84	3738
Cottesloe - Claremont	2016	85+	1948
Perth City	2006	0-4	4044
Perth City	2006	5-14	6223
Perth City	2006	15-19	4118
Perth City	2006	20-24	8007
Perth City	2006	25-34	16012
Perth City	2006	35-44	12807
Perth City	2006	45-54	10865
Perth City	2006	55-64	7850
Perth City	2006	65-74	4438
Perth City	2006	75-84	3660
Perth City	2006	85+	1744
Perth City	2011	0-4	4888
Perth City	2011	5-14	7236
Perth City	2011	15-19	3948
Perth City	2011	20-24	8563
Perth City	2011	25-34	21884
Perth City	2011	35-44	14201
Perth City	2011	45-54	11678
Perth City	2011	55-64	9519
Perth City	2011	65-74	5121
Perth City	2011	75-84	3408
Perth City	2011	85+	1768
Perth City	2016	0-4	5210
Perth City	2016	5-14	8439
Perth City	2016	15-19	3980
Perth City	2016	20-24	7939
Perth City	2016	25-34	25190
Perth City	2016	35-44	15583
Perth City	2016	45-54	12245
Perth City	2016	55-64	10424
Perth City	2016	65-74	6927
Perth City	2016	75-84	3718
Perth City	2016	85+	2007
Bayswater - Bassendean	2006	0-4	3976
Bayswater - Bassendean	2006	5-14	7439
Bayswater - Bassendean	2006	15-19	4308
Bayswater - Bassendean	2006	20-24	5016
Bayswater - Bassendean	2006	25-34	10433
Bayswater - Bassendean	2006	35-44	10675
Bayswater - Bassendean	2006	45-54	9957
Bayswater - Bassendean	2006	55-64	7951
Bayswater - Bassendean	2006	65-74	5187
Bayswater - Bassendean	2006	75-84	3619
Bayswater - Bassendean	2006	85+	1310
Bayswater - Bassendean	2011	0-4	4819
Bayswater - Bassendean	2011	5-14	7651
Bayswater - Bassendean	2011	15-19	4128
Bayswater - Bassendean	2011	20-24	5495
Bayswater - Bassendean	2011	25-34	12691
Bayswater - Bassendean	2011	35-44	11420
Bayswater - Bassendean	2011	45-54	10134
Bayswater - Bassendean	2011	55-64	8999
Bayswater - Bassendean	2011	65-74	5688
Bayswater - Bassendean	2011	75-84	3691
Bayswater - Bassendean	2011	85+	1627
Bayswater - Bassendean	2016	0-4	4862
Bayswater - Bassendean	2016	5-14	8178
Bayswater - Bassendean	2016	15-19	4014
Bayswater - Bassendean	2016	20-24	5080
Bayswater - Bassendean	2016	25-34	14212
Bayswater - Bassendean	2016	35-44	11914
Bayswater - Bassendean	2016	45-54	10383
Bayswater - Bassendean	2016	55-64	9225
Bayswater - Bassendean	2016	65-74	6784
Bayswater - Bassendean	2016	75-84	3988
Bayswater - Bassendean	2016	85+	1809
Mundaring	2006	0-4	2183
Mundaring	2006	5-14	5891
Mundaring	2006	15-19	3067
Mundaring	2006	20-24	2087
Mundaring	2006	25-34	3819
Mundaring	2006	35-44	6072
Mundaring	2006	45-54	6018
Mundaring	2006	55-64	4990
Mundaring	2006	65-74	2543
Mundaring	2006	75-84	1415
Mundaring	2006	85+	425
Mundaring	2011	0-4	2236
Mundaring	2011	5-14	5479
Mundaring	2011	15-19	3040
Mundaring	2011	20-24	2477
Mundaring	2011	25-34	4019
Mundaring	2011	35-44	5802
Mundaring	2011	45-54	6455
Mundaring	2011	55-64	5523
Mundaring	2011	65-74	3258
Mundaring	2011	75-84	1579
Mundaring	2011	85+	542
Mundaring	2016	0-4	2153
Mundaring	2016	5-14	5242
Mundaring	2016	15-19	2729
Mundaring	2016	20-24	2414
Mundaring	2016	25-34	4764
Mundaring	2016	35-44	5381
Mundaring	2016	45-54	6598
Mundaring	2016	55-64	5736
Mundaring	2016	65-74	4393
Mundaring	2016	75-84	1952
Mundaring	2016	85+	683
Swan	2006	0-4	6827
Swan	2006	5-14	14651
Swan	2006	15-19	6767
Swan	2006	20-24	5668
Swan	2006	25-34	12321
Swan	2006	35-44	14761
Swan	2006	45-54	11997
Swan	2006	55-64	8070
Swan	2006	65-74	4330
Swan	2006	75-84	2391
Swan	2006	85+	690
Swan	2011	0-4	7745
Swan	2011	5-14	15685
Swan	2011	15-19	7780
Swan	2011	20-24	7009
Swan	2011	25-34	14248
Swan	2011	35-44	16300
Swan	2011	45-54	14681
Swan	2011	55-64	10259
Swan	2011	65-74	5695
Swan	2011	75-84	2811
Swan	2011	85+	921
Swan	2016	0-4	9724
Swan	2016	5-14	18302
Swan	2016	15-19	8698
Swan	2016	20-24	9038
Swan	2016	25-34	20403
Swan	2016	35-44	18706
Swan	2016	45-54	17795
Swan	2016	55-64	13046
Swan	2016	65-74	7906
Swan	2016	75-84	3641
Swan	2016	85+	1283
Joondalup	2006	0-4	8629
Joondalup	2006	5-14	21857
Joondalup	2006	15-19	13306
Joondalup	2006	20-24	10477
Joondalup	2006	25-34	16318
Joondalup	2006	35-44	23110
Joondalup	2006	45-54	25376
Joondalup	2006	55-64	17306
Joondalup	2006	65-74	7353
Joondalup	2006	75-84	4541
Joondalup	2006	85+	1411
Joondalup	2011	0-4	9249
Joondalup	2011	5-14	20206
Joondalup	2011	15-19	12247
Joondalup	2011	20-24	10845
Joondalup	2011	25-34	16404
Joondalup	2011	35-44	21990
Joondalup	2011	45-54	24563
Joondalup	2011	55-64	20411
Joondalup	2011	65-74	9494
Joondalup	2011	75-84	5026
Joondalup	2011	85+	1979
Joondalup	2016	0-4	8781
Joondalup	2016	5-14	20772
Joondalup	2016	15-19	10749
Joondalup	2016	20-24	9871
Joondalup	2016	25-34	17320
Joondalup	2016	35-44	20815
Joondalup	2016	45-54	23534
Joondalup	2016	55-64	20949
Joondalup	2016	65-74	13869
Joondalup	2016	75-84	5661
Joondalup	2016	85+	2401
Stirling	2006	0-4	9355
Stirling	2006	5-14	17741
Stirling	2006	15-19	10022
Stirling	2006	20-24	11903
Stirling	2006	25-34	24313
Stirling	2006	35-44	23345
Stirling	2006	45-54	21154
Stirling	2006	55-64	17536
Stirling	2006	65-74	12916
Stirling	2006	75-84	9108
Stirling	2006	85+	3070
Stirling	2011	0-4	11476
Stirling	2011	5-14	19132
Stirling	2011	15-19	9937
Stirling	2011	20-24	13191
Stirling	2011	25-34	30427
Stirling	2011	35-44	25953
Stirling	2011	45-54	22310
Stirling	2011	55-64	19200
Stirling	2011	65-74	13591
Stirling	2011	75-84	9323
Stirling	2011	85+	3888
Stirling	2016	0-4	12114
Stirling	2016	5-14	20715
Stirling	2016	15-19	9804
Stirling	2016	20-24	11938
Stirling	2016	25-34	35583
Stirling	2016	35-44	27648
Stirling	2016	45-54	23959
Stirling	2016	55-64	20296
Stirling	2016	65-74	15551
Stirling	2016	75-84	10291
Stirling	2016	85+	4532
Wanneroo	2006	0-4	8979
Wanneroo	2006	5-14	18777
Wanneroo	2006	15-19	8040
Wanneroo	2006	20-24	7173
Wanneroo	2006	25-34	16013
Wanneroo	2006	35-44	18506
Wanneroo	2006	45-54	13654
Wanneroo	2006	55-64	9899
Wanneroo	2006	65-74	5903
Wanneroo	2006	75-84	3134
Wanneroo	2006	85+	857
Wanneroo	2011	0-4	12901
Wanneroo	2011	5-14	24226
Wanneroo	2011	15-19	11355
Wanneroo	2011	20-24	10056
Wanneroo	2011	25-34	22751
Wanneroo	2011	35-44	24933
Wanneroo	2011	45-54	19396
Wanneroo	2011	55-64	13045
Wanneroo	2011	65-74	7881
Wanneroo	2011	75-84	4110
Wanneroo	2011	85+	1444
Wanneroo	2016	0-4	14967
Wanneroo	2016	5-14	28207
Wanneroo	2016	15-19	13415
Wanneroo	2016	20-24	12780
Wanneroo	2016	25-34	29419
Wanneroo	2016	35-44	28265
Wanneroo	2016	45-54	25607
Wanneroo	2016	55-64	16654
Wanneroo	2016	65-74	11103
Wanneroo	2016	75-84	5641
Wanneroo	2016	85+	1895
Armadale	2006	0-4	3437
Armadale	2006	5-14	7624
Armadale	2006	15-19	4041
Armadale	2006	20-24	3455
Armadale	2006	25-34	5953
Armadale	2006	35-44	7041
Armadale	2006	45-54	7284
Armadale	2006	55-64	6001
Armadale	2006	65-74	3298
Armadale	2006	75-84	1825
Armadale	2006	85+	578
Armadale	2011	0-4	4948
Armadale	2011	5-14	8420
Armadale	2011	15-19	4449
Armadale	2011	20-24	4625
Armadale	2011	25-34	9317
Armadale	2011	35-44	8319
Armadale	2011	45-54	8287
Armadale	2011	55-64	7110
Armadale	2011	65-74	4033
Armadale	2011	75-84	2120
Armadale	2011	85+	663
Armadale	2016	0-4	6961
Armadale	2016	5-14	10765
Armadale	2016	15-19	4691
Armadale	2016	20-24	5239
Armadale	2016	25-34	13728
Armadale	2016	35-44	11323
Armadale	2016	45-54	9694
Armadale	2016	55-64	8139
Armadale	2016	65-74	5577
Armadale	2016	75-84	2567
Armadale	2016	85+	917
Belmont - Victoria Park	2006	0-4	3181
Belmont - Victoria Park	2006	5-14	5179
Belmont - Victoria Park	2006	15-19	3027
Belmont - Victoria Park	2006	20-24	4921
Belmont - Victoria Park	2006	25-34	10179
Belmont - Victoria Park	2006	35-44	8232
Belmont - Victoria Park	2006	45-54	7014
Belmont - Victoria Park	2006	55-64	5458
Belmont - Victoria Park	2006	65-74	3697
Belmont - Victoria Park	2006	75-84	2960
Belmont - Victoria Park	2006	85+	942
Belmont - Victoria Park	2011	0-4	4078
Belmont - Victoria Park	2011	5-14	5653
Belmont - Victoria Park	2011	15-19	3238
Belmont - Victoria Park	2011	20-24	5902
Belmont - Victoria Park	2011	25-34	13436
Belmont - Victoria Park	2011	35-44	9751
Belmont - Victoria Park	2011	45-54	7804
Belmont - Victoria Park	2011	55-64	6311
Belmont - Victoria Park	2011	65-74	3841
Belmont - Victoria Park	2011	75-84	2672
Belmont - Victoria Park	2011	85+	1118
Belmont - Victoria Park	2016	0-4	4522
Belmont - Victoria Park	2016	5-14	6238
Belmont - Victoria Park	2016	15-19	3103
Belmont - Victoria Park	2016	20-24	6138
Belmont - Victoria Park	2016	25-34	16234
Belmont - Victoria Park	2016	35-44	10667
Belmont - Victoria Park	2016	45-54	8202
Belmont - Victoria Park	2016	55-64	7033
Belmont - Victoria Park	2016	65-74	4568
Belmont - Victoria Park	2016	75-84	2744
Belmont - Victoria Park	2016	85+	1279
Canning	2006	0-4	4107
Canning	2006	5-14	9992
Canning	2006	15-19	6932
Canning	2006	20-24	8106
Canning	2006	25-34	10448
Canning	2006	35-44	10837
Canning	2006	45-54	11525
Canning	2006	55-64	8362
Canning	2006	65-74	4835
Canning	2006	75-84	3743
Canning	2006	85+	1538
Canning	2011	0-4	4885
Canning	2011	5-14	10074
Canning	2011	15-19	6628
Canning	2011	20-24	9570
Canning	2011	25-34	13537
Canning	2011	35-44	11452
Canning	2011	45-54	11562
Canning	2011	55-64	9672
Canning	2011	65-74	5681
Canning	2011	75-84	3758
Canning	2011	85+	1945
Canning	2016	0-4	5201
Canning	2016	5-14	10926
Canning	2016	15-19	6435
Canning	2016	20-24	8708
Canning	2016	25-34	15396
Canning	2016	35-44	12466
Canning	2016	45-54	11451
Canning	2016	55-64	9826
Canning	2016	65-74	7061
Canning	2016	75-84	3909
Canning	2016	85+	2209
Gosnells	2006	0-4	6668
Gosnells	2006	5-14	13534
Gosnells	2006	15-19	6765
Gosnells	2006	20-24	6988
Gosnells	2006	25-34	13455
Gosnells	2006	35-44	13406
Gosnells	2006	45-54	12420
Gosnells	2006	55-64	9685
Gosnells	2006	65-74	5021
Gosnells	2006	75-84	2804
Gosnells	2006	85+	835
Gosnells	2011	0-4	7910
Gosnells	2011	5-14	14682
Gosnells	2011	15-19	7721
Gosnells	2011	20-24	7934
Gosnells	2011	25-34	16782
Gosnells	2011	35-44	15735
Gosnells	2011	45-54	13508
Gosnells	2011	55-64	11440
Gosnells	2011	65-74	6559
Gosnells	2011	75-84	3260
Gosnells	2011	85+	1054
Gosnells	2016	0-4	8698
Gosnells	2016	5-14	15957
Gosnells	2016	15-19	7713
Gosnells	2016	20-24	8213
Gosnells	2016	25-34	19190
Gosnells	2016	35-44	17587
Gosnells	2016	45-54	14905
Gosnells	2016	55-64	11985
Gosnells	2016	65-74	8281
Gosnells	2016	75-84	4114
Gosnells	2016	85+	1431
Kalamunda	2006	0-4	2950
Kalamunda	2006	5-14	7033
Kalamunda	2006	15-19	4003
Kalamunda	2006	20-24	3085
Kalamunda	2006	25-34	5749
Kalamunda	2006	35-44	7182
Kalamunda	2006	45-54	7290
Kalamunda	2006	55-64	6315
Kalamunda	2006	65-74	3446
Kalamunda	2006	75-84	1864
Kalamunda	2006	85+	629
Kalamunda	2011	0-4	3430
Kalamunda	2011	5-14	7152
Kalamunda	2011	15-19	4000
Kalamunda	2011	20-24	3378
Kalamunda	2011	25-34	6248
Kalamunda	2011	35-44	7463
Kalamunda	2011	45-54	7491
Kalamunda	2011	55-64	6933
Kalamunda	2011	65-74	4371
Kalamunda	2011	75-84	2316
Kalamunda	2011	85+	767
Kalamunda	2016	0-4	3523
Kalamunda	2016	5-14	7653
Kalamunda	2016	15-19	3906
Kalamunda	2016	20-24	3315
Kalamunda	2016	25-34	7084
Kalamunda	2016	35-44	7678
Kalamunda	2016	45-54	7971
Kalamunda	2016	55-64	6914
Kalamunda	2016	65-74	5558
Kalamunda	2016	75-84	2933
Kalamunda	2016	85+	922
Serpentine - Jarrahdale	2006	0-4	799
Serpentine - Jarrahdale	2006	5-14	2234
Serpentine - Jarrahdale	2006	15-19	1012
Serpentine - Jarrahdale	2006	20-24	582
Serpentine - Jarrahdale	2006	25-34	1327
Serpentine - Jarrahdale	2006	35-44	2289
Serpentine - Jarrahdale	2006	45-54	2048
Serpentine - Jarrahdale	2006	55-64	1612
Serpentine - Jarrahdale	2006	65-74	739
Serpentine - Jarrahdale	2006	75-84	327
Serpentine - Jarrahdale	2006	85+	91
Serpentine - Jarrahdale	2011	0-4	1346
Serpentine - Jarrahdale	2011	5-14	2835
Serpentine - Jarrahdale	2011	15-19	1294
Serpentine - Jarrahdale	2011	20-24	1131
Serpentine - Jarrahdale	2011	25-34	2060
Serpentine - Jarrahdale	2011	35-44	2840
Serpentine - Jarrahdale	2011	45-54	2635
Serpentine - Jarrahdale	2011	55-64	2046
Serpentine - Jarrahdale	2011	65-74	1075
Serpentine - Jarrahdale	2011	75-84	412
Serpentine - Jarrahdale	2011	85+	129
Serpentine - Jarrahdale	2016	0-4	2323
Serpentine - Jarrahdale	2016	5-14	4077
Serpentine - Jarrahdale	2016	15-19	1697
Serpentine - Jarrahdale	2016	20-24	1790
Serpentine - Jarrahdale	2016	25-34	4461
Serpentine - Jarrahdale	2016	35-44	3730
Serpentine - Jarrahdale	2016	45-54	3706
Serpentine - Jarrahdale	2016	55-64	2626
Serpentine - Jarrahdale	2016	65-74	1617
Serpentine - Jarrahdale	2016	75-84	646
Serpentine - Jarrahdale	2016	85+	189
South Perth	2006	0-4	1771
South Perth	2006	5-14	3681
South Perth	2006	15-19	2960
South Perth	2006	20-24	4244
South Perth	2006	25-34	5901
South Perth	2006	35-44	5086
South Perth	2006	45-54	5375
South Perth	2006	55-64	4264
South Perth	2006	65-74	2165
South Perth	2006	75-84	1996
South Perth	2006	85+	996
South Perth	2011	0-4	2073
South Perth	2011	5-14	3795
South Perth	2011	15-19	2744
South Perth	2011	20-24	4260
South Perth	2011	25-34	6851
South Perth	2011	35-44	5301
South Perth	2011	45-54	5284
South Perth	2011	55-64	5019
South Perth	2011	65-74	2668
South Perth	2011	75-84	1725
South Perth	2011	85+	1108
South Perth	2016	0-4	1973
South Perth	2016	5-14	4138
South Perth	2016	15-19	2695
South Perth	2016	20-24	3671
South Perth	2016	25-34	7116
South Perth	2016	35-44	5414
South Perth	2016	45-54	5261
South Perth	2016	55-64	5157
South Perth	2016	65-74	3658
South Perth	2016	75-84	1828
South Perth	2016	85+	1136
Cockburn	2006	0-4	5123
Cockburn	2006	5-14	10355
Cockburn	2006	15-19	5040
Cockburn	2006	20-24	4903
Cockburn	2006	25-34	10936
Cockburn	2006	35-44	11772
Cockburn	2006	45-54	9689
Cockburn	2006	55-64	6884
Cockburn	2006	65-74	4278
Cockburn	2006	75-84	2344
Cockburn	2006	85+	732
Cockburn	2011	0-4	6692
Cockburn	2011	5-14	11674
Cockburn	2011	15-19	5587
Cockburn	2011	20-24	6035
Cockburn	2011	25-34	13910
Cockburn	2011	35-44	14313
Cockburn	2011	45-54	11593
Cockburn	2011	55-64	8618
Cockburn	2011	65-74	5137
Cockburn	2011	75-84	2931
Cockburn	2011	85+	924
Cockburn	2016	0-4	7475
Cockburn	2016	5-14	13052
Cockburn	2016	15-19	6210
Cockburn	2016	20-24	6517
Cockburn	2016	25-34	16475
Cockburn	2016	35-44	16114
Cockburn	2016	45-54	13872
Cockburn	2016	55-64	10461
Cockburn	2016	65-74	6781
Cockburn	2016	75-84	3660
Cockburn	2016	85+	1413
Fremantle	2006	0-4	1713
Fremantle	2006	5-14	3168
Fremantle	2006	15-19	1780
Fremantle	2006	20-24	1842
Fremantle	2006	25-34	4220
Fremantle	2006	35-44	5211
Fremantle	2006	45-54	5000
Fremantle	2006	55-64	3929
Fremantle	2006	65-74	2445
Fremantle	2006	75-84	1796
Fremantle	2006	85+	560
Fremantle	2011	0-4	1826
Fremantle	2011	5-14	3435
Fremantle	2011	15-19	1640
Fremantle	2011	20-24	2076
Fremantle	2011	25-34	4632
Fremantle	2011	35-44	4921
Fremantle	2011	45-54	5112
Fremantle	2011	55-64	4613
Fremantle	2011	65-74	2732
Fremantle	2011	75-84	1887
Fremantle	2011	85+	761
Fremantle	2016	0-4	1853
Fremantle	2016	5-14	3629
Fremantle	2016	15-19	1770
Fremantle	2016	20-24	1992
Fremantle	2016	25-34	5386
Fremantle	2016	35-44	5040
Fremantle	2016	45-54	5496
Fremantle	2016	55-64	4981
Fremantle	2016	65-74	3472
Fremantle	2016	75-84	2067
Fremantle	2016	85+	901
Kwinana	2006	0-4	1757
Kwinana	2006	5-14	3625
Kwinana	2006	15-19	1475
Kwinana	2006	20-24	1716
Kwinana	2006	25-34	3649
Kwinana	2006	35-44	3577
Kwinana	2006	45-54	2821
Kwinana	2006	55-64	2229
Kwinana	2006	65-74	1426
Kwinana	2006	75-84	727
Kwinana	2006	85+	196
Kwinana	2011	0-4	2597
Kwinana	2011	5-14	4104
Kwinana	2011	15-19	1974
Kwinana	2011	20-24	2144
Kwinana	2011	25-34	5166
Kwinana	2011	35-44	4416
Kwinana	2011	45-54	3455
Kwinana	2011	55-64	2626
Kwinana	2011	65-74	1651
Kwinana	2011	75-84	844
Kwinana	2011	85+	258
Kwinana	2016	0-4	3391
Kwinana	2016	5-14	5291
Kwinana	2016	15-19	2296
Kwinana	2016	20-24	2875
Kwinana	2016	25-34	7581
Kwinana	2016	35-44	5961
Kwinana	2016	45-54	4638
Kwinana	2016	55-64	3305
Kwinana	2016	65-74	2162
Kwinana	2016	75-84	1098
Kwinana	2016	85+	324
Melville	2006	0-4	4683
Melville	2006	5-14	12138
Melville	2006	15-19	7930
Melville	2006	20-24	7251
Melville	2006	25-34	9589
Melville	2006	35-44	12970
Melville	2006	45-54	15360
Melville	2006	55-64	11230
Melville	2006	65-74	6767
Melville	2006	75-84	5668
Melville	2006	85+	2009
