SA3_NAME16	Year	SameAddress1YearAgo	Sex	persons
Griffith - Murrumbidgee (West)	2006	1	M	18702
Griffith - Murrumbidgee (West)	2011		F	1603
Griffith - Murrumbidgee (West)	2011		M	1718
Griffith - Murrumbidgee (West)	2011	0	F	2941
Griffith - Murrumbidgee (West)	2011	0	M	2937
Griffith - Murrumbidgee (West)	2011	1	F	18655
Griffith - Murrumbidgee (West)	2011	1	M	18739
Griffith - Murrumbidgee (West)	2016		F	2951
Griffith - Murrumbidgee (West)	2016		M	2965
Griffith - Murrumbidgee (West)	2016	0	F	3016
Griffith - Murrumbidgee (West)	2016	0	M	2975
Griffith - Murrumbidgee (West)	2016	1	F	18073
Griffith - Murrumbidgee (West)	2016	1	M	18160
Tumut - Tumbarumba	2006		F	343
Tumut - Tumbarumba	2006		M	556
Tumut - Tumbarumba	2006	0	F	919
Tumut - Tumbarumba	2006	0	M	927
Tumut - Tumbarumba	2006	1	F	5805
Tumut - Tumbarumba	2006	1	M	5896
Tumut - Tumbarumba	2011		F	360
Tumut - Tumbarumba	2011		M	523
Tumut - Tumbarumba	2011	0	F	882
Tumut - Tumbarumba	2011	0	M	879
Tumut - Tumbarumba	2011	1	F	5752
Tumut - Tumbarumba	2011	1	M	5927
Tumut - Tumbarumba	2016		F	788
Tumut - Tumbarumba	2016		M	970
Tumut - Tumbarumba	2016	0	F	854
Tumut - Tumbarumba	2016	0	M	830
Tumut - Tumbarumba	2016	1	F	5493
Tumut - Tumbarumba	2016	1	M	5501
Wagga Wagga	2006		F	1995
Wagga Wagga	2006		M	2780
Wagga Wagga	2006	0	F	7172
Wagga Wagga	2006	0	M	7039
Wagga Wagga	2006	1	F	34684
Wagga Wagga	2006	1	M	33198
Wagga Wagga	2011		F	2128
Wagga Wagga	2011		M	3028
Wagga Wagga	2011	0	F	7016
Wagga Wagga	2011	0	M	6746
Wagga Wagga	2011	1	F	35907
Wagga Wagga	2011	1	M	34370
Wagga Wagga	2016		F	4343
Wagga Wagga	2016		M	5269
Wagga Wagga	2016	0	F	7321
Wagga Wagga	2016	0	M	6817
Wagga Wagga	2016	1	F	35368
Wagga Wagga	2016	1	M	34236
Shoalhaven	2006		F	2614
Shoalhaven	2006		M	2663
Shoalhaven	2006	0	F	6468
Shoalhaven	2006	0	M	6119
Shoalhaven	2006	1	F	35863
Shoalhaven	2006	1	M	34679
Shoalhaven	2011		F	2769
Shoalhaven	2011		M	3451
Shoalhaven	2011	0	F	6482
Shoalhaven	2011	0	M	6022
Shoalhaven	2011	1	F	37763
Shoalhaven	2011	1	M	36138
Shoalhaven	2016		F	4689
Shoalhaven	2016		M	5433
Shoalhaven	2016	0	F	7080
Shoalhaven	2016	0	M	6576
Shoalhaven	2016	1	F	38517
Shoalhaven	2016	1	M	37193
Southern Highlands	2006		F	1304
Southern Highlands	2006		M	1284
Southern Highlands	2006	0	F	2983
Southern Highlands	2006	0	M	2590
Southern Highlands	2006	1	F	17688
Southern Highlands	2006	1	M	16427
Southern Highlands	2011		F	1113
Southern Highlands	2011		M	1129
Southern Highlands	2011	0	F	3064
Southern Highlands	2011	0	M	2702
Southern Highlands	2011	1	F	18938
Southern Highlands	2011	1	M	17440
Southern Highlands	2016		F	2263
Southern Highlands	2016		M	2170
Southern Highlands	2016	0	F	3514
Southern Highlands	2016	0	M	3172
Southern Highlands	2016	1	F	19211
Southern Highlands	2016	1	M	17536
Baulkham Hills	2006		F	2346
Baulkham Hills	2006		M	2481
Baulkham Hills	2006	0	F	7568
Baulkham Hills	2006	0	M	7046
Baulkham Hills	2006	1	F	54494
Baulkham Hills	2006	1	M	51825
Baulkham Hills	2011		F	2249
Baulkham Hills	2011		M	2259
Baulkham Hills	2011	0	F	7387
Baulkham Hills	2011	0	M	7014
Baulkham Hills	2011	1	F	58734
Baulkham Hills	2011	1	M	56180
Baulkham Hills	2016		F	3728
Baulkham Hills	2016		M	3808
Baulkham Hills	2016	0	F	8443
Baulkham Hills	2016	0	M	8097
Baulkham Hills	2016	1	F	61249
Baulkham Hills	2016	1	M	58418
Dural - Wisemans Ferry	2006		F	584
Dural - Wisemans Ferry	2006		M	582
Dural - Wisemans Ferry	2006	0	F	1253
Dural - Wisemans Ferry	2006	0	M	1212
Dural - Wisemans Ferry	2006	1	F	10522
Dural - Wisemans Ferry	2006	1	M	10485
Dural - Wisemans Ferry	2011		F	457
Dural - Wisemans Ferry	2011		M	435
Dural - Wisemans Ferry	2011	0	F	1273
Dural - Wisemans Ferry	2011	0	M	1257
Dural - Wisemans Ferry	2011	1	F	11044
Dural - Wisemans Ferry	2011	1	M	10867
Dural - Wisemans Ferry	2016		F	965
Dural - Wisemans Ferry	2016		M	940
Dural - Wisemans Ferry	2016	0	F	1235
Dural - Wisemans Ferry	2016	0	M	1170
Dural - Wisemans Ferry	2016	1	F	10964
Dural - Wisemans Ferry	2016	1	M	10953
Hawkesbury	2006		F	754
Hawkesbury	2006		M	813
Hawkesbury	2006	0	F	1030
Hawkesbury	2006	0	M	1045
Hawkesbury	2006	1	F	9802
Hawkesbury	2006	1	M	10040
Hawkesbury	2011		F	788
Hawkesbury	2011		M	845
Hawkesbury	2011	0	F	1070
Hawkesbury	2011	0	M	1060
Hawkesbury	2011	1	F	9983
Hawkesbury	2011	1	M	10327
Hawkesbury	2016		F	1114
Hawkesbury	2016		M	1197
Hawkesbury	2016	0	F	1194
Hawkesbury	2016	0	M	1182
Hawkesbury	2016	1	F	9863
Hawkesbury	2016	1	M	10039
Rouse Hill - McGraths Hill	2006		F	759
Rouse Hill - McGraths Hill	2006		M	760
Rouse Hill - McGraths Hill	2006	0	F	1470
Rouse Hill - McGraths Hill	2006	0	M	1406
Rouse Hill - McGraths Hill	2006	1	F	10493
Rouse Hill - McGraths Hill	2006	1	M	10766
Rouse Hill - McGraths Hill	2011		F	580
Rouse Hill - McGraths Hill	2011		M	686
Rouse Hill - McGraths Hill	2011	0	F	1514
Rouse Hill - McGraths Hill	2011	0	M	1448
Rouse Hill - McGraths Hill	2011	1	F	11316
Rouse Hill - McGraths Hill	2011	1	M	11637
Rouse Hill - McGraths Hill	2016		F	1084
Rouse Hill - McGraths Hill	2016		M	1080
Rouse Hill - McGraths Hill	2016	0	F	2460
Rouse Hill - McGraths Hill	2016	0	M	2419
Rouse Hill - McGraths Hill	2016	1	F	13043
Rouse Hill - McGraths Hill	2016	1	M	13095
Blacktown	2006		F	3421
Blacktown	2006		M	3619
Blacktown	2006	0	F	7045
Blacktown	2006	0	M	6863
Blacktown	2006	1	F	48640
Blacktown	2006	1	M	47565
Blacktown	2011		F	3191
Blacktown	2011		M	3465
Blacktown	2011	0	F	7055
Blacktown	2011	0	M	7016
Blacktown	2011	1	F	52785
Blacktown	2011	1	M	51506
Blacktown	2016		F	5345
Blacktown	2016		M	5414
Blacktown	2016	0	F	8229
Blacktown	2016	0	M	8680
Blacktown	2016	1	F	53740
Blacktown	2016	1	M	53338
Blacktown - North	2006		F	1744
Blacktown - North	2006		M	2698
Blacktown - North	2006	0	F	4490
Blacktown - North	2006	0	M	4370
Blacktown - North	2006	1	F	23480
Blacktown - North	2006	1	M	23214
Blacktown - North	2011		F	1568
Blacktown - North	2011		M	2435
Blacktown - North	2011	0	F	5241
Blacktown - North	2011	0	M	5245
Blacktown - North	2011	1	F	30313
Blacktown - North	2011	1	M	29976
Blacktown - North	2016		F	3058
Blacktown - North	2016		M	4160
Blacktown - North	2016	0	F	6733
Blacktown - North	2016	0	M	6713
Blacktown - North	2016	1	F	36453
Blacktown - North	2016	1	M	35708
Mount Druitt	2006		F	3772
Mount Druitt	2006		M	3916
Mount Druitt	2006	0	F	5762
Mount Druitt	2006	0	M	5418
Mount Druitt	2006	1	F	39627
Mount Druitt	2006	1	M	38276
Mount Druitt	2011		F	3248
Mount Druitt	2011		M	3424
Mount Druitt	2011	0	F	6110
Mount Druitt	2011	0	M	5796
Mount Druitt	2011	1	F	43272
Mount Druitt	2011	1	M	41880
Mount Druitt	2016		F	5320
Mount Druitt	2016		M	5239
Mount Druitt	2016	0	F	6876
Mount Druitt	2016	0	M	6518
Mount Druitt	2016	1	F	44949
Mount Druitt	2016	1	M	43166
Botany	2006		F	1361
Botany	2006		M	1467
Botany	2006	0	F	2535
Botany	2006	0	M	2516
Botany	2006	1	F	14293
Botany	2006	1	M	13815
Botany	2011		F	1359
Botany	2011		M	1429
Botany	2011	0	F	2382
Botany	2011	0	M	2404
Botany	2011	1	F	16122
Botany	2011	1	M	15657
Botany	2016		F	2144
Botany	2016		M	2244
Botany	2016	0	F	3644
Botany	2016	0	M	3837
Botany	2016	1	F	17653
Botany	2016	1	M	17173
Marrickville - Sydenham - Petersham	2006		F	2220
Marrickville - Sydenham - Petersham	2006		M	2573
Marrickville - Sydenham - Petersham	2006	0	F	4329
Marrickville - Sydenham - Petersham	2006	0	M	4140
Marrickville - Sydenham - Petersham	2006	1	F	17432
Marrickville - Sydenham - Petersham	2006	1	M	17112
Marrickville - Sydenham - Petersham	2011		F	1761
Marrickville - Sydenham - Petersham	2011		M	2232
Marrickville - Sydenham - Petersham	2011	0	F	4196
Marrickville - Sydenham - Petersham	2011	0	M	3911
Marrickville - Sydenham - Petersham	2011	1	F	19381
Marrickville - Sydenham - Petersham	2011	1	M	19132
Marrickville - Sydenham - Petersham	2016		F	2875
Marrickville - Sydenham - Petersham	2016		M	3027
Marrickville - Sydenham - Petersham	2016	0	F	4818
Marrickville - Sydenham - Petersham	2016	0	M	4536
Marrickville - Sydenham - Petersham	2016	1	F	19942
Marrickville - Sydenham - Petersham	2016	1	M	19411
Sydney Inner City	2006		F	17470
Sydney Inner City	2006		M	22408
Sydney Inner City	2006	0	F	18293
Sydney Inner City	2006	0	M	19190
Sydney Inner City	2006	1	F	39676
Sydney Inner City	2006	1	M	43834
Sydney Inner City	2011		F	10674
Sydney Inner City	2011		M	13592
Sydney Inner City	2011	0	F	20980
Sydney Inner City	2011	0	M	21676
Sydney Inner City	2011	1	F	50828
Sydney Inner City	2011	1	M	56820
Sydney Inner City	2016		F	14568
Sydney Inner City	2016		M	17555
Sydney Inner City	2016	0	F	29452
Sydney Inner City	2016	0	M	28534
Sydney Inner City	2016	1	F	59389
Sydney Inner City	2016	1	M	64748
Eastern Suburbs - North	2006		F	8547
Eastern Suburbs - North	2006		M	9519
Eastern Suburbs - North	2006	0	F	10835
Eastern Suburbs - North	2006	0	M	9571
Eastern Suburbs - North	2006	1	F	40572
Eastern Suburbs - North	2006	1	M	36570
Eastern Suburbs - North	2011		F	6985
Eastern Suburbs - North	2011		M	7414
Eastern Suburbs - North	2011	0	F	11416
Eastern Suburbs - North	2011	0	M	10362
Eastern Suburbs - North	2011	1	F	43915
Eastern Suburbs - North	2011	1	M	40462
Eastern Suburbs - North	2016		F	8559
Eastern Suburbs - North	2016		M	7835
Eastern Suburbs - North	2016	0	F	12327
Eastern Suburbs - North	2016	0	M	11035
Eastern Suburbs - North	2016	1	F	45167
Eastern Suburbs - North	2016	1	M	41459
Eastern Suburbs - South	2006		F	5524
Eastern Suburbs - South	2006		M	7238
Eastern Suburbs - South	2006	0	F	11091
Eastern Suburbs - South	2006	0	M	10341
Eastern Suburbs - South	2006	1	F	44123
Eastern Suburbs - South	2006	1	M	41568
Eastern Suburbs - South	2011		F	5188
Eastern Suburbs - South	2011		M	6866
Eastern Suburbs - South	2011	0	F	11675
Eastern Suburbs - South	2011	0	M	10843
Eastern Suburbs - South	2011	1	F	48762
Eastern Suburbs - South	2011	1	M	45660
Eastern Suburbs - South	2016		F	7075
Eastern Suburbs - South	2016		M	8736
Eastern Suburbs - South	2016	0	F	13569
Eastern Suburbs - South	2016	0	M	12776
Eastern Suburbs - South	2016	1	F	50833
Eastern Suburbs - South	2016	1	M	47663
Bankstown	2006		F	5344
Bankstown	2006		M	5529
Bankstown	2006	0	F	7987
Bankstown	2006	0	M	7503
Bankstown	2006	1	F	61573
Bankstown	2006	1	M	59538
Bankstown	2011		F	5250
Bankstown	2011		M	5589
Bankstown	2011	0	F	7835
Bankstown	2011	0	M	7765
Bankstown	2011	1	F	67752
Bankstown	2011	1	M	64879
Bankstown	2016		F	7081
Bankstown	2016		M	7280
Bankstown	2016	0	F	9764
Bankstown	2016	0	M	9569
Bankstown	2016	1	F	70160
Bankstown	2016	1	M	67576
Canterbury	2006		F	4920
Canterbury	2006		M	5407
Canterbury	2006	0	F	6848
Canterbury	2006	0	M	7027
Canterbury	2006	1	F	46973
Canterbury	2006	1	M	46350
Canterbury	2011		F	4515
Canterbury	2011		M	4978
Canterbury	2011	0	F	6892
Canterbury	2011	0	M	7297
Canterbury	2011	1	F	50952
Canterbury	2011	1	M	50791
Canterbury	2016		F	5687
Canterbury	2016		M	6033
Canterbury	2016	0	F	8370
Canterbury	2016	0	M	9185
Canterbury	2016	1	F	52725
Canterbury	2016	1	M	53067
Hurstville	2006		F	3304
Hurstville	2006		M	3510
Hurstville	2006	0	F	7192
Hurstville	2006	0	M	6640
Hurstville	2006	1	F	46360
Hurstville	2006	1	M	43295
Hurstville	2011		F	3057
Hurstville	2011		M	3157
Hurstville	2011	0	F	7223
Hurstville	2011	0	M	6839
Hurstville	2011	1	F	49771
Hurstville	2011	1	M	46557
Hurstville	2016		F	4471
Hurstville	2016		M	4423
Hurstville	2016	0	F	9365
Hurstville	2016	0	M	8847
Hurstville	2016	1	F	51475
Hurstville	2016	1	M	48611
Kogarah - Rockdale	2006		F	4930
Kogarah - Rockdale	2006		M	5358
Kogarah - Rockdale	2006	0	F	7681
Kogarah - Rockdale	2006	0	M	7589
Kogarah - Rockdale	2006	1	F	46207
Kogarah - Rockdale	2006	1	M	43925
Kogarah - Rockdale	2011		F	4098
Kogarah - Rockdale	2011		M	4445
Kogarah - Rockdale	2011	0	F	7615
Kogarah - Rockdale	2011	0	M	7505
Kogarah - Rockdale	2011	1	F	50326
Kogarah - Rockdale	2011	1	M	48518
Kogarah - Rockdale	2016		F	5980
Kogarah - Rockdale	2016		M	6179
Kogarah - Rockdale	2016	0	F	10668
Kogarah - Rockdale	2016	0	M	10794
Kogarah - Rockdale	2016	1	F	52919
Kogarah - Rockdale	2016	1	M	51185
Canada Bay	2006		F	2675
Canada Bay	2006		M	2787
Canada Bay	2006	0	F	4963
Canada Bay	2006	0	M	4520
Canada Bay	2006	1	F	25927
Canada Bay	2006	1	M	23656
Canada Bay	2011		F	2542
Canada Bay	2011		M	2858
Canada Bay	2011	0	F	5694
Canada Bay	2011	0	M	5360
Canada Bay	2011	1	F	29983
Canada Bay	2011	1	M	27721
Canada Bay	2016		F	3941
Canada Bay	2016		M	3605
Canada Bay	2016	0	F	7055
Canada Bay	2016	0	M	6657
Canada Bay	2016	1	F	33431
Canada Bay	2016	1	M	30671
Leichhardt	2006		F	2256
Leichhardt	2006		M	2501
Leichhardt	2006	0	F	4963
Leichhardt	2006	0	M	4271
Leichhardt	2006	1	F	18221
Leichhardt	2006	1	M	16565
Leichhardt	2011		F	1847
Leichhardt	2011		M	1987
Leichhardt	2011	0	F	5224
Leichhardt	2011	0	M	4465
Leichhardt	2011	1	F	20399
Leichhardt	2011	1	M	18273
Leichhardt	2016		F	3215
Leichhardt	2016		M	3106
Leichhardt	2016	0	F	4962
Leichhardt	2016	0	M	4671
Leichhardt	2016	1	F	21045
Leichhardt	2016	1	M	19070
Strathfield - Burwood - Ashfield	2006		F	5270
Strathfield - Burwood - Ashfield	2006		M	5951
Strathfield - Burwood - Ashfield	2006	0	F	10258
Strathfield - Burwood - Ashfield	2006	0	M	9975
Strathfield - Burwood - Ashfield	2006	1	F	50647
Strathfield - Burwood - Ashfield	2006	1	M	47694
Strathfield - Burwood - Ashfield	2011		F	4835
Strathfield - Burwood - Ashfield	2011		M	5322
Strathfield - Burwood - Ashfield	2011	0	F	10530
Strathfield - Burwood - Ashfield	2011	0	M	10081
Strathfield - Burwood - Ashfield	2011	1	F	54559
Strathfield - Burwood - Ashfield	2011	1	M	51883
Strathfield - Burwood - Ashfield	2016		F	6373
Strathfield - Burwood - Ashfield	2016		M	6685
Strathfield - Burwood - Ashfield	2016	0	F	13906
Strathfield - Burwood - Ashfield	2016	0	M	13892
Strathfield - Burwood - Ashfield	2016	1	F	56935
Strathfield - Burwood - Ashfield	2016	1	M	54078
Chatswood - Lane Cove	2006		F	3580
Chatswood - Lane Cove	2006		M	3777
Chatswood - Lane Cove	2006	0	F	8100
Chatswood - Lane Cove	2006	0	M	7610
Chatswood - Lane Cove	2006	1	F	37158
Chatswood - Lane Cove	2006	1	M	34431
Chatswood - Lane Cove	2011		F	2685
Chatswood - Lane Cove	2011		M	2845
Chatswood - Lane Cove	2011	0	F	8360
Chatswood - Lane Cove	2011	0	M	7780
Chatswood - Lane Cove	2011	1	F	40770
Chatswood - Lane Cove	2011	1	M	37755
Chatswood - Lane Cove	2016		F	4430
Chatswood - Lane Cove	2016		M	4326
Chatswood - Lane Cove	2016	0	F	10321
Chatswood - Lane Cove	2016	0	M	9667
Chatswood - Lane Cove	2016	1	F	43166
Chatswood - Lane Cove	2016	1	M	40333
Hornsby	2006		F	1709
Hornsby	2006		M	1829
Hornsby	2006	0	F	5084
Hornsby	2006	0	M	4851
Hornsby	2006	1	F	30510
Hornsby	2006	1	M	28940
Hornsby	2011		F	1590
Hornsby	2011		M	1677
Hornsby	2011	0	F	4726
Hornsby	2011	0	M	4466
Hornsby	2011	1	F	32671
Hornsby	2011	1	M	31408
Hornsby	2016		F	2495
Hornsby	2016		M	2652
Hornsby	2016	0	F	5512
Hornsby	2016	0	M	5228
Hornsby	2016	1	F	33099
Hornsby	2016	1	M	31615
Ku-ring-gai	2006		F	2010
Ku-ring-gai	2006		M	1925
Ku-ring-gai	2006	0	F	6100
Ku-ring-gai	2006	0	M	5708
Ku-ring-gai	2006	1	F	44795
Ku-ring-gai	2006	1	M	41005
Ku-ring-gai	2011		F	2331
Ku-ring-gai	2011		M	2237
Ku-ring-gai	2011	0	F	7496
Ku-ring-gai	2011	0	M	6719
Ku-ring-gai	2011	1	F	47353
Ku-ring-gai	2011	1	M	43439
Ku-ring-gai	2016		F	3832
Ku-ring-gai	2016		M	3421
Ku-ring-gai	2016	0	F	8131
Ku-ring-gai	2016	0	M	7521
Ku-ring-gai	2016	1	F	49592
Ku-ring-gai	2016	1	M	45879
North Sydney - Mosman	2006		F	4508
North Sydney - Mosman	2006		M	4478
North Sydney - Mosman	2006	0	F	9429
North Sydney - Mosman	2006	0	M	8394
North Sydney - Mosman	2006	1	F	30307
North Sydney - Mosman	2006	1	M	26295
North Sydney - Mosman	2011		F	4022
North Sydney - Mosman	2011		M	4127
North Sydney - Mosman	2011	0	F	9359
North Sydney - Mosman	2011	0	M	8419
North Sydney - Mosman	2011	1	F	33183
North Sydney - Mosman	2011	1	M	29245
North Sydney - Mosman	2016		F	5266
North Sydney - Mosman	2016		M	4936
North Sydney - Mosman	2016	0	F	9373
North Sydney - Mosman	2016	0	M	8291
North Sydney - Mosman	2016	1	F	35360
North Sydney - Mosman	2016	1	M	30910
Manly	2006		F	1745
Manly	2006		M	1879
Manly	2006	0	F	3538
Manly	2006	0	M	3334
Manly	2006	1	F	13761
Manly	2006	1	M	12852
Manly	2011		F	1426
Manly	2011		M	1549
Manly	2011	0	F	3750
Manly	2011	0	M	3585
Manly	2011	1	F	15163
Manly	2011	1	M	14274
Manly	2016		F	2110
Manly	2016		M	1961
Manly	2016	0	F	3563
Manly	2016	0	M	3369
Manly	2016	1	F	15835
Manly	2016	1	M	15054
Pittwater	2006		F	1793
Pittwater	2006		M	2006
Pittwater	2006	0	F	3649
Pittwater	2006	0	M	3377
Pittwater	2006	1	F	22069
Pittwater	2006	1	M	21261
Pittwater	2011		F	1336
Pittwater	2011		M	1496
Pittwater	2011	0	F	3840
Pittwater	2011	0	M	3627
Pittwater	2011	1	F	24068
Pittwater	2011	1	M	22789
Pittwater	2016		F	2490
Pittwater	2016		M	2307
Pittwater	2016	0	F	3746
Pittwater	2016	0	M	3513
Pittwater	2016	1	F	24737
Pittwater	2016	1	M	23644
Warringah	2006		F	3840
Warringah	2006		M	4310
Warringah	2006	0	F	9670
Warringah	2006	0	M	9230
Warringah	2006	1	F	54681
Warringah	2006	1	M	52108
Warringah	2011		F	3461
Warringah	2011		M	3639
Warringah	2011	0	F	10006
Warringah	2011	0	M	9675
Warringah	2011	1	F	58165
Warringah	2011	1	M	55799
Warringah	2016		F	6189
Warringah	2016		M	5979
Warringah	2016	0	F	9612
Warringah	2016	0	M	9229
Warringah	2016	1	F	61088
Warringah	2016	1	M	58444
Camden	2006		F	1120
Camden	2006		M	1082
Camden	2006	0	F	3297
Camden	2006	0	M	3002
Camden	2006	1	F	18401
Camden	2006	1	M	17581
Camden	2011		F	1097
Camden	2011		M	1128
Camden	2011	0	F	3890
Camden	2011	0	M	3644
Camden	2011	1	F	21768
Camden	2011	1	M	20704
Camden	2016		F	2281
Camden	2016		M	2163
Camden	2016	0	F	4248
Camden	2016	0	M	3987
Camden	2016	1	F	25618
Camden	2016	1	M	24216
Campbelltown (NSW)	2006		F	5009
Campbelltown (NSW)	2006		M	5249
Campbelltown (NSW)	2006	0	F	8449
Campbelltown (NSW)	2006	0	M	8022
Campbelltown (NSW)	2006	1	F	59894
Campbelltown (NSW)	2006	1	M	57798
Campbelltown (NSW)	2011		F	4762
Campbelltown (NSW)	2011		M	4555
Campbelltown (NSW)	2011	0	F	8326
Campbelltown (NSW)	2011	0	M	7881
Campbelltown (NSW)	2011	1	F	62090
Campbelltown (NSW)	2011	1	M	59546
Campbelltown (NSW)	2016		F	7281
Campbelltown (NSW)	2016		M	7085
Campbelltown (NSW)	2016	0	F	10255
Campbelltown (NSW)	2016	0	M	9932
Campbelltown (NSW)	2016	1	F	63023
Campbelltown (NSW)	2016	1	M	60820
Wollondilly	2006		F	923
Wollondilly	2006		M	1051
Wollondilly	2006	0	F	1918
Wollondilly	2006	0	M	1810
Wollondilly	2006	1	F	14451
Wollondilly	2006	1	M	14608
Wollondilly	2011		F	877
Wollondilly	2011		M	920
Wollondilly	2011	0	F	2113
Wollondilly	2011	0	M	1953
Wollondilly	2011	1	F	15226
Wollondilly	2011	1	M	15315
Wollondilly	2016		F	1554
Wollondilly	2016		M	1598
Wollondilly	2016	0	F	2517
Wollondilly	2016	0	M	2408
Wollondilly	2016	1	F	16562
Wollondilly	2016	1	M	16517
Blue Mountains	2006		F	1889
Blue Mountains	2006		M	1999
Blue Mountains	2006	0	F	4756
Blue Mountains	2006	0	M	4403
Blue Mountains	2006	1	F	31392
Blue Mountains	2006	1	M	29409
Blue Mountains	2011		F	2085
Blue Mountains	2011		M	2167
Blue Mountains	2011	0	F	4399
Blue Mountains	2011	0	M	4000
Blue Mountains	2011	1	F	32638
Blue Mountains	2011	1	M	30405
Blue Mountains	2016		F	3072
Blue Mountains	2016		M	2871
Blue Mountains	2016	0	F	4302
Blue Mountains	2016	0	M	4080
Blue Mountains	2016	1	F	32316
Blue Mountains	2016	1	M	30054
Blue Mountains - South	2006		F	0
Blue Mountains - South	2006		M	0
Blue Mountains - South	2006	0	F	0
Blue Mountains - South	2006	0	M	0
Blue Mountains - South	2006	1	F	0
Blue Mountains - South	2006	1	M	0
Blue Mountains - South	2011		F	0
Blue Mountains - South	2011		M	0
Blue Mountains - South	2011	0	F	0
Blue Mountains - South	2011	0	M	0
Blue Mountains - South	2011	1	F	6
Blue Mountains - South	2011	1	M	3
Blue Mountains - South	2016		F	0
Blue Mountains - South	2016		M	0
Blue Mountains - South	2016	0	F	0
Blue Mountains - South	2016	0	M	0
Blue Mountains - South	2016	1	F	0
Blue Mountains - South	2016	1	M	3
Penrith	2006		F	3386
Penrith	2006		M	3455
Penrith	2006	0	F	7761
Penrith	2006	0	M	7340
Penrith	2006	1	F	49353
Penrith	2006	1	M	47858
Penrith	2011		F	3305
Penrith	2011		M	3407
Penrith	2011	0	F	7351
Penrith	2011	0	M	6908
Penrith	2011	1	F	52839
Penrith	2011	1	M	50864
Penrith	2016		F	6009
Penrith	2016		M	5995
Penrith	2016	0	F	9453
Penrith	2016	0	M	9081
Penrith	2016	1	F	55668
Penrith	2016	1	M	53483
Richmond - Windsor	2006		F	1327
Richmond - Windsor	2006		M	1807
Richmond - Windsor	2006	0	F	2515
Richmond - Windsor	2006	0	M	2307
Richmond - Windsor	2006	1	F	13886
Richmond - Windsor	2006	1	M	13344
Richmond - Windsor	2011		F	1215
Richmond - Windsor	2011		M	1527
Richmond - Windsor	2011	0	F	2302
Richmond - Windsor	2011	0	M	2293
Richmond - Windsor	2011	1	F	14518
Richmond - Windsor	2011	1	M	13894
Richmond - Windsor	2016		F	1881
Richmond - Windsor	2016		M	2357
Richmond - Windsor	2016	0	F	2270
Richmond - Windsor	2016	0	M	2203
Richmond - Windsor	2016	1	F	14269
Richmond - Windsor	2016	1	M	13565
St Marys	2006		F	1596
St Marys	2006		M	1678
St Marys	2006	0	F	2908
St Marys	2006	0	M	2879
St Marys	2006	1	F	21011
St Marys	2006	1	M	20745
St Marys	2011		F	1429
St Marys	2011		M	1610
St Marys	2011	0	F	2932
St Marys	2011	0	M	2742
St Marys	2011	1	F	21832
St Marys	2011	1	M	21519
St Marys	2016		F	2595
St Marys	2016		M	2518
St Marys	2016	0	F	3323
St Marys	2016	0	M	3160
St Marys	2016	1	F	21300
St Marys	2016	1	M	21101
Auburn	2006		F	3392
Auburn	2006		M	5514
Auburn	2006	0	F	4839
Auburn	2006	0	M	5050
Auburn	2006	1	F	23482
Auburn	2006	1	M	23838
Auburn	2011		F	2825
Auburn	2011		M	4513
Auburn	2011	0	F	5277
Auburn	2011	0	M	5714
Auburn	2011	1	F	27753
Auburn	2011	1	M	28342
Auburn	2016		F	3933
Auburn	2016		M	5656
Auburn	2016	0	F	6906
Auburn	2016	0	M	8955
Auburn	2016	1	F	31077
Auburn	2016	1	M	33140
Carlingford	2006		F	1410
Carlingford	2006		M	1533
Carlingford	2006	0	F	3283
Carlingford	2006	0	M	3284
Carlingford	2006	1	F	23687
Carlingford	2006	1	M	22470
Carlingford	2011		F	1525
Carlingford	2011		M	1542
Carlingford	2011	0	F	3362
Carlingford	2011	0	M	3331
Carlingford	2011	1	F	25330
Carlingford	2011	1	M	24507
Carlingford	2016		F	2202
Carlingford	2016		M	2262
Carlingford	2016	0	F	4596
Carlingford	2016	0	M	4514
Carlingford	2016	1	F	27048
Carlingford	2016	1	M	25954
Merrylands - Guildford	2006		F	4536
Merrylands - Guildford	2006		M	5359
Merrylands - Guildford	2006	0	F	7230
Merrylands - Guildford	2006	0	M	7417
Merrylands - Guildford	2006	1	F	50271
Merrylands - Guildford	2006	1	M	48770
Merrylands - Guildford	2011		F	4629
Merrylands - Guildford	2011		M	5291
Merrylands - Guildford	2011	0	F	7597
Merrylands - Guildford	2011	0	M	7595
Merrylands - Guildford	2011	1	F	56050
Merrylands - Guildford	2011	1	M	54747
Merrylands - Guildford	2016		F	6564
Merrylands - Guildford	2016		M	7252
Merrylands - Guildford	2016	0	F	8865
Merrylands - Guildford	2016	0	M	9770
Merrylands - Guildford	2016	1	F	59599
