SA3_NAME16	Year	IndustryOfEmployment	Sex	workers
Young - Yass	2016	Rental hiring and real estate services	M	90
Young - Yass	2016	Retail trade	F	806
Young - Yass	2016	Retail trade	M	573
Young - Yass	2016	Transport postal and warehousing	F	119
Young - Yass	2016	Transport postal and warehousing	M	442
Young - Yass	2016	Wholesale trade	F	91
Young - Yass	2016	Wholesale trade	M	236
Gosford	2006		F	651
Gosford	2006		M	864
Gosford	2006	Accommodation and food services	F	2403
Gosford	2006	Accommodation and food services	M	1940
Gosford	2006	Administrative and support services	F	1054
Gosford	2006	Administrative and support services	M	978
Gosford	2006	Agriculture forestry and fishing	F	221
Gosford	2006	Agriculture forestry and fishing	M	363
Gosford	2006	Arts and recreation services	F	475
Gosford	2006	Arts and recreation services	M	515
Gosford	2006	Construction	F	781
Gosford	2006	Construction	M	5351
Gosford	2006	Education and training	F	3401
Gosford	2006	Education and training	M	1611
Gosford	2006	Electricity gas water and waste services	F	84
Gosford	2006	Electricity gas water and waste services	M	598
Gosford	2006	Financial and insurance services	F	1413
Gosford	2006	Financial and insurance services	M	1258
Gosford	2006	Health care and social assistance	F	7053
Gosford	2006	Health care and social assistance	M	2154
Gosford	2006	Information media and telecommunications	F	539
Gosford	2006	Information media and telecommunications	M	1049
Gosford	2006	Manufacturing	F	1593
Gosford	2006	Manufacturing	M	4099
Gosford	2006	Mining	F	22
Gosford	2006	Mining	M	137
Gosford	2006	Other services	F	1285
Gosford	2006	Other services	M	1514
Gosford	2006	Professional scientific and technical services	F	1870
Gosford	2006	Professional scientific and technical services	M	2221
Gosford	2006	Public administration and safety	F	1641
Gosford	2006	Public administration and safety	M	2668
Gosford	2006	Rental hiring and real estate services	F	707
Gosford	2006	Rental hiring and real estate services	M	637
Gosford	2006	Retail trade	F	4991
Gosford	2006	Retail trade	M	3743
Gosford	2006	Transport postal and warehousing	F	515
Gosford	2006	Transport postal and warehousing	M	2235
Gosford	2006	Wholesale trade	F	996
Gosford	2006	Wholesale trade	M	1635
Gosford	2011		F	691
Gosford	2011		M	939
Gosford	2011	Accommodation and food services	F	2787
Gosford	2011	Accommodation and food services	M	2110
Gosford	2011	Administrative and support services	F	1272
Gosford	2011	Administrative and support services	M	1180
Gosford	2011	Agriculture forestry and fishing	F	200
Gosford	2011	Agriculture forestry and fishing	M	352
Gosford	2011	Arts and recreation services	F	533
Gosford	2011	Arts and recreation services	M	608
Gosford	2011	Construction	F	831
Gosford	2011	Construction	M	5696
Gosford	2011	Education and training	F	3828
Gosford	2011	Education and training	M	1792
Gosford	2011	Electricity gas water and waste services	F	107
Gosford	2011	Electricity gas water and waste services	M	707
Gosford	2011	Financial and insurance services	F	1335
Gosford	2011	Financial and insurance services	M	1211
Gosford	2011	Health care and social assistance	F	8311
Gosford	2011	Health care and social assistance	M	2368
Gosford	2011	Information media and telecommunications	F	606
Gosford	2011	Information media and telecommunications	M	1111
Gosford	2011	Manufacturing	F	1403
Gosford	2011	Manufacturing	M	4019
Gosford	2011	Mining	F	37
Gosford	2011	Mining	M	242
Gosford	2011	Other services	F	1340
Gosford	2011	Other services	M	1545
Gosford	2011	Professional scientific and technical services	F	2116
Gosford	2011	Professional scientific and technical services	M	2572
Gosford	2011	Public administration and safety	F	1867
Gosford	2011	Public administration and safety	M	2762
Gosford	2011	Rental hiring and real estate services	F	664
Gosford	2011	Rental hiring and real estate services	M	582
Gosford	2011	Retail trade	F	4785
Gosford	2011	Retail trade	M	3527
Gosford	2011	Transport postal and warehousing	F	520
Gosford	2011	Transport postal and warehousing	M	2364
Gosford	2011	Wholesale trade	F	877
Gosford	2011	Wholesale trade	M	1603
Gosford	2016		F	1128
Gosford	2016		M	1862
Gosford	2016	Accommodation and food services	F	3147
Gosford	2016	Accommodation and food services	M	2310
Gosford	2016	Administrative and support services	F	1370
Gosford	2016	Administrative and support services	M	1290
Gosford	2016	Agriculture forestry and fishing	F	234
Gosford	2016	Agriculture forestry and fishing	M	452
Gosford	2016	Arts and recreation services	F	577
Gosford	2016	Arts and recreation services	M	646
Gosford	2016	Construction	F	902
Gosford	2016	Construction	M	6917
Gosford	2016	Education and training	F	4417
Gosford	2016	Education and training	M	1860
Gosford	2016	Electricity gas water and waste services	F	101
Gosford	2016	Electricity gas water and waste services	M	582
Gosford	2016	Financial and insurance services	F	1346
Gosford	2016	Financial and insurance services	M	1482
Gosford	2016	Health care and social assistance	F	9155
Gosford	2016	Health care and social assistance	M	2757
Gosford	2016	Information media and telecommunications	F	557
Gosford	2016	Information media and telecommunications	M	1135
Gosford	2016	Manufacturing	F	1102
Gosford	2016	Manufacturing	M	2843
Gosford	2016	Mining	F	32
Gosford	2016	Mining	M	254
Gosford	2016	Other services	F	1521
Gosford	2016	Other services	M	1525
Gosford	2016	Professional scientific and technical services	F	2201
Gosford	2016	Professional scientific and technical services	M	2749
Gosford	2016	Public administration and safety	F	2009
Gosford	2016	Public administration and safety	M	2674
Gosford	2016	Rental hiring and real estate services	F	745
Gosford	2016	Rental hiring and real estate services	M	628
Gosford	2016	Retail trade	F	4374
Gosford	2016	Retail trade	M	3262
Gosford	2016	Transport postal and warehousing	F	535
Gosford	2016	Transport postal and warehousing	M	1953
Gosford	2016	Wholesale trade	F	654
Gosford	2016	Wholesale trade	M	1194
Wyong	2006		F	571
Wyong	2006		M	781
Wyong	2006	Accommodation and food services	F	2233
Wyong	2006	Accommodation and food services	M	1700
Wyong	2006	Administrative and support services	F	784
Wyong	2006	Administrative and support services	M	817
Wyong	2006	Agriculture forestry and fishing	F	158
Wyong	2006	Agriculture forestry and fishing	M	251
Wyong	2006	Arts and recreation services	F	315
Wyong	2006	Arts and recreation services	M	383
Wyong	2006	Construction	F	648
Wyong	2006	Construction	M	4945
Wyong	2006	Education and training	F	2308
Wyong	2006	Education and training	M	943
Wyong	2006	Electricity gas water and waste services	F	101
Wyong	2006	Electricity gas water and waste services	M	739
Wyong	2006	Financial and insurance services	F	983
Wyong	2006	Financial and insurance services	M	553
Wyong	2006	Health care and social assistance	F	5152
Wyong	2006	Health care and social assistance	M	1123
Wyong	2006	Information media and telecommunications	F	243
Wyong	2006	Information media and telecommunications	M	577
Wyong	2006	Manufacturing	F	1679
Wyong	2006	Manufacturing	M	4353
Wyong	2006	Mining	F	16
Wyong	2006	Mining	M	225
Wyong	2006	Other services	F	901
Wyong	2006	Other services	M	1259
Wyong	2006	Professional scientific and technical services	F	1041
Wyong	2006	Professional scientific and technical services	M	1094
Wyong	2006	Public administration and safety	F	1248
Wyong	2006	Public administration and safety	M	1957
Wyong	2006	Rental hiring and real estate services	F	496
Wyong	2006	Rental hiring and real estate services	M	448
Wyong	2006	Retail trade	F	4785
Wyong	2006	Retail trade	M	3016
Wyong	2006	Transport postal and warehousing	F	485
Wyong	2006	Transport postal and warehousing	M	2089
Wyong	2006	Wholesale trade	F	720
Wyong	2006	Wholesale trade	M	1324
Wyong	2011		F	558
Wyong	2011		M	848
Wyong	2011	Accommodation and food services	F	2750
Wyong	2011	Accommodation and food services	M	1838
Wyong	2011	Administrative and support services	F	1064
Wyong	2011	Administrative and support services	M	1002
Wyong	2011	Agriculture forestry and fishing	F	111
Wyong	2011	Agriculture forestry and fishing	M	242
Wyong	2011	Arts and recreation services	F	376
Wyong	2011	Arts and recreation services	M	452
Wyong	2011	Construction	F	631
Wyong	2011	Construction	M	5431
Wyong	2011	Education and training	F	2721
Wyong	2011	Education and training	M	1080
Wyong	2011	Electricity gas water and waste services	F	130
Wyong	2011	Electricity gas water and waste services	M	914
Wyong	2011	Financial and insurance services	F	1038
Wyong	2011	Financial and insurance services	M	550
Wyong	2011	Health care and social assistance	F	6544
Wyong	2011	Health care and social assistance	M	1388
Wyong	2011	Information media and telecommunications	F	324
Wyong	2011	Information media and telecommunications	M	555
Wyong	2011	Manufacturing	F	1505
Wyong	2011	Manufacturing	M	4548
Wyong	2011	Mining	F	21
Wyong	2011	Mining	M	411
Wyong	2011	Other services	F	1109
Wyong	2011	Other services	M	1401
Wyong	2011	Professional scientific and technical services	F	1261
Wyong	2011	Professional scientific and technical services	M	1229
Wyong	2011	Public administration and safety	F	1533
Wyong	2011	Public administration and safety	M	2197
Wyong	2011	Rental hiring and real estate services	F	518
Wyong	2011	Rental hiring and real estate services	M	404
Wyong	2011	Retail trade	F	4876
Wyong	2011	Retail trade	M	3231
Wyong	2011	Transport postal and warehousing	F	471
Wyong	2011	Transport postal and warehousing	M	2327
Wyong	2011	Wholesale trade	F	673
Wyong	2011	Wholesale trade	M	1369
Wyong	2016		F	1002
Wyong	2016		M	1846
Wyong	2016	Accommodation and food services	F	3032
Wyong	2016	Accommodation and food services	M	2099
Wyong	2016	Administrative and support services	F	1218
Wyong	2016	Administrative and support services	M	1104
Wyong	2016	Agriculture forestry and fishing	F	169
Wyong	2016	Agriculture forestry and fishing	M	259
Wyong	2016	Arts and recreation services	F	411
Wyong	2016	Arts and recreation services	M	492
Wyong	2016	Construction	F	822
Wyong	2016	Construction	M	7084
Wyong	2016	Education and training	F	3276
Wyong	2016	Education and training	M	1153
Wyong	2016	Electricity gas water and waste services	F	117
Wyong	2016	Electricity gas water and waste services	M	751
Wyong	2016	Financial and insurance services	F	1117
Wyong	2016	Financial and insurance services	M	717
Wyong	2016	Health care and social assistance	F	7791
Wyong	2016	Health care and social assistance	M	1709
Wyong	2016	Information media and telecommunications	F	345
Wyong	2016	Information media and telecommunications	M	641
Wyong	2016	Manufacturing	F	1283
Wyong	2016	Manufacturing	M	3497
Wyong	2016	Mining	F	43
Wyong	2016	Mining	M	436
Wyong	2016	Other services	F	1273
Wyong	2016	Other services	M	1554
Wyong	2016	Professional scientific and technical services	F	1300
Wyong	2016	Professional scientific and technical services	M	1267
Wyong	2016	Public administration and safety	F	1763
Wyong	2016	Public administration and safety	M	2249
Wyong	2016	Rental hiring and real estate services	F	587
Wyong	2016	Rental hiring and real estate services	M	472
Wyong	2016	Retail trade	F	4745
Wyong	2016	Retail trade	M	3114
Wyong	2016	Transport postal and warehousing	F	544
Wyong	2016	Transport postal and warehousing	M	2231
Wyong	2016	Wholesale trade	F	564
Wyong	2016	Wholesale trade	M	1035
Bathurst	2006		F	138
Bathurst	2006		M	173
Bathurst	2006	Accommodation and food services	F	813
Bathurst	2006	Accommodation and food services	M	503
Bathurst	2006	Administrative and support services	F	218
Bathurst	2006	Administrative and support services	M	177
Bathurst	2006	Agriculture forestry and fishing	F	307
Bathurst	2006	Agriculture forestry and fishing	M	835
Bathurst	2006	Arts and recreation services	F	84
Bathurst	2006	Arts and recreation services	M	111
Bathurst	2006	Construction	F	140
Bathurst	2006	Construction	M	1129
Bathurst	2006	Education and training	F	1361
Bathurst	2006	Education and training	M	652
Bathurst	2006	Electricity gas water and waste services	F	113
Bathurst	2006	Electricity gas water and waste services	M	236
Bathurst	2006	Financial and insurance services	F	200
Bathurst	2006	Financial and insurance services	M	104
Bathurst	2006	Health care and social assistance	F	1554
Bathurst	2006	Health care and social assistance	M	307
Bathurst	2006	Information media and telecommunications	F	181
Bathurst	2006	Information media and telecommunications	M	167
Bathurst	2006	Manufacturing	F	556
Bathurst	2006	Manufacturing	M	1935
Bathurst	2006	Mining	F	13
Bathurst	2006	Mining	M	115
Bathurst	2006	Other services	F	302
Bathurst	2006	Other services	M	354
Bathurst	2006	Professional scientific and technical services	F	310
Bathurst	2006	Professional scientific and technical services	M	300
Bathurst	2006	Public administration and safety	F	578
Bathurst	2006	Public administration and safety	M	910
Bathurst	2006	Rental hiring and real estate services	F	146
Bathurst	2006	Rental hiring and real estate services	M	124
Bathurst	2006	Retail trade	F	1321
Bathurst	2006	Retail trade	M	849
Bathurst	2006	Transport postal and warehousing	F	175
Bathurst	2006	Transport postal and warehousing	M	641
Bathurst	2006	Wholesale trade	F	96
Bathurst	2006	Wholesale trade	M	271
Bathurst	2011		F	168
Bathurst	2011		M	238
Bathurst	2011	Accommodation and food services	F	892
Bathurst	2011	Accommodation and food services	M	539
Bathurst	2011	Administrative and support services	F	265
Bathurst	2011	Administrative and support services	M	243
Bathurst	2011	Agriculture forestry and fishing	F	310
Bathurst	2011	Agriculture forestry and fishing	M	781
Bathurst	2011	Arts and recreation services	F	94
Bathurst	2011	Arts and recreation services	M	137
Bathurst	2011	Construction	F	143
Bathurst	2011	Construction	M	1218
Bathurst	2011	Education and training	F	1542
Bathurst	2011	Education and training	M	705
Bathurst	2011	Electricity gas water and waste services	F	135
Bathurst	2011	Electricity gas water and waste services	M	271
Bathurst	2011	Financial and insurance services	F	187
Bathurst	2011	Financial and insurance services	M	91
Bathurst	2011	Health care and social assistance	F	1824
Bathurst	2011	Health care and social assistance	M	378
Bathurst	2011	Information media and telecommunications	F	146
Bathurst	2011	Information media and telecommunications	M	171
