SA3_NAME16	Year	Age	NonSchoolQualification	adults
Murray River - Swan Hill	2011	55-64	Graduate Diploma and Graduate Certificate	83
Murray River - Swan Hill	2011	55-64	Postgraduate	44
Murray River - Swan Hill	2011	65-74		613
Murray River - Swan Hill	2011	65-74	Certificate nfd	23
Murray River - Swan Hill	2011	65-74	Certificate I and II Level	9
Murray River - Swan Hill	2011	65-74	Certificate III and IV Level	363
Murray River - Swan Hill	2011	65-74	Advanced Diploma and Diploma	176
Murray River - Swan Hill	2011	65-74	Bachelor	126
Murray River - Swan Hill	2011	65-74	Graduate Diploma and Graduate Certificate	24
Murray River - Swan Hill	2011	65-74	Postgraduate	13
Murray River - Swan Hill	2011	75-84		547
Murray River - Swan Hill	2011	75-84	Certificate nfd	6
Murray River - Swan Hill	2011	75-84	Certificate I and II Level	0
Murray River - Swan Hill	2011	75-84	Certificate III and IV Level	152
Murray River - Swan Hill	2011	75-84	Advanced Diploma and Diploma	66
Murray River - Swan Hill	2011	75-84	Bachelor	67
Murray River - Swan Hill	2011	75-84	Graduate Diploma and Graduate Certificate	8
Murray River - Swan Hill	2011	75-84	Postgraduate	6
Murray River - Swan Hill	2011	85+		286
Murray River - Swan Hill	2011	85+	Certificate nfd	0
Murray River - Swan Hill	2011	85+	Certificate I and II Level	0
Murray River - Swan Hill	2011	85+	Certificate III and IV Level	43
Murray River - Swan Hill	2011	85+	Advanced Diploma and Diploma	20
Murray River - Swan Hill	2011	85+	Bachelor	16
Murray River - Swan Hill	2011	85+	Graduate Diploma and Graduate Certificate	3
Murray River - Swan Hill	2011	85+	Postgraduate	0
Murray River - Swan Hill	2016	15-19		333
Murray River - Swan Hill	2016	15-19	Certificate nfd	6
Murray River - Swan Hill	2016	15-19	Certificate I and II Level	26
Murray River - Swan Hill	2016	15-19	Certificate III and IV Level	84
Murray River - Swan Hill	2016	15-19	Advanced Diploma and Diploma	3
Murray River - Swan Hill	2016	15-19	Bachelor	0
Murray River - Swan Hill	2016	15-19	Graduate Diploma and Graduate Certificate	0
Murray River - Swan Hill	2016	15-19	Postgraduate	0
Murray River - Swan Hill	2016	20-24		245
Murray River - Swan Hill	2016	20-24	Certificate nfd	43
Murray River - Swan Hill	2016	20-24	Certificate I and II Level	47
Murray River - Swan Hill	2016	20-24	Certificate III and IV Level	454
Murray River - Swan Hill	2016	20-24	Advanced Diploma and Diploma	104
Murray River - Swan Hill	2016	20-24	Bachelor	123
Murray River - Swan Hill	2016	20-24	Graduate Diploma and Graduate Certificate	5
Murray River - Swan Hill	2016	20-24	Postgraduate	10
Murray River - Swan Hill	2016	25-34		525
Murray River - Swan Hill	2016	25-34	Certificate nfd	72
Murray River - Swan Hill	2016	25-34	Certificate I and II Level	70
Murray River - Swan Hill	2016	25-34	Certificate III and IV Level	984
Murray River - Swan Hill	2016	25-34	Advanced Diploma and Diploma	293
Murray River - Swan Hill	2016	25-34	Bachelor	576
Murray River - Swan Hill	2016	25-34	Graduate Diploma and Graduate Certificate	62
Murray River - Swan Hill	2016	25-34	Postgraduate	48
Murray River - Swan Hill	2016	35-44		484
Murray River - Swan Hill	2016	35-44	Certificate nfd	91
Murray River - Swan Hill	2016	35-44	Certificate I and II Level	74
Murray River - Swan Hill	2016	35-44	Certificate III and IV Level	884
Murray River - Swan Hill	2016	35-44	Advanced Diploma and Diploma	380
Murray River - Swan Hill	2016	35-44	Bachelor	460
Murray River - Swan Hill	2016	35-44	Graduate Diploma and Graduate Certificate	75
Murray River - Swan Hill	2016	35-44	Postgraduate	67
Murray River - Swan Hill	2016	45-54		682
Murray River - Swan Hill	2016	45-54	Certificate nfd	90
Murray River - Swan Hill	2016	45-54	Certificate I and II Level	62
Murray River - Swan Hill	2016	45-54	Certificate III and IV Level	1093
Murray River - Swan Hill	2016	45-54	Advanced Diploma and Diploma	391
Murray River - Swan Hill	2016	45-54	Bachelor	327
Murray River - Swan Hill	2016	45-54	Graduate Diploma and Graduate Certificate	90
Murray River - Swan Hill	2016	45-54	Postgraduate	37
Murray River - Swan Hill	2016	55-64		812
Murray River - Swan Hill	2016	55-64	Certificate nfd	86
Murray River - Swan Hill	2016	55-64	Certificate I and II Level	61
Murray River - Swan Hill	2016	55-64	Certificate III and IV Level	983
Murray River - Swan Hill	2016	55-64	Advanced Diploma and Diploma	418
Murray River - Swan Hill	2016	55-64	Bachelor	339
Murray River - Swan Hill	2016	55-64	Graduate Diploma and Graduate Certificate	97
Murray River - Swan Hill	2016	55-64	Postgraduate	40
Murray River - Swan Hill	2016	65-74		802
Murray River - Swan Hill	2016	65-74	Certificate nfd	56
Murray River - Swan Hill	2016	65-74	Certificate I and II Level	26
Murray River - Swan Hill	2016	65-74	Certificate III and IV Level	561
Murray River - Swan Hill	2016	65-74	Advanced Diploma and Diploma	259
Murray River - Swan Hill	2016	65-74	Bachelor	163
Murray River - Swan Hill	2016	65-74	Graduate Diploma and Graduate Certificate	46
Murray River - Swan Hill	2016	65-74	Postgraduate	22
Murray River - Swan Hill	2016	75-84		632
Murray River - Swan Hill	2016	75-84	Certificate nfd	18
Murray River - Swan Hill	2016	75-84	Certificate I and II Level	4
Murray River - Swan Hill	2016	75-84	Certificate III and IV Level	192
Murray River - Swan Hill	2016	75-84	Advanced Diploma and Diploma	100
Murray River - Swan Hill	2016	75-84	Bachelor	88
Murray River - Swan Hill	2016	75-84	Graduate Diploma and Graduate Certificate	8
Murray River - Swan Hill	2016	75-84	Postgraduate	0
Murray River - Swan Hill	2016	85+		335
Murray River - Swan Hill	2016	85+	Certificate nfd	3
Murray River - Swan Hill	2016	85+	Certificate I and II Level	5
Murray River - Swan Hill	2016	85+	Certificate III and IV Level	52
Murray River - Swan Hill	2016	85+	Advanced Diploma and Diploma	30
Murray River - Swan Hill	2016	85+	Bachelor	31
Murray River - Swan Hill	2016	85+	Graduate Diploma and Graduate Certificate	4
Murray River - Swan Hill	2016	85+	Postgraduate	3
Campaspe	2006	15-19		262
Campaspe	2006	15-19	Certificate nfd	15
Campaspe	2006	15-19	Certificate I and II Level	38
Campaspe	2006	15-19	Certificate III and IV Level	99
Campaspe	2006	15-19	Advanced Diploma and Diploma	8
Campaspe	2006	15-19	Bachelor	0
Campaspe	2006	15-19	Graduate Diploma and Graduate Certificate	0
Campaspe	2006	15-19	Postgraduate	0
Campaspe	2006	20-24		148
Campaspe	2006	20-24	Certificate nfd	28
Campaspe	2006	20-24	Certificate I and II Level	63
Campaspe	2006	20-24	Certificate III and IV Level	419
Campaspe	2006	20-24	Advanced Diploma and Diploma	77
Campaspe	2006	20-24	Bachelor	88
Campaspe	2006	20-24	Graduate Diploma and Graduate Certificate	7
Campaspe	2006	20-24	Postgraduate	0
Campaspe	2006	25-34		246
Campaspe	2006	25-34	Certificate nfd	79
Campaspe	2006	25-34	Certificate I and II Level	70
Campaspe	2006	25-34	Certificate III and IV Level	843
Campaspe	2006	25-34	Advanced Diploma and Diploma	211
Campaspe	2006	25-34	Bachelor	491
Campaspe	2006	25-34	Graduate Diploma and Graduate Certificate	51
Campaspe	2006	25-34	Postgraduate	24
Campaspe	2006	35-44		409
Campaspe	2006	35-44	Certificate nfd	76
Campaspe	2006	35-44	Certificate I and II Level	50
Campaspe	2006	35-44	Certificate III and IV Level	1248
Campaspe	2006	35-44	Advanced Diploma and Diploma	313
Campaspe	2006	35-44	Bachelor	406
Campaspe	2006	35-44	Graduate Diploma and Graduate Certificate	92
Campaspe	2006	35-44	Postgraduate	36
Campaspe	2006	45-54		431
Campaspe	2006	45-54	Certificate nfd	68
Campaspe	2006	45-54	Certificate I and II Level	36
Campaspe	2006	45-54	Certificate III and IV Level	993
Campaspe	2006	45-54	Advanced Diploma and Diploma	355
Campaspe	2006	45-54	Bachelor	368
Campaspe	2006	45-54	Graduate Diploma and Graduate Certificate	101
Campaspe	2006	45-54	Postgraduate	51
Campaspe	2006	55-64		522
Campaspe	2006	55-64	Certificate nfd	63
Campaspe	2006	55-64	Certificate I and II Level	28
Campaspe	2006	55-64	Certificate III and IV Level	614
Campaspe	2006	55-64	Advanced Diploma and Diploma	271
Campaspe	2006	55-64	Bachelor	208
Campaspe	2006	55-64	Graduate Diploma and Graduate Certificate	65
Campaspe	2006	55-64	Postgraduate	23
Campaspe	2006	65-74		558
Campaspe	2006	65-74	Certificate nfd	16
Campaspe	2006	65-74	Certificate I and II Level	10
Campaspe	2006	65-74	Certificate III and IV Level	349
Campaspe	2006	65-74	Advanced Diploma and Diploma	133
Campaspe	2006	65-74	Bachelor	88
Campaspe	2006	65-74	Graduate Diploma and Graduate Certificate	19
Campaspe	2006	65-74	Postgraduate	10
Campaspe	2006	75-84		532
Campaspe	2006	75-84	Certificate nfd	13
Campaspe	2006	75-84	Certificate I and II Level	3
Campaspe	2006	75-84	Certificate III and IV Level	165
Campaspe	2006	75-84	Advanced Diploma and Diploma	65
Campaspe	2006	75-84	Bachelor	36
Campaspe	2006	75-84	Graduate Diploma and Graduate Certificate	0
Campaspe	2006	75-84	Postgraduate	6
Campaspe	2006	85+		200
Campaspe	2006	85+	Certificate nfd	3
Campaspe	2006	85+	Certificate I and II Level	0
Campaspe	2006	85+	Certificate III and IV Level	29
Campaspe	2006	85+	Advanced Diploma and Diploma	9
Campaspe	2006	85+	Bachelor	10
Campaspe	2006	85+	Graduate Diploma and Graduate Certificate	5
Campaspe	2006	85+	Postgraduate	0
Campaspe	2011	15-19		254
Campaspe	2011	15-19	Certificate nfd	16
Campaspe	2011	15-19	Certificate I and II Level	32
Campaspe	2011	15-19	Certificate III and IV Level	123
Campaspe	2011	15-19	Advanced Diploma and Diploma	8
Campaspe	2011	15-19	Bachelor	0
Campaspe	2011	15-19	Graduate Diploma and Graduate Certificate	0
Campaspe	2011	15-19	Postgraduate	0
Campaspe	2011	20-24		125
Campaspe	2011	20-24	Certificate nfd	27
Campaspe	2011	20-24	Certificate I and II Level	50
Campaspe	2011	20-24	Certificate III and IV Level	475
Campaspe	2011	20-24	Advanced Diploma and Diploma	77
Campaspe	2011	20-24	Bachelor	125
Campaspe	2011	20-24	Graduate Diploma and Graduate Certificate	5
Campaspe	2011	20-24	Postgraduate	0
Campaspe	2011	25-34		237
Campaspe	2011	25-34	Certificate nfd	56
Campaspe	2011	25-34	Certificate I and II Level	68
Campaspe	2011	25-34	Certificate III and IV Level	906
Campaspe	2011	25-34	Advanced Diploma and Diploma	228
Campaspe	2011	25-34	Bachelor	487
Campaspe	2011	25-34	Graduate Diploma and Graduate Certificate	65
Campaspe	2011	25-34	Postgraduate	44
Campaspe	2011	35-44		343
Campaspe	2011	35-44	Certificate nfd	83
Campaspe	2011	35-44	Certificate I and II Level	74
Campaspe	2011	35-44	Certificate III and IV Level	1191
Campaspe	2011	35-44	Advanced Diploma and Diploma	353
Campaspe	2011	35-44	Bachelor	503
Campaspe	2011	35-44	Graduate Diploma and Graduate Certificate	96
Campaspe	2011	35-44	Postgraduate	53
Campaspe	2011	45-54		444
Campaspe	2011	45-54	Certificate nfd	76
Campaspe	2011	45-54	Certificate I and II Level	56
Campaspe	2011	45-54	Certificate III and IV Level	1222
Campaspe	2011	45-54	Advanced Diploma and Diploma	404
Campaspe	2011	45-54	Bachelor	368
Campaspe	2011	45-54	Graduate Diploma and Graduate Certificate	84
Campaspe	2011	45-54	Postgraduate	52
Campaspe	2011	55-64		487
Campaspe	2011	55-64	Certificate nfd	64
Campaspe	2011	55-64	Certificate I and II Level	27
Campaspe	2011	55-64	Certificate III and IV Level	822
Campaspe	2011	55-64	Advanced Diploma and Diploma	344
Campaspe	2011	55-64	Bachelor	320
Campaspe	2011	55-64	Graduate Diploma and Graduate Certificate	76
Campaspe	2011	55-64	Postgraduate	40
Campaspe	2011	65-74		570
Campaspe	2011	65-74	Certificate nfd	35
Campaspe	2011	65-74	Certificate I and II Level	19
Campaspe	2011	65-74	Certificate III and IV Level	486
Campaspe	2011	65-74	Advanced Diploma and Diploma	217
Campaspe	2011	65-74	Bachelor	131
Campaspe	2011	65-74	Graduate Diploma and Graduate Certificate	24
Campaspe	2011	65-74	Postgraduate	17
Campaspe	2011	75-84		583
Campaspe	2011	75-84	Certificate nfd	25
Campaspe	2011	75-84	Certificate I and II Level	3
Campaspe	2011	75-84	Certificate III and IV Level	199
Campaspe	2011	75-84	Advanced Diploma and Diploma	81
Campaspe	2011	75-84	Bachelor	49
Campaspe	2011	75-84	Graduate Diploma and Graduate Certificate	3
Campaspe	2011	75-84	Postgraduate	9
Campaspe	2011	85+		301
Campaspe	2011	85+	Certificate nfd	4
Campaspe	2011	85+	Certificate I and II Level	0
Campaspe	2011	85+	Certificate III and IV Level	43
Campaspe	2011	85+	Advanced Diploma and Diploma	24
Campaspe	2011	85+	Bachelor	14
Campaspe	2011	85+	Graduate Diploma and Graduate Certificate	0
Campaspe	2011	85+	Postgraduate	0
Campaspe	2016	15-19		295
Campaspe	2016	15-19	Certificate nfd	11
Campaspe	2016	15-19	Certificate I and II Level	31
Campaspe	2016	15-19	Certificate III and IV Level	107
Campaspe	2016	15-19	Advanced Diploma and Diploma	13
Campaspe	2016	15-19	Bachelor	0
Campaspe	2016	15-19	Graduate Diploma and Graduate Certificate	0
Campaspe	2016	15-19	Postgraduate	0
Campaspe	2016	20-24		159
Campaspe	2016	20-24	Certificate nfd	33
Campaspe	2016	20-24	Certificate I and II Level	41
Campaspe	2016	20-24	Certificate III and IV Level	488
Campaspe	2016	20-24	Advanced Diploma and Diploma	84
Campaspe	2016	20-24	Bachelor	99
Campaspe	2016	20-24	Graduate Diploma and Graduate Certificate	7
Campaspe	2016	20-24	Postgraduate	6
Campaspe	2016	25-34		321
Campaspe	2016	25-34	Certificate nfd	58
Campaspe	2016	25-34	Certificate I and II Level	78
Campaspe	2016	25-34	Certificate III and IV Level	1132
Campaspe	2016	25-34	Advanced Diploma and Diploma	324
Campaspe	2016	25-34	Bachelor	518
Campaspe	2016	25-34	Graduate Diploma and Graduate Certificate	80
Campaspe	2016	25-34	Postgraduate	72
Campaspe	2016	35-44		398
Campaspe	2016	35-44	Certificate nfd	100
Campaspe	2016	35-44	Certificate I and II Level	73
Campaspe	2016	35-44	Certificate III and IV Level	1069
Campaspe	2016	35-44	Advanced Diploma and Diploma	373
Campaspe	2016	35-44	Bachelor	581
Campaspe	2016	35-44	Graduate Diploma and Graduate Certificate	91
Campaspe	2016	35-44	Postgraduate	67
Campaspe	2016	45-54		506
Campaspe	2016	45-54	Certificate nfd	91
Campaspe	2016	45-54	Certificate I and II Level	57
Campaspe	2016	45-54	Certificate III and IV Level	1271
Campaspe	2016	45-54	Advanced Diploma and Diploma	489
Campaspe	2016	45-54	Bachelor	386
Campaspe	2016	45-54	Graduate Diploma and Graduate Certificate	108
Campaspe	2016	45-54	Postgraduate	59
Campaspe	2016	55-64		636
Campaspe	2016	55-64	Certificate nfd	104
Campaspe	2016	55-64	Certificate I and II Level	45
Campaspe	2016	55-64	Certificate III and IV Level	1074
Campaspe	2016	55-64	Advanced Diploma and Diploma	486
Campaspe	2016	55-64	Bachelor	375
Campaspe	2016	55-64	Graduate Diploma and Graduate Certificate	92
Campaspe	2016	55-64	Postgraduate	52
Campaspe	2016	65-74		721
Campaspe	2016	65-74	Certificate nfd	82
Campaspe	2016	65-74	Certificate I and II Level	27
Campaspe	2016	65-74	Certificate III and IV Level	632
Campaspe	2016	65-74	Advanced Diploma and Diploma	285
Campaspe	2016	65-74	Bachelor	206
Campaspe	2016	65-74	Graduate Diploma and Graduate Certificate	52
Campaspe	2016	65-74	Postgraduate	34
Campaspe	2016	75-84		630
Campaspe	2016	75-84	Certificate nfd	31
Campaspe	2016	75-84	Certificate I and II Level	5
Campaspe	2016	75-84	Certificate III and IV Level	264
Campaspe	2016	75-84	Advanced Diploma and Diploma	121
Campaspe	2016	75-84	Bachelor	72
Campaspe	2016	75-84	Graduate Diploma and Graduate Certificate	12
Campaspe	2016	75-84	Postgraduate	4
Campaspe	2016	85+		338
Campaspe	2016	85+	Certificate nfd	14
Campaspe	2016	85+	Certificate I and II Level	0
Campaspe	2016	85+	Certificate III and IV Level	80
Campaspe	2016	85+	Advanced Diploma and Diploma	34
Campaspe	2016	85+	Bachelor	16
Campaspe	2016	85+	Graduate Diploma and Graduate Certificate	0
Campaspe	2016	85+	Postgraduate	3
Moira	2006	15-19		209
Moira	2006	15-19	Certificate nfd	8
Moira	2006	15-19	Certificate I and II Level	25
Moira	2006	15-19	Certificate III and IV Level	70
Moira	2006	15-19	Advanced Diploma and Diploma	0
Moira	2006	15-19	Bachelor	0
Moira	2006	15-19	Graduate Diploma and Graduate Certificate	0
Moira	2006	15-19	Postgraduate	0
Moira	2006	20-24		99
Moira	2006	20-24	Certificate nfd	18
Moira	2006	20-24	Certificate I and II Level	36
Moira	2006	20-24	Certificate III and IV Level	301
Moira	2006	20-24	Advanced Diploma and Diploma	59
Moira	2006	20-24	Bachelor	55
Moira	2006	20-24	Graduate Diploma and Graduate Certificate	3
Moira	2006	20-24	Postgraduate	0
Moira	2006	25-34		208
Moira	2006	25-34	Certificate nfd	62
Moira	2006	25-34	Certificate I and II Level	57
Moira	2006	25-34	Certificate III and IV Level	626
Moira	2006	25-34	Advanced Diploma and Diploma	150
Moira	2006	25-34	Bachelor	254
Moira	2006	25-34	Graduate Diploma and Graduate Certificate	31
Moira	2006	25-34	Postgraduate	14
Moira	2006	35-44		342
Moira	2006	35-44	Certificate nfd	44
Moira	2006	35-44	Certificate I and II Level	51
Moira	2006	35-44	Certificate III and IV Level	787
Moira	2006	35-44	Advanced Diploma and Diploma	188
Moira	2006	35-44	Bachelor	247
Moira	2006	35-44	Graduate Diploma and Graduate Certificate	56
Moira	2006	35-44	Postgraduate	21
Moira	2006	45-54		367
Moira	2006	45-54	Certificate nfd	67
Moira	2006	45-54	Certificate I and II Level	45
Moira	2006	45-54	Certificate III and IV Level	703
Moira	2006	45-54	Advanced Diploma and Diploma	232
Moira	2006	45-54	Bachelor	226
Moira	2006	45-54	Graduate Diploma and Graduate Certificate	59
Moira	2006	45-54	Postgraduate	29
Moira	2006	55-64		411
Moira	2006	55-64	Certificate nfd	37
Moira	2006	55-64	Certificate I and II Level	12
Moira	2006	55-64	Certificate III and IV Level	487
Moira	2006	55-64	Advanced Diploma and Diploma	192
Moira	2006	55-64	Bachelor	172
Moira	2006	55-64	Graduate Diploma and Graduate Certificate	36
Moira	2006	55-64	Postgraduate	22
Moira	2006	65-74		525
Moira	2006	65-74	Certificate nfd	21
Moira	2006	65-74	Certificate I and II Level	12
Moira	2006	65-74	Certificate III and IV Level	299
Moira	2006	65-74	Advanced Diploma and Diploma	95
Moira	2006	65-74	Bachelor	78
Moira	2006	65-74	Graduate Diploma and Graduate Certificate	11
Moira	2006	65-74	Postgraduate	3
Moira	2006	75-84		515
Moira	2006	75-84	Certificate nfd	4
Moira	2006	75-84	Certificate I and II Level	4
Moira	2006	75-84	Certificate III and IV Level	160
Moira	2006	75-84	Advanced Diploma and Diploma	60
Moira	2006	75-84	Bachelor	36
Moira	2006	75-84	Graduate Diploma and Graduate Certificate	3
Moira	2006	75-84	Postgraduate	4
Moira	2006	85+		172
Moira	2006	85+	Certificate nfd	0
Moira	2006	85+	Certificate I and II Level	0
Moira	2006	85+	Certificate III and IV Level	22
Moira	2006	85+	Advanced Diploma and Diploma	14
Moira	2006	85+	Bachelor	9
Moira	2006	85+	Graduate Diploma and Graduate Certificate	0
