SA3_NAME16	Year	Occupation	workers
Carindale	2016	Labourers	1636
Carindale	2016	Machinery operators and drivers	853
Carindale	2016	Managers	3842
Carindale	2016	Professionals	7933
Carindale	2016	Sales workers	2482
Carindale	2016	Technicians and trades workers	2705
Holland Park - Yeronga	2006		514
Holland Park - Yeronga	2006	Clerical and administrative workers	5447
Holland Park - Yeronga	2006	Community and personal service workers	2726
Holland Park - Yeronga	2006	Labourers	2395
Holland Park - Yeronga	2006	Machinery operators and drivers	1219
Holland Park - Yeronga	2006	Managers	3745
Holland Park - Yeronga	2006	Professionals	10066
Holland Park - Yeronga	2006	Sales workers	2992
Holland Park - Yeronga	2006	Technicians and trades workers	3662
Holland Park - Yeronga	2011		603
Holland Park - Yeronga	2011	Clerical and administrative workers	5606
Holland Park - Yeronga	2011	Community and personal service workers	3291
Holland Park - Yeronga	2011	Labourers	2366
Holland Park - Yeronga	2011	Machinery operators and drivers	1240
Holland Park - Yeronga	2011	Managers	4171
Holland Park - Yeronga	2011	Professionals	12416
Holland Park - Yeronga	2011	Sales workers	2885
Holland Park - Yeronga	2011	Technicians and trades workers	3732
Holland Park - Yeronga	2016		505
Holland Park - Yeronga	2016	Clerical and administrative workers	5285
Holland Park - Yeronga	2016	Community and personal service workers	3854
Holland Park - Yeronga	2016	Labourers	2584
Holland Park - Yeronga	2016	Machinery operators and drivers	1153
Holland Park - Yeronga	2016	Managers	4764
Holland Park - Yeronga	2016	Professionals	13881
Holland Park - Yeronga	2016	Sales workers	3050
Holland Park - Yeronga	2016	Technicians and trades workers	3785
Mt Gravatt	2006		503
Mt Gravatt	2006	Clerical and administrative workers	5202
Mt Gravatt	2006	Community and personal service workers	2520
Mt Gravatt	2006	Labourers	2614
Mt Gravatt	2006	Machinery operators and drivers	1500
Mt Gravatt	2006	Managers	3471
Mt Gravatt	2006	Professionals	7287
Mt Gravatt	2006	Sales workers	3266
Mt Gravatt	2006	Technicians and trades workers	3869
Mt Gravatt	2011		576
Mt Gravatt	2011	Clerical and administrative workers	5356
Mt Gravatt	2011	Community and personal service workers	2878
Mt Gravatt	2011	Labourers	2554
Mt Gravatt	2011	Machinery operators and drivers	1478
Mt Gravatt	2011	Managers	3665
Mt Gravatt	2011	Professionals	8596
Mt Gravatt	2011	Sales workers	3028
Mt Gravatt	2011	Technicians and trades workers	3881
Mt Gravatt	2016		594
Mt Gravatt	2016	Clerical and administrative workers	4967
Mt Gravatt	2016	Community and personal service workers	3273
Mt Gravatt	2016	Labourers	2824
Mt Gravatt	2016	Machinery operators and drivers	1433
Mt Gravatt	2016	Managers	3971
Mt Gravatt	2016	Professionals	9450
Mt Gravatt	2016	Sales workers	3259
Mt Gravatt	2016	Technicians and trades workers	3752
Nathan	2006		285
Nathan	2006	Clerical and administrative workers	2676
Nathan	2006	Community and personal service workers	1351
Nathan	2006	Labourers	1427
Nathan	2006	Machinery operators and drivers	902
Nathan	2006	Managers	1680
Nathan	2006	Professionals	4311
Nathan	2006	Sales workers	1501
Nathan	2006	Technicians and trades workers	2103
Nathan	2011		373
Nathan	2011	Clerical and administrative workers	2717
Nathan	2011	Community and personal service workers	1617
Nathan	2011	Labourers	1450
Nathan	2011	Machinery operators and drivers	880
Nathan	2011	Managers	1911
Nathan	2011	Professionals	5113
Nathan	2011	Sales workers	1474
Nathan	2011	Technicians and trades workers	2069
Nathan	2016		327
Nathan	2016	Clerical and administrative workers	2536
Nathan	2016	Community and personal service workers	1849
Nathan	2016	Labourers	1608
Nathan	2016	Machinery operators and drivers	882
Nathan	2016	Managers	2179
Nathan	2016	Professionals	5852
Nathan	2016	Sales workers	1573
Nathan	2016	Technicians and trades workers	2120
Rocklea - Acacia Ridge	2006		420
Rocklea - Acacia Ridge	2006	Clerical and administrative workers	4051
Rocklea - Acacia Ridge	2006	Community and personal service workers	1771
Rocklea - Acacia Ridge	2006	Labourers	2129
Rocklea - Acacia Ridge	2006	Machinery operators and drivers	1831
Rocklea - Acacia Ridge	2006	Managers	2600
Rocklea - Acacia Ridge	2006	Professionals	3625
Rocklea - Acacia Ridge	2006	Sales workers	2395
Rocklea - Acacia Ridge	2006	Technicians and trades workers	3359
Rocklea - Acacia Ridge	2011		519
Rocklea - Acacia Ridge	2011	Clerical and administrative workers	4771
Rocklea - Acacia Ridge	2011	Community and personal service workers	2288
Rocklea - Acacia Ridge	2011	Labourers	2369
Rocklea - Acacia Ridge	2011	Machinery operators and drivers	2027
Rocklea - Acacia Ridge	2011	Managers	2886
Rocklea - Acacia Ridge	2011	Professionals	5342
Rocklea - Acacia Ridge	2011	Sales workers	2761
Rocklea - Acacia Ridge	2011	Technicians and trades workers	3669
Rocklea - Acacia Ridge	2016		556
Rocklea - Acacia Ridge	2016	Clerical and administrative workers	4430
Rocklea - Acacia Ridge	2016	Community and personal service workers	2806
Rocklea - Acacia Ridge	2016	Labourers	2677
Rocklea - Acacia Ridge	2016	Machinery operators and drivers	2082
Rocklea - Acacia Ridge	2016	Managers	3060
Rocklea - Acacia Ridge	2016	Professionals	6094
Rocklea - Acacia Ridge	2016	Sales workers	2837
Rocklea - Acacia Ridge	2016	Technicians and trades workers	3615
Sunnybank	2006		442
Sunnybank	2006	Clerical and administrative workers	3558
Sunnybank	2006	Community and personal service workers	1721
Sunnybank	2006	Labourers	1960
Sunnybank	2006	Machinery operators and drivers	1261
Sunnybank	2006	Managers	2214
Sunnybank	2006	Professionals	4222
Sunnybank	2006	Sales workers	2287
Sunnybank	2006	Technicians and trades workers	2748
Sunnybank	2011		454
Sunnybank	2011	Clerical and administrative workers	3300
Sunnybank	2011	Community and personal service workers	2048
Sunnybank	2011	Labourers	2036
Sunnybank	2011	Machinery operators and drivers	1399
Sunnybank	2011	Managers	2154
Sunnybank	2011	Professionals	5014
Sunnybank	2011	Sales workers	2129
Sunnybank	2011	Technicians and trades workers	2896
Sunnybank	2016		396
Sunnybank	2016	Clerical and administrative workers	2936
Sunnybank	2016	Community and personal service workers	2369
Sunnybank	2016	Labourers	2602
Sunnybank	2016	Machinery operators and drivers	1386
Sunnybank	2016	Managers	2237
Sunnybank	2016	Professionals	4965
Sunnybank	2016	Sales workers	2234
Sunnybank	2016	Technicians and trades workers	2767
Centenary	2006		250
Centenary	2006	Clerical and administrative workers	2857
Centenary	2006	Community and personal service workers	1434
Centenary	2006	Labourers	977
Centenary	2006	Machinery operators and drivers	612
Centenary	2006	Managers	2418
Centenary	2006	Professionals	4689
Centenary	2006	Sales workers	1835
Centenary	2006	Technicians and trades workers	2001
Centenary	2011		265
Centenary	2011	Clerical and administrative workers	2813
Centenary	2011	Community and personal service workers	1452
Centenary	2011	Labourers	856
Centenary	2011	Machinery operators and drivers	588
Centenary	2011	Managers	2524
Centenary	2011	Professionals	5087
Centenary	2011	Sales workers	1648
Centenary	2011	Technicians and trades workers	1949
Centenary	2016		229
Centenary	2016	Clerical and administrative workers	2617
Centenary	2016	Community and personal service workers	1593
Centenary	2016	Labourers	931
Centenary	2016	Machinery operators and drivers	591
Centenary	2016	Managers	2376
Centenary	2016	Professionals	5023
Centenary	2016	Sales workers	1540
Centenary	2016	Technicians and trades workers	1768
Kenmore - Brookfield - Moggill	2006		291
Kenmore - Brookfield - Moggill	2006	Clerical and administrative workers	3031
Kenmore - Brookfield - Moggill	2006	Community and personal service workers	1484
Kenmore - Brookfield - Moggill	2006	Labourers	910
Kenmore - Brookfield - Moggill	2006	Machinery operators and drivers	317
Kenmore - Brookfield - Moggill	2006	Managers	3510
Kenmore - Brookfield - Moggill	2006	Professionals	7564
Kenmore - Brookfield - Moggill	2006	Sales workers	2004
Kenmore - Brookfield - Moggill	2006	Technicians and trades workers	1709
Kenmore - Brookfield - Moggill	2011		349
Kenmore - Brookfield - Moggill	2011	Clerical and administrative workers	3182
Kenmore - Brookfield - Moggill	2011	Community and personal service workers	1738
Kenmore - Brookfield - Moggill	2011	Labourers	882
Kenmore - Brookfield - Moggill	2011	Machinery operators and drivers	395
Kenmore - Brookfield - Moggill	2011	Managers	3674
Kenmore - Brookfield - Moggill	2011	Professionals	8187
Kenmore - Brookfield - Moggill	2011	Sales workers	1934
Kenmore - Brookfield - Moggill	2011	Technicians and trades workers	1825
Kenmore - Brookfield - Moggill	2016		318
Kenmore - Brookfield - Moggill	2016	Clerical and administrative workers	2949
Kenmore - Brookfield - Moggill	2016	Community and personal service workers	1903
Kenmore - Brookfield - Moggill	2016	Labourers	945
Kenmore - Brookfield - Moggill	2016	Machinery operators and drivers	392
Kenmore - Brookfield - Moggill	2016	Managers	3724
Kenmore - Brookfield - Moggill	2016	Professionals	8225
Kenmore - Brookfield - Moggill	2016	Sales workers	1881
Kenmore - Brookfield - Moggill	2016	Technicians and trades workers	1791
Sherwood - Indooroopilly	2006		302
Sherwood - Indooroopilly	2006	Clerical and administrative workers	3213
Sherwood - Indooroopilly	2006	Community and personal service workers	2285
Sherwood - Indooroopilly	2006	Labourers	1375
Sherwood - Indooroopilly	2006	Machinery operators and drivers	483
Sherwood - Indooroopilly	2006	Managers	2722
Sherwood - Indooroopilly	2006	Professionals	9029
Sherwood - Indooroopilly	2006	Sales workers	2319
Sherwood - Indooroopilly	2006	Technicians and trades workers	1766
Sherwood - Indooroopilly	2011		354
Sherwood - Indooroopilly	2011	Clerical and administrative workers	3350
Sherwood - Indooroopilly	2011	Community and personal service workers	2251
Sherwood - Indooroopilly	2011	Labourers	1066
Sherwood - Indooroopilly	2011	Machinery operators and drivers	415
Sherwood - Indooroopilly	2011	Managers	2853
Sherwood - Indooroopilly	2011	Professionals	9658
Sherwood - Indooroopilly	2011	Sales workers	2064
Sherwood - Indooroopilly	2011	Technicians and trades workers	1618
Sherwood - Indooroopilly	2016		344
Sherwood - Indooroopilly	2016	Clerical and administrative workers	3004
Sherwood - Indooroopilly	2016	Community and personal service workers	2533
Sherwood - Indooroopilly	2016	Labourers	1275
Sherwood - Indooroopilly	2016	Machinery operators and drivers	408
Sherwood - Indooroopilly	2016	Managers	3032
Sherwood - Indooroopilly	2016	Professionals	9700
Sherwood - Indooroopilly	2016	Sales workers	2191
Sherwood - Indooroopilly	2016	Technicians and trades workers	1644
The Gap - Enoggera	2006		343
The Gap - Enoggera	2006	Clerical and administrative workers	4036
The Gap - Enoggera	2006	Community and personal service workers	2350
The Gap - Enoggera	2006	Labourers	1446
The Gap - Enoggera	2006	Machinery operators and drivers	824
The Gap - Enoggera	2006	Managers	2632
The Gap - Enoggera	2006	Professionals	6118
The Gap - Enoggera	2006	Sales workers	2265
The Gap - Enoggera	2006	Technicians and trades workers	2725
The Gap - Enoggera	2011		392
The Gap - Enoggera	2011	Clerical and administrative workers	4099
The Gap - Enoggera	2011	Community and personal service workers	3134
The Gap - Enoggera	2011	Labourers	1246
The Gap - Enoggera	2011	Machinery operators and drivers	727
The Gap - Enoggera	2011	Managers	3095
The Gap - Enoggera	2011	Professionals	7218
The Gap - Enoggera	2011	Sales workers	2044
The Gap - Enoggera	2011	Technicians and trades workers	2794
The Gap - Enoggera	2016		333
The Gap - Enoggera	2016	Clerical and administrative workers	3801
The Gap - Enoggera	2016	Community and personal service workers	3201
The Gap - Enoggera	2016	Labourers	1365
The Gap - Enoggera	2016	Machinery operators and drivers	772
The Gap - Enoggera	2016	Managers	3373
The Gap - Enoggera	2016	Professionals	7613
The Gap - Enoggera	2016	Sales workers	1909
The Gap - Enoggera	2016	Technicians and trades workers	2609
Brisbane Inner	2006		429
Brisbane Inner	2006	Clerical and administrative workers	3824
Brisbane Inner	2006	Community and personal service workers	2364
Brisbane Inner	2006	Labourers	1626
Brisbane Inner	2006	Machinery operators and drivers	599
Brisbane Inner	2006	Managers	3938
Brisbane Inner	2006	Professionals	9582
Brisbane Inner	2006	Sales workers	2522
Brisbane Inner	2006	Technicians and trades workers	2243
Brisbane Inner	2011		619
Brisbane Inner	2011	Clerical and administrative workers	4455
Brisbane Inner	2011	Community and personal service workers	3051
Brisbane Inner	2011	Labourers	1883
Brisbane Inner	2011	Machinery operators and drivers	583
Brisbane Inner	2011	Managers	4727
Brisbane Inner	2011	Professionals	12383
Brisbane Inner	2011	Sales workers	2539
Brisbane Inner	2011	Technicians and trades workers	2622
Brisbane Inner	2016		595
Brisbane Inner	2016	Clerical and administrative workers	4648
Brisbane Inner	2016	Community and personal service workers	3940
Brisbane Inner	2016	Labourers	2856
Brisbane Inner	2016	Machinery operators and drivers	705
Brisbane Inner	2016	Managers	5418
Brisbane Inner	2016	Professionals	13708
Brisbane Inner	2016	Sales workers	2933
Brisbane Inner	2016	Technicians and trades workers	3033
Brisbane Inner - East	2006		289
Brisbane Inner - East	2006	Clerical and administrative workers	3093
Brisbane Inner - East	2006	Community and personal service workers	1440
Brisbane Inner - East	2006	Labourers	1169
Brisbane Inner - East	2006	Machinery operators and drivers	657
Brisbane Inner - East	2006	Managers	2870
Brisbane Inner - East	2006	Professionals	5806
Brisbane Inner - East	2006	Sales workers	1734
Brisbane Inner - East	2006	Technicians and trades workers	2000
Brisbane Inner - East	2011		362
Brisbane Inner - East	2011	Clerical and administrative workers	3470
Brisbane Inner - East	2011	Community and personal service workers	1700
Brisbane Inner - East	2011	Labourers	1070
Brisbane Inner - East	2011	Machinery operators and drivers	601
Brisbane Inner - East	2011	Managers	3514
Brisbane Inner - East	2011	Professionals	7250
Brisbane Inner - East	2011	Sales workers	1740
Brisbane Inner - East	2011	Technicians and trades workers	2247
Brisbane Inner - East	2016		360
Brisbane Inner - East	2016	Clerical and administrative workers	3322
Brisbane Inner - East	2016	Community and personal service workers	2000
Brisbane Inner - East	2016	Labourers	1176
Brisbane Inner - East	2016	Machinery operators and drivers	578
Brisbane Inner - East	2016	Managers	3926
Brisbane Inner - East	2016	Professionals	7804
Brisbane Inner - East	2016	Sales workers	1893
Brisbane Inner - East	2016	Technicians and trades workers	2126
Brisbane Inner - North	2006		591
Brisbane Inner - North	2006	Clerical and administrative workers	6336
Brisbane Inner - North	2006	Community and personal service workers	3120
