SA3_NAME16	Year	Age5yr	ChildrenEverBorn	females
Prospect - Walkerville	2011	25-29	6	0
Prospect - Walkerville	2011	30-34		32
Prospect - Walkerville	2011	30-34	0	399
Prospect - Walkerville	2011	30-34	1	178
Prospect - Walkerville	2011	30-34	2	182
Prospect - Walkerville	2011	30-34	3	30
Prospect - Walkerville	2011	30-34	4	3
Prospect - Walkerville	2011	30-34	5	0
Prospect - Walkerville	2011	30-34	6	0
Prospect - Walkerville	2011	35-39		29
Prospect - Walkerville	2011	35-39	0	263
Prospect - Walkerville	2011	35-39	1	189
Prospect - Walkerville	2011	35-39	2	297
Prospect - Walkerville	2011	35-39	3	107
Prospect - Walkerville	2011	35-39	4	15
Prospect - Walkerville	2011	35-39	5	9
Prospect - Walkerville	2011	35-39	6	3
Prospect - Walkerville	2011	40-44		32
Prospect - Walkerville	2011	40-44	0	236
Prospect - Walkerville	2011	40-44	1	145
Prospect - Walkerville	2011	40-44	2	416
Prospect - Walkerville	2011	40-44	3	174
Prospect - Walkerville	2011	40-44	4	30
Prospect - Walkerville	2011	40-44	5	0
Prospect - Walkerville	2011	40-44	6	3
Prospect - Walkerville	2011	45-49		29
Prospect - Walkerville	2011	45-49	0	187
Prospect - Walkerville	2011	45-49	1	156
Prospect - Walkerville	2011	45-49	2	383
Prospect - Walkerville	2011	45-49	3	172
Prospect - Walkerville	2011	45-49	4	51
Prospect - Walkerville	2011	45-49	5	8
Prospect - Walkerville	2011	45-49	6	0
Prospect - Walkerville	2011	50-54		34
Prospect - Walkerville	2011	50-54	0	188
Prospect - Walkerville	2011	50-54	1	131
Prospect - Walkerville	2011	50-54	2	400
Prospect - Walkerville	2011	50-54	3	169
Prospect - Walkerville	2011	50-54	4	36
Prospect - Walkerville	2011	50-54	5	13
Prospect - Walkerville	2011	50-54	6	4
Prospect - Walkerville	2011	55-59		28
Prospect - Walkerville	2011	55-59	0	151
Prospect - Walkerville	2011	55-59	1	114
Prospect - Walkerville	2011	55-59	2	346
Prospect - Walkerville	2011	55-59	3	156
Prospect - Walkerville	2011	55-59	4	52
Prospect - Walkerville	2011	55-59	5	13
Prospect - Walkerville	2011	55-59	6	6
Prospect - Walkerville	2011	60-64		39
Prospect - Walkerville	2011	60-64	0	117
Prospect - Walkerville	2011	60-64	1	81
Prospect - Walkerville	2011	60-64	2	268
Prospect - Walkerville	2011	60-64	3	163
Prospect - Walkerville	2011	60-64	4	43
Prospect - Walkerville	2011	60-64	5	9
Prospect - Walkerville	2011	60-64	6	0
Prospect - Walkerville	2011	65-69		19
Prospect - Walkerville	2011	65-69	0	79
Prospect - Walkerville	2011	65-69	1	49
Prospect - Walkerville	2011	65-69	2	203
Prospect - Walkerville	2011	65-69	3	125
Prospect - Walkerville	2011	65-69	4	36
Prospect - Walkerville	2011	65-69	5	12
Prospect - Walkerville	2011	65-69	6	6
Prospect - Walkerville	2011	70-74		29
Prospect - Walkerville	2011	70-74	0	43
Prospect - Walkerville	2011	70-74	1	35
Prospect - Walkerville	2011	70-74	2	139
Prospect - Walkerville	2011	70-74	3	108
Prospect - Walkerville	2011	70-74	4	66
Prospect - Walkerville	2011	70-74	5	22
Prospect - Walkerville	2011	70-74	6	16
Prospect - Walkerville	2011	75-79		28
Prospect - Walkerville	2011	75-79	0	31
Prospect - Walkerville	2011	75-79	1	32
Prospect - Walkerville	2011	75-79	2	116
Prospect - Walkerville	2011	75-79	3	121
Prospect - Walkerville	2011	75-79	4	59
Prospect - Walkerville	2011	75-79	5	13
Prospect - Walkerville	2011	75-79	6	15
Prospect - Walkerville	2011	80-84		49
Prospect - Walkerville	2011	80-84	0	53
Prospect - Walkerville	2011	80-84	1	37
Prospect - Walkerville	2011	80-84	2	85
Prospect - Walkerville	2011	80-84	3	97
Prospect - Walkerville	2011	80-84	4	52
Prospect - Walkerville	2011	80-84	5	17
Prospect - Walkerville	2011	80-84	6	12
Prospect - Walkerville	2011	85+		62
Prospect - Walkerville	2011	85+	0	55
Prospect - Walkerville	2011	85+	1	63
Prospect - Walkerville	2011	85+	2	137
Prospect - Walkerville	2011	85+	3	99
Prospect - Walkerville	2011	85+	4	64
Prospect - Walkerville	2011	85+	5	21
Prospect - Walkerville	2011	85+	6	27
Prospect - Walkerville	2016	15-19		79
Prospect - Walkerville	2016	15-19	0	694
Prospect - Walkerville	2016	15-19	1	5
Prospect - Walkerville	2016	15-19	2	0
Prospect - Walkerville	2016	15-19	3	0
Prospect - Walkerville	2016	15-19	4	0
Prospect - Walkerville	2016	15-19	5	0
Prospect - Walkerville	2016	15-19	6	0
Prospect - Walkerville	2016	20-24		82
Prospect - Walkerville	2016	20-24	0	884
Prospect - Walkerville	2016	20-24	1	23
Prospect - Walkerville	2016	20-24	2	3
Prospect - Walkerville	2016	20-24	3	0
Prospect - Walkerville	2016	20-24	4	0
Prospect - Walkerville	2016	20-24	5	0
Prospect - Walkerville	2016	20-24	6	0
Prospect - Walkerville	2016	25-29		67
Prospect - Walkerville	2016	25-29	0	741
Prospect - Walkerville	2016	25-29	1	121
Prospect - Walkerville	2016	25-29	2	38
Prospect - Walkerville	2016	25-29	3	3
Prospect - Walkerville	2016	25-29	4	3
Prospect - Walkerville	2016	25-29	5	0
Prospect - Walkerville	2016	25-29	6	0
Prospect - Walkerville	2016	30-34		72
Prospect - Walkerville	2016	30-34	0	452
Prospect - Walkerville	2016	30-34	1	244
Prospect - Walkerville	2016	30-34	2	198
Prospect - Walkerville	2016	30-34	3	47
Prospect - Walkerville	2016	30-34	4	12
Prospect - Walkerville	2016	30-34	5	0
Prospect - Walkerville	2016	30-34	6	0
Prospect - Walkerville	2016	35-39		43
Prospect - Walkerville	2016	35-39	0	241
Prospect - Walkerville	2016	35-39	1	152
Prospect - Walkerville	2016	35-39	2	302
Prospect - Walkerville	2016	35-39	3	100
Prospect - Walkerville	2016	35-39	4	18
Prospect - Walkerville	2016	35-39	5	7
Prospect - Walkerville	2016	35-39	6	3
Prospect - Walkerville	2016	40-44		42
Prospect - Walkerville	2016	40-44	0	173
Prospect - Walkerville	2016	40-44	1	143
Prospect - Walkerville	2016	40-44	2	368
Prospect - Walkerville	2016	40-44	3	128
Prospect - Walkerville	2016	40-44	4	31
Prospect - Walkerville	2016	40-44	5	8
Prospect - Walkerville	2016	40-44	6	3
Prospect - Walkerville	2016	45-49		45
Prospect - Walkerville	2016	45-49	0	188
Prospect - Walkerville	2016	45-49	1	148
Prospect - Walkerville	2016	45-49	2	414
Prospect - Walkerville	2016	45-49	3	172
Prospect - Walkerville	2016	45-49	4	33
Prospect - Walkerville	2016	45-49	5	8
Prospect - Walkerville	2016	45-49	6	6
Prospect - Walkerville	2016	50-54		59
Prospect - Walkerville	2016	50-54	0	175
Prospect - Walkerville	2016	50-54	1	122
Prospect - Walkerville	2016	50-54	2	383
Prospect - Walkerville	2016	50-54	3	170
Prospect - Walkerville	2016	50-54	4	47
Prospect - Walkerville	2016	50-54	5	3
Prospect - Walkerville	2016	50-54	6	3
Prospect - Walkerville	2016	55-59		46
Prospect - Walkerville	2016	55-59	0	171
Prospect - Walkerville	2016	55-59	1	142
Prospect - Walkerville	2016	55-59	2	395
Prospect - Walkerville	2016	55-59	3	188
Prospect - Walkerville	2016	55-59	4	41
Prospect - Walkerville	2016	55-59	5	11
Prospect - Walkerville	2016	55-59	6	3
Prospect - Walkerville	2016	60-64		55
Prospect - Walkerville	2016	60-64	0	134
Prospect - Walkerville	2016	60-64	1	119
Prospect - Walkerville	2016	60-64	2	344
Prospect - Walkerville	2016	60-64	3	157
Prospect - Walkerville	2016	60-64	4	52
Prospect - Walkerville	2016	60-64	5	14
Prospect - Walkerville	2016	60-64	6	3
Prospect - Walkerville	2016	65-69		36
Prospect - Walkerville	2016	65-69	0	113
Prospect - Walkerville	2016	65-69	1	90
Prospect - Walkerville	2016	65-69	2	256
Prospect - Walkerville	2016	65-69	3	161
Prospect - Walkerville	2016	65-69	4	46
Prospect - Walkerville	2016	65-69	5	15
Prospect - Walkerville	2016	65-69	6	3
Prospect - Walkerville	2016	70-74		34
Prospect - Walkerville	2016	70-74	0	66
Prospect - Walkerville	2016	70-74	1	56
Prospect - Walkerville	2016	70-74	2	198
Prospect - Walkerville	2016	70-74	3	129
Prospect - Walkerville	2016	70-74	4	35
Prospect - Walkerville	2016	70-74	5	12
Prospect - Walkerville	2016	70-74	6	3
Prospect - Walkerville	2016	75-79		17
Prospect - Walkerville	2016	75-79	0	42
Prospect - Walkerville	2016	75-79	1	29
Prospect - Walkerville	2016	75-79	2	122
Prospect - Walkerville	2016	75-79	3	114
Prospect - Walkerville	2016	75-79	4	56
Prospect - Walkerville	2016	75-79	5	19
Prospect - Walkerville	2016	75-79	6	15
Prospect - Walkerville	2016	80-84		21
Prospect - Walkerville	2016	80-84	0	18
Prospect - Walkerville	2016	80-84	1	21
Prospect - Walkerville	2016	80-84	2	103
Prospect - Walkerville	2016	80-84	3	106
Prospect - Walkerville	2016	80-84	4	58
Prospect - Walkerville	2016	80-84	5	11
Prospect - Walkerville	2016	80-84	6	12
Prospect - Walkerville	2016	85+		43
Prospect - Walkerville	2016	85+	0	51
Prospect - Walkerville	2016	85+	1	40
Prospect - Walkerville	2016	85+	2	116
Prospect - Walkerville	2016	85+	3	122
Prospect - Walkerville	2016	85+	4	77
Prospect - Walkerville	2016	85+	5	28
Prospect - Walkerville	2016	85+	6	16
Unley	2006	15-19		73
Unley	2006	15-19	0	1141
Unley	2006	15-19	1	8
Unley	2006	15-19	2	0
Unley	2006	15-19	3	0
Unley	2006	15-19	4	0
Unley	2006	15-19	5	0
Unley	2006	15-19	6	0
Unley	2006	20-24		76
Unley	2006	20-24	0	1458
Unley	2006	20-24	1	32
Unley	2006	20-24	2	4
Unley	2006	20-24	3	0
Unley	2006	20-24	4	0
Unley	2006	20-24	5	0
Unley	2006	20-24	6	0
Unley	2006	25-29		63
Unley	2006	25-29	0	1074
Unley	2006	25-29	1	116
Unley	2006	25-29	2	33
Unley	2006	25-29	3	6
Unley	2006	25-29	4	3
Unley	2006	25-29	5	0
Unley	2006	25-29	6	0
Unley	2006	30-34		38
Unley	2006	30-34	0	621
Unley	2006	30-34	1	299
Unley	2006	30-34	2	212
Unley	2006	30-34	3	62
Unley	2006	30-34	4	5
Unley	2006	30-34	5	3
Unley	2006	30-34	6	0
Unley	2006	35-39		48
Unley	2006	35-39	0	396
Unley	2006	35-39	1	250
Unley	2006	35-39	2	462
Unley	2006	35-39	3	169
Unley	2006	35-39	4	22
Unley	2006	35-39	5	7
Unley	2006	35-39	6	0
Unley	2006	40-44		46
Unley	2006	40-44	0	328
Unley	2006	40-44	1	211
Unley	2006	40-44	2	508
Unley	2006	40-44	3	189
Unley	2006	40-44	4	44
Unley	2006	40-44	5	11
Unley	2006	40-44	6	3
Unley	2006	45-49		55
Unley	2006	45-49	0	331
Unley	2006	45-49	1	208
Unley	2006	45-49	2	491
Unley	2006	45-49	3	225
Unley	2006	45-49	4	50
Unley	2006	45-49	5	12
Unley	2006	45-49	6	9
Unley	2006	50-54		47
Unley	2006	50-54	0	317
Unley	2006	50-54	1	174
Unley	2006	50-54	2	502
Unley	2006	50-54	3	235
Unley	2006	50-54	4	55
Unley	2006	50-54	5	16
Unley	2006	50-54	6	8
Unley	2006	55-59		49
Unley	2006	55-59	0	246
Unley	2006	55-59	1	138
Unley	2006	55-59	2	459
Unley	2006	55-59	3	243
Unley	2006	55-59	4	61
Unley	2006	55-59	5	9
Unley	2006	55-59	6	8
Unley	2006	60-64		31
Unley	2006	60-64	0	135
Unley	2006	60-64	1	73
Unley	2006	60-64	2	302
Unley	2006	60-64	3	191
Unley	2006	60-64	4	45
Unley	2006	60-64	5	9
Unley	2006	60-64	6	5
Unley	2006	65-69		24
Unley	2006	65-69	0	84
Unley	2006	65-69	1	34
Unley	2006	65-69	2	186
Unley	2006	65-69	3	181
Unley	2006	65-69	4	94
Unley	2006	65-69	5	23
Unley	2006	65-69	6	11
Unley	2006	70-74		43
Unley	2006	70-74	0	70
Unley	2006	70-74	1	38
Unley	2006	70-74	2	139
Unley	2006	70-74	3	156
Unley	2006	70-74	4	79
Unley	2006	70-74	5	26
Unley	2006	70-74	6	20
Unley	2006	75-79		78
Unley	2006	75-79	0	88
Unley	2006	75-79	1	60
Unley	2006	75-79	2	160
Unley	2006	75-79	3	137
Unley	2006	75-79	4	80
Unley	2006	75-79	5	27
Unley	2006	75-79	6	27
Unley	2006	80-84		134
Unley	2006	80-84	0	85
Unley	2006	80-84	1	84
Unley	2006	80-84	2	168
Unley	2006	80-84	3	128
Unley	2006	80-84	4	89
Unley	2006	80-84	5	32
Unley	2006	80-84	6	22
Unley	2006	85+		291
Unley	2006	85+	0	127
Unley	2006	85+	1	103
Unley	2006	85+	2	228
Unley	2006	85+	3	138
Unley	2006	85+	4	74
Unley	2006	85+	5	28
Unley	2006	85+	6	29
Unley	2011	15-19		65
Unley	2011	15-19	0	998
Unley	2011	15-19	1	5
Unley	2011	15-19	2	0
Unley	2011	15-19	3	3
Unley	2011	15-19	4	0
Unley	2011	15-19	5	0
Unley	2011	15-19	6	0
Unley	2011	20-24		82
Unley	2011	20-24	0	1395
Unley	2011	20-24	1	23
Unley	2011	20-24	2	4
Unley	2011	20-24	3	0
Unley	2011	20-24	4	0
Unley	2011	20-24	5	0
Unley	2011	20-24	6	0
Unley	2011	25-29		73
Unley	2011	25-29	0	1139
Unley	2011	25-29	1	109
Unley	2011	25-29	2	38
Unley	2011	25-29	3	3
Unley	2011	25-29	4	0
Unley	2011	25-29	5	0
Unley	2011	25-29	6	0
Unley	2011	30-34		51
Unley	2011	30-34	0	635
Unley	2011	30-34	1	255
Unley	2011	30-34	2	198
Unley	2011	30-34	3	36
Unley	2011	30-34	4	6
Unley	2011	30-34	5	0
Unley	2011	30-34	6	3
Unley	2011	35-39		54
Unley	2011	35-39	0	359
Unley	2011	35-39	1	254
Unley	2011	35-39	2	455
Unley	2011	35-39	3	159
Unley	2011	35-39	4	18
Unley	2011	35-39	5	3
Unley	2011	35-39	6	3
Unley	2011	40-44		40
Unley	2011	40-44	0	277
Unley	2011	40-44	1	215
Unley	2011	40-44	2	526
Unley	2011	40-44	3	226
Unley	2011	40-44	4	36
Unley	2011	40-44	5	8
Unley	2011	40-44	6	3
Unley	2011	45-49		42
Unley	2011	45-49	0	282
Unley	2011	45-49	1	197
Unley	2011	45-49	2	537
Unley	2011	45-49	3	178
Unley	2011	45-49	4	43
Unley	2011	45-49	5	14
Unley	2011	45-49	6	3
Unley	2011	50-54		44
Unley	2011	50-54	0	320
Unley	2011	50-54	1	209
Unley	2011	50-54	2	492
Unley	2011	50-54	3	249
Unley	2011	50-54	4	42
Unley	2011	50-54	5	8
Unley	2011	50-54	6	6
Unley	2011	55-59		49
Unley	2011	55-59	0	302
Unley	2011	55-59	1	186
Unley	2011	55-59	2	471
Unley	2011	55-59	3	228
Unley	2011	55-59	4	59
Unley	2011	55-59	5	20
Unley	2011	55-59	6	4
Unley	2011	60-64		48
Unley	2011	60-64	0	234
Unley	2011	60-64	1	123
Unley	2011	60-64	2	423
Unley	2011	60-64	3	233
Unley	2011	60-64	4	57
Unley	2011	60-64	5	7
Unley	2011	60-64	6	6
Unley	2011	65-69		47
Unley	2011	65-69	0	122
Unley	2011	65-69	1	72
Unley	2011	65-69	2	279
Unley	2011	65-69	3	180
Unley	2011	65-69	4	55
Unley	2011	65-69	5	10
Unley	2011	65-69	6	8
Unley	2011	70-74		32
Unley	2011	70-74	0	94
Unley	2011	70-74	1	27
Unley	2011	70-74	2	181
Unley	2011	70-74	3	178
Unley	2011	70-74	4	90
Unley	2011	70-74	5	28
Unley	2011	70-74	6	11
Unley	2011	75-79		33
Unley	2011	75-79	0	51
Unley	2011	75-79	1	38
Unley	2011	75-79	2	136
Unley	2011	75-79	3	146
Unley	2011	75-79	4	78
Unley	2011	75-79	5	27
Unley	2011	75-79	6	15
Unley	2011	80-84		95
Unley	2011	80-84	0	61
Unley	2011	80-84	1	52
Unley	2011	80-84	2	156
Unley	2011	80-84	3	127
Unley	2011	80-84	4	81
Unley	2011	80-84	5	27
Unley	2011	80-84	6	35
Unley	2011	85+		302
Unley	2011	85+	0	124
Unley	2011	85+	1	95
Unley	2011	85+	2	228
Unley	2011	85+	3	164
Unley	2011	85+	4	95
Unley	2011	85+	5	42
Unley	2011	85+	6	35
Unley	2016	15-19		102
Unley	2016	15-19	0	1015
Unley	2016	15-19	1	0
Unley	2016	15-19	2	0
Unley	2016	15-19	3	0
Unley	2016	15-19	4	0
Unley	2016	15-19	5	0
Unley	2016	15-19	6	0
Unley	2016	20-24		97
Unley	2016	20-24	0	1246
Unley	2016	20-24	1	9
Unley	2016	20-24	2	7
Unley	2016	20-24	3	0
Unley	2016	20-24	4	0
Unley	2016	20-24	5	0
Unley	2016	20-24	6	0
Unley	2016	25-29		85
Unley	2016	25-29	0	1134
Unley	2016	25-29	1	91
Unley	2016	25-29	2	22
Unley	2016	25-29	3	5
Unley	2016	25-29	4	0
Unley	2016	25-29	5	0
Unley	2016	25-29	6	0
Unley	2016	30-34		72
Unley	2016	30-34	0	712
Unley	2016	30-34	1	266
Unley	2016	30-34	2	193
Unley	2016	30-34	3	39
Unley	2016	30-34	4	0
Unley	2016	30-34	5	0
Unley	2016	30-34	6	0
Unley	2016	35-39		62
Unley	2016	35-39	0	327
Unley	2016	35-39	1	271
Unley	2016	35-39	2	417
Unley	2016	35-39	3	145
Unley	2016	35-39	4	22
Unley	2016	35-39	5	3
Unley	2016	35-39	6	4
Unley	2016	40-44		62
Unley	2016	40-44	0	257
Unley	2016	40-44	1	219
Unley	2016	40-44	2	570
Unley	2016	40-44	3	175
Unley	2016	40-44	4	39
Unley	2016	40-44	5	5
Unley	2016	40-44	6	0
Unley	2016	45-49		62
Unley	2016	45-49	0	236
Unley	2016	45-49	1	196
Unley	2016	45-49	2	539
Unley	2016	45-49	3	221
Unley	2016	45-49	4	40
Unley	2016	45-49	5	4
Unley	2016	45-49	6	3
Unley	2016	50-54		61
Unley	2016	50-54	0	270
Unley	2016	50-54	1	179
Unley	2016	50-54	2	500
Unley	2016	50-54	3	182
Unley	2016	50-54	4	41
Unley	2016	50-54	5	11
Unley	2016	50-54	6	0
Unley	2016	55-59		73
Unley	2016	55-59	0	273
Unley	2016	55-59	1	180
Unley	2016	55-59	2	448
Unley	2016	55-59	3	241
Unley	2016	55-59	4	49
Unley	2016	55-59	5	9
Unley	2016	55-59	6	6
Unley	2016	60-64		56
Unley	2016	60-64	0	274
Unley	2016	60-64	1	173
Unley	2016	60-64	2	449
Unley	2016	60-64	3	208
Unley	2016	60-64	4	60
Unley	2016	60-64	5	21
Unley	2016	60-64	6	5
Unley	2016	65-69		74
Unley	2016	65-69	0	224
Unley	2016	65-69	1	129
Unley	2016	65-69	2	411
Unley	2016	65-69	3	220
Unley	2016	65-69	4	62
Unley	2016	65-69	5	9
Unley	2016	65-69	6	9
Unley	2016	70-74		43
Unley	2016	70-74	0	131
Unley	2016	70-74	1	76
Unley	2016	70-74	2	270
Unley	2016	70-74	3	204
Unley	2016	70-74	4	61
Unley	2016	70-74	5	15
Unley	2016	70-74	6	6
Unley	2016	75-79		31
Unley	2016	75-79	0	78
Unley	2016	75-79	1	33
Unley	2016	75-79	2	185
Unley	2016	75-79	3	182
Unley	2016	75-79	4	92
Unley	2016	75-79	5	31
Unley	2016	75-79	6	12
Unley	2016	80-84		52
Unley	2016	80-84	0	38
Unley	2016	80-84	1	27
Unley	2016	80-84	2	138
Unley	2016	80-84	3	130
Unley	2016	80-84	4	80
Unley	2016	80-84	5	32
Unley	2016	80-84	6	24
Unley	2016	85+		101
Unley	2016	85+	0	117
Unley	2016	85+	1	110
Unley	2016	85+	2	323
Unley	2016	85+	3	248
Unley	2016	85+	4	149
Unley	2016	85+	5	56
Unley	2016	85+	6	44
Gawler - Two Wells	2006	15-19		109
Gawler - Two Wells	2006	15-19	0	912
Gawler - Two Wells	2006	15-19	1	28
Gawler - Two Wells	2006	15-19	2	3
Gawler - Two Wells	2006	15-19	3	0
Gawler - Two Wells	2006	15-19	4	0
Gawler - Two Wells	2006	15-19	5	0
Gawler - Two Wells	2006	15-19	6	0
Gawler - Two Wells	2006	20-24		40
Gawler - Two Wells	2006	20-24	0	579
Gawler - Two Wells	2006	20-24	1	107
Gawler - Two Wells	2006	20-24	2	35
Gawler - Two Wells	2006	20-24	3	9
Gawler - Two Wells	2006	20-24	4	0
Gawler - Two Wells	2006	20-24	5	0
Gawler - Two Wells	2006	20-24	6	0
Gawler - Two Wells	2006	25-29		40
Gawler - Two Wells	2006	25-29	0	334
Gawler - Two Wells	2006	25-29	1	165
Gawler - Two Wells	2006	25-29	2	142
Gawler - Two Wells	2006	25-29	3	44
Gawler - Two Wells	2006	25-29	4	8
Gawler - Two Wells	2006	25-29	5	3
Gawler - Two Wells	2006	25-29	6	0
Gawler - Two Wells	2006	30-34		48
Gawler - Two Wells	2006	30-34	0	244
Gawler - Two Wells	2006	30-34	1	162
Gawler - Two Wells	2006	30-34	2	317
Gawler - Two Wells	2006	30-34	3	123
Gawler - Two Wells	2006	30-34	4	43
Gawler - Two Wells	2006	30-34	5	6
Gawler - Two Wells	2006	30-34	6	0
Gawler - Two Wells	2006	35-39		38
Gawler - Two Wells	2006	35-39	0	169
Gawler - Two Wells	2006	35-39	1	147
Gawler - Two Wells	2006	35-39	2	468
Gawler - Two Wells	2006	35-39	3	196
Gawler - Two Wells	2006	35-39	4	73
Gawler - Two Wells	2006	35-39	5	22
Gawler - Two Wells	2006	35-39	6	11
Gawler - Two Wells	2006	40-44		37
Gawler - Two Wells	2006	40-44	0	141
Gawler - Two Wells	2006	40-44	1	144
Gawler - Two Wells	2006	40-44	2	534
Gawler - Two Wells	2006	40-44	3	232
Gawler - Two Wells	2006	40-44	4	90
Gawler - Two Wells	2006	40-44	5	23
Gawler - Two Wells	2006	40-44	6	11
Gawler - Two Wells	2006	45-49		43
Gawler - Two Wells	2006	45-49	0	122
Gawler - Two Wells	2006	45-49	1	113
Gawler - Two Wells	2006	45-49	2	487
Gawler - Two Wells	2006	45-49	3	272
Gawler - Two Wells	2006	45-49	4	83
Gawler - Two Wells	2006	45-49	5	29
Gawler - Two Wells	2006	45-49	6	10
Gawler - Two Wells	2006	50-54		32
Gawler - Two Wells	2006	50-54	0	83
Gawler - Two Wells	2006	50-54	1	89
Gawler - Two Wells	2006	50-54	2	354
Gawler - Two Wells	2006	50-54	3	224
Gawler - Two Wells	2006	50-54	4	91
Gawler - Two Wells	2006	50-54	5	25
Gawler - Two Wells	2006	50-54	6	12
Gawler - Two Wells	2006	55-59		23
Gawler - Two Wells	2006	55-59	0	69
Gawler - Two Wells	2006	55-59	1	66
Gawler - Two Wells	2006	55-59	2	323
Gawler - Two Wells	2006	55-59	3	190
Gawler - Two Wells	2006	55-59	4	83
Gawler - Two Wells	2006	55-59	5	19
Gawler - Two Wells	2006	55-59	6	7
Gawler - Two Wells	2006	60-64		27
Gawler - Two Wells	2006	60-64	0	45
Gawler - Two Wells	2006	60-64	1	46
Gawler - Two Wells	2006	60-64	2	244
Gawler - Two Wells	2006	60-64	3	180
Gawler - Two Wells	2006	60-64	4	81
Gawler - Two Wells	2006	60-64	5	23
Gawler - Two Wells	2006	60-64	6	8
Gawler - Two Wells	2006	65-69		35
Gawler - Two Wells	2006	65-69	0	35
Gawler - Two Wells	2006	65-69	1	26
Gawler - Two Wells	2006	65-69	2	154
Gawler - Two Wells	2006	65-69	3	163
Gawler - Two Wells	2006	65-69	4	106
Gawler - Two Wells	2006	65-69	5	36
Gawler - Two Wells	2006	65-69	6	30
Gawler - Two Wells	2006	70-74		33
Gawler - Two Wells	2006	70-74	0	33
Gawler - Two Wells	2006	70-74	1	27
Gawler - Two Wells	2006	70-74	2	113
Gawler - Two Wells	2006	70-74	3	107
Gawler - Two Wells	2006	70-74	4	75
Gawler - Two Wells	2006	70-74	5	51
Gawler - Two Wells	2006	70-74	6	44
Gawler - Two Wells	2006	75-79		31
Gawler - Two Wells	2006	75-79	0	32
Gawler - Two Wells	2006	75-79	1	43
Gawler - Two Wells	2006	75-79	2	86
Gawler - Two Wells	2006	75-79	3	115
Gawler - Two Wells	2006	75-79	4	78
Gawler - Two Wells	2006	75-79	5	42
Gawler - Two Wells	2006	75-79	6	16
Gawler - Two Wells	2006	80-84		27
Gawler - Two Wells	2006	80-84	0	7
Gawler - Two Wells	2006	80-84	1	35
Gawler - Two Wells	2006	80-84	2	73
Gawler - Two Wells	2006	80-84	3	76
Gawler - Two Wells	2006	80-84	4	45
Gawler - Two Wells	2006	80-84	5	26
Gawler - Two Wells	2006	80-84	6	30
Gawler - Two Wells	2006	85+		16
Gawler - Two Wells	2006	85+	0	23
Gawler - Two Wells	2006	85+	1	40
Gawler - Two Wells	2006	85+	2	75
Gawler - Two Wells	2006	85+	3	56
Gawler - Two Wells	2006	85+	4	34
Gawler - Two Wells	2006	85+	5	9
Gawler - Two Wells	2006	85+	6	22
Gawler - Two Wells	2011	15-19		97
Gawler - Two Wells	2011	15-19	0	1086
Gawler - Two Wells	2011	15-19	1	19
Gawler - Two Wells	2011	15-19	2	3
Gawler - Two Wells	2011	15-19	3	0
Gawler - Two Wells	2011	15-19	4	0
Gawler - Two Wells	2011	15-19	5	0
Gawler - Two Wells	2011	15-19	6	0
Gawler - Two Wells	2011	20-24		53
Gawler - Two Wells	2011	20-24	0	703
Gawler - Two Wells	2011	20-24	1	94
Gawler - Two Wells	2011	20-24	2	45
Gawler - Two Wells	2011	20-24	3	15
Gawler - Two Wells	2011	20-24	4	0
Gawler - Two Wells	2011	20-24	5	0
Gawler - Two Wells	2011	20-24	6	0
Gawler - Two Wells	2011	25-29		33
Gawler - Two Wells	2011	25-29	0	442
Gawler - Two Wells	2011	25-29	1	198
Gawler - Two Wells	2011	25-29	2	175
Gawler - Two Wells	2011	25-29	3	62
Gawler - Two Wells	2011	25-29	4	12
Gawler - Two Wells	2011	25-29	5	3
Gawler - Two Wells	2011	25-29	6	0
Gawler - Two Wells	2011	30-34		20
Gawler - Two Wells	2011	30-34	0	199
Gawler - Two Wells	2011	30-34	1	156
Gawler - Two Wells	2011	30-34	2	306
Gawler - Two Wells	2011	30-34	3	116
Gawler - Two Wells	2011	30-34	4	30
Gawler - Two Wells	2011	30-34	5	5
Gawler - Two Wells	2011	30-34	6	7
Gawler - Two Wells	2011	35-39		41
Gawler - Two Wells	2011	35-39	0	161
Gawler - Two Wells	2011	35-39	1	162
Gawler - Two Wells	2011	35-39	2	437
Gawler - Two Wells	2011	35-39	3	207
Gawler - Two Wells	2011	35-39	4	70
Gawler - Two Wells	2011	35-39	5	24
Gawler - Two Wells	2011	35-39	6	11
Gawler - Two Wells	2011	40-44		40
Gawler - Two Wells	2011	40-44	0	148
Gawler - Two Wells	2011	40-44	1	186
Gawler - Two Wells	2011	40-44	2	551
Gawler - Two Wells	2011	40-44	3	250
Gawler - Two Wells	2011	40-44	4	73
Gawler - Two Wells	2011	40-44	5	20
Gawler - Two Wells	2011	40-44	6	13
Gawler - Two Wells	2011	45-49		47
Gawler - Two Wells	2011	45-49	0	145
Gawler - Two Wells	2011	45-49	1	180
Gawler - Two Wells	2011	45-49	2	539
Gawler - Two Wells	2011	45-49	3	250
Gawler - Two Wells	2011	45-49	4	96
Gawler - Two Wells	2011	45-49	5	30
Gawler - Two Wells	2011	45-49	6	14
Gawler - Two Wells	2011	50-54		33
Gawler - Two Wells	2011	50-54	0	138
Gawler - Two Wells	2011	50-54	1	100
Gawler - Two Wells	2011	50-54	2	481
Gawler - Two Wells	2011	50-54	3	279
Gawler - Two Wells	2011	50-54	4	83
