SA3_NAME16	Year	NonSchoolQualification	persons
Blue Mountains	2006	Certificate nfd	1518
Blue Mountains	2006	Certificate I and II Level	775
Blue Mountains	2006	Certificate III and IV Level	8967
Blue Mountains	2006	Advanced Diploma and Diploma	5944
Blue Mountains	2006	Bachelor	8792
Blue Mountains	2006	Graduate Diploma and Graduate Certificate	1479
Blue Mountains	2006	Postgraduate	2374
Blue Mountains	2011		42221
Blue Mountains	2011	Certificate nfd	1382
Blue Mountains	2011	Certificate I and II Level	815
Blue Mountains	2011	Certificate III and IV Level	10097
Blue Mountains	2011	Advanced Diploma and Diploma	6491
Blue Mountains	2011	Bachelor	9882
Blue Mountains	2011	Graduate Diploma and Graduate Certificate	1706
Blue Mountains	2011	Postgraduate	3105
Blue Mountains	2016		39081
Blue Mountains	2016	Certificate nfd	1715
Blue Mountains	2016	Certificate I and II Level	708
Blue Mountains	2016	Certificate III and IV Level	10625
Blue Mountains	2016	Advanced Diploma and Diploma	7349
Blue Mountains	2016	Bachelor	11009
Blue Mountains	2016	Graduate Diploma and Graduate Certificate	2025
Blue Mountains	2016	Postgraduate	4182
Blue Mountains - South	2006		0
Blue Mountains - South	2006	Certificate nfd	0
Blue Mountains - South	2006	Certificate I and II Level	0
Blue Mountains - South	2006	Certificate III and IV Level	0
Blue Mountains - South	2006	Advanced Diploma and Diploma	0
Blue Mountains - South	2006	Bachelor	0
Blue Mountains - South	2006	Graduate Diploma and Graduate Certificate	0
Blue Mountains - South	2006	Postgraduate	0
Blue Mountains - South	2011		8
Blue Mountains - South	2011	Certificate nfd	0
Blue Mountains - South	2011	Certificate I and II Level	0
Blue Mountains - South	2011	Certificate III and IV Level	0
Blue Mountains - South	2011	Advanced Diploma and Diploma	0
Blue Mountains - South	2011	Bachelor	0
Blue Mountains - South	2011	Graduate Diploma and Graduate Certificate	0
Blue Mountains - South	2011	Postgraduate	0
Blue Mountains - South	2016		3
Blue Mountains - South	2016	Certificate nfd	0
Blue Mountains - South	2016	Certificate I and II Level	0
Blue Mountains - South	2016	Certificate III and IV Level	0
Blue Mountains - South	2016	Advanced Diploma and Diploma	0
Blue Mountains - South	2016	Bachelor	0
Blue Mountains - South	2016	Graduate Diploma and Graduate Certificate	0
Blue Mountains - South	2016	Postgraduate	0
Penrith	2006		84984
Penrith	2006	Certificate nfd	1917
Penrith	2006	Certificate I and II Level	1421
Penrith	2006	Certificate III and IV Level	16147
Penrith	2006	Advanced Diploma and Diploma	5849
Penrith	2006	Bachelor	6851
Penrith	2006	Graduate Diploma and Graduate Certificate	811
Penrith	2006	Postgraduate	1173
Penrith	2011		83958
Penrith	2011	Certificate nfd	1834
Penrith	2011	Certificate I and II Level	1536
Penrith	2011	Certificate III and IV Level	18887
Penrith	2011	Advanced Diploma and Diploma	7294
Penrith	2011	Bachelor	8306
Penrith	2011	Graduate Diploma and Graduate Certificate	987
Penrith	2011	Postgraduate	1871
Penrith	2016		87954
Penrith	2016	Certificate nfd	2532
Penrith	2016	Certificate I and II Level	1401
Penrith	2016	Certificate III and IV Level	22087
Penrith	2016	Advanced Diploma and Diploma	9783
Penrith	2016	Bachelor	11182
Penrith	2016	Graduate Diploma and Graduate Certificate	1284
Penrith	2016	Postgraduate	3469
Richmond - Windsor	2006		25448
Richmond - Windsor	2006	Certificate nfd	559
Richmond - Windsor	2006	Certificate I and II Level	405
Richmond - Windsor	2006	Certificate III and IV Level	4934
Richmond - Windsor	2006	Advanced Diploma and Diploma	1609
Richmond - Windsor	2006	Bachelor	1734
Richmond - Windsor	2006	Graduate Diploma and Graduate Certificate	202
Richmond - Windsor	2006	Postgraduate	298
Richmond - Windsor	2011		24408
Richmond - Windsor	2011	Certificate nfd	498
Richmond - Windsor	2011	Certificate I and II Level	469
Richmond - Windsor	2011	Certificate III and IV Level	5652
Richmond - Windsor	2011	Advanced Diploma and Diploma	2049
Richmond - Windsor	2011	Bachelor	1988
Richmond - Windsor	2011	Graduate Diploma and Graduate Certificate	239
Richmond - Windsor	2011	Postgraduate	448
Richmond - Windsor	2016		23597
Richmond - Windsor	2016	Certificate nfd	699
Richmond - Windsor	2016	Certificate I and II Level	395
Richmond - Windsor	2016	Certificate III and IV Level	6324
Richmond - Windsor	2016	Advanced Diploma and Diploma	2357
Richmond - Windsor	2016	Bachelor	2252
Richmond - Windsor	2016	Graduate Diploma and Graduate Certificate	306
Richmond - Windsor	2016	Postgraduate	617
St Marys	2006		38555
St Marys	2006	Certificate nfd	651
St Marys	2006	Certificate I and II Level	561
St Marys	2006	Certificate III and IV Level	6262
St Marys	2006	Advanced Diploma and Diploma	2040
St Marys	2006	Bachelor	2253
St Marys	2006	Graduate Diploma and Graduate Certificate	175
St Marys	2006	Postgraduate	317
St Marys	2011		37347
St Marys	2011	Certificate nfd	690
St Marys	2011	Certificate I and II Level	618
St Marys	2011	Certificate III and IV Level	7211
St Marys	2011	Advanced Diploma and Diploma	2557
St Marys	2011	Bachelor	2867
St Marys	2011	Graduate Diploma and Graduate Certificate	229
St Marys	2011	Postgraduate	547
St Marys	2016		36520
St Marys	2016	Certificate nfd	948
St Marys	2016	Certificate I and II Level	592
St Marys	2016	Certificate III and IV Level	7993
St Marys	2016	Advanced Diploma and Diploma	3212
St Marys	2016	Bachelor	3519
St Marys	2016	Graduate Diploma and Graduate Certificate	308
St Marys	2016	Postgraduate	901
Auburn	2006		49779
Auburn	2006	Certificate nfd	569
Auburn	2006	Certificate I and II Level	449
Auburn	2006	Certificate III and IV Level	3864
Auburn	2006	Advanced Diploma and Diploma	3232
Auburn	2006	Bachelor	6114
Auburn	2006	Graduate Diploma and Graduate Certificate	334
Auburn	2006	Postgraduate	1775
Auburn	2011		51223
Auburn	2011	Certificate nfd	613
Auburn	2011	Certificate I and II Level	543
Auburn	2011	Certificate III and IV Level	4489
Auburn	2011	Advanced Diploma and Diploma	4863
Auburn	2011	Bachelor	9077
Auburn	2011	Graduate Diploma and Graduate Certificate	532
Auburn	2011	Postgraduate	3079
Auburn	2016		57842
Auburn	2016	Certificate nfd	1036
Auburn	2016	Certificate I and II Level	503
Auburn	2016	Certificate III and IV Level	5152
Auburn	2016	Advanced Diploma and Diploma	6067
Auburn	2016	Bachelor	13202
Auburn	2016	Graduate Diploma and Graduate Certificate	826
Auburn	2016	Postgraduate	5042
Carlingford	2006		34868
Carlingford	2006	Certificate nfd	922
Carlingford	2006	Certificate I and II Level	482
Carlingford	2006	Certificate III and IV Level	5072
Carlingford	2006	Advanced Diploma and Diploma	4098
Carlingford	2006	Bachelor	7527
Carlingford	2006	Graduate Diploma and Graduate Certificate	597
Carlingford	2006	Postgraduate	2105
Carlingford	2011		35080
Carlingford	2011	Certificate nfd	905
Carlingford	2011	Certificate I and II Level	465
Carlingford	2011	Certificate III and IV Level	5297
Carlingford	2011	Advanced Diploma and Diploma	4670
Carlingford	2011	Bachelor	9125
Carlingford	2011	Graduate Diploma and Graduate Certificate	775
Carlingford	2011	Postgraduate	3281
Carlingford	2016		36734
Carlingford	2016	Certificate nfd	1132
Carlingford	2016	Certificate I and II Level	431
Carlingford	2016	Certificate III and IV Level	5600
Carlingford	2016	Advanced Diploma and Diploma	5321
Carlingford	2016	Bachelor	11525
Carlingford	2016	Graduate Diploma and Graduate Certificate	990
Carlingford	2016	Postgraduate	4837
Merrylands - Guildford	2006		93596
Merrylands - Guildford	2006	Certificate nfd	1597
Merrylands - Guildford	2006	Certificate I and II Level	1164
Merrylands - Guildford	2006	Certificate III and IV Level	11498
Merrylands - Guildford	2006	Advanced Diploma and Diploma	5994
Merrylands - Guildford	2006	Bachelor	7804
Merrylands - Guildford	2006	Graduate Diploma and Graduate Certificate	506
Merrylands - Guildford	2006	Postgraduate	1429
Merrylands - Guildford	2011		97671
Merrylands - Guildford	2011	Certificate nfd	1599
Merrylands - Guildford	2011	Certificate I and II Level	1217
Merrylands - Guildford	2011	Certificate III and IV Level	13095
Merrylands - Guildford	2011	Advanced Diploma and Diploma	8038
Merrylands - Guildford	2011	Bachelor	10712
Merrylands - Guildford	2011	Graduate Diploma and Graduate Certificate	714
Merrylands - Guildford	2011	Postgraduate	2870
Merrylands - Guildford	2016		103912
Merrylands - Guildford	2016	Certificate nfd	2270
Merrylands - Guildford	2016	Certificate I and II Level	1200
Merrylands - Guildford	2016	Certificate III and IV Level	13826
Merrylands - Guildford	2016	Advanced Diploma and Diploma	9973
Merrylands - Guildford	2016	Bachelor	14581
Merrylands - Guildford	2016	Graduate Diploma and Graduate Certificate	998
Merrylands - Guildford	2016	Postgraduate	4502
Parramatta	2006		68833
Parramatta	2006	Certificate nfd	1655
Parramatta	2006	Certificate I and II Level	1007
Parramatta	2006	Certificate III and IV Level	9894
Parramatta	2006	Advanced Diploma and Diploma	7334
Parramatta	2006	Bachelor	15092
Parramatta	2006	Graduate Diploma and Graduate Certificate	1180
Parramatta	2006	Postgraduate	5420
Parramatta	2011		71340
Parramatta	2011	Certificate nfd	1519
Parramatta	2011	Certificate I and II Level	982
Parramatta	2011	Certificate III and IV Level	10604
Parramatta	2011	Advanced Diploma and Diploma	9538
Parramatta	2011	Bachelor	19782
Parramatta	2011	Graduate Diploma and Graduate Certificate	1645
Parramatta	2011	Postgraduate	9366
Parramatta	2016		75223
Parramatta	2016	Certificate nfd	1975
Parramatta	2016	Certificate I and II Level	810
Parramatta	2016	Certificate III and IV Level	10264
Parramatta	2016	Advanced Diploma and Diploma	10139
Parramatta	2016	Bachelor	26480
Parramatta	2016	Graduate Diploma and Graduate Certificate	2141
Parramatta	2016	Postgraduate	13859
Pennant Hills - Epping	2006		21986
Pennant Hills - Epping	2006	Certificate nfd	780
Pennant Hills - Epping	2006	Certificate I and II Level	291
Pennant Hills - Epping	2006	Certificate III and IV Level	2517
Pennant Hills - Epping	2006	Advanced Diploma and Diploma	3531
Pennant Hills - Epping	2006	Bachelor	8024
Pennant Hills - Epping	2006	Graduate Diploma and Graduate Certificate	875
Pennant Hills - Epping	2006	Postgraduate	3037
Pennant Hills - Epping	2011		21314
Pennant Hills - Epping	2011	Certificate nfd	612
Pennant Hills - Epping	2011	Certificate I and II Level	260
Pennant Hills - Epping	2011	Certificate III and IV Level	2584
Pennant Hills - Epping	2011	Advanced Diploma and Diploma	3706
Pennant Hills - Epping	2011	Bachelor	9384
Pennant Hills - Epping	2011	Graduate Diploma and Graduate Certificate	1048
Pennant Hills - Epping	2011	Postgraduate	4099
Pennant Hills - Epping	2016		22383
Pennant Hills - Epping	2016	Certificate nfd	755
Pennant Hills - Epping	2016	Certificate I and II Level	210
Pennant Hills - Epping	2016	Certificate III and IV Level	2510
Pennant Hills - Epping	2016	Advanced Diploma and Diploma	3651
Pennant Hills - Epping	2016	Bachelor	11130
Pennant Hills - Epping	2016	Graduate Diploma and Graduate Certificate	1182
Pennant Hills - Epping	2016	Postgraduate	5769
Ryde - Hunters Hill	2006		66645
Ryde - Hunters Hill	2006	Certificate nfd	1912
Ryde - Hunters Hill	2006	Certificate I and II Level	816
Ryde - Hunters Hill	2006	Certificate III and IV Level	9049
Ryde - Hunters Hill	2006	Advanced Diploma and Diploma	8993
Ryde - Hunters Hill	2006	Bachelor	18694
Ryde - Hunters Hill	2006	Graduate Diploma and Graduate Certificate	1720
Ryde - Hunters Hill	2006	Postgraduate	6190
Ryde - Hunters Hill	2011		64557
Ryde - Hunters Hill	2011	Certificate nfd	1666
Ryde - Hunters Hill	2011	Certificate I and II Level	819
Ryde - Hunters Hill	2011	Certificate III and IV Level	9174
Ryde - Hunters Hill	2011	Advanced Diploma and Diploma	9829
Ryde - Hunters Hill	2011	Bachelor	22655
Ryde - Hunters Hill	2011	Graduate Diploma and Graduate Certificate	2051
Ryde - Hunters Hill	2011	Postgraduate	9092
Ryde - Hunters Hill	2016		67009
Ryde - Hunters Hill	2016	Certificate nfd	2212
Ryde - Hunters Hill	2016	Certificate I and II Level	773
Ryde - Hunters Hill	2016	Certificate III and IV Level	9472
Ryde - Hunters Hill	2016	Advanced Diploma and Diploma	10638
Ryde - Hunters Hill	2016	Bachelor	28688
Ryde - Hunters Hill	2016	Graduate Diploma and Graduate Certificate	2394
Ryde - Hunters Hill	2016	Postgraduate	13342
Bringelly - Green Valley	2006		58022
Bringelly - Green Valley	2006	Certificate nfd	992
Bringelly - Green Valley	2006	Certificate I and II Level	703
Bringelly - Green Valley	2006	Certificate III and IV Level	7430
Bringelly - Green Valley	2006	Advanced Diploma and Diploma	3303
Bringelly - Green Valley	2006	Bachelor	3656
Bringelly - Green Valley	2006	Graduate Diploma and Graduate Certificate	223
Bringelly - Green Valley	2006	Postgraduate	449
Bringelly - Green Valley	2011		59486
Bringelly - Green Valley	2011	Certificate nfd	996
Bringelly - Green Valley	2011	Certificate I and II Level	822
Bringelly - Green Valley	2011	Certificate III and IV Level	8740
Bringelly - Green Valley	2011	Advanced Diploma and Diploma	4347
Bringelly - Green Valley	2011	Bachelor	4908
Bringelly - Green Valley	2011	Graduate Diploma and Graduate Certificate	298
Bringelly - Green Valley	2011	Postgraduate	742
Bringelly - Green Valley	2016		70884
Bringelly - Green Valley	2016	Certificate nfd	1654
Bringelly - Green Valley	2016	Certificate I and II Level	979
Bringelly - Green Valley	2016	Certificate III and IV Level	11768
Bringelly - Green Valley	2016	Advanced Diploma and Diploma	6809
Bringelly - Green Valley	2016	Bachelor	8300
Bringelly - Green Valley	2016	Graduate Diploma and Graduate Certificate	579
Bringelly - Green Valley	2016	Postgraduate	1838
Fairfield	2006		134925
Fairfield	2006	Certificate nfd	1945
Fairfield	2006	Certificate I and II Level	1460
Fairfield	2006	Certificate III and IV Level	13697
Fairfield	2006	Advanced Diploma and Diploma	7107
Fairfield	2006	Bachelor	8706
Fairfield	2006	Graduate Diploma and Graduate Certificate	409
Fairfield	2006	Postgraduate	836
Fairfield	2011		135039
Fairfield	2011	Certificate nfd	1915
Fairfield	2011	Certificate I and II Level	1613
Fairfield	2011	Certificate III and IV Level	15248
Fairfield	2011	Advanced Diploma and Diploma	8816
Fairfield	2011	Bachelor	11000
Fairfield	2011	Graduate Diploma and Graduate Certificate	497
Fairfield	2011	Postgraduate	1509
Fairfield	2016		137010
Fairfield	2016	Certificate nfd	2667
Fairfield	2016	Certificate I and II Level	1620
Fairfield	2016	Certificate III and IV Level	16487
Fairfield	2016	Advanced Diploma and Diploma	10853
Fairfield	2016	Bachelor	13982
Fairfield	2016	Graduate Diploma and Graduate Certificate	748
Fairfield	2016	Postgraduate	2435
Liverpool	2006		68006
Liverpool	2006	Certificate nfd	1284
Liverpool	2006	Certificate I and II Level	1021
Liverpool	2006	Certificate III and IV Level	10019
Liverpool	2006	Advanced Diploma and Diploma	5066
Liverpool	2006	Bachelor	6540
Liverpool	2006	Graduate Diploma and Graduate Certificate	446
Liverpool	2006	Postgraduate	1207
Liverpool	2011		71992
Liverpool	2011	Certificate nfd	1274
Liverpool	2011	Certificate I and II Level	1100
Liverpool	2011	Certificate III and IV Level	11624
Liverpool	2011	Advanced Diploma and Diploma	6560
Liverpool	2011	Bachelor	8854
Liverpool	2011	Graduate Diploma and Graduate Certificate	632
Liverpool	2011	Postgraduate	2151
Liverpool	2016		77081
Liverpool	2016	Certificate nfd	1868
Liverpool	2016	Certificate I and II Level	1000
Liverpool	2016	Certificate III and IV Level	12635
Liverpool	2016	Advanced Diploma and Diploma	8567
Liverpool	2016	Bachelor	11766
Liverpool	2016	Graduate Diploma and Graduate Certificate	871
Liverpool	2016	Postgraduate	3568
Cronulla - Miranda - Caringbah	2006		62334
Cronulla - Miranda - Caringbah	2006	Certificate nfd	2143
Cronulla - Miranda - Caringbah	2006	Certificate I and II Level	988
Cronulla - Miranda - Caringbah	2006	Certificate III and IV Level	14080
Cronulla - Miranda - Caringbah	2006	Advanced Diploma and Diploma	8069
Cronulla - Miranda - Caringbah	2006	Bachelor	10237
Cronulla - Miranda - Caringbah	2006	Graduate Diploma and Graduate Certificate	1132
Cronulla - Miranda - Caringbah	2006	Postgraduate	2130
Cronulla - Miranda - Caringbah	2011		59968
Cronulla - Miranda - Caringbah	2011	Certificate nfd	2043
Cronulla - Miranda - Caringbah	2011	Certificate I and II Level	1021
Cronulla - Miranda - Caringbah	2011	Certificate III and IV Level	15024
Cronulla - Miranda - Caringbah	2011	Advanced Diploma and Diploma	9535
Cronulla - Miranda - Caringbah	2011	Bachelor	12479
Cronulla - Miranda - Caringbah	2011	Graduate Diploma and Graduate Certificate	1410
Cronulla - Miranda - Caringbah	2011	Postgraduate	2887
Cronulla - Miranda - Caringbah	2016		59227
Cronulla - Miranda - Caringbah	2016	Certificate nfd	2642
Cronulla - Miranda - Caringbah	2016	Certificate I and II Level	936
Cronulla - Miranda - Caringbah	2016	Certificate III and IV Level	15544
Cronulla - Miranda - Caringbah	2016	Advanced Diploma and Diploma	10498
Cronulla - Miranda - Caringbah	2016	Bachelor	14986
Cronulla - Miranda - Caringbah	2016	Graduate Diploma and Graduate Certificate	1736
Cronulla - Miranda - Caringbah	2016	Postgraduate	4272
Sutherland - Menai - Heathcote	2006		63843
Sutherland - Menai - Heathcote	2006	Certificate nfd	2477
Sutherland - Menai - Heathcote	2006	Certificate I and II Level	1112
Sutherland - Menai - Heathcote	2006	Certificate III and IV Level	14473
Sutherland - Menai - Heathcote	2006	Advanced Diploma and Diploma	8198
Sutherland - Menai - Heathcote	2006	Bachelor	10277
Sutherland - Menai - Heathcote	2006	Graduate Diploma and Graduate Certificate	1246
Sutherland - Menai - Heathcote	2006	Postgraduate	2174
Sutherland - Menai - Heathcote	2011		60965
Sutherland - Menai - Heathcote	2011	Certificate nfd	2253
Sutherland - Menai - Heathcote	2011	Certificate I and II Level	1126
Sutherland - Menai - Heathcote	2011	Certificate III and IV Level	15627
Sutherland - Menai - Heathcote	2011	Advanced Diploma and Diploma	9190
Sutherland - Menai - Heathcote	2011	Bachelor	12207
