SA3_NAME16	Year	SameAddress5YearsAgo	Sex	persons
Yorke Peninsula	2006	0	F	3958
Yorke Peninsula	2006	0	M	3691
Yorke Peninsula	2006	1	F	6340
Yorke Peninsula	2006	1	M	6529
Yorke Peninsula	2011		F	1025
Yorke Peninsula	2011		M	1113
Yorke Peninsula	2011	0	F	4124
Yorke Peninsula	2011	0	M	3954
Yorke Peninsula	2011	1	F	6847
Yorke Peninsula	2011	1	M	6937
Yorke Peninsula	2016		F	1507
Yorke Peninsula	2016		M	1616
Yorke Peninsula	2016	0	F	3792
Yorke Peninsula	2016	0	M	3645
Yorke Peninsula	2016	1	F	7159
Yorke Peninsula	2016	1	M	7485
Eyre Peninsula and South West	2006		F	3328
Eyre Peninsula and South West	2006		M	3797
Eyre Peninsula and South West	2006	0	F	9223
Eyre Peninsula and South West	2006	0	M	9097
Eyre Peninsula and South West	2006	1	F	14378
Eyre Peninsula and South West	2006	1	M	15059
Eyre Peninsula and South West	2011		F	3250
Eyre Peninsula and South West	2011		M	3653
Eyre Peninsula and South West	2011	0	F	9282
Eyre Peninsula and South West	2011	0	M	8923
Eyre Peninsula and South West	2011	1	F	15354
Eyre Peninsula and South West	2011	1	M	15936
Eyre Peninsula and South West	2016		F	4061
Eyre Peninsula and South West	2016		M	4427
Eyre Peninsula and South West	2016	0	F	8415
Eyre Peninsula and South West	2016	0	M	8086
Eyre Peninsula and South West	2016	1	F	15517
Eyre Peninsula and South West	2016	1	M	16103
Outback - North and East	2006		F	1957
Outback - North and East	2006		M	2634
Outback - North and East	2006	0	F	4528
Outback - North and East	2006	0	M	4692
Outback - North and East	2006	1	F	6309
Outback - North and East	2006	1	M	6845
Outback - North and East	2011		F	2094
Outback - North and East	2011		M	2924
Outback - North and East	2011	0	F	4525
Outback - North and East	2011	0	M	5022
Outback - North and East	2011	1	F	6444
Outback - North and East	2011	1	M	7183
Outback - North and East	2016		F	2209
Outback - North and East	2016		M	2935
Outback - North and East	2016	0	F	3853
Outback - North and East	2016	0	M	4077
Outback - North and East	2016	1	F	6288
Outback - North and East	2016	1	M	6845
Fleurieu - Kangaroo Island	2006		F	2352
Fleurieu - Kangaroo Island	2006		M	2441
Fleurieu - Kangaroo Island	2006	0	F	8640
Fleurieu - Kangaroo Island	2006	0	M	8001
Fleurieu - Kangaroo Island	2006	1	F	9977
Fleurieu - Kangaroo Island	2006	1	M	9728
Fleurieu - Kangaroo Island	2011		F	2094
Fleurieu - Kangaroo Island	2011		M	2242
Fleurieu - Kangaroo Island	2011	0	F	9700
Fleurieu - Kangaroo Island	2011	0	M	8788
Fleurieu - Kangaroo Island	2011	1	F	12015
Fleurieu - Kangaroo Island	2011	1	M	11513
Fleurieu - Kangaroo Island	2016		F	2916
Fleurieu - Kangaroo Island	2016		M	2856
Fleurieu - Kangaroo Island	2016	0	F	9300
Fleurieu - Kangaroo Island	2016	0	M	8442
Fleurieu - Kangaroo Island	2016	1	F	13709
Fleurieu - Kangaroo Island	2016	1	M	13175
Limestone Coast	2006		F	3424
Limestone Coast	2006		M	3887
Limestone Coast	2006	0	F	11126
Limestone Coast	2006	0	M	10683
Limestone Coast	2006	1	F	16444
Limestone Coast	2006	1	M	16648
Limestone Coast	2011		F	3074
Limestone Coast	2011		M	3566
Limestone Coast	2011	0	F	10751
Limestone Coast	2011	0	M	10118
Limestone Coast	2011	1	F	17607
Limestone Coast	2011	1	M	17958
Limestone Coast	2016		F	4050
Limestone Coast	2016		M	4648
Limestone Coast	2016	0	F	10041
Limestone Coast	2016	0	M	9795
Limestone Coast	2016	1	F	17851
Limestone Coast	2016	1	M	18409
Murray and Mallee	2006		F	3643
Murray and Mallee	2006		M	4154
Murray and Mallee	2006	0	F	11412
Murray and Mallee	2006	0	M	10932
Murray and Mallee	2006	1	F	18045
Murray and Mallee	2006	1	M	18577
Murray and Mallee	2011		F	3675
Murray and Mallee	2011		M	4540
Murray and Mallee	2011	0	F	10661
Murray and Mallee	2011	0	M	10313
Murray and Mallee	2011	1	F	19094
Murray and Mallee	2011	1	M	19441
Murray and Mallee	2016		F	4384
Murray and Mallee	2016		M	5048
Murray and Mallee	2016	0	F	10760
Murray and Mallee	2016	0	M	10343
Murray and Mallee	2016	1	F	19183
Murray and Mallee	2016	1	M	19832
Migratory - Offshore - Shipping (SA)	2006		F	0
Migratory - Offshore - Shipping (SA)	2006		M	4
Migratory - Offshore - Shipping (SA)	2006	0	F	0
Migratory - Offshore - Shipping (SA)	2006	0	M	3
Migratory - Offshore - Shipping (SA)	2006	1	F	0
Migratory - Offshore - Shipping (SA)	2006	1	M	0
Migratory - Offshore - Shipping (SA)	2011		F	0
Migratory - Offshore - Shipping (SA)	2011		M	0
Migratory - Offshore - Shipping (SA)	2011	0	F	0
Migratory - Offshore - Shipping (SA)	2011	0	M	5
Migratory - Offshore - Shipping (SA)	2011	1	F	0
Migratory - Offshore - Shipping (SA)	2011	1	M	0
Migratory - Offshore - Shipping (SA)	2016		F	0
Migratory - Offshore - Shipping (SA)	2016		M	-2
Migratory - Offshore - Shipping (SA)	2016	0	F	0
Migratory - Offshore - Shipping (SA)	2016	0	M	4
Migratory - Offshore - Shipping (SA)	2016	1	F	0
Migratory - Offshore - Shipping (SA)	2016	1	M	4
No usual address (SA)	2006		F	188
No usual address (SA)	2006		M	272
No usual address (SA)	2006	0	F	817
No usual address (SA)	2006	0	M	1026
No usual address (SA)	2006	1	F	120
No usual address (SA)	2006	1	M	196
No usual address (SA)	2011		F	291
No usual address (SA)	2011		M	450
No usual address (SA)	2011	0	F	877
No usual address (SA)	2011	0	M	1118
No usual address (SA)	2011	1	F	119
No usual address (SA)	2011	1	M	210
No usual address (SA)	2016		F	287
No usual address (SA)	2016		M	525
No usual address (SA)	2016	0	F	720
No usual address (SA)	2016	0	M	958
No usual address (SA)	2016	1	F	122
No usual address (SA)	2016	1	M	251
Augusta - Margaret River - Busselton	2006		F	2156
Augusta - Margaret River - Busselton	2006		M	2397
Augusta - Margaret River - Busselton	2006	0	F	8473
Augusta - Margaret River - Busselton	2006	0	M	8109
Augusta - Margaret River - Busselton	2006	1	F	7356
Augusta - Margaret River - Busselton	2006	1	M	7211
Augusta - Margaret River - Busselton	2011		F	2566
Augusta - Margaret River - Busselton	2011		M	2805
Augusta - Margaret River - Busselton	2011	0	F	9397
Augusta - Margaret River - Busselton	2011	0	M	8596
Augusta - Margaret River - Busselton	2011	1	F	9439
Augusta - Margaret River - Busselton	2011	1	M	9243
Augusta - Margaret River - Busselton	2016		F	3529
Augusta - Margaret River - Busselton	2016		M	3744
Augusta - Margaret River - Busselton	2016	0	F	11359
Augusta - Margaret River - Busselton	2016	0	M	10436
Augusta - Margaret River - Busselton	2016	1	F	10987
Augusta - Margaret River - Busselton	2016	1	M	10816
Bunbury	2006		F	5025
Bunbury	2006		M	5639
Bunbury	2006	0	F	18163
Bunbury	2006	0	M	17355
Bunbury	2006	1	F	17679
Bunbury	2006	1	M	18001
Bunbury	2011		F	5702
Bunbury	2011		M	6861
Bunbury	2011	0	F	18839
Bunbury	2011	0	M	18188
Bunbury	2011	1	F	22439
Bunbury	2011	1	M	22361
Bunbury	2016		F	7143
Bunbury	2016		M	7835
Bunbury	2016	0	F	19816
Bunbury	2016	0	M	18232
Bunbury	2016	1	F	24879
Bunbury	2016	1	M	24744
Manjimup	2006		F	1135
Manjimup	2006		M	1190
Manjimup	2006	0	F	4076
Manjimup	2006	0	M	3907
Manjimup	2006	1	F	5055
Manjimup	2006	1	M	5255
Manjimup	2011		F	1037
Manjimup	2011		M	1187
Manjimup	2011	0	F	3711
Manjimup	2011	0	M	3362
Manjimup	2011	1	F	6026
Manjimup	2011	1	M	6351
Manjimup	2016		F	1590
Manjimup	2016		M	1625
Manjimup	2016	0	F	3563
Manjimup	2016	0	M	3233
Manjimup	2016	1	F	6284
Manjimup	2016	1	M	6519
Mandurah	2006		F	4427
Mandurah	2006		M	4630
Mandurah	2006	0	F	16783
Mandurah	2006	0	M	15628
Mandurah	2006	1	F	12818
Mandurah	2006	1	M	12572
Mandurah	2011		F	5138
Mandurah	2011		M	5792
Mandurah	2011	0	F	18887
Mandurah	2011	0	M	17442
Mandurah	2011	1	F	18399
Mandurah	2011	1	M	17637
Mandurah	2016		F	6178
Mandurah	2016		M	6486
Mandurah	2016	0	F	22559
Mandurah	2016	0	M	20367
Mandurah	2016	1	F	20853
Mandurah	2016	1	M	20293
Cottesloe - Claremont	2006		F	3611
Cottesloe - Claremont	2006		M	3854
Cottesloe - Claremont	2006	0	F	13154
Cottesloe - Claremont	2006	0	M	12375
Cottesloe - Claremont	2006	1	F	15595
Cottesloe - Claremont	2006	1	M	13788
Cottesloe - Claremont	2011		F	3194
Cottesloe - Claremont	2011		M	3393
Cottesloe - Claremont	2011	0	F	12796
Cottesloe - Claremont	2011	0	M	12209
Cottesloe - Claremont	2011	1	F	17163
Cottesloe - Claremont	2011	1	M	15379
Cottesloe - Claremont	2016		F	3411
Cottesloe - Claremont	2016		M	3432
Cottesloe - Claremont	2016	0	F	14557
Cottesloe - Claremont	2016	0	M	14186
Cottesloe - Claremont	2016	1	F	16743
Cottesloe - Claremont	2016	1	M	15304
Perth City	2006		F	6001
Perth City	2006		M	7724
Perth City	2006	0	F	18376
Perth City	2006	0	M	18370
Perth City	2006	1	F	15212
Perth City	2006	1	M	14084
Perth City	2011		F	6115
Perth City	2011		M	7210
Perth City	2011	0	F	21447
Perth City	2011	0	M	22093
Perth City	2011	1	F	17905
Perth City	2011	1	M	17446
Perth City	2016		F	7307
Perth City	2016		M	7762
Perth City	2016	0	F	24685
Perth City	2016	0	M	24710
Perth City	2016	1	F	18992
Perth City	2016	1	M	18216
Bayswater - Bassendean	2006		F	3957
Bayswater - Bassendean	2006		M	4522
Bayswater - Bassendean	2006	0	F	13127
Bayswater - Bassendean	2006	0	M	12777
Bayswater - Bassendean	2006	1	F	18045
Bayswater - Bassendean	2006	1	M	17437
Bayswater - Bassendean	2011		F	4265
Bayswater - Bassendean	2011		M	4955
Bayswater - Bassendean	2011	0	F	14056
Bayswater - Bassendean	2011	0	M	14018
Bayswater - Bassendean	2011	1	F	19786
Bayswater - Bassendean	2011	1	M	19264
Bayswater - Bassendean	2016		F	4907
Bayswater - Bassendean	2016		M	5075
Bayswater - Bassendean	2016	0	F	15564
Bayswater - Bassendean	2016	0	M	15502
Bayswater - Bassendean	2016	1	F	20028
Bayswater - Bassendean	2016	1	M	19367
Mundaring	2006		F	1946
Mundaring	2006		M	3127
Mundaring	2006	0	F	6914
Mundaring	2006	0	M	6502
Mundaring	2006	1	F	10049
Mundaring	2006	1	M	9963
Mundaring	2011		F	2035
Mundaring	2011		M	3625
Mundaring	2011	0	F	5976
Mundaring	2011	0	M	5645
Mundaring	2011	1	F	11670
Mundaring	2011	1	M	11463
Mundaring	2016		F	2189
Mundaring	2016		M	4233
Mundaring	2016	0	F	6421
Mundaring	2016	0	M	6171
Mundaring	2016	1	F	11574
Mundaring	2016	1	M	11444
Swan	2006		F	6323
Swan	2006		M	6845
Swan	2006	0	F	18517
Swan	2006	0	M	17730
Swan	2006	1	F	19670
Swan	2006	1	M	19397
Swan	2011		F	6733
Swan	2011		M	7140
Swan	2011	0	F	19457
Swan	2011	0	M	18853
Swan	2011	1	F	25612
Swan	2011	1	M	25341
Swan	2016		F	9175
Swan	2016		M	9237
Swan	2016	0	F	26544
Swan	2016	0	M	25647
Swan	2016	1	F	29017
Swan	2016	1	M	28924
Joondalup	2006		F	7352
Joondalup	2006		M	8254
Joondalup	2006	0	F	27936
Joondalup	2006	0	M	26637
Joondalup	2006	1	F	40383
Joondalup	2006	1	M	39113
Joondalup	2011		F	7234
Joondalup	2011		M	7835
Joondalup	2011	0	F	25244
Joondalup	2011	0	M	24483
Joondalup	2011	1	F	44567
Joondalup	2011	1	M	43055
Joondalup	2016		F	7298
Joondalup	2016		M	7828
Joondalup	2016	0	F	25823
Joondalup	2016	0	M	25186
Joondalup	2016	1	F	44920
Joondalup	2016	1	M	43670
Stirling	2006		F	9848
Stirling	2006		M	10865
Stirling	2006	0	F	33300
Stirling	2006	0	M	30624
Stirling	2006	1	F	39435
Stirling	2006	1	M	36379
Stirling	2011		F	10957
Stirling	2011		M	12065
Stirling	2011	0	F	35266
Stirling	2011	0	M	34407
Stirling	2011	1	F	44572
Stirling	2011	1	M	41162
Stirling	2016		F	12268
Stirling	2016		M	12463
Stirling	2016	0	F	39703
Stirling	2016	0	M	38639
Stirling	2016	1	F	46420
Stirling	2016	1	M	42934
Wanneroo	2006		F	7791
Wanneroo	2006		M	8337
Wanneroo	2006	0	F	27768
Wanneroo	2006	0	M	26377
Wanneroo	2006	1	F	20390
Wanneroo	2006	1	M	20279
Wanneroo	2011		F	10260
Wanneroo	2011		M	11015
Wanneroo	2011	0	F	34375
Wanneroo	2011	0	M	32534
Wanneroo	2011	1	F	32232
Wanneroo	2011	1	M	31687
Wanneroo	2016		F	12837
Wanneroo	2016		M	13290
Wanneroo	2016	0	F	40451
Wanneroo	2016	0	M	38380
Wanneroo	2016	1	F	41779
Wanneroo	2016	1	M	41221
Armadale	2006		F	3356
Armadale	2006		M	3565
Armadale	2006	0	F	9547
Armadale	2006	0	M	8873
Armadale	2006	1	F	12594
Armadale	2006	1	M	12608
Armadale	2011		F	4192
Armadale	2011		M	4649
Armadale	2011	0	F	12964
Armadale	2011	0	M	12326
Armadale	2011	1	F	14097
Armadale	2011	1	M	14067
Armadale	2016		F	5747
Armadale	2016		M	6147
Armadale	2016	0	F	17443
Armadale	2016	0	M	16612
Armadale	2016	1	F	16812
Armadale	2016	1	M	16835
Belmont - Victoria Park	2006		F	4007
Belmont - Victoria Park	2006		M	4574
Belmont - Victoria Park	2006	0	F	12267
Belmont - Victoria Park	2006	0	M	12004
Belmont - Victoria Park	2006	1	F	11125
Belmont - Victoria Park	2006	1	M	10800
Belmont - Victoria Park	2011		F	4248
Belmont - Victoria Park	2011		M	5130
Belmont - Victoria Park	2011	0	F	14134
Belmont - Victoria Park	2011	0	M	14921
Belmont - Victoria Park	2011	1	F	12823
Belmont - Victoria Park	2011	1	M	12548
Belmont - Victoria Park	2016		F	5565
Belmont - Victoria Park	2016		M	6031
Belmont - Victoria Park	2016	0	F	15366
Belmont - Victoria Park	2016	0	M	16385
Belmont - Victoria Park	2016	1	F	13776
Belmont - Victoria Park	2016	1	M	13594
Canning	2006		F	4412
Canning	2006		M	4760
Canning	2006	0	F	16787
Canning	2006	0	M	16038
Canning	2006	1	F	19891
Canning	2006	1	M	18536
Canning	2011		F	4726
Canning	2011		M	5316
Canning	2011	0	F	17660
Canning	2011	0	M	17948
Canning	2011	1	F	22236
Canning	2011	1	M	20877
Canning	2016		F	5224
Canning	2016		M	5237
Canning	2016	0	F	19168
Canning	2016	0	M	20128
Canning	2016	1	F	22516
Canning	2016	1	M	21326
Gosnells	2006		F	6026
Gosnells	2006		M	6981
Gosnells	2006	0	F	19154
Gosnells	2006	0	M	18182
Gosnells	2006	1	F	20546
Gosnells	2006	1	M	20684
Gosnells	2011		F	6840
Gosnells	2011		M	8409
Gosnells	2011	0	F	19878
Gosnells	2011	0	M	19521
Gosnells	2011	1	F	26114
Gosnells	2011	1	M	25824
Gosnells	2016		F	7274
Gosnells	2016		M	8595
Gosnells	2016	0	F	21668
Gosnells	2016	0	M	21989
Gosnells	2016	1	F	29124
Gosnells	2016	1	M	29416
Kalamunda	2006		F	2749
Kalamunda	2006		M	2923
Kalamunda	2006	0	F	9379
Kalamunda	2006	0	M	9142
Kalamunda	2006	1	F	12832
Kalamunda	2006	1	M	12512
Kalamunda	2011		F	2917
Kalamunda	2011		M	3290
Kalamunda	2011	0	F	9248
Kalamunda	2011	0	M	8666
Kalamunda	2011	1	F	14865
Kalamunda	2011	1	M	14577
Kalamunda	2016		F	3247
Kalamunda	2016		M	3526
Kalamunda	2016	0	F	9742
Kalamunda	2016	0	M	9219
Kalamunda	2016	1	F	16006
Kalamunda	2016	1	M	15713
Serpentine - Jarrahdale	2006		F	602
Serpentine - Jarrahdale	2006		M	899
Serpentine - Jarrahdale	2006	0	F	2551
Serpentine - Jarrahdale	2006	0	M	2488
Serpentine - Jarrahdale	2006	1	F	3200
Serpentine - Jarrahdale	2006	1	M	3326
Serpentine - Jarrahdale	2011		F	953
Serpentine - Jarrahdale	2011		M	1386
Serpentine - Jarrahdale	2011	0	F	3772
Serpentine - Jarrahdale	2011	0	M	3603
Serpentine - Jarrahdale	2011	1	F	4029
Serpentine - Jarrahdale	2011	1	M	4061
Serpentine - Jarrahdale	2016		F	1836
Serpentine - Jarrahdale	2016		M	2349
Serpentine - Jarrahdale	2016	0	F	6156
Serpentine - Jarrahdale	2016	0	M	5833
Serpentine - Jarrahdale	2016	1	F	5249
Serpentine - Jarrahdale	2016	1	M	5449
South Perth	2006		F	2365
South Perth	2006		M	2579
South Perth	2006	0	F	9320
South Perth	2006	0	M	9305
South Perth	2006	1	F	7952
South Perth	2006	1	M	6923
South Perth	2011		F	2444
South Perth	2011		M	2486
South Perth	2011	0	F	9203
South Perth	2011	0	M	9203
South Perth	2011	1	F	9218
South Perth	2011	1	M	8252
South Perth	2016		F	2434
South Perth	2016		M	2469
South Perth	2016	0	F	9523
South Perth	2016	0	M	9504
South Perth	2016	1	F	9509
South Perth	2016	1	M	8607
Cockburn	2006		F	4706
Cockburn	2006		M	5170
Cockburn	2006	0	F	14333
Cockburn	2006	0	M	13640
Cockburn	2006	1	F	17197
Cockburn	2006	1	M	17016
Cockburn	2011		F	5073
Cockburn	2011		M	5744
Cockburn	2011	0	F	17608
Cockburn	2011	0	M	17118
Cockburn	2011	1	F	21179
Cockburn	2011	1	M	20690
Cockburn	2016		F	6758
Cockburn	2016		M	6913
Cockburn	2016	0	F	20392
Cockburn	2016	0	M	19527
Cockburn	2016	1	F	24555
Cockburn	2016	1	M	23882
Fremantle	2006		F	1913
Fremantle	2006		M	2367
Fremantle	2006	0	F	6434
Fremantle	2006	0	M	6123
Fremantle	2006	1	F	7663
Fremantle	2006	1	M	7158
Fremantle	2011		F	1962
Fremantle	2011		M	2128
Fremantle	2011	0	F	6746
Fremantle	2011	0	M	6348
Fremantle	2011	1	F	8503
Fremantle	2011	1	M	7942
Fremantle	2016		F	2557
Fremantle	2016		M	2567
Fremantle	2016	0	F	7455
Fremantle	2016	0	M	6937
Fremantle	2016	1	F	8908
Fremantle	2016	1	M	8180
Kwinana	2006		F	1909
Kwinana	2006		M	2634
Kwinana	2006	0	F	4648
Kwinana	2006	0	M	4566
Kwinana	2006	1	F	4631
Kwinana	2006	1	M	4801
Kwinana	2011		F	2389
Kwinana	2011		M	3144
Kwinana	2011	0	F	6035
Kwinana	2011	0	M	5662
Kwinana	2011	1	F	5932
Kwinana	2011	1	M	6066
Kwinana	2016		F	2973
Kwinana	2016		M	4188
Kwinana	2016	0	F	8689
Kwinana	2016	0	M	8385
Kwinana	2016	1	F	7286
Kwinana	2016	1	M	7397
Melville	2006		F	4765
Melville	2006		M	4872
Melville	2006	0	F	18621
Melville	2006	0	M	16972
Melville	2006	1	F	26640
Melville	2006	1	M	23717
Melville	2011		F	4319
Melville	2011		M	4782
Melville	2011	0	F	17760
Melville	2011	0	M	16349
Melville	2011	1	F	28905
Melville	2011	1	M	26256
Melville	2016		F	4962
Melville	2016		M	5049
Melville	2016	0	F	18572
Melville	2016	0	M	17475
Melville	2016	1	F	28542
Melville	2016	1	M	26079
Rockingham	2006		F	5944
Rockingham	2006		M	6367
Rockingham	2006	0	F	20197
Rockingham	2006	0	M	19341
Rockingham	2006	1	F	16265
Rockingham	2006	1	M	16196
Rockingham	2011		F	6788
Rockingham	2011		M	7686
Rockingham	2011	0	F	23106
Rockingham	2011	0	M	22274
Rockingham	2011	1	F	22359
Rockingham	2011	1	M	21893
Rockingham	2016		F	9050
Rockingham	2016		M	9786
Rockingham	2016	0	F	28053
Rockingham	2016	0	M	26633
Rockingham	2016	1	F	25980
Rockingham	2016	1	M	25609
Albany	2006		F	3123
Albany	2006		M	3617
Albany	2006	0	F	11192
Albany	2006	0	M	10742
Albany	2006	1	F	11935
Albany	2006	1	M	11987
Albany	2011		F	2886
Albany	2011		M	3623
Albany	2011	0	F	10467
Albany	2011	0	M	9641
Albany	2011	1	F	14436
Albany	2011	1	M	14305
Albany	2016		F	3924
Albany	2016		M	4660
Albany	2016	0	F	10617
Albany	2016	0	M	10091
Albany	2016	1	F	14989
Albany	2016	1	M	14887
Wheat Belt - North	2006		F	3203
Wheat Belt - North	2006		M	3622
Wheat Belt - North	2006	0	F	9573
Wheat Belt - North	2006	0	M	9478
Wheat Belt - North	2006	1	F	11757
Wheat Belt - North	2006	1	M	12782
Wheat Belt - North	2011		F	3218
Wheat Belt - North	2011		M	3908
Wheat Belt - North	2011	0	F	9017
Wheat Belt - North	2011	0	M	8957
Wheat Belt - North	2011	1	F	13656
Wheat Belt - North	2011	1	M	14610
Wheat Belt - North	2016		F	4093
Wheat Belt - North	2016		M	5011
Wheat Belt - North	2016	0	F	8811
Wheat Belt - North	2016	0	M	8886
Wheat Belt - North	2016	1	F	13968
Wheat Belt - North	2016	1	M	15166
Wheat Belt - South	2006		F	1225
Wheat Belt - South	2006		M	1229
Wheat Belt - South	2006	0	F	3632
Wheat Belt - South	2006	0	M	3491
Wheat Belt - South	2006	1	F	4888
Wheat Belt - South	2006	1	M	5383
Wheat Belt - South	2011		F	1180
Wheat Belt - South	2011		M	1549
Wheat Belt - South	2011	0	F	3389
Wheat Belt - South	2011	0	M	3577
Wheat Belt - South	2011	1	F	5284
Wheat Belt - South	2011	1	M	5733
Wheat Belt - South	2016		F	1705
Wheat Belt - South	2016		M	1845
Wheat Belt - South	2016	0	F	3019
Wheat Belt - South	2016	0	M	2994
Wheat Belt - South	2016	1	F	5165
Wheat Belt - South	2016	1	M	5516
Kimberley	2006		F	3149
Kimberley	2006		M	3562
Kimberley	2006	0	F	5709
Kimberley	2006	0	M	5797
Kimberley	2006	1	F	5348
Kimberley	2006	1	M	5732
Kimberley	2011		F	2882
Kimberley	2011		M	4860
Kimberley	2011	0	F	6717
Kimberley	2011	0	M	6564
Kimberley	2011	1	F	6687
Kimberley	2011	1	M	7087
Kimberley	2016		F	3358
Kimberley	2016		M	3617
Kimberley	2016	0	F	7056
Kimberley	2016	0	M	6608
Kimberley	2016	1	F	6793
Kimberley	2016	1	M	6933
East Pilbara	2006		F	2480
East Pilbara	2006		M	3206
East Pilbara	2006	0	F	3762
East Pilbara	2006	0	M	4445
East Pilbara	2006	1	F	2043
East Pilbara	2006	1	M	2564
East Pilbara	2011		F	2623
East Pilbara	2011		M	4618
East Pilbara	2011	0	F	5389
East Pilbara	2011	0	M	8552
East Pilbara	2011	1	F	2366
East Pilbara	2011	1	M	3444
East Pilbara	2016		F	2402
East Pilbara	2016		M	3698
East Pilbara	2016	0	F	5416
East Pilbara	2016	0	M	7375
East Pilbara	2016	1	F	2456
East Pilbara	2016	1	M	3708
West Pilbara	2006		F	2181
West Pilbara	2006		M	3006
West Pilbara	2006	0	F	5460
West Pilbara	2006	0	M	6137
West Pilbara	2006	1	F	2562
West Pilbara	2006	1	M	3155
West Pilbara	2011		F	3022
West Pilbara	2011		M	5691
West Pilbara	2011	0	F	6750
West Pilbara	2011	0	M	10501
West Pilbara	2011	1	F	2858
West Pilbara	2011	1	M	4076
West Pilbara	2016		F	2724
West Pilbara	2016		M	5044
West Pilbara	2016	0	F	7572
West Pilbara	2016	0	M	11781
West Pilbara	2016	1	F	2837
West Pilbara	2016	1	M	4544
Esperance	2006		F	944
Esperance	2006		M	1116
Esperance	2006	0	F	3125
Esperance	2006	0	M	3108
Esperance	2006	1	F	3199
Esperance	2006	1	M	3423
Esperance	2011		F	1053
Esperance	2011		M	1197
Esperance	2011	0	F	2989
Esperance	2011	0	M	2989
Esperance	2011	1	F	3647
Esperance	2011	1	M	3731
Esperance	2016		F	1363
Esperance	2016		M	1526
Esperance	2016	0	F	2748
Esperance	2016	0	M	2698
Esperance	2016	1	F	3750
Esperance	2016	1	M	3884
Gascoyne	2006		F	697
Gascoyne	2006		M	786
Gascoyne	2006	0	F	1866
Gascoyne	2006	0	M	1905
Gascoyne	2006	1	F	1703
Gascoyne	2006	1	M	1935
Gascoyne	2011		F	783
Gascoyne	2011		M	873
Gascoyne	2011	0	F	1720
Gascoyne	2011	0	M	1810
Gascoyne	2011	1	F	1945
Gascoyne	2011	1	M	2163
Gascoyne	2016		F	866
Gascoyne	2016		M	1012
Gascoyne	2016	0	F	1740
Gascoyne	2016	0	M	1790
Gascoyne	2016	1	F	1885
Gascoyne	2016	1	M	2193
Goldfields	2006		F	3465
Goldfields	2006		M	4035
Goldfields	2006	0	F	8338
Goldfields	2006	0	M	9119
Goldfields	2006	1	F	5648
Goldfields	2006	1	M	6375
Goldfields	2011		F	3747
Goldfields	2011		M	4967
Goldfields	2011	0	F	8822
Goldfields	2011	0	M	10027
Goldfields	2011	1	F	6696
Goldfields	2011	1	M	7556
Goldfields	2016		F	3348
Goldfields	2016		M	4171
Goldfields	2016	0	F	7697
Goldfields	2016	0	M	8423
Goldfields	2016	1	F	7250
Goldfields	2016	1	M	8206
Mid West	2006		F	3602
Mid West	2006		M	4125
Mid West	2006	0	F	9855
Mid West	2006	0	M	9800
Mid West	2006	1	F	10340
Mid West	2006	1	M	10817
Mid West	2011		F	3403
Mid West	2011		M	4191
Mid West	2011	0	F	10419
Mid West	2011	0	M	10716
Mid West	2011	1	F	12191
Mid West	2011	1	M	12736
Mid West	2016		F	4140
Mid West	2016		M	4802
Mid West	2016	0	F	9772
Mid West	2016	0	M	9404
Mid West	2016	1	F	12605
Mid West	2016	1	M	13291
Migratory - Offshore - Shipping (WA)	2006		F	-1
Migratory - Offshore - Shipping (WA)	2006		M	46
Migratory - Offshore - Shipping (WA)	2006	0	F	18
Migratory - Offshore - Shipping (WA)	2006	0	M	136
Migratory - Offshore - Shipping (WA)	2006	1	F	9
Migratory - Offshore - Shipping (WA)	2006	1	M	132
Migratory - Offshore - Shipping (WA)	2011		F	6
Migratory - Offshore - Shipping (WA)	2011		M	70
Migratory - Offshore - Shipping (WA)	2011	0	F	20
Migratory - Offshore - Shipping (WA)	2011	0	M	158
Migratory - Offshore - Shipping (WA)	2011	1	F	7
Migratory - Offshore - Shipping (WA)	2011	1	M	153
Migratory - Offshore - Shipping (WA)	2016		F	-1
Migratory - Offshore - Shipping (WA)	2016		M	78
Migratory - Offshore - Shipping (WA)	2016	0	F	18
Migratory - Offshore - Shipping (WA)	2016	0	M	187
Migratory - Offshore - Shipping (WA)	2016	1	F	9
Migratory - Offshore - Shipping (WA)	2016	1	M	143
No usual address (WA)	2006		F	398
No usual address (WA)	2006		M	667
No usual address (WA)	2006	0	F	1966
No usual address (WA)	2006	0	M	2419
No usual address (WA)	2006	1	F	177
No usual address (WA)	2006	1	M	356
No usual address (WA)	2011		F	580
No usual address (WA)	2011		M	1079
No usual address (WA)	2011	0	F	2189
No usual address (WA)	2011	0	M	2727
No usual address (WA)	2011	1	F	241
No usual address (WA)	2011	1	M	479
No usual address (WA)	2016		F	686
No usual address (WA)	2016		M	1094
No usual address (WA)	2016	0	F	1495
No usual address (WA)	2016	0	M	1945
No usual address (WA)	2016	1	F	234
No usual address (WA)	2016	1	M	493
Brighton	2006		F	1176
Brighton	2006		M	1272
Brighton	2006	0	F	2669
Brighton	2006	0	M	2352
Brighton	2006	1	F	3645
Brighton	2006	1	M	3575
Brighton	2011		F	1234
Brighton	2011		M	1147
Brighton	2011	0	F	2658
Brighton	2011	0	M	2311
Brighton	2011	1	F	4356
Brighton	2011	1	M	4303
Brighton	2016		F	1322
Brighton	2016		M	1339
Brighton	2016	0	F	2690
