SA2_NAME16	Year	EduInstitutionType	students
Newcastle Port - Kooragang	2006	University or other tertiary	0
Newcastle Port - Kooragang	2011		0
Newcastle Port - Kooragang	2011	Infants/Primary	0
Newcastle Port - Kooragang	2011	Pre-school	0
Newcastle Port - Kooragang	2011	Secondary	4
Newcastle Port - Kooragang	2011	Technical or Further Educational Institution	0
Newcastle Port - Kooragang	2011	University or other tertiary	0
Newcastle Port - Kooragang	2016		0
Newcastle Port - Kooragang	2016	Infants/Primary	0
Newcastle Port - Kooragang	2016	Pre-school	0
Newcastle Port - Kooragang	2016	Secondary	0
Newcastle Port - Kooragang	2016	Technical or Further Educational Institution	0
Newcastle Port - Kooragang	2016	University or other tertiary	0
Shortland - Jesmond	2006		757
Shortland - Jesmond	2006	Infants/Primary	571
Shortland - Jesmond	2006	Pre-school	121
Shortland - Jesmond	2006	Secondary	393
Shortland - Jesmond	2006	Technical or Further Educational Institution	207
Shortland - Jesmond	2006	University or other tertiary	1774
Shortland - Jesmond	2011		816
Shortland - Jesmond	2011	Infants/Primary	547
Shortland - Jesmond	2011	Pre-school	135
Shortland - Jesmond	2011	Secondary	391
Shortland - Jesmond	2011	Technical or Further Educational Institution	254
Shortland - Jesmond	2011	University or other tertiary	2139
Shortland - Jesmond	2016		734
Shortland - Jesmond	2016	Infants/Primary	642
Shortland - Jesmond	2016	Pre-school	126
Shortland - Jesmond	2016	Secondary	421
Shortland - Jesmond	2016	Technical or Further Educational Institution	341
Shortland - Jesmond	2016	University or other tertiary	3242
Stockton - Fullerton Cove	2006		547
Stockton - Fullerton Cove	2006	Infants/Primary	374
Stockton - Fullerton Cove	2006	Pre-school	49
Stockton - Fullerton Cove	2006	Secondary	277
Stockton - Fullerton Cove	2006	Technical or Further Educational Institution	108
Stockton - Fullerton Cove	2006	University or other tertiary	124
Stockton - Fullerton Cove	2011		398
Stockton - Fullerton Cove	2011	Infants/Primary	373
Stockton - Fullerton Cove	2011	Pre-school	79
Stockton - Fullerton Cove	2011	Secondary	274
Stockton - Fullerton Cove	2011	Technical or Further Educational Institution	115
Stockton - Fullerton Cove	2011	University or other tertiary	142
Stockton - Fullerton Cove	2016		959
Stockton - Fullerton Cove	2016	Infants/Primary	433
Stockton - Fullerton Cove	2016	Pre-school	112
Stockton - Fullerton Cove	2016	Secondary	345
Stockton - Fullerton Cove	2016	Technical or Further Educational Institution	114
Stockton - Fullerton Cove	2016	University or other tertiary	196
Wallsend - Elermore Vale	2006		1132
Wallsend - Elermore Vale	2006	Infants/Primary	1487
Wallsend - Elermore Vale	2006	Pre-school	295
Wallsend - Elermore Vale	2006	Secondary	1106
Wallsend - Elermore Vale	2006	Technical or Further Educational Institution	495
Wallsend - Elermore Vale	2006	University or other tertiary	661
Wallsend - Elermore Vale	2011		1353
Wallsend - Elermore Vale	2011	Infants/Primary	1447
Wallsend - Elermore Vale	2011	Pre-school	296
Wallsend - Elermore Vale	2011	Secondary	1118
Wallsend - Elermore Vale	2011	Technical or Further Educational Institution	429
Wallsend - Elermore Vale	2011	University or other tertiary	837
Wallsend - Elermore Vale	2016		1194
Wallsend - Elermore Vale	2016	Infants/Primary	1448
Wallsend - Elermore Vale	2016	Pre-school	343
Wallsend - Elermore Vale	2016	Secondary	1102
Wallsend - Elermore Vale	2016	Technical or Further Educational Institution	464
Wallsend - Elermore Vale	2016	University or other tertiary	952
Waratah - North Lambton	2006		1018
Waratah - North Lambton	2006	Infants/Primary	737
Waratah - North Lambton	2006	Pre-school	159
Waratah - North Lambton	2006	Secondary	582
Waratah - North Lambton	2006	Technical or Further Educational Institution	316
Waratah - North Lambton	2006	University or other tertiary	752
Waratah - North Lambton	2011		957
Waratah - North Lambton	2011	Infants/Primary	704
Waratah - North Lambton	2011	Pre-school	180
Waratah - North Lambton	2011	Secondary	550
Waratah - North Lambton	2011	Technical or Further Educational Institution	308
Waratah - North Lambton	2011	University or other tertiary	1104
Waratah - North Lambton	2016		1127
Waratah - North Lambton	2016	Infants/Primary	792
Waratah - North Lambton	2016	Pre-school	197
Waratah - North Lambton	2016	Secondary	535
Waratah - North Lambton	2016	Technical or Further Educational Institution	302
Waratah - North Lambton	2016	University or other tertiary	1241
Wickham - Carrington - Tighes Hill	2006		984
Wickham - Carrington - Tighes Hill	2006	Infants/Primary	343
Wickham - Carrington - Tighes Hill	2006	Pre-school	94
Wickham - Carrington - Tighes Hill	2006	Secondary	270
Wickham - Carrington - Tighes Hill	2006	Technical or Further Educational Institution	239
Wickham - Carrington - Tighes Hill	2006	University or other tertiary	440
Wickham - Carrington - Tighes Hill	2011		640
Wickham - Carrington - Tighes Hill	2011	Infants/Primary	378
Wickham - Carrington - Tighes Hill	2011	Pre-school	138
Wickham - Carrington - Tighes Hill	2011	Secondary	281
Wickham - Carrington - Tighes Hill	2011	Technical or Further Educational Institution	251
Wickham - Carrington - Tighes Hill	2011	University or other tertiary	639
Wickham - Carrington - Tighes Hill	2016		597
Wickham - Carrington - Tighes Hill	2016	Infants/Primary	484
Wickham - Carrington - Tighes Hill	2016	Pre-school	152
Wickham - Carrington - Tighes Hill	2016	Secondary	283
Wickham - Carrington - Tighes Hill	2016	Technical or Further Educational Institution	227
Wickham - Carrington - Tighes Hill	2016	University or other tertiary	649
Ballina	2006		1454
Ballina	2006	Infants/Primary	1060
Ballina	2006	Pre-school	204
Ballina	2006	Secondary	968
Ballina	2006	Technical or Further Educational Institution	333
Ballina	2006	University or other tertiary	369
Ballina	2011		1252
Ballina	2011	Infants/Primary	984
Ballina	2011	Pre-school	233
Ballina	2011	Secondary	854
Ballina	2011	Technical or Further Educational Institution	427
Ballina	2011	University or other tertiary	364
Ballina	2016		1731
Ballina	2016	Infants/Primary	1003
Ballina	2016	Pre-school	221
Ballina	2016	Secondary	829
Ballina	2016	Technical or Further Educational Institution	309
Ballina	2016	University or other tertiary	346
Ballina Region	2006		933
Ballina Region	2006	Infants/Primary	1520
Ballina Region	2006	Pre-school	262
Ballina Region	2006	Secondary	1222
Ballina Region	2006	Technical or Further Educational Institution	362
Ballina Region	2006	University or other tertiary	367
Ballina Region	2011		836
Ballina Region	2011	Infants/Primary	1400
Ballina Region	2011	Pre-school	277
Ballina Region	2011	Secondary	1197
Ballina Region	2011	Technical or Further Educational Institution	348
Ballina Region	2011	University or other tertiary	360
Ballina Region	2016		1284
Ballina Region	2016	Infants/Primary	1450
Ballina Region	2016	Pre-school	314
Ballina Region	2016	Secondary	1217
Ballina Region	2016	Technical or Further Educational Institution	336
Ballina Region	2016	University or other tertiary	381
Bangalow	2006		461
Bangalow	2006	Infants/Primary	500
Bangalow	2006	Pre-school	98
Bangalow	2006	Secondary	368
Bangalow	2006	Technical or Further Educational Institution	95
Bangalow	2006	University or other tertiary	136
Bangalow	2011		366
Bangalow	2011	Infants/Primary	493
Bangalow	2011	Pre-school	120
Bangalow	2011	Secondary	394
Bangalow	2011	Technical or Further Educational Institution	113
Bangalow	2011	University or other tertiary	164
Bangalow	2016		701
Bangalow	2016	Infants/Primary	516
Bangalow	2016	Pre-school	83
Bangalow	2016	Secondary	345
Bangalow	2016	Technical or Further Educational Institution	82
Bangalow	2016	University or other tertiary	147
Brunswick Heads - Ocean Shores	2006		657
Brunswick Heads - Ocean Shores	2006	Infants/Primary	693
Brunswick Heads - Ocean Shores	2006	Pre-school	137
Brunswick Heads - Ocean Shores	2006	Secondary	551
Brunswick Heads - Ocean Shores	2006	Technical or Further Educational Institution	168
Brunswick Heads - Ocean Shores	2006	University or other tertiary	155
Brunswick Heads - Ocean Shores	2011		496
Brunswick Heads - Ocean Shores	2011	Infants/Primary	667
Brunswick Heads - Ocean Shores	2011	Pre-school	143
Brunswick Heads - Ocean Shores	2011	Secondary	540
Brunswick Heads - Ocean Shores	2011	Technical or Further Educational Institution	199
Brunswick Heads - Ocean Shores	2011	University or other tertiary	210
Brunswick Heads - Ocean Shores	2016		837
Brunswick Heads - Ocean Shores	2016	Infants/Primary	609
Brunswick Heads - Ocean Shores	2016	Pre-school	137
Brunswick Heads - Ocean Shores	2016	Secondary	525
Brunswick Heads - Ocean Shores	2016	Technical or Further Educational Institution	149
Brunswick Heads - Ocean Shores	2016	University or other tertiary	211
Byron Bay	2006		1202
Byron Bay	2006	Infants/Primary	560
Byron Bay	2006	Pre-school	141
Byron Bay	2006	Secondary	554
Byron Bay	2006	Technical or Further Educational Institution	202
Byron Bay	2006	University or other tertiary	371
Byron Bay	2011		895
Byron Bay	2011	Infants/Primary	526
Byron Bay	2011	Pre-school	125
Byron Bay	2011	Secondary	447
Byron Bay	2011	Technical or Further Educational Institution	216
Byron Bay	2011	University or other tertiary	368
Byron Bay	2016		1623
Byron Bay	2016	Infants/Primary	551
Byron Bay	2016	Pre-school	129
Byron Bay	2016	Secondary	416
Byron Bay	2016	Technical or Further Educational Institution	166
Byron Bay	2016	University or other tertiary	292
Evans Head	2006		419
Evans Head	2006	Infants/Primary	436
Evans Head	2006	Pre-school	86
Evans Head	2006	Secondary	361
Evans Head	2006	Technical or Further Educational Institution	94
Evans Head	2006	University or other tertiary	72
Evans Head	2011		322
Evans Head	2011	Infants/Primary	381
Evans Head	2011	Pre-school	104
Evans Head	2011	Secondary	307
Evans Head	2011	Technical or Further Educational Institution	103
Evans Head	2011	University or other tertiary	85
Evans Head	2016		541
Evans Head	2016	Infants/Primary	384
Evans Head	2016	Pre-school	91
Evans Head	2016	Secondary	294
Evans Head	2016	Technical or Further Educational Institution	87
Evans Head	2016	University or other tertiary	87
Lennox Head - Skennars Head	2006		353
Lennox Head - Skennars Head	2006	Infants/Primary	740
Lennox Head - Skennars Head	2006	Pre-school	144
Lennox Head - Skennars Head	2006	Secondary	584
Lennox Head - Skennars Head	2006	Technical or Further Educational Institution	133
Lennox Head - Skennars Head	2006	University or other tertiary	257
Lennox Head - Skennars Head	2011		372
Lennox Head - Skennars Head	2011	Infants/Primary	729
Lennox Head - Skennars Head	2011	Pre-school	160
Lennox Head - Skennars Head	2011	Secondary	633
Lennox Head - Skennars Head	2011	Technical or Further Educational Institution	128
Lennox Head - Skennars Head	2011	University or other tertiary	278
Lennox Head - Skennars Head	2016		463
Lennox Head - Skennars Head	2016	Infants/Primary	681
Lennox Head - Skennars Head	2016	Pre-school	160
Lennox Head - Skennars Head	2016	Secondary	634
Lennox Head - Skennars Head	2016	Technical or Further Educational Institution	123
Lennox Head - Skennars Head	2016	University or other tertiary	268
Mullumbimby	2006		907
Mullumbimby	2006	Infants/Primary	705
Mullumbimby	2006	Pre-school	118
Mullumbimby	2006	Secondary	550
Mullumbimby	2006	Technical or Further Educational Institution	150
Mullumbimby	2006	University or other tertiary	176
Mullumbimby	2011		641
Mullumbimby	2011	Infants/Primary	693
Mullumbimby	2011	Pre-school	154
Mullumbimby	2011	Secondary	539
Mullumbimby	2011	Technical or Further Educational Institution	188
Mullumbimby	2011	University or other tertiary	183
Mullumbimby	2016		1190
Mullumbimby	2016	Infants/Primary	638
Mullumbimby	2016	Pre-school	120
Mullumbimby	2016	Secondary	461
Mullumbimby	2016	Technical or Further Educational Institution	139
Mullumbimby	2016	University or other tertiary	167
Casino	2006		798
Casino	2006	Infants/Primary	1053
Casino	2006	Pre-school	232
Casino	2006	Secondary	801
Casino	2006	Technical or Further Educational Institution	230
Casino	2006	University or other tertiary	139
Casino	2011		948
Casino	2011	Infants/Primary	1044
Casino	2011	Pre-school	196
Casino	2011	Secondary	780
Casino	2011	Technical or Further Educational Institution	269
Casino	2011	University or other tertiary	174
Casino	2016		1051
Casino	2016	Infants/Primary	1038
Casino	2016	Pre-school	250
Casino	2016	Secondary	821
Casino	2016	Technical or Further Educational Institution	278
Casino	2016	University or other tertiary	180
Casino Region	2006		456
Casino Region	2006	Infants/Primary	741
Casino Region	2006	Pre-school	127
Casino Region	2006	Secondary	554
Casino Region	2006	Technical or Further Educational Institution	120
Casino Region	2006	University or other tertiary	88
Casino Region	2011		550
Casino Region	2011	Infants/Primary	606
Casino Region	2011	Pre-school	129
Casino Region	2011	Secondary	546
Casino Region	2011	Technical or Further Educational Institution	147
Casino Region	2011	University or other tertiary	101
Casino Region	2016		769
Casino Region	2016	Infants/Primary	540
Casino Region	2016	Pre-school	115
Casino Region	2016	Secondary	432
Casino Region	2016	Technical or Further Educational Institution	119
Casino Region	2016	University or other tertiary	88
Goonellabah	2006		803
Goonellabah	2006	Infants/Primary	1039
Goonellabah	2006	Pre-school	221
Goonellabah	2006	Secondary	811
Goonellabah	2006	Technical or Further Educational Institution	230
Goonellabah	2006	University or other tertiary	588
Goonellabah	2011		690
Goonellabah	2011	Infants/Primary	1069
Goonellabah	2011	Pre-school	256
Goonellabah	2011	Secondary	899
Goonellabah	2011	Technical or Further Educational Institution	320
Goonellabah	2011	University or other tertiary	585
Goonellabah	2016		1040
Goonellabah	2016	Infants/Primary	1112
Goonellabah	2016	Pre-school	256
Goonellabah	2016	Secondary	868
Goonellabah	2016	Technical or Further Educational Institution	293
Goonellabah	2016	University or other tertiary	514
Kyogle	2006		505
Kyogle	2006	Infants/Primary	750
Kyogle	2006	Pre-school	150
Kyogle	2006	Secondary	653
Kyogle	2006	Technical or Further Educational Institution	145
Kyogle	2006	University or other tertiary	109
Kyogle	2011		521
Kyogle	2011	Infants/Primary	613
Kyogle	2011	Pre-school	131
Kyogle	2011	Secondary	566
Kyogle	2011	Technical or Further Educational Institution	179
Kyogle	2011	University or other tertiary	94
Kyogle	2016		760
Kyogle	2016	Infants/Primary	554
Kyogle	2016	Pre-school	118
Kyogle	2016	Secondary	437
Kyogle	2016	Technical or Further Educational Institution	136
Kyogle	2016	University or other tertiary	113
Lismore	2006		1219
Lismore	2006	Infants/Primary	1274
Lismore	2006	Pre-school	276
Lismore	2006	Secondary	1078
Lismore	2006	Technical or Further Educational Institution	423
Lismore	2006	University or other tertiary	1253
Lismore	2011		1028
Lismore	2011	Infants/Primary	1208
Lismore	2011	Pre-school	276
Lismore	2011	Secondary	1004
Lismore	2011	Technical or Further Educational Institution	476
Lismore	2011	University or other tertiary	1052
Lismore	2016		1453
Lismore	2016	Infants/Primary	1168
Lismore	2016	Pre-school	245
Lismore	2016	Secondary	925
Lismore	2016	Technical or Further Educational Institution	387
Lismore	2016	University or other tertiary	877
Lismore Region	2006		912
Lismore Region	2006	Infants/Primary	1514
Lismore Region	2006	Pre-school	292
Lismore Region	2006	Secondary	1253
Lismore Region	2006	Technical or Further Educational Institution	346
Lismore Region	2006	University or other tertiary	450
Lismore Region	2011		934
Lismore Region	2011	Infants/Primary	1418
Lismore Region	2011	Pre-school	253
Lismore Region	2011	Secondary	1276
Lismore Region	2011	Technical or Further Educational Institution	379
Lismore Region	2011	University or other tertiary	429
Lismore Region	2016		1441
Lismore Region	2016	Infants/Primary	1244
