SA2_NAME16	Year	IndigenousStatus	persons
Blue Haven - San Remo	2016	Both Aboriginal & Torres Strait Islander	16
Blue Haven - San Remo	2016	Non-indigenous	10192
Blue Haven - San Remo	2016	Torres Strait Islander	28
Budgewoi - Buff Point - Halekulani	2006	Aboriginal	255
Budgewoi - Buff Point - Halekulani	2006	Both Aboriginal & Torres Strait Islander	4
Budgewoi - Buff Point - Halekulani	2006	Non-indigenous	8482
Budgewoi - Buff Point - Halekulani	2006	Torres Strait Islander	21
Budgewoi - Buff Point - Halekulani	2011	Aboriginal	369
Budgewoi - Buff Point - Halekulani	2011	Both Aboriginal & Torres Strait Islander	0
Budgewoi - Buff Point - Halekulani	2011	Non-indigenous	8595
Budgewoi - Buff Point - Halekulani	2011	Torres Strait Islander	4
Budgewoi - Buff Point - Halekulani	2016	Aboriginal	532
Budgewoi - Buff Point - Halekulani	2016	Both Aboriginal & Torres Strait Islander	11
Budgewoi - Buff Point - Halekulani	2016	Non-indigenous	8858
Budgewoi - Buff Point - Halekulani	2016	Torres Strait Islander	8
Chittaway Bay - Tumbi Umbi	2006	Aboriginal	251
Chittaway Bay - Tumbi Umbi	2006	Both Aboriginal & Torres Strait Islander	8
Chittaway Bay - Tumbi Umbi	2006	Non-indigenous	14451
Chittaway Bay - Tumbi Umbi	2006	Torres Strait Islander	8
Chittaway Bay - Tumbi Umbi	2011	Aboriginal	404
Chittaway Bay - Tumbi Umbi	2011	Both Aboriginal & Torres Strait Islander	0
Chittaway Bay - Tumbi Umbi	2011	Non-indigenous	14828
Chittaway Bay - Tumbi Umbi	2011	Torres Strait Islander	11
Chittaway Bay - Tumbi Umbi	2016	Aboriginal	573
Chittaway Bay - Tumbi Umbi	2016	Both Aboriginal & Torres Strait Islander	14
Chittaway Bay - Tumbi Umbi	2016	Non-indigenous	14758
Chittaway Bay - Tumbi Umbi	2016	Torres Strait Islander	10
Gorokan - Kanwal - Charmhaven	2006	Aboriginal	588
Gorokan - Kanwal - Charmhaven	2006	Both Aboriginal & Torres Strait Islander	6
Gorokan - Kanwal - Charmhaven	2006	Non-indigenous	19166
Gorokan - Kanwal - Charmhaven	2006	Torres Strait Islander	32
Gorokan - Kanwal - Charmhaven	2011	Aboriginal	905
Gorokan - Kanwal - Charmhaven	2011	Both Aboriginal & Torres Strait Islander	25
Gorokan - Kanwal - Charmhaven	2011	Non-indigenous	19728
Gorokan - Kanwal - Charmhaven	2011	Torres Strait Islander	17
Gorokan - Kanwal - Charmhaven	2016	Aboriginal	1197
Gorokan - Kanwal - Charmhaven	2016	Both Aboriginal & Torres Strait Islander	25
Gorokan - Kanwal - Charmhaven	2016	Non-indigenous	20856
Gorokan - Kanwal - Charmhaven	2016	Torres Strait Islander	31
Jilliby - Yarramalong	2006	Aboriginal	32
Jilliby - Yarramalong	2006	Both Aboriginal & Torres Strait Islander	0
Jilliby - Yarramalong	2006	Non-indigenous	2665
Jilliby - Yarramalong	2006	Torres Strait Islander	0
Jilliby - Yarramalong	2011	Aboriginal	64
Jilliby - Yarramalong	2011	Both Aboriginal & Torres Strait Islander	0
Jilliby - Yarramalong	2011	Non-indigenous	2944
Jilliby - Yarramalong	2011	Torres Strait Islander	3
Jilliby - Yarramalong	2016	Aboriginal	84
Jilliby - Yarramalong	2016	Both Aboriginal & Torres Strait Islander	3
Jilliby - Yarramalong	2016	Non-indigenous	3271
Jilliby - Yarramalong	2016	Torres Strait Islander	0
Lake Munmorah - Mannering Park	2006	Aboriginal	228
Lake Munmorah - Mannering Park	2006	Both Aboriginal & Torres Strait Islander	3
Lake Munmorah - Mannering Park	2006	Non-indigenous	9376
Lake Munmorah - Mannering Park	2006	Torres Strait Islander	9
Lake Munmorah - Mannering Park	2011	Aboriginal	311
Lake Munmorah - Mannering Park	2011	Both Aboriginal & Torres Strait Islander	3
Lake Munmorah - Mannering Park	2011	Non-indigenous	9743
Lake Munmorah - Mannering Park	2011	Torres Strait Islander	6
Lake Munmorah - Mannering Park	2016	Aboriginal	459
Lake Munmorah - Mannering Park	2016	Both Aboriginal & Torres Strait Islander	8
Lake Munmorah - Mannering Park	2016	Non-indigenous	10245
Lake Munmorah - Mannering Park	2016	Torres Strait Islander	16
Ourimbah - Fountaindale	2006	Aboriginal	44
Ourimbah - Fountaindale	2006	Both Aboriginal & Torres Strait Islander	0
Ourimbah - Fountaindale	2006	Non-indigenous	4442
Ourimbah - Fountaindale	2006	Torres Strait Islander	0
Ourimbah - Fountaindale	2011	Aboriginal	104
Ourimbah - Fountaindale	2011	Both Aboriginal & Torres Strait Islander	3
Ourimbah - Fountaindale	2011	Non-indigenous	4683
Ourimbah - Fountaindale	2011	Torres Strait Islander	4
Ourimbah - Fountaindale	2016	Aboriginal	128
Ourimbah - Fountaindale	2016	Both Aboriginal & Torres Strait Islander	0
Ourimbah - Fountaindale	2016	Non-indigenous	4727
Ourimbah - Fountaindale	2016	Torres Strait Islander	0
Summerland Point - Gwandalan	2006	Aboriginal	115
Summerland Point - Gwandalan	2006	Both Aboriginal & Torres Strait Islander	0
Summerland Point - Gwandalan	2006	Non-indigenous	4994
Summerland Point - Gwandalan	2006	Torres Strait Islander	3
Summerland Point - Gwandalan	2011	Aboriginal	165
Summerland Point - Gwandalan	2011	Both Aboriginal & Torres Strait Islander	0
Summerland Point - Gwandalan	2011	Non-indigenous	5232
Summerland Point - Gwandalan	2011	Torres Strait Islander	3
Summerland Point - Gwandalan	2016	Aboriginal	268
Summerland Point - Gwandalan	2016	Both Aboriginal & Torres Strait Islander	9
Summerland Point - Gwandalan	2016	Non-indigenous	5487
Summerland Point - Gwandalan	2016	Torres Strait Islander	4
The Entrance	2006	Aboriginal	243
The Entrance	2006	Both Aboriginal & Torres Strait Islander	7
The Entrance	2006	Non-indigenous	11340
The Entrance	2006	Torres Strait Islander	18
The Entrance	2011	Aboriginal	489
The Entrance	2011	Both Aboriginal & Torres Strait Islander	7
The Entrance	2011	Non-indigenous	13454
The Entrance	2011	Torres Strait Islander	37
The Entrance	2016	Aboriginal	644
The Entrance	2016	Both Aboriginal & Torres Strait Islander	6
The Entrance	2016	Non-indigenous	14281
The Entrance	2016	Torres Strait Islander	10
Toukley - Norah Head	2006	Aboriginal	268
Toukley - Norah Head	2006	Both Aboriginal & Torres Strait Islander	6
Toukley - Norah Head	2006	Non-indigenous	8639
Toukley - Norah Head	2006	Torres Strait Islander	11
Toukley - Norah Head	2011	Aboriginal	364
Toukley - Norah Head	2011	Both Aboriginal & Torres Strait Islander	13
Toukley - Norah Head	2011	Non-indigenous	8611
Toukley - Norah Head	2011	Torres Strait Islander	11
Toukley - Norah Head	2016	Aboriginal	459
Toukley - Norah Head	2016	Both Aboriginal & Torres Strait Islander	6
Toukley - Norah Head	2016	Non-indigenous	9295
Toukley - Norah Head	2016	Torres Strait Islander	13
Tuggerah - Kangy Angy	2006	Aboriginal	99
Tuggerah - Kangy Angy	2006	Both Aboriginal & Torres Strait Islander	0
Tuggerah - Kangy Angy	2006	Non-indigenous	4888
Tuggerah - Kangy Angy	2006	Torres Strait Islander	3
Tuggerah - Kangy Angy	2011	Aboriginal	137
Tuggerah - Kangy Angy	2011	Both Aboriginal & Torres Strait Islander	3
Tuggerah - Kangy Angy	2011	Non-indigenous	4995
Tuggerah - Kangy Angy	2011	Torres Strait Islander	0
Tuggerah - Kangy Angy	2016	Aboriginal	175
Tuggerah - Kangy Angy	2016	Both Aboriginal & Torres Strait Islander	3
Tuggerah - Kangy Angy	2016	Non-indigenous	5122
Tuggerah - Kangy Angy	2016	Torres Strait Islander	3
Warnervale - Wadalba	2006	Aboriginal	212
Warnervale - Wadalba	2006	Both Aboriginal & Torres Strait Islander	3
Warnervale - Wadalba	2006	Non-indigenous	9371
Warnervale - Wadalba	2006	Torres Strait Islander	0
Warnervale - Wadalba	2011	Aboriginal	336
Warnervale - Wadalba	2011	Both Aboriginal & Torres Strait Islander	11
Warnervale - Wadalba	2011	Non-indigenous	12137
Warnervale - Wadalba	2011	Torres Strait Islander	12
Warnervale - Wadalba	2016	Aboriginal	676
Warnervale - Wadalba	2016	Both Aboriginal & Torres Strait Islander	9
Warnervale - Wadalba	2016	Non-indigenous	14526
Warnervale - Wadalba	2016	Torres Strait Islander	11
Wyong	2006	Aboriginal	364
Wyong	2006	Both Aboriginal & Torres Strait Islander	4
Wyong	2006	Non-indigenous	7030
Wyong	2006	Torres Strait Islander	21
Wyong	2011	Aboriginal	404
Wyong	2011	Both Aboriginal & Torres Strait Islander	3
Wyong	2011	Non-indigenous	7729
Wyong	2011	Torres Strait Islander	16
Wyong	2016	Aboriginal	556
Wyong	2016	Both Aboriginal & Torres Strait Islander	10
Wyong	2016	Non-indigenous	8244
Wyong	2016	Torres Strait Islander	12
Bathurst	2006	Aboriginal	718
Bathurst	2006	Both Aboriginal & Torres Strait Islander	15
Bathurst	2006	Non-indigenous	21084
Bathurst	2006	Torres Strait Islander	13
Bathurst	2011	Aboriginal	941
Bathurst	2011	Both Aboriginal & Torres Strait Islander	26
Bathurst	2011	Non-indigenous	22001
Bathurst	2011	Torres Strait Islander	17
Bathurst	2016	Aboriginal	1226
Bathurst	2016	Both Aboriginal & Torres Strait Islander	27
Bathurst	2016	Non-indigenous	22566
Bathurst	2016	Torres Strait Islander	14
Bathurst - East	2006	Aboriginal	374
Bathurst - East	2006	Both Aboriginal & Torres Strait Islander	8
Bathurst - East	2006	Non-indigenous	8018
Bathurst - East	2006	Torres Strait Islander	10
Bathurst - East	2011	Aboriginal	490
Bathurst - East	2011	Both Aboriginal & Torres Strait Islander	6
Bathurst - East	2011	Non-indigenous	8991
Bathurst - East	2011	Torres Strait Islander	11
Bathurst - East	2016	Aboriginal	733
Bathurst - East	2016	Both Aboriginal & Torres Strait Islander	14
Bathurst - East	2016	Non-indigenous	10421
Bathurst - East	2016	Torres Strait Islander	21
Bathurst Region	2006	Aboriginal	107
Bathurst Region	2006	Both Aboriginal & Torres Strait Islander	3
Bathurst Region	2006	Non-indigenous	5838
Bathurst Region	2006	Torres Strait Islander	12
Bathurst Region	2011	Aboriginal	147
Bathurst Region	2011	Both Aboriginal & Torres Strait Islander	8
Bathurst Region	2011	Non-indigenous	6453
Bathurst Region	2011	Torres Strait Islander	4
Bathurst Region	2016	Aboriginal	193
Bathurst Region	2016	Both Aboriginal & Torres Strait Islander	10
Bathurst Region	2016	Non-indigenous	6700
Bathurst Region	2016	Torres Strait Islander	7
Oberon	2006	Aboriginal	80
Oberon	2006	Both Aboriginal & Torres Strait Islander	0
Oberon	2006	Non-indigenous	4583
Oberon	2006	Torres Strait Islander	14
Oberon	2011	Aboriginal	124
Oberon	2011	Both Aboriginal & Torres Strait Islander	0
Oberon	2011	Non-indigenous	4324
Oberon	2011	Torres Strait Islander	11
Oberon	2016	Aboriginal	153
Oberon	2016	Both Aboriginal & Torres Strait Islander	3
Oberon	2016	Non-indigenous	4496
Oberon	2016	Torres Strait Islander	10
Condobolin	2006	Aboriginal	974
Condobolin	2006	Both Aboriginal & Torres Strait Islander	15
Condobolin	2006	Non-indigenous	6085
Condobolin	2006	Torres Strait Islander	14
Condobolin	2011	Aboriginal	1061
Condobolin	2011	Both Aboriginal & Torres Strait Islander	7
Condobolin	2011	Non-indigenous	5817
Condobolin	2011	Torres Strait Islander	7
Condobolin	2016	Aboriginal	1104
Condobolin	2016	Both Aboriginal & Torres Strait Islander	4
Condobolin	2016	Non-indigenous	5513
Condobolin	2016	Torres Strait Islander	9
Cowra	2006	Aboriginal	656
Cowra	2006	Both Aboriginal & Torres Strait Islander	12
Cowra	2006	Non-indigenous	8566
Cowra	2006	Torres Strait Islander	16
Cowra	2011	Aboriginal	684
Cowra	2011	Both Aboriginal & Torres Strait Islander	8
Cowra	2011	Non-indigenous	8222
Cowra	2011	Torres Strait Islander	12
Cowra	2016	Aboriginal	795
Cowra	2016	Both Aboriginal & Torres Strait Islander	16
Cowra	2016	Non-indigenous	8326
Cowra	2016	Torres Strait Islander	9
Cowra Region	2006	Aboriginal	135
Cowra Region	2006	Both Aboriginal & Torres Strait Islander	6
Cowra Region	2006	Non-indigenous	5092
Cowra Region	2006	Torres Strait Islander	8
Cowra Region	2011	Aboriginal	143
Cowra Region	2011	Both Aboriginal & Torres Strait Islander	0
Cowra Region	2011	Non-indigenous	5196
Cowra Region	2011	Torres Strait Islander	8
Cowra Region	2016	Aboriginal	223
Cowra Region	2016	Both Aboriginal & Torres Strait Islander	0
Cowra Region	2016	Non-indigenous	5213
Cowra Region	2016	Torres Strait Islander	11
Forbes	2006	Aboriginal	606
Forbes	2006	Both Aboriginal & Torres Strait Islander	18
Forbes	2006	Non-indigenous	9640
Forbes	2006	Torres Strait Islander	19
Forbes	2011	Aboriginal	867
Forbes	2011	Both Aboriginal & Torres Strait Islander	17
Forbes	2011	Non-indigenous	8895
Forbes	2011	Torres Strait Islander	26
Forbes	2016	Aboriginal	1042
Forbes	2016	Both Aboriginal & Torres Strait Islander	33
Forbes	2016	Non-indigenous	9073
Forbes	2016	Torres Strait Islander	17
Grenfell	2006	Aboriginal	47
Grenfell	2006	Both Aboriginal & Torres Strait Islander	0
Grenfell	2006	Non-indigenous	3579
Grenfell	2006	Torres Strait Islander	10
Grenfell	2011	Aboriginal	66
Grenfell	2011	Both Aboriginal & Torres Strait Islander	0
Grenfell	2011	Non-indigenous	3580
Grenfell	2011	Torres Strait Islander	0
Grenfell	2016	Aboriginal	107
Grenfell	2016	Both Aboriginal & Torres Strait Islander	0
Grenfell	2016	Non-indigenous	3545
Grenfell	2016	Torres Strait Islander	0
Parkes (NSW)	2006	Aboriginal	658
Parkes (NSW)	2006	Both Aboriginal & Torres Strait Islander	5
Parkes (NSW)	2006	Non-indigenous	9972
Parkes (NSW)	2006	Torres Strait Islander	26
Parkes (NSW)	2011	Aboriginal	794
Parkes (NSW)	2011	Both Aboriginal & Torres Strait Islander	7
Parkes (NSW)	2011	Non-indigenous	10129
Parkes (NSW)	2011	Torres Strait Islander	9
Parkes (NSW)	2016	Aboriginal	1050
Parkes (NSW)	2016	Both Aboriginal & Torres Strait Islander	5
Parkes (NSW)	2016	Non-indigenous	9914
Parkes (NSW)	2016	Torres Strait Islander	8
Parkes Region	2006	Aboriginal	326
Parkes Region	2006	Both Aboriginal & Torres Strait Islander	6
Parkes Region	2006	Non-indigenous	2956
Parkes Region	2006	Torres Strait Islander	3
Parkes Region	2011	Aboriginal	382
Parkes Region	2011	Both Aboriginal & Torres Strait Islander	0
Parkes Region	2011	Non-indigenous	3002
Parkes Region	2011	Torres Strait Islander	6
Parkes Region	2016	Aboriginal	384
Parkes Region	2016	Both Aboriginal & Torres Strait Islander	0
Parkes Region	2016	Non-indigenous	3003
Parkes Region	2016	Torres Strait Islander	3
West Wyalong	2006	Aboriginal	157
West Wyalong	2006	Both Aboriginal & Torres Strait Islander	3
West Wyalong	2006	Non-indigenous	5938
West Wyalong	2006	Torres Strait Islander	0
West Wyalong	2011	Aboriginal	228
West Wyalong	2011	Both Aboriginal & Torres Strait Islander	0
West Wyalong	2011	Non-indigenous	5618
West Wyalong	2011	Torres Strait Islander	4
West Wyalong	2016	Aboriginal	252
West Wyalong	2016	Both Aboriginal & Torres Strait Islander	3
West Wyalong	2016	Non-indigenous	5668
West Wyalong	2016	Torres Strait Islander	3
Lithgow	2006	Aboriginal	392
Lithgow	2006	Both Aboriginal & Torres Strait Islander	8
Lithgow	2006	Non-indigenous	11691
Lithgow	2006	Torres Strait Islander	23
Lithgow	2011	Aboriginal	541
Lithgow	2011	Both Aboriginal & Torres Strait Islander	3
Lithgow	2011	Non-indigenous	11675
Lithgow	2011	Torres Strait Islander	32
Lithgow	2016	Aboriginal	762
Lithgow	2016	Both Aboriginal & Torres Strait Islander	9
Lithgow	2016	Non-indigenous	12028
Lithgow	2016	Torres Strait Islander	19
Lithgow Region	2006	Aboriginal	168
Lithgow Region	2006	Both Aboriginal & Torres Strait Islander	4
Lithgow Region	2006	Non-indigenous	7468
Lithgow Region	2006	Torres Strait Islander	6
Lithgow Region	2011	Aboriginal	312
Lithgow Region	2011	Both Aboriginal & Torres Strait Islander	0
Lithgow Region	2011	Non-indigenous	7571
Lithgow Region	2011	Torres Strait Islander	12
Lithgow Region	2016	Aboriginal	404
Lithgow Region	2016	Both Aboriginal & Torres Strait Islander	9
Lithgow Region	2016	Non-indigenous	7841
Lithgow Region	2016	Torres Strait Islander	8
Mudgee	2006	Aboriginal	279
Mudgee	2006	Both Aboriginal & Torres Strait Islander	0
Mudgee	2006	Non-indigenous	9296
Mudgee	2006	Torres Strait Islander	3
Mudgee	2011	Aboriginal	430
Mudgee	2011	Both Aboriginal & Torres Strait Islander	3
Mudgee	2011	Non-indigenous	10035
Mudgee	2011	Torres Strait Islander	16
Mudgee	2016	Aboriginal	661
Mudgee	2016	Both Aboriginal & Torres Strait Islander	8
Mudgee	2016	Non-indigenous	11049
Mudgee	2016	Torres Strait Islander	10
Mudgee Region - East	2006	Aboriginal	75
Mudgee Region - East	2006	Both Aboriginal & Torres Strait Islander	0
Mudgee Region - East	2006	Non-indigenous	3328
Mudgee Region - East	2006	Torres Strait Islander	3
Mudgee Region - East	2011	Aboriginal	113
Mudgee Region - East	2011	Both Aboriginal & Torres Strait Islander	0
Mudgee Region - East	2011	Non-indigenous	3226
Mudgee Region - East	2011	Torres Strait Islander	6
Mudgee Region - East	2016	Aboriginal	180
Mudgee Region - East	2016	Both Aboriginal & Torres Strait Islander	0
Mudgee Region - East	2016	Non-indigenous	3260
Mudgee Region - East	2016	Torres Strait Islander	4
Mudgee Region - West	2006	Aboriginal	273
Mudgee Region - West	2006	Both Aboriginal & Torres Strait Islander	15
Mudgee Region - West	2006	Non-indigenous	9496
Mudgee Region - West	2006	Torres Strait Islander	7
Mudgee Region - West	2011	Aboriginal	382
Mudgee Region - West	2011	Both Aboriginal & Torres Strait Islander	3
Mudgee Region - West	2011	Non-indigenous	9559
Mudgee Region - West	2011	Torres Strait Islander	6
Mudgee Region - West	2016	Aboriginal	541
Mudgee Region - West	2016	Both Aboriginal & Torres Strait Islander	7
Mudgee Region - West	2016	Non-indigenous	9804
Mudgee Region - West	2016	Torres Strait Islander	7
Wollangambe - Wollemi	2006	Aboriginal	0
Wollangambe - Wollemi	2006	Both Aboriginal & Torres Strait Islander	0
Wollangambe - Wollemi	2006	Non-indigenous	0
Wollangambe - Wollemi	2006	Torres Strait Islander	0
Wollangambe - Wollemi	2011	Aboriginal	0
Wollangambe - Wollemi	2011	Both Aboriginal & Torres Strait Islander	0
Wollangambe - Wollemi	2011	Non-indigenous	0
Wollangambe - Wollemi	2011	Torres Strait Islander	0
Wollangambe - Wollemi	2016	Aboriginal	0
Wollangambe - Wollemi	2016	Both Aboriginal & Torres Strait Islander	0
Wollangambe - Wollemi	2016	Non-indigenous	0
Wollangambe - Wollemi	2016	Torres Strait Islander	0
Blayney	2006	Aboriginal	155
Blayney	2006	Both Aboriginal & Torres Strait Islander	0
Blayney	2006	Non-indigenous	6436
Blayney	2006	Torres Strait Islander	3
Blayney	2011	Aboriginal	199
Blayney	2011	Both Aboriginal & Torres Strait Islander	0
Blayney	2011	Non-indigenous	6803
Blayney	2011	Torres Strait Islander	5
Blayney	2016	Aboriginal	259
Blayney	2016	Both Aboriginal & Torres Strait Islander	5
Blayney	2016	Non-indigenous	7004
Blayney	2016	Torres Strait Islander	3
Orange	2006	Aboriginal	834
Orange	2006	Both Aboriginal & Torres Strait Islander	21
Orange	2006	Non-indigenous	18510
Orange	2006	Torres Strait Islander	14
Orange	2011	Aboriginal	1120
Orange	2011	Both Aboriginal & Torres Strait Islander	28
Orange	2011	Non-indigenous	18455
Orange	2011	Torres Strait Islander	26
Orange	2016	Aboriginal	1238
Orange	2016	Both Aboriginal & Torres Strait Islander	32
Orange	2016	Non-indigenous	17719
Orange	2016	Torres Strait Islander	20
Orange - North	2006	Aboriginal	616
Orange - North	2006	Both Aboriginal & Torres Strait Islander	10
Orange - North	2006	Non-indigenous	13500
Orange - North	2006	Torres Strait Islander	13
Orange - North	2011	Aboriginal	789
Orange - North	2011	Both Aboriginal & Torres Strait Islander	9
Orange - North	2011	Non-indigenous	16025
Orange - North	2011	Torres Strait Islander	12
Orange - North	2016	Aboriginal	1183
Orange - North	2016	Both Aboriginal & Torres Strait Islander	14
Orange - North	2016	Non-indigenous	18505
Orange - North	2016	Torres Strait Islander	26
Orange Region	2006	Aboriginal	195
Orange Region	2006	Both Aboriginal & Torres Strait Islander	4
Orange Region	2006	Non-indigenous	10376
Orange Region	2006	Torres Strait Islander	11
