SA2_NAME16	Year	AustCitizen	persons
Cobbitty - Leppington	2006	1	5181
Cobbitty - Leppington	2011	0	871
Cobbitty - Leppington	2011	1	5540
Cobbitty - Leppington	2016	0	2594
Cobbitty - Leppington	2016	1	15297
Badgerys Creek	2006	0	103
Badgerys Creek	2006	1	211
Badgerys Creek	2011	0	34
Badgerys Creek	2011	1	103
Badgerys Creek	2016	0	19
Badgerys Creek	2016	1	41
Cecil Hills	2006	0	699
Cecil Hills	2006	1	6081
Cecil Hills	2011	0	583
Cecil Hills	2011	1	6283
Cecil Hills	2016	0	745
Cecil Hills	2016	1	6272
Green Valley	2006	0	1878
Green Valley	2006	1	10077
Green Valley	2011	0	1496
Green Valley	2011	1	10886
Green Valley	2016	0	1739
Green Valley	2016	1	10777
Hinchinbrook	2006	0	1166
Hinchinbrook	2006	1	8157
Hinchinbrook	2011	0	1044
Hinchinbrook	2011	1	8474
Hinchinbrook	2016	0	1626
Hinchinbrook	2016	1	10672
Hoxton Park - Carnes Hill - Horningsea Park	2006	0	1255
Hoxton Park - Carnes Hill - Horningsea Park	2006	1	7036
Hoxton Park - Carnes Hill - Horningsea Park	2011	0	1012
Hoxton Park - Carnes Hill - Horningsea Park	2011	1	7981
Hoxton Park - Carnes Hill - Horningsea Park	2016	0	1453
Hoxton Park - Carnes Hill - Horningsea Park	2016	1	10138
West Hoxton - Middleton Grange	2006	0	1148
West Hoxton - Middleton Grange	2006	1	7025
West Hoxton - Middleton Grange	2011	0	1201
West Hoxton - Middleton Grange	2011	1	9202
West Hoxton - Middleton Grange	2016	0	1825
West Hoxton - Middleton Grange	2016	1	13361
Bonnyrigg Heights - Bonnyrigg	2006	0	1678
Bonnyrigg Heights - Bonnyrigg	2006	1	13564
Bonnyrigg Heights - Bonnyrigg	2011	0	1649
Bonnyrigg Heights - Bonnyrigg	2011	1	13539
Bonnyrigg Heights - Bonnyrigg	2016	0	1975
Bonnyrigg Heights - Bonnyrigg	2016	1	14004
Bossley Park - Abbotsbury	2006	0	1848
Bossley Park - Abbotsbury	2006	1	16272
Bossley Park - Abbotsbury	2011	0	1802
Bossley Park - Abbotsbury	2011	1	16424
Bossley Park - Abbotsbury	2016	0	2724
Bossley Park - Abbotsbury	2016	1	16110
Cabramatta - Lansvale	2006	0	4099
Cabramatta - Lansvale	2006	1	18035
Cabramatta - Lansvale	2011	0	4680
Cabramatta - Lansvale	2011	1	18685
Cabramatta - Lansvale	2016	0	5749
Cabramatta - Lansvale	2016	1	18959
Cabramatta West - Mount Pritchard	2006	0	2023
Cabramatta West - Mount Pritchard	2006	1	13262
Cabramatta West - Mount Pritchard	2011	0	2291
Cabramatta West - Mount Pritchard	2011	1	13523
Cabramatta West - Mount Pritchard	2016	0	2895
Cabramatta West - Mount Pritchard	2016	1	14298
Canley Vale - Canley Heights	2006	0	2654
Canley Vale - Canley Heights	2006	1	16144
Canley Vale - Canley Heights	2011	0	3125
Canley Vale - Canley Heights	2011	1	16466
Canley Vale - Canley Heights	2016	0	3909
Canley Vale - Canley Heights	2016	1	16912
Edensor Park	2006	0	914
Edensor Park	2006	1	8396
Edensor Park	2011	0	874
Edensor Park	2011	1	8566
Edensor Park	2016	0	1305
Edensor Park	2016	1	8467
Fairfield	2006	0	3707
Fairfield	2006	1	11461
Fairfield	2011	0	3859
Fairfield	2011	1	12989
Fairfield	2016	0	5572
Fairfield	2016	1	12128
Fairfield - West	2006	0	2481
Fairfield - West	2006	1	13826
Fairfield - West	2011	0	2821
Fairfield - West	2011	1	14589
Fairfield - West	2016	0	4083
Fairfield - West	2016	1	15008
Greenfield Park - Prairiewood	2006	0	870
Greenfield Park - Prairiewood	2006	1	7265
Greenfield Park - Prairiewood	2011	0	762
Greenfield Park - Prairiewood	2011	1	7000
Greenfield Park - Prairiewood	2016	0	1189
Greenfield Park - Prairiewood	2016	1	7143
Horsley Park - Kemps Creek	2006	0	473
Horsley Park - Kemps Creek	2006	1	3612
Horsley Park - Kemps Creek	2011	0	585
Horsley Park - Kemps Creek	2011	1	3741
Horsley Park - Kemps Creek	2016	0	624
Horsley Park - Kemps Creek	2016	1	3798
Smithfield - Wetherill Park	2006	0	2188
Smithfield - Wetherill Park	2006	1	14108
Smithfield - Wetherill Park	2011	0	2480
Smithfield - Wetherill Park	2011	1	14532
Smithfield - Wetherill Park	2016	0	3204
Smithfield - Wetherill Park	2016	1	14840
St Johns Park - Wakeley	2006	0	1116
St Johns Park - Wakeley	2006	1	9089
St Johns Park - Wakeley	2011	0	994
St Johns Park - Wakeley	2011	1	9641
St Johns Park - Wakeley	2016	0	1434
St Johns Park - Wakeley	2016	1	9430
Wetherill Park Industrial	2006	0	0
Wetherill Park Industrial	2006	1	0
Wetherill Park Industrial	2011	0	1
Wetherill Park Industrial	2011	1	20
Wetherill Park Industrial	2016	0	3
Wetherill Park Industrial	2016	1	32
Casula	2006	0	1779
Casula	2006	1	11423
Casula	2011	0	2377
Casula	2011	1	12319
Casula	2016	0	2593
Casula	2016	1	13069
Chipping Norton - Moorebank	2006	0	1762
Chipping Norton - Moorebank	2006	1	12686
Chipping Norton - Moorebank	2011	0	1828
Chipping Norton - Moorebank	2011	1	13824
Chipping Norton - Moorebank	2016	0	2180
Chipping Norton - Moorebank	2016	1	16566
Holsworthy - Wattle Grove	2006	0	1598
Holsworthy - Wattle Grove	2006	1	16349
Holsworthy - Wattle Grove	2011	0	2032
Holsworthy - Wattle Grove	2011	1	17517
Holsworthy - Wattle Grove	2016	0	2553
Holsworthy - Wattle Grove	2016	1	18153
Liverpool	2006	0	6273
Liverpool	2006	1	15043
Liverpool	2011	0	7056
Liverpool	2011	1	17039
Liverpool	2016	0	9281
Liverpool	2016	1	17891
Lurnea - Cartwright	2006	0	1979
Lurnea - Cartwright	2006	1	8096
Lurnea - Cartwright	2011	0	1680
Lurnea - Cartwright	2011	1	9185
Lurnea - Cartwright	2016	0	2510
Lurnea - Cartwright	2016	1	9171
Prestons - Edmondson Park	2006	0	2148
Prestons - Edmondson Park	2006	1	10564
Prestons - Edmondson Park	2011	0	1760
Prestons - Edmondson Park	2011	1	13083
Prestons - Edmondson Park	2016	0	2283
Prestons - Edmondson Park	2016	1	15302
Warwick Farm	2006	0	894
Warwick Farm	2006	1	2991
Warwick Farm	2011	0	1399
Warwick Farm	2011	1	3094
Warwick Farm	2016	0	2074
Warwick Farm	2016	1	3725
Gymea - Grays Point	2006	0	1255
Gymea - Grays Point	2006	1	15402
Gymea - Grays Point	2011	0	1296
Gymea - Grays Point	2011	1	15551
Gymea - Grays Point	2016	0	1530
Gymea - Grays Point	2016	1	15943
Miranda - Yowie Bay	2006	0	2067
Miranda - Yowie Bay	2006	1	14742
Miranda - Yowie Bay	2011	0	2202
Miranda - Yowie Bay	2011	1	15399
Miranda - Yowie Bay	2016	0	2499
Miranda - Yowie Bay	2016	1	15735
Sylvania - Taren Point	2006	0	1568
Sylvania - Taren Point	2006	1	12919
Sylvania - Taren Point	2011	0	1472
Sylvania - Taren Point	2011	1	13639
Sylvania - Taren Point	2016	0	1671
Sylvania - Taren Point	2016	1	14268
Caringbah	2006	0	1189
Caringbah	2006	1	7701
Caringbah	2011	0	1395
Caringbah	2011	1	9560
Caringbah	2016	0	1605
Caringbah	2016	1	10161
Caringbah South	2006	0	1040
Caringbah South	2006	1	11889
Caringbah South	2011	0	725
Caringbah South	2011	1	10881
Caringbah South	2016	0	902
Caringbah South	2016	1	11159
Cronulla - Kurnell - Bundeena	2006	0	3338
Cronulla - Kurnell - Bundeena	2006	1	17971
Cronulla - Kurnell - Bundeena	2011	0	2594
Cronulla - Kurnell - Bundeena	2011	1	19079
Cronulla - Kurnell - Bundeena	2016	0	3334
Cronulla - Kurnell - Bundeena	2016	1	20157
Lilli Pilli - Port Hacking - Dolans Bay	2006	0	230
Lilli Pilli - Port Hacking - Dolans Bay	2006	1	2642
Lilli Pilli - Port Hacking - Dolans Bay	2011	0	166
Lilli Pilli - Port Hacking - Dolans Bay	2011	1	2892
Lilli Pilli - Port Hacking - Dolans Bay	2016	0	199
Lilli Pilli - Port Hacking - Dolans Bay	2016	1	2949
Woolaware - Burraneer	2006	0	738
Woolaware - Burraneer	2006	1	6417
Woolaware - Burraneer	2011	0	630
Woolaware - Burraneer	2011	1	6883
Woolaware - Burraneer	2016	0	654
Woolaware - Burraneer	2016	1	7076
Heathcote - Waterfall	2006	0	343
Heathcote - Waterfall	2006	1	5964
Heathcote - Waterfall	2011	0	364
Heathcote - Waterfall	2011	1	6093
Heathcote - Waterfall	2016	0	379
Heathcote - Waterfall	2016	1	6126
Illawong - Alfords Point	2006	0	658
Illawong - Alfords Point	2006	1	10261
Illawong - Alfords Point	2011	0	708
Illawong - Alfords Point	2011	1	9931
Illawong - Alfords Point	2016	0	655
Illawong - Alfords Point	2016	1	9708
Menai - Lucas Heights - Woronora	2006	0	1643
Menai - Lucas Heights - Woronora	2006	1	19596
Menai - Lucas Heights - Woronora	2011	0	1502
Menai - Lucas Heights - Woronora	2011	1	19554
Menai - Lucas Heights - Woronora	2016	0	1552
Menai - Lucas Heights - Woronora	2016	1	19577
Oyster Bay - Como - Jannali	2006	0	1332
Oyster Bay - Como - Jannali	2006	1	18366
Oyster Bay - Como - Jannali	2011	0	1659
Oyster Bay - Como - Jannali	2011	1	18972
Oyster Bay - Como - Jannali	2016	0	1878
Oyster Bay - Como - Jannali	2016	1	19376
Royal National Park	2006	0	11
Royal National Park	2006	1	5
Royal National Park	2011	0	0
Royal National Park	2011	1	17
Royal National Park	2016	0	6
Royal National Park	2016	1	21
Sutherland - Kirrawee	2006	0	2096
Sutherland - Kirrawee	2006	1	16246
Sutherland - Kirrawee	2011	0	2460
Sutherland - Kirrawee	2011	1	16911
Sutherland - Kirrawee	2016	0	2823
Sutherland - Kirrawee	2016	1	18045
Engadine	2006	0	1100
Engadine	2006	1	15249
Engadine	2011	0	1135
Engadine	2011	1	15522
Engadine	2016	0	1163
Engadine	2016	1	15830
Loftus - Yarrawarrah	2006	0	396
Loftus - Yarrawarrah	2006	1	6637
Loftus - Yarrawarrah	2011	0	427
Loftus - Yarrawarrah	2011	1	6777
Loftus - Yarrawarrah	2016	0	429
Loftus - Yarrawarrah	2016	1	6817
Woronora Heights	2006	0	182
Woronora Heights	2006	1	3709
Woronora Heights	2011	0	217
Woronora Heights	2011	1	3649
Woronora Heights	2016	0	225
Woronora Heights	2016	1	3427
Migratory - Offshore - Shipping (NSW)	2006	0	6
Migratory - Offshore - Shipping (NSW)	2006	1	44
Migratory - Offshore - Shipping (NSW)	2011	0	10
Migratory - Offshore - Shipping (NSW)	2011	1	102
Migratory - Offshore - Shipping (NSW)	2016	0	87
Migratory - Offshore - Shipping (NSW)	2016	1	325
No usual address (NSW)	2006	0	2563
No usual address (NSW)	2006	1	7612
No usual address (NSW)	2011	0	4293
No usual address (NSW)	2011	1	8624
No usual address (NSW)	2016	0	5085
No usual address (NSW)	2016	1	7203
Alfredton	2006	0	507
Alfredton	2006	1	7391
Alfredton	2011	0	632
Alfredton	2011	1	7713
Alfredton	2016	0	1171
Alfredton	2016	1	10483
Ballarat	2006	0	1114
Ballarat	2006	1	11015
Ballarat	2011	0	1076
Ballarat	2011	1	11001
Ballarat	2016	0	1386
Ballarat	2016	1	10660
Ballarat - North	2006	0	1613
Ballarat - North	2006	1	19137
Ballarat - North	2011	0	1697
Ballarat - North	2011	1	20329
Ballarat - North	2016	0	2141
Ballarat - North	2016	1	20942
Ballarat - South	2006	0	1816
Ballarat - South	2006	1	18821
Ballarat - South	2011	0	2284
Ballarat - South	2011	1	20500
Ballarat - South	2016	0	2894
Ballarat - South	2016	1	21337
Buninyong	2006	0	486
Buninyong	2006	1	5226
Buninyong	2011	0	484
Buninyong	2011	1	6115
Buninyong	2016	0	755
Buninyong	2016	1	6398
Delacombe	2006	0	344
Delacombe	2006	1	3934
Delacombe	2011	0	481
Delacombe	2011	1	5269
Delacombe	2016	0	602
Delacombe	2016	1	6480
Smythes Creek	2006	0	290
Smythes Creek	2006	1	3494
Smythes Creek	2011	0	309
Smythes Creek	2011	1	3470
Smythes Creek	2016	0	313
Smythes Creek	2016	1	3619
Wendouree - Miners Rest	2006	0	1199
Wendouree - Miners Rest	2006	1	11603
Wendouree - Miners Rest	2011	0	1222
Wendouree - Miners Rest	2011	1	12988
Wendouree - Miners Rest	2016	0	1483
Wendouree - Miners Rest	2016	1	13150
Bacchus Marsh Region	2006	0	394
Bacchus Marsh Region	2006	1	4742
Bacchus Marsh Region	2011	0	498
Bacchus Marsh Region	2011	1	5047
Bacchus Marsh Region	2016	0	710
Bacchus Marsh Region	2016	1	5160
Creswick - Clunes	2006	0	565
Creswick - Clunes	2006	1	6435
Creswick - Clunes	2011	0	542
Creswick - Clunes	2011	1	6881
Creswick - Clunes	2016	0	941
Creswick - Clunes	2016	1	6880
Daylesford	2006	0	813
Daylesford	2006	1	6909
Daylesford	2011	0	919
Daylesford	2011	1	7473
Daylesford	2016	0	1206
Daylesford	2016	1	7750
Gordon (Vic.)	2006	0	444
Gordon (Vic.)	2006	1	4742
Gordon (Vic.)	2011	0	452
Gordon (Vic.)	2011	1	4962
Gordon (Vic.)	2016	0	665
Gordon (Vic.)	2016	1	4991
Avoca	2006	0	243
Avoca	2006	1	2862
Avoca	2011	0	281
Avoca	2011	1	3020
Avoca	2016	0	391
Avoca	2016	1	2911
Beaufort	2006	0	401
Beaufort	2006	1	3357
Beaufort	2011	0	382
Beaufort	2011	1	3450
Beaufort	2016	0	806
Beaufort	2016	1	3589
Golden Plains - North	2006	0	394
Golden Plains - North	2006	1	3263
Golden Plains - North	2011	0	348
Golden Plains - North	2011	1	3713
Golden Plains - North	2016	0	404
Golden Plains - North	2016	1	4079
Maryborough (Vic.)	2006	0	472
Maryborough (Vic.)	2006	1	6897
Maryborough (Vic.)	2011	0	585
Maryborough (Vic.)	2011	1	7046
Maryborough (Vic.)	2016	0	747
Maryborough (Vic.)	2016	1	7174
Maryborough Region	2006	0	385
Maryborough Region	2006	1	4817
Maryborough Region	2011	0	390
Maryborough Region	2011	1	4673
Maryborough Region	2016	0	540
Maryborough Region	2016	1	4728
Bendigo	2006	0	1438
Bendigo	2006	1	13231
Bendigo	2011	0	1641
Bendigo	2011	1	12868
Bendigo	2016	0	1928
Bendigo	2016	1	12532
California Gully - Eaglehawk	2006	0	696
California Gully - Eaglehawk	2006	1	8913
California Gully - Eaglehawk	2011	0	728
California Gully - Eaglehawk	2011	1	9400
California Gully - Eaglehawk	2016	0	1334
California Gully - Eaglehawk	2016	1	10631
East Bendigo - Kennington	2006	0	969
East Bendigo - Kennington	2006	1	12299
East Bendigo - Kennington	2011	0	1163
East Bendigo - Kennington	2011	1	12520
East Bendigo - Kennington	2016	0	1324
East Bendigo - Kennington	2016	1	12183
Flora Hill - Spring Gully	2006	0	673
Flora Hill - Spring Gully	2006	1	8237
Flora Hill - Spring Gully	2011	0	760
Flora Hill - Spring Gully	2011	1	8430
Flora Hill - Spring Gully	2016	0	965
Flora Hill - Spring Gully	2016	1	8330
Kangaroo Flat - Golden Square	2006	0	1032
Kangaroo Flat - Golden Square	2006	1	15945
Kangaroo Flat - Golden Square	2011	0	1321
Kangaroo Flat - Golden Square	2011	1	17162
Kangaroo Flat - Golden Square	2016	0	2122
Kangaroo Flat - Golden Square	2016	1	17565
Maiden Gully	2006	0	155
Maiden Gully	2006	1	3072
Maiden Gully	2011	0	184
Maiden Gully	2011	1	4142
Maiden Gully	2016	0	323
Maiden Gully	2016	1	4761
Strathfieldsaye	2006	0	288
Strathfieldsaye	2006	1	5534
Strathfieldsaye	2011	0	301
Strathfieldsaye	2011	1	6731
Strathfieldsaye	2016	0	519
Strathfieldsaye	2016	1	8111
White Hills - Ascot	2006	0	336
White Hills - Ascot	2006	1	6238
White Hills - Ascot	2011	0	584
White Hills - Ascot	2011	1	8151
White Hills - Ascot	2016	0	1120
White Hills - Ascot	2016	1	10627
Bendigo Region - South	2006	0	374
Bendigo Region - South	2006	1	4872
Bendigo Region - South	2011	0	444
Bendigo Region - South	2011	1	5760
Bendigo Region - South	2016	0	606
Bendigo Region - South	2016	1	6578
Castlemaine	2006	0	1093
Castlemaine	2006	1	8448
Castlemaine	2011	0	1168
Castlemaine	2011	1	8565
Castlemaine	2016	0	1929
Castlemaine	2016	1	8654
Castlemaine Region	2006	0	623
Castlemaine Region	2006	1	7213
Castlemaine Region	2011	0	710
Castlemaine Region	2011	1	7469
Castlemaine Region	2016	0	941
Castlemaine Region	2016	1	7533
Heathcote	2006	0	288
Heathcote	2006	1	3236
Heathcote	2011	0	421
Heathcote	2011	1	3652
Heathcote	2016	0	551
Heathcote	2016	1	3962
Kyneton	2006	0	732
Kyneton	2006	1	7504
Kyneton	2011	0	699
Kyneton	2011	1	8133
Kyneton	2016	0	1176
Kyneton	2016	1	8472
Woodend	2006	0	625
Woodend	2006	1	5627
Woodend	2011	0	632
Woodend	2011	1	5777
Woodend	2016	0	889
Woodend	2016	1	6010
Bendigo Region - North	2006	0	371
Bendigo Region - North	2006	1	4749
Bendigo Region - North	2011	0	286
Bendigo Region - North	2011	1	3877
Bendigo Region - North	2016	0	370
Bendigo Region - North	2016	1	3993
Loddon	2006	0	497
Loddon	2006	1	7098
Loddon	2011	0	633
Loddon	2011	1	6394
Loddon	2016	0	978
Loddon	2016	1	6079
Bannockburn	2006	0	226
Bannockburn	2006	1	3151
Bannockburn	2011	0	310
Bannockburn	2011	1	4404
Bannockburn	2016	0	527
Bannockburn	2016	1	5893
Golden Plains - South	2006	0	496
Golden Plains - South	2006	1	5140
Golden Plains - South	2011	0	466
Golden Plains - South	2011	1	5751
Golden Plains - South	2016	0	604
Golden Plains - South	2016	1	6251
Winchelsea	2006	0	391
Winchelsea	2006	1	4619
Winchelsea	2011	0	451
Winchelsea	2011	1	5234
Winchelsea	2016	0	563
Winchelsea	2016	1	5182
Belmont	2006	0	1387
Belmont	2006	1	12258
Belmont	2011	0	1434
Belmont	2011	1	12183
Belmont	2016	0	1807
Belmont	2016	1	12214
Corio - Norlane	2006	0	2891
Corio - Norlane	2006	1	21826
Corio - Norlane	2011	0	3416
Corio - Norlane	2011	1	22430
Corio - Norlane	2016	0	4635
Corio - Norlane	2016	1	21713
Geelong	2006	0	1271
Geelong	2006	1	10434
Geelong	2011	0	1606
Geelong	2011	1	10460
Geelong	2016	0	2049
Geelong	2016	1	10645
Geelong West - Hamlyn Heights	2006	0	1723
Geelong West - Hamlyn Heights	2006	1	16419
Geelong West - Hamlyn Heights	2011	0	2020
Geelong West - Hamlyn Heights	2011	1	16852
Geelong West - Hamlyn Heights	2016	0	2431
Geelong West - Hamlyn Heights	2016	1	17037
Grovedale	2006	0	1440
Grovedale	2006	1	15207
Grovedale	2011	0	1719
Grovedale	2011	1	17982
Grovedale	2016	0	2638
Grovedale	2016	1	20637
Highton	2006	0	1540
Highton	2006	1	15821
Highton	2011	0	1991
Highton	2011	1	17330
Highton	2016	0	2709
Highton	2016	1	19389
Lara	2006	0	1891
Lara	2006	1	12746
Lara	2011	0	1969
Lara	2011	1	13554
Lara	2016	0	2697
Lara	2016	1	15391
Leopold	2006	0	528
Leopold	2006	1	8220
Leopold	2011	0	739
Leopold	2011	1	9373
Leopold	2016	0	1166
Leopold	2016	1	11648
Newcomb - Moolap	2006	0	1494
Newcomb - Moolap	2006	1	13005
Newcomb - Moolap	2011	0	1485
Newcomb - Moolap	2011	1	13225
Newcomb - Moolap	2016	0	1721
Newcomb - Moolap	2016	1	12872
Newtown (Vic.)	2006	0	916
Newtown (Vic.)	2006	1	8662
Newtown (Vic.)	2011	0	843
Newtown (Vic.)	2011	1	8837
Newtown (Vic.)	2016	0	1194
Newtown (Vic.)	2016	1	8961
North Geelong - Bell Park	2006	0	1452
North Geelong - Bell Park	2006	1	12248
North Geelong - Bell Park	2011	0	1525
North Geelong - Bell Park	2011	1	12471
North Geelong - Bell Park	2016	0	2083
North Geelong - Bell Park	2016	1	12548
Clifton Springs	2006	0	853
Clifton Springs	2006	1	9762
Clifton Springs	2011	0	959
Clifton Springs	2011	1	10740
Clifton Springs	2016	0	1354
Clifton Springs	2016	1	11995
Lorne - Anglesea	2006	0	551
Lorne - Anglesea	2006	1	4271
Lorne - Anglesea	2011	0	540
Lorne - Anglesea	2011	1	4379
Lorne - Anglesea	2016	0	568
Lorne - Anglesea	2016	1	4483
Ocean Grove - Barwon Heads	2006	0	1479
Ocean Grove - Barwon Heads	2006	1	15301
Ocean Grove - Barwon Heads	2011	0	1567
Ocean Grove - Barwon Heads	2011	1	16789
Ocean Grove - Barwon Heads	2016	0	2256
Ocean Grove - Barwon Heads	2016	1	21165
Portarlington	2006	0	579
Portarlington	2006	1	5240
Portarlington	2011	0	501
Portarlington	2011	1	5997
Portarlington	2016	0	889
Portarlington	2016	1	6508
Point Lonsdale - Queenscliff	2006	0	324
Point Lonsdale - Queenscliff	2006	1	3567
Point Lonsdale - Queenscliff	2011	0	323
Point Lonsdale - Queenscliff	2011	1	3749
Point Lonsdale - Queenscliff	2016	0	451
Point Lonsdale - Queenscliff	2016	1	3697
Torquay	2006	0	1142
Torquay	2006	1	10797
Torquay	2011	0	1389
Torquay	2011	1	13654
Torquay	2016	0	1822
Torquay	2016	1	16540
Alexandra	2006	0	666
Alexandra	2006	1	5490
Alexandra	2011	0	533
Alexandra	2011	1	5563
Alexandra	2016	0	754
Alexandra	2016	1	5583
Euroa	2006	0	400
Euroa	2006	1	5567
Euroa	2011	0	428
Euroa	2011	1	5524
Euroa	2016	0	653
Euroa	2016	1	5625
Kilmore - Broadford	2006	0	988
Kilmore - Broadford	2006	1	8345
Kilmore - Broadford	2011	0	1125
Kilmore - Broadford	2011	1	10822
Kilmore - Broadford	2016	0	1492
Kilmore - Broadford	2016	1	12379
Mansfield (Vic.)	2006	0	827
Mansfield (Vic.)	2006	1	6609
Mansfield (Vic.)	2011	0	760
Mansfield (Vic.)	2011	1	7393
Mansfield (Vic.)	2016	0	1123
Mansfield (Vic.)	2016	1	7725
Nagambie	2006	0	318
Nagambie	2006	1	3006
Nagambie	2011	0	400
Nagambie	2011	1	3159
Nagambie	2016	0	509
Nagambie	2016	1	3495
Seymour	2006	0	625
Seymour	2006	1	5676
Seymour	2011	0	704
Seymour	2011	1	5666
Seymour	2016	0	1015
Seymour	2016	1	5312
Seymour Region	2006	0	363
Seymour Region	2006	1	3954
Seymour Region	2011	0	351
Seymour Region	2011	1	3873
Seymour Region	2016	0	578
Seymour Region	2016	1	3854
Upper Yarra Valley	2006	0	20
Upper Yarra Valley	2006	1	257
Upper Yarra Valley	2011	0	33
Upper Yarra Valley	2011	1	188
Upper Yarra Valley	2016	0	30
Upper Yarra Valley	2016	1	152
Yea	2006	0	399
Yea	2006	1	3002
Yea	2011	0	385
Yea	2011	1	3008
Yea	2016	0	442
Yea	2016	1	3118
Benalla	2006	0	710
Benalla	2006	1	9327
Benalla	2011	0	661
Benalla	2011	1	9672
Benalla	2016	0	1023
Benalla	2016	1	9307
Benalla Region	2006	0	182
Benalla Region	2006	1	3308
Benalla Region	2011	0	178
Benalla Region	2011	1	3199
Benalla Region	2016	0	440
Benalla Region	2016	1	3155
Rutherglen	2006	0	267
Rutherglen	2006	1	3367
Rutherglen	2011	0	248
Rutherglen	2011	1	3462
Rutherglen	2016	0	327
Rutherglen	2016	1	3542
Wangaratta	2006	0	1115
Wangaratta	2006	1	15732
Wangaratta	2011	0	1208
Wangaratta	2011	1	16479
Wangaratta	2016	0	1828
Wangaratta	2016	1	16882
Wangaratta Region	2006	0	580
Wangaratta Region	2006	1	8966
Wangaratta Region	2011	0	491
Wangaratta Region	2011	1	8635
Wangaratta Region	2016	0	917
Wangaratta Region	2016	1	8683
Beechworth	2006	0	472
Beechworth	2006	1	3713
Beechworth	2011	0	488
Beechworth	2011	1	3732
Beechworth	2016	0	661
Beechworth	2016	1	3908
Bright - Mount Beauty	2006	0	806
Bright - Mount Beauty	2006	1	6976
Bright - Mount Beauty	2011	0	787
Bright - Mount Beauty	2011	1	6946
Bright - Mount Beauty	2016	0	1198
Bright - Mount Beauty	2016	1	6956
Chiltern - Indigo Valley	2006	0	166
Chiltern - Indigo Valley	2006	1	2671
