SA2_NAME16	Year	SameAddress5YearsAgo	persons
Southport - South	2011		2183
Southport - South	2011	0	7294
Southport - South	2011	1	6364
Southport - South	2016		2537
Southport - South	2016	0	8300
Southport - South	2016	1	6371
Benowa	2006		965
Benowa	2006	0	3226
Benowa	2006	1	3076
Benowa	2011		804
Benowa	2011	0	3234
Benowa	2011	1	3939
Benowa	2016		1180
Benowa	2016	0	3731
Benowa	2016	1	3830
Bundall	2006		522
Bundall	2006	0	1858
Bundall	2006	1	1723
Bundall	2011		447
Bundall	2011	0	1728
Bundall	2011	1	2014
Bundall	2016		521
Bundall	2016	0	1979
Bundall	2016	1	2023
Main Beach	2006		704
Main Beach	2006	0	1590
Main Beach	2006	1	1026
Main Beach	2011		761
Main Beach	2011	0	1584
Main Beach	2011	1	1150
Main Beach	2016		671
Main Beach	2016	0	1918
Main Beach	2016	1	1294
Surfers Paradise	2006		5303
Surfers Paradise	2006	0	8943
Surfers Paradise	2006	1	4259
Surfers Paradise	2011		3546
Surfers Paradise	2011	0	10319
Surfers Paradise	2011	1	5802
Surfers Paradise	2016		4445
Surfers Paradise	2016	0	13047
Surfers Paradise	2016	1	6197
Darra - Sumner	2006		606
Darra - Sumner	2006	0	1516
Darra - Sumner	2006	1	1931
Darra - Sumner	2011		638
Darra - Sumner	2011	0	1765
Darra - Sumner	2011	1	1976
Darra - Sumner	2016		843
Darra - Sumner	2016	0	1893
Darra - Sumner	2016	1	2196
Durack	2006		795
Durack	2006	0	2202
Durack	2006	1	3122
Durack	2011		831
Durack	2011	0	2301
Durack	2011	1	3414
Durack	2016		1171
Durack	2016	0	3030
Durack	2016	1	3747
Forest Lake - Doolandella	2006		3155
Forest Lake - Doolandella	2006	0	12632
Forest Lake - Doolandella	2006	1	6952
Forest Lake - Doolandella	2011		3104
Forest Lake - Doolandella	2011	0	11764
Forest Lake - Doolandella	2011	1	10485
Forest Lake - Doolandella	2016		3555
Forest Lake - Doolandella	2016	0	11305
Forest Lake - Doolandella	2016	1	12849
Inala - Richlands	2006		2392
Inala - Richlands	2006	0	4525
Inala - Richlands	2006	1	7080
Inala - Richlands	2011		2489
Inala - Richlands	2011	0	4854
Inala - Richlands	2011	1	8089
Inala - Richlands	2016		3426
Inala - Richlands	2016	0	6263
Inala - Richlands	2016	1	8321
Oxley (Qld)	2006		770
Oxley (Qld)	2006	0	2450
Oxley (Qld)	2006	1	3158
Oxley (Qld)	2011		1056
Oxley (Qld)	2011	0	2556
Oxley (Qld)	2011	1	3305
Oxley (Qld)	2016		1190
Oxley (Qld)	2016	0	3140
Oxley (Qld)	2016	1	3485
Wacol	2006		2274
Wacol	2006	0	821
Wacol	2006	1	1356
Wacol	2011		2775
Wacol	2011	0	769
Wacol	2011	1	1392
Wacol	2016		3430
Wacol	2016	0	923
Wacol	2016	1	1463
Boonah	2006		1061
Boonah	2006	0	3508
Boonah	2006	1	5212
Boonah	2011		1137
Boonah	2011	0	3552
Boonah	2011	1	6248
Boonah	2016		1422
Boonah	2016	0	3594
Boonah	2016	1	6869
Esk	2006		471
Esk	2006	0	1894
Esk	2006	1	2037
Esk	2011		502
Esk	2011	0	1733
Esk	2011	1	2542
Esk	2016		676
Esk	2016	0	1686
Esk	2016	1	2796
Lake Manchester - England Creek	2006		0
Lake Manchester - England Creek	2006	0	0
Lake Manchester - England Creek	2006	1	0
Lake Manchester - England Creek	2011		0
Lake Manchester - England Creek	2011	0	0
Lake Manchester - England Creek	2011	1	0
Lake Manchester - England Creek	2016		0
Lake Manchester - England Creek	2016	0	0
Lake Manchester - England Creek	2016	1	3
Lockyer Valley - East	2006		1842
Lockyer Valley - East	2006	0	6240
Lockyer Valley - East	2006	1	6646
Lockyer Valley - East	2011		2550
Lockyer Valley - East	2011	0	7047
Lockyer Valley - East	2011	1	7944
Lockyer Valley - East	2016		3393
Lockyer Valley - East	2016	0	6949
Lockyer Valley - East	2016	1	9472
Lowood	2006		1455
Lowood	2006	0	3768
Lowood	2006	1	5019
Lowood	2011		1547
Lowood	2011	0	4502
Lowood	2011	1	5974
Lowood	2016		2315
Lowood	2016	0	4940
Lowood	2016	1	6797
Rosewood	2006		1697
Rosewood	2006	0	3695
Rosewood	2006	1	5113
Rosewood	2011		1912
Rosewood	2011	0	3673
Rosewood	2011	1	6086
Rosewood	2016		1802
Rosewood	2016	0	3774
Rosewood	2016	1	6230
Brassall	2006		831
Brassall	2006	0	3345
Brassall	2006	1	3142
Brassall	2011		1148
Brassall	2011	0	4275
Brassall	2011	1	3822
Brassall	2016		1569
Brassall	2016	0	4907
Brassall	2016	1	4422
Bundamba	2006		1012
Bundamba	2006	0	2582
Bundamba	2006	1	3773
Bundamba	2011		1091
Bundamba	2011	0	2803
Bundamba	2011	1	3958
Bundamba	2016		1438
Bundamba	2016	0	3194
Bundamba	2016	1	4285
Churchill - Yamanto	2006		685
Churchill - Yamanto	2006	0	2201
Churchill - Yamanto	2006	1	2512
Churchill - Yamanto	2011		821
Churchill - Yamanto	2011	0	2206
Churchill - Yamanto	2011	1	2888
Churchill - Yamanto	2016		904
Churchill - Yamanto	2016	0	2835
Churchill - Yamanto	2016	1	3029
Ipswich - Central	2006		868
Ipswich - Central	2006	0	2454
Ipswich - Central	2006	1	2852
Ipswich - Central	2011		936
Ipswich - Central	2011	0	2798
Ipswich - Central	2011	1	2944
Ipswich - Central	2016		940
Ipswich - Central	2016	0	2685
Ipswich - Central	2016	1	2933
Ipswich - East	2006		2036
Ipswich - East	2006	0	6411
Ipswich - East	2006	1	7879
Ipswich - East	2011		2283
Ipswich - East	2011	0	6566
Ipswich - East	2011	1	7999
Ipswich - East	2016		2644
Ipswich - East	2016	0	6851
Ipswich - East	2016	1	8399
Ipswich - North	2006		440
Ipswich - North	2006	0	1178
Ipswich - North	2006	1	1906
Ipswich - North	2011		469
Ipswich - North	2011	0	1542
Ipswich - North	2011	1	2288
Ipswich - North	2016		480
Ipswich - North	2016	0	1521
Ipswich - North	2016	1	2643
Karalee - Barellan Point	2006		473
Karalee - Barellan Point	2006	0	1565
Karalee - Barellan Point	2006	1	2313
Karalee - Barellan Point	2011		443
Karalee - Barellan Point	2011	0	1664
Karalee - Barellan Point	2011	1	2683
Karalee - Barellan Point	2016		591
Karalee - Barellan Point	2016	0	1819
Karalee - Barellan Point	2016	1	3101
Karana Downs	2006		611
Karana Downs	2006	0	2375
Karana Downs	2006	1	2724
Karana Downs	2011		568
Karana Downs	2011	0	1960
Karana Downs	2011	1	3424
Karana Downs	2016		555
Karana Downs	2016	0	1823
Karana Downs	2016	1	3711
Leichhardt - One Mile	2006		1144
Leichhardt - One Mile	2006	0	2641
Leichhardt - One Mile	2006	1	2809
Leichhardt - One Mile	2011		1090
Leichhardt - One Mile	2011	0	2721
Leichhardt - One Mile	2011	1	2902
Leichhardt - One Mile	2016		1472
Leichhardt - One Mile	2016	0	3171
Leichhardt - One Mile	2016	1	3011
North Ipswich - Tivoli	2006		892
North Ipswich - Tivoli	2006	0	2316
North Ipswich - Tivoli	2006	1	2779
North Ipswich - Tivoli	2011		918
North Ipswich - Tivoli	2011	0	2548
North Ipswich - Tivoli	2011	1	2859
North Ipswich - Tivoli	2016		1006
North Ipswich - Tivoli	2016	0	2271
North Ipswich - Tivoli	2016	1	3117
Raceview	2006		1377
Raceview	2006	0	5411
Raceview	2006	1	4869
Raceview	2011		1935
Raceview	2011	0	6316
Raceview	2011	1	5965
Raceview	2016		1945
Raceview	2016	0	6234
Raceview	2016	1	6997
Ripley	2006		244
Ripley	2006	0	968
Ripley	2006	1	1064
Ripley	2011		318
Ripley	2011	0	901
Ripley	2011	1	1625
Ripley	2016		677
Ripley	2016	0	2106
Ripley	2016	1	1841
Riverview	2006		618
Riverview	2006	0	1109
Riverview	2006	1	1579
Riverview	2011		625
Riverview	2011	0	1121
Riverview	2011	1	1497
Riverview	2016		616
Riverview	2016	0	1029
Riverview	2016	1	1428
Bellbird Park - Brookwater	2006		732
Bellbird Park - Brookwater	2006	0	2180
Bellbird Park - Brookwater	2006	1	1988
Bellbird Park - Brookwater	2011		1222
Bellbird Park - Brookwater	2011	0	4598
Bellbird Park - Brookwater	2011	1	2643
Bellbird Park - Brookwater	2016		2099
Bellbird Park - Brookwater	2016	0	7221
Bellbird Park - Brookwater	2016	1	4443
Camira - Gailes	2006		1322
Camira - Gailes	2006	0	2977
Camira - Gailes	2006	1	4756
Camira - Gailes	2011		1127
Camira - Gailes	2011	0	2631
Camira - Gailes	2011	1	5278
Camira - Gailes	2016		1261
Camira - Gailes	2016	0	2698
Camira - Gailes	2016	1	5279
Carole Park	2006		0
Carole Park	2006	0	0
Carole Park	2006	1	0
Carole Park	2011		0
Carole Park	2011	0	0
Carole Park	2011	1	3
Carole Park	2016		4
Carole Park	2016	0	0
Carole Park	2016	1	0
Collingwood Park - Redbank	2006		898
Collingwood Park - Redbank	2006	0	2860
Collingwood Park - Redbank	2006	1	2588
Collingwood Park - Redbank	2011		1158
Collingwood Park - Redbank	2011	0	3439
Collingwood Park - Redbank	2011	1	3153
Collingwood Park - Redbank	2016		1179
Collingwood Park - Redbank	2016	0	3424
Collingwood Park - Redbank	2016	1	3914
Goodna	2006		1245
Goodna	2006	0	3597
Goodna	2006	1	3099
Goodna	2011		1564
Goodna	2011	0	4092
Goodna	2011	1	3598
Goodna	2016		2041
Goodna	2016	0	4377
Goodna	2016	1	4466
New Chum	2006		20
New Chum	2006	0	8
New Chum	2006	1	29
New Chum	2011		0
New Chum	2011	0	0
New Chum	2011	1	0
New Chum	2016		0
New Chum	2016	0	0
New Chum	2016	1	0
Redbank Plains	2006		1641
Redbank Plains	2006	0	3570
Redbank Plains	2006	1	4221
Redbank Plains	2011		2604
Redbank Plains	2011	0	7335
Redbank Plains	2011	1	5036
Redbank Plains	2016		3508
Redbank Plains	2016	0	9182
Redbank Plains	2016	1	6609
Springfield	2006		994
Springfield	2006	0	3243
Springfield	2006	1	1493
Springfield	2011		918
Springfield	2011	0	3136
Springfield	2011	1	2562
Springfield	2016		874
Springfield	2016	0	2789
Springfield	2016	1	3109
Springfield Lakes	2006		837
Springfield Lakes	2006	0	3846
Springfield Lakes	2006	1	167
Springfield Lakes	2011		1512
Springfield Lakes	2011	0	6813
Springfield Lakes	2011	1	1930
Springfield Lakes	2016		2361
Springfield Lakes	2016	0	9086
Springfield Lakes	2016	1	3982
Beaudesert	2006		1373
Beaudesert	2006	0	4572
Beaudesert	2006	1	4929
Beaudesert	2011		1625
Beaudesert	2011	0	4946
Beaudesert	2011	1	5808
Beaudesert	2016		2094
Beaudesert	2016	0	5465
Beaudesert	2016	1	6356
Beenleigh	2006		1120
Beenleigh	2006	0	3606
Beenleigh	2006	1	3088
Beenleigh	2011		1506
Beenleigh	2011	0	3283
Beenleigh	2011	1	3456
Beenleigh	2016		1290
Beenleigh	2016	0	3278
Beenleigh	2016	1	3684
Eagleby	2006		1337
Eagleby	2006	0	3960
Eagleby	2006	1	3536
Eagleby	2011		2035
Eagleby	2011	0	5629
Eagleby	2011	1	4308
Eagleby	2016		2179
Eagleby	2016	0	5765
Eagleby	2016	1	5382
Edens Landing - Holmview	2006		986
Edens Landing - Holmview	2006	0	2884
Edens Landing - Holmview	2006	1	1862
Edens Landing - Holmview	2011		1043
Edens Landing - Holmview	2011	0	2974
Edens Landing - Holmview	2011	1	2555
Edens Landing - Holmview	2016		1103
Edens Landing - Holmview	2016	0	3260
Edens Landing - Holmview	2016	1	3087
Mount Warren Park	2006		672
Mount Warren Park	2006	0	2425
Mount Warren Park	2006	1	2542
Mount Warren Park	2011		670
Mount Warren Park	2011	0	2187
Mount Warren Park	2011	1	2806
Mount Warren Park	2016		750
Mount Warren Park	2016	0	1936
Mount Warren Park	2016	1	3105
Wolffdene - Bahrs Scrub	2006		435
Wolffdene - Bahrs Scrub	2006	0	2166
Wolffdene - Bahrs Scrub	2006	1	2076
Wolffdene - Bahrs Scrub	2011		472
Wolffdene - Bahrs Scrub	2011	0	2193
Wolffdene - Bahrs Scrub	2011	1	2636
Wolffdene - Bahrs Scrub	2016		683
Wolffdene - Bahrs Scrub	2016	0	2626
Wolffdene - Bahrs Scrub	2016	1	2796
Boronia Heights - Park Ridge	2006		1554
Boronia Heights - Park Ridge	2006	0	4959
Boronia Heights - Park Ridge	2006	1	4892
Boronia Heights - Park Ridge	2011		1461
Boronia Heights - Park Ridge	2011	0	4525
Boronia Heights - Park Ridge	2011	1	5731
Boronia Heights - Park Ridge	2016		1680
Boronia Heights - Park Ridge	2016	0	4469
Boronia Heights - Park Ridge	2016	1	6088
Browns Plains	2006		758
Browns Plains	2006	0	2296
Browns Plains	2006	1	2399
Browns Plains	2011		947
Browns Plains	2011	0	3066
Browns Plains	2011	1	2648
Browns Plains	2016		1134
Browns Plains	2016	0	3018
Browns Plains	2016	1	3216
Chambers Flat - Logan Reserve	2006		439
Chambers Flat - Logan Reserve	2006	0	1269
Chambers Flat - Logan Reserve	2006	1	1979
Chambers Flat - Logan Reserve	2011		341
Chambers Flat - Logan Reserve	2011	0	969
Chambers Flat - Logan Reserve	2011	1	2456
Chambers Flat - Logan Reserve	2016		666
Chambers Flat - Logan Reserve	2016	0	2002
Chambers Flat - Logan Reserve	2016	1	2389
Crestmead	2006		1989
Crestmead	2006	0	4527
Crestmead	2006	1	3565
Crestmead	2011		1853
Crestmead	2011	0	4733
Crestmead	2011	1	4624
Crestmead	2016		2156
Crestmead	2016	0	4434
Crestmead	2016	1	5399
Greenbank Military Camp	2006		0
Greenbank Military Camp	2006	0	0
Greenbank Military Camp	2006	1	0
Greenbank Military Camp	2011		0
Greenbank Military Camp	2011	0	0
Greenbank Military Camp	2011	1	0
Greenbank Military Camp	2016		0
Greenbank Military Camp	2016	0	0
Greenbank Military Camp	2016	1	0
Hillcrest	2006		831
Hillcrest	2006	0	2852
Hillcrest	2006	1	3385
Hillcrest	2011		960
Hillcrest	2011	0	2942
Hillcrest	2011	1	3850
Hillcrest	2016		946
Hillcrest	2016	0	3073
Hillcrest	2016	1	4133
Marsden	2006		1622
Marsden	2006	0	3772
Marsden	2006	1	3821
Marsden	2011		2061
Marsden	2011	0	5048
Marsden	2011	1	4381
Marsden	2016		2913
Marsden	2016	0	6061
Marsden	2016	1	5473
Munruben - Park Ridge South	2006		510
Munruben - Park Ridge South	2006	0	1579
Munruben - Park Ridge South	2006	1	2631
Munruben - Park Ridge South	2011		410
Munruben - Park Ridge South	2011	0	1161
Munruben - Park Ridge South	2011	1	3019
Munruben - Park Ridge South	2016		427
Munruben - Park Ridge South	2016	0	1170
Munruben - Park Ridge South	2016	1	3020
Regents Park - Heritage Park	2006		1806
Regents Park - Heritage Park	2006	0	6621
Regents Park - Heritage Park	2006	1	5761
Regents Park - Heritage Park	2011		2039
Regents Park - Heritage Park	2011	0	6145
Regents Park - Heritage Park	2011	1	7345
Regents Park - Heritage Park	2016		2035
Regents Park - Heritage Park	2016	0	5682
Regents Park - Heritage Park	2016	1	8217
Greenbank	2006		1508
Greenbank	2006	0	3731
Greenbank	2006	1	4013
Greenbank	2011		1329
Greenbank	2011	0	4370
Greenbank	2011	1	6081
Greenbank	2016		1413
Greenbank	2016	0	4136
Greenbank	2016	1	7303
Jimboomba	2006		2256
Jimboomba	2006	0	7331
Jimboomba	2006	1	6718
Jimboomba	2011		2337
Jimboomba	2011	0	7591
Jimboomba	2011	1	9778
Jimboomba	2016		3680
Jimboomba	2016	0	10426
Jimboomba	2016	1	11638
Logan Village	2006		700
Logan Village	2006	0	1953
Logan Village	2006	1	2999
Logan Village	2011		701
Logan Village	2011	0	1671
Logan Village	2011	1	3481
Logan Village	2016		856
Logan Village	2016	0	2410
Logan Village	2016	1	3728
Bethania - Waterford	2006		762
Bethania - Waterford	2006	0	2550
Bethania - Waterford	2006	1	2315
Bethania - Waterford	2011		1395
Bethania - Waterford	2011	0	4270
Bethania - Waterford	2011	1	2861
Bethania - Waterford	2016		1655
Bethania - Waterford	2016	0	5082
Bethania - Waterford	2016	1	4133
Cornubia - Carbrook	2006		831
Cornubia - Carbrook	2006	0	3399
Cornubia - Carbrook	2006	1	3828
Cornubia - Carbrook	2011		759
Cornubia - Carbrook	2011	0	2660
Cornubia - Carbrook	2011	1	4612
Cornubia - Carbrook	2016		817
Cornubia - Carbrook	2016	0	3051
Cornubia - Carbrook	2016	1	4587
Loganholme - Tanah Merah	2006		1383
Loganholme - Tanah Merah	2006	0	4326
Loganholme - Tanah Merah	2006	1	4156
Loganholme - Tanah Merah	2011		1393
Loganholme - Tanah Merah	2011	0	4141
Loganholme - Tanah Merah	2011	1	5194
Loganholme - Tanah Merah	2016		1494
Loganholme - Tanah Merah	2016	0	4001
Loganholme - Tanah Merah	2016	1	5635
Loganlea	2006		1381
Loganlea	2006	0	3841
Loganlea	2006	1	3110
Loganlea	2011		1433
Loganlea	2011	0	3778
Loganlea	2011	1	4101
Loganlea	2016		1818
Loganlea	2016	0	4305
Loganlea	2016	1	4311
Shailer Park	2006		1212
Shailer Park	2006	0	4646
Shailer Park	2006	1	5362
Shailer Park	2011		987
Shailer Park	2011	0	4090
Shailer Park	2011	1	6200
Shailer Park	2016		1188
Shailer Park	2016	0	4202
Shailer Park	2016	1	6257
Waterford West	2006		827
Waterford West	2006	0	2786
Waterford West	2006	1	2448
Waterford West	2011		1020
Waterford West	2011	0	2918
Waterford West	2011	1	3074
Waterford West	2016		1148
Waterford West	2016	0	2743
Waterford West	2016	1	3353
Daisy Hill	2006		601
Daisy Hill	2006	0	2482
Daisy Hill	2006	1	2983
Daisy Hill	2011		681
Daisy Hill	2011	0	2404
Daisy Hill	2011	1	3170
Daisy Hill	2016		706
Daisy Hill	2016	0	2652
Daisy Hill	2016	1	3280
Kingston (Qld.)	2006		1797
Kingston (Qld.)	2006	0	3655
Kingston (Qld.)	2006	1	4302
Kingston (Qld.)	2011		1956
Kingston (Qld.)	2011	0	3564
Kingston (Qld.)	2011	1	4664
Kingston (Qld.)	2016		1964
Kingston (Qld.)	2016	0	3675
Kingston (Qld.)	2016	1	4774
Logan Central	2006		1101
Logan Central	2006	0	1996
Logan Central	2006	1	2636
Logan Central	2011		1164
Logan Central	2011	0	2227
Logan Central	2011	1	2871
Logan Central	2016		1063
Logan Central	2016	0	2324
Logan Central	2016	1	2746
Rochedale South - Priestdale	2006		1794
Rochedale South - Priestdale	2006	0	5513
Rochedale South - Priestdale	2006	1	7749
Rochedale South - Priestdale	2011		1681
Rochedale South - Priestdale	2011	0	5000
Rochedale South - Priestdale	2011	1	8441
Rochedale South - Priestdale	2016		1803
Rochedale South - Priestdale	2016	0	5282
Rochedale South - Priestdale	2016	1	8367
Slacks Creek	2006		1547
Slacks Creek	2006	0	3694
Slacks Creek	2006	1	4626
Slacks Creek	2011		1697
Slacks Creek	2011	0	3861
Slacks Creek	2011	1	4876
Slacks Creek	2016		1566
Slacks Creek	2016	0	3825
Slacks Creek	2016	1	5041
Springwood	2006		895
Springwood	2006	0	3719
Springwood	2006	1	4476
Springwood	2011		928
Springwood	2011	0	3452
Springwood	2011	1	4611
Springwood	2016		1179
Springwood	2016	0	3439
Springwood	2016	1	4661
Underwood	2006		629
Underwood	2006	0	2371
Underwood	2006	1	1517
Underwood	2011		712
Underwood	2011	0	2337
Underwood	2011	1	2276
Underwood	2016		827
Underwood	2016	0	2770
Underwood	2016	1	2744
Woodridge	2006		2425
Woodridge	2006	0	4659
Woodridge	2006	1	4817
Woodridge	2011		2320
Woodridge	2011	0	5107
Woodridge	2011	1	5361
Woodridge	2016		2070
Woodridge	2016	0	5127
Woodridge	2016	1	5382
Bowen	2006		1496
Bowen	2006	0	3383
Bowen	2006	1	3693
Bowen	2011		1543
Bowen	2011	0	3436
Bowen	2011	1	3872
Bowen	2016		1603
Bowen	2016	0	3603
Bowen	2016	1	3899
Broadsound - Nebo	2006		2183
Broadsound - Nebo	2006	0	4129
Broadsound - Nebo	2006	1	3057
Broadsound - Nebo	2011		2210
Broadsound - Nebo	2011	0	4364
Broadsound - Nebo	2011	1	3304
Broadsound - Nebo	2016		2258
Broadsound - Nebo	2016	0	3341
Broadsound - Nebo	2016	1	2906
Clermont	2006		451
Clermont	2006	0	1254
Clermont	2006	1	1483
Clermont	2011		547
Clermont	2011	0	1504
Clermont	2011	1	1695
Clermont	2016		788
Clermont	2016	0	1211
Clermont	2016	1	1701
Collinsville	2006		677
Collinsville	2006	0	1266
Collinsville	2006	1	1868
Collinsville	2011		751
Collinsville	2011	0	1243
Collinsville	2011	1	2049
Collinsville	2016		711
Collinsville	2016	0	834
Collinsville	2016	1	1911
Moranbah	2006		1304
Moranbah	2006	0	3676
Moranbah	2006	1	2286
Moranbah	2011		1683
Moranbah	2011	0	4820
Moranbah	2011	1	2463
Moranbah	2016		2003
Moranbah	2016	0	4626
Moranbah	2016	1	2106
Andergrove - Beaconsfield	2006		2268
Andergrove - Beaconsfield	2006	0	6075
Andergrove - Beaconsfield	2006	1	5632
Andergrove - Beaconsfield	2011		1912
Andergrove - Beaconsfield	2011	0	5920
Andergrove - Beaconsfield	2011	1	6572
Andergrove - Beaconsfield	2016		2085
Andergrove - Beaconsfield	2016	0	5946
Andergrove - Beaconsfield	2016	1	6877
East Mackay	2006		535
East Mackay	2006	0	1578
East Mackay	2006	1	1547
East Mackay	2011		493
East Mackay	2011	0	1466
East Mackay	2011	1	1678
East Mackay	2016		524
East Mackay	2016	0	1396
East Mackay	2016	1	1649
Eimeo - Rural View	2006		1015
Eimeo - Rural View	2006	0	3472
Eimeo - Rural View	2006	1	2576
Eimeo - Rural View	2011		1510
Eimeo - Rural View	2011	0	5149
Eimeo - Rural View	2011	1	3249
Eimeo - Rural View	2016		2067
Eimeo - Rural View	2016	0	6071
Eimeo - Rural View	2016	1	4188
Eungella Hinterland	2006		0
Eungella Hinterland	2006	0	0
Eungella Hinterland	2006	1	0
Eungella Hinterland	2011		0
Eungella Hinterland	2011	0	0
Eungella Hinterland	2011	1	4
Eungella Hinterland	2016		1
Eungella Hinterland	2016	0	3
Eungella Hinterland	2016	1	11
Mackay	2006		664
Mackay	2006	0	2003
Mackay	2006	1	1149
Mackay	2011		765
Mackay	2011	0	2105
Mackay	2011	1	1202
Mackay	2016		698
Mackay	2016	0	1767
Mackay	2016	1	1194
Mackay Harbour	2006		0
Mackay Harbour	2006	0	0
Mackay Harbour	2006	1	0
Mackay Harbour	2011		83
Mackay Harbour	2011	0	310
Mackay Harbour	2011	1	134
Mackay Harbour	2016		103
Mackay Harbour	2016	0	276
Mackay Harbour	2016	1	139
Mount Pleasant - Glenella	2006		1401
Mount Pleasant - Glenella	2006	0	4484
Mount Pleasant - Glenella	2006	1	3507
Mount Pleasant - Glenella	2011		1368
Mount Pleasant - Glenella	2011	0	4348
Mount Pleasant - Glenella	2011	1	5034
Mount Pleasant - Glenella	2016		1265
Mount Pleasant - Glenella	2016	0	3906
Mount Pleasant - Glenella	2016	1	5538
North Mackay	2006		1329
North Mackay	2006	0	2630
North Mackay	2006	1	2404
North Mackay	2011		962
North Mackay	2011	0	3002
North Mackay	2011	1	2782
North Mackay	2016		902
North Mackay	2016	0	2291
North Mackay	2016	1	2807
Ooralea - Bakers Creek	2006		350
Ooralea - Bakers Creek	2006	0	1188
Ooralea - Bakers Creek	2006	1	1571
Ooralea - Bakers Creek	2011		596
Ooralea - Bakers Creek	2011	0	1750
Ooralea - Bakers Creek	2011	1	1778
Ooralea - Bakers Creek	2016		825
Ooralea - Bakers Creek	2016	0	2139
Ooralea - Bakers Creek	2016	1	2072
Pioneer Valley	2006		791
Pioneer Valley	2006	0	1887
Pioneer Valley	2006	1	2469
Pioneer Valley	2011		995
Pioneer Valley	2011	0	2975
Pioneer Valley	2011	1	3113
Pioneer Valley	2016		1401
Pioneer Valley	2016	0	2906
Pioneer Valley	2016	1	3902
Sarina	2006		1523
Sarina	2006	0	4557
Sarina	2006	1	4642
Sarina	2011		1643
Sarina	2011	0	4251
Sarina	2011	1	5702
Sarina	2016		1939
Sarina	2016	0	3649
Sarina	2016	1	6028
Seaforth - Calen	2006		1074
Seaforth - Calen	2006	0	2931
Seaforth - Calen	2006	1	3788
Seaforth - Calen	2011		1037
Seaforth - Calen	2011	0	2680
Seaforth - Calen	2011	1	4700
Seaforth - Calen	2016		1170
Seaforth - Calen	2016	0	2081
Seaforth - Calen	2016	1	4872
Shoal Point - Bucasia	2006		656
