SA2_NAME16	Year	Occupation	workers
Forrestdale - Harrisdale - Piara Waters	2016	Labourers	718
Forrestdale - Harrisdale - Piara Waters	2016	Machinery operators and drivers	790
Forrestdale - Harrisdale - Piara Waters	2016	Managers	1103
Forrestdale - Harrisdale - Piara Waters	2016	Professionals	2349
Forrestdale - Harrisdale - Piara Waters	2016	Sales workers	958
Forrestdale - Harrisdale - Piara Waters	2016	Technicians and trades workers	1679
Kelmscott	2006		79
Kelmscott	2006	Clerical and administrative workers	664
Kelmscott	2006	Community and personal service workers	480
Kelmscott	2006	Labourers	523
Kelmscott	2006	Machinery operators and drivers	459
Kelmscott	2006	Managers	384
Kelmscott	2006	Professionals	583
Kelmscott	2006	Sales workers	436
Kelmscott	2006	Technicians and trades workers	861
Kelmscott	2011		63
Kelmscott	2011	Clerical and administrative workers	717
Kelmscott	2011	Community and personal service workers	546
Kelmscott	2011	Labourers	499
Kelmscott	2011	Machinery operators and drivers	522
Kelmscott	2011	Managers	399
Kelmscott	2011	Professionals	631
Kelmscott	2011	Sales workers	432
Kelmscott	2011	Technicians and trades workers	811
Kelmscott	2016		66
Kelmscott	2016	Clerical and administrative workers	613
Kelmscott	2016	Community and personal service workers	551
Kelmscott	2016	Labourers	523
Kelmscott	2016	Machinery operators and drivers	500
Kelmscott	2016	Managers	375
Kelmscott	2016	Professionals	637
Kelmscott	2016	Sales workers	461
Kelmscott	2016	Technicians and trades workers	764
Mount Nasura - Mount Richon - Bedfordale	2006		40
Mount Nasura - Mount Richon - Bedfordale	2006	Clerical and administrative workers	568
Mount Nasura - Mount Richon - Bedfordale	2006	Community and personal service workers	349
Mount Nasura - Mount Richon - Bedfordale	2006	Labourers	315
Mount Nasura - Mount Richon - Bedfordale	2006	Machinery operators and drivers	257
Mount Nasura - Mount Richon - Bedfordale	2006	Managers	421
Mount Nasura - Mount Richon - Bedfordale	2006	Professionals	540
Mount Nasura - Mount Richon - Bedfordale	2006	Sales workers	313
Mount Nasura - Mount Richon - Bedfordale	2006	Technicians and trades workers	680
Mount Nasura - Mount Richon - Bedfordale	2011		53
Mount Nasura - Mount Richon - Bedfordale	2011	Clerical and administrative workers	627
Mount Nasura - Mount Richon - Bedfordale	2011	Community and personal service workers	339
Mount Nasura - Mount Richon - Bedfordale	2011	Labourers	310
Mount Nasura - Mount Richon - Bedfordale	2011	Machinery operators and drivers	262
Mount Nasura - Mount Richon - Bedfordale	2011	Managers	450
Mount Nasura - Mount Richon - Bedfordale	2011	Professionals	592
Mount Nasura - Mount Richon - Bedfordale	2011	Sales workers	321
Mount Nasura - Mount Richon - Bedfordale	2011	Technicians and trades workers	744
Mount Nasura - Mount Richon - Bedfordale	2016		61
Mount Nasura - Mount Richon - Bedfordale	2016	Clerical and administrative workers	598
Mount Nasura - Mount Richon - Bedfordale	2016	Community and personal service workers	367
Mount Nasura - Mount Richon - Bedfordale	2016	Labourers	296
Mount Nasura - Mount Richon - Bedfordale	2016	Machinery operators and drivers	290
Mount Nasura - Mount Richon - Bedfordale	2016	Managers	435
Mount Nasura - Mount Richon - Bedfordale	2016	Professionals	615
Mount Nasura - Mount Richon - Bedfordale	2016	Sales workers	375
Mount Nasura - Mount Richon - Bedfordale	2016	Technicians and trades workers	737
Roleystone	2006		40
Roleystone	2006	Clerical and administrative workers	544
Roleystone	2006	Community and personal service workers	291
Roleystone	2006	Labourers	282
Roleystone	2006	Machinery operators and drivers	205
Roleystone	2006	Managers	471
Roleystone	2006	Professionals	688
Roleystone	2006	Sales workers	299
Roleystone	2006	Technicians and trades workers	608
Roleystone	2011		46
Roleystone	2011	Clerical and administrative workers	597
Roleystone	2011	Community and personal service workers	309
Roleystone	2011	Labourers	272
Roleystone	2011	Machinery operators and drivers	217
Roleystone	2011	Managers	497
Roleystone	2011	Professionals	720
Roleystone	2011	Sales workers	314
Roleystone	2011	Technicians and trades workers	703
Roleystone	2016		62
Roleystone	2016	Clerical and administrative workers	534
Roleystone	2016	Community and personal service workers	336
Roleystone	2016	Labourers	270
Roleystone	2016	Machinery operators and drivers	236
Roleystone	2016	Managers	475
Roleystone	2016	Professionals	708
Roleystone	2016	Sales workers	286
Roleystone	2016	Technicians and trades workers	644
Seville Grove	2006		50
Seville Grove	2006	Clerical and administrative workers	480
Seville Grove	2006	Community and personal service workers	343
Seville Grove	2006	Labourers	456
Seville Grove	2006	Machinery operators and drivers	420
Seville Grove	2006	Managers	209
Seville Grove	2006	Professionals	250
Seville Grove	2006	Sales workers	361
Seville Grove	2006	Technicians and trades workers	717
Seville Grove	2011		55
Seville Grove	2011	Clerical and administrative workers	708
Seville Grove	2011	Community and personal service workers	456
Seville Grove	2011	Labourers	570
Seville Grove	2011	Machinery operators and drivers	557
Seville Grove	2011	Managers	316
Seville Grove	2011	Professionals	438
Seville Grove	2011	Sales workers	474
Seville Grove	2011	Technicians and trades workers	935
Seville Grove	2016		73
Seville Grove	2016	Clerical and administrative workers	577
Seville Grove	2016	Community and personal service workers	616
Seville Grove	2016	Labourers	590
Seville Grove	2016	Machinery operators and drivers	616
Seville Grove	2016	Managers	308
Seville Grove	2016	Professionals	463
Seville Grove	2016	Sales workers	507
Seville Grove	2016	Technicians and trades workers	901
Belmont - Ascot - Redcliffe	2006		96
Belmont - Ascot - Redcliffe	2006	Clerical and administrative workers	927
Belmont - Ascot - Redcliffe	2006	Community and personal service workers	500
Belmont - Ascot - Redcliffe	2006	Labourers	597
Belmont - Ascot - Redcliffe	2006	Machinery operators and drivers	508
Belmont - Ascot - Redcliffe	2006	Managers	571
Belmont - Ascot - Redcliffe	2006	Professionals	911
Belmont - Ascot - Redcliffe	2006	Sales workers	469
Belmont - Ascot - Redcliffe	2006	Technicians and trades workers	900
Belmont - Ascot - Redcliffe	2011		138
Belmont - Ascot - Redcliffe	2011	Clerical and administrative workers	1085
Belmont - Ascot - Redcliffe	2011	Community and personal service workers	631
Belmont - Ascot - Redcliffe	2011	Labourers	612
Belmont - Ascot - Redcliffe	2011	Machinery operators and drivers	617
Belmont - Ascot - Redcliffe	2011	Managers	700
Belmont - Ascot - Redcliffe	2011	Professionals	1190
Belmont - Ascot - Redcliffe	2011	Sales workers	555
Belmont - Ascot - Redcliffe	2011	Technicians and trades workers	1103
Belmont - Ascot - Redcliffe	2016		125
Belmont - Ascot - Redcliffe	2016	Clerical and administrative workers	966
Belmont - Ascot - Redcliffe	2016	Community and personal service workers	762
Belmont - Ascot - Redcliffe	2016	Labourers	685
Belmont - Ascot - Redcliffe	2016	Machinery operators and drivers	595
Belmont - Ascot - Redcliffe	2016	Managers	710
Belmont - Ascot - Redcliffe	2016	Professionals	1236
Belmont - Ascot - Redcliffe	2016	Sales workers	583
Belmont - Ascot - Redcliffe	2016	Technicians and trades workers	1187
East Victoria Park - Carlisle	2006		99
East Victoria Park - Carlisle	2006	Clerical and administrative workers	1192
East Victoria Park - Carlisle	2006	Community and personal service workers	604
East Victoria Park - Carlisle	2006	Labourers	647
East Victoria Park - Carlisle	2006	Machinery operators and drivers	396
East Victoria Park - Carlisle	2006	Managers	711
East Victoria Park - Carlisle	2006	Professionals	1788
East Victoria Park - Carlisle	2006	Sales workers	542
East Victoria Park - Carlisle	2006	Technicians and trades workers	973
East Victoria Park - Carlisle	2011		129
East Victoria Park - Carlisle	2011	Clerical and administrative workers	1198
East Victoria Park - Carlisle	2011	Community and personal service workers	702
East Victoria Park - Carlisle	2011	Labourers	673
East Victoria Park - Carlisle	2011	Machinery operators and drivers	436
East Victoria Park - Carlisle	2011	Managers	872
East Victoria Park - Carlisle	2011	Professionals	2249
East Victoria Park - Carlisle	2011	Sales workers	598
East Victoria Park - Carlisle	2011	Technicians and trades workers	1127
East Victoria Park - Carlisle	2016		119
East Victoria Park - Carlisle	2016	Clerical and administrative workers	1086
East Victoria Park - Carlisle	2016	Community and personal service workers	879
East Victoria Park - Carlisle	2016	Labourers	694
East Victoria Park - Carlisle	2016	Machinery operators and drivers	391
East Victoria Park - Carlisle	2016	Managers	974
East Victoria Park - Carlisle	2016	Professionals	2467
East Victoria Park - Carlisle	2016	Sales workers	632
East Victoria Park - Carlisle	2016	Technicians and trades workers	1203
Kewdale Commercial	2006		0
Kewdale Commercial	2006	Clerical and administrative workers	0
Kewdale Commercial	2006	Community and personal service workers	0
Kewdale Commercial	2006	Labourers	0
Kewdale Commercial	2006	Machinery operators and drivers	0
Kewdale Commercial	2006	Managers	0
Kewdale Commercial	2006	Professionals	0
Kewdale Commercial	2006	Sales workers	0
Kewdale Commercial	2006	Technicians and trades workers	0
Kewdale Commercial	2011		0
Kewdale Commercial	2011	Clerical and administrative workers	0
Kewdale Commercial	2011	Community and personal service workers	0
Kewdale Commercial	2011	Labourers	0
Kewdale Commercial	2011	Machinery operators and drivers	0
Kewdale Commercial	2011	Managers	0
Kewdale Commercial	2011	Professionals	0
Kewdale Commercial	2011	Sales workers	0
Kewdale Commercial	2011	Technicians and trades workers	0
Kewdale Commercial	2016		0
Kewdale Commercial	2016	Clerical and administrative workers	3
Kewdale Commercial	2016	Community and personal service workers	0
Kewdale Commercial	2016	Labourers	0
Kewdale Commercial	2016	Machinery operators and drivers	0
Kewdale Commercial	2016	Managers	0
Kewdale Commercial	2016	Professionals	0
Kewdale Commercial	2016	Sales workers	0
Kewdale Commercial	2016	Technicians and trades workers	0
Perth Airport	2006		0
Perth Airport	2006	Clerical and administrative workers	0
Perth Airport	2006	Community and personal service workers	0
Perth Airport	2006	Labourers	0
Perth Airport	2006	Machinery operators and drivers	0
Perth Airport	2006	Managers	0
Perth Airport	2006	Professionals	0
Perth Airport	2006	Sales workers	0
Perth Airport	2006	Technicians and trades workers	0
Perth Airport	2011		0
Perth Airport	2011	Clerical and administrative workers	0
Perth Airport	2011	Community and personal service workers	0
Perth Airport	2011	Labourers	0
Perth Airport	2011	Machinery operators and drivers	0
Perth Airport	2011	Managers	0
Perth Airport	2011	Professionals	0
Perth Airport	2011	Sales workers	0
Perth Airport	2011	Technicians and trades workers	0
Perth Airport	2016		0
Perth Airport	2016	Clerical and administrative workers	0
Perth Airport	2016	Community and personal service workers	0
Perth Airport	2016	Labourers	0
Perth Airport	2016	Machinery operators and drivers	0
Perth Airport	2016	Managers	0
Perth Airport	2016	Professionals	0
Perth Airport	2016	Sales workers	0
Perth Airport	2016	Technicians and trades workers	0
Rivervale - Kewdale - Cloverdale	2006		137
Rivervale - Kewdale - Cloverdale	2006	Clerical and administrative workers	1416
Rivervale - Kewdale - Cloverdale	2006	Community and personal service workers	828
Rivervale - Kewdale - Cloverdale	2006	Labourers	1081
Rivervale - Kewdale - Cloverdale	2006	Machinery operators and drivers	855
Rivervale - Kewdale - Cloverdale	2006	Managers	731
Rivervale - Kewdale - Cloverdale	2006	Professionals	1296
Rivervale - Kewdale - Cloverdale	2006	Sales workers	789
Rivervale - Kewdale - Cloverdale	2006	Technicians and trades workers	1448
Rivervale - Kewdale - Cloverdale	2011		160
Rivervale - Kewdale - Cloverdale	2011	Clerical and administrative workers	1664
Rivervale - Kewdale - Cloverdale	2011	Community and personal service workers	1045
Rivervale - Kewdale - Cloverdale	2011	Labourers	1098
Rivervale - Kewdale - Cloverdale	2011	Machinery operators and drivers	985
Rivervale - Kewdale - Cloverdale	2011	Managers	987
Rivervale - Kewdale - Cloverdale	2011	Professionals	2012
Rivervale - Kewdale - Cloverdale	2011	Sales workers	865
Rivervale - Kewdale - Cloverdale	2011	Technicians and trades workers	1861
Rivervale - Kewdale - Cloverdale	2016		206
Rivervale - Kewdale - Cloverdale	2016	Clerical and administrative workers	1636
Rivervale - Kewdale - Cloverdale	2016	Community and personal service workers	1307
Rivervale - Kewdale - Cloverdale	2016	Labourers	1278
Rivervale - Kewdale - Cloverdale	2016	Machinery operators and drivers	956
Rivervale - Kewdale - Cloverdale	2016	Managers	1105
Rivervale - Kewdale - Cloverdale	2016	Professionals	2299
Rivervale - Kewdale - Cloverdale	2016	Sales workers	998
Rivervale - Kewdale - Cloverdale	2016	Technicians and trades workers	1977
Victoria Park - Lathlain - Burswood	2006		84
Victoria Park - Lathlain - Burswood	2006	Clerical and administrative workers	910
Victoria Park - Lathlain - Burswood	2006	Community and personal service workers	577
Victoria Park - Lathlain - Burswood	2006	Labourers	474
Victoria Park - Lathlain - Burswood	2006	Machinery operators and drivers	312
Victoria Park - Lathlain - Burswood	2006	Managers	646
Victoria Park - Lathlain - Burswood	2006	Professionals	1627
Victoria Park - Lathlain - Burswood	2006	Sales workers	507
Victoria Park - Lathlain - Burswood	2006	Technicians and trades workers	685
