SA2_NAME16	Year	EduInstitutionType	Sex	students
Enfield - Blair Athol	2011	Infants/Primary	M	854
Enfield - Blair Athol	2011	Pre-school	F	138
Enfield - Blair Athol	2011	Pre-school	M	139
Enfield - Blair Athol	2011	Secondary	F	555
Enfield - Blair Athol	2011	Secondary	M	551
Enfield - Blair Athol	2011	Technical or Further Educational Institution	F	374
Enfield - Blair Athol	2011	Technical or Further Educational Institution	M	342
Enfield - Blair Athol	2011	University or other tertiary	F	470
Enfield - Blair Athol	2011	University or other tertiary	M	552
Enfield - Blair Athol	2016		F	955
Enfield - Blair Athol	2016		M	1018
Enfield - Blair Athol	2016	Infants/Primary	F	943
Enfield - Blair Athol	2016	Infants/Primary	M	956
Enfield - Blair Athol	2016	Pre-school	F	127
Enfield - Blair Athol	2016	Pre-school	M	145
Enfield - Blair Athol	2016	Secondary	F	548
Enfield - Blair Athol	2016	Secondary	M	605
Enfield - Blair Athol	2016	Technical or Further Educational Institution	F	382
Enfield - Blair Athol	2016	Technical or Further Educational Institution	M	313
Enfield - Blair Athol	2016	University or other tertiary	F	682
Enfield - Blair Athol	2016	University or other tertiary	M	673
Northgate - Oakden - Gilles Plains	2006		F	898
Northgate - Oakden - Gilles Plains	2006		M	1147
Northgate - Oakden - Gilles Plains	2006	Infants/Primary	F	734
Northgate - Oakden - Gilles Plains	2006	Infants/Primary	M	828
Northgate - Oakden - Gilles Plains	2006	Pre-school	F	123
Northgate - Oakden - Gilles Plains	2006	Pre-school	M	110
Northgate - Oakden - Gilles Plains	2006	Secondary	F	425
Northgate - Oakden - Gilles Plains	2006	Secondary	M	470
Northgate - Oakden - Gilles Plains	2006	Technical or Further Educational Institution	F	237
Northgate - Oakden - Gilles Plains	2006	Technical or Further Educational Institution	M	186
Northgate - Oakden - Gilles Plains	2006	University or other tertiary	F	348
Northgate - Oakden - Gilles Plains	2006	University or other tertiary	M	290
Northgate - Oakden - Gilles Plains	2011		F	814
Northgate - Oakden - Gilles Plains	2011		M	1236
Northgate - Oakden - Gilles Plains	2011	Infants/Primary	F	835
Northgate - Oakden - Gilles Plains	2011	Infants/Primary	M	930
Northgate - Oakden - Gilles Plains	2011	Pre-school	F	155
Northgate - Oakden - Gilles Plains	2011	Pre-school	M	163
Northgate - Oakden - Gilles Plains	2011	Secondary	F	485
Northgate - Oakden - Gilles Plains	2011	Secondary	M	560
Northgate - Oakden - Gilles Plains	2011	Technical or Further Educational Institution	F	249
Northgate - Oakden - Gilles Plains	2011	Technical or Further Educational Institution	M	247
Northgate - Oakden - Gilles Plains	2011	University or other tertiary	F	454
Northgate - Oakden - Gilles Plains	2011	University or other tertiary	M	411
Northgate - Oakden - Gilles Plains	2016		F	920
Northgate - Oakden - Gilles Plains	2016		M	1388
Northgate - Oakden - Gilles Plains	2016	Infants/Primary	F	972
Northgate - Oakden - Gilles Plains	2016	Infants/Primary	M	1016
Northgate - Oakden - Gilles Plains	2016	Pre-school	F	184
Northgate - Oakden - Gilles Plains	2016	Pre-school	M	146
Northgate - Oakden - Gilles Plains	2016	Secondary	F	619
Northgate - Oakden - Gilles Plains	2016	Secondary	M	677
Northgate - Oakden - Gilles Plains	2016	Technical or Further Educational Institution	F	308
Northgate - Oakden - Gilles Plains	2016	Technical or Further Educational Institution	M	250
Northgate - Oakden - Gilles Plains	2016	University or other tertiary	F	678
Northgate - Oakden - Gilles Plains	2016	University or other tertiary	M	652
Windsor Gardens	2006		F	813
Windsor Gardens	2006		M	839
Windsor Gardens	2006	Infants/Primary	F	592
Windsor Gardens	2006	Infants/Primary	M	651
Windsor Gardens	2006	Pre-school	F	97
Windsor Gardens	2006	Pre-school	M	81
Windsor Gardens	2006	Secondary	F	355
Windsor Gardens	2006	Secondary	M	383
Windsor Gardens	2006	Technical or Further Educational Institution	F	209
Windsor Gardens	2006	Technical or Further Educational Institution	M	196
Windsor Gardens	2006	University or other tertiary	F	412
Windsor Gardens	2006	University or other tertiary	M	350
Windsor Gardens	2011		F	715
Windsor Gardens	2011		M	694
Windsor Gardens	2011	Infants/Primary	F	661
Windsor Gardens	2011	Infants/Primary	M	705
Windsor Gardens	2011	Pre-school	F	101
Windsor Gardens	2011	Pre-school	M	122
Windsor Gardens	2011	Secondary	F	394
Windsor Gardens	2011	Secondary	M	380
Windsor Gardens	2011	Technical or Further Educational Institution	F	279
Windsor Gardens	2011	Technical or Further Educational Institution	M	232
Windsor Gardens	2011	University or other tertiary	F	619
Windsor Gardens	2011	University or other tertiary	M	560
Windsor Gardens	2016		F	669
Windsor Gardens	2016		M	551
Windsor Gardens	2016	Infants/Primary	F	759
Windsor Gardens	2016	Infants/Primary	M	798
Windsor Gardens	2016	Pre-school	F	133
Windsor Gardens	2016	Pre-school	M	159
Windsor Gardens	2016	Secondary	F	445
Windsor Gardens	2016	Secondary	M	430
Windsor Gardens	2016	Technical or Further Educational Institution	F	269
Windsor Gardens	2016	Technical or Further Educational Institution	M	221
Windsor Gardens	2016	University or other tertiary	F	752
Windsor Gardens	2016	University or other tertiary	M	677
Dry Creek - North	2006		F	9
Dry Creek - North	2006		M	14
Dry Creek - North	2006	Infants/Primary	F	0
Dry Creek - North	2006	Infants/Primary	M	4
Dry Creek - North	2006	Pre-school	F	0
Dry Creek - North	2006	Pre-school	M	0
Dry Creek - North	2006	Secondary	F	0
Dry Creek - North	2006	Secondary	M	0
Dry Creek - North	2006	Technical or Further Educational Institution	F	0
Dry Creek - North	2006	Technical or Further Educational Institution	M	3
Dry Creek - North	2006	University or other tertiary	F	0
Dry Creek - North	2006	University or other tertiary	M	0
Dry Creek - North	2011		F	0
Dry Creek - North	2011		M	0
Dry Creek - North	2011	Infants/Primary	F	0
Dry Creek - North	2011	Infants/Primary	M	0
Dry Creek - North	2011	Pre-school	F	0
Dry Creek - North	2011	Pre-school	M	0
Dry Creek - North	2011	Secondary	F	0
Dry Creek - North	2011	Secondary	M	0
Dry Creek - North	2011	Technical or Further Educational Institution	F	0
Dry Creek - North	2011	Technical or Further Educational Institution	M	0
Dry Creek - North	2011	University or other tertiary	F	0
Dry Creek - North	2011	University or other tertiary	M	0
Dry Creek - North	2016		F	0
Dry Creek - North	2016		M	0
Dry Creek - North	2016	Infants/Primary	F	0
Dry Creek - North	2016	Infants/Primary	M	0
Dry Creek - North	2016	Pre-school	F	0
Dry Creek - North	2016	Pre-school	M	0
Dry Creek - North	2016	Secondary	F	0
Dry Creek - North	2016	Secondary	M	0
Dry Creek - North	2016	Technical or Further Educational Institution	F	0
Dry Creek - North	2016	Technical or Further Educational Institution	M	0
Dry Creek - North	2016	University or other tertiary	F	0
Dry Creek - North	2016	University or other tertiary	M	0
Ingle Farm	2006		F	635
Ingle Farm	2006		M	502
Ingle Farm	2006	Infants/Primary	F	603
Ingle Farm	2006	Infants/Primary	M	660
Ingle Farm	2006	Pre-school	F	92
Ingle Farm	2006	Pre-school	M	97
Ingle Farm	2006	Secondary	F	345
Ingle Farm	2006	Secondary	M	407
Ingle Farm	2006	Technical or Further Educational Institution	F	180
Ingle Farm	2006	Technical or Further Educational Institution	M	159
Ingle Farm	2006	University or other tertiary	F	219
Ingle Farm	2006	University or other tertiary	M	140
Ingle Farm	2011		F	472
Ingle Farm	2011		M	458
Ingle Farm	2011	Infants/Primary	F	549
Ingle Farm	2011	Infants/Primary	M	627
Ingle Farm	2011	Pre-school	F	83
Ingle Farm	2011	Pre-school	M	111
Ingle Farm	2011	Secondary	F	380
Ingle Farm	2011	Secondary	M	421
Ingle Farm	2011	Technical or Further Educational Institution	F	174
Ingle Farm	2011	Technical or Further Educational Institution	M	155
Ingle Farm	2011	University or other tertiary	F	246
Ingle Farm	2011	University or other tertiary	M	189
Ingle Farm	2016		F	474
Ingle Farm	2016		M	384
Ingle Farm	2016	Infants/Primary	F	609
Ingle Farm	2016	Infants/Primary	M	698
Ingle Farm	2016	Pre-school	F	85
Ingle Farm	2016	Pre-school	M	92
Ingle Farm	2016	Secondary	F	392
Ingle Farm	2016	Secondary	M	415
Ingle Farm	2016	Technical or Further Educational Institution	F	158
Ingle Farm	2016	Technical or Further Educational Institution	M	114
Ingle Farm	2016	University or other tertiary	F	334
Ingle Farm	2016	University or other tertiary	M	253
Para Hills	2006		F	547
Para Hills	2006		M	492
Para Hills	2006	Infants/Primary	F	670
Para Hills	2006	Infants/Primary	M	730
Para Hills	2006	Pre-school	F	84
Para Hills	2006	Pre-school	M	96
Para Hills	2006	Secondary	F	410
Para Hills	2006	Secondary	M	400
Para Hills	2006	Technical or Further Educational Institution	F	180
Para Hills	2006	Technical or Further Educational Institution	M	163
Para Hills	2006	University or other tertiary	F	194
Para Hills	2006	University or other tertiary	M	130
Para Hills	2011		F	511
Para Hills	2011		M	493
Para Hills	2011	Infants/Primary	F	621
Para Hills	2011	Infants/Primary	M	653
Para Hills	2011	Pre-school	F	90
Para Hills	2011	Pre-school	M	106
Para Hills	2011	Secondary	F	468
Para Hills	2011	Secondary	M	471
Para Hills	2011	Technical or Further Educational Institution	F	176
Para Hills	2011	Technical or Further Educational Institution	M	178
Para Hills	2011	University or other tertiary	F	271
Para Hills	2011	University or other tertiary	M	171
Para Hills	2016		F	464
Para Hills	2016		M	437
Para Hills	2016	Infants/Primary	F	657
Para Hills	2016	Infants/Primary	M	702
Para Hills	2016	Pre-school	F	97
Para Hills	2016	Pre-school	M	102
Para Hills	2016	Secondary	F	405
Para Hills	2016	Secondary	M	447
Para Hills	2016	Technical or Further Educational Institution	F	173
Para Hills	2016	Technical or Further Educational Institution	M	121
Para Hills	2016	University or other tertiary	F	328
Para Hills	2016	University or other tertiary	M	229
Parafield	2006		F	0
Parafield	2006		M	0
Parafield	2006	Infants/Primary	F	0
Parafield	2006	Infants/Primary	M	0
Parafield	2006	Pre-school	F	0
Parafield	2006	Pre-school	M	0
Parafield	2006	Secondary	F	0
Parafield	2006	Secondary	M	0
Parafield	2006	Technical or Further Educational Institution	F	0
Parafield	2006	Technical or Further Educational Institution	M	0
Parafield	2006	University or other tertiary	F	0
Parafield	2006	University or other tertiary	M	0
Parafield	2011		F	3
Parafield	2011		M	45
Parafield	2011	Infants/Primary	F	0
Parafield	2011	Infants/Primary	M	0
Parafield	2011	Pre-school	F	0
Parafield	2011	Pre-school	M	0
Parafield	2011	Secondary	F	0
Parafield	2011	Secondary	M	0
Parafield	2011	Technical or Further Educational Institution	F	0
Parafield	2011	Technical or Further Educational Institution	M	32
Parafield	2011	University or other tertiary	F	0
Parafield	2011	University or other tertiary	M	3
Parafield	2016		F	14
Parafield	2016		M	53
Parafield	2016	Infants/Primary	F	0
Parafield	2016	Infants/Primary	M	0
Parafield	2016	Pre-school	F	0
Parafield	2016	Pre-school	M	0
Parafield	2016	Secondary	F	0
Parafield	2016	Secondary	M	3
Parafield	2016	Technical or Further Educational Institution	F	3
Parafield	2016	Technical or Further Educational Institution	M	23
Parafield	2016	University or other tertiary	F	0
Parafield	2016	University or other tertiary	M	3
Parafield Gardens	2006		F	649
Parafield Gardens	2006		M	574
Parafield Gardens	2006	Infants/Primary	F	784
Parafield Gardens	2006	Infants/Primary	M	814
Parafield Gardens	2006	Pre-school	F	85
Parafield Gardens	2006	Pre-school	M	69
Parafield Gardens	2006	Secondary	F	498
Parafield Gardens	2006	Secondary	M	473
Parafield Gardens	2006	Technical or Further Educational Institution	F	172
Parafield Gardens	2006	Technical or Further Educational Institution	M	148
Parafield Gardens	2006	University or other tertiary	F	175
Parafield Gardens	2006	University or other tertiary	M	121
Parafield Gardens	2011		F	568
Parafield Gardens	2011		M	545
Parafield Gardens	2011	Infants/Primary	F	691
Parafield Gardens	2011	Infants/Primary	M	640
Parafield Gardens	2011	Pre-school	F	108
Parafield Gardens	2011	Pre-school	M	120
Parafield Gardens	2011	Secondary	F	554
Parafield Gardens	2011	Secondary	M	523
Parafield Gardens	2011	Technical or Further Educational Institution	F	207
Parafield Gardens	2011	Technical or Further Educational Institution	M	168
Parafield Gardens	2011	University or other tertiary	F	247
Parafield Gardens	2011	University or other tertiary	M	179
Parafield Gardens	2016		F	577
Parafield Gardens	2016		M	509
Parafield Gardens	2016	Infants/Primary	F	806
Parafield Gardens	2016	Infants/Primary	M	848
Parafield Gardens	2016	Pre-school	F	101
Parafield Gardens	2016	Pre-school	M	147
Parafield Gardens	2016	Secondary	F	501
Parafield Gardens	2016	Secondary	M	482
Parafield Gardens	2016	Technical or Further Educational Institution	F	237
Parafield Gardens	2016	Technical or Further Educational Institution	M	152
Parafield Gardens	2016	University or other tertiary	F	370
Parafield Gardens	2016	University or other tertiary	M	314
Paralowie	2006		F	636
Paralowie	2006		M	618
Paralowie	2006	Infants/Primary	F	883
Paralowie	2006	Infants/Primary	M	1009
Paralowie	2006	Pre-school	F	121
Paralowie	2006	Pre-school	M	140
Paralowie	2006	Secondary	F	532
Paralowie	2006	Secondary	M	543
Paralowie	2006	Technical or Further Educational Institution	F	197
Paralowie	2006	Technical or Further Educational Institution	M	141
Paralowie	2006	University or other tertiary	F	148
Paralowie	2006	University or other tertiary	M	92
Paralowie	2011		F	667
Paralowie	2011		M	671
Paralowie	2011	Infants/Primary	F	788
Paralowie	2011	Infants/Primary	M	874
Paralowie	2011	Pre-school	F	117
Paralowie	2011	Pre-school	M	145
Paralowie	2011	Secondary	F	605
Paralowie	2011	Secondary	M	555
Paralowie	2011	Technical or Further Educational Institution	F	208
Paralowie	2011	Technical or Further Educational Institution	M	164
Paralowie	2011	University or other tertiary	F	197
Paralowie	2011	University or other tertiary	M	129
Paralowie	2016		F	587
Paralowie	2016		M	469
Paralowie	2016	Infants/Primary	F	882
Paralowie	2016	Infants/Primary	M	928
Paralowie	2016	Pre-school	F	116
Paralowie	2016	Pre-school	M	107
Paralowie	2016	Secondary	F	557
Paralowie	2016	Secondary	M	604
Paralowie	2016	Technical or Further Educational Institution	F	228
Paralowie	2016	Technical or Further Educational Institution	M	158
Paralowie	2016	University or other tertiary	F	335
Paralowie	2016	University or other tertiary	M	212
Salisbury	2006		F	693
Salisbury	2006		M	799
Salisbury	2006	Infants/Primary	F	635
Salisbury	2006	Infants/Primary	M	662
Salisbury	2006	Pre-school	F	88
Salisbury	2006	Pre-school	M	82
Salisbury	2006	Secondary	F	391
Salisbury	2006	Secondary	M	420
Salisbury	2006	Technical or Further Educational Institution	F	165
Salisbury	2006	Technical or Further Educational Institution	M	189
Salisbury	2006	University or other tertiary	F	158
Salisbury	2006	University or other tertiary	M	129
Salisbury	2011		F	808
Salisbury	2011		M	713
Salisbury	2011	Infants/Primary	F	576
Salisbury	2011	Infants/Primary	M	590
Salisbury	2011	Pre-school	F	92
Salisbury	2011	Pre-school	M	108
Salisbury	2011	Secondary	F	424
Salisbury	2011	Secondary	M	422
Salisbury	2011	Technical or Further Educational Institution	F	253
Salisbury	2011	Technical or Further Educational Institution	M	207
Salisbury	2011	University or other tertiary	F	188
Salisbury	2011	University or other tertiary	M	171
Salisbury	2016		F	742
Salisbury	2016		M	665
Salisbury	2016	Infants/Primary	F	784
Salisbury	2016	Infants/Primary	M	721
Salisbury	2016	Pre-school	F	109
Salisbury	2016	Pre-school	M	100
Salisbury	2016	Secondary	F	451
Salisbury	2016	Secondary	M	499
Salisbury	2016	Technical or Further Educational Institution	F	340
Salisbury	2016	Technical or Further Educational Institution	M	227
Salisbury	2016	University or other tertiary	F	298
Salisbury	2016	University or other tertiary	M	235
Salisbury East	2006		F	589
Salisbury East	2006		M	603
Salisbury East	2006	Infants/Primary	F	815
Salisbury East	2006	Infants/Primary	M	840
Salisbury East	2006	Pre-school	F	107
Salisbury East	2006	Pre-school	M	100
Salisbury East	2006	Secondary	F	521
Salisbury East	2006	Secondary	M	562
Salisbury East	2006	Technical or Further Educational Institution	F	230
Salisbury East	2006	Technical or Further Educational Institution	M	183
Salisbury East	2006	University or other tertiary	F	230
Salisbury East	2006	University or other tertiary	M	138
Salisbury East	2011		F	589
Salisbury East	2011		M	551
Salisbury East	2011	Infants/Primary	F	731
Salisbury East	2011	Infants/Primary	M	741
Salisbury East	2011	Pre-school	F	102
Salisbury East	2011	Pre-school	M	120
Salisbury East	2011	Secondary	F	516
Salisbury East	2011	Secondary	M	513
Salisbury East	2011	Technical or Further Educational Institution	F	237
Salisbury East	2011	Technical or Further Educational Institution	M	170
Salisbury East	2011	University or other tertiary	F	257
Salisbury East	2011	University or other tertiary	M	168
Salisbury East	2016		F	578
Salisbury East	2016		M	511
Salisbury East	2016	Infants/Primary	F	745
Salisbury East	2016	Infants/Primary	M	810
Salisbury East	2016	Pre-school	F	106
Salisbury East	2016	Pre-school	M	87
Salisbury East	2016	Secondary	F	504
Salisbury East	2016	Secondary	M	502
Salisbury East	2016	Technical or Further Educational Institution	F	220
Salisbury East	2016	Technical or Further Educational Institution	M	140
Salisbury East	2016	University or other tertiary	F	328
Salisbury East	2016	University or other tertiary	M	236
Salisbury North	2006		F	578
Salisbury North	2006		M	629
Salisbury North	2006	Infants/Primary	F	718
Salisbury North	2006	Infants/Primary	M	720
Salisbury North	2006	Pre-school	F	103
Salisbury North	2006	Pre-school	M	106
Salisbury North	2006	Secondary	F	383
Salisbury North	2006	Secondary	M	403
Salisbury North	2006	Technical or Further Educational Institution	F	187
Salisbury North	2006	Technical or Further Educational Institution	M	121
Salisbury North	2006	University or other tertiary	F	95
Salisbury North	2006	University or other tertiary	M	70
Salisbury North	2011		F	815
Salisbury North	2011		M	729
Salisbury North	2011	Infants/Primary	F	740
Salisbury North	2011	Infants/Primary	M	719
Salisbury North	2011	Pre-school	F	103
Salisbury North	2011	Pre-school	M	137
Salisbury North	2011	Secondary	F	454
Salisbury North	2011	Secondary	M	421
Salisbury North	2011	Technical or Further Educational Institution	F	252
Salisbury North	2011	Technical or Further Educational Institution	M	152
Salisbury North	2011	University or other tertiary	F	160
Salisbury North	2011	University or other tertiary	M	116
Salisbury North	2016		F	719
Salisbury North	2016		M	722
Salisbury North	2016	Infants/Primary	F	828
Salisbury North	2016	Infants/Primary	M	884
Salisbury North	2016	Pre-school	F	140
Salisbury North	2016	Pre-school	M	119
Salisbury North	2016	Secondary	F	468
Salisbury North	2016	Secondary	M	529
Salisbury North	2016	Technical or Further Educational Institution	F	271
Salisbury North	2016	Technical or Further Educational Institution	M	156
Salisbury North	2016	University or other tertiary	F	265
Salisbury North	2016	University or other tertiary	M	187
Mawson Lakes - Globe Derby Park	2006		F	159
Mawson Lakes - Globe Derby Park	2006		M	176
Mawson Lakes - Globe Derby Park	2006	Infants/Primary	F	251
Mawson Lakes - Globe Derby Park	2006	Infants/Primary	M	249
Mawson Lakes - Globe Derby Park	2006	Pre-school	F	50
Mawson Lakes - Globe Derby Park	2006	Pre-school	M	46
Mawson Lakes - Globe Derby Park	2006	Secondary	F	137
Mawson Lakes - Globe Derby Park	2006	Secondary	M	149
Mawson Lakes - Globe Derby Park	2006	Technical or Further Educational Institution	F	69
Mawson Lakes - Globe Derby Park	2006	Technical or Further Educational Institution	M	53
Mawson Lakes - Globe Derby Park	2006	University or other tertiary	F	161
Mawson Lakes - Globe Derby Park	2006	University or other tertiary	M	205
Mawson Lakes - Globe Derby Park	2011		F	339
Mawson Lakes - Globe Derby Park	2011		M	423
Mawson Lakes - Globe Derby Park	2011	Infants/Primary	F	457
Mawson Lakes - Globe Derby Park	2011	Infants/Primary	M	456
Mawson Lakes - Globe Derby Park	2011	Pre-school	F	102
Mawson Lakes - Globe Derby Park	2011	Pre-school	M	113
Mawson Lakes - Globe Derby Park	2011	Secondary	F	233
Mawson Lakes - Globe Derby Park	2011	Secondary	M	222
Mawson Lakes - Globe Derby Park	2011	Technical or Further Educational Institution	F	128
Mawson Lakes - Globe Derby Park	2011	Technical or Further Educational Institution	M	117
Mawson Lakes - Globe Derby Park	2011	University or other tertiary	F	370
Mawson Lakes - Globe Derby Park	2011	University or other tertiary	M	431
Mawson Lakes - Globe Derby Park	2016		F	388
Mawson Lakes - Globe Derby Park	2016		M	398
Mawson Lakes - Globe Derby Park	2016	Infants/Primary	F	590
Mawson Lakes - Globe Derby Park	2016	Infants/Primary	M	595
Mawson Lakes - Globe Derby Park	2016	Pre-school	F	104
Mawson Lakes - Globe Derby Park	2016	Pre-school	M	93
Mawson Lakes - Globe Derby Park	2016	Secondary	F	333
Mawson Lakes - Globe Derby Park	2016	Secondary	M	336
Mawson Lakes - Globe Derby Park	2016	Technical or Further Educational Institution	F	175
Mawson Lakes - Globe Derby Park	2016	Technical or Further Educational Institution	M	135
Mawson Lakes - Globe Derby Park	2016	University or other tertiary	F	616
Mawson Lakes - Globe Derby Park	2016	University or other tertiary	M	668
Pooraka - Cavan	2006		F	275
Pooraka - Cavan	2006		M	277
Pooraka - Cavan	2006	Infants/Primary	F	277
Pooraka - Cavan	2006	Infants/Primary	M	313
Pooraka - Cavan	2006	Pre-school	F	34
Pooraka - Cavan	2006	Pre-school	M	53
Pooraka - Cavan	2006	Secondary	F	169
Pooraka - Cavan	2006	Secondary	M	193
Pooraka - Cavan	2006	Technical or Further Educational Institution	F	78
Pooraka - Cavan	2006	Technical or Further Educational Institution	M	57
Pooraka - Cavan	2006	University or other tertiary	F	124
Pooraka - Cavan	2006	University or other tertiary	M	107
Pooraka - Cavan	2011		F	320
Pooraka - Cavan	2011		M	320
Pooraka - Cavan	2011	Infants/Primary	F	288
Pooraka - Cavan	2011	Infants/Primary	M	319
Pooraka - Cavan	2011	Pre-school	F	60
Pooraka - Cavan	2011	Pre-school	M	54
Pooraka - Cavan	2011	Secondary	F	191
Pooraka - Cavan	2011	Secondary	M	231
Pooraka - Cavan	2011	Technical or Further Educational Institution	F	121
Pooraka - Cavan	2011	Technical or Further Educational Institution	M	70
Pooraka - Cavan	2011	University or other tertiary	F	168
Pooraka - Cavan	2011	University or other tertiary	M	161
Pooraka - Cavan	2016		F	281
Pooraka - Cavan	2016		M	271
Pooraka - Cavan	2016	Infants/Primary	F	272
Pooraka - Cavan	2016	Infants/Primary	M	332
Pooraka - Cavan	2016	Pre-school	F	49
Pooraka - Cavan	2016	Pre-school	M	36
Pooraka - Cavan	2016	Secondary	F	197
Pooraka - Cavan	2016	Secondary	M	228
Pooraka - Cavan	2016	Technical or Further Educational Institution	F	85
Pooraka - Cavan	2016	Technical or Further Educational Institution	M	93
Pooraka - Cavan	2016	University or other tertiary	F	206
Pooraka - Cavan	2016	University or other tertiary	M	164
Golden Grove	2006		F	207
Golden Grove	2006		M	218
Golden Grove	2006	Infants/Primary	F	487
Golden Grove	2006	Infants/Primary	M	550
Golden Grove	2006	Pre-school	F	52
Golden Grove	2006	Pre-school	M	66
Golden Grove	2006	Secondary	F	395
Golden Grove	2006	Secondary	M	358
Golden Grove	2006	Technical or Further Educational Institution	F	124
Golden Grove	2006	Technical or Further Educational Institution	M	102
Golden Grove	2006	University or other tertiary	F	177
Golden Grove	2006	University or other tertiary	M	128
Golden Grove	2011		F	256
Golden Grove	2011		M	194
Golden Grove	2011	Infants/Primary	F	440
Golden Grove	2011	Infants/Primary	M	482
Golden Grove	2011	Pre-school	F	50
Golden Grove	2011	Pre-school	M	48
Golden Grove	2011	Secondary	F	349
Golden Grove	2011	Secondary	M	355
Golden Grove	2011	Technical or Further Educational Institution	F	110
Golden Grove	2011	Technical or Further Educational Institution	M	94
Golden Grove	2011	University or other tertiary	F	246
Golden Grove	2011	University or other tertiary	M	161
Golden Grove	2016		F	327
Golden Grove	2016		M	223
Golden Grove	2016	Infants/Primary	F	470
Golden Grove	2016	Infants/Primary	M	499
Golden Grove	2016	Pre-school	F	59
Golden Grove	2016	Pre-school	M	42
Golden Grove	2016	Secondary	F	349
Golden Grove	2016	Secondary	M	351
Golden Grove	2016	Technical or Further Educational Institution	F	105
Golden Grove	2016	Technical or Further Educational Institution	M	96
Golden Grove	2016	University or other tertiary	F	278
Golden Grove	2016	University or other tertiary	M	195
Greenwith	2006		F	277
Greenwith	2006		M	241
Greenwith	2006	Infants/Primary	F	571
Greenwith	2006	Infants/Primary	M	612
Greenwith	2006	Pre-school	F	62
Greenwith	2006	Pre-school	M	108
Greenwith	2006	Secondary	F	323
Greenwith	2006	Secondary	M	322
Greenwith	2006	Technical or Further Educational Institution	F	121
Greenwith	2006	Technical or Further Educational Institution	M	112
Greenwith	2006	University or other tertiary	F	155
Greenwith	2006	University or other tertiary	M	116
Greenwith	2011		F	193
Greenwith	2011		M	189
Greenwith	2011	Infants/Primary	F	543
Greenwith	2011	Infants/Primary	M	576
Greenwith	2011	Pre-school	F	69
Greenwith	2011	Pre-school	M	70
Greenwith	2011	Secondary	F	330
Greenwith	2011	Secondary	M	356
Greenwith	2011	Technical or Further Educational Institution	F	120
Greenwith	2011	Technical or Further Educational Institution	M	103
Greenwith	2011	University or other tertiary	F	196
Greenwith	2011	University or other tertiary	M	122
Greenwith	2016		F	201
Greenwith	2016		M	178
Greenwith	2016	Infants/Primary	F	497
Greenwith	2016	Infants/Primary	M	527
Greenwith	2016	Pre-school	F	58
Greenwith	2016	Pre-school	M	45
Greenwith	2016	Secondary	F	333
Greenwith	2016	Secondary	M	377
Greenwith	2016	Technical or Further Educational Institution	F	99
Greenwith	2016	Technical or Further Educational Institution	M	69
Greenwith	2016	University or other tertiary	F	212
Greenwith	2016	University or other tertiary	M	184
Highbury - Dernancourt	2006		F	287
Highbury - Dernancourt	2006		M	270
Highbury - Dernancourt	2006	Infants/Primary	F	428
Highbury - Dernancourt	2006	Infants/Primary	M	463
Highbury - Dernancourt	2006	Pre-school	F	43
Highbury - Dernancourt	2006	Pre-school	M	76
Highbury - Dernancourt	2006	Secondary	F	296
Highbury - Dernancourt	2006	Secondary	M	309
Highbury - Dernancourt	2006	Technical or Further Educational Institution	F	104
Highbury - Dernancourt	2006	Technical or Further Educational Institution	M	110
Highbury - Dernancourt	2006	University or other tertiary	F	244
Highbury - Dernancourt	2006	University or other tertiary	M	159
Highbury - Dernancourt	2011		F	254
Highbury - Dernancourt	2011		M	258
Highbury - Dernancourt	2011	Infants/Primary	F	449
Highbury - Dernancourt	2011	Infants/Primary	M	528
Highbury - Dernancourt	2011	Pre-school	F	70
Highbury - Dernancourt	2011	Pre-school	M	73
Highbury - Dernancourt	2011	Secondary	F	292
Highbury - Dernancourt	2011	Secondary	M	294
Highbury - Dernancourt	2011	Technical or Further Educational Institution	F	104
Highbury - Dernancourt	2011	Technical or Further Educational Institution	M	92
Highbury - Dernancourt	2011	University or other tertiary	F	256
Highbury - Dernancourt	2011	University or other tertiary	M	200
Highbury - Dernancourt	2016		F	199
Highbury - Dernancourt	2016		M	213
Highbury - Dernancourt	2016	Infants/Primary	F	469
Highbury - Dernancourt	2016	Infants/Primary	M	504
Highbury - Dernancourt	2016	Pre-school	F	57
Highbury - Dernancourt	2016	Pre-school	M	72
Highbury - Dernancourt	2016	Secondary	F	328
Highbury - Dernancourt	2016	Secondary	M	345
Highbury - Dernancourt	2016	Technical or Further Educational Institution	F	97
Highbury - Dernancourt	2016	Technical or Further Educational Institution	M	69
Highbury - Dernancourt	2016	University or other tertiary	F	290
Highbury - Dernancourt	2016	University or other tertiary	M	231
Hope Valley - Modbury	2006		F	674
Hope Valley - Modbury	2006		M	562
Hope Valley - Modbury	2006	Infants/Primary	F	608
Hope Valley - Modbury	2006	Infants/Primary	M	617
Hope Valley - Modbury	2006	Pre-school	F	73
Hope Valley - Modbury	2006	Pre-school	M	75
Hope Valley - Modbury	2006	Secondary	F	422
Hope Valley - Modbury	2006	Secondary	M	383
Hope Valley - Modbury	2006	Technical or Further Educational Institution	F	240
Hope Valley - Modbury	2006	Technical or Further Educational Institution	M	176
Hope Valley - Modbury	2006	University or other tertiary	F	293
Hope Valley - Modbury	2006	University or other tertiary	M	251
Hope Valley - Modbury	2011		F	671
Hope Valley - Modbury	2011		M	486
