SA2_NAME16	Year	Sex	adults
Chipping Norton - Moorebank	2006	M	5769
Chipping Norton - Moorebank	2011	F	6373
Chipping Norton - Moorebank	2011	M	6162
Chipping Norton - Moorebank	2016	F	7452
Chipping Norton - Moorebank	2016	M	7156
Chirnside Park	2006	F	3708
Chirnside Park	2006	M	3588
Chirnside Park	2011	F	3824
Chirnside Park	2011	M	3633
Chirnside Park	2016	F	4137
Chirnside Park	2016	M	3988
Chisholm	2006	F	2108
Chisholm	2006	M	2044
Chisholm	2011	F	2122
Chisholm	2011	M	2002
Chisholm	2016	F	2081
Chisholm	2016	M	2038
Chittaway Bay - Tumbi Umbi	2006	F	5981
Chittaway Bay - Tumbi Umbi	2006	M	5411
Chittaway Bay - Tumbi Umbi	2011	F	6289
Chittaway Bay - Tumbi Umbi	2011	M	5710
Chittaway Bay - Tumbi Umbi	2016	F	6428
Chittaway Bay - Tumbi Umbi	2016	M	5879
Chittering	2006	F	1316
Chittering	2006	M	1355
Chittering	2011	F	1728
Chittering	2011	M	1731
Chittering	2016	F	2170
Chittering	2016	M	2250
Christie Downs	2006	F	3291
Christie Downs	2006	M	3104
Christie Downs	2011	F	3601
Christie Downs	2011	M	3390
Christie Downs	2016	F	3942
Christie Downs	2016	M	3641
Christies Beach	2006	F	3958
Christies Beach	2006	M	3789
Christies Beach	2011	F	4144
Christies Beach	2011	M	4009
Christies Beach	2016	F	4336
Christies Beach	2016	M	4212
Christmas Island	2006	F	408
Christmas Island	2006	M	614
Christmas Island	2011	F	481
Christmas Island	2011	M	1331
Christmas Island	2016	F	568
Christmas Island	2016	M	970
Chullora	2006	F	0
Chullora	2006	M	0
Chullora	2011	F	0
Chullora	2011	M	0
Chullora	2016	F	370
Chullora	2016	M	340
Churchill	2006	F	4432
Churchill	2006	M	4384
Churchill	2011	F	4633
Churchill	2011	M	4536
Churchill	2016	F	4746
Churchill	2016	M	4621
Churchill - Yamanto	2006	F	2071
Churchill - Yamanto	2006	M	2029
Churchill - Yamanto	2011	F	2305
Churchill - Yamanto	2011	M	2235
Churchill - Yamanto	2016	F	2652
Churchill - Yamanto	2016	M	2511
City Beach	2006	F	2487
City Beach	2006	M	2386
City Beach	2011	F	2608
City Beach	2011	M	2459
City Beach	2016	F	2778
City Beach	2016	M	2526
Civic	2006	F	277
Civic	2006	M	426
Civic	2011	F	1328
Civic	2011	M	1445
Civic	2016	F	2101
Civic	2016	M	2068
Clare	2006	F	1474
Clare	2006	M	1350
Clare	2011	F	1627
Clare	2011	M	1533
Clare	2016	F	1699
Clare	2016	M	1597
Claremont (Tas.)	2006	F	3238
Claremont (Tas.)	2006	M	2764
Claremont (Tas.)	2011	F	3277
Claremont (Tas.)	2011	M	2905
Claremont (Tas.)	2016	F	3328
Claremont (Tas.)	2016	M	2975
Claremont (WA)	2006	F	3364
Claremont (WA)	2006	M	2836
Claremont (WA)	2011	F	3438
Claremont (WA)	2011	M	3004
Claremont (WA)	2016	F	3735
Claremont (WA)	2016	M	3229
Clarendon	2006	F	1074
Clarendon	2006	M	1141
Clarendon	2011	F	1086
Clarendon	2011	M	1089
Clarendon	2016	F	1127
Clarendon	2016	M	1091
Clarinda - Oakleigh South	2006	F	5102
Clarinda - Oakleigh South	2006	M	4874
Clarinda - Oakleigh South	2011	F	5063
Clarinda - Oakleigh South	2011	M	4881
Clarinda - Oakleigh South	2016	F	5037
Clarinda - Oakleigh South	2016	M	4919
Clarkson	2006	F	2669
Clarkson	2006	M	2402
Clarkson	2011	F	4464
Clarkson	2011	M	4295
Clarkson	2016	F	5194
Clarkson	2016	M	4959
Clayfield	2006	F	4353
Clayfield	2006	M	3839
Clayfield	2011	F	4475
Clayfield	2011	M	4014
Clayfield	2016	F	4676
Clayfield	2016	M	4165
Claymore - Eagle Vale - Raby	2006	F	7914
Claymore - Eagle Vale - Raby	2006	M	7641
Claymore - Eagle Vale - Raby	2011	F	8223
Claymore - Eagle Vale - Raby	2011	M	7659
Claymore - Eagle Vale - Raby	2016	F	8150
Claymore - Eagle Vale - Raby	2016	M	7709
Clayton	2006	F	6853
Clayton	2006	M	7380
Clayton	2011	F	7646
Clayton	2011	M	8268
Clayton	2016	F	10148
Clayton	2016	M	10189
Clayton South	2006	F	4331
Clayton South	2006	M	4564
Clayton South	2011	F	4746
Clayton South	2011	M	5138
Clayton South	2016	F	5193
Clayton South	2016	M	5438
Clear Island Waters	2006	F	1775
Clear Island Waters	2006	M	1622
Clear Island Waters	2011	F	1821
Clear Island Waters	2011	M	1609
Clear Island Waters	2016	F	1887
Clear Island Waters	2016	M	1687
Clermont	2006	F	1182
Clermont	2006	M	1206
Clermont	2011	F	1389
Clermont	2011	M	1503
Clermont	2016	F	1379
Clermont	2016	M	1438
Cleveland	2006	F	6120
Cleveland	2006	M	5425
Cleveland	2011	F	6554
Cleveland	2011	M	5769
Cleveland	2016	F	6773
Cleveland	2016	M	5927
Clifton - Greenmount	2006	F	1750
Clifton - Greenmount	2006	M	1734
Clifton - Greenmount	2011	F	1830
Clifton - Greenmount	2011	M	1747
Clifton - Greenmount	2016	F	1992
Clifton - Greenmount	2016	M	1998
Clifton Beach - Kewarra Beach	2006	F	3183
Clifton Beach - Kewarra Beach	2006	M	3050
Clifton Beach - Kewarra Beach	2011	F	4069
Clifton Beach - Kewarra Beach	2011	M	3821
Clifton Beach - Kewarra Beach	2016	F	4558
Clifton Beach - Kewarra Beach	2016	M	4274
Clifton Springs	2006	F	4411
Clifton Springs	2006	M	4007
Clifton Springs	2011	F	5023
Clifton Springs	2011	M	4543
Clifton Springs	2016	F	5822
Clifton Springs	2016	M	5157
Clinton - New Auckland	2006	F	3571
Clinton - New Auckland	2006	M	3528
Clinton - New Auckland	2011	F	4014
Clinton - New Auckland	2011	M	4224
Clinton - New Auckland	2016	F	5003
Clinton - New Auckland	2016	M	4986
Clontarf	2006	F	3222
Clontarf	2006	M	3126
Clontarf	2011	F	3303
Clontarf	2011	M	3207
Clontarf	2016	F	3491
Clontarf	2016	M	3346
Cobar	2006	F	1800
Cobar	2006	M	1981
Cobar	2011	F	1732
Cobar	2011	M	1925
Cobar	2016	F	1755
Cobar	2016	M	1870
Cobbitty - Leppington	2006	F	2291
Cobbitty - Leppington	2006	M	2409
Cobbitty - Leppington	2011	F	2497
Cobbitty - Leppington	2011	M	2632
Cobbitty - Leppington	2016	F	6858
Cobbitty - Leppington	2016	M	6775
Cobram	2006	F	2239
Cobram	2006	M	2178
Cobram	2011	F	2546
Cobram	2011	M	2468
Cobram	2016	F	2670
Cobram	2016	M	2578
Coburg	2006	F	10039
Coburg	2006	M	9512
Coburg	2011	F	10675
Coburg	2011	M	10076
Coburg	2016	F	11359
Coburg	2016	M	10581
Coburg North	2006	F	2645
Coburg North	2006	M	2425
Coburg North	2011	F	2815
Coburg North	2011	M	2652
Coburg North	2016	F	3244
Coburg North	2016	M	3068
Coconut Grove	2006	F	1081
Coconut Grove	2006	M	1126
Coconut Grove	2011	F	1215
Coconut Grove	2011	M	1187
Coconut Grove	2016	F	1291
Coconut Grove	2016	M	1282
Cocos (Keeling) Islands	2006	F	211
Cocos (Keeling) Islands	2006	M	200
Cocos (Keeling) Islands	2011	F	200
Cocos (Keeling) Islands	2011	M	221
Cocos (Keeling) Islands	2016	F	220
Cocos (Keeling) Islands	2016	M	218
Coffs Harbour - North	2006	F	6759
Coffs Harbour - North	2006	M	6065
Coffs Harbour - North	2011	F	6991
Coffs Harbour - North	2011	M	6235
Coffs Harbour - North	2016	F	7475
Coffs Harbour - North	2016	M	6772
Coffs Harbour - South	2006	F	3860
Coffs Harbour - South	2006	M	3419
Coffs Harbour - South	2011	F	4370
Coffs Harbour - South	2011	M	3844
Coffs Harbour - South	2016	F	4699
Coffs Harbour - South	2016	M	3989
Colac	2006	F	4651
Colac	2006	M	4229
Colac	2011	F	4988
Colac	2011	M	4560
Colac	2016	F	5217
Colac	2016	M	4822
Colac Region	2006	F	2197
Colac Region	2006	M	2380
Colac Region	2011	F	2003
Colac Region	2011	M	2172
Colac Region	2016	F	2057
Colac Region	2016	M	2229
College Grove - Carey Park	2006	F	2312
College Grove - Carey Park	2006	M	2400
College Grove - Carey Park	2011	F	2675
College Grove - Carey Park	2011	M	2767
College Grove - Carey Park	2016	F	2734
College Grove - Carey Park	2016	M	2896
Collie	2006	F	3293
Collie	2006	M	3297
Collie	2011	F	3385
Collie	2011	M	3961
Collie	2016	F	3552
Collie	2016	M	3588
Collingwood	2006	F	2388
Collingwood	2006	M	2416
Collingwood	2011	F	2813
Collingwood	2011	M	2805
Collingwood	2016	F	3797
Collingwood	2016	M	3738
Collingwood Park - Redbank	2006	F	2494
Collingwood Park - Redbank	2006	M	2360
Collingwood Park - Redbank	2011	F	2941
Collingwood Park - Redbank	2011	M	2806
Collingwood Park - Redbank	2016	F	3270
Collingwood Park - Redbank	2016	M	3063
Collinsville	2006	F	1389
Collinsville	2006	M	1627
Collinsville	2011	F	1481
Collinsville	2011	M	1776
Collinsville	2016	F	1333
Collinsville	2016	M	1514
Colonel Light Gardens	2006	F	6313
Colonel Light Gardens	2006	M	5656
Colonel Light Gardens	2011	F	6323
Colonel Light Gardens	2011	M	5768
Colonel Light Gardens	2016	F	6690
Colonel Light Gardens	2016	M	5885
Colyton - Oxley Park	2006	F	4094
Colyton - Oxley Park	2006	M	3958
Colyton - Oxley Park	2011	F	4399
Colyton - Oxley Park	2011	M	4148
Colyton - Oxley Park	2016	F	4696
Colyton - Oxley Park	2016	M	4464
Como	2006	F	6008
Como	2006	M	5067
Como	2011	F	6357
Como	2011	M	5494
Como	2016	F	6591
Como	2016	M	5664
Concord - Mortlake - Cabarita	2006	F	7337
Concord - Mortlake - Cabarita	2006	M	6899
Concord - Mortlake - Cabarita	2011	F	8305
Concord - Mortlake - Cabarita	2011	M	7671
Concord - Mortlake - Cabarita	2016	F	9483
Concord - Mortlake - Cabarita	2016	M	8525
Concord West - North Strathfield	2006	F	5324
Concord West - North Strathfield	2006	M	4968
Concord West - North Strathfield	2011	F	7612
Concord West - North Strathfield	2011	M	7483
Concord West - North Strathfield	2016	F	10798
Concord West - North Strathfield	2016	M	10369
Condell Park	2006	F	3703
Condell Park	2006	M	3556
Condell Park	2011	F	3956
Condell Park	2011	M	3882
Condell Park	2016	F	4414
Condell Park	2016	M	4237
Conder	2006	F	1831
Conder	2006	M	1756
Conder	2011	F	2075
Conder	2011	M	1988
Conder	2016	F	2082
Conder	2016	M	1948
Condobolin	2006	F	2744
Condobolin	2006	M	2770
Condobolin	2011	F	2704
Condobolin	2011	M	2724
Condobolin	2016	F	2605
Condobolin	2016	M	2599
Condon - Rasmussen	2006	F	3997
Condon - Rasmussen	2006	M	3602
Condon - Rasmussen	2011	F	4085
Condon - Rasmussen	2011	M	3718
Condon - Rasmussen	2016	F	4285
Condon - Rasmussen	2016	M	3850
Coober Pedy	2006	F	659
Coober Pedy	2006	M	913
Coober Pedy	2011	F	607
Coober Pedy	2011	M	810
Coober Pedy	2016	F	652
Coober Pedy	2016	M	815
Coogee	2006	F	2740
Coogee	2006	M	2818
Coogee	2011	F	3097
Coogee	2011	M	3051
Coogee	2016	F	3661
Coogee	2016	M	3533
Coogee - Clovelly	2006	F	10110
Coogee - Clovelly	2006	M	9636
Coogee - Clovelly	2011	F	10446
Coogee - Clovelly	2011	M	9440
Coogee - Clovelly	2016	F	11283
Coogee - Clovelly	2016	M	9965
Cook	2006	F	1254
Cook	2006	M	1121
Cook	2011	F	1245
Cook	2011	M	1156
Cook	2016	F	1218
Cook	2016	M	1076
Coolangatta	2006	F	2133
Coolangatta	2006	M	2333
Coolangatta	2011	F	2380
Coolangatta	2011	M	2349
Coolangatta	2016	F	2736
Coolangatta	2016	M	2721
Coolbellup	2006	F	3164
Coolbellup	2006	M	2939
Coolbellup	2011	F	3241
Coolbellup	2011	M	3090
Coolbellup	2016	F	3442
Coolbellup	2016	M	3278
Cooloola	2006	F	2029
Cooloola	2006	M	2122
Cooloola	2011	F	2355
Cooloola	2011	M	2453
Cooloola	2016	F	2698
Cooloola	2016	M	2779
Cooloongup	2006	F	3519
Cooloongup	2006	M	3389
Cooloongup	2011	F	3580
Cooloongup	2011	M	3367
Cooloongup	2016	F	3558
Cooloongup	2016	M	3477
Coolum Beach	2006	F	4898
Coolum Beach	2006	M	4562
Coolum Beach	2011	F	5487
Coolum Beach	2011	M	4939
Coolum Beach	2016	F	6268
Coolum Beach	2016	M	5548
Cooma	2006	F	2756
Cooma	2006	M	2647
Cooma	2011	F	2767
Cooma	2011	M	2661
Cooma	2016	F	2847
Cooma	2016	M	2811
Cooma Region	2006	F	1076
Cooma Region	2006	M	1120
Cooma Region	2011	F	1267
Cooma Region	2011	M	1332
Cooma Region	2016	F	1337
Cooma Region	2016	M	1403
Coombabah	2006	F	4255
Coombabah	2006	M	3606
Coombabah	2011	F	4463
Coombabah	2011	M	3677
Coombabah	2016	F	4809
Coombabah	2016	M	3915
Coombs	2006	F	0
Coombs	2006	M	0
Coombs	2011	F	0
Coombs	2011	M	0
Coombs	2016	F	702
Coombs	2016	M	641
Coomera	2006	F	1490
Coomera	2006	M	1494
Coomera	2011	F	3184
Coomera	2011	M	3074
Coomera	2016	F	4902
Coomera	2016	M	4556
Coonabarabran	2006	F	3174
Coonabarabran	2006	M	3175
Coonabarabran	2011	F	3298
Coonabarabran	2011	M	3226
Coonabarabran	2016	F	3290
Coonabarabran	2016	M	3259
Coonamble	2006	F	1674
Coonamble	2006	M	1667
Coonamble	2011	F	1654
Coonamble	2011	M	1684
Coonamble	2016	F	1644
Coonamble	2016	M	1619
Coopers Plains	2006	F	1632
Coopers Plains	2006	M	1690
Coopers Plains	2011	F	1883
Coopers Plains	2011	M	1935
Coopers Plains	2016	F	2348
Coopers Plains	2016	M	2316
Coorparoo	2006	F	6154
Coorparoo	2006	M	5542
Coorparoo	2011	F	6467
Coorparoo	2011	M	6123
Coorparoo	2016	F	7048
Coorparoo	2016	M	6492
Cootamundra	2006	F	3109
Cootamundra	2006	M	2877
Cootamundra	2011	F	3135
Cootamundra	2011	M	2891
Cootamundra	2016	F	3247
Cootamundra	2016	M	3032
Coramba - Nana Glen - Bucca	2006	F	1438
Coramba - Nana Glen - Bucca	2006	M	1476
Coramba - Nana Glen - Bucca	2011	F	1385
Coramba - Nana Glen - Bucca	2011	M	1458
Coramba - Nana Glen - Bucca	2016	F	1509
Coramba - Nana Glen - Bucca	2016	M	1559
Corangamite - North	2006	F	2400
Corangamite - North	2006	M	2399
Corangamite - North	2011	F	2176
Corangamite - North	2011	M	2185
Corangamite - North	2016	F	2237
Corangamite - North	2016	M	2226
Corangamite - South	2006	F	2792
Corangamite - South	2006	M	2864
Corangamite - South	2011	F	2829
Corangamite - South	2011	M	2911
Corangamite - South	2016	F	2818
Corangamite - South	2016	M	2946
Corinda	2006	F	1996
Corinda	2006	M	1708
Corinda	2011	F	2008
Corinda	2011	M	1791
Corinda	2016	F	2018
Corinda	2016	M	1857
Corio - Norlane	2006	F	9982
Corio - Norlane	2006	M	9319
Corio - Norlane	2011	F	10686
Corio - Norlane	2011	M	9764
Corio - Norlane	2016	F	11016
Corio - Norlane	2016	M	10224
Cornubia - Carbrook	2006	F	3145
Cornubia - Carbrook	2006	M	3174
Cornubia - Carbrook	2011	F	3254
Cornubia - Carbrook	2011	M	3244
Cornubia - Carbrook	2016	F	3497
Cornubia - Carbrook	2016	M	3325
Coromandel Valley	2006	F	1516
Coromandel Valley	2006	M	1462
Coromandel Valley	2011	F	1736
Coromandel Valley	2011	M	1630
Coromandel Valley	2016	F	1708
Coromandel Valley	2016	M	1686
Corowa	2006	F	2439
Corowa	2006	M	2277
Corowa	2011	F	2357
Corowa	2011	M	2228
Corowa	2016	F	2358
Corowa	2016	M	2234
Corowa Region	2006	F	2422
Corowa Region	2006	M	2523
Corowa Region	2011	F	2540
Corowa Region	2011	M	2740
Corowa Region	2016	F	2724
Corowa Region	2016	M	2796
Corrimal - Tarrawanna - Bellambi	2006	F	6334
Corrimal - Tarrawanna - Bellambi	2006	M	5838
Corrimal - Tarrawanna - Bellambi	2011	F	6431
Corrimal - Tarrawanna - Bellambi	2011	M	5902
Corrimal - Tarrawanna - Bellambi	2016	F	6616
Corrimal - Tarrawanna - Bellambi	2016	M	6089
Cottesloe	2006	F	3014
Cottesloe	2006	M	2858
Cottesloe	2011	F	3165
Cottesloe	2011	M	2949
Cottesloe	2016	F	3115
Cottesloe	2016	M	2952
Cowra	2006	F	3733
Cowra	2006	M	3507
Cowra	2011	F	3719
Cowra	2011	M	3477
Cowra	2016	F	3930
Cowra	2016	M	3585
Cowra Region	2006	F	2049
Cowra Region	2006	M	2145
Cowra Region	2011	F	2160
Cowra Region	2011	M	2220
Cowra Region	2016	F	2203
Cowra Region	2016	M	2287
Crace	2006	F	0
Crace	2006	M	0
Crace	2011	F	229
Crace	2011	M	223
Crace	2016	F	1714
Crace	2016	M	1663
Craigie - Beldon	2006	F	3975
Craigie - Beldon	2006	M	3862
Craigie - Beldon	2011	F	3905
Craigie - Beldon	2011	M	3899
Craigie - Beldon	2016	F	3985
Craigie - Beldon	2016	M	3902
Craigieburn - Central	2006	F	3062
Craigieburn - Central	2006	M	2921
Craigieburn - Central	2011	F	3078
Craigieburn - Central	2011	M	3034
Craigieburn - Central	2016	F	3242
Craigieburn - Central	2016	M	3304
Craigieburn - North	2006	F	1181
Craigieburn - North	2006	M	1086
Craigieburn - North	2011	F	3166
Craigieburn - North	2011	M	3074
Craigieburn - North	2016	F	4124
Craigieburn - North	2016	M	3999
Craigieburn - South	2006	F	3466
Craigieburn - South	2006	M	3366
Craigieburn - South	2011	F	4489
Craigieburn - South	2011	M	4373
Craigieburn - South	2016	F	6252
Craigieburn - South	2016	M	6185
Craigieburn - West	2006	F	32
Craigieburn - West	2006	M	24
Craigieburn - West	2011	F	1641
Craigieburn - West	2011	M	1574
Craigieburn - West	2016	F	5189
Craigieburn - West	2016	M	4903
Craigmore - Blakeview	2006	F	5582
Craigmore - Blakeview	2006	M	5276
Craigmore - Blakeview	2011	F	6324
Craigmore - Blakeview	2011	M	6007
Craigmore - Blakeview	2016	F	7279
Craigmore - Blakeview	2016	M	6707
Craignish - Dundowran Beach	2006	F	1468
Craignish - Dundowran Beach	2006	M	1421
Craignish - Dundowran Beach	2011	F	1785
Craignish - Dundowran Beach	2011	M	1748
Craignish - Dundowran Beach	2016	F	1983
Craignish - Dundowran Beach	2016	M	1952
Cranbourne	2006	F	5913
Cranbourne	2006	M	5696
Cranbourne	2011	F	7346
Cranbourne	2011	M	7248
Cranbourne	2016	F	7933
Cranbourne	2016	M	7859
Cranbourne East	2006	F	1589
Cranbourne East	2006	M	1500
Cranbourne East	2011	F	3259
Cranbourne East	2011	M	2887
Cranbourne East	2016	F	9741
Cranbourne East	2016	M	8866
Cranbourne North	2006	F	3586
Cranbourne North	2006	M	3447
Cranbourne North	2011	F	5577
Cranbourne North	2011	M	5370
Cranbourne North	2016	F	7532
Cranbourne North	2016	M	7388
Cranbourne South	2006	F	2224
Cranbourne South	2006	M	2185
Cranbourne South	2011	F	2700
Cranbourne South	2011	M	2725
Cranbourne South	2016	F	3559
Cranbourne South	2016	M	3483
Cranbourne West	2006	F	2685
Cranbourne West	2006	M	2586
Cranbourne West	2011	F	3238
Cranbourne West	2011	M	3128
Cranbourne West	2016	F	5594
Cranbourne West	2016	M	5565
Cranbrook	2006	F	2562
Cranbrook	2006	M	2515
Cranbrook	2011	F	2578
Cranbrook	2011	M	2379
Cranbrook	2016	F	2481
Cranbrook	2016	M	2407
Cremorne - Cammeray	2006	F	8174
Cremorne - Cammeray	2006	M	6847
Cremorne - Cammeray	2011	F	8271
Cremorne - Cammeray	2011	M	7136
Cremorne - Cammeray	2016	F	8703
Cremorne - Cammeray	2016	M	7338
Crestmead	2006	F	3571
Crestmead	2006	M	3444
Crestmead	2011	F	4043
Crestmead	2011	M	3843
Crestmead	2016	F	4351
Crestmead	2016	M	4240
Creswick - Clunes	2006	F	2906
Creswick - Clunes	2006	M	2743
Creswick - Clunes	2011	F	3086
Creswick - Clunes	2011	M	2978
Creswick - Clunes	2016	F	3295
Creswick - Clunes	2016	M	3185
Cromer	2006	F	2936
Cromer	2006	M	2638
Cromer	2011	F	2988
Cromer	2011	M	2680
Cromer	2016	F	3137
Cromer	2016	M	2776
Cronulla - Kurnell - Bundeena	2006	F	9131
Cronulla - Kurnell - Bundeena	2006	M	9196
Cronulla - Kurnell - Bundeena	2011	F	9398
Cronulla - Kurnell - Bundeena	2011	M	9219
Cronulla - Kurnell - Bundeena	2016	F	10235
Cronulla - Kurnell - Bundeena	2016	M	9842
Crows Nest - Rosalie	2006	F	3178
Crows Nest - Rosalie	2006	M	3195
Crows Nest - Rosalie	2011	F	3240
Crows Nest - Rosalie	2011	M	3240
Crows Nest - Rosalie	2016	F	3437
Crows Nest - Rosalie	2016	M	3466
Crows Nest - Waverton	2006	F	7463
Crows Nest - Waverton	2006	M	6682
Crows Nest - Waverton	2011	F	7783
Crows Nest - Waverton	2011	M	7000
Crows Nest - Waverton	2016	F	8380
Crows Nest - Waverton	2016	M	7297
Croydon - East	2006	F	5473
Croydon - East	2006	M	4725
Croydon - East	2011	F	6080
Croydon - East	2011	M	5290
Croydon - East	2016	F	6712
Croydon - East	2016	M	5699
Croydon - Etheridge	2006	F	369
Croydon - Etheridge	2006	M	506
Croydon - Etheridge	2011	F	412
Croydon - Etheridge	2011	M	566
Croydon - Etheridge	2016	F	400
Croydon - Etheridge	2016	M	492
Croydon - West	2006	F	4869
Croydon - West	2006	M	4187
Croydon - West	2011	F	5067
Croydon - West	2011	M	4376
Croydon - West	2016	F	5946
Croydon - West	2016	M	5018
Croydon Hills - Warranwood	2006	F	6800
Croydon Hills - Warranwood	2006	M	6641
Croydon Hills - Warranwood	2011	F	7302
Croydon Hills - Warranwood	2011	M	6901
Croydon Hills - Warranwood	2016	F	7409
Croydon Hills - Warranwood	2016	M	7062
Croydon Park - Enfield	2006	F	6768
Croydon Park - Enfield	2006	M	6027
Croydon Park - Enfield	2011	F	7122
Croydon Park - Enfield	2011	M	6321
Croydon Park - Enfield	2016	F	7581
Croydon Park - Enfield	2016	M	6661
Croydon South	2006	F	1752
Croydon South	2006	M	1677
Croydon South	2011	F	1921
Croydon South	2011	M	1740
Croydon South	2016	F	1994
Croydon South	2016	M	1770
Culburra Beach	2006	F	2069
Culburra Beach	2006	M	2127
Culburra Beach	2011	F	2042
Culburra Beach	2011	M	2106
Culburra Beach	2016	F	2117
Culburra Beach	2016	M	2199
Cunderdin	2006	F	1427
Cunderdin	2006	M	1569
Cunderdin	2011	F	1533
Cunderdin	2011	M	1591
Cunderdin	2016	F	1594
Cunderdin	2016	M	1754
Currambine - Kinross	2006	F	5179
Currambine - Kinross	2006	M	4876
Currambine - Kinross	2011	F	5445
Currambine - Kinross	2011	M	5286
Currambine - Kinross	2016	F	5551
Currambine - Kinross	2016	M	5414
Currumbin - Tugun	2006	F	4173
Currumbin - Tugun	2006	M	4039
Currumbin - Tugun	2011	F	4554
Currumbin - Tugun	2011	M	4332
Currumbin - Tugun	2016	F	4991
Currumbin - Tugun	2016	M	4550
Currumbin Valley - Tallebudgera	2006	F	2462
Currumbin Valley - Tallebudgera	2006	M	2467
Currumbin Valley - Tallebudgera	2011	F	2719
Currumbin Valley - Tallebudgera	2011	M	2666
Currumbin Valley - Tallebudgera	2016	F	2910
Currumbin Valley - Tallebudgera	2016	M	2839
Currumbin Waters	2006	F	3713
Currumbin Waters	2006	M	3434
Currumbin Waters	2011	F	3736
Currumbin Waters	2011	M	3396
Currumbin Waters	2016	F	3906
Currumbin Waters	2016	M	3488
Curtin	2006	F	2221
Curtin	2006	M	1954
Curtin	2011	F	2215
Curtin	2011	M	1971
Curtin	2016	F	2221
Curtin	2016	M	1987
Cygnet	2006	F	1414
Cygnet	2006	M	1449
Cygnet	2011	F	1569
Cygnet	2011	M	1553
Cygnet	2016	F	1758
Cygnet	2016	M	1733
Daintree	2006	F	2277
Daintree	2006	M	2405
Daintree	2011	F	2334
Daintree	2011	M	2379
Daintree	2016	F	2566
Daintree	2016	M	2593
Daisy Hill	2006	F	2406
Daisy Hill	2006	M	2359
Daisy Hill	2011	F	2547
Daisy Hill	2011	M	2451
Daisy Hill	2016	F	2649
Daisy Hill	2016	M	2577
Dakabin - Kallangur	2006	F	6637
Dakabin - Kallangur	2006	M	6327
Dakabin - Kallangur	2011	F	8209
Dakabin - Kallangur	2011	M	7731
Dakabin - Kallangur	2016	F	9682
Dakabin - Kallangur	2016	M	8922
Dalrymple	2006	F	1254
Dalrymple	2006	M	1419
Dalrymple	2011	F	1405
Dalrymple	2011	M	1621
Dalrymple	2016	F	1430
Dalrymple	2016	M	1535
Daly	2006	F	583
Daly	2006	M	622
Daly	2011	F	646
Daly	2011	M	698
Daly	2016	F	627
Daly	2016	M	675
Dalyellup	2006	F	1128
Dalyellup	2006	M	1083
Dalyellup	2011	F	2471
Dalyellup	2011	M	2335
Dalyellup	2016	F	3393
Dalyellup	2016	M	3120
Dandenong	2006	F	9193
Dandenong	2006	M	9488
Dandenong	2011	F	10071
Dandenong	2011	M	10981
Dandenong	2016	F	11346
Dandenong	2016	M	13523
Dandenong North	2006	F	9063
Dandenong North	2006	M	8746
Dandenong North	2011	F	9067
Dandenong North	2011	M	8786
