SA2_NAME16	Year	Age	adults
Logan Village	2016	20-24	394
Logan Village	2016	25-34	703
Logan Village	2016	35-44	989
Logan Village	2016	45-54	1111
Logan Village	2016	55-64	967
Logan Village	2016	65-74	651
Logan Village	2016	75-84	210
Logan Village	2016	85+	27
Bethania - Waterford	2006	15-19	391
Bethania - Waterford	2006	20-24	364
Bethania - Waterford	2006	25-34	694
Bethania - Waterford	2006	35-44	698
Bethania - Waterford	2006	45-54	691
Bethania - Waterford	2006	55-64	595
Bethania - Waterford	2006	65-74	493
Bethania - Waterford	2006	75-84	442
Bethania - Waterford	2006	85+	143
Bethania - Waterford	2011	15-19	514
Bethania - Waterford	2011	20-24	546
Bethania - Waterford	2011	25-34	1237
Bethania - Waterford	2011	35-44	977
Bethania - Waterford	2011	45-54	863
Bethania - Waterford	2011	55-64	853
Bethania - Waterford	2011	65-74	832
Bethania - Waterford	2011	75-84	657
Bethania - Waterford	2011	85+	330
Bethania - Waterford	2016	15-19	610
Bethania - Waterford	2016	20-24	712
Bethania - Waterford	2016	25-34	1726
Bethania - Waterford	2016	35-44	1252
Bethania - Waterford	2016	45-54	1046
Bethania - Waterford	2016	55-64	986
Bethania - Waterford	2016	65-74	1003
Bethania - Waterford	2016	75-84	830
Bethania - Waterford	2016	85+	485
Cornubia - Carbrook	2006	15-19	766
Cornubia - Carbrook	2006	20-24	499
Cornubia - Carbrook	2006	25-34	899
Cornubia - Carbrook	2006	35-44	1253
Cornubia - Carbrook	2006	45-54	1394
Cornubia - Carbrook	2006	55-64	892
Cornubia - Carbrook	2006	65-74	371
Cornubia - Carbrook	2006	75-84	184
Cornubia - Carbrook	2006	85+	58
Cornubia - Carbrook	2011	15-19	725
Cornubia - Carbrook	2011	20-24	547
Cornubia - Carbrook	2011	25-34	818
Cornubia - Carbrook	2011	35-44	1130
Cornubia - Carbrook	2011	45-54	1319
Cornubia - Carbrook	2011	55-64	1176
Cornubia - Carbrook	2011	65-74	501
Cornubia - Carbrook	2011	75-84	203
Cornubia - Carbrook	2011	85+	77
Cornubia - Carbrook	2016	15-19	592
Cornubia - Carbrook	2016	20-24	552
Cornubia - Carbrook	2016	25-34	892
Cornubia - Carbrook	2016	35-44	1125
Cornubia - Carbrook	2016	45-54	1300
Cornubia - Carbrook	2016	55-64	1218
Cornubia - Carbrook	2016	65-74	805
Cornubia - Carbrook	2016	75-84	228
Cornubia - Carbrook	2016	85+	104
Loganholme - Tanah Merah	2006	15-19	766
Loganholme - Tanah Merah	2006	20-24	728
Loganholme - Tanah Merah	2006	25-34	1725
Loganholme - Tanah Merah	2006	35-44	1422
Loganholme - Tanah Merah	2006	45-54	1282
Loganholme - Tanah Merah	2006	55-64	1046
Loganholme - Tanah Merah	2006	65-74	415
Loganholme - Tanah Merah	2006	75-84	158
Loganholme - Tanah Merah	2006	85+	47
Loganholme - Tanah Merah	2011	15-19	762
Loganholme - Tanah Merah	2011	20-24	793
Loganholme - Tanah Merah	2011	25-34	1806
Loganholme - Tanah Merah	2011	35-44	1604
Loganholme - Tanah Merah	2011	45-54	1317
Loganholme - Tanah Merah	2011	55-64	1157
Loganholme - Tanah Merah	2011	65-74	590
Loganholme - Tanah Merah	2011	75-84	184
Loganholme - Tanah Merah	2011	85+	48
Loganholme - Tanah Merah	2016	15-19	727
Loganholme - Tanah Merah	2016	20-24	719
Loganholme - Tanah Merah	2016	25-34	1711
Loganholme - Tanah Merah	2016	35-44	1676
Loganholme - Tanah Merah	2016	45-54	1403
Loganholme - Tanah Merah	2016	55-64	1218
Loganholme - Tanah Merah	2016	65-74	871
Loganholme - Tanah Merah	2016	75-84	274
Loganholme - Tanah Merah	2016	85+	55
Loganlea	2006	15-19	718
Loganlea	2006	20-24	646
Loganlea	2006	25-34	1256
Loganlea	2006	35-44	1171
Loganlea	2006	45-54	1023
Loganlea	2006	55-64	820
Loganlea	2006	65-74	357
Loganlea	2006	75-84	138
Loganlea	2006	85+	55
Loganlea	2011	15-19	716
Loganlea	2011	20-24	789
Loganlea	2011	25-34	1453
Loganlea	2011	35-44	1317
Loganlea	2011	45-54	1114
Loganlea	2011	55-64	918
Loganlea	2011	65-74	554
Loganlea	2011	75-84	192
Loganlea	2011	85+	50
Loganlea	2016	15-19	802
Loganlea	2016	20-24	927
Loganlea	2016	25-34	1650
Loganlea	2016	35-44	1349
Loganlea	2016	45-54	1256
Loganlea	2016	55-64	1051
Loganlea	2016	65-74	726
Loganlea	2016	75-84	261
Loganlea	2016	85+	52
Shailer Park	2006	15-19	1102
Shailer Park	2006	20-24	787
Shailer Park	2006	25-34	1434
Shailer Park	2006	35-44	1678
Shailer Park	2006	45-54	1949
Shailer Park	2006	55-64	1236
Shailer Park	2006	65-74	368
Shailer Park	2006	75-84	172
Shailer Park	2006	85+	47
Shailer Park	2011	15-19	935
Shailer Park	2011	20-24	842
Shailer Park	2011	25-34	1379
Shailer Park	2011	35-44	1706
Shailer Park	2011	45-54	1803
Shailer Park	2011	55-64	1511
Shailer Park	2011	65-74	562
Shailer Park	2011	75-84	196
Shailer Park	2011	85+	70
Shailer Park	2016	15-19	880
Shailer Park	2016	20-24	758
Shailer Park	2016	25-34	1462
Shailer Park	2016	35-44	1718
Shailer Park	2016	45-54	1699
Shailer Park	2016	55-64	1633
Shailer Park	2016	65-74	934
Shailer Park	2016	75-84	271
Shailer Park	2016	85+	74
Waterford West	2006	15-19	456
Waterford West	2006	20-24	475
Waterford West	2006	25-34	897
Waterford West	2006	35-44	831
Waterford West	2006	45-54	764
Waterford West	2006	55-64	635
Waterford West	2006	65-74	380
Waterford West	2006	75-84	231
Waterford West	2006	85+	34
Waterford West	2011	15-19	567
Waterford West	2011	20-24	560
Waterford West	2011	25-34	1048
Waterford West	2011	35-44	901
Waterford West	2011	45-54	778
Waterford West	2011	55-64	698
Waterford West	2011	65-74	490
Waterford West	2011	75-84	258
Waterford West	2011	85+	63
Waterford West	2016	15-19	496
Waterford West	2016	20-24	485
Waterford West	2016	25-34	1012
Waterford West	2016	35-44	943
Waterford West	2016	45-54	797
Waterford West	2016	55-64	747
Waterford West	2016	65-74	664
Waterford West	2016	75-84	372
Waterford West	2016	85+	161
Daisy Hill	2006	15-19	527
Daisy Hill	2006	20-24	421
Daisy Hill	2006	25-34	768
Daisy Hill	2006	35-44	846
Daisy Hill	2006	45-54	913
Daisy Hill	2006	55-64	838
Daisy Hill	2006	65-74	273
Daisy Hill	2006	75-84	139
Daisy Hill	2006	85+	39
Daisy Hill	2011	15-19	546
Daisy Hill	2011	20-24	421
Daisy Hill	2011	25-34	812
Daisy Hill	2011	35-44	915
Daisy Hill	2011	45-54	875
Daisy Hill	2011	55-64	837
Daisy Hill	2011	65-74	416
Daisy Hill	2011	75-84	120
Daisy Hill	2011	85+	53
Daisy Hill	2016	15-19	429
Daisy Hill	2016	20-24	412
Daisy Hill	2016	25-34	865
Daisy Hill	2016	35-44	1024
Daisy Hill	2016	45-54	873
Daisy Hill	2016	55-64	796
Daisy Hill	2016	65-74	598
Daisy Hill	2016	75-84	166
Daisy Hill	2016	85+	45
Kingston (Qld.)	2006	15-19	840
Kingston (Qld.)	2006	20-24	750
Kingston (Qld.)	2006	25-34	1222
Kingston (Qld.)	2006	35-44	1364
Kingston (Qld.)	2006	45-54	1206
Kingston (Qld.)	2006	55-64	1029
Kingston (Qld.)	2006	65-74	469
Kingston (Qld.)	2006	75-84	173
Kingston (Qld.)	2006	85+	46
Kingston (Qld.)	2011	15-19	905
Kingston (Qld.)	2011	20-24	819
Kingston (Qld.)	2011	25-34	1442
Kingston (Qld.)	2011	35-44	1283
Kingston (Qld.)	2011	45-54	1206
Kingston (Qld.)	2011	55-64	1098
Kingston (Qld.)	2011	65-74	568
Kingston (Qld.)	2011	75-84	181
Kingston (Qld.)	2011	85+	48
Kingston (Qld.)	2016	15-19	836
Kingston (Qld.)	2016	20-24	909
Kingston (Qld.)	2016	25-34	1435
Kingston (Qld.)	2016	35-44	1268
Kingston (Qld.)	2016	45-54	1275
Kingston (Qld.)	2016	55-64	1075
Kingston (Qld.)	2016	65-74	790
Kingston (Qld.)	2016	75-84	253
Kingston (Qld.)	2016	85+	65
Logan Central	2006	15-19	470
Logan Central	2006	20-24	437
Logan Central	2006	25-34	691
Logan Central	2006	35-44	725
Logan Central	2006	45-54	734
Logan Central	2006	55-64	742
Logan Central	2006	65-74	371
Logan Central	2006	75-84	167
Logan Central	2006	85+	27
Logan Central	2011	15-19	516
Logan Central	2011	20-24	485
Logan Central	2011	25-34	848
Logan Central	2011	35-44	777
Logan Central	2011	45-54	715
Logan Central	2011	55-64	790
Logan Central	2011	65-74	425
Logan Central	2011	75-84	165
Logan Central	2011	85+	33
Logan Central	2016	15-19	534
Logan Central	2016	20-24	493
Logan Central	2016	25-34	862
Logan Central	2016	35-44	767
Logan Central	2016	45-54	677
Logan Central	2016	55-64	589
Logan Central	2016	65-74	543
Logan Central	2016	75-84	200
Logan Central	2016	85+	38
Rochedale South - Priestdale	2006	15-19	1122
Rochedale South - Priestdale	2006	20-24	1036
Rochedale South - Priestdale	2006	25-34	2313
Rochedale South - Priestdale	2006	35-44	2133
Rochedale South - Priestdale	2006	45-54	2076
Rochedale South - Priestdale	2006	55-64	2041
Rochedale South - Priestdale	2006	65-74	724
Rochedale South - Priestdale	2006	75-84	367
Rochedale South - Priestdale	2006	85+	111
Rochedale South - Priestdale	2011	15-19	1009
Rochedale South - Priestdale	2011	20-24	1033
Rochedale South - Priestdale	2011	25-34	2282
Rochedale South - Priestdale	2011	35-44	2233
Rochedale South - Priestdale	2011	45-54	1889
Rochedale South - Priestdale	2011	55-64	1946
Rochedale South - Priestdale	2011	65-74	1057
Rochedale South - Priestdale	2011	75-84	401
Rochedale South - Priestdale	2011	85+	164
Rochedale South - Priestdale	2016	15-19	898
Rochedale South - Priestdale	2016	20-24	879
Rochedale South - Priestdale	2016	25-34	2362
Rochedale South - Priestdale	2016	35-44	2324
Rochedale South - Priestdale	2016	45-54	1840
Rochedale South - Priestdale	2016	55-64	1708
Rochedale South - Priestdale	2016	65-74	1484
Rochedale South - Priestdale	2016	75-84	513
Rochedale South - Priestdale	2016	85+	182
Slacks Creek	2006	15-19	742
Slacks Creek	2006	20-24	830
Slacks Creek	2006	25-34	1491
Slacks Creek	2006	35-44	1253
Slacks Creek	2006	45-54	1304
Slacks Creek	2006	55-64	1123
Slacks Creek	2006	65-74	494
Slacks Creek	2006	75-84	212
Slacks Creek	2006	85+	61
Slacks Creek	2011	15-19	834
Slacks Creek	2011	20-24	766
Slacks Creek	2011	25-34	1576
Slacks Creek	2011	35-44	1433
Slacks Creek	2011	45-54	1175
Slacks Creek	2011	55-64	1215
Slacks Creek	2011	65-74	643
Slacks Creek	2011	75-84	279
Slacks Creek	2011	85+	136
Slacks Creek	2016	15-19	725
Slacks Creek	2016	20-24	742
Slacks Creek	2016	25-34	1521
Slacks Creek	2016	35-44	1383
Slacks Creek	2016	45-54	1224
Slacks Creek	2016	55-64	1133
Slacks Creek	2016	65-74	830
Slacks Creek	2016	75-84	331
Slacks Creek	2016	85+	171
Springwood	2006	15-19	717
Springwood	2006	20-24	740
Springwood	2006	25-34	1272
Springwood	2006	35-44	1232
Springwood	2006	45-54	1361
Springwood	2006	55-64	1287
Springwood	2006	65-74	434
Springwood	2006	75-84	233
Springwood	2006	85+	127
Springwood	2011	15-19	616
Springwood	2011	20-24	633
Springwood	2011	25-34	1287
Springwood	2011	35-44	1309
Springwood	2011	45-54	1202
Springwood	2011	55-64	1309
Springwood	2011	65-74	638
Springwood	2011	75-84	220
Springwood	2011	85+	127
Springwood	2016	15-19	583
Springwood	2016	20-24	568
Springwood	2016	25-34	1351
Springwood	2016	35-44	1291
Springwood	2016	45-54	1168
Springwood	2016	55-64	1172
Springwood	2016	65-74	933
Springwood	2016	75-84	323
Springwood	2016	85+	132
Underwood	2006	15-19	311
Underwood	2006	20-24	368
Underwood	2006	25-34	815
Underwood	2006	35-44	681
Underwood	2006	45-54	588
Underwood	2006	55-64	468
Underwood	2006	65-74	194
Underwood	2006	75-84	56
Underwood	2006	85+	26
Underwood	2011	15-19	336
Underwood	2011	20-24	373
Underwood	2011	25-34	956
Underwood	2011	35-44	844
Underwood	2011	45-54	652
Underwood	2011	55-64	566
Underwood	2011	65-74	290
Underwood	2011	75-84	82
Underwood	2011	85+	25
Underwood	2016	15-19	397
Underwood	2016	20-24	401
Underwood	2016	25-34	1148
Underwood	2016	35-44	1036
Underwood	2016	45-54	784
Underwood	2016	55-64	600
Underwood	2016	65-74	361
Underwood	2016	75-84	125
Underwood	2016	85+	26
Woodridge	2006	15-19	875
Woodridge	2006	20-24	976
Woodridge	2006	25-34	1664
Woodridge	2006	35-44	1501
Woodridge	2006	45-54	1434
Woodridge	2006	55-64	1321
Woodridge	2006	65-74	691
Woodridge	2006	75-84	352
Woodridge	2006	85+	146
Woodridge	2011	15-19	966
Woodridge	2011	20-24	1007
Woodridge	2011	25-34	1968
Woodridge	2011	35-44	1632
Woodridge	2011	45-54	1450
Woodridge	2011	55-64	1266
Woodridge	2011	65-74	806
Woodridge	2011	75-84	349
Woodridge	2011	85+	141
Woodridge	2016	15-19	889
Woodridge	2016	20-24	960
Woodridge	2016	25-34	1927
Woodridge	2016	35-44	1679
Woodridge	2016	45-54	1348
Woodridge	2016	55-64	1179
Woodridge	2016	65-74	923
Woodridge	2016	75-84	471
Woodridge	2016	85+	191
Bowen	2006	15-19	548
Bowen	2006	20-24	510
Bowen	2006	25-34	905
Bowen	2006	35-44	1159
Bowen	2006	45-54	1351
Bowen	2006	55-64	1174
Bowen	2006	65-74	706
Bowen	2006	75-84	452
Bowen	2006	85+	148
Bowen	2011	15-19	546
Bowen	2011	20-24	547
Bowen	2011	25-34	1155
Bowen	2011	35-44	1061
Bowen	2011	45-54	1326
Bowen	2011	55-64	1201
Bowen	2011	65-74	767
Bowen	2011	75-84	425
Bowen	2011	85+	154
Bowen	2016	15-19	487
Bowen	2016	20-24	504
Bowen	2016	25-34	1257
Bowen	2016	35-44	982
Bowen	2016	45-54	1221
Bowen	2016	55-64	1274
Bowen	2016	65-74	1010
Bowen	2016	75-84	483
Bowen	2016	85+	198
Broadsound - Nebo	2006	15-19	500
Broadsound - Nebo	2006	20-24	634
Broadsound - Nebo	2006	25-34	1573
Broadsound - Nebo	2006	35-44	1677
Broadsound - Nebo	2006	45-54	1417
Broadsound - Nebo	2006	55-64	858
Broadsound - Nebo	2006	65-74	258
Broadsound - Nebo	2006	75-84	73
Broadsound - Nebo	2006	85+	21
Broadsound - Nebo	2011	15-19	489
Broadsound - Nebo	2011	20-24	625
Broadsound - Nebo	2011	25-34	1763
Broadsound - Nebo	2011	35-44	1735
Broadsound - Nebo	2011	45-54	1517
Broadsound - Nebo	2011	55-64	941
Broadsound - Nebo	2011	65-74	337
Broadsound - Nebo	2011	75-84	87
Broadsound - Nebo	2011	85+	18
Broadsound - Nebo	2016	15-19	361
Broadsound - Nebo	2016	20-24	526
Broadsound - Nebo	2016	25-34	1634
Broadsound - Nebo	2016	35-44	1395
Broadsound - Nebo	2016	45-54	1222
Broadsound - Nebo	2016	55-64	947
Broadsound - Nebo	2016	65-74	361
Broadsound - Nebo	2016	75-84	125
Broadsound - Nebo	2016	85+	19
Clermont	2006	15-19	182
Clermont	2006	20-24	218
Clermont	2006	25-34	424
Clermont	2006	35-44	449
Clermont	2006	45-54	461
Clermont	2006	55-64	324
Clermont	2006	65-74	166
Clermont	2006	75-84	136
Clermont	2006	85+	23
Clermont	2011	15-19	224
Clermont	2011	20-24	253
Clermont	2011	25-34	587
Clermont	2011	35-44	530
Clermont	2011	45-54	531
Clermont	2011	55-64	388
Clermont	2011	65-74	195
Clermont	2011	75-84	126
Clermont	2011	85+	42
Clermont	2016	15-19	201
Clermont	2016	20-24	224
Clermont	2016	25-34	565
Clermont	2016	35-44	521
Clermont	2016	45-54	433
Clermont	2016	55-64	412
Clermont	2016	65-74	288
Clermont	2016	75-84	116
Clermont	2016	85+	54
Collinsville	2006	15-19	198
Collinsville	2006	20-24	195
Collinsville	2006	25-34	470
Collinsville	2006	35-44	531
Collinsville	2006	45-54	560
Collinsville	2006	55-64	548
Collinsville	2006	65-74	310
Collinsville	2006	75-84	160
Collinsville	2006	85+	36
Collinsville	2011	15-19	252
Collinsville	2011	20-24	260
Collinsville	2011	25-34	499
Collinsville	2011	35-44	553
Collinsville	2011	45-54	589
Collinsville	2011	55-64	571
Collinsville	2011	65-74	335
Collinsville	2011	75-84	157
Collinsville	2011	85+	45
Collinsville	2016	15-19	147
Collinsville	2016	20-24	172
Collinsville	2016	25-34	391
Collinsville	2016	35-44	431
Collinsville	2016	45-54	507
Collinsville	2016	55-64	563
Collinsville	2016	65-74	411
Collinsville	2016	75-84	178
Collinsville	2016	85+	46
Moranbah	2006	15-19	491
Moranbah	2006	20-24	541
Moranbah	2006	25-34	1487
Moranbah	2006	35-44	1333
Moranbah	2006	45-54	928
Moranbah	2006	55-64	445
Moranbah	2006	65-74	67
Moranbah	2006	75-84	14
Moranbah	2006	85+	8
Moranbah	2011	15-19	510
Moranbah	2011	20-24	672
Moranbah	2011	25-34	1787
Moranbah	2011	35-44	1636
Moranbah	2011	45-54	1164
Moranbah	2011	55-64	595
Moranbah	2011	65-74	91
Moranbah	2011	75-84	24
Moranbah	2011	85+	7
Moranbah	2016	15-19	461
Moranbah	2016	20-24	521
Moranbah	2016	25-34	1807
Moranbah	2016	35-44	1562
Moranbah	2016	45-54	1127
Moranbah	2016	55-64	592
Moranbah	2016	65-74	145
Moranbah	2016	75-84	14
Moranbah	2016	85+	8
Andergrove - Beaconsfield	2006	15-19	1060
Andergrove - Beaconsfield	2006	20-24	972
Andergrove - Beaconsfield	2006	25-34	2038
Andergrove - Beaconsfield	2006	35-44	2191
Andergrove - Beaconsfield	2006	45-54	1957
Andergrove - Beaconsfield	2006	55-64	1211
Andergrove - Beaconsfield	2006	65-74	589
Andergrove - Beaconsfield	2006	75-84	349
Andergrove - Beaconsfield	2006	85+	96
Andergrove - Beaconsfield	2011	15-19	1177
Andergrove - Beaconsfield	2011	20-24	1001
Andergrove - Beaconsfield	2011	25-34	2108
Andergrove - Beaconsfield	2011	35-44	2095
Andergrove - Beaconsfield	2011	45-54	2072
Andergrove - Beaconsfield	2011	55-64	1450
Andergrove - Beaconsfield	2011	65-74	754
Andergrove - Beaconsfield	2011	75-84	376
Andergrove - Beaconsfield	2011	85+	134
Andergrove - Beaconsfield	2016	15-19	1027
Andergrove - Beaconsfield	2016	20-24	957
Andergrove - Beaconsfield	2016	25-34	2242
Andergrove - Beaconsfield	2016	35-44	1992
Andergrove - Beaconsfield	2016	45-54	1997
Andergrove - Beaconsfield	2016	55-64	1658
Andergrove - Beaconsfield	2016	65-74	1074
Andergrove - Beaconsfield	2016	75-84	528
Andergrove - Beaconsfield	2016	85+	184
East Mackay	2006	15-19	268
East Mackay	2006	20-24	251
East Mackay	2006	25-34	469
East Mackay	2006	35-44	518
East Mackay	2006	45-54	550
East Mackay	2006	55-64	396
East Mackay	2006	65-74	229
East Mackay	2006	75-84	194
East Mackay	2006	85+	118
East Mackay	2011	15-19	217
East Mackay	2011	20-24	248
East Mackay	2011	25-34	469
East Mackay	2011	35-44	554
East Mackay	2011	45-54	527
East Mackay	2011	55-64	419
East Mackay	2011	65-74	236
East Mackay	2011	75-84	195
East Mackay	2011	85+	143
East Mackay	2016	15-19	173
East Mackay	2016	20-24	222
East Mackay	2016	25-34	442
East Mackay	2016	35-44	464
East Mackay	2016	45-54	547
East Mackay	2016	55-64	437
East Mackay	2016	65-74	305
East Mackay	2016	75-84	194
East Mackay	2016	85+	178
Eimeo - Rural View	2006	15-19	479
Eimeo - Rural View	2006	20-24	363
Eimeo - Rural View	2006	25-34	1011
Eimeo - Rural View	2006	35-44	1353
Eimeo - Rural View	2006	45-54	1069
Eimeo - Rural View	2006	55-64	544
Eimeo - Rural View	2006	65-74	190
Eimeo - Rural View	2006	75-84	87
Eimeo - Rural View	2006	85+	11
Eimeo - Rural View	2011	15-19	712
Eimeo - Rural View	2011	20-24	610
Eimeo - Rural View	2011	25-34	1623
Eimeo - Rural View	2011	35-44	1719
Eimeo - Rural View	2011	45-54	1518
Eimeo - Rural View	2011	55-64	852
Eimeo - Rural View	2011	65-74	270
Eimeo - Rural View	2011	75-84	85
Eimeo - Rural View	2011	85+	17
Eimeo - Rural View	2016	15-19	858
Eimeo - Rural View	2016	20-24	895
Eimeo - Rural View	2016	25-34	2164
Eimeo - Rural View	2016	35-44	1740
Eimeo - Rural View	2016	45-54	1721
Eimeo - Rural View	2016	55-64	1130
Eimeo - Rural View	2016	65-74	475
Eimeo - Rural View	2016	75-84	124
Eimeo - Rural View	2016	85+	39
Eungella Hinterland	2006	15-19	0
Eungella Hinterland	2006	20-24	0
Eungella Hinterland	2006	25-34	0
Eungella Hinterland	2006	35-44	0
Eungella Hinterland	2006	45-54	0
Eungella Hinterland	2006	55-64	0
Eungella Hinterland	2006	65-74	0
Eungella Hinterland	2006	75-84	0
Eungella Hinterland	2006	85+	0
Eungella Hinterland	2011	15-19	0
Eungella Hinterland	2011	20-24	0
Eungella Hinterland	2011	25-34	0
Eungella Hinterland	2011	35-44	0
Eungella Hinterland	2011	45-54	0
Eungella Hinterland	2011	55-64	3
Eungella Hinterland	2011	65-74	0
Eungella Hinterland	2011	75-84	0
Eungella Hinterland	2011	85+	0
Eungella Hinterland	2016	15-19	0
Eungella Hinterland	2016	20-24	0
Eungella Hinterland	2016	25-34	0
Eungella Hinterland	2016	35-44	0
Eungella Hinterland	2016	45-54	3
Eungella Hinterland	2016	55-64	3
Eungella Hinterland	2016	65-74	0
Eungella Hinterland	2016	75-84	0
Eungella Hinterland	2016	85+	0
Mackay	2006	15-19	273
Mackay	2006	20-24	400
Mackay	2006	25-34	636
Mackay	2006	35-44	559
Mackay	2006	45-54	542
Mackay	2006	55-64	349
Mackay	2006	65-74	233
Mackay	2006	75-84	189
Mackay	2006	85+	52
Mackay	2011	15-19	206
Mackay	2011	20-24	468
Mackay	2011	25-34	754
Mackay	2011	35-44	596
Mackay	2011	45-54	604
Mackay	2011	55-64	400
Mackay	2011	65-74	206
Mackay	2011	75-84	151
Mackay	2011	85+	56
Mackay	2016	15-19	156
Mackay	2016	20-24	301
Mackay	2016	25-34	671
Mackay	2016	35-44	507
Mackay	2016	45-54	504
Mackay	2016	55-64	518
Mackay	2016	65-74	250
Mackay	2016	75-84	159
Mackay	2016	85+	61
Mackay Harbour	2006	15-19	0
Mackay Harbour	2006	20-24	0
Mackay Harbour	2006	25-34	0
Mackay Harbour	2006	35-44	0
Mackay Harbour	2006	45-54	0
Mackay Harbour	2006	55-64	0
Mackay Harbour	2006	65-74	0
Mackay Harbour	2006	75-84	0
Mackay Harbour	2006	85+	0
Mackay Harbour	2011	15-19	21
Mackay Harbour	2011	20-24	36
Mackay Harbour	2011	25-34	68
Mackay Harbour	2011	35-44	64
Mackay Harbour	2011	45-54	123
Mackay Harbour	2011	55-64	108
Mackay Harbour	2011	65-74	34
Mackay Harbour	2011	75-84	6
Mackay Harbour	2011	85+	3
Mackay Harbour	2016	15-19	22
Mackay Harbour	2016	20-24	27
Mackay Harbour	2016	25-34	55
Mackay Harbour	2016	35-44	78
Mackay Harbour	2016	45-54	123
Mackay Harbour	2016	55-64	99
Mackay Harbour	2016	65-74	48
Mackay Harbour	2016	75-84	12
Mackay Harbour	2016	85+	0
Mount Pleasant - Glenella	2006	15-19	697
Mount Pleasant - Glenella	2006	20-24	480
Mount Pleasant - Glenella	2006	25-34	1104
Mount Pleasant - Glenella	2006	35-44	1503
Mount Pleasant - Glenella	2006	45-54	1527
Mount Pleasant - Glenella	2006	55-64	898
Mount Pleasant - Glenella	2006	65-74	619
Mount Pleasant - Glenella	2006	75-84	389
Mount Pleasant - Glenella	2006	85+	98
Mount Pleasant - Glenella	2011	15-19	771
Mount Pleasant - Glenella	2011	20-24	617
Mount Pleasant - Glenella	2011	25-34	1268
Mount Pleasant - Glenella	2011	35-44	1585
Mount Pleasant - Glenella	2011	45-54	1632
