SA2_NAME16	Year	Sex	persons
Berkeley - Lake Heights - Cringila	2006	M	6280
Berkeley - Lake Heights - Cringila	2011	F	6468
Berkeley - Lake Heights - Cringila	2011	M	6354
Berkeley - Lake Heights - Cringila	2016	F	6964
Berkeley - Lake Heights - Cringila	2016	M	6841
Port Kembla - Warrawong	2006	F	4656
Port Kembla - Warrawong	2006	M	4711
Port Kembla - Warrawong	2011	F	4801
Port Kembla - Warrawong	2011	M	4849
Port Kembla - Warrawong	2016	F	4890
Port Kembla - Warrawong	2016	M	4859
Windang - Primbee	2006	F	1970
Windang - Primbee	2006	M	2080
Windang - Primbee	2011	F	2042
Windang - Primbee	2011	M	2130
Windang - Primbee	2016	F	2110
Windang - Primbee	2016	M	2190
Illawarra Catchment Reserve	2006	F	0
Illawarra Catchment Reserve	2006	M	0
Illawarra Catchment Reserve	2011	F	7
Illawarra Catchment Reserve	2011	M	6
Illawarra Catchment Reserve	2016	F	3
Illawarra Catchment Reserve	2016	M	4
Albion Park - Macquarie Pass	2006	F	6358
Albion Park - Macquarie Pass	2006	M	6314
Albion Park - Macquarie Pass	2011	F	6939
Albion Park - Macquarie Pass	2011	M	6679
Albion Park - Macquarie Pass	2016	F	7389
Albion Park - Macquarie Pass	2016	M	6943
Albion Park Rail	2006	F	3581
Albion Park Rail	2006	M	3352
Albion Park Rail	2011	F	3601
Albion Park Rail	2011	M	3403
Albion Park Rail	2016	F	3540
Albion Park Rail	2016	M	3372
Kiama	2006	F	3432
Kiama	2006	M	3106
Kiama	2011	F	3654
Kiama	2011	M	3510
Kiama	2016	F	3930
Kiama	2016	M	3769
Kiama Downs - Minnamurra	2006	F	2881
Kiama Downs - Minnamurra	2006	M	2872
Kiama Downs - Minnamurra	2011	F	2895
Kiama Downs - Minnamurra	2011	M	2841
Kiama Downs - Minnamurra	2016	F	2954
Kiama Downs - Minnamurra	2016	M	2918
Kiama Hinterland - Gerringong	2006	F	3381
Kiama Hinterland - Gerringong	2006	M	3318
Kiama Hinterland - Gerringong	2011	F	3616
Kiama Hinterland - Gerringong	2011	M	3408
Kiama Hinterland - Gerringong	2016	F	4017
Kiama Hinterland - Gerringong	2016	M	3797
Shellharbour - Flinders	2006	F	5671
Shellharbour - Flinders	2006	M	5490
Shellharbour - Flinders	2011	F	6814
Shellharbour - Flinders	2011	M	6631
Shellharbour - Flinders	2016	F	8489
Shellharbour - Flinders	2016	M	8340
Shellharbour - Oak Flats	2006	F	4880
Shellharbour - Oak Flats	2006	M	4626
Shellharbour - Oak Flats	2011	F	4870
Shellharbour - Oak Flats	2011	M	4615
Shellharbour - Oak Flats	2016	F	5152
Shellharbour - Oak Flats	2016	M	4804
Warilla	2006	F	10237
Warilla	2006	M	9839
Warilla	2011	F	10221
Warilla	2011	M	9834
Warilla	2016	F	10440
Warilla	2016	M	9984
Balgownie - Fairy Meadow	2006	F	9585
Balgownie - Fairy Meadow	2006	M	9205
Balgownie - Fairy Meadow	2011	F	10146
Balgownie - Fairy Meadow	2011	M	9855
Balgownie - Fairy Meadow	2016	F	10810
Balgownie - Fairy Meadow	2016	M	10391
Corrimal - Tarrawanna - Bellambi	2006	F	7826
Corrimal - Tarrawanna - Bellambi	2006	M	7386
Corrimal - Tarrawanna - Bellambi	2011	F	7755
Corrimal - Tarrawanna - Bellambi	2011	M	7333
Corrimal - Tarrawanna - Bellambi	2016	F	7951
Corrimal - Tarrawanna - Bellambi	2016	M	7476
Figtree - Keiraville	2006	F	9652
Figtree - Keiraville	2006	M	9545
Figtree - Keiraville	2011	F	9962
Figtree - Keiraville	2011	M	9920
Figtree - Keiraville	2016	F	10609
Figtree - Keiraville	2016	M	10473
Helensburgh	2006	F	3989
Helensburgh	2006	M	3993
Helensburgh	2011	F	4211
Helensburgh	2011	M	4249
Helensburgh	2016	F	4335
Helensburgh	2016	M	4450
Thirroul - Austinmer - Coalcliff	2006	F	5166
Thirroul - Austinmer - Coalcliff	2006	M	4903
Thirroul - Austinmer - Coalcliff	2011	F	5377
Thirroul - Austinmer - Coalcliff	2011	M	5202
Thirroul - Austinmer - Coalcliff	2016	F	5707
Thirroul - Austinmer - Coalcliff	2016	M	5590
Woonona - Bulli - Russell Vale	2006	F	9077
Woonona - Bulli - Russell Vale	2006	M	8550
Woonona - Bulli - Russell Vale	2011	F	9639
Woonona - Bulli - Russell Vale	2011	M	8991
Woonona - Bulli - Russell Vale	2016	F	10254
Woonona - Bulli - Russell Vale	2016	M	9580
Wollongong - East	2006	F	4812
Wollongong - East	2006	M	5285
Wollongong - East	2011	F	6041
Wollongong - East	2011	M	6487
Wollongong - East	2016	F	6918
Wollongong - East	2016	M	7043
Wollongong - West	2006	F	7253
Wollongong - West	2006	M	7311
Wollongong - West	2011	F	7602
Wollongong - West	2011	M	7756
Wollongong - West	2016	F	8156
Wollongong - West	2016	M	8551
Bulahdelah - Stroud	2006	F	2046
Bulahdelah - Stroud	2006	M	2059
Bulahdelah - Stroud	2011	F	2341
Bulahdelah - Stroud	2011	M	2388
Bulahdelah - Stroud	2016	F	2332
Bulahdelah - Stroud	2016	M	2388
Forster	2006	F	6865
Forster	2006	M	6397
Forster	2011	F	7158
Forster	2011	M	6548
Forster	2016	F	7498
Forster	2016	M	6777
Forster-Tuncurry Region	2006	F	2763
Forster-Tuncurry Region	2006	M	2877
Forster-Tuncurry Region	2011	F	2746
Forster-Tuncurry Region	2011	M	2871
Forster-Tuncurry Region	2016	F	2943
Forster-Tuncurry Region	2016	M	3148
Tuncurry	2006	F	2999
Tuncurry	2006	M	2717
Tuncurry	2011	F	3045
Tuncurry	2011	M	2757
Tuncurry	2016	F	3238
Tuncurry	2016	M	2944
Kempsey	2006	F	6963
Kempsey	2006	M	6860
Kempsey	2011	F	7229
Kempsey	2011	M	7067
Kempsey	2016	F	7443
Kempsey	2016	M	7310
Kempsey Region	2006	F	4451
Kempsey Region	2006	M	4754
Kempsey Region	2011	F	4297
Kempsey Region	2011	M	4645
Kempsey Region	2016	F	4394
Kempsey Region	2016	M	4632
Macksville - Scotts Head	2006	F	2266
Macksville - Scotts Head	2006	M	2116
Macksville - Scotts Head	2011	F	2428
Macksville - Scotts Head	2011	M	2214
Macksville - Scotts Head	2016	F	2449
Macksville - Scotts Head	2016	M	2339
Nambucca Heads	2006	F	3476
Nambucca Heads	2006	M	3068
Nambucca Heads	2011	F	3503
Nambucca Heads	2011	M	3163
Nambucca Heads	2016	F	3534
Nambucca Heads	2016	M	3220
Nambucca Heads Region	2006	F	3376
Nambucca Heads Region	2006	M	3597
Nambucca Heads Region	2011	F	3621
Nambucca Heads Region	2011	M	3719
Nambucca Heads Region	2016	F	3805
Nambucca Heads Region	2016	M	3860
South West Rocks	2006	F	2191
South West Rocks	2006	M	2174
South West Rocks	2011	F	2525
South West Rocks	2011	M	2431
South West Rocks	2016	F	2618
South West Rocks	2016	M	2516
Lord Howe Island	2006	F	170
Lord Howe Island	2006	M	172
Lord Howe Island	2011	F	186
Lord Howe Island	2011	M	176
Lord Howe Island	2016	F	191
Lord Howe Island	2016	M	192
Laurieton - Bonny Hills	2006	F	7646
Laurieton - Bonny Hills	2006	M	7334
Laurieton - Bonny Hills	2011	F	8063
Laurieton - Bonny Hills	2011	M	7678
Laurieton - Bonny Hills	2016	F	8580
Laurieton - Bonny Hills	2016	M	8160
Port Macquarie - East	2006	F	13279
Port Macquarie - East	2006	M	12098
Port Macquarie - East	2011	F	13983
Port Macquarie - East	2011	M	12732
Port Macquarie - East	2016	F	14620
Port Macquarie - East	2016	M	13424
Port Macquarie - West	2006	F	7196
Port Macquarie - West	2006	M	6311
Port Macquarie - West	2011	F	7989
Port Macquarie - West	2011	M	7018
Port Macquarie - West	2016	F	9281
Port Macquarie - West	2016	M	8048
Port Macquarie Region	2006	F	2438
Port Macquarie Region	2006	M	2573
Port Macquarie Region	2011	F	2441
Port Macquarie Region	2011	M	2595
Port Macquarie Region	2016	F	2575
Port Macquarie Region	2016	M	2723
Wauchope	2006	F	4957
Wauchope	2006	M	4599
Wauchope	2011	F	5295
Wauchope	2011	M	4923
Wauchope	2016	F	5801
Wauchope	2016	M	5348
Gloucester	2006	F	2453
Gloucester	2006	M	2349
Gloucester	2011	F	2446
Gloucester	2011	M	2421
Gloucester	2016	F	2553
Gloucester	2016	M	2476
Old Bar - Manning Point - Red Head	2006	F	4375
Old Bar - Manning Point - Red Head	2006	M	4276
Old Bar - Manning Point - Red Head	2011	F	4917
Old Bar - Manning Point - Red Head	2011	M	4645
Old Bar - Manning Point - Red Head	2016	F	5425
Old Bar - Manning Point - Red Head	2016	M	5107
Taree	2006	F	10355
Taree	2006	M	9430
Taree	2011	F	10520
Taree	2011	M	9585
Taree	2016	F	10666
Taree	2016	M	9817
Taree Region	2006	F	5421
Taree Region	2006	M	5666
Taree Region	2011	F	5650
Taree Region	2011	M	5868
Taree Region	2016	F	6126
Taree Region	2016	M	6309
Wingham	2006	F	2917
Wingham	2006	M	2701
Wingham	2011	F	2776
Wingham	2011	M	2537
Wingham	2016	F	2821
Wingham	2016	M	2552
Albury - East	2006	F	5633
Albury - East	2006	M	5399
Albury - East	2011	F	6639
Albury - East	2011	M	6159
Albury - East	2016	F	7812
Albury - East	2016	M	7232
Albury - North	2006	F	4893
Albury - North	2006	M	4702
Albury - North	2011	F	4803
Albury - North	2011	M	4512
Albury - North	2016	F	5036
Albury - North	2016	M	4802
Albury - South	2006	F	5402
Albury - South	2006	M	4834
Albury - South	2011	F	5490
Albury - South	2011	M	5036
Albury - South	2016	F	5346
Albury - South	2016	M	4953
Albury Region	2006	F	5331
Albury Region	2006	M	5462
Albury Region	2011	F	5402
Albury Region	2011	M	5473
Albury Region	2016	F	5802
Albury Region	2016	M	5804
Lavington	2006	F	7334
Lavington	2006	M	6899
Lavington	2011	F	7180
Lavington	2011	M	6742
Lavington	2016	F	7512
Lavington	2016	M	6962
Hay	2006	F	1678
Hay	2006	M	1701
Hay	2011	F	1491
Hay	2011	M	1502
Hay	2016	F	1474
Hay	2016	M	1496
Wentworth - Buronga	2006	F	3001
Wentworth - Buronga	2006	M	3147
Wentworth - Buronga	2011	F	2848
Wentworth - Buronga	2011	M	2919
Wentworth - Buronga	2016	F	2939
Wentworth - Buronga	2016	M	3033
Wentworth-Balranald Region	2006	F	1633
Wentworth-Balranald Region	2006	M	1883
Wentworth-Balranald Region	2011	F	1680
Wentworth-Balranald Region	2011	M	1978
Wentworth-Balranald Region	2016	F	1703
Wentworth-Balranald Region	2016	M	1907
Corowa	2006	F	2989
Corowa	2006	M	2856
Corowa	2011	F	2885
Corowa	2011	M	2719
Corowa	2016	F	2804
Corowa	2016	M	2674
Corowa Region	2006	F	2978
Corowa Region	2006	M	3146
Corowa Region	2011	F	3161
Corowa Region	2011	M	3346
Corowa Region	2016	F	3338
Corowa Region	2016	M	3403
Deniliquin	2006	F	3800
Deniliquin	2006	M	3635
Deniliquin	2011	F	3667
Deniliquin	2011	M	3452
Deniliquin	2016	F	3856
Deniliquin	2016	M	3581
Deniliquin Region	2006	F	3613
Deniliquin Region	2006	M	3921
Deniliquin Region	2011	F	3287
Deniliquin Region	2011	M	3515
Deniliquin Region	2016	F	3277
Deniliquin Region	2016	M	3479
Moama	2006	F	2280
Moama	2006	M	2200
Moama	2011	F	2586
Moama	2011	M	2530
Moama	2016	F	3013
Moama	2016	M	2836
Tocumwal - Finley - Jerilderie	2006	F	4593
Tocumwal - Finley - Jerilderie	2006	M	4669
Tocumwal - Finley - Jerilderie	2011	F	4644
Tocumwal - Finley - Jerilderie	2011	M	4657
Tocumwal - Finley - Jerilderie	2016	F	4840
Tocumwal - Finley - Jerilderie	2016	M	4890
Armidale	2006	F	11349
Armidale	2006	M	10311
Armidale	2011	F	11807
Armidale	2011	M	10659
Armidale	2016	F	12209
Armidale	2016	M	11142
Armidale Region - North	2006	F	2051
Armidale Region - North	2006	M	2153
Armidale Region - North	2011	F	2110
Armidale Region - North	2011	M	2177
Armidale Region - North	2016	F	2218
Armidale Region - North	2016	M	2276
Armidale Region - South	2006	F	2911
Armidale Region - South	2006	M	2814
Armidale Region - South	2011	F	3029
Armidale Region - South	2011	M	2973
Armidale Region - South	2016	F	3098
Armidale Region - South	2016	M	2922
Walcha	2006	F	1566
Walcha	2006	M	1616
Walcha	2011	F	1596
Walcha	2011	M	1593
Walcha	2016	F	1611
Walcha	2016	M	1620
Glen Innes	2006	F	4451
Glen Innes	2006	M	4333
Glen Innes	2011	F	4372
Glen Innes	2011	M	4286
Glen Innes	2016	F	4453
Glen Innes	2016	M	4380
Inverell	2006	F	5780
Inverell	2006	M	5460
Inverell	2011	F	5882
Inverell	2011	M	5519
Inverell	2016	F	6070
Inverell	2016	M	5590
Inverell Region - East	2006	F	2320
Inverell Region - East	2006	M	2479
Inverell Region - East	2011	F	2596
Inverell Region - East	2011	M	2688
Inverell Region - East	2016	F	2584
Inverell Region - East	2016	M	2653
Inverell Region - West	2006	F	2988
Inverell Region - West	2006	M	3029
Inverell Region - West	2011	F	2804
Inverell Region - West	2011	M	2813
Inverell Region - West	2016	F	2958
Inverell Region - West	2016	M	3030
Tenterfield	2006	F	3266
Tenterfield	2006	M	3271
Tenterfield	2011	F	3422
Tenterfield	2011	M	3391
Tenterfield	2016	F	3375
Tenterfield	2016	M	3253
Moree	2006	F	4296
Moree	2006	M	4298
Moree	2011	F	4225
Moree	2011	M	4174
Moree	2016	F	4139
Moree	2016	M	4067
Moree Region	2006	F	2729
Moree Region	2006	M	3161
Moree Region	2011	F	2605
Moree Region	2011	M	2947
Moree Region	2016	F	2610
Moree Region	2016	M	2842
Narrabri	2006	F	3372
Narrabri	2006	M	3266
Narrabri	2011	F	3526
Narrabri	2011	M	3405
Narrabri	2016	F	3690
Narrabri	2016	M	3484
Narrabri Region	2006	F	2550
Narrabri Region	2006	M	2718
Narrabri Region	2011	F	2326
Narrabri Region	2011	M	2486
Narrabri Region	2016	F	2322
Narrabri Region	2016	M	2477
Gunnedah	2006	F	4356
Gunnedah	2006	M	4138
Gunnedah	2011	F	4469
Gunnedah	2011	M	4266
Gunnedah	2016	F	4691
Gunnedah	2016	M	4500
Gunnedah Region	2006	F	2021
Gunnedah Region	2006	M	2209
Gunnedah Region	2011	F	2162
Gunnedah Region	2011	M	2362
Gunnedah Region	2016	F	1969
Gunnedah Region	2016	M	2167
Quirindi	2006	F	3776
Quirindi	2006	M	3759
Quirindi	2011	F	3708
Quirindi	2011	M	3771
Quirindi	2016	F	3815
Quirindi	2016	M	3872
Tamworth - East	2006	F	9955
Tamworth - East	2006	M	9527
Tamworth - East	2011	F	10087
Tamworth - East	2011	M	9815
Tamworth - East	2016	F	10365
Tamworth - East	2016	M	10003
Tamworth - North	2006	F	6647
Tamworth - North	2006	M	5782
Tamworth - North	2011	F	7180
Tamworth - North	2011	M	6330
Tamworth - North	2016	F	7990
Tamworth - North	2016	M	7083
Tamworth - West	2006	F	2568
Tamworth - West	2006	M	2462
Tamworth - West	2011	F	2699
Tamworth - West	2011	M	2626
Tamworth - West	2016	F	2841
Tamworth - West	2016	M	2717
Tamworth Region	2006	F	8311
Tamworth Region	2006	M	8326
Tamworth Region	2011	F	8700
Tamworth Region	2011	M	8641
Tamworth Region	2016	F	9292
Tamworth Region	2016	M	9183
Belmont - Bennetts Green	2006	F	8292
Belmont - Bennetts Green	2006	M	7826
Belmont - Bennetts Green	2011	F	8817
Belmont - Bennetts Green	2011	M	8331
Belmont - Bennetts Green	2016	F	9038
Belmont - Bennetts Green	2016	M	8686
Belmont South - Blacksmiths	2006	F	2776
Belmont South - Blacksmiths	2006	M	2701
Belmont South - Blacksmiths	2011	F	2855
Belmont South - Blacksmiths	2011	M	2767
Belmont South - Blacksmiths	2016	F	2853
Belmont South - Blacksmiths	2016	M	2756
Charlestown - Dudley	2006	F	11904
Charlestown - Dudley	2006	M	11261
Charlestown - Dudley	2011	F	12044
Charlestown - Dudley	2011	M	11513
Charlestown - Dudley	2016	F	12285
Charlestown - Dudley	2016	M	11680
Glendale - Cardiff - Hillsborough	2006	F	11379
Glendale - Cardiff - Hillsborough	2006	M	11261
Glendale - Cardiff - Hillsborough	2011	F	11735
Glendale - Cardiff - Hillsborough	2011	M	11227
Glendale - Cardiff - Hillsborough	2016	F	11907
Glendale - Cardiff - Hillsborough	2016	M	11482
Mount Hutton - Windale	2006	F	4755
Mount Hutton - Windale	2006	M	4342
Mount Hutton - Windale	2011	F	4534
Mount Hutton - Windale	2011	M	4126
Mount Hutton - Windale	2016	F	4678
Mount Hutton - Windale	2016	M	4225
Redhead	2006	F	1656
Redhead	2006	M	1680
Redhead	2011	F	1743
Redhead	2011	M	1720
Redhead	2016	F	1809
Redhead	2016	M	1703
Swansea - Caves Beach	2006	F	5387
Swansea - Caves Beach	2006	M	5108
Swansea - Caves Beach	2011	F	5488
Swansea - Caves Beach	2011	M	5243
Swansea - Caves Beach	2016	F	5884
Swansea - Caves Beach	2016	M	5665
Valentine - Eleebana	2006	F	5928
Valentine - Eleebana	2006	M	5798
Valentine - Eleebana	2011	F	6103
Valentine - Eleebana	2011	M	5871
Valentine - Eleebana	2016	F	6115
Valentine - Eleebana	2016	M	5882
Warners Bay - Boolaroo	2006	F	6576
Warners Bay - Boolaroo	2006	M	6053
Warners Bay - Boolaroo	2011	F	6607
Warners Bay - Boolaroo	2011	M	6152
Warners Bay - Boolaroo	2016	F	6939
Warners Bay - Boolaroo	2016	M	6425
Bolton Point - Teralba	2006	F	4431
Bolton Point - Teralba	2006	M	4126
Bolton Point - Teralba	2011	F	4509
Bolton Point - Teralba	2011	M	4190
Bolton Point - Teralba	2016	F	4374
Bolton Point - Teralba	2016	M	4148
Bonnells Bay - Silverwater	2006	F	3826
Bonnells Bay - Silverwater	2006	M	3744
Bonnells Bay - Silverwater	2011	F	4035
Bonnells Bay - Silverwater	2011	M	3897
Bonnells Bay - Silverwater	2016	F	4441
Bonnells Bay - Silverwater	2016	M	4277
Edgeworth - Cameron Park	2006	F	4929
Edgeworth - Cameron Park	2006	M	4692
Edgeworth - Cameron Park	2011	F	5863
Edgeworth - Cameron Park	2011	M	5558
Edgeworth - Cameron Park	2016	F	7312
Edgeworth - Cameron Park	2016	M	6884
Morisset - Cooranbong	2006	F	6676
Morisset - Cooranbong	2006	M	6495
Morisset - Cooranbong	2011	F	7034
Morisset - Cooranbong	2011	M	6803
Morisset - Cooranbong	2016	F	7672
Morisset - Cooranbong	2016	M	7292
Toronto - Awaba	2006	F	6760
Toronto - Awaba	2006	M	6321
Toronto - Awaba	2011	F	6846
Toronto - Awaba	2011	M	6420
Toronto - Awaba	2016	F	6979
Toronto - Awaba	2016	M	6445
Wangi Wangi - Rathmines	2006	F	4397
Wangi Wangi - Rathmines	2006	M	4319
Wangi Wangi - Rathmines	2011	F	4349
Wangi Wangi - Rathmines	2011	M	4356
Wangi Wangi - Rathmines	2016	F	4437
Wangi Wangi - Rathmines	2016	M	4459
West Wallsend - Barnsley - Killingworth	2006	F	3082
West Wallsend - Barnsley - Killingworth	2006	M	3153
West Wallsend - Barnsley - Killingworth	2011	F	3074
West Wallsend - Barnsley - Killingworth	2011	M	3055
West Wallsend - Barnsley - Killingworth	2016	F	3259
West Wallsend - Barnsley - Killingworth	2016	M	3220
Adamstown - Kotara	2006	F	7355
Adamstown - Kotara	2006	M	7017
Adamstown - Kotara	2011	F	7681
Adamstown - Kotara	2011	M	7367
Adamstown - Kotara	2016	F	7938
Adamstown - Kotara	2016	M	7660
Beresfield - Hexham	2006	F	4232
Beresfield - Hexham	2006	M	4231
Beresfield - Hexham	2011	F	4235
Beresfield - Hexham	2011	M	4127
Beresfield - Hexham	2016	F	4238
Beresfield - Hexham	2016	M	4116
Hamilton - Broadmeadow	2006	F	5705
Hamilton - Broadmeadow	2006	M	5457
Hamilton - Broadmeadow	2011	F	5783
Hamilton - Broadmeadow	2011	M	5955
Hamilton - Broadmeadow	2016	F	5965
Hamilton - Broadmeadow	2016	M	5879
Lambton - New Lambton	2006	F	8174
Lambton - New Lambton	2006	M	7410
Lambton - New Lambton	2011	F	8536
Lambton - New Lambton	2011	M	7873
Lambton - New Lambton	2016	F	8578
Lambton - New Lambton	2016	M	7947
Maryland - Fletcher - Minmi	2006	F	5169
Maryland - Fletcher - Minmi	2006	M	5102
Maryland - Fletcher - Minmi	2011	F	5630
Maryland - Fletcher - Minmi	2011	M	5583
Maryland - Fletcher - Minmi	2016	F	6840
Maryland - Fletcher - Minmi	2016	M	6729
Mayfield - Warabrook	2006	F	7352
Mayfield - Warabrook	2006	M	6948
Mayfield - Warabrook	2011	F	7380
Mayfield - Warabrook	2011	M	7262
Mayfield - Warabrook	2016	F	7484
Mayfield - Warabrook	2016	M	7382
Merewether - The Junction	2006	F	6633
Merewether - The Junction	2006	M	6405
Merewether - The Junction	2011	F	6760
Merewether - The Junction	2011	M	6632
Merewether - The Junction	2016	F	6855
Merewether - The Junction	2016	M	6758
Newcastle - Cooks Hill	2006	F	4761
Newcastle - Cooks Hill	2006	M	4658
Newcastle - Cooks Hill	2011	F	4962
Newcastle - Cooks Hill	2011	M	5172
Newcastle - Cooks Hill	2016	F	5307
Newcastle - Cooks Hill	2016	M	5455
Newcastle Port - Kooragang	2006	F	4
Newcastle Port - Kooragang	2006	M	3
Newcastle Port - Kooragang	2011	F	8
Newcastle Port - Kooragang	2011	M	14
Newcastle Port - Kooragang	2016	F	6
Newcastle Port - Kooragang	2016	M	7
Shortland - Jesmond	2006	F	4865
Shortland - Jesmond	2006	M	4542
Shortland - Jesmond	2011	F	5102
Shortland - Jesmond	2011	M	4984
Shortland - Jesmond	2016	F	5734
Shortland - Jesmond	2016	M	5808
Stockton - Fullerton Cove	2006	F	2918
Stockton - Fullerton Cove	2006	M	3094
Stockton - Fullerton Cove	2011	F	3066
Stockton - Fullerton Cove	2011	M	3055
Stockton - Fullerton Cove	2016	F	3755
Stockton - Fullerton Cove	2016	M	3740
Wallsend - Elermore Vale	2006	F	9317
Wallsend - Elermore Vale	2006	M	8547
Wallsend - Elermore Vale	2011	F	9919
Wallsend - Elermore Vale	2011	M	9118
Wallsend - Elermore Vale	2016	F	10196
Wallsend - Elermore Vale	2016	M	9426
Waratah - North Lambton	2006	F	5854
Waratah - North Lambton	2006	M	5468
Waratah - North Lambton	2011	F	6182
Waratah - North Lambton	2011	M	5676
Waratah - North Lambton	2016	F	6190
Waratah - North Lambton	2016	M	5867
Wickham - Carrington - Tighes Hill	2006	F	3520
Wickham - Carrington - Tighes Hill	2006	M	3569
Wickham - Carrington - Tighes Hill	2011	F	3798
Wickham - Carrington - Tighes Hill	2011	M	3870
Wickham - Carrington - Tighes Hill	2016	F	3987
Wickham - Carrington - Tighes Hill	2016	M	4017
Ballina	2006	F	8530
Ballina	2006	M	7653
Ballina	2011	F	8555
Ballina	2011	M	7611
Ballina	2016	F	9030
Ballina	2016	M	8081
Ballina Region	2006	F	8082
Ballina Region	2006	M	7581
Ballina Region	2011	F	8065
Ballina Region	2011	M	7632
Ballina Region	2016	F	8583
Ballina Region	2016	M	8252
Bangalow	2006	F	2484
Bangalow	2006	M	2408
Bangalow	2011	F	2707
Bangalow	2011	M	2617
Bangalow	2016	F	2892
Bangalow	2016	M	2771
Brunswick Heads - Ocean Shores	2006	F	3862
Brunswick Heads - Ocean Shores	2006	M	3685
Brunswick Heads - Ocean Shores	2011	F	4033
Brunswick Heads - Ocean Shores	2011	M	3696
Brunswick Heads - Ocean Shores	2016	F	4334
Brunswick Heads - Ocean Shores	2016	M	3872
Byron Bay	2006	F	4441
Byron Bay	2006	M	4411
Byron Bay	2011	F	4330
Byron Bay	2011	M	4326
Byron Bay	2016	F	4924
Byron Bay	2016	M	4581
Evans Head	2006	F	2426
Evans Head	2006	M	2484
Evans Head	2011	F	2461
Evans Head	2011	M	2528
Evans Head	2016	F	2574
Evans Head	2016	M	2642
Lennox Head - Skennars Head	2006	F	3389
Lennox Head - Skennars Head	2006	M	3231
Lennox Head - Skennars Head	2011	F	3771
Lennox Head - Skennars Head	2011	M	3567
Lennox Head - Skennars Head	2016	F	3994
Lennox Head - Skennars Head	2016	M	3745
Mullumbimby	2006	F	3831
Mullumbimby	2006	M	3641
Mullumbimby	2011	F	3783
Mullumbimby	2011	M	3553
Mullumbimby	2016	F	4127
Mullumbimby	2016	M	3871
Casino	2006	F	5846
Casino	2006	M	5372
Casino	2011	F	6110
Casino	2011	M	5718
Casino	2016	F	6299
Casino	2016	M	5927
Casino Region	2006	F	3303
Casino Region	2006	M	3483
Casino Region	2011	F	3361
Casino Region	2011	M	3534
Casino Region	2016	F	3380
Casino Region	2016	M	3589
Goonellabah	2006	F	6470
Goonellabah	2006	M	5666
Goonellabah	2011	F	6763
Goonellabah	2011	M	5955
Goonellabah	2016	F	7013
Goonellabah	2016	M	6114
Kyogle	2006	F	3821
Kyogle	2006	M	3832
Kyogle	2011	F	3758
Kyogle	2011	M	3755
Kyogle	2016	F	3631
Kyogle	2016	M	3682
Lismore	2006	F	8026
Lismore	2006	M	7507
Lismore	2011	F	7934
Lismore	2011	M	7631
Lismore	2016	F	7821
Lismore	2016	M	7467
Lismore Region	2006	F	7165
Lismore Region	2006	M	7372
Lismore Region	2011	F	7307
Lismore Region	2011	M	7463
Lismore Region	2016	F	7467
Lismore Region	2016	M	7556
Kingscliff - Fingal Head	2006	F	4780
Kingscliff - Fingal Head	2006	M	4577
Kingscliff - Fingal Head	2011	F	5618
Kingscliff - Fingal Head	2011	M	5311
Kingscliff - Fingal Head	2016	F	6714
