SA2_NAME16	Year	SameAddress1YearAgo	persons
Geraldton - East	2016	1	5883
Geraldton - North	2006		490
Geraldton - North	2006	0	952
Geraldton - North	2006	1	3770
Geraldton - North	2011		310
Geraldton - North	2011	0	1212
Geraldton - North	2011	1	4975
Geraldton - North	2016		706
Geraldton - North	2016	0	1359
Geraldton - North	2016	1	5626
Geraldton - South	2006		472
Geraldton - South	2006	0	1687
Geraldton - South	2006	1	5441
Geraldton - South	2011		520
Geraldton - South	2011	0	1692
Geraldton - South	2011	1	6958
Geraldton - South	2016		910
Geraldton - South	2016	0	1633
Geraldton - South	2016	1	7440
Irwin	2006		220
Irwin	2006	0	543
Irwin	2006	1	2289
Irwin	2011		222
Irwin	2011	0	507
Irwin	2011	1	2839
Irwin	2016		320
Irwin	2016	0	443
Irwin	2016	1	2806
Meekatharra	2006		536
Meekatharra	2006	0	715
Meekatharra	2006	1	1821
Meekatharra	2011		628
Meekatharra	2011	0	1101
Meekatharra	2011	1	2348
Meekatharra	2016		709
Meekatharra	2016	0	513
Meekatharra	2016	1	1847
Morawa	2006		297
Morawa	2006	0	794
Morawa	2006	1	3347
Morawa	2011		334
Morawa	2011	0	809
Morawa	2011	1	3360
Morawa	2016		429
Morawa	2016	0	526
Morawa	2016	1	3052
Northampton - Mullewa - Greenough	2006		414
Northampton - Mullewa - Greenough	2006	0	927
Northampton - Mullewa - Greenough	2006	1	4343
Northampton - Mullewa - Greenough	2011		361
Northampton - Mullewa - Greenough	2011	0	739
Northampton - Mullewa - Greenough	2011	1	4668
Northampton - Mullewa - Greenough	2016		746
Northampton - Mullewa - Greenough	2016	0	695
Northampton - Mullewa - Greenough	2016	1	4500
Migratory - Offshore - Shipping (WA)	2006		42
Migratory - Offshore - Shipping (WA)	2006	0	76
Migratory - Offshore - Shipping (WA)	2006	1	221
Migratory - Offshore - Shipping (WA)	2011		76
Migratory - Offshore - Shipping (WA)	2011	0	72
Migratory - Offshore - Shipping (WA)	2011	1	269
Migratory - Offshore - Shipping (WA)	2016		78
Migratory - Offshore - Shipping (WA)	2016	0	84
Migratory - Offshore - Shipping (WA)	2016	1	272
No usual address (WA)	2006		831
No usual address (WA)	2006	0	4172
No usual address (WA)	2006	1	983
No usual address (WA)	2011		1433
No usual address (WA)	2011	0	4649
No usual address (WA)	2011	1	1217
No usual address (WA)	2016		1666
No usual address (WA)	2016	0	3036
No usual address (WA)	2016	1	1248
Bridgewater - Gagebrook	2006		836
Bridgewater - Gagebrook	2006	0	933
Bridgewater - Gagebrook	2006	1	5509
Bridgewater - Gagebrook	2011		826
Bridgewater - Gagebrook	2011	0	813
Bridgewater - Gagebrook	2011	1	5850
Bridgewater - Gagebrook	2016		943
Bridgewater - Gagebrook	2016	0	790
Bridgewater - Gagebrook	2016	1	5555
Brighton - Pontville	2006		223
Brighton - Pontville	2006	0	604
Brighton - Pontville	2006	1	2889
Brighton - Pontville	2011		178
Brighton - Pontville	2011	0	595
Brighton - Pontville	2011	1	4022
Brighton - Pontville	2016		463
Brighton - Pontville	2016	0	656
Brighton - Pontville	2016	1	4327
Old Beach - Otago	2006		250
Old Beach - Otago	2006	0	518
Old Beach - Otago	2006	1	2917
Old Beach - Otago	2011		114
Old Beach - Otago	2011	0	506
Old Beach - Otago	2011	1	3110
Old Beach - Otago	2016		300
Old Beach - Otago	2016	0	591
Old Beach - Otago	2016	1	3446
Bellerive - Rosny	2006		218
Bellerive - Rosny	2006	0	860
Bellerive - Rosny	2006	1	4653
Bellerive - Rosny	2011		298
Bellerive - Rosny	2011	0	744
Bellerive - Rosny	2011	1	4789
Bellerive - Rosny	2016		480
Bellerive - Rosny	2016	0	701
Bellerive - Rosny	2016	1	4758
Cambridge	2006		344
Cambridge	2006	0	725
Cambridge	2006	1	5706
Cambridge	2011		205
Cambridge	2011	0	776
Cambridge	2011	1	6236
Cambridge	2016		479
Cambridge	2016	0	779
Cambridge	2016	1	6399
Geilston Bay - Risdon	2006		126
Geilston Bay - Risdon	2006	0	304
Geilston Bay - Risdon	2006	1	2541
Geilston Bay - Risdon	2011		141
Geilston Bay - Risdon	2011	0	348
Geilston Bay - Risdon	2011	1	2693
Geilston Bay - Risdon	2016		235
Geilston Bay - Risdon	2016	0	347
Geilston Bay - Risdon	2016	1	2639
Howrah - Tranmere	2006		391
Howrah - Tranmere	2006	0	1078
Howrah - Tranmere	2006	1	7409
Howrah - Tranmere	2011		402
Howrah - Tranmere	2011	0	1185
Howrah - Tranmere	2011	1	8047
Howrah - Tranmere	2016		762
Howrah - Tranmere	2016	0	1234
Howrah - Tranmere	2016	1	8391
Lindisfarne - Rose Bay	2006		361
Lindisfarne - Rose Bay	2006	0	895
Lindisfarne - Rose Bay	2006	1	5526
Lindisfarne - Rose Bay	2011		237
Lindisfarne - Rose Bay	2011	0	880
Lindisfarne - Rose Bay	2011	1	5599
Lindisfarne - Rose Bay	2016		627
Lindisfarne - Rose Bay	2016	0	953
Lindisfarne - Rose Bay	2016	1	5703
Mornington - Warrane	2006		265
Mornington - Warrane	2006	0	604
Mornington - Warrane	2006	1	3463
Mornington - Warrane	2011		364
Mornington - Warrane	2011	0	614
Mornington - Warrane	2011	1	3616
Mornington - Warrane	2016		433
Mornington - Warrane	2016	0	649
Mornington - Warrane	2016	1	3621
Risdon Vale	2006		551
Risdon Vale	2006	0	266
Risdon Vale	2006	1	2051
Risdon Vale	2011		580
Risdon Vale	2011	0	274
Risdon Vale	2011	1	2051
Risdon Vale	2016		785
Risdon Vale	2016	0	258
Risdon Vale	2016	1	2052
Rokeby	2006		537
Rokeby	2006	0	667
Rokeby	2006	1	3797
Rokeby	2011		417
Rokeby	2011	0	763
Rokeby	2011	1	4312
Rokeby	2016		643
Rokeby	2016	0	820
Rokeby	2016	1	4644
South Arm	2006		180
South Arm	2006	0	480
South Arm	2006	1	3154
South Arm	2011		204
South Arm	2011	0	438
South Arm	2011	1	3434
South Arm	2016		307
South Arm	2016	0	376
South Arm	2016	1	3522
Austins Ferry - Granton	2006		168
Austins Ferry - Granton	2006	0	409
Austins Ferry - Granton	2006	1	2701
Austins Ferry - Granton	2011		155
Austins Ferry - Granton	2011	0	426
Austins Ferry - Granton	2011	1	3165
Austins Ferry - Granton	2016		317
Austins Ferry - Granton	2016	0	447
Austins Ferry - Granton	2016	1	3221
Berriedale - Chigwell	2006		347
Berriedale - Chigwell	2006	0	609
Berriedale - Chigwell	2006	1	4236
Berriedale - Chigwell	2011		288
Berriedale - Chigwell	2011	0	723
Berriedale - Chigwell	2011	1	4328
Berriedale - Chigwell	2016		576
Berriedale - Chigwell	2016	0	648
Berriedale - Chigwell	2016	1	4301
Claremont (Tas.)	2006		562
Claremont (Tas.)	2006	0	963
Claremont (Tas.)	2006	1	5977
Claremont (Tas.)	2011		389
Claremont (Tas.)	2011	0	952
Claremont (Tas.)	2011	1	6340
Claremont (Tas.)	2016		761
Claremont (Tas.)	2016	0	955
Claremont (Tas.)	2016	1	6034
Derwent Park - Lutana	2006		238
Derwent Park - Lutana	2006	0	558
Derwent Park - Lutana	2006	1	3404
Derwent Park - Lutana	2011		272
Derwent Park - Lutana	2011	0	600
Derwent Park - Lutana	2011	1	3272
Derwent Park - Lutana	2016		432
Derwent Park - Lutana	2016	0	567
Derwent Park - Lutana	2016	1	3149
Glenorchy	2006		805
Glenorchy	2006	0	1539
Glenorchy	2006	1	7716
Glenorchy	2011		621
Glenorchy	2011	0	1592
Glenorchy	2011	1	8320
Glenorchy	2016		1127
Glenorchy	2016	0	1559
Glenorchy	2016	1	8377
Montrose - Rosetta	2006		223
Montrose - Rosetta	2006	0	567
Montrose - Rosetta	2006	1	3718
Montrose - Rosetta	2011		215
Montrose - Rosetta	2011	0	542
Montrose - Rosetta	2011	1	3819
Montrose - Rosetta	2016		547
Montrose - Rosetta	2016	0	620
Montrose - Rosetta	2016	1	3712
Moonah	2006		336
Moonah	2006	0	721
Moonah	2006	1	4027
Moonah	2011		256
Moonah	2011	0	748
Moonah	2011	1	4123
Moonah	2016		555
Moonah	2016	0	679
Moonah	2016	1	4050
New Norfolk	2006		501
New Norfolk	2006	0	764
New Norfolk	2006	1	4964
New Norfolk	2011		306
New Norfolk	2011	0	774
New Norfolk	2011	1	5252
New Norfolk	2016		600
New Norfolk	2016	0	791
New Norfolk	2016	1	5214
West Moonah	2006		278
West Moonah	2006	0	596
West Moonah	2006	1	3019
West Moonah	2011		180
West Moonah	2011	0	606
West Moonah	2011	1	2987
West Moonah	2016		380
West Moonah	2016	0	564
West Moonah	2016	1	2975
Kingston - Huntingfield	2006		462
Kingston - Huntingfield	2006	0	1659
Kingston - Huntingfield	2006	1	7339
Kingston - Huntingfield	2011		479
Kingston - Huntingfield	2011	0	1609
Kingston - Huntingfield	2011	1	8665
Kingston - Huntingfield	2016		907
Kingston - Huntingfield	2016	0	1494
Kingston - Huntingfield	2016	1	8908
Kingston Beach - Blackmans Bay	2006		367
Kingston Beach - Blackmans Bay	2006	0	1328
Kingston Beach - Blackmans Bay	2006	1	7811
Kingston Beach - Blackmans Bay	2011		313
Kingston Beach - Blackmans Bay	2011	0	1262
Kingston Beach - Blackmans Bay	2011	1	8167
Kingston Beach - Blackmans Bay	2016		787
Kingston Beach - Blackmans Bay	2016	0	1421
Kingston Beach - Blackmans Bay	2016	1	8080
Margate - Snug	2006		325
Margate - Snug	2006	0	801
Margate - Snug	2006	1	4687
Margate - Snug	2011		305
Margate - Snug	2011	0	965
Margate - Snug	2011	1	5815
Margate - Snug	2016		558
Margate - Snug	2016	0	900
Margate - Snug	2016	1	6251
Mount Wellington	2006		0
Mount Wellington	2006	0	0
Mount Wellington	2006	1	0
Mount Wellington	2011		0
Mount Wellington	2011	0	0
Mount Wellington	2011	1	0
Mount Wellington	2016		0
Mount Wellington	2016	0	0
Mount Wellington	2016	1	0
Taroona - Bonnet Hill	2006		119
Taroona - Bonnet Hill	2006	0	449
Taroona - Bonnet Hill	2006	1	2877
Taroona - Bonnet Hill	2011		124
Taroona - Bonnet Hill	2011	0	436
Taroona - Bonnet Hill	2011	1	2950
Taroona - Bonnet Hill	2016		255
Taroona - Bonnet Hill	2016	0	381
Taroona - Bonnet Hill	2016	1	2938
Hobart	2006		857
Hobart	2006	0	1910
Hobart	2006	1	4211
Hobart	2011		659
Hobart	2011	0	2000
Hobart	2011	1	4786
Hobart	2016		970
Hobart	2016	0	2010
Hobart	2016	1	4829
Lenah Valley - Mount Stuart	2006		455
Lenah Valley - Mount Stuart	2006	0	1204
Lenah Valley - Mount Stuart	2006	1	6708
Lenah Valley - Mount Stuart	2011		315
Lenah Valley - Mount Stuart	2011	0	1043
Lenah Valley - Mount Stuart	2011	1	6776
Lenah Valley - Mount Stuart	2016		742
Lenah Valley - Mount Stuart	2016	0	984
Lenah Valley - Mount Stuart	2016	1	6597
Mount Nelson - Dynnyrne	2006		151
Mount Nelson - Dynnyrne	2006	0	705
Mount Nelson - Dynnyrne	2006	1	2977
Mount Nelson - Dynnyrne	2011		211
Mount Nelson - Dynnyrne	2011	0	854
Mount Nelson - Dynnyrne	2011	1	3337
Mount Nelson - Dynnyrne	2016		354
Mount Nelson - Dynnyrne	2016	0	935
Mount Nelson - Dynnyrne	2016	1	3367
New Town	2006		311
New Town	2006	0	1109
New Town	2006	1	4449
New Town	2011		320
New Town	2011	0	1026
New Town	2011	1	4623
New Town	2016		541
New Town	2016	0	1010
New Town	2016	1	4481
Sandy Bay	2006		796
Sandy Bay	2006	0	2332
Sandy Bay	2006	1	8205
Sandy Bay	2011		587
Sandy Bay	2011	0	2195
Sandy Bay	2011	1	8376
Sandy Bay	2016		1002
Sandy Bay	2016	0	2439
Sandy Bay	2016	1	8332
South Hobart - Fern Tree	2006		345
South Hobart - Fern Tree	2006	0	1117
South Hobart - Fern Tree	2006	1	4335
South Hobart - Fern Tree	2011		322
South Hobart - Fern Tree	2011	0	1053
South Hobart - Fern Tree	2011	1	4530
South Hobart - Fern Tree	2016		506
South Hobart - Fern Tree	2016	0	1012
South Hobart - Fern Tree	2016	1	4577
West Hobart	2006		314
West Hobart	2006	0	1058
West Hobart	2006	1	4151
West Hobart	2011		348
West Hobart	2011	0	990
West Hobart	2011	1	4462
West Hobart	2016		474
West Hobart	2016	0	948
West Hobart	2016	1	4451
Dodges Ferry - Lewisham	2006		353
Dodges Ferry - Lewisham	2006	0	1018
Dodges Ferry - Lewisham	2006	1	5053
Dodges Ferry - Lewisham	2011		387
Dodges Ferry - Lewisham	2011	0	994
Dodges Ferry - Lewisham	2011	1	5702
Dodges Ferry - Lewisham	2016		742
Dodges Ferry - Lewisham	2016	0	858
Dodges Ferry - Lewisham	2016	1	5930
Sorell - Richmond	2006		376
Sorell - Richmond	2006	0	917
Sorell - Richmond	2006	1	6132
Sorell - Richmond	2011		390
Sorell - Richmond	2011	0	1046
Sorell - Richmond	2011	1	6335
Sorell - Richmond	2016		755
Sorell - Richmond	2016	0	1092
Sorell - Richmond	2016	1	6706
Invermay	2006		280
Invermay	2006	0	573
Invermay	2006	1	2264
Invermay	2011		214
Invermay	2011	0	615
Invermay	2011	1	2257
Invermay	2016		373
Invermay	2016	0	604
Invermay	2016	1	2084
Kings Meadows - Punchbowl	2006		201
Kings Meadows - Punchbowl	2006	0	577
Kings Meadows - Punchbowl	2006	1	3060
Kings Meadows - Punchbowl	2011		139
Kings Meadows - Punchbowl	2011	0	549
Kings Meadows - Punchbowl	2011	1	3222
Kings Meadows - Punchbowl	2016		433
Kings Meadows - Punchbowl	2016	0	636
Kings Meadows - Punchbowl	2016	1	3152
Launceston	2006		443
Launceston	2006	0	1297
Launceston	2006	1	3403
Launceston	2011		290
Launceston	2011	0	1092
Launceston	2011	1	3754
Launceston	2016		700
Launceston	2016	0	1058
Launceston	2016	1	3384
Legana	2006		101
Legana	2006	0	412
Legana	2006	1	2458
Legana	2011		91
Legana	2011	0	508
Legana	2011	1	3081
Legana	2016		314
Legana	2016	0	493
Legana	2016	1	3266
Mowbray	2006		267
Mowbray	2006	0	792
Mowbray	2006	1	2181
Mowbray	2011		176
Mowbray	2011	0	781
Mowbray	2011	1	2794
Mowbray	2016		388
Mowbray	2016	0	668
Mowbray	2016	1	2677
Newnham - Mayfield	2006		498
Newnham - Mayfield	2006	0	1414
Newnham - Mayfield	2006	1	6121
Newnham - Mayfield	2011		605
Newnham - Mayfield	2011	0	1429
Newnham - Mayfield	2011	1	6541
Newnham - Mayfield	2016		964
Newnham - Mayfield	2016	0	1525
Newnham - Mayfield	2016	1	6501
Newstead	2006		250
Newstead	2006	0	804
Newstead	2006	1	3663
Newstead	2011		215
Newstead	2011	0	750
Newstead	2011	1	4002
Newstead	2016		465
Newstead	2016	0	784
Newstead	2016	1	3965
Norwood (Tas.)	2006		145
Norwood (Tas.)	2006	0	407
Norwood (Tas.)	2006	1	3211
Norwood (Tas.)	2011		144
Norwood (Tas.)	2011	0	434
Norwood (Tas.)	2011	1	3216
Norwood (Tas.)	2016		337
Norwood (Tas.)	2016	0	460
Norwood (Tas.)	2016	1	3084
Prospect Vale - Blackstone	2006		288
Prospect Vale - Blackstone	2006	0	777
Prospect Vale - Blackstone	2006	1	4855
Prospect Vale - Blackstone	2011		198
Prospect Vale - Blackstone	2011	0	728
Prospect Vale - Blackstone	2011	1	5388
Prospect Vale - Blackstone	2016		529
Prospect Vale - Blackstone	2016	0	720
Prospect Vale - Blackstone	2016	1	5169
Ravenswood	2006		278
Ravenswood	2006	0	526
Ravenswood	2006	1	3341
Ravenswood	2011		336
Ravenswood	2011	0	503
Ravenswood	2011	1	3136
Ravenswood	2016		447
Ravenswood	2016	0	361
Ravenswood	2016	1	2817
Riverside	2006		227
Riverside	2006	0	790
Riverside	2006	1	4742
Riverside	2011		216
Riverside	2011	0	918
Riverside	2011	1	4937
Riverside	2016		541
Riverside	2016	0	940
Riverside	2016	1	4943
South Launceston	2006		339
South Launceston	2006	0	848
South Launceston	2006	1	3070
South Launceston	2011		170
South Launceston	2011	0	882
South Launceston	2011	1	3394
South Launceston	2016		498
South Launceston	2016	0	853
South Launceston	2016	1	3258
Summerhill - Prospect	2006		204
Summerhill - Prospect	2006	0	607
Summerhill - Prospect	2006	1	3682
Summerhill - Prospect	2011		221
Summerhill - Prospect	2011	0	572
Summerhill - Prospect	2011	1	3702
Summerhill - Prospect	2016		403
Summerhill - Prospect	2016	0	603
Summerhill - Prospect	2016	1	3675
Trevallyn	2006		188
Trevallyn	2006	0	695
Trevallyn	2006	1	3557
Trevallyn	2011		138
Trevallyn	2011	0	637
Trevallyn	2011	1	3864
Trevallyn	2016		395
Trevallyn	2016	0	661
Trevallyn	2016	1	3506
Waverley - St Leonards	2006		316
Waverley - St Leonards	2006	0	398
Waverley - St Leonards	2006	1	2657
Waverley - St Leonards	2011		197
Waverley - St Leonards	2011	0	433
Waverley - St Leonards	2011	1	2839
Waverley - St Leonards	2016		352
Waverley - St Leonards	2016	0	414
Waverley - St Leonards	2016	1	2740
West Launceston	2006		228
West Launceston	2006	0	766
West Launceston	2006	1	3133
West Launceston	2011		142
West Launceston	2011	0	593
West Launceston	2011	1	3295
West Launceston	2016		379
West Launceston	2016	0	574
West Launceston	2016	1	3178
Youngtown - Relbia	2006		145
Youngtown - Relbia	2006	0	561
Youngtown - Relbia	2006	1	3682
Youngtown - Relbia	2011		241
Youngtown - Relbia	2011	0	464
Youngtown - Relbia	2011	1	3992
Youngtown - Relbia	2016		431
Youngtown - Relbia	2016	0	488
Youngtown - Relbia	2016	1	3724
Beauty Point - Beaconsfield	2006		328
Beauty Point - Beaconsfield	2006	0	467
Beauty Point - Beaconsfield	2006	1	2976
Beauty Point - Beaconsfield	2011		187
Beauty Point - Beaconsfield	2011	0	507
Beauty Point - Beaconsfield	2011	1	3033
Beauty Point - Beaconsfield	2016		382
Beauty Point - Beaconsfield	2016	0	387
Beauty Point - Beaconsfield	2016	1	2992
Deloraine	2006		330
Deloraine	2006	0	651
Deloraine	2006	1	4435
Deloraine	2011		203
Deloraine	2011	0	600
Deloraine	2011	1	4781
Deloraine	2016		546
Deloraine	2016	0	682
Deloraine	2016	1	4490
Grindelwald - Lanena	2006		360
Grindelwald - Lanena	2006	0	625
Grindelwald - Lanena	2006	1	4723
Grindelwald - Lanena	2011		302
Grindelwald - Lanena	2011	0	537
Grindelwald - Lanena	2011	1	4720
Grindelwald - Lanena	2016		481
Grindelwald - Lanena	2016	0	627
Grindelwald - Lanena	2016	1	4601
Hadspen - Carrick	2006		151
Hadspen - Carrick	2006	0	360
Hadspen - Carrick	2006	1	2524
Hadspen - Carrick	2011		131
Hadspen - Carrick	2011	0	318
Hadspen - Carrick	2011	1	2725
Hadspen - Carrick	2016		247
Hadspen - Carrick	2016	0	335
Hadspen - Carrick	2016	1	2658
Westbury	2006		209
Westbury	2006	0	442
Westbury	2006	1	3326
Westbury	2011		188
Westbury	2011	0	461
Westbury	2011	1	3310
Westbury	2016		372
Westbury	2016	0	356
Westbury	2016	1	3297
Dilston - Lilydale	2006		220
Dilston - Lilydale	2006	0	335
Dilston - Lilydale	2006	1	3186
Dilston - Lilydale	2011		243
Dilston - Lilydale	2011	0	345
Dilston - Lilydale	2011	1	3343
Dilston - Lilydale	2016		354
Dilston - Lilydale	2016	0	364
Dilston - Lilydale	2016	1	3236
George Town	2006		389
George Town	2006	0	796
George Town	2006	1	5344
George Town	2011		349
George Town	2011	0	834
George Town	2011	1	5511
George Town	2016		766
George Town	2016	0	744
George Town	2016	1	5343
Longford	2006		253
Longford	2006	0	459
Longford	2006	1	3120
Longford	2011		126
Longford	2011	0	462
Longford	2011	1	3168
Longford	2016		383
Longford	2016	0	511
Longford	2016	1	3119
Northern Midlands	2006		155
Northern Midlands	2006	0	432
Northern Midlands	2006	1	2894
Northern Midlands	2011		162
Northern Midlands	2011	0	359
Northern Midlands	2011	1	3097
Northern Midlands	2016		391
Northern Midlands	2016	0	430
Northern Midlands	2016	1	2812
Perth - Evandale	2006		258
Perth - Evandale	2006	0	482
Perth - Evandale	2006	1	4041
Perth - Evandale	2011		176
Perth - Evandale	2011	0	582
Perth - Evandale	2011	1	3977
Perth - Evandale	2016		478
Perth - Evandale	2016	0	512
Perth - Evandale	2016	1	4077
St Helens - Scamander	2006		423
St Helens - Scamander	2006	0	909
St Helens - Scamander	2006	1	4736
St Helens - Scamander	2011		338
St Helens - Scamander	2011	0	845
St Helens - Scamander	2011	1	4993
St Helens - Scamander	2016		608
St Helens - Scamander	2016	0	741
St Helens - Scamander	2016	1	4734
Flinders and Cape Barren Islands	2006		28
Flinders and Cape Barren Islands	2006	0	122
Flinders and Cape Barren Islands	2006	1	709
Flinders and Cape Barren Islands	2011		59
Flinders and Cape Barren Islands	2011	0	93
Flinders and Cape Barren Islands	2011	1	624
Flinders and Cape Barren Islands	2016		80
Flinders and Cape Barren Islands	2016	0	90
Flinders and Cape Barren Islands	2016	1	736
Scottsdale - Bridport	2006		372
Scottsdale - Bridport	2006	0	882
Scottsdale - Bridport	2006	1	5742
Scottsdale - Bridport	2011		315
Scottsdale - Bridport	2011	0	730
Scottsdale - Bridport	2011	1	5784
Scottsdale - Bridport	2016		615
Scottsdale - Bridport	2016	0	745
Scottsdale - Bridport	2016	1	5258
Central Highlands	2006		132
Central Highlands	2006	0	279
Central Highlands	2006	1	1833
Central Highlands	2011		143
Central Highlands	2011	0	219
Central Highlands	2011	1	1808
Central Highlands	2016		195
Central Highlands	2016	0	170
Central Highlands	2016	1	1693
Derwent Valley	2006		229
Derwent Valley	2006	0	347
Derwent Valley	2006	1	2360
Derwent Valley	2011		233
Derwent Valley	2011	0	206
Derwent Valley	2011	1	2656
Derwent Valley	2016		320
Derwent Valley	2016	0	283
Derwent Valley	2016	1	2497
Southern Midlands	2006		365
Southern Midlands	2006	0	583
Southern Midlands	2006	1	4725
Southern Midlands	2011		315
Southern Midlands	2011	0	606
Southern Midlands	2011	1	5150
Southern Midlands	2016		563
Southern Midlands	2016	0	484
Southern Midlands	2016	1	5011
Wilderness - East	2006		0
Wilderness - East	2006	0	0
Wilderness - East	2006	1	0
Wilderness - East	2011		2
Wilderness - East	2011	0	0
Wilderness - East	2011	1	4
Wilderness - East	2016		1
Wilderness - East	2016	0	10
Wilderness - East	2016	1	4
Bruny Island - Kettering	2006		151
Bruny Island - Kettering	2006	0	322
Bruny Island - Kettering	2006	1	2144
Bruny Island - Kettering	2011		128
Bruny Island - Kettering	2011	0	352
Bruny Island - Kettering	2011	1	2316
Bruny Island - Kettering	2016		257
Bruny Island - Kettering	2016	0	307
Bruny Island - Kettering	2016	1	2378
Cygnet	2006		175
Cygnet	2006	0	444
Cygnet	2006	1	3022
Cygnet	2011		223
Cygnet	2011	0	473
Cygnet	2011	1	3191
Cygnet	2016		375
Cygnet	2016	0	593
Cygnet	2016	1	3262
Geeveston - Dover	2006		192
Geeveston - Dover	2006	0	431
Geeveston - Dover	2006	1	2675
Geeveston - Dover	2011		187
Geeveston - Dover	2011	0	452
Geeveston - Dover	2011	1	2853
Geeveston - Dover	2016		369
Geeveston - Dover	2016	0	420
Geeveston - Dover	2016	1	2875
Huonville - Franklin	2006		411
Huonville - Franklin	2006	0	946
Huonville - Franklin	2006	1	5709
Huonville - Franklin	2011		308
Huonville - Franklin	2011	0	1064
Huonville - Franklin	2011	1	6390
Huonville - Franklin	2016		670
Huonville - Franklin	2016	0	948
Huonville - Franklin	2016	1	6687
Forestier - Tasman	2006		149
Forestier - Tasman	2006	0	321
Forestier - Tasman	2006	1	1771
Forestier - Tasman	2011		129
Forestier - Tasman	2011	0	223
Forestier - Tasman	2011	1	2003
Forestier - Tasman	2016		312
Forestier - Tasman	2016	0	248
Forestier - Tasman	2016	1	1812
Triabunna - Bicheno	2006		281
Triabunna - Bicheno	2006	0	602
Triabunna - Bicheno	2006	1	3305
Triabunna - Bicheno	2011		204
Triabunna - Bicheno	2011	0	488
Triabunna - Bicheno	2011	1	3473
Triabunna - Bicheno	2016		462
Triabunna - Bicheno	2016	0	506
Triabunna - Bicheno	2016	1	3407
Acton - Upper Burnie	2006		167
Acton - Upper Burnie	2006	0	499
Acton - Upper Burnie	2006	1	2665
