SA2_NAME16	Year	Sex	labourForceParticipation
West Coast (Tas.)	2011	M	66.3
West Coast (Tas.)	2016	F	48.6
West Coast (Tas.)	2016	M	55
Wilderness - West	2006	F	0
Wilderness - West	2006	M	0
Wilderness - West	2011	F	0
Wilderness - West	2011	M	0
Wilderness - West	2016	F	0
Wilderness - West	2016	M	0
Migratory - Offshore - Shipping (Tas.)	2006	F	110
Migratory - Offshore - Shipping (Tas.)	2006	M	84.6
Migratory - Offshore - Shipping (Tas.)	2011	F	72.4
Migratory - Offshore - Shipping (Tas.)	2011	M	76.8
Migratory - Offshore - Shipping (Tas.)	2016	F	83.3
Migratory - Offshore - Shipping (Tas.)	2016	M	77.6
No usual address (Tas.)	2006	F	45.6
No usual address (Tas.)	2006	M	54.8
No usual address (Tas.)	2011	F	39.9
No usual address (Tas.)	2011	M	44.9
No usual address (Tas.)	2016	F	38.9
No usual address (Tas.)	2016	M	42.4
Darwin Airport	2006	F	0
Darwin Airport	2006	M	82.4
Darwin Airport	2011	F	12
Darwin Airport	2011	M	8.4
Darwin Airport	2016	F	57.1
Darwin Airport	2016	M	66.7
Darwin City	2006	F	59
Darwin City	2006	M	61.3
Darwin City	2011	F	68.4
Darwin City	2011	M	68.1
Darwin City	2016	F	66.6
Darwin City	2016	M	74.5
East Point	2006	F	0
East Point	2006	M	0
East Point	2011	F	18.8
East Point	2011	M	36.4
East Point	2016	F	133.3
East Point	2016	M	54.5
Fannie Bay - The Gardens	2006	F	63.2
Fannie Bay - The Gardens	2006	M	65.5
Fannie Bay - The Gardens	2011	F	65.9
Fannie Bay - The Gardens	2011	M	66.3
Fannie Bay - The Gardens	2016	F	64.7
Fannie Bay - The Gardens	2016	M	69.4
Larrakeyah	2006	F	70.7
Larrakeyah	2006	M	77.1
Larrakeyah	2011	F	72.3
Larrakeyah	2011	M	73.8
Larrakeyah	2016	F	68.9
Larrakeyah	2016	M	72.5
Ludmilla - The Narrows	2006	F	62
Ludmilla - The Narrows	2006	M	71.3
Ludmilla - The Narrows	2011	F	61.9
Ludmilla - The Narrows	2011	M	68.2
Ludmilla - The Narrows	2016	F	59.2
Ludmilla - The Narrows	2016	M	63.8
Parap	2006	F	64.4
Parap	2006	M	64.1
Parap	2011	F	70.9
Parap	2011	M	72
Parap	2016	F	66.1
Parap	2016	M	77.2
Stuart Park	2006	F	71.1
Stuart Park	2006	M	73.8
Stuart Park	2011	F	74.2
Stuart Park	2011	M	75.3
Stuart Park	2016	F	71.8
Stuart Park	2016	M	75.4
Woolner - Bayview - Winnellie	2006	F	76.8
Woolner - Bayview - Winnellie	2006	M	81.8
Woolner - Bayview - Winnellie	2011	F	78.6
Woolner - Bayview - Winnellie	2011	M	82.7
Woolner - Bayview - Winnellie	2016	F	76.7
Woolner - Bayview - Winnellie	2016	M	80.9
Alawa	2006	F	62.2
Alawa	2006	M	68.4
Alawa	2011	F	59.8
Alawa	2011	M	68.3
Alawa	2016	F	61.6
Alawa	2016	M	69.1
Anula	2006	F	65.5
Anula	2006	M	73.1
Anula	2011	F	69.1
Anula	2011	M	72.9
Anula	2016	F	67.7
Anula	2016	M	73
Berrimah	2006	F	56.5
Berrimah	2006	M	42.8
Berrimah	2011	F	53
Berrimah	2011	M	24.9
Berrimah	2016	F	49.9
Berrimah	2016	M	57.1
Brinkin - Nakara	2006	F	68.5
Brinkin - Nakara	2006	M	73.5
Brinkin - Nakara	2011	F	70.8
Brinkin - Nakara	2011	M	72.9
Brinkin - Nakara	2016	F	64.8
Brinkin - Nakara	2016	M	68
Buffalo Creek	2006	F	0
Buffalo Creek	2006	M	0
Buffalo Creek	2011	F	0
Buffalo Creek	2011	M	0
Buffalo Creek	2016	F	0
Buffalo Creek	2016	M	0
Charles Darwin	2006	F	0
Charles Darwin	2006	M	0
Charles Darwin	2011	F	0
Charles Darwin	2011	M	0
Charles Darwin	2016	F	0
Charles Darwin	2016	M	0
Coconut Grove	2006	F	60.5
Coconut Grove	2006	M	65.6
Coconut Grove	2011	F	61
Coconut Grove	2011	M	67.6
Coconut Grove	2016	F	60.9
Coconut Grove	2016	M	66.9
East Arm	2006	F	0
East Arm	2006	M	0
East Arm	2011	F	100
East Arm	2011	M	60
East Arm	2016	F	0
East Arm	2016	M	50
Jingili	2006	F	63.6
Jingili	2006	M	71.4
Jingili	2011	F	68.8
Jingili	2011	M	74.2
Jingili	2016	F	64.8
Jingili	2016	M	70.7
Karama	2006	F	64.1
Karama	2006	M	70.9
Karama	2011	F	66
Karama	2011	M	71.2
Karama	2016	F	60.5
Karama	2016	M	67.7
Leanyer	2006	F	71.2
Leanyer	2006	M	79.9
Leanyer	2011	F	68.3
Leanyer	2011	M	73
Leanyer	2016	F	67.7
Leanyer	2016	M	73.5
Lyons (NT)	2006	F	62.2
Lyons (NT)	2006	M	46.4
Lyons (NT)	2011	F	69.8
Lyons (NT)	2011	M	82.1
Lyons (NT)	2016	F	73.7
Lyons (NT)	2016	M	83.9
Malak - Marrara	2006	F	66.6
Malak - Marrara	2006	M	73.1
Malak - Marrara	2011	F	63.5
Malak - Marrara	2011	M	69.6
Malak - Marrara	2016	F	62.1
Malak - Marrara	2016	M	66.6
Millner	2006	F	64.8
Millner	2006	M	70.8
Millner	2011	F	67
Millner	2011	M	71.1
Millner	2016	F	64.5
Millner	2016	M	71.3
Moil	2006	F	62.7
Moil	2006	M	71.2
Moil	2011	F	64.4
Moil	2011	M	72.1
Moil	2016	F	62.7
Moil	2016	M	69.2
Nightcliff	2006	F	64.3
Nightcliff	2006	M	66.9
Nightcliff	2011	F	69.5
Nightcliff	2011	M	68.4
Nightcliff	2016	F	67.5
Nightcliff	2016	M	73.3
Rapid Creek	2006	F	72.5
Rapid Creek	2006	M	72.3
Rapid Creek	2011	F	66.9
Rapid Creek	2011	M	65.6
Rapid Creek	2016	F	67
Rapid Creek	2016	M	70.5
Tiwi	2006	F	63.8
Tiwi	2006	M	67.7
Tiwi	2011	F	57
Tiwi	2011	M	64.3
Tiwi	2016	F	59.5
Tiwi	2016	M	60.3
Wagaman	2006	F	61.5
Wagaman	2006	M	67.3
Wagaman	2011	F	60.5
Wagaman	2011	M	69.9
Wagaman	2016	F	58.8
Wagaman	2016	M	68.7
Wanguri	2006	F	65.5
Wanguri	2006	M	74.5
Wanguri	2011	F	66.5
Wanguri	2011	M	72.9
Wanguri	2016	F	62.7
Wanguri	2016	M	67.4
Wulagi	2006	F	68.5
Wulagi	2006	M	78.7
Wulagi	2011	F	64.5
Wulagi	2011	M	69.8
Wulagi	2016	F	67
Wulagi	2016	M	73.6
Howard Springs	2006	F	68.7
Howard Springs	2006	M	79
Howard Springs	2011	F	63
Howard Springs	2011	M	75.4
Howard Springs	2016	F	62.7
Howard Springs	2016	M	47.4
Humpty Doo	2006	F	64.5
Humpty Doo	2006	M	70
Humpty Doo	2011	F	69
Humpty Doo	2011	M	72.9
Humpty Doo	2016	F	69.1
Humpty Doo	2016	M	71.8
Koolpinyah	2006	F	0
Koolpinyah	2006	M	0
Koolpinyah	2011	F	0
Koolpinyah	2011	M	100
Koolpinyah	2016	F	133.3
Koolpinyah	2016	M	70.6
Virginia	2006	F	70.2
Virginia	2006	M	70.8
Virginia	2011	F	65.8
Virginia	2011	M	67.3
Virginia	2016	F	67.5
Virginia	2016	M	70.2
Weddell	2006	F	55.3
Weddell	2006	M	59.2
Weddell	2011	F	57.7
Weddell	2011	M	60.7
Weddell	2016	F	61.4
Weddell	2016	M	60.9
Bakewell	2006	F	76.7
Bakewell	2006	M	84.6
Bakewell	2011	F	75.5
Bakewell	2011	M	81.6
Bakewell	2016	F	74.4
Bakewell	2016	M	80.8
Driver	2006	F	68
Driver	2006	M	78.3
Driver	2011	F	65.7
Driver	2011	M	75
Driver	2016	F	65.2
Driver	2016	M	75.6
Durack - Marlow Lagoon	2006	F	69
Durack - Marlow Lagoon	2006	M	82.2
Durack - Marlow Lagoon	2011	F	73.8
Durack - Marlow Lagoon	2011	M	83.9
Durack - Marlow Lagoon	2016	F	73.1
Durack - Marlow Lagoon	2016	M	83.3
Gray	2006	F	53.5
Gray	2006	M	61.5
Gray	2011	F	61.2
Gray	2011	M	69.7
Gray	2016	F	57
Gray	2016	M	65.8
Moulden	2006	F	52.2
Moulden	2006	M	64.4
Moulden	2011	F	57.7
Moulden	2011	M	62.6
Moulden	2016	F	55.4
Moulden	2016	M	63.1
Palmerston - North	2006	F	68.4
Palmerston - North	2006	M	79.3
Palmerston - North	2011	F	76.2
Palmerston - North	2011	M	86.3
Palmerston - North	2016	F	71.4
Palmerston - North	2016	M	80.7
Palmerston - South	2006	F	0
Palmerston - South	2006	M	0
Palmerston - South	2011	F	0
Palmerston - South	2011	M	0
Palmerston - South	2016	F	75.2
Palmerston - South	2016	M	87.1
Rosebery - Bellamack	2006	F	74.7
Rosebery - Bellamack	2006	M	83.8
Rosebery - Bellamack	2011	F	74.7
Rosebery - Bellamack	2011	M	83.2
Rosebery - Bellamack	2016	F	69.7
Rosebery - Bellamack	2016	M	82.9
Woodroffe	2006	F	62.8
Woodroffe	2006	M	69
Woodroffe	2011	F	64.4
Woodroffe	2011	M	71.6
Woodroffe	2016	F	64.4
Woodroffe	2016	M	72.4
Charles	2006	F	63.6
Charles	2006	M	69.3
Charles	2011	F	63
Charles	2011	M	68.9
Charles	2016	F	59.7
Charles	2016	M	66
East Side	2006	F	68.2
East Side	2006	M	72.9
East Side	2011	F	69.5
East Side	2011	M	73.3
East Side	2016	F	67
East Side	2016	M	68
Flynn (NT)	2006	F	67.1
Flynn (NT)	2006	M	74.8
Flynn (NT)	2011	F	68.8
Flynn (NT)	2011	M	74.6
Flynn (NT)	2016	F	63.8
Flynn (NT)	2016	M	71.3
Larapinta	2006	F	69.8
Larapinta	2006	M	76.6
Larapinta	2011	F	66.4
Larapinta	2011	M	73.2
Larapinta	2016	F	69.3
Larapinta	2016	M	74.2
Mount Johns	2006	F	69
Mount Johns	2006	M	75.3
Mount Johns	2011	F	70.8
Mount Johns	2011	M	75.8
Mount Johns	2016	F	68.8
Mount Johns	2016	M	74.1
Petermann - Simpson	2006	F	49.9
Petermann - Simpson	2006	M	56.8
Petermann - Simpson	2011	F	51.2
Petermann - Simpson	2011	M	59.5
Petermann - Simpson	2016	F	53.7
Petermann - Simpson	2016	M	59.2
Ross	2006	F	55.7
Ross	2006	M	64
Ross	2011	F	55.4
Ross	2011	M	63.8
Ross	2016	F	51.8
Ross	2016	M	57.1
Sandover - Plenty	2006	F	35.1
Sandover - Plenty	2006	M	36.8
Sandover - Plenty	2011	F	30.2
Sandover - Plenty	2011	M	28.9
Sandover - Plenty	2016	F	41.9
Sandover - Plenty	2016	M	33.4
Tanami	2006	F	33.2
Tanami	2006	M	44.4
Tanami	2011	F	42
Tanami	2011	M	54.5
Tanami	2016	F	33.7
Tanami	2016	M	41.4
Yuendumu - Anmatjere	2006	F	27.4
Yuendumu - Anmatjere	2006	M	45.1
Yuendumu - Anmatjere	2011	F	35.4
Yuendumu - Anmatjere	2011	M	45.9
Yuendumu - Anmatjere	2016	F	49.6
Yuendumu - Anmatjere	2016	M	60.5
Barkly	2006	F	31.5
Barkly	2006	M	44.2
Barkly	2011	F	34.4
Barkly	2011	M	44.4
Barkly	2016	F	39.2
Barkly	2016	M	49.2
Tennant Creek	2006	F	52.5
Tennant Creek	2006	M	56
Tennant Creek	2011	F	52.2
Tennant Creek	2011	M	56.6
Tennant Creek	2016	F	52.5
Tennant Creek	2016	M	54.2
Alligator	2006	F	53.2
Alligator	2006	M	55.2
Alligator	2011	F	58.5
Alligator	2011	M	60.9
Alligator	2016	F	51.6
Alligator	2016	M	54.1
Daly	2006	F	57.6
Daly	2006	M	62.1
Daly	2011	F	50.5
Daly	2011	M	62.1
Daly	2016	F	41.9
Daly	2016	M	55.2
Thamarrurr	2006	F	18.4
Thamarrurr	2006	M	27.2
Thamarrurr	2011	F	32
Thamarrurr	2011	M	42.2
Thamarrurr	2016	F	33.8
Thamarrurr	2016	M	37.1
Tiwi Islands	2006	F	46.3
Tiwi Islands	2006	M	62.1
Tiwi Islands	2011	F	39.4
Tiwi Islands	2011	M	48.4
Tiwi Islands	2016	F	36.3
Tiwi Islands	2016	M	38.7
West Arnhem	2006	F	33.7
West Arnhem	2006	M	46.1
West Arnhem	2011	F	42.7
West Arnhem	2011	M	57.4
West Arnhem	2016	F	31.1
West Arnhem	2016	M	34.9
Anindilyakwa	2006	F	35.8
Anindilyakwa	2006	M	56.8
Anindilyakwa	2011	F	49.6
Anindilyakwa	2011	M	68.7
Anindilyakwa	2016	F	40.9
Anindilyakwa	2016	M	51.8
East Arnhem	2006	F	38.4
East Arnhem	2006	M	45.9
East Arnhem	2011	F	37.6
East Arnhem	2011	M	44.7
East Arnhem	2016	F	30.6
East Arnhem	2016	M	32.6
Nhulunbuy	2006	F	72.5
Nhulunbuy	2006	M	84.4
Nhulunbuy	2011	F	72.8
Nhulunbuy	2011	M	86.8
Nhulunbuy	2016	F	70.7
Nhulunbuy	2016	M	73.2
Elsey	2006	F	42.1
Elsey	2006	M	51.9
Elsey	2011	F	44.1
Elsey	2011	M	48
Elsey	2016	F	35.2
Elsey	2016	M	40.1
Gulf	2006	F	38.1
Gulf	2006	M	50.2
Gulf	2011	F	47.7
Gulf	2011	M	55.5
Gulf	2016	F	34.3
Gulf	2016	M	39.5
Katherine	2006	F	59
Katherine	2006	M	66.4
Katherine	2011	F	63.9
Katherine	2011	M	68.9
Katherine	2016	F	54.5
Katherine	2016	M	59.2
Victoria River	2006	F	47
Victoria River	2006	M	57.5
Victoria River	2011	F	47.9
Victoria River	2011	M	57.3
Victoria River	2016	F	38.6
Victoria River	2016	M	43.5
Migratory - Offshore - Shipping (NT)	2006	F	58.8
Migratory - Offshore - Shipping (NT)	2006	M	80.8
Migratory - Offshore - Shipping (NT)	2011	F	42.1
Migratory - Offshore - Shipping (NT)	2011	M	84.4
Migratory - Offshore - Shipping (NT)	2016	F	77.8
Migratory - Offshore - Shipping (NT)	2016	M	36.1
No usual address (NT)	2006	F	35.4
No usual address (NT)	2006	M	41.8
No usual address (NT)	2011	F	37.5
No usual address (NT)	2011	M	40.9
No usual address (NT)	2016	F	26.8
No usual address (NT)	2016	M	29.8
Aranda	2006	F	60
Aranda	2006	M	69.6
Aranda	2011	F	59.6
Aranda	2011	M	64.4
Aranda	2016	F	59.6
Aranda	2016	M	65
Belconnen	2006	F	68.6
Belconnen	2006	M	66.9
Belconnen	2011	F	59.9
Belconnen	2011	M	66.9
Belconnen	2016	F	60.2
Belconnen	2016	M	67.6
Bruce	2006	F	68
Bruce	2006	M	67
Bruce	2011	F	59.7
Bruce	2011	M	64.9
Bruce	2016	F	62.7
Bruce	2016	M	66
Charnwood	2006	F	65.3
Charnwood	2006	M	73.6
Charnwood	2011	F	62
Charnwood	2011	M	71.9
Charnwood	2016	F	58.6
Charnwood	2016	M	70
Cook	2006	F	62.2
Cook	2006	M	68.3
Cook	2011	F	65.8
Cook	2011	M	68.4
Cook	2016	F	62
Cook	2016	M	64
Dunlop	2006	F	74.6
Dunlop	2006	M	85.1
Dunlop	2011	F	72.9
Dunlop	2011	M	81.6
Dunlop	2016	F	71.2
Dunlop	2016	M	77.7
Evatt	2006	F	71.3
Evatt	2006	M	78.4
Evatt	2011	F	70.6
Evatt	2011	M	77.7
Evatt	2016	F	63.5
Evatt	2016	M	69.6
Florey	2006	F	68.1
Florey	2006	M	74.2
Florey	2011	F	65
Florey	2011	M	72.6
Florey	2016	F	59.8
Florey	2016	M	67.4
Flynn (ACT)	2006	F	70.2
Flynn (ACT)	2006	M	76.6
Flynn (ACT)	2011	F	65.8
Flynn (ACT)	2011	M	69.4
Flynn (ACT)	2016	F	63.6
Flynn (ACT)	2016	M	68.8
Fraser	2006	F	70.2
Fraser	2006	M	78.2
Fraser	2011	F	68.3
Fraser	2011	M	73.6
Fraser	2016	F	63.5
Fraser	2016	M	65.4
Giralang	2006	F	69.8
Giralang	2006	M	77.1
Giralang	2011	F	69.2
Giralang	2011	M	75.7
Giralang	2016	F	65.2
Giralang	2016	M	69.2
Gooromon	2006	F	0
Gooromon	2006	M	0
Gooromon	2011	F	0
Gooromon	2011	M	0
Gooromon	2016	F	100
Gooromon	2016	M	0
Hawker	2006	F	62.3
Hawker	2006	M	65.6
Hawker	2011	F	60.7
Hawker	2011	M	64.4
Hawker	2016	F	57.9
Hawker	2016	M	64.6
Higgins	2006	F	61.8
Higgins	2006	M	70.7
Higgins	2011	F	62.5
Higgins	2011	M	73.4
Higgins	2016	F	59.2
Higgins	2016	M	66.1
Holt	2006	F	60.7
Holt	2006	M	73
Holt	2011	F	59.7
Holt	2011	M	71.5
Holt	2016	F	54.9
Holt	2016	M	65.8
Kaleen	2006	F	68.4
Kaleen	2006	M	75.3
Kaleen	2011	F	66.9
Kaleen	2011	M	72.9
Kaleen	2016	F	60.6
Kaleen	2016	M	67.4
Latham	2006	F	67.7
Latham	2006	M	74.8
Latham	2011	F	65.6
Latham	2011	M	73.6
Latham	2016	F	63.2
Latham	2016	M	69
Lawson	2006	F	0
Lawson	2006	M	0
Lawson	2011	F	0
Lawson	2011	M	0
Lawson	2016	F	54.2
Lawson	2016	M	60
Macgregor (ACT)	2006	F	69.3
Macgregor (ACT)	2006	M	76.3
Macgregor (ACT)	2011	F	73.1
Macgregor (ACT)	2011	M	80.4
Macgregor (ACT)	2016	F	71.2
Macgregor (ACT)	2016	M	78.8
Macquarie	2006	F	63.1
Macquarie	2006	M	68.4
Macquarie	2011	F	60.7
Macquarie	2011	M	70
Macquarie	2016	F	60.2
Macquarie	2016	M	65.6
McKellar	2006	F	66.7
McKellar	2006	M	73.9
McKellar	2011	F	65.9
McKellar	2011	M	73
McKellar	2016	F	60.8
McKellar	2016	M	67.1
Melba	2006	F	64.4
Melba	2006	M	73.2
Melba	2011	F	62.3
Melba	2011	M	71.5
Melba	2016	F	58.5
Melba	2016	M	64.9
Page	2006	F	47.4
Page	2006	M	64.5
Page	2011	F	51.1
Page	2011	M	64.9
Page	2016	F	47.9
Page	2016	M	59.5
Scullin	2006	F	61
Scullin	2006	M	69.6
Scullin	2011	F	60.7
Scullin	2011	M	70.2
Scullin	2016	F	59
Scullin	2016	M	66.4
Spence	2006	F	66.2
Spence	2006	M	73
Spence	2011	F	67
Spence	2011	M	75.1
Spence	2016	F	60.5
Spence	2016	M	69.4
Weetangera	2006	F	62.8
Weetangera	2006	M	67.8
Weetangera	2011	F	62
Weetangera	2011	M	70.1
Weetangera	2016	F	57.5
Weetangera	2016	M	67.5
Molonglo Corridor	2006	F	100
Molonglo Corridor	2006	M	87.5
Molonglo Corridor	2011	F	37.5
Molonglo Corridor	2011	M	0
Molonglo Corridor	2016	F	50
Molonglo Corridor	2016	M	50
West Belconnen	2006	F	0
West Belconnen	2006	M	0
West Belconnen	2011	F	100
West Belconnen	2011	M	44.4
West Belconnen	2016	F	75
West Belconnen	2016	M	44.4
Hume	2006	F	0
Hume	2006	M	100
Hume	2011	F	0
Hume	2011	M	0
Hume	2016	F	0
Hume	2016	M	0.8
Kowen	2006	F	108.3
Kowen	2006	M	66.7
Kowen	2011	F	83.3
Kowen	2011	M	100
Kowen	2016	F	150
Kowen	2016	M	71.4
Canberra East	2006	F	54.5
Canberra East	2006	M	62
Canberra East	2011	F	56.8
Canberra East	2011	M	60.3
Canberra East	2016	F	49.2
Canberra East	2016	M	49.1
Canberra Airport	2006	F	94.4
Canberra Airport	2006	M	88.2
Canberra Airport	2011	F	81.5
Canberra Airport	2011	M	113.8
Canberra Airport	2016	F	85.7
Canberra Airport	2016	M	88.4
Majura	2006	F	63.3
Majura	2006	M	80
Majura	2011	F	59.4
Majura	2011	M	66.3
Majura	2016	F	50.7
Majura	2016	M	64.6
Amaroo	2006	F	75.7
Amaroo	2006	M	85.7
Amaroo	2011	F	75.8
Amaroo	2011	M	84.3
Amaroo	2016	F	71.1
Amaroo	2016	M	79.7
Bonner	2006	F	0
Bonner	2006	M	0
Bonner	2011	F	81.7
Bonner	2011	M	89.5
Bonner	2016	F	73.6
Bonner	2016	M	85.5
Casey	2006	F	0
Casey	2006	M	0
Casey	2011	F	81.8
Casey	2011	M	87.4
Casey	2016	F	77.6
Casey	2016	M	85.6
Crace	2006	F	0
Crace	2006	M	0
Crace	2011	F	83.6
Crace	2011	M	89.2
Crace	2016	F	75.3
Crace	2016	M	82.1
Forde	2006	F	0
Forde	2006	M	0
Forde	2011	F	78.6
Forde	2011	M	87.8
Forde	2016	F	76
Forde	2016	M	83.6
Franklin	2006	F	0
Franklin	2006	M	0
Franklin	2011	F	73.1
Franklin	2011	M	85.3
Franklin	2016	F	73.2
Franklin	2016	M	79.8
Gungahlin	2006	F	72.7
Gungahlin	2006	M	83
Gungahlin	2011	F	72.6
Gungahlin	2011	M	81.1
Gungahlin	2016	F	67.7
Gungahlin	2016	M	76.7
Hall	2006	F	68.6
Hall	2006	M	71.5
Hall	2011	F	75.6
Hall	2011	M	71.4
Hall	2016	F	56
Hall	2016	M	62.1
Harrison	2006	F	82.6
Harrison	2006	M	84.9
Harrison	2011	F	75
Harrison	2011	M	84
Harrison	2016	F	73.7
Harrison	2016	M	82.2
Mitchell	2006	F	100
Mitchell	2006	M	100
Mitchell	2011	F	100
Mitchell	2011	M	100
Mitchell	2016	F	0
Mitchell	2016	M	83.3
Ngunnawal	2006	F	70.5
Ngunnawal	2006	M	80
Ngunnawal	2011	F	71.5
Ngunnawal	2011	M	82.1
Ngunnawal	2016	F	70.4
Ngunnawal	2016	M	77.6
Nicholls	2006	F	71
Nicholls	2006	M	81.6
Nicholls	2011	F	70
Nicholls	2011	M	76.6
Nicholls	2016	F	65.8
Nicholls	2016	M	70.5
Palmerston	2006	F	69.4
Palmerston	2006	M	79.9
Palmerston	2011	F	71.8
Palmerston	2011	M	80
Palmerston	2016	F	65.7
Palmerston	2016	M	74.1
Gungahlin - East	2006	F	125
Gungahlin - East	2006	M	125
Gungahlin - East	2011	F	0
Gungahlin - East	2011	M	0
Gungahlin - East	2016	F	0
Gungahlin - East	2016	M	0
Gungahlin - West	2006	F	0
Gungahlin - West	2006	M	0
Gungahlin - West	2011	F	0
Gungahlin - West	2011	M	0
Gungahlin - West	2016	F	0
Gungahlin - West	2016	M	0
Jacka	2006	F	0
Jacka	2006	M	0
Jacka	2011	F	0
Jacka	2011	M	0
Jacka	2016	F	74.8
Jacka	2016	M	91.3
Kenny	2006	F	0
Kenny	2006	M	0
Kenny	2011	F	0
Kenny	2011	M	25.9
Kenny	2016	F	100
Kenny	2016	M	100
Moncrieff	2006	F	0
Moncrieff	2006	M	0
Moncrieff	2011	F	0
Moncrieff	2011	M	100
Moncrieff	2016	F	62.2
Moncrieff	2016	M	69.2
Taylor	2006	F	0
Taylor	2006	M	0
Taylor	2011	F	0
Taylor	2011	M	0
Taylor	2016	F	0
Taylor	2016	M	0
Throsby	2006	F	0
Throsby	2006	M	0
Throsby	2011	F	0
Throsby	2011	M	0
Throsby	2016	F	0
Throsby	2016	M	0
Acton	2006	F	46.5
Acton	2006	M	44
Acton	2011	F	47.9
Acton	2011	M	41.4
Acton	2016	F	50.5
Acton	2016	M	43.4
Ainslie	2006	F	62.1
Ainslie	2006	M	68.2
Ainslie	2011	F	61.1
Ainslie	2011	M	65.6
Ainslie	2016	F	57.7
Ainslie	2016	M	62.2
Braddon	2006	F	60.9
Braddon	2006	M	64.1
Braddon	2011	F	66.2
Braddon	2011	M	67.4
Braddon	2016	F	68.5
Braddon	2016	M	70.9
Civic	2006	F	63.1
Civic	2006	M	51.6
Civic	2011	F	57
Civic	2011	M	58.4
Civic	2016	F	52.9
Civic	2016	M	54.6
Dickson	2006	F	61.5
Dickson	2006	M	67.8
Dickson	2011	F	64.5
Dickson	2011	M	68.2
Dickson	2016	F	64.8
Dickson	2016	M	67.5
Downer	2006	F	57.1
Downer	2006	M	65.6
Downer	2011	F	62.6
Downer	2011	M	69.1
Downer	2016	F	61.3
Downer	2016	M	66.6
Hackett	2006	F	61.3
Hackett	2006	M	65.9
Hackett	2011	F	64.2
Hackett	2011	M	68.5
Hackett	2016	F	62.3
Hackett	2016	M	66.3
Lyneham	2006	F	59.1
Lyneham	2006	M	65.6
Lyneham	2011	F	61.5
Lyneham	2011	M	63.5
Lyneham	2016	F	59.2
Lyneham	2016	M	66.7
O'Connor (ACT)	2006	F	64
O'Connor (ACT)	2006	M	69.4
O'Connor (ACT)	2011	F	66.2
O'Connor (ACT)	2011	M	71.5
O'Connor (ACT)	2016	F	65.1
O'Connor (ACT)	2016	M	68.7
Turner	2006	F	66.3
Turner	2006	M	70.9
Turner	2011	F	70.3
Turner	2011	M	71.7
Turner	2016	F	65.2
Turner	2016	M	66.2
Watson	2006	F	66.4
Watson	2006	M	70.8
Watson	2011	F	69.5
Watson	2011	M	74
Watson	2016	F	68.6
Watson	2016	M	73.7
Black Mountain	2006	F	0
Black Mountain	2006	M	0
Black Mountain	2011	F	0
Black Mountain	2011	M	0
Black Mountain	2016	F	0
Black Mountain	2016	M	0
Campbell	2006	F	61.5
Campbell	2006	M	68
Campbell	2011	F	61.1
Campbell	2011	M	68.2
Campbell	2016	F	59.2
Campbell	2016	M	63
Duntroon	2006	F	81.4
Duntroon	2006	M	93.1
Duntroon	2011	F	80.2
Duntroon	2011	M	88.8
Duntroon	2016	F	80.9
Duntroon	2016	M	89.1
Parkes (ACT) - North	2006	F	0
Parkes (ACT) - North	2006	M	0
Parkes (ACT) - North	2011	F	0
Parkes (ACT) - North	2011	M	0
Parkes (ACT) - North	2016	F	0
Parkes (ACT) - North	2016	M	0
Reid	2006	F	50.9
Reid	2006	M	57.2
Reid	2011	F	56.6
Reid	2011	M	60.5
Reid	2016	F	59.6
Reid	2016	M	59.1
Russell	2006	F	0
Russell	2006	M	0
Russell	2011	F	0
Russell	2011	M	0
Russell	2016	F	0
Russell	2016	M	0
Deakin	2006	F	51.6
Deakin	2006	M	68.2
Deakin	2011	F	53.2
Deakin	2011	M	70.1
Deakin	2016	F	54.5
Deakin	2016	M	64.9
Forrest	2006	F	68
Forrest	2006	M	74.6
Forrest	2011	F	65.2
Forrest	2011	M	74.6
Forrest	2016	F	61
Forrest	2016	M	71
Griffith (ACT)	2006	F	65.1
Griffith (ACT)	2006	M	68.5
Griffith (ACT)	2011	F	67.3
Griffith (ACT)	2011	M	72.5
Griffith (ACT)	2016	F	62
Griffith (ACT)	2016	M	68.9
Lake Burley Griffin	2006	F	0
Lake Burley Griffin	2006	M	0
Lake Burley Griffin	2011	F	0
Lake Burley Griffin	2011	M	0
Lake Burley Griffin	2016	F	0
Lake Burley Griffin	2016	M	0
Narrabundah	2006	F	58.8
Narrabundah	2006	M	67.1
Narrabundah	2011	F	61.9
Narrabundah	2011	M	70.2
Narrabundah	2016	F	59.1
Narrabundah	2016	M	62.7
Parkes (ACT) - South	2006	F	0
Parkes (ACT) - South	2006	M	133.3
Parkes (ACT) - South	2011	F	0
Parkes (ACT) - South	2011	M	0
Parkes (ACT) - South	2016	F	0
Parkes (ACT) - South	2016	M	0
Red Hill (ACT)	2006	F	56.3
Red Hill (ACT)	2006	M	61.9
Red Hill (ACT)	2011	F	57.1
Red Hill (ACT)	2011	M	66.1
Red Hill (ACT)	2016	F	58.6
Red Hill (ACT)	2016	M	61.4
Yarralumla	2006	F	56.2
Yarralumla	2006	M	67.1
Yarralumla	2011	F	58.5
Yarralumla	2011	M	67.6
Yarralumla	2016	F	51.9
Yarralumla	2016	M	63.5
Barton	2006	F	77.8
Barton	2006	M	83.1
Barton	2011	F	71.7
Barton	2011	M	75.6
Barton	2016	F	71.3
Barton	2016	M	75.9
Fyshwick	2006	F	100
Fyshwick	2006	M	28.3
