SA2_NAME16	Year	SameAddress1YearAgo	Sex	persons
Broome	2016	1	F	4299
Broome	2016	1	M	4401
Derby - West Kimberley	2006		F	320
Derby - West Kimberley	2006		M	359
Derby - West Kimberley	2006	0	F	616
Derby - West Kimberley	2006	0	M	619
Derby - West Kimberley	2006	1	F	2297
Derby - West Kimberley	2006	1	M	2345
Derby - West Kimberley	2011		F	421
Derby - West Kimberley	2011		M	1865
Derby - West Kimberley	2011	0	F	577
Derby - West Kimberley	2011	0	M	563
Derby - West Kimberley	2011	1	F	2457
Derby - West Kimberley	2011	1	M	2530
Derby - West Kimberley	2016		F	403
Derby - West Kimberley	2016		M	529
Derby - West Kimberley	2016	0	F	678
Derby - West Kimberley	2016	0	M	652
Derby - West Kimberley	2016	1	F	2731
Derby - West Kimberley	2016	1	M	2708
Halls Creek	2006		F	201
Halls Creek	2006		M	219
Halls Creek	2006	0	F	261
Halls Creek	2006	0	M	278
Halls Creek	2006	1	F	1077
Halls Creek	2006	1	M	1055
Halls Creek	2011		F	81
Halls Creek	2011		M	136
Halls Creek	2011	0	F	266
Halls Creek	2011	0	M	274
Halls Creek	2011	1	F	1394
Halls Creek	2011	1	M	1417
Halls Creek	2016		F	187
Halls Creek	2016		M	207
Halls Creek	2016	0	F	326
Halls Creek	2016	0	M	340
Halls Creek	2016	1	F	1156
Halls Creek	2016	1	M	1059
Kununurra	2006		F	490
Kununurra	2006		M	594
Kununurra	2006	0	F	730
Kununurra	2006	0	M	719
Kununurra	2006	1	F	1908
Kununurra	2006	1	M	2155
Kununurra	2011		F	371
Kununurra	2011		M	525
Kununurra	2011	0	F	911
Kununurra	2011	0	M	998
Kununurra	2011	1	F	2465
Kununurra	2011	1	M	2528
Kununurra	2016		F	512
Kununurra	2016		M	508
Kununurra	2016	0	F	758
Kununurra	2016	0	M	689
Kununurra	2016	1	F	2347
Kununurra	2016	1	M	2339
Roebuck	2006		F	55
Roebuck	2006		M	80
Roebuck	2006	0	F	141
Roebuck	2006	0	M	132
Roebuck	2006	1	F	656
Roebuck	2006	1	M	736
Roebuck	2011		F	64
Roebuck	2011		M	79
Roebuck	2011	0	F	150
Roebuck	2011	0	M	148
Roebuck	2011	1	F	858
Roebuck	2011	1	M	941
Roebuck	2016		F	85
Roebuck	2016		M	97
Roebuck	2016	0	F	154
Roebuck	2016	0	M	143
Roebuck	2016	1	F	885
Roebuck	2016	1	M	881
East Pilbara	2006		F	100
East Pilbara	2006		M	404
East Pilbara	2006	0	F	237
East Pilbara	2006	0	M	354
East Pilbara	2006	1	F	653
East Pilbara	2006	1	M	952
East Pilbara	2011		F	187
East Pilbara	2011		M	930
East Pilbara	2011	0	F	439
East Pilbara	2011	0	M	1378
East Pilbara	2011	1	F	958
East Pilbara	2011	1	M	2003
East Pilbara	2016		F	296
East Pilbara	2016		M	1157
East Pilbara	2016	0	F	362
East Pilbara	2016	0	M	919
East Pilbara	2016	1	F	1086
East Pilbara	2016	1	M	2835
Newman	2006		F	319
Newman	2006		M	409
Newman	2006	0	F	548
Newman	2006	0	M	627
Newman	2006	1	F	1082
Newman	2006	1	M	1259
Newman	2011		F	474
Newman	2011		M	1122
Newman	2011	0	F	738
Newman	2011	0	M	1218
Newman	2011	1	F	1431
Newman	2011	1	M	2332
Newman	2016		F	296
Newman	2016		M	510
Newman	2016	0	F	527
Newman	2016	0	M	569
Newman	2016	1	F	1216
Newman	2016	1	M	1450
Port Hedland	2006		F	254
Port Hedland	2006		M	314
Port Hedland	2006	0	F	476
Port Hedland	2006	0	M	614
Port Hedland	2006	1	F	924
Port Hedland	2006	1	M	1136
Port Hedland	2011		F	339
Port Hedland	2011		M	594
Port Hedland	2011	0	F	473
Port Hedland	2011	0	M	647
Port Hedland	2011	1	F	1028
Port Hedland	2011	1	M	1312
Port Hedland	2016		F	272
Port Hedland	2016		M	360
Port Hedland	2016	0	F	614
Port Hedland	2016	0	M	685
Port Hedland	2016	1	F	1075
Port Hedland	2016	1	M	1357
South Hedland	2006		F	1265
South Hedland	2006		M	1442
South Hedland	2006	0	F	816
South Hedland	2006	0	M	861
South Hedland	2006	1	F	1607
South Hedland	2006	1	M	1843
South Hedland	2011		F	951
South Hedland	2011		M	1101
South Hedland	2011	0	F	1147
South Hedland	2011	0	M	1339
South Hedland	2011	1	F	2208
South Hedland	2011	1	M	2627
South Hedland	2016		F	846
South Hedland	2016		M	918
South Hedland	2016	0	F	1242
South Hedland	2016	0	M	1260
South Hedland	2016	1	F	2444
South Hedland	2016	1	M	2762
Ashburton (WA)	2006		F	279
Ashburton (WA)	2006		M	492
Ashburton (WA)	2006	0	F	616
Ashburton (WA)	2006	0	M	719
Ashburton (WA)	2006	1	F	1748
Ashburton (WA)	2006	1	M	2225
Ashburton (WA)	2011		F	386
Ashburton (WA)	2011		M	1194
Ashburton (WA)	2011	0	F	896
Ashburton (WA)	2011	0	M	1856
Ashburton (WA)	2011	1	F	2198
Ashburton (WA)	2011	1	M	3472
Ashburton (WA)	2016		F	510
Ashburton (WA)	2016		M	1882
Ashburton (WA)	2016	0	F	881
Ashburton (WA)	2016	0	M	2416
Ashburton (WA)	2016	1	F	2209
Ashburton (WA)	2016	1	M	5129
Karratha	2006		F	833
Karratha	2006		M	1116
Karratha	2006	0	F	1590
Karratha	2006	0	M	1750
Karratha	2006	1	F	3058
Karratha	2006	1	M	3453
Karratha	2011		F	1258
Karratha	2011		M	2102
Karratha	2011	0	F	1824
Karratha	2011	0	M	2389
Karratha	2011	1	F	3871
Karratha	2011	1	M	5035
Karratha	2016		F	987
Karratha	2016		M	1248
Karratha	2016	0	F	2093
Karratha	2016	0	M	2228
Karratha	2016	1	F	4319
Karratha	2016	1	M	4949
Roebourne	2006		F	257
Roebourne	2006		M	452
Roebourne	2006	0	F	435
Roebourne	2006	0	M	484
Roebourne	2006	1	F	1380
Roebourne	2006	1	M	1607
Roebourne	2011		F	408
Roebourne	2011		M	1294
Roebourne	2011	0	F	428
Roebourne	2011	0	M	994
Roebourne	2011	1	F	1364
Roebourne	2011	1	M	1938
Roebourne	2016		F	233
Roebourne	2016		M	806
Roebourne	2016	0	F	421
Roebourne	2016	0	M	608
Roebourne	2016	1	F	1478
Roebourne	2016	1	M	2102
Esperance	2006		F	333
Esperance	2006		M	429
Esperance	2006	0	F	1183
Esperance	2006	0	M	1035
Esperance	2006	1	F	4243
Esperance	2006	1	M	4073
Esperance	2011		F	386
Esperance	2011		M	480
Esperance	2011	0	F	974
Esperance	2011	0	M	898
Esperance	2011	1	F	4429
Esperance	2011	1	M	4263
Esperance	2016		F	706
Esperance	2016		M	790
Esperance	2016	0	F	857
Esperance	2016	0	M	830
Esperance	2016	1	F	4508
Esperance	2016	1	M	4424
Esperance Region	2006		F	121
Esperance Region	2006		M	164
Esperance Region	2006	0	F	304
Esperance Region	2006	0	M	464
Esperance Region	2006	1	F	1088
Esperance Region	2006	1	M	1483
Esperance Region	2011		F	125
Esperance Region	2011		M	151
Esperance Region	2011	0	F	420
Esperance Region	2011	0	M	522
Esperance Region	2011	1	F	1349
Esperance Region	2011	1	M	1601
Esperance Region	2016		F	290
Esperance Region	2016		M	348
Esperance Region	2016	0	F	225
Esperance Region	2016	0	M	252
Esperance Region	2016	1	F	1276
Esperance Region	2016	1	M	1466
Carnarvon	2006		F	258
Carnarvon	2006		M	261
Carnarvon	2006	0	F	528
Carnarvon	2006	0	M	515
Carnarvon	2006	1	F	1832
Carnarvon	2006	1	M	1958
Carnarvon	2011		F	318
Carnarvon	2011		M	326
Carnarvon	2011	0	F	391
Carnarvon	2011	0	M	388
Carnarvon	2011	1	F	1909
Carnarvon	2011	1	M	2017
Carnarvon	2016		F	417
Carnarvon	2016		M	461
Carnarvon	2016	0	F	359
Carnarvon	2016	0	M	361
Carnarvon	2016	1	F	1704
Carnarvon	2016	1	M	1856
Exmouth	2006		F	169
Exmouth	2006		M	233
Exmouth	2006	0	F	427
Exmouth	2006	0	M	429
Exmouth	2006	1	F	1045
Exmouth	2006	1	M	1230
Exmouth	2011		F	165
Exmouth	2011		M	216
Exmouth	2011	0	F	390
Exmouth	2011	0	M	419
Exmouth	2011	1	F	1277
Exmouth	2011	1	M	1474
Exmouth	2016		F	240
Exmouth	2016		M	314
Exmouth	2016	0	F	396
Exmouth	2016	0	M	415
Exmouth	2016	1	F	1378
Exmouth	2016	1	M	1588
Boulder	2006		F	438
Boulder	2006		M	591
Boulder	2006	0	F	907
Boulder	2006	0	M	935
Boulder	2006	1	F	2179
Boulder	2006	1	M	2370
Boulder	2011		F	536
Boulder	2011		M	722
Boulder	2011	0	F	703
Boulder	2011	0	M	733
Boulder	2011	1	F	2396
Boulder	2011	1	M	2646
Boulder	2016		F	488
Boulder	2016		M	650
Boulder	2016	0	F	496
Boulder	2016	0	M	529
Boulder	2016	1	F	2356
Boulder	2016	1	M	2573
Kalgoorlie	2006		F	747
Kalgoorlie	2006		M	913
Kalgoorlie	2006	0	F	1609
Kalgoorlie	2006	0	M	1789
Kalgoorlie	2006	1	F	3521
Kalgoorlie	2006	1	M	3871
Kalgoorlie	2011		F	740
Kalgoorlie	2011		M	1016
Kalgoorlie	2011	0	F	1350
Kalgoorlie	2011	0	M	1550
Kalgoorlie	2011	1	F	4448
Kalgoorlie	2011	1	M	4847
Kalgoorlie	2016		F	860
Kalgoorlie	2016		M	1019
Kalgoorlie	2016	0	F	1162
Kalgoorlie	2016	0	M	1274
Kalgoorlie	2016	1	F	4593
Kalgoorlie	2016	1	M	5022
Kalgoorlie - North	2006		F	547
Kalgoorlie - North	2006		M	548
Kalgoorlie - North	2006	0	F	1045
Kalgoorlie - North	2006	0	M	1059
Kalgoorlie - North	2006	1	F	2539
Kalgoorlie - North	2006	1	M	2635
Kalgoorlie - North	2011		F	493
Kalgoorlie - North	2011		M	560
Kalgoorlie - North	2011	0	F	995
Kalgoorlie - North	2011	0	M	1014
Kalgoorlie - North	2011	1	F	3057
Kalgoorlie - North	2011	1	M	3044
Kalgoorlie - North	2016		F	463
Kalgoorlie - North	2016		M	512
Kalgoorlie - North	2016	0	F	812
Kalgoorlie - North	2016	0	M	807
Kalgoorlie - North	2016	1	F	3106
Kalgoorlie - North	2016	1	M	3142
Kalgoorlie Airport	2006		F	0
Kalgoorlie Airport	2006		M	0
Kalgoorlie Airport	2006	0	F	0
Kalgoorlie Airport	2006	0	M	0
Kalgoorlie Airport	2006	1	F	0
Kalgoorlie Airport	2006	1	M	0
Kalgoorlie Airport	2011		F	0
Kalgoorlie Airport	2011		M	0
Kalgoorlie Airport	2011	0	F	0
Kalgoorlie Airport	2011	0	M	0
Kalgoorlie Airport	2011	1	F	0
Kalgoorlie Airport	2011	1	M	0
Kalgoorlie Airport	2016		F	0
Kalgoorlie Airport	2016		M	5
Kalgoorlie Airport	2016	0	F	0
Kalgoorlie Airport	2016	0	M	0
Kalgoorlie Airport	2016	1	F	0
Kalgoorlie Airport	2016	1	M	0
Kambalda - Coolgardie - Norseman	2006		F	289
Kambalda - Coolgardie - Norseman	2006		M	349
Kambalda - Coolgardie - Norseman	2006	0	F	557
Kambalda - Coolgardie - Norseman	2006	0	M	657
Kambalda - Coolgardie - Norseman	2006	1	F	1421
Kambalda - Coolgardie - Norseman	2006	1	M	1774
Kambalda - Coolgardie - Norseman	2011		F	273
Kambalda - Coolgardie - Norseman	2011		M	432
Kambalda - Coolgardie - Norseman	2011	0	F	517
Kambalda - Coolgardie - Norseman	2011	0	M	641
Kambalda - Coolgardie - Norseman	2011	1	F	1633
Kambalda - Coolgardie - Norseman	2011	1	M	1914
Kambalda - Coolgardie - Norseman	2016		F	292
Kambalda - Coolgardie - Norseman	2016		M	414
Kambalda - Coolgardie - Norseman	2016	0	F	382
Kambalda - Coolgardie - Norseman	2016	0	M	436
Kambalda - Coolgardie - Norseman	2016	1	F	1397
Kambalda - Coolgardie - Norseman	2016	1	M	1646
Leinster - Leonora	2006		F	127
Leinster - Leonora	2006		M	166
Leinster - Leonora	2006	0	F	346
Leinster - Leonora	2006	0	M	496
Leinster - Leonora	2006	1	F	1181
Leinster - Leonora	2006	1	M	1376
Leinster - Leonora	2011		F	276
Leinster - Leonora	2011		M	664
Leinster - Leonora	2011	0	F	443
Leinster - Leonora	2011	0	M	752
Leinster - Leonora	2011	1	F	1410
Leinster - Leonora	2011	1	M	2020
Leinster - Leonora	2016		F	231
Leinster - Leonora	2016		M	481
Leinster - Leonora	2016	0	F	448
Leinster - Leonora	2016	0	M	594
Leinster - Leonora	2016	1	F	1214
Leinster - Leonora	2016	1	M	1690
Trafalgar (WA)	2006		F	0
Trafalgar (WA)	2006		M	0
Trafalgar (WA)	2006	0	F	0
Trafalgar (WA)	2006	0	M	0
Trafalgar (WA)	2006	1	F	0
Trafalgar (WA)	2006	1	M	0
Trafalgar (WA)	2011		F	0
Trafalgar (WA)	2011		M	0
Trafalgar (WA)	2011	0	F	0
Trafalgar (WA)	2011	0	M	0
Trafalgar (WA)	2011	1	F	0
Trafalgar (WA)	2011	1	M	0
Trafalgar (WA)	2016		F	0
Trafalgar (WA)	2016		M	0
Trafalgar (WA)	2016	0	F	0
Trafalgar (WA)	2016	0	M	0
Trafalgar (WA)	2016	1	F	0
Trafalgar (WA)	2016	1	M	0
Geraldton	2006		F	545
Geraldton	2006		M	646
Geraldton	2006	0	F	1376
Geraldton	2006	0	M	1228
Geraldton	2006	1	F	4357
Geraldton	2006	1	M	4083
Geraldton	2011		F	437
Geraldton	2011		M	442
Geraldton	2011	0	F	1337
Geraldton	2011	0	M	1127
Geraldton	2011	1	F	4644
Geraldton	2011	1	M	4352
Geraldton	2016		F	781
Geraldton	2016		M	839
Geraldton	2016	0	F	945
Geraldton	2016	0	M	871
Geraldton	2016	1	F	4294
Geraldton	2016	1	M	4062
Geraldton - East	2006		F	442
Geraldton - East	2006		M	555
Geraldton - East	2006	0	F	608
Geraldton - East	2006	0	M	599
Geraldton - East	2006	1	F	2524
Geraldton - East	2006	1	M	2519
Geraldton - East	2011		F	297
Geraldton - East	2011		M	543
Geraldton - East	2011	0	F	534
Geraldton - East	2011	0	M	495
Geraldton - East	2011	1	F	2932
Geraldton - East	2011	1	M	2944
Geraldton - East	2016		F	531
Geraldton - East	2016		M	691
Geraldton - East	2016	0	F	460
Geraldton - East	2016	0	M	396
Geraldton - East	2016	1	F	2930
Geraldton - East	2016	1	M	2956
Geraldton - North	2006		F	239
Geraldton - North	2006		M	260
Geraldton - North	2006	0	F	488
Geraldton - North	2006	0	M	463
Geraldton - North	2006	1	F	1878
Geraldton - North	2006	1	M	1887
Geraldton - North	2011		F	122
Geraldton - North	2011		M	188
Geraldton - North	2011	0	F	607
Geraldton - North	2011	0	M	603
Geraldton - North	2011	1	F	2481
Geraldton - North	2011	1	M	2496
Geraldton - North	2016		F	332
Geraldton - North	2016		M	378
Geraldton - North	2016	0	F	727
Geraldton - North	2016	0	M	632
Geraldton - North	2016	1	F	2803
Geraldton - North	2016	1	M	2822
Geraldton - South	2006		F	219
Geraldton - South	2006		M	256
Geraldton - South	2006	0	F	878
Geraldton - South	2006	0	M	806
Geraldton - South	2006	1	F	2725
Geraldton - South	2006	1	M	2718
Geraldton - South	2011		F	233
Geraldton - South	2011		M	280
Geraldton - South	2011	0	F	871
Geraldton - South	2011	0	M	816
Geraldton - South	2011	1	F	3537
Geraldton - South	2011	1	M	3429
Geraldton - South	2016		F	452
Geraldton - South	2016		M	452
Geraldton - South	2016	0	F	853
Geraldton - South	2016	0	M	782
Geraldton - South	2016	1	F	3809
Geraldton - South	2016	1	M	3635
Irwin	2006		F	92
Irwin	2006		M	137
Irwin	2006	0	F	263
Irwin	2006	0	M	274
Irwin	2006	1	F	1116
Irwin	2006	1	M	1176
Irwin	2011		F	86
Irwin	2011		M	132
Irwin	2011	0	F	264
Irwin	2011	0	M	247
Irwin	2011	1	F	1395
Irwin	2011	1	M	1442
Irwin	2016		F	154
Irwin	2016		M	161
Irwin	2016	0	F	230
Irwin	2016	0	M	218
Irwin	2016	1	F	1388
Irwin	2016	1	M	1420
Meekatharra	2006		F	253
Meekatharra	2006		M	284
Meekatharra	2006	0	F	306
Meekatharra	2006	0	M	409
Meekatharra	2006	1	F	778
Meekatharra	2006	1	M	1040
Meekatharra	2011		F	205
Meekatharra	2011		M	426
Meekatharra	2011	0	F	400
Meekatharra	2011	0	M	699
Meekatharra	2011	1	F	910
Meekatharra	2011	1	M	1433
Meekatharra	2016		F	262
Meekatharra	2016		M	450
Meekatharra	2016	0	F	201
Meekatharra	2016	0	M	312
Meekatharra	2016	1	F	728
Meekatharra	2016	1	M	1111
Morawa	2006		F	124
Morawa	2006		M	176
Morawa	2006	0	F	379
Morawa	2006	0	M	414
Morawa	2006	1	F	1541
Morawa	2006	1	M	1800
Morawa	2011		F	124
Morawa	2011		M	201
Morawa	2011	0	F	320
Morawa	2011	0	M	487
Morawa	2011	1	F	1550
Morawa	2011	1	M	1817
Morawa	2016		F	198
Morawa	2016		M	228
Morawa	2016	0	F	247
Morawa	2016	0	M	285
Morawa	2016	1	F	1348
Morawa	2016	1	M	1705
Northampton - Mullewa - Greenough	2006		F	176
Northampton - Mullewa - Greenough	2006		M	238
Northampton - Mullewa - Greenough	2006	0	F	470
Northampton - Mullewa - Greenough	2006	0	M	458
Northampton - Mullewa - Greenough	2006	1	F	2035
Northampton - Mullewa - Greenough	2006	1	M	2310
Northampton - Mullewa - Greenough	2011		F	154
Northampton - Mullewa - Greenough	2011		M	216
Northampton - Mullewa - Greenough	2011	0	F	352
Northampton - Mullewa - Greenough	2011	0	M	385
Northampton - Mullewa - Greenough	2011	1	F	2226
Northampton - Mullewa - Greenough	2011	1	M	2440
Northampton - Mullewa - Greenough	2016		F	333
Northampton - Mullewa - Greenough	2016		M	414
Northampton - Mullewa - Greenough	2016	0	F	348
Northampton - Mullewa - Greenough	2016	0	M	345
Northampton - Mullewa - Greenough	2016	1	F	2168
Northampton - Mullewa - Greenough	2016	1	M	2335
Migratory - Offshore - Shipping (WA)	2006		F	3
Migratory - Offshore - Shipping (WA)	2006		M	41
Migratory - Offshore - Shipping (WA)	2006	0	F	10
Migratory - Offshore - Shipping (WA)	2006	0	M	62
Migratory - Offshore - Shipping (WA)	2006	1	F	13
Migratory - Offshore - Shipping (WA)	2006	1	M	211
Migratory - Offshore - Shipping (WA)	2011		F	5
Migratory - Offshore - Shipping (WA)	2011		M	61
Migratory - Offshore - Shipping (WA)	2011	0	F	12
Migratory - Offshore - Shipping (WA)	2011	0	M	66
Migratory - Offshore - Shipping (WA)	2011	1	F	16
Migratory - Offshore - Shipping (WA)	2011	1	M	254
Migratory - Offshore - Shipping (WA)	2016		F	3
Migratory - Offshore - Shipping (WA)	2016		M	76
Migratory - Offshore - Shipping (WA)	2016	0	F	12
Migratory - Offshore - Shipping (WA)	2016	0	M	73
Migratory - Offshore - Shipping (WA)	2016	1	F	11
Migratory - Offshore - Shipping (WA)	2016	1	M	259
No usual address (WA)	2006		F	301
No usual address (WA)	2006		M	530
No usual address (WA)	2006	0	F	1889
No usual address (WA)	2006	0	M	2281
No usual address (WA)	2006	1	F	351
No usual address (WA)	2006	1	M	631
No usual address (WA)	2011		F	477
No usual address (WA)	2011		M	957
No usual address (WA)	2011	0	F	2088
No usual address (WA)	2011	0	M	2558
No usual address (WA)	2011	1	F	445
No usual address (WA)	2011	1	M	770
No usual address (WA)	2016		F	635
No usual address (WA)	2016		M	1027
No usual address (WA)	2016	0	F	1346
No usual address (WA)	2016	0	M	1691
No usual address (WA)	2016	1	F	434
No usual address (WA)	2016	1	M	814
Bridgewater - Gagebrook	2006		F	422
Bridgewater - Gagebrook	2006		M	427
Bridgewater - Gagebrook	2006	0	F	516
Bridgewater - Gagebrook	2006	0	M	411
Bridgewater - Gagebrook	2006	1	F	2833
Bridgewater - Gagebrook	2006	1	M	2675
Bridgewater - Gagebrook	2011		F	466
Bridgewater - Gagebrook	2011		M	360
Bridgewater - Gagebrook	2011	0	F	447
Bridgewater - Gagebrook	2011	0	M	368
Bridgewater - Gagebrook	2011	1	F	3033
Bridgewater - Gagebrook	2011	1	M	2818
Bridgewater - Gagebrook	2016		F	499
Bridgewater - Gagebrook	2016		M	454
Bridgewater - Gagebrook	2016	0	F	428
Bridgewater - Gagebrook	2016	0	M	357
Bridgewater - Gagebrook	2016	1	F	2838
Bridgewater - Gagebrook	2016	1	M	2712
Brighton - Pontville	2006		F	95
Brighton - Pontville	2006		M	139
Brighton - Pontville	2006	0	F	317
Brighton - Pontville	2006	0	M	284
Brighton - Pontville	2006	1	F	1430
Brighton - Pontville	2006	1	M	1458
Brighton - Pontville	2011		F	94
Brighton - Pontville	2011		M	92
Brighton - Pontville	2011	0	F	299
Brighton - Pontville	2011	0	M	291
Brighton - Pontville	2011	1	F	2024
Brighton - Pontville	2011	1	M	2001
Brighton - Pontville	2016		F	233
Brighton - Pontville	2016		M	229
Brighton - Pontville	2016	0	F	339
Brighton - Pontville	2016	0	M	315
Brighton - Pontville	2016	1	F	2192
Brighton - Pontville	2016	1	M	2134
Old Beach - Otago	2006		F	137
Old Beach - Otago	2006		M	107
Old Beach - Otago	2006	0	F	268
Old Beach - Otago	2006	0	M	248
Old Beach - Otago	2006	1	F	1476
Old Beach - Otago	2006	1	M	1449
Old Beach - Otago	2011		F	42
Old Beach - Otago	2011		M	68
Old Beach - Otago	2011	0	F	269
Old Beach - Otago	2011	0	M	237
Old Beach - Otago	2011	1	F	1579
Old Beach - Otago	2011	1	M	1534
Old Beach - Otago	2016		F	152
Old Beach - Otago	2016		M	141
Old Beach - Otago	2016	0	F	315
Old Beach - Otago	2016	0	M	279
Old Beach - Otago	2016	1	F	1726
Old Beach - Otago	2016	1	M	1725
Bellerive - Rosny	2006		F	106
Bellerive - Rosny	2006		M	105
Bellerive - Rosny	2006	0	F	448
Bellerive - Rosny	2006	0	M	414
Bellerive - Rosny	2006	1	F	2557
Bellerive - Rosny	2006	1	M	2102
Bellerive - Rosny	2011		F	141
Bellerive - Rosny	2011		M	154
Bellerive - Rosny	2011	0	F	376
Bellerive - Rosny	2011	0	M	370
Bellerive - Rosny	2011	1	F	2559
Bellerive - Rosny	2011	1	M	2233
Bellerive - Rosny	2016		F	254
Bellerive - Rosny	2016		M	226
Bellerive - Rosny	2016	0	F	345
Bellerive - Rosny	2016	0	M	356
Bellerive - Rosny	2016	1	F	2536
Bellerive - Rosny	2016	1	M	2223
Cambridge	2006		F	147
Cambridge	2006		M	193
Cambridge	2006	0	F	345
Cambridge	2006	0	M	379
Cambridge	2006	1	F	2839
Cambridge	2006	1	M	2866
Cambridge	2011		F	102
Cambridge	2011		M	103
Cambridge	2011	0	F	375
Cambridge	2011	0	M	400
Cambridge	2011	1	F	3101
Cambridge	2011	1	M	3133
Cambridge	2016		F	219
Cambridge	2016		M	258
Cambridge	2016	0	F	402
Cambridge	2016	0	M	374
Cambridge	2016	1	F	3172
Cambridge	2016	1	M	3228
Geilston Bay - Risdon	2006		F	54
Geilston Bay - Risdon	2006		M	74
Geilston Bay - Risdon	2006	0	F	168
Geilston Bay - Risdon	2006	0	M	138
Geilston Bay - Risdon	2006	1	F	1325
Geilston Bay - Risdon	2006	1	M	1215
Geilston Bay - Risdon	2011		F	72
Geilston Bay - Risdon	2011		M	77
Geilston Bay - Risdon	2011	0	F	186
Geilston Bay - Risdon	2011	0	M	163
Geilston Bay - Risdon	2011	1	F	1412
Geilston Bay - Risdon	2011	1	M	1274
Geilston Bay - Risdon	2016		F	106
Geilston Bay - Risdon	2016		M	135
Geilston Bay - Risdon	2016	0	F	178
Geilston Bay - Risdon	2016	0	M	165
Geilston Bay - Risdon	2016	1	F	1401
Geilston Bay - Risdon	2016	1	M	1237
Howrah - Tranmere	2006		F	193
Howrah - Tranmere	2006		M	191
Howrah - Tranmere	2006	0	F	584
Howrah - Tranmere	2006	0	M	496
Howrah - Tranmere	2006	1	F	3828
Howrah - Tranmere	2006	1	M	3587
Howrah - Tranmere	2011		F	204
Howrah - Tranmere	2011		M	204
Howrah - Tranmere	2011	0	F	619
Howrah - Tranmere	2011	0	M	567
Howrah - Tranmere	2011	1	F	4179
Howrah - Tranmere	2011	1	M	3864
Howrah - Tranmere	2016		F	391
Howrah - Tranmere	2016		M	376
Howrah - Tranmere	2016	0	F	633
Howrah - Tranmere	2016	0	M	598
Howrah - Tranmere	2016	1	F	4428
Howrah - Tranmere	2016	1	M	3959
Lindisfarne - Rose Bay	2006		F	180
Lindisfarne - Rose Bay	2006		M	180
Lindisfarne - Rose Bay	2006	0	F	470
Lindisfarne - Rose Bay	2006	0	M	429
Lindisfarne - Rose Bay	2006	1	F	2965
Lindisfarne - Rose Bay	2006	1	M	2554
Lindisfarne - Rose Bay	2011		F	138
Lindisfarne - Rose Bay	2011		M	94
Lindisfarne - Rose Bay	2011	0	F	457
Lindisfarne - Rose Bay	2011	0	M	428
Lindisfarne - Rose Bay	2011	1	F	2999
Lindisfarne - Rose Bay	2011	1	M	2599
Lindisfarne - Rose Bay	2016		F	362
Lindisfarne - Rose Bay	2016		M	274
Lindisfarne - Rose Bay	2016	0	F	508
Lindisfarne - Rose Bay	2016	0	M	443
Lindisfarne - Rose Bay	2016	1	F	3040
Lindisfarne - Rose Bay	2016	1	M	2661
Mornington - Warrane	2006		F	142
Mornington - Warrane	2006		M	123
Mornington - Warrane	2006	0	F	328
Mornington - Warrane	2006	0	M	278
Mornington - Warrane	2006	1	F	1810
Mornington - Warrane	2006	1	M	1653
Mornington - Warrane	2011		F	192
Mornington - Warrane	2011		M	169
Mornington - Warrane	2011	0	F	345
Mornington - Warrane	2011	0	M	272
Mornington - Warrane	2011	1	F	1888
Mornington - Warrane	2011	1	M	1727
Mornington - Warrane	2016		F	224
Mornington - Warrane	2016		M	207
Mornington - Warrane	2016	0	F	339
Mornington - Warrane	2016	0	M	305
Mornington - Warrane	2016	1	F	1881
Mornington - Warrane	2016	1	M	1743
Risdon Vale	2006		F	114
Risdon Vale	2006		M	422
Risdon Vale	2006	0	F	130
Risdon Vale	2006	0	M	143
Risdon Vale	2006	1	F	1034
Risdon Vale	2006	1	M	1022
Risdon Vale	2011		F	112
Risdon Vale	2011		M	478
Risdon Vale	2011	0	F	142
Risdon Vale	2011	0	M	128
Risdon Vale	2011	1	F	1007
Risdon Vale	2011	1	M	1041
Risdon Vale	2016		F	183
Risdon Vale	2016		M	606
Risdon Vale	2016	0	F	134
Risdon Vale	2016	0	M	127
Risdon Vale	2016	1	F	1063
Risdon Vale	2016	1	M	982
Rokeby	2006		F	283
Rokeby	2006		M	259
Rokeby	2006	0	F	367
Rokeby	2006	0	M	300
Rokeby	2006	1	F	1988
Rokeby	2006	1	M	1809
Rokeby	2011		F	193
Rokeby	2011		M	231
Rokeby	2011	0	F	382
Rokeby	2011	0	M	378
Rokeby	2011	1	F	2246
Rokeby	2011	1	M	2064
Rokeby	2016		F	336
Rokeby	2016		M	316
Rokeby	2016	0	F	421
Rokeby	2016	0	M	394
Rokeby	2016	1	F	2464
Rokeby	2016	1	M	2179
South Arm	2006		F	82
South Arm	2006		M	106
South Arm	2006	0	F	226
South Arm	2006	0	M	253
South Arm	2006	1	F	1538
South Arm	2006	1	M	1610
South Arm	2011		F	99
South Arm	2011		M	98
South Arm	2011	0	F	224
South Arm	2011	0	M	217
South Arm	2011	1	F	1689
South Arm	2011	1	M	1748
South Arm	2016		F	147
South Arm	2016		M	165
South Arm	2016	0	F	193
South Arm	2016	0	M	182
South Arm	2016	1	F	1754
South Arm	2016	1	M	1768
Austins Ferry - Granton	2006		F	92
Austins Ferry - Granton	2006		M	78
Austins Ferry - Granton	2006	0	F	200
Austins Ferry - Granton	2006	0	M	206
Austins Ferry - Granton	2006	1	F	1336
