SA2_NAME16	Year	NonSchoolQualification	persons
Yass Region	2016		6396
Yass Region	2016	Certificate nfd	171
Yass Region	2016	Certificate I and II Level	96
Yass Region	2016	Certificate III and IV Level	1522
Yass Region	2016	Advanced Diploma and Diploma	919
Yass Region	2016	Bachelor	1493
Yass Region	2016	Graduate Diploma and Graduate Certificate	321
Yass Region	2016	Postgraduate	587
Young	2006		7741
Young	2006	Certificate nfd	125
Young	2006	Certificate I and II Level	102
Young	2006	Certificate III and IV Level	1247
Young	2006	Advanced Diploma and Diploma	378
Young	2006	Bachelor	484
Young	2006	Graduate Diploma and Graduate Certificate	62
Young	2006	Postgraduate	47
Young	2011		7466
Young	2011	Certificate nfd	118
Young	2011	Certificate I and II Level	114
Young	2011	Certificate III and IV Level	1476
Young	2011	Advanced Diploma and Diploma	425
Young	2011	Bachelor	534
Young	2011	Graduate Diploma and Graduate Certificate	75
Young	2011	Postgraduate	72
Young	2016		7300
Young	2016	Certificate nfd	204
Young	2016	Certificate I and II Level	120
Young	2016	Certificate III and IV Level	1630
Young	2016	Advanced Diploma and Diploma	548
Young	2016	Bachelor	629
Young	2016	Graduate Diploma and Graduate Certificate	84
Young	2016	Postgraduate	86
Young Region	2006		5451
Young Region	2006	Certificate nfd	98
Young Region	2006	Certificate I and II Level	67
Young Region	2006	Certificate III and IV Level	884
Young Region	2006	Advanced Diploma and Diploma	332
Young Region	2006	Bachelor	340
Young Region	2006	Graduate Diploma and Graduate Certificate	55
Young Region	2006	Postgraduate	39
Young Region	2011		5317
Young Region	2011	Certificate nfd	102
Young Region	2011	Certificate I and II Level	86
Young Region	2011	Certificate III and IV Level	980
Young Region	2011	Advanced Diploma and Diploma	384
Young Region	2011	Bachelor	422
Young Region	2011	Graduate Diploma and Graduate Certificate	53
Young Region	2011	Postgraduate	50
Young Region	2016		4940
Young Region	2016	Certificate nfd	131
Young Region	2016	Certificate I and II Level	100
Young Region	2016	Certificate III and IV Level	1077
Young Region	2016	Advanced Diploma and Diploma	458
Young Region	2016	Bachelor	486
Young Region	2016	Graduate Diploma and Graduate Certificate	52
Young Region	2016	Postgraduate	79
Avoca Beach - Copacabana	2006		4234
Avoca Beach - Copacabana	2006	Certificate nfd	136
Avoca Beach - Copacabana	2006	Certificate I and II Level	58
Avoca Beach - Copacabana	2006	Certificate III and IV Level	922
Avoca Beach - Copacabana	2006	Advanced Diploma and Diploma	545
Avoca Beach - Copacabana	2006	Bachelor	738
Avoca Beach - Copacabana	2006	Graduate Diploma and Graduate Certificate	104
Avoca Beach - Copacabana	2006	Postgraduate	132
Avoca Beach - Copacabana	2011		3960
Avoca Beach - Copacabana	2011	Certificate nfd	131
Avoca Beach - Copacabana	2011	Certificate I and II Level	55
Avoca Beach - Copacabana	2011	Certificate III and IV Level	980
Avoca Beach - Copacabana	2011	Advanced Diploma and Diploma	635
Avoca Beach - Copacabana	2011	Bachelor	904
Avoca Beach - Copacabana	2011	Graduate Diploma and Graduate Certificate	146
Avoca Beach - Copacabana	2011	Postgraduate	199
Avoca Beach - Copacabana	2016		3812
Avoca Beach - Copacabana	2016	Certificate nfd	157
Avoca Beach - Copacabana	2016	Certificate I and II Level	64
Avoca Beach - Copacabana	2016	Certificate III and IV Level	1054
Avoca Beach - Copacabana	2016	Advanced Diploma and Diploma	716
Avoca Beach - Copacabana	2016	Bachelor	1078
Avoca Beach - Copacabana	2016	Graduate Diploma and Graduate Certificate	154
Avoca Beach - Copacabana	2016	Postgraduate	277
Box Head - MacMasters Beach	2006		6557
Box Head - MacMasters Beach	2006	Certificate nfd	186
Box Head - MacMasters Beach	2006	Certificate I and II Level	97
Box Head - MacMasters Beach	2006	Certificate III and IV Level	1533
Box Head - MacMasters Beach	2006	Advanced Diploma and Diploma	769
Box Head - MacMasters Beach	2006	Bachelor	883
Box Head - MacMasters Beach	2006	Graduate Diploma and Graduate Certificate	116
Box Head - MacMasters Beach	2006	Postgraduate	178
Box Head - MacMasters Beach	2011		6088
Box Head - MacMasters Beach	2011	Certificate nfd	182
Box Head - MacMasters Beach	2011	Certificate I and II Level	108
Box Head - MacMasters Beach	2011	Certificate III and IV Level	1649
Box Head - MacMasters Beach	2011	Advanced Diploma and Diploma	854
Box Head - MacMasters Beach	2011	Bachelor	1047
Box Head - MacMasters Beach	2011	Graduate Diploma and Graduate Certificate	146
Box Head - MacMasters Beach	2011	Postgraduate	264
Box Head - MacMasters Beach	2016		5835
Box Head - MacMasters Beach	2016	Certificate nfd	254
Box Head - MacMasters Beach	2016	Certificate I and II Level	96
Box Head - MacMasters Beach	2016	Certificate III and IV Level	1739
Box Head - MacMasters Beach	2016	Advanced Diploma and Diploma	969
Box Head - MacMasters Beach	2016	Bachelor	1268
Box Head - MacMasters Beach	2016	Graduate Diploma and Graduate Certificate	201
Box Head - MacMasters Beach	2016	Postgraduate	327
Calga - Kulnura	2006		2733
Calga - Kulnura	2006	Certificate nfd	57
Calga - Kulnura	2006	Certificate I and II Level	39
Calga - Kulnura	2006	Certificate III and IV Level	485
Calga - Kulnura	2006	Advanced Diploma and Diploma	257
Calga - Kulnura	2006	Bachelor	275
Calga - Kulnura	2006	Graduate Diploma and Graduate Certificate	26
Calga - Kulnura	2006	Postgraduate	61
Calga - Kulnura	2011		2840
Calga - Kulnura	2011	Certificate nfd	59
Calga - Kulnura	2011	Certificate I and II Level	44
Calga - Kulnura	2011	Certificate III and IV Level	680
Calga - Kulnura	2011	Advanced Diploma and Diploma	302
Calga - Kulnura	2011	Bachelor	359
Calga - Kulnura	2011	Graduate Diploma and Graduate Certificate	52
Calga - Kulnura	2011	Postgraduate	86
Calga - Kulnura	2016		2794
Calga - Kulnura	2016	Certificate nfd	117
Calga - Kulnura	2016	Certificate I and II Level	61
Calga - Kulnura	2016	Certificate III and IV Level	741
Calga - Kulnura	2016	Advanced Diploma and Diploma	383
Calga - Kulnura	2016	Bachelor	444
Calga - Kulnura	2016	Graduate Diploma and Graduate Certificate	56
Calga - Kulnura	2016	Postgraduate	109
Erina - Green Point	2006		8857
Erina - Green Point	2006	Certificate nfd	281
Erina - Green Point	2006	Certificate I and II Level	142
Erina - Green Point	2006	Certificate III and IV Level	1592
Erina - Green Point	2006	Advanced Diploma and Diploma	896
Erina - Green Point	2006	Bachelor	1050
Erina - Green Point	2006	Graduate Diploma and Graduate Certificate	129
Erina - Green Point	2006	Postgraduate	189
Erina - Green Point	2011		8720
Erina - Green Point	2011	Certificate nfd	254
Erina - Green Point	2011	Certificate I and II Level	135
Erina - Green Point	2011	Certificate III and IV Level	1749
Erina - Green Point	2011	Advanced Diploma and Diploma	1016
Erina - Green Point	2011	Bachelor	1295
Erina - Green Point	2011	Graduate Diploma and Graduate Certificate	170
Erina - Green Point	2011	Postgraduate	252
Erina - Green Point	2016		8305
Erina - Green Point	2016	Certificate nfd	287
Erina - Green Point	2016	Certificate I and II Level	133
Erina - Green Point	2016	Certificate III and IV Level	1895
Erina - Green Point	2016	Advanced Diploma and Diploma	1183
Erina - Green Point	2016	Bachelor	1536
Erina - Green Point	2016	Graduate Diploma and Graduate Certificate	199
Erina - Green Point	2016	Postgraduate	415
Gosford - Springfield	2006		11139
Gosford - Springfield	2006	Certificate nfd	268
Gosford - Springfield	2006	Certificate I and II Level	235
Gosford - Springfield	2006	Certificate III and IV Level	2095
Gosford - Springfield	2006	Advanced Diploma and Diploma	1072
Gosford - Springfield	2006	Bachelor	1430
Gosford - Springfield	2006	Graduate Diploma and Graduate Certificate	172
Gosford - Springfield	2006	Postgraduate	275
Gosford - Springfield	2011		11212
Gosford - Springfield	2011	Certificate nfd	309
Gosford - Springfield	2011	Certificate I and II Level	235
Gosford - Springfield	2011	Certificate III and IV Level	2528
Gosford - Springfield	2011	Advanced Diploma and Diploma	1324
Gosford - Springfield	2011	Bachelor	1826
Gosford - Springfield	2011	Graduate Diploma and Graduate Certificate	211
Gosford - Springfield	2011	Postgraduate	427
Gosford - Springfield	2016		10773
Gosford - Springfield	2016	Certificate nfd	371
Gosford - Springfield	2016	Certificate I and II Level	215
Gosford - Springfield	2016	Certificate III and IV Level	2744
Gosford - Springfield	2016	Advanced Diploma and Diploma	1570
Gosford - Springfield	2016	Bachelor	2311
Gosford - Springfield	2016	Graduate Diploma and Graduate Certificate	232
Gosford - Springfield	2016	Postgraduate	587
Kariong	2006		4634
Kariong	2006	Certificate nfd	117
Kariong	2006	Certificate I and II Level	70
Kariong	2006	Certificate III and IV Level	914
Kariong	2006	Advanced Diploma and Diploma	395
Kariong	2006	Bachelor	369
Kariong	2006	Graduate Diploma and Graduate Certificate	35
Kariong	2006	Postgraduate	50
Kariong	2011		4217
Kariong	2011	Certificate nfd	109
Kariong	2011	Certificate I and II Level	101
Kariong	2011	Certificate III and IV Level	1002
Kariong	2011	Advanced Diploma and Diploma	471
Kariong	2011	Bachelor	423
Kariong	2011	Graduate Diploma and Graduate Certificate	52
Kariong	2011	Postgraduate	78
Kariong	2016		3888
Kariong	2016	Certificate nfd	132
Kariong	2016	Certificate I and II Level	86
Kariong	2016	Certificate III and IV Level	1054
Kariong	2016	Advanced Diploma and Diploma	545
Kariong	2016	Bachelor	511
Kariong	2016	Graduate Diploma and Graduate Certificate	60
Kariong	2016	Postgraduate	109
Kincumber - Picketts Valley	2006		5102
Kincumber - Picketts Valley	2006	Certificate nfd	133
Kincumber - Picketts Valley	2006	Certificate I and II Level	68
Kincumber - Picketts Valley	2006	Certificate III and IV Level	949
Kincumber - Picketts Valley	2006	Advanced Diploma and Diploma	411
Kincumber - Picketts Valley	2006	Bachelor	385
Kincumber - Picketts Valley	2006	Graduate Diploma and Graduate Certificate	51
Kincumber - Picketts Valley	2006	Postgraduate	43
Kincumber - Picketts Valley	2011		4689
Kincumber - Picketts Valley	2011	Certificate nfd	124
Kincumber - Picketts Valley	2011	Certificate I and II Level	84
Kincumber - Picketts Valley	2011	Certificate III and IV Level	1081
Kincumber - Picketts Valley	2011	Advanced Diploma and Diploma	465
Kincumber - Picketts Valley	2011	Bachelor	508
Kincumber - Picketts Valley	2011	Graduate Diploma and Graduate Certificate	66
Kincumber - Picketts Valley	2011	Postgraduate	93
Kincumber - Picketts Valley	2016		4348
Kincumber - Picketts Valley	2016	Certificate nfd	209
Kincumber - Picketts Valley	2016	Certificate I and II Level	78
Kincumber - Picketts Valley	2016	Certificate III and IV Level	1221
Kincumber - Picketts Valley	2016	Advanced Diploma and Diploma	560
Kincumber - Picketts Valley	2016	Bachelor	653
Kincumber - Picketts Valley	2016	Graduate Diploma and Graduate Certificate	94
Kincumber - Picketts Valley	2016	Postgraduate	150
Narara	2006		4733
Narara	2006	Certificate nfd	152
Narara	2006	Certificate I and II Level	100
Narara	2006	Certificate III and IV Level	998
Narara	2006	Advanced Diploma and Diploma	443
Narara	2006	Bachelor	460
Narara	2006	Graduate Diploma and Graduate Certificate	66
Narara	2006	Postgraduate	83
Narara	2011		4116
Narara	2011	Certificate nfd	135
Narara	2011	Certificate I and II Level	92
Narara	2011	Certificate III and IV Level	1035
Narara	2011	Advanced Diploma and Diploma	422
Narara	2011	Bachelor	520
Narara	2011	Graduate Diploma and Graduate Certificate	77
Narara	2011	Postgraduate	95
Narara	2016		3833
Narara	2016	Certificate nfd	123
Narara	2016	Certificate I and II Level	70
Narara	2016	Certificate III and IV Level	1169
Narara	2016	Advanced Diploma and Diploma	545
Narara	2016	Bachelor	647
Narara	2016	Graduate Diploma and Graduate Certificate	90
Narara	2016	Postgraduate	165
Niagara Park - Lisarow	2006		4650
Niagara Park - Lisarow	2006	Certificate nfd	126
Niagara Park - Lisarow	2006	Certificate I and II Level	77
Niagara Park - Lisarow	2006	Certificate III and IV Level	966
Niagara Park - Lisarow	2006	Advanced Diploma and Diploma	458
Niagara Park - Lisarow	2006	Bachelor	503
Niagara Park - Lisarow	2006	Graduate Diploma and Graduate Certificate	52
Niagara Park - Lisarow	2006	Postgraduate	75
Niagara Park - Lisarow	2011		5075
Niagara Park - Lisarow	2011	Certificate nfd	159
Niagara Park - Lisarow	2011	Certificate I and II Level	87
Niagara Park - Lisarow	2011	Certificate III and IV Level	1260
Niagara Park - Lisarow	2011	Advanced Diploma and Diploma	575
Niagara Park - Lisarow	2011	Bachelor	650
Niagara Park - Lisarow	2011	Graduate Diploma and Graduate Certificate	113
Niagara Park - Lisarow	2011	Postgraduate	133
Niagara Park - Lisarow	2016		4640
Niagara Park - Lisarow	2016	Certificate nfd	158
Niagara Park - Lisarow	2016	Certificate I and II Level	74
Niagara Park - Lisarow	2016	Certificate III and IV Level	1365
Niagara Park - Lisarow	2016	Advanced Diploma and Diploma	669
Niagara Park - Lisarow	2016	Bachelor	821
Niagara Park - Lisarow	2016	Graduate Diploma and Graduate Certificate	113
Niagara Park - Lisarow	2016	Postgraduate	189
Point Clare - Koolewong	2006		4076
Point Clare - Koolewong	2006	Certificate nfd	128
Point Clare - Koolewong	2006	Certificate I and II Level	47
Point Clare - Koolewong	2006	Certificate III and IV Level	856
Point Clare - Koolewong	2006	Advanced Diploma and Diploma	447
Point Clare - Koolewong	2006	Bachelor	480
Point Clare - Koolewong	2006	Graduate Diploma and Graduate Certificate	78
Point Clare - Koolewong	2006	Postgraduate	113
Point Clare - Koolewong	2011		3838
Point Clare - Koolewong	2011	Certificate nfd	126
Point Clare - Koolewong	2011	Certificate I and II Level	69
Point Clare - Koolewong	2011	Certificate III and IV Level	935
Point Clare - Koolewong	2011	Advanced Diploma and Diploma	497
Point Clare - Koolewong	2011	Bachelor	615
Point Clare - Koolewong	2011	Graduate Diploma and Graduate Certificate	90
Point Clare - Koolewong	2011	Postgraduate	144
Point Clare - Koolewong	2016		3397
Point Clare - Koolewong	2016	Certificate nfd	135
Point Clare - Koolewong	2016	Certificate I and II Level	57
Point Clare - Koolewong	2016	Certificate III and IV Level	959
Point Clare - Koolewong	2016	Advanced Diploma and Diploma	591
Point Clare - Koolewong	2016	Bachelor	747
Point Clare - Koolewong	2016	Graduate Diploma and Graduate Certificate	103
Point Clare - Koolewong	2016	Postgraduate	217
Saratoga - Davistown	2006		4265
Saratoga - Davistown	2006	Certificate nfd	128
Saratoga - Davistown	2006	Certificate I and II Level	63
Saratoga - Davistown	2006	Certificate III and IV Level	1011
Saratoga - Davistown	2006	Advanced Diploma and Diploma	440
Saratoga - Davistown	2006	Bachelor	425
Saratoga - Davistown	2006	Graduate Diploma and Graduate Certificate	55
Saratoga - Davistown	2006	Postgraduate	64
Saratoga - Davistown	2011		4053
Saratoga - Davistown	2011	Certificate nfd	124
Saratoga - Davistown	2011	Certificate I and II Level	56
Saratoga - Davistown	2011	Certificate III and IV Level	1156
Saratoga - Davistown	2011	Advanced Diploma and Diploma	537
Saratoga - Davistown	2011	Bachelor	544
Saratoga - Davistown	2011	Graduate Diploma and Graduate Certificate	71
Saratoga - Davistown	2011	Postgraduate	96
Saratoga - Davistown	2016		3903
Saratoga - Davistown	2016	Certificate nfd	162
Saratoga - Davistown	2016	Certificate I and II Level	75
Saratoga - Davistown	2016	Certificate III and IV Level	1299
Saratoga - Davistown	2016	Advanced Diploma and Diploma	624
Saratoga - Davistown	2016	Bachelor	688
Saratoga - Davistown	2016	Graduate Diploma and Graduate Certificate	95
Saratoga - Davistown	2016	Postgraduate	138
Terrigal - North Avoca	2006		7338
Terrigal - North Avoca	2006	Certificate nfd	239
Terrigal - North Avoca	2006	Certificate I and II Level	123
Terrigal - North Avoca	2006	Certificate III and IV Level	1572
Terrigal - North Avoca	2006	Advanced Diploma and Diploma	982
Terrigal - North Avoca	2006	Bachelor	1351
Terrigal - North Avoca	2006	Graduate Diploma and Graduate Certificate	166
Terrigal - North Avoca	2006	Postgraduate	249
Terrigal - North Avoca	2011		7207
Terrigal - North Avoca	2011	Certificate nfd	216
Terrigal - North Avoca	2011	Certificate I and II Level	125
Terrigal - North Avoca	2011	Certificate III and IV Level	1774
Terrigal - North Avoca	2011	Advanced Diploma and Diploma	1063
Terrigal - North Avoca	2011	Bachelor	1623
Terrigal - North Avoca	2011	Graduate Diploma and Graduate Certificate	193
Terrigal - North Avoca	2011	Postgraduate	365
Terrigal - North Avoca	2016		7014
Terrigal - North Avoca	2016	Certificate nfd	285
Terrigal - North Avoca	2016	Certificate I and II Level	130
Terrigal - North Avoca	2016	Certificate III and IV Level	1887
Terrigal - North Avoca	2016	Advanced Diploma and Diploma	1237
Terrigal - North Avoca	2016	Bachelor	2005
Terrigal - North Avoca	2016	Graduate Diploma and Graduate Certificate	263
Terrigal - North Avoca	2016	Postgraduate	526
Umina - Booker Bay - Patonga	2006		16109
Umina - Booker Bay - Patonga	2006	Certificate nfd	338
Umina - Booker Bay - Patonga	2006	Certificate I and II Level	208
Umina - Booker Bay - Patonga	2006	Certificate III and IV Level	2802
Umina - Booker Bay - Patonga	2006	Advanced Diploma and Diploma	1025
Umina - Booker Bay - Patonga	2006	Bachelor	902
Umina - Booker Bay - Patonga	2006	Graduate Diploma and Graduate Certificate	126
Umina - Booker Bay - Patonga	2006	Postgraduate	193
Umina - Booker Bay - Patonga	2011		15376
Umina - Booker Bay - Patonga	2011	Certificate nfd	368
Umina - Booker Bay - Patonga	2011	Certificate I and II Level	278
Umina - Booker Bay - Patonga	2011	Certificate III and IV Level	3500
Umina - Booker Bay - Patonga	2011	Advanced Diploma and Diploma	1290
Umina - Booker Bay - Patonga	2011	Bachelor	1225
Umina - Booker Bay - Patonga	2011	Graduate Diploma and Graduate Certificate	161
Umina - Booker Bay - Patonga	2011	Postgraduate	336
Umina - Booker Bay - Patonga	2016		14686
Umina - Booker Bay - Patonga	2016	Certificate nfd	536
Umina - Booker Bay - Patonga	2016	Certificate I and II Level	277
Umina - Booker Bay - Patonga	2016	Certificate III and IV Level	3898
Umina - Booker Bay - Patonga	2016	Advanced Diploma and Diploma	1737
Umina - Booker Bay - Patonga	2016	Bachelor	1724
Umina - Booker Bay - Patonga	2016	Graduate Diploma and Graduate Certificate	237
Umina - Booker Bay - Patonga	2016	Postgraduate	495
Wamberal - Forresters Beach	2006		5820
Wamberal - Forresters Beach	2006	Certificate nfd	178
Wamberal - Forresters Beach	2006	Certificate I and II Level	76
