SA2_NAME16	Year	AustCitizen	Sex	persons
Nagambie	2016	1	F	1736
Nagambie	2016	1	M	1764
Seymour	2006	0		627
Seymour	2006	1	F	2914
Seymour	2006	1	M	2760
Seymour	2011	0		702
Seymour	2011	1	F	2938
Seymour	2011	1	M	2730
Seymour	2016	0		1017
Seymour	2016	1	F	2703
Seymour	2016	1	M	2607
Seymour Region	2006	0		360
Seymour Region	2006	1	F	1823
Seymour Region	2006	1	M	2134
Seymour Region	2011	0		348
Seymour Region	2011	1	F	1771
Seymour Region	2011	1	M	2105
Seymour Region	2016	0		575
Seymour Region	2016	1	F	1717
Seymour Region	2016	1	M	2140
Upper Yarra Valley	2006	0		26
Upper Yarra Valley	2006	1	F	118
Upper Yarra Valley	2006	1	M	133
Upper Yarra Valley	2011	0		32
Upper Yarra Valley	2011	1	F	91
Upper Yarra Valley	2011	1	M	98
Upper Yarra Valley	2016	0		28
Upper Yarra Valley	2016	1	F	83
Upper Yarra Valley	2016	1	M	71
Yea	2006	0		392
Yea	2006	1	F	1482
Yea	2006	1	M	1527
Yea	2011	0		390
Yea	2011	1	F	1472
Yea	2011	1	M	1531
Yea	2016	0		445
Yea	2016	1	F	1518
Yea	2016	1	M	1597
Benalla	2006	0		707
Benalla	2006	1	F	4888
Benalla	2006	1	M	4442
Benalla	2011	0		663
Benalla	2011	1	F	5030
Benalla	2011	1	M	4640
Benalla	2016	0		1026
Benalla	2016	1	F	4855
Benalla	2016	1	M	4449
Benalla Region	2006	0		182
Benalla Region	2006	1	F	1621
Benalla Region	2006	1	M	1687
Benalla Region	2011	0		176
Benalla Region	2011	1	F	1571
Benalla Region	2011	1	M	1630
Benalla Region	2016	0		440
Benalla Region	2016	1	F	1542
Benalla Region	2016	1	M	1613
Rutherglen	2006	0		267
Rutherglen	2006	1	F	1716
Rutherglen	2006	1	M	1651
Rutherglen	2011	0		252
Rutherglen	2011	1	F	1747
Rutherglen	2011	1	M	1711
Rutherglen	2016	0		325
Rutherglen	2016	1	F	1802
Rutherglen	2016	1	M	1742
Wangaratta	2006	0		1115
Wangaratta	2006	1	F	8335
Wangaratta	2006	1	M	7397
Wangaratta	2011	0		1213
Wangaratta	2011	1	F	8748
Wangaratta	2011	1	M	7726
Wangaratta	2016	0		1825
Wangaratta	2016	1	F	8978
Wangaratta	2016	1	M	7907
Wangaratta Region	2006	0		580
Wangaratta Region	2006	1	F	4363
Wangaratta Region	2006	1	M	4603
Wangaratta Region	2011	0		491
Wangaratta Region	2011	1	F	4256
Wangaratta Region	2011	1	M	4379
Wangaratta Region	2016	0		916
Wangaratta Region	2016	1	F	4274
Wangaratta Region	2016	1	M	4410
Beechworth	2006	0		473
Beechworth	2006	1	F	1943
Beechworth	2006	1	M	1769
Beechworth	2011	0		481
Beechworth	2011	1	F	1975
Beechworth	2011	1	M	1764
Beechworth	2016	0		661
Beechworth	2016	1	F	2067
Beechworth	2016	1	M	1841
Bright - Mount Beauty	2006	0		806
Bright - Mount Beauty	2006	1	F	3493
Bright - Mount Beauty	2006	1	M	3483
Bright - Mount Beauty	2011	0		787
Bright - Mount Beauty	2011	1	F	3496
Bright - Mount Beauty	2011	1	M	3450
Bright - Mount Beauty	2016	0		1197
Bright - Mount Beauty	2016	1	F	3492
Bright - Mount Beauty	2016	1	M	3465
Chiltern - Indigo Valley	2006	0		163
Chiltern - Indigo Valley	2006	1	F	1342
Chiltern - Indigo Valley	2006	1	M	1332
Chiltern - Indigo Valley	2011	0		177
Chiltern - Indigo Valley	2011	1	F	1350
Chiltern - Indigo Valley	2011	1	M	1364
Chiltern - Indigo Valley	2016	0		265
Chiltern - Indigo Valley	2016	1	F	1435
Chiltern - Indigo Valley	2016	1	M	1400
Myrtleford	2006	0		362
Myrtleford	2006	1	F	2122
Myrtleford	2006	1	M	2102
Myrtleford	2011	0		325
Myrtleford	2011	1	F	2103
Myrtleford	2011	1	M	2080
Myrtleford	2016	0		529
Myrtleford	2016	1	F	2090
Myrtleford	2016	1	M	2015
Towong	2006	0		384
Towong	2006	1	F	2772
Towong	2006	1	M	2862
Towong	2011	0		333
Towong	2011	1	F	2744
Towong	2011	1	M	2786
Towong	2016	0		616
Towong	2016	1	F	2603
Towong	2016	1	M	2737
West Wodonga	2006	0		865
West Wodonga	2006	1	F	6834
West Wodonga	2006	1	M	6389
West Wodonga	2011	0		935
West Wodonga	2011	1	F	7064
West Wodonga	2011	1	M	6586
West Wodonga	2016	0		1291
West Wodonga	2016	1	F	7033
West Wodonga	2016	1	M	6631
Wodonga	2006	0		1215
Wodonga	2006	1	F	8863
Wodonga	2006	1	M	8843
Wodonga	2011	0		1714
Wodonga	2011	1	F	9704
Wodonga	2011	1	M	9521
Wodonga	2016	0		2709
Wodonga	2016	1	F	10979
Wodonga	2016	1	M	10710
Yackandandah	2006	0		225
Yackandandah	2006	1	F	1983
Yackandandah	2006	1	M	1935
Yackandandah	2011	0		267
Yackandandah	2011	1	F	2093
Yackandandah	2011	1	M	2053
Yackandandah	2016	0		277
Yackandandah	2016	1	F	2142
Yackandandah	2016	1	M	2068
Drouin	2006	0		786
Drouin	2006	1	F	4920
Drouin	2006	1	M	4834
Drouin	2011	0		1088
Drouin	2011	1	F	6155
Drouin	2011	1	M	5977
Drouin	2016	0		1779
Drouin	2016	1	F	7445
Drouin	2016	1	M	6983
Mount Baw Baw Region	2006	0		466
Mount Baw Baw Region	2006	1	F	2597
Mount Baw Baw Region	2006	1	M	2676
Mount Baw Baw Region	2011	0		462
Mount Baw Baw Region	2011	1	F	2712
Mount Baw Baw Region	2011	1	M	2792
Mount Baw Baw Region	2016	0		635
Mount Baw Baw Region	2016	1	F	2642
Mount Baw Baw Region	2016	1	M	2742
Trafalgar (Vic.)	2006	0		477
Trafalgar (Vic.)	2006	1	F	2858
Trafalgar (Vic.)	2006	1	M	2796
Trafalgar (Vic.)	2011	0		558
Trafalgar (Vic.)	2011	1	F	3281
Trafalgar (Vic.)	2011	1	M	3234
Trafalgar (Vic.)	2016	0		787
Trafalgar (Vic.)	2016	1	F	3480
Trafalgar (Vic.)	2016	1	M	3374
Warragul	2006	0		1169
Warragul	2006	1	F	7373
Warragul	2006	1	M	6707
Warragul	2011	0		1163
Warragul	2011	1	F	8141
Warragul	2011	1	M	7419
Warragul	2016	0		1898
Warragul	2016	1	F	8793
Warragul	2016	1	M	8067
Alps - East	2006	0		0
Alps - East	2006	1	F	0
Alps - East	2006	1	M	0
Alps - East	2011	0		0
Alps - East	2011	1	F	0
Alps - East	2011	1	M	0
Alps - East	2016	0		4
Alps - East	2016	1	F	0
Alps - East	2016	1	M	0
Bairnsdale	2006	0		1005
Bairnsdale	2006	1	F	5699
Bairnsdale	2006	1	M	5201
Bairnsdale	2011	0		963
Bairnsdale	2011	1	F	6465
Bairnsdale	2011	1	M	5812
Bairnsdale	2016	0		1941
Bairnsdale	2016	1	F	6766
Bairnsdale	2016	1	M	6021
Bruthen - Omeo	2006	0		555
Bruthen - Omeo	2006	1	F	3424
Bruthen - Omeo	2006	1	M	3544
Bruthen - Omeo	2011	0		589
Bruthen - Omeo	2011	1	F	3257
Bruthen - Omeo	2011	1	M	3443
Bruthen - Omeo	2016	0		802
Bruthen - Omeo	2016	1	F	3386
Bruthen - Omeo	2016	1	M	3555
Lake King	2006	0		0
Lake King	2006	1	F	0
Lake King	2006	1	M	0
Lake King	2011	0		0
Lake King	2011	1	F	0
Lake King	2011	1	M	0
Lake King	2016	0		0
Lake King	2016	1	F	0
Lake King	2016	1	M	0
Lakes Entrance	2006	0		921
Lakes Entrance	2006	1	F	4032
Lakes Entrance	2006	1	M	3907
Lakes Entrance	2011	0		977
Lakes Entrance	2011	1	F	4250
Lakes Entrance	2011	1	M	4235
Lakes Entrance	2016	0		1183
Lakes Entrance	2016	1	F	4439
Lakes Entrance	2016	1	M	4294
Orbost	2006	0		485
Orbost	2006	1	F	3056
Orbost	2006	1	M	3060
Orbost	2011	0		535
Orbost	2011	1	F	3087
Orbost	2011	1	M	3082
Orbost	2016	0		689
Orbost	2016	1	F	2837
Orbost	2016	1	M	2922
Paynesville	2006	0		446
Paynesville	2006	1	F	2487
Paynesville	2006	1	M	2368
Paynesville	2011	0		503
Paynesville	2011	1	F	2589
Paynesville	2011	1	M	2512
Paynesville	2016	0		687
Paynesville	2016	1	F	2826
Paynesville	2016	1	M	2800
Foster	2006	0		837
Foster	2006	1	F	3659
Foster	2006	1	M	3654
Foster	2011	0		723
Foster	2011	1	F	3747
Foster	2011	1	M	3719
Foster	2016	0		1179
Foster	2016	1	F	3790
Foster	2016	1	M	3762
French Island	2006	0		10
French Island	2006	1	F	37
French Island	2006	1	M	45
French Island	2011	0		1
French Island	2011	1	F	56
French Island	2011	1	M	58
French Island	2016	0		21
French Island	2016	1	F	47
French Island	2016	1	M	51
Korumburra	2006	0		652
Korumburra	2006	1	F	3606
Korumburra	2006	1	M	3524
Korumburra	2011	0		709
Korumburra	2011	1	F	4057
Korumburra	2011	1	M	3979
Korumburra	2016	0		951
Korumburra	2016	1	F	4149
Korumburra	2016	1	M	4022
Leongatha	2006	0		762
Leongatha	2006	1	F	4600
Leongatha	2006	1	M	4440
Leongatha	2011	0		780
Leongatha	2011	1	F	5025
Leongatha	2011	1	M	4719
Leongatha	2016	0		1184
Leongatha	2016	1	F	5062
Leongatha	2016	1	M	4833
Phillip Island	2006	0		1092
Phillip Island	2006	1	F	3640
Phillip Island	2006	1	M	3404
Phillip Island	2011	0		1112
Phillip Island	2011	1	F	4242
Phillip Island	2011	1	M	4052
Phillip Island	2016	0		1223
Phillip Island	2016	1	F	4756
Phillip Island	2016	1	M	4408
Wilsons Promontory	2006	0		0
Wilsons Promontory	2006	1	F	0
Wilsons Promontory	2006	1	M	0
Wilsons Promontory	2011	0		-5
Wilsons Promontory	2011	1	F	8
Wilsons Promontory	2011	1	M	9
Wilsons Promontory	2016	0		3
Wilsons Promontory	2016	1	F	4
Wilsons Promontory	2016	1	M	6
Wonthaggi - Inverloch	2006	0		2200
Wonthaggi - Inverloch	2006	1	F	8374
Wonthaggi - Inverloch	2006	1	M	7831
Wonthaggi - Inverloch	2011	0		2291
Wonthaggi - Inverloch	2011	1	F	9049
Wonthaggi - Inverloch	2011	1	M	8695
Wonthaggi - Inverloch	2016	0		2669
Wonthaggi - Inverloch	2016	1	F	10075
Wonthaggi - Inverloch	2016	1	M	9484
Churchill	2006	0		1094
Churchill	2006	1	F	5059
Churchill	2006	1	M	4956
Churchill	2011	0		1222
Churchill	2011	1	F	5146
Churchill	2011	1	M	5019
Churchill	2016	0		1415
Churchill	2016	1	F	5062
Churchill	2016	1	M	4924
Moe - Newborough	2006	0		1554
Moe - Newborough	2006	1	F	7736
Moe - Newborough	2006	1	M	7226
Moe - Newborough	2011	0		1534
Moe - Newborough	2011	1	F	7808
Moe - Newborough	2011	1	M	7333
Moe - Newborough	2016	0		1891
Moe - Newborough	2016	1	F	7562
Moe - Newborough	2016	1	M	7098
Morwell	2006	0		1459
Morwell	2006	1	F	6240
Morwell	2006	1	M	5879
Morwell	2011	0		1784
Morwell	2011	1	F	6240
Morwell	2011	1	M	5980
Morwell	2016	0		2023
Morwell	2016	1	F	5963
Morwell	2016	1	M	5822
Traralgon	2006	0		2486
Traralgon	2006	1	F	10723
Traralgon	2006	1	M	10098
Traralgon	2011	0		2894
Traralgon	2011	1	F	11820
Traralgon	2011	1	M	10987
Traralgon	2016	0		3345
Traralgon	2016	1	F	12139
Traralgon	2016	1	M	11301
Yallourn North - Glengarry	2006	0		273
Yallourn North - Glengarry	2006	1	F	1985
Yallourn North - Glengarry	2006	1	M	2098
Yallourn North - Glengarry	2011	0		331
Yallourn North - Glengarry	2011	1	F	2046
Yallourn North - Glengarry	2011	1	M	2069
Yallourn North - Glengarry	2016	0		392
Yallourn North - Glengarry	2016	1	F	2031
Yallourn North - Glengarry	2016	1	M	2127
Alps - West	2006	0		14
Alps - West	2006	1	F	3
Alps - West	2006	1	M	5
Alps - West	2011	0		10
Alps - West	2011	1	F	7
Alps - West	2011	1	M	10
Alps - West	2016	0		4
Alps - West	2016	1	F	6
Alps - West	2016	1	M	15
Longford - Loch Sport	2006	0		414
Longford - Loch Sport	2006	1	F	1553
Longford - Loch Sport	2006	1	M	1787
Longford - Loch Sport	2011	0		382
Longford - Loch Sport	2011	1	F	1654
Longford - Loch Sport	2011	1	M	1799
Longford - Loch Sport	2016	0		583
Longford - Loch Sport	2016	1	F	1764
Longford - Loch Sport	2016	1	M	1952
Maffra	2006	0		859
Maffra	2006	1	F	6109
Maffra	2006	1	M	5925
Maffra	2011	0		1112
Maffra	2011	1	F	6264
Maffra	2011	1	M	6029
Maffra	2016	0		1389
Maffra	2016	1	F	6330
Maffra	2016	1	M	6149
Rosedale	2006	0		1006
Rosedale	2006	1	F	1686
Rosedale	2006	1	M	1762
Rosedale	2011	0		1154
Rosedale	2011	1	F	1705
Rosedale	2011	1	M	1696
Rosedale	2016	0		1276
Rosedale	2016	1	F	1681
Rosedale	2016	1	M	1766
Sale	2006	0		1102
Sale	2006	1	F	6433
Sale	2006	1	M	5800
Sale	2011	0		1354
Sale	2011	1	F	6806
Sale	2011	1	M	6099
Sale	2016	0		1832
Sale	2016	1	F	6669
Sale	2016	1	M	6145
Yarram	2006	0		485
Yarram	2006	1	F	2452
Yarram	2006	1	M	2534
Yarram	2011	0		403
Yarram	2011	1	F	2387
Yarram	2011	1	M	2468
Yarram	2016	0		617
Yarram	2016	1	F	2301
Yarram	2016	1	M	2387
Brunswick	2006	0		4508
Brunswick	2006	1	F	8599
Brunswick	2006	1	M	7675
Brunswick	2011	0		4860
Brunswick	2011	1	F	9298
Brunswick	2011	1	M	8605
Brunswick	2016	0		5862
Brunswick	2016	1	F	10131
Brunswick	2016	1	M	9447
Brunswick East	2006	0		1488
Brunswick East	2006	1	F	3167
Brunswick East	2006	1	M	2755
Brunswick East	2011	0		1601
Brunswick East	2011	1	F	3672
Brunswick East	2011	1	M	3204
Brunswick East	2016	0		2581
Brunswick East	2016	1	F	4429
Brunswick East	2016	1	M	3952
Brunswick West	2006	0		2361
Brunswick West	2006	1	F	5152
Brunswick West	2006	1	M	4687
Brunswick West	2011	0		2740
Brunswick West	2011	1	F	5351
Brunswick West	2011	1	M	5057
Brunswick West	2016	0		2989
Brunswick West	2016	1	F	5555
Brunswick West	2016	1	M	5193
Coburg	2006	0		4085
Coburg	2006	1	F	10157
Coburg	2006	1	M	9479
Coburg	2011	0		4614
Coburg	2011	1	F	10628
Coburg	2011	1	M	9736
Coburg	2016	0		4765
Coburg	2016	1	F	11150
Coburg	2016	1	M	10251
Pascoe Vale South	2006	0		899
Pascoe Vale South	2006	1	F	3985
Pascoe Vale South	2006	1	M	3816
Pascoe Vale South	2011	0		1056
Pascoe Vale South	2011	1	F	4348
Pascoe Vale South	2011	1	M	4127
Pascoe Vale South	2016	0		1278
Pascoe Vale South	2016	1	F	4426
Pascoe Vale South	2016	1	M	4256
Alphington - Fairfield	2006	0		974
Alphington - Fairfield	2006	1	F	3213
Alphington - Fairfield	2006	1	M	2937
Alphington - Fairfield	2011	0		1063
Alphington - Fairfield	2011	1	F	3708
Alphington - Fairfield	2011	1	M	3434
Alphington - Fairfield	2016	0		1355
Alphington - Fairfield	2016	1	F	3978
Alphington - Fairfield	2016	1	M	3601
Northcote	2006	0		3099
Northcote	2006	1	F	9989
Northcote	2006	1	M	8976
Northcote	2011	0		3003
Northcote	2011	1	F	10547
Northcote	2011	1	M	9370
Northcote	2016	0		3945
Northcote	2016	1	F	10999
Northcote	2016	1	M	9723
Thornbury	2006	0		3075
Thornbury	2006	1	F	7181
Thornbury	2006	1	M	6460
Thornbury	2011	0		3215
Thornbury	2011	1	F	7472
Thornbury	2011	1	M	6747
Thornbury	2016	0		3157
Thornbury	2016	1	F	8105
Thornbury	2016	1	M	7204
Ascot Vale	2006	0		2181
Ascot Vale	2006	1	F	5262
Ascot Vale	2006	1	M	4952
Ascot Vale	2011	0		2379
Ascot Vale	2011	1	F	5683
Ascot Vale	2011	1	M	5415
Ascot Vale	2016	0		2686
Ascot Vale	2016	1	F	6133
Ascot Vale	2016	1	M	5931
Essendon - Aberfeldie	2006	0		2983
Essendon - Aberfeldie	2006	1	F	10882
Essendon - Aberfeldie	2006	1	M	9809
Essendon - Aberfeldie	2011	0		3491
Essendon - Aberfeldie	2011	1	F	11083
Essendon - Aberfeldie	2011	1	M	10186
Essendon - Aberfeldie	2016	0		4590
Essendon - Aberfeldie	2016	1	F	11942
Essendon - Aberfeldie	2016	1	M	10955
Flemington	2006	0		2060
Flemington	2006	1	F	3281
Flemington	2006	1	M	2874
Flemington	2011	0		2381
Flemington	2011	1	F	3551
Flemington	2011	1	M	3227
Flemington	2016	0		3034
Flemington	2016	1	F	3728
Flemington	2016	1	M	3353
Moonee Ponds	2006	0		1876
Moonee Ponds	2006	1	F	5643
Moonee Ponds	2006	1	M	5117
Moonee Ponds	2011	0		1985
Moonee Ponds	2011	1	F	6035
Moonee Ponds	2011	1	M	5512
Moonee Ponds	2016	0		2408
Moonee Ponds	2016	1	F	6127
Moonee Ponds	2016	1	M	5715
Carlton	2006	0		6264
Carlton	2006	1	F	2952
Carlton	2006	1	M	2834
Carlton	2011	0		7613
Carlton	2011	1	F	3312
Carlton	2011	1	M	3181
Carlton	2016	0		11340
Carlton	2016	1	F	3956
Carlton	2016	1	M	3705
Docklands	2006	0		1705
Docklands	2006	1	F	960
Docklands	2006	1	M	1275
Docklands	2011	0		2874
Docklands	2011	1	F	1331
Docklands	2011	1	M	1578
Docklands	2016	0		6570
Docklands	2016	1	F	2069
Docklands	2016	1	M	2326
East Melbourne	2006	0		1084
East Melbourne	2006	1	F	1677
East Melbourne	2006	1	M	1567
East Melbourne	2011	0		1217
East Melbourne	2011	1	F	1935
East Melbourne	2011	1	M	1753
East Melbourne	2016	0		1190
East Melbourne	2016	1	F	1975
East Melbourne	2016	1	M	1797
Flemington Racecourse	2006	0		0
Flemington Racecourse	2006	1	F	0
Flemington Racecourse	2006	1	M	0
Flemington Racecourse	2011	0		25
Flemington Racecourse	2011	1	F	28
Flemington Racecourse	2011	1	M	24
Flemington Racecourse	2016	0		53
Flemington Racecourse	2016	1	F	19
Flemington Racecourse	2016	1	M	13
Kensington (Vic.)	2006	0		1674
Kensington (Vic.)	2006	1	F	3648
Kensington (Vic.)	2006	1	M	3353
Kensington (Vic.)	2011	0		1947
Kensington (Vic.)	2011	1	F	3988
Kensington (Vic.)	2011	1	M	3783
Kensington (Vic.)	2016	0		2416
Kensington (Vic.)	2016	1	F	4320
Kensington (Vic.)	2016	1	M	4076
Melbourne	2006	0		9682
Melbourne	2006	1	F	2153
Melbourne	2006	1	M	2554
Melbourne	2011	0		13718
Melbourne	2011	1	F	2917
Melbourne	2011	1	M	3395
Melbourne	2016	0		28813
Melbourne	2016	1	F	3926
Melbourne	2016	1	M	4582
North Melbourne	2006	0		4635
North Melbourne	2006	1	F	4153
North Melbourne	2006	1	M	4359
North Melbourne	2011	0		5608
North Melbourne	2011	1	F	4850
North Melbourne	2011	1	M	5039
North Melbourne	2016	0		9144
North Melbourne	2016	1	F	5808
North Melbourne	2016	1	M	5685
Parkville	2006	0		1418
Parkville	2006	1	F	1873
Parkville	2006	1	M	1689
Parkville	2011	0		1770
Parkville	2011	1	F	2364
Parkville	2011	1	M	2059
Parkville	2016	0		2692
Parkville	2016	1	F	2500
Parkville	2016	1	M	2217
South Yarra - West	2006	0		1225
South Yarra - West	2006	1	F	2170
South Yarra - West	2006	1	M	1871
South Yarra - West	2011	0		1666
South Yarra - West	2011	1	F	2284
South Yarra - West	2011	1	M	2048
South Yarra - West	2016	0		1793
South Yarra - West	2016	1	F	2289
South Yarra - West	2016	1	M	2014
Southbank	2006	0		4819
Southbank	2006	1	F	2155
Southbank	2006	1	M	2389
Southbank	2011	0		5611
Southbank	2011	1	F	2729
Southbank	2011	1	M	2969
Southbank	2016	0		10562
Southbank	2016	1	F	3816
Southbank	2016	1	M	4291
West Melbourne	2006	0		0
West Melbourne	2006	1	F	0
West Melbourne	2006	1	M	0
West Melbourne	2011	0		0
West Melbourne	2011	1	F	0
West Melbourne	2011	1	M	0
West Melbourne	2016	0		0
West Melbourne	2016	1	F	0
West Melbourne	2016	1	M	3
Albert Park	2006	0		2691
Albert Park	2006	1	F	5233
Albert Park	2006	1	M	4919
Albert Park	2011	0		3143
Albert Park	2011	1	F	5596
Albert Park	2011	1	M	5392
Albert Park	2016	0		3835
Albert Park	2016	1	F	5885
Albert Park	2016	1	M	5664
Elwood	2006	0		3169
Elwood	2006	1	F	5740
Elwood	2006	1	M	4873
Elwood	2011	0		3138
Elwood	2011	1	F	6122
Elwood	2011	1	M	5380
Elwood	2016	0		3364
Elwood	2016	1	F	6299
Elwood	2016	1	M	5559
Port Melbourne	2006	0		2907
Port Melbourne	2006	1	F	5376
Port Melbourne	2006	1	M	5006
Port Melbourne	2011	0		2769
Port Melbourne	2011	1	F	6097
Port Melbourne	2011	1	M	5649
Port Melbourne	2016	0		3348
Port Melbourne	2016	1	F	6695
Port Melbourne	2016	1	M	6120
Port Melbourne Industrial	2006	0		10
Port Melbourne Industrial	2006	1	F	0
Port Melbourne Industrial	2006	1	M	0
Port Melbourne Industrial	2011	0		6
Port Melbourne Industrial	2011	1	F	3
Port Melbourne Industrial	2011	1	M	4
Port Melbourne Industrial	2016	0		3
Port Melbourne Industrial	2016	1	F	6
Port Melbourne Industrial	2016	1	M	9
South Melbourne	2006	0		2288
South Melbourne	2006	1	F	3575
South Melbourne	2006	1	M	3301
South Melbourne	2011	0		2388
South Melbourne	2011	1	F	3867
South Melbourne	2011	1	M	3572
South Melbourne	2016	0		3210
South Melbourne	2016	1	F	4266
South Melbourne	2016	1	M	4074
St Kilda	2006	0		6475
St Kilda	2006	1	F	7198
St Kilda	2006	1	M	7299
St Kilda	2011	0		7027
St Kilda	2011	1	F	7689
St Kilda	2011	1	M	7835
St Kilda	2016	0		9314
St Kilda	2016	1	F	8393
St Kilda	2016	1	M	8417
St Kilda East	2006	0		3525
St Kilda East	2006	1	F	5915
St Kilda East	2006	1	M	5599
St Kilda East	2011	0		3657
St Kilda East	2011	1	F	6128
St Kilda East	2011	1	M	5924
St Kilda East	2016	0		4305
St Kilda East	2016	1	F	6200
St Kilda East	2016	1	M	5912
Armadale	2006	0		1827
Armadale	2006	1	F	3588
Armadale	2006	1	M	3053
Armadale	2011	0		1674
Armadale	2011	1	F	3763
Armadale	2011	1	M	3323
Armadale	2016	0		1791
Armadale	2016	1	F	3886
Armadale	2016	1	M	3295
Prahran - Windsor	2006	0		3961
Prahran - Windsor	2006	1	F	6531
Prahran - Windsor	2006	1	M	6164
Prahran - Windsor	2011	0		4024
Prahran - Windsor	2011	1	F	6895
Prahran - Windsor	2011	1	M	6566
Prahran - Windsor	2016	0		5365
Prahran - Windsor	2016	1	F	7406
Prahran - Windsor	2016	1	M	6943
South Yarra - East	2006	0		4011
South Yarra - East	2006	1	F	5051
South Yarra - East	2006	1	M	4573
South Yarra - East	2011	0		4188
South Yarra - East	2011	1	F	5433
South Yarra - East	2011	1	M	5042
South Yarra - East	2016	0		7504
South Yarra - East	2016	1	F	6865
South Yarra - East	2016	1	M	6359
Toorak	2006	0		2362
Toorak	2006	1	F	5742
Toorak	2006	1	M	5024
Toorak	2011	0		2286
Toorak	2011	1	F	5619
Toorak	2011	1	M	4964
Toorak	2016	0		2400
Toorak	2016	1	F	5699
Toorak	2016	1	M	4951
Abbotsford	2006	0		864
Abbotsford	2006	1	F	1740
Abbotsford	2006	1	M	1720
Abbotsford	2011	0		1076
Abbotsford	2011	1	F	1888
Abbotsford	2011	1	M	1941
Abbotsford	2016	0		2406
Abbotsford	2016	1	F	2871
Abbotsford	2016	1	M	2907
Carlton North - Princes Hill	2006	0		1483
Carlton North - Princes Hill	2006	1	F	3585
Carlton North - Princes Hill	2006	1	M	3124
Carlton North - Princes Hill	2011	0		1391
Carlton North - Princes Hill	2011	1	F	3697
Carlton North - Princes Hill	2011	1	M	3209
Carlton North - Princes Hill	2016	0		1510
Carlton North - Princes Hill	2016	1	F	3657
Carlton North - Princes Hill	2016	1	M	3261
Collingwood	2006	0		1370
Collingwood	2006	1	F	2088
Collingwood	2006	1	M	2034
Collingwood	2011	0		1673
Collingwood	2011	1	F	2375
Collingwood	2011	1	M	2421
Collingwood	2016	0		2539
Collingwood	2016	1	F	2986
Collingwood	2016	1	M	2988
Fitzroy	2006	0		2153
Fitzroy	2006	1	F	3390
Fitzroy	2006	1	M	3269
Fitzroy	2011	0		2273
Fitzroy	2011	1	F	3651
Fitzroy	2011	1	M	3509
Fitzroy	2016	0		2860
Fitzroy	2016	1	F	3887
Fitzroy	2016	1	M	3698
Fitzroy North	2006	0		1909
Fitzroy North	2006	1	F	4884
Fitzroy North	2006	1	M	4275
Fitzroy North	2011	0		1860
Fitzroy North	2011	1	F	5084
Fitzroy North	2011	1	M	4528
Fitzroy North	2016	0		2332
Fitzroy North	2016	1	F	5350
Fitzroy North	2016	1	M	4657
Richmond (Vic.)	2006	0		5180
Richmond (Vic.)	2006	1	F	10040
Richmond (Vic.)	2006	1	M	9365
Richmond (Vic.)	2011	0		5248
Richmond (Vic.)	2011	1	F	10783
Richmond (Vic.)	2011	1	M	10089
Richmond (Vic.)	2016	0		6724
Richmond (Vic.)	2016	1	F	12165
Richmond (Vic.)	2016	1	M	11610
Yarra - North	2006	0		1300
Yarra - North	2006	1	F	3323
Yarra - North	2006	1	M	3041
Yarra - North	2011	0		999
Yarra - North	2011	1	F	3676
Yarra - North	2011	1	M	3459
Yarra - North	2016	0		1475
Yarra - North	2016	1	F	3893
Yarra - North	2016	1	M	3676
Ashburton (Vic.)	2006	0		824
Ashburton (Vic.)	2006	1	F	3317
Ashburton (Vic.)	2006	1	M	3030
Ashburton (Vic.)	2011	0		894
Ashburton (Vic.)	2011	1	F	3347
Ashburton (Vic.)	2011	1	M	3250
Ashburton (Vic.)	2016	0		1096
Ashburton (Vic.)	2016	1	F	3398
Ashburton (Vic.)	2016	1	M	3257
Balwyn	2006	0		2073
Balwyn	2006	1	F	7083
Balwyn	2006	1	M	6153
Balwyn	2011	0		2574
Balwyn	2011	1	F	6939
Balwyn	2011	1	M	6074
Balwyn	2016	0		3284
Balwyn	2016	1	F	6638
Balwyn	2016	1	M	5909
Balwyn North	2006	0		2608
Balwyn North	2006	1	F	8841
Balwyn North	2006	1	M	8414
Balwyn North	2011	0		2710
Balwyn North	2011	1	F	8774
Balwyn North	2011	1	M	8459
Balwyn North	2016	0		3596
Balwyn North	2016	1	F	8437
Balwyn North	2016	1	M	8191
Camberwell	2006	0		2342
Camberwell	2006	1	F	9235
Camberwell	2006	1	M	8056
Camberwell	2011	0		2428
Camberwell	2011	1	F	9377
Camberwell	2011	1	M	8226
Camberwell	2016	0		3399
Camberwell	2016	1	F	9564
Camberwell	2016	1	M	8437
Glen Iris - East	2006	0		1514
Glen Iris - East	2006	1	F	6930
Glen Iris - East	2006	1	M	6624
Glen Iris - East	2011	0		1718
Glen Iris - East	2011	1	F	7384
