SA2_MAINCODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
604011081,5,3,3,0,0,16,8,0,3,0,0,11,23,3,23,0,0,49,19,0,25,0,0,42,0,0,9,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,65,11,62,0,4,132,0,0,3,0,0,6,3,0,0,0,0,3,9,0,0,0,0,16,12,3,15,0,3,36,12,0,12,0,0,20,6,3,20,0,0,32,3,0,3,0,0,6,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,10,63,4,4,128,3,0,3,0,0,5,0,0
604011082,8,0,3,0,0,12,11,0,0,0,0,11,43,3,27,3,12,90,36,4,32,3,3,72,4,0,14,3,3,24,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,4,0,0,9,114,8,84,8,15,228,8,0,3,0,0,9,0,0,0,0,0,0,19,0,0,0,0,26,23,0,9,4,3,38,14,0,12,0,3,31,25,0,27,0,3,59,14,3,17,0,0,33,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,109,10,78,9,15,212,3,0,0,0,0,6,0,0
604011083,6,0,4,0,0,5,0,0,7,0,0,7,31,3,27,5,13,79,12,0,12,0,0,31,0,0,5,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,3,68,5,13,146,9,0,3,0,0,7,0,0,0,0,0,0,5,0,8,0,3,15,13,0,21,0,8,42,8,0,7,0,0,21,8,0,20,0,3,28,5,0,14,0,0,21,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,6,77,3,13,141,0,0,0,0,0,0,0,0
604011084,9,0,3,0,0,15,15,0,17,3,3,35,32,3,34,0,8,77,23,3,21,0,3,57,0,4,3,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,87,10,82,8,17,200,3,0,0,0,0,3,3,0,0,0,0,3,24,0,0,0,0,30,31,3,18,0,8,62,12,5,15,0,3,35,20,3,21,0,0,45,10,0,18,0,3,26,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,115,8,73,11,15,221,9,0,3,0,0,13,0,0
604021085,12,0,5,0,0,19,27,0,10,0,3,39,113,10,68,5,9,216,100,12,105,7,14,237,22,4,20,0,4,48,0,3,8,0,0,18,5,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,8,294,31,224,16,37,595,6,0,8,0,0,16,3,0,0,0,0,8,45,0,11,0,7,66,55,7,40,9,10,127,45,9,39,4,4,106,94,15,97,4,5,209,32,6,32,3,5,78,5,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,14,300,44,240,19,32,638,3,0,3,0,0,7,0,0
604021086,8,0,3,0,0,8,11,0,10,0,3,22,34,9,38,9,9,100,23,7,27,0,8,66,3,0,5,0,3,13,3,0,7,0,0,8,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,90,15,97,9,25,231,3,0,0,0,0,4,0,0,5,0,0,7,21,0,14,0,5,43,21,11,30,3,5,71,9,0,18,0,0,22,17,4,27,3,3,51,0,3,14,0,0,18,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,79,26,112,9,20,238,0,0,0,0,3,3,3,0
604021087,15,0,14,0,0,22,10,0,3,0,0,13,24,0,14,0,0,37,10,0,26,0,0,34,3,0,0,3,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,61,4,58,3,3,131,5,0,10,0,3,21,13,0,0,0,0,13,17,0,5,0,0,19,18,0,10,5,3,30,14,0,9,0,0,21,12,0,12,0,4,36,0,0,6,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,84,3,52,5,13,155,6,0,5,0,0,12,3,0
604021088,3,0,0,3,0,7,5,0,0,0,0,3,6,3,9,3,3,19,4,0,5,0,0,15,3,0,5,0,3,8,3,0,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,27,3,27,9,7,68,3,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,5,10,0,3,0,3,12,4,4,3,0,0,14,8,0,9,0,0,19,8,3,4,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,38,5,32,4,6,87,0,0,3,0,0,0,0,0
604021089,13,0,3,0,0,15,3,0,0,0,0,9,27,0,3,0,0,27,26,3,18,0,0,38,6,3,15,0,0,26,4,0,8,0,3,18,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,81,7,54,4,3,144,6,0,5,0,0,16,4,0,0,0,0,6,5,0,3,0,0,12,15,0,7,0,0,30,18,0,15,0,0,29,34,3,20,4,0,61,13,3,30,0,0,46,0,0,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,105,12,87,8,6,213,3,0,3,0,0,10,3,0
604021090,0,0,0,0,0,3,0,0,3,0,0,3,9,3,6,0,0,21,3,0,8,0,0,8,3,0,6,0,5,15,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,5,25,7,7,58,0,0,3,0,0,4,0,0,0,0,0,0,4,0,3,0,0,8,3,0,9,0,3,15,3,0,4,0,0,12,3,0,13,0,0,18,3,0,5,0,0,11,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,37,3,3,76,3,0,0,0,0,3,0,0
604021091,14,0,11,0,0,27,3,0,7,0,0,14,14,8,24,4,0,46,15,3,22,3,0,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,8,48,13,67,7,10,144,20,0,5,0,0,26,4,0,0,0,0,4,5,0,3,0,0,12,22,0,18,3,0,37,9,0,14,0,0,19,4,0,10,0,0,25,3,3,11,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,71,10,56,6,10,147,6,0,9,0,0,16,0,0
604021092,3,0,0,0,0,5,0,0,0,0,0,4,11,0,3,0,0,18,12,3,9,0,0,20,3,0,4,0,0,5,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,19,0,0,53,0,0,3,0,0,5,0,0,3,0,0,3,3,0,3,0,0,6,6,0,0,0,0,9,5,0,3,0,0,11,9,0,10,0,0,17,7,0,11,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,33,5,3,72,0,0,4,0,0,4,0,0
604031093,19,0,10,0,0,30,4,0,0,0,0,9,14,0,13,0,0,23,3,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,34,0,3,74,18,0,15,3,3,38,0,0,0,0,0,0,8,0,6,0,0,14,7,0,10,0,0,19,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,12,43,4,40,3,3,91,9,3,14,0,0,34,0,0
604031094,29,3,61,3,3,102,10,0,4,0,0,13,22,3,30,0,4,56,9,3,7,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,14,74,15,110,3,9,214,27,10,48,0,3,92,0,0,0,0,0,0,10,0,9,0,0,22,14,0,13,0,0,30,3,0,3,0,0,9,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,18,63,18,95,0,7,183,25,6,37,3,3,77,0,0
604031095,15,0,3,0,0,19,12,0,11,0,3,23,39,4,29,4,3,73,10,3,7,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,11,50,4,7,145,6,0,13,0,0,21,6,0,0,0,0,6,15,0,5,0,0,23,20,3,23,0,3,47,7,0,16,0,0,21,6,3,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,66,9,61,0,3,140,9,0,8,0,0,9,0,0
604031096,17,0,5,0,0,24,3,0,3,0,0,5,7,3,16,0,0,27,8,0,13,0,0,26,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,41,7,41,0,0,88,16,0,14,0,0,27,0,0,0,0,0,0,5,0,3,0,0,12,7,0,20,0,0,32,6,3,9,0,0,18,3,3,6,0,0,18,3,3,7,0,0,12,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,39,9,57,6,5,115,8,0,6,0,3,19,0,0
604031097,42,3,35,0,0,76,13,0,3,0,0,21,50,5,45,0,0,103,6,0,12,0,0,22,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,11,119,10,109,6,4,247,31,3,25,0,0,58,0,0,0,0,0,3,22,0,26,0,0,49,25,3,24,0,3,57,4,0,11,0,0,14,4,0,3,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,10,90,5,96,3,6,206,23,0,22,0,0,53,5,0
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011002,3,0,0,0,0,12,0,0,3,0,0,3,10,0,0,0,0,5,38,0,9,0,0,51,17,0,0,0,0,23,33,0,5,0,0,41,30,0,3,0,0,40,17,0,0,0,0,20,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,165,3,24,4,7,204,16,0,9,0,0,19,0,0,0,0,0,0,4,0,3,0,0,7,5,0,0,0,0,3,22,0,3,0,0,32,15,0,6,0,0,20,32,0,11,0,0,47,69,0,10,0,0,83,56,0,19,0,3,84,68,0,19,0,0,84,23,0,13,0,3,39,19,3,12,3,0,32,14,0,8,0,0,22,7,0,0,0,0,6,3,0,3,0,3,11,352,5,114,9,13,485,19,0,10,0,0,27,0,0
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011004,9,0,3,0,0,15,7,0,0,0,0,8,8,0,3,0,0,11,23,0,11,0,0,31,13,0,4,0,0,18,27,0,4,0,3,35,25,0,11,0,0,40,24,0,17,3,0,40,0,3,3,0,0,7,8,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,152,9,54,3,5,225,3,0,0,0,0,7,3,0,0,0,0,3,5,0,0,0,0,9,4,0,0,0,0,4,13,0,10,0,0,21,6,0,5,0,0,12,13,3,5,0,3,28,43,0,16,0,0,59,34,0,6,0,0,39,16,0,10,3,0,30,3,0,5,0,0,11,4,0,8,0,0,19,5,0,8,0,0,8,6,0,3,0,0,11,5,0,0,0,0,5,164,3,83,9,5,267,4,0,4,0,0,7,0,0
701011005,5,0,0,0,0,9,0,0,0,0,0,3,5,3,3,0,0,14,38,6,59,4,0,102,14,0,6,0,0,20,41,0,8,0,0,45,25,3,7,0,0,39,33,0,12,0,0,44,14,0,5,0,0,23,4,0,4,0,0,12,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,3,0,5,3,0,11,186,15,112,9,7,334,0,0,7,0,0,7,0,0,0,0,0,3,0,0,3,0,0,3,8,0,8,0,0,16,6,0,8,0,0,17,8,3,12,0,0,21,6,0,4,0,3,18,79,0,20,3,0,97,42,3,0,0,0,47,33,0,14,0,0,41,28,0,10,0,0,35,10,0,3,0,0,12,7,0,3,0,0,10,0,0,4,0,0,10,3,0,0,5,0,10,221,12,93,13,7,346,0,0,3,0,0,7,0,0
701011006,20,0,11,0,3,30,7,0,4,0,0,8,110,4,136,0,0,255,22,0,33,0,0,63,7,0,4,0,0,6,15,0,4,0,0,21,3,0,7,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,193,11,209,3,8,428,16,0,13,0,0,27,0,0,4,0,0,3,6,0,10,0,0,15,40,0,35,0,3,82,13,3,12,0,0,29,3,0,8,0,3,16,9,0,12,0,0,22,10,0,11,0,0,27,12,0,8,0,3,24,6,0,3,0,0,13,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,8,119,11,122,8,10,266,9,0,9,0,0,15,4,0
