SA2_MAINCODE_2016,C11_C_Lat_Da_Saint_0_14,C11_C_Lat_Da_Saint_15_24,C11_C_Lat_Da_Saint_25_34,C11_C_Lat_Da_Saint_35_44,C11_C_Lat_Da_Saint_45_54,C11_C_Lat_Da_Saint_55_64,C11_C_Lat_Da_Saint_65_74,C11_C_Lat_Da_Saint_75_84,C11_C_Lat_Da_Saint_85ov,C11_C_Lat_Da_Saint_Tot,C11_C_Luthe_0_14,C11_C_Luthe_15_24,C11_C_Luthe_25_34,C11_C_Luthe_35_44,C11_C_Luthe_45_54,C11_C_Luthe_55_64,C11_C_Luthe_65_74,C11_C_Luthe_75_84,C11_C_Luthe_85ov,C11_C_Luthe_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_To,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85oe,C11_C_Sev_day_Adv_Tot,C11_C_Unit_Chur_0_14,C11_C_Unit_Chur_15_24,C11_C_Unit_Chur_25_34,C11_C_Unit_Chur_35_44,C11_C_Unit_Chur_45_54,C11_C_Unit_Chur_55_64,C11_C_Unit_Chur_65_74,C11_C_Unit_Chur_75_84,C11_C_Unit_Chur_85ov,C11_C_Unit_Chur_Tot,C11_C_Christi_nfd_0_14,C11_C_Christi_nfd_15_24,C11_C_Christi_nfd_25_34,C11_C_Christi_nfd_35_44,C11_C_Christi_nfd_45_54,C11_C_Christi_nfd_55_64,C11_C_Christi_nfd_65_74,C11_C_Christi_nfd_75_84,C11_C_Christi_nfd_85ov,C11_C_Christi_nfd_Tot,C11_C_Oth_Chris_0_14,C11_C_Oth_Chris_15_24,C11_C_Oth_Chris_25_34,C11_C_Oth_Chris_35_44,C11_C_Oth_Chris_45_54,C11_C_Oth_Chris_55_64,C11_C_Oth_Chris_65_74,C11_C_Oth_Chris_75_84,C11_C_Oth_Chris_85ov,C11_C_Oth_Chris_Tot,C11_Christia_Tot_0_14,C11_Christia_Tot_15_24,C11_Christia_Tot_25_34,C11_Christia_Tot_35_44,C11_Christia_Tot_45_54,C11_Christia_Tot_55_64,C11_Christia_Tot_65_74,C11_Christia_Tot_75_84,C11_Christia_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Sikh_0_14,C11_OR_Sikh_15_24,C11_OR_Sikh_25_34,C11_OR_Sikh_35_44,C11_OR_Sikh_45_54,C11_OR_Sikh_55_64,C11_OR_Sikh_65_74,C11_OR_Sikh_75_84,C11_OR_Sikh_85oe,C11_OR_Sikh_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_OR_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_OthRel_T_0_14,C11_OthRel_T_15_24,C11_OthRel_T_25_34,C11_OthRel_T_35_44,C11_OthRel_T_45_54,C11_OthRel_T_55_64,C11_OthRel_T_65_74,C11_OthRel_T_75_84,C11_OthRel_T_85ov,C11_OthRel_T_T,C11_SBOSB_N_RA_0_14,C11_SBOSB_N_RA_15_24,C11_SBOSB_N_RA_25_34,C11_SBOSB_N_RA_35_44,C11_SBOSB_N_RA_45_54,C11_SBOSB_N_RA_55_64,C11_SBOSB_N_RA_65_74,C11_SBOSB_N_RA_75_84,C11_SBOSB_N_RA_85ov,C11_SBOSB_N_RA_Tot
101041017,0,0,0,0,0,0,0,0,0,0,3,3,3,0,14,9,17,11,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,4,7,8,3,17,0,0,0,48,10,5,9,13,35,59,63,40,13,250,11,4,3,8,3,3,14,0,0,46,3,0,0,0,0,3,0,3,0,12,39,20,18,31,42,59,66,39,20,327,29,13,14,16,13,22,14,3,3,128,0,0,0,0,0,0,0,0,0,3,774,421,374,529,630,923,834,473,185,5126,0,0,0,0,3,0,0,0,0,3,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,9,0,0,0,22,0,3,0,4,5,9,0,0,0,28,376,156,185,171,160,210,135,65,22,1480
101041018,0,0,0,0,0,0,0,0,0,3,6,0,3,8,5,13,12,8,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,11,13,4,10,8,3,9,8,3,0,53,14,15,10,18,36,66,78,39,20,294,7,3,7,3,4,3,8,0,3,42,0,0,0,0,0,0,0,4,0,7,25,31,16,25,55,69,80,50,36,380,42,15,15,12,17,18,25,4,0,162,0,0,0,0,0,0,0,0,0,0,816,446,355,554,709,927,972,547,246,5575,0,0,3,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,8,3,7,3,5,0,0,41,5,4,8,3,7,3,5,0,0,45,401,187,151,183,189,229,168,86,30,1618
101041019,7,0,6,0,7,0,0,0,0,21,0,3,3,0,12,10,3,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,7,8,6,0,0,3,43,7,9,10,24,39,47,49,32,6,228,13,3,0,3,7,7,9,6,0,57,5,0,4,0,4,3,4,0,0,24,28,35,13,31,65,75,58,36,22,365,26,19,5,16,23,21,12,5,5,128,0,0,0,0,0,0,0,0,0,3,800,517,417,546,831,805,644,414,162,5129,0,3,5,0,8,3,0,0,0,14,3,0,4,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,7,0,0,0,22,5,0,3,7,4,7,0,0,0,24,586,302,237,249,295,242,103,34,13,2054
101041020,11,3,0,5,0,0,3,0,0,24,8,3,0,4,16,6,6,10,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,14,0,3,0,0,5,0,3,0,0,12,11,14,4,19,57,56,41,17,4,229,6,3,0,6,5,5,0,0,0,28,23,9,4,10,12,14,4,6,0,88,42,26,3,34,62,65,55,18,4,318,56,27,5,30,35,41,28,11,0,231,0,0,0,0,4,3,0,0,0,16,790,428,242,578,914,920,547,261,62,4740,3,0,0,0,3,3,0,0,0,10,0,0,0,3,6,0,0,0,0,11,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,9,7,16,12,7,0,0,68,8,4,9,7,16,12,7,0,0,68,668,313,206,318,544,545,197,42,9,2851
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,5,3,6,11,10,25,9,21,16,103,3,0,0,0,3,7,0,0,0,11,4,0,0,0,0,0,0,0,0,4,10,8,3,8,17,17,23,14,8,107,4,10,0,0,9,7,6,3,4,38,0,0,0,0,0,0,0,0,0,0,228,119,83,153,268,309,269,185,83,1696,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,3,4,0,0,0,0,6,176,106,57,100,115,116,59,46,13,781
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,16,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,5,3,0,3,0,4,0,0,0,14
101041023,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,5,3,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,9,3,9,18,33,36,22,9,143,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,12,6,10,19,36,13,7,0,118,14,3,3,4,4,0,0,0,0,30,0,0,0,0,0,0,0,3,0,3,297,228,147,234,323,364,300,200,71,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,190,91,95,77,96,105,43,23,9,736
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,0,0,0,16,3,0,0,8,23,36,16,10,0,100,3,0,0,3,3,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,12,10,8,9,31,36,24,5,0,124,12,8,5,3,9,8,8,3,0,44,3,0,0,0,0,5,4,0,0,13,277,159,106,229,348,392,256,112,37,1912,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,6,9,7,0,0,0,29,4,4,5,6,9,7,0,0,0,29,205,86,72,113,148,172,48,26,5,873
101041025,0,4,0,0,4,0,3,0,0,12,8,4,0,4,16,18,27,11,4,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,11,4,3,0,0,7,0,4,0,0,21,7,10,14,27,44,95,105,55,29,384,5,0,0,7,0,0,3,0,0,23,0,0,3,3,0,0,0,0,0,7,54,32,20,31,79,107,131,84,30,556,36,21,20,25,29,32,27,9,7,206,0,0,0,0,0,0,3,0,0,3,779,508,335,638,907,1100,1187,665,254,6369,3,3,0,0,0,4,0,0,0,8,0,3,0,3,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,5,7,3,4,0,33,3,4,4,8,5,7,3,4,0,33,514,283,212,275,340,375,212,112,64,2392
101041026,0,0,0,0,0,0,0,0,0,3,3,0,3,3,5,8,5,11,3,47,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,3,0,0,0,15,14,9,4,4,16,17,6,7,0,86,37,19,22,21,55,75,63,44,9,348,0,0,0,3,3,6,3,0,0,13,5,0,0,5,0,0,3,0,0,18,23,15,9,23,39,54,62,26,12,267,32,13,7,12,25,28,22,10,5,139,3,4,0,0,0,0,0,0,0,12,693,380,280,504,766,945,859,483,138,5043,0,0,0,3,3,3,0,0,0,9,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,4,3,0,0,27,9,6,5,5,9,4,3,0,0,31,442,235,148,220,291,289,185,80,13,1912
101041027,10,4,0,3,3,0,0,0,0,19,0,0,0,10,3,13,22,16,10,70,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,11,0,0,0,3,3,5,3,0,0,12,24,11,7,20,44,77,98,66,25,367,0,0,0,0,3,8,0,0,0,10,20,13,4,6,3,3,0,0,0,51,46,23,17,26,54,91,86,71,31,437,29,17,13,16,20,31,20,12,0,154,0,0,0,0,3,0,3,0,0,5,612,316,222,462,706,1138,989,671,277,5393,0,3,0,0,0,0,0,0,0,7,6,3,0,0,3,4,0,0,0,15,0,0,0,0,0,8,3,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,10,6,3,0,0,43,3,3,7,7,10,6,3,0,0,45,411,259,168,228,315,415,249,99,38,2190
101051539,3,3,3,3,4,0,0,0,0,24,7,3,8,15,11,11,7,7,4,67,7,0,5,3,3,3,0,0,0,20,0,0,4,0,8,6,0,0,0,19,26,26,15,20,21,11,9,5,0,127,48,32,35,55,91,133,88,70,25,574,8,5,8,6,10,18,11,15,3,71,9,9,14,4,3,15,9,4,3,70,160,81,79,116,156,164,156,103,46,1066,62,38,33,38,48,33,16,3,0,278,4,0,0,4,7,0,0,0,0,17,2937,1972,1756,2075,2334,2138,1671,1156,487,16525,7,3,9,7,3,3,3,0,0,42,12,5,12,11,3,3,0,0,3,42,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,10,8,10,9,15,5,10,0,0,0,53,8,10,10,15,11,10,0,0,0,61,766,445,402,361,304,241,109,46,20,2694
101051540,3,0,0,0,0,3,0,0,0,13,0,0,3,4,7,13,16,7,3,50,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,8,4,4,3,3,0,5,3,0,0,25,15,15,20,33,61,87,69,36,19,352,9,3,8,5,4,8,0,3,0,39,7,0,3,3,6,11,4,7,0,27,85,70,37,72,135,128,109,77,22,737,32,12,7,17,26,27,17,0,0,152,4,5,0,4,0,3,3,0,0,24,1630,898,633,1101,1429,1454,1142,588,163,9040,0,0,0,3,0,0,0,0,0,6,10,0,0,7,0,0,0,0,0,28,4,0,0,0,3,0,0,0,0,14,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,4,5,0,0,23,0,3,7,3,5,4,5,0,0,31,348,164,129,213,231,277,138,51,0,1550
101061541,0,0,0,0,0,0,3,0,0,3,3,9,0,4,14,0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,7,4,0,3,0,0,25,12,11,10,14,28,30,22,20,8,162,0,3,3,0,0,0,0,0,0,12,5,0,0,3,0,3,0,0,0,12,54,42,24,46,57,58,47,49,22,386,23,14,5,26,13,15,7,0,0,109,5,0,0,4,0,3,0,0,0,13,844,537,422,633,640,602,412,331,139,4565,0,0,4,3,0,0,0,0,0,4,8,3,6,3,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,5,5,4,3,0,0,0,13,4,0,5,8,4,3,0,0,0,21,320,138,152,171,119,87,51,29,7,1081
101061542,0,3,0,0,0,0,3,0,0,9,12,14,7,17,14,10,12,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,3,0,15,13,3,9,9,7,5,4,0,0,50,33,13,23,42,70,50,42,13,3,281,9,3,0,3,8,7,3,0,0,33,5,0,4,7,3,4,5,0,0,22,108,53,37,92,102,118,78,32,8,633,59,31,16,44,33,29,11,7,0,229,0,0,0,0,0,0,0,0,0,3,1374,668,533,1057,1139,1013,629,223,50,6688,0,0,0,3,0,0,0,0,0,8,0,8,0,3,8,0,0,0,0,22,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,5,21,13,9,0,0,0,60,13,3,5,21,13,9,0,0,0,60,681,273,236,494,426,376,178,21,3,2682
101061543,0,0,0,0,0,0,0,0,0,3,0,4,8,7,10,8,4,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,0,5,3,6,4,0,0,37,46,35,27,33,65,56,56,33,15,363,10,9,3,5,11,3,8,0,0,47,4,0,0,0,4,3,3,0,0,27,54,41,30,68,69,71,57,39,21,451,43,20,21,15,25,22,8,8,3,159,0,0,0,0,3,3,0,0,0,4,1652,900,754,993,1059,1076,862,567,275,8138,5,0,7,0,0,0,0,0,0,15,61,19,26,9,6,10,7,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,19,0,3,0,0,3,3,0,0,0,20,383,188,177,146,114,94,51,23,10,1174
101061544,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,3,0,0,0,0,0,14,18,11,14,28,44,59,55,22,9,256,0,3,5,4,4,8,0,0,0,29,5,0,8,0,0,3,0,0,0,19,73,31,22,48,71,81,83,37,16,460,26,15,9,5,15,12,14,5,3,100,0,0,0,0,0,0,0,3,0,7,1108,560,441,712,908,991,756,411,140,6034,0,0,0,0,0,0,0,0,0,0,6,6,3,3,5,6,0,0,0,33,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,7,0,0,0,3,5,3,0,0,0,8,210,90,84,96,89,110,50,14,3,744
102011028,0,0,0,0,0,0,0,0,0,5,3,0,4,6,11,6,8,6,3,41,0,0,3,0,0,0,0,0,0,4,19,10,5,7,10,3,7,4,3,65,12,5,12,6,8,4,6,3,3,61,25,13,10,38,25,29,29,6,4,183,3,0,0,0,3,0,0,0,0,10,0,3,0,0,0,5,0,0,0,14,63,37,21,37,47,45,35,17,9,312,45,42,24,25,39,22,9,0,0,196,0,0,0,0,0,4,0,0,0,3,957,611,343,655,803,625,390,185,73,4628,0,0,0,0,3,3,0,0,0,9,0,0,3,4,3,0,0,0,0,8,8,3,3,3,3,3,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,3,0,0,4,0,0,0,0,0,17,457,190,175,295,242,203,68,29,0,1666
102011029,9,3,7,4,3,4,6,0,0,33,3,6,0,6,15,9,14,4,0,67,0,0,0,0,0,0,0,0,0,3,13,3,0,4,9,4,8,0,0,34,12,10,7,9,7,8,6,5,0,70,21,21,11,31,54,57,62,51,17,323,0,0,0,0,0,4,4,0,0,11,0,6,0,0,3,0,6,0,0,24,59,37,21,42,58,72,94,41,21,435,71,38,29,33,46,35,21,4,0,277,0,0,0,0,0,0,3,3,0,13,1288,762,440,879,1118,1112,972,555,188,7313,8,0,0,3,3,0,0,0,0,17,3,0,5,0,4,3,0,0,0,16,4,9,0,5,12,6,4,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,10,0,0,0,25,3,0,0,3,3,10,0,0,0,25,417,228,207,262,312,320,185,71,22,2016
102011030,9,0,3,0,0,0,0,0,0,14,0,3,0,3,10,9,4,3,0,27,0,0,0,0,0,0,0,0,0,0,9,8,0,5,0,0,0,3,0,19,9,4,3,4,5,7,0,0,0,31,3,5,4,23,23,29,22,7,3,128,3,0,0,3,0,0,0,0,0,12,6,0,0,4,0,0,0,0,0,11,19,12,11,18,36,30,24,13,3,168,24,8,3,7,9,7,3,0,0,79,0,0,0,0,0,0,0,0,0,9,536,282,216,430,450,438,318,128,44,2832,0,0,0,0,3,0,0,0,0,9,11,7,0,5,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,3,6,12,0,0,0,0,22,7,0,8,6,8,0,0,0,0,24,237,119,95,161,142,130,70,28,7,994
102011031,4,3,0,0,3,3,3,0,0,18,0,3,3,9,14,11,10,19,4,75,0,0,3,0,0,3,0,0,0,10,32,34,9,24,21,8,9,3,6,144,41,21,26,22,16,31,0,7,0,161,50,27,17,60,70,73,55,101,47,497,6,14,0,3,10,11,22,13,12,99,31,23,6,14,36,21,11,4,3,151,61,65,24,62,86,89,101,105,55,648,90,64,46,58,56,46,19,15,14,406,10,0,3,0,4,0,3,3,0,27,1532,1142,592,1082,1452,1322,1142,1093,588,9941,0,3,6,5,5,0,3,0,0,31,12,9,11,3,3,3,0,0,0,40,0,4,3,4,5,10,7,3,0,37,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,4,0,0,0,8,0,3,3,5,7,3,0,0,0,27,4,6,7,10,7,10,0,0,0,36,537,329,223,305,281,254,177,132,67,2302
102011032,8,3,10,3,5,6,3,0,0,45,10,10,7,11,7,11,11,7,3,84,3,0,4,3,3,0,0,0,0,15,25,11,22,6,12,11,3,3,0,100,54,37,32,35,48,35,12,7,0,267,55,26,42,74,86,96,71,67,40,565,10,8,11,9,11,5,3,4,6,66,34,22,29,18,36,10,3,3,0,157,91,74,82,74,108,114,95,80,36,746,158,88,76,66,65,52,27,11,7,556,5,0,4,9,7,3,5,3,0,33,1740,1345,1442,1395,1715,1518,1168,806,422,11549,32,10,52,24,16,11,5,0,0,151,28,9,33,23,19,7,3,0,0,126,3,0,5,0,0,7,4,6,3,28,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,17,9,13,20,11,12,11,0,0,5,78,8,18,28,11,12,11,0,0,5,97,762,688,735,500,466,339,162,126,40,3820
102011033,9,6,5,4,0,0,0,0,0,19,3,4,0,3,3,4,3,0,0,32,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,23,8,7,6,3,10,4,0,0,0,47,28,18,17,38,42,25,23,18,0,201,14,3,0,0,7,0,0,0,0,24,25,6,7,15,4,6,6,4,0,71,69,38,22,40,42,29,13,10,0,270,20,31,11,18,14,7,3,0,0,107,7,3,0,8,0,3,3,0,0,33,1070,693,491,758,742,375,240,146,32,4547,0,0,3,3,5,4,0,0,0,17,7,10,6,3,0,7,0,0,0,35,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,0,0,3,0,7,0,0,0,0,14,3,3,3,0,5,3,0,0,0,18,402,226,200,192,151,81,35,9,0,1299
102011034,10,7,0,0,0,3,0,0,0,22,3,3,3,0,3,4,3,7,0,26,0,0,0,0,0,0,0,0,0,0,4,8,3,3,3,3,7,0,0,39,7,10,4,10,6,10,0,3,3,50,16,15,4,21,40,35,32,45,28,242,0,0,0,0,0,0,0,0,0,4,9,0,3,0,0,3,0,0,3,18,50,36,25,34,53,41,41,67,43,394,38,29,9,29,32,12,8,14,3,169,4,0,0,0,0,3,3,0,0,12,869,623,394,581,742,564,502,618,340,5240,3,0,8,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,3,0,3,0,0,0,8,0,3,3,3,0,4,0,0,0,19,311,204,151,167,176,98,57,65,24,1254
102011035,3,0,0,0,4,4,0,0,0,14,0,4,0,8,4,4,0,3,0,30,0,0,0,0,0,0,0,0,0,0,14,8,3,14,0,10,0,0,0,49,20,24,19,3,22,19,3,3,0,106,27,15,9,26,48,52,21,20,0,222,3,0,3,0,0,0,3,3,0,16,8,3,7,5,6,4,0,3,0,38,49,53,23,50,59,39,35,19,8,324,78,46,22,34,34,15,6,3,0,235,5,0,0,3,3,4,0,0,0,19,872,634,464,612,758,660,358,177,56,4593,0,0,0,4,6,0,0,0,0,12,7,6,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,5,5,3,3,9,3,0,0,0,0,25,3,6,5,10,3,0,0,0,0,30,355,244,192,202,165,100,53,19,4,1326
102011036,14,6,8,7,6,4,0,0,0,51,8,5,3,6,3,12,4,6,0,46,3,0,0,3,3,0,3,0,0,13,6,5,3,4,4,8,0,0,0,31,32,23,7,15,21,16,4,0,3,129,16,9,15,31,37,48,26,15,4,201,0,0,0,3,3,4,0,0,0,21,12,13,10,11,16,10,3,8,0,80,59,73,34,58,78,56,36,16,3,413,56,48,24,24,43,27,9,0,0,237,8,4,8,6,5,0,0,0,0,28,1163,764,540,816,924,724,385,202,45,5564,3,7,0,5,4,0,0,0,0,24,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,6,8,7,0,0,0,32,6,3,10,6,6,7,0,0,0,40,530,292,241,240,231,146,47,22,11,1759
