SA2_MAINCODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
101041017,24,16,18,3,6,3,3,81,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,15,0,0,0,0,0,6,3,7,22,6,7,0,3,0,0,61,0,0,3,0,6,8,14,17,17,7,7,3,3,5,3,84,0,0,0,0,0,0,4,9,3,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,16,6,4,3,57,18,189,66,134,26,17,9,5,0,36,575,0,0,0,0,0,0,3,0,0,4,0,0,0,0,64,75,16,7,7,3,66,31,216,107,242,96,75,32,21,19,108,1050,0,0,0,0,0,0,0,0,12,18,16,15,12,8,4,83,0,0,0,0,0,0,0,3,18,9,3,0,0,0,3,32,0,0,0,0,0,0,0,0,48,45,24,24,7,7,7,163,0,0,0,0,0,0,0,0,4,3,4,3,3,0,3,21
101041018,39,27,25,10,3,0,3,107,0,0,0,0,0,0,0,3,8,0,8,3,0,0,0,17,0,0,0,0,0,3,0,13,23,14,10,7,6,0,0,76,0,0,4,0,6,12,17,20,26,14,7,0,3,0,0,107,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,9,4,8,3,60,19,198,69,201,41,36,5,9,4,30,702,0,0,0,0,0,0,4,0,0,0,0,0,0,0,71,83,15,9,16,7,66,37,226,116,343,140,108,36,31,16,110,1289,0,0,0,0,0,0,0,0,11,22,28,25,26,10,5,128,0,0,0,0,0,0,0,0,16,3,5,3,0,3,3,44,0,0,0,0,0,0,0,4,29,30,30,19,8,7,5,136,0,0,0,0,0,0,0,0,10,6,3,4,0,3,0,25
101041019,36,18,23,7,6,10,3,122,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,13,0,0,0,0,0,3,7,11,22,22,7,3,3,0,3,82,0,0,4,0,3,0,12,23,19,9,4,0,0,0,0,76,0,0,0,0,0,3,0,3,3,0,5,0,3,0,0,16,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,12,4,9,7,5,31,11,113,68,93,19,7,7,6,6,20,403,0,0,0,0,0,0,3,0,0,0,0,0,0,0,61,74,12,7,6,5,37,24,141,107,218,105,95,54,42,26,97,975,0,0,0,0,0,0,0,0,14,13,50,18,29,20,12,160,0,0,0,0,0,0,0,7,18,15,3,0,4,0,4,49,0,0,0,0,0,0,0,5,56,65,54,34,25,12,23,272,0,0,0,0,0,0,0,0,5,7,8,11,5,0,3,38
101041020,42,22,28,16,9,9,3,160,0,0,0,0,0,3,0,0,8,3,7,3,0,0,3,36,0,0,0,0,3,4,11,17,32,20,17,3,3,0,4,121,0,6,3,4,13,15,11,17,42,10,4,0,4,0,3,132,0,0,0,0,3,0,6,0,5,0,0,0,3,0,0,22,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,17,10,17,13,4,58,25,147,39,97,28,6,9,3,3,19,466,0,0,0,0,0,0,3,0,3,0,4,0,0,0,100,108,16,23,18,6,96,55,202,109,287,128,115,56,40,21,135,1312,0,0,0,0,0,3,3,0,17,22,25,25,24,13,17,149,0,0,0,0,0,0,5,3,22,15,4,4,4,0,8,63,0,0,0,0,4,3,6,4,42,47,41,16,19,5,27,219,0,0,0,0,0,0,0,3,12,3,3,0,5,0,4,31
101041021,10,12,10,3,0,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,28,0,3,0,0,0,0,4,11,4,4,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,0,17,12,63,28,73,16,18,6,7,0,12,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,4,3,4,0,15,12,71,42,109,47,43,22,23,12,39,443,0,0,0,0,0,0,0,0,5,7,10,12,8,5,4,55,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,14,0,0,0,0,0,0,0,0,16,23,14,10,18,6,15,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,18,4,10,3,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,6,11,5,7,3,0,0,0,32,0,0,3,0,5,3,3,8,14,0,0,0,0,0,0,40,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,24,8,52,21,37,6,8,0,4,0,13,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,4,4,3,4,32,8,70,39,93,33,40,22,10,3,38,400,0,0,0,0,0,0,0,0,3,6,6,4,8,0,3,39,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,16,22,26,12,0,0,6,78,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6
101041024,18,12,9,3,3,5,0,57,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,3,8,12,8,4,0,3,3,0,50,0,0,0,0,0,6,3,17,11,6,0,0,0,0,3,51,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,5,0,15,7,58,24,48,12,0,3,4,0,12,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,5,8,7,0,19,20,69,58,117,58,33,16,19,13,34,481,0,0,0,0,0,0,0,0,4,13,10,4,3,4,10,56,0,0,0,0,0,0,0,4,10,0,5,0,0,0,6,25,0,0,0,0,3,0,0,3,20,24,14,13,10,5,11,91,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7
101041025,50,40,24,19,11,9,3,170,0,0,0,0,0,0,0,0,10,5,4,3,0,0,0,26,0,0,0,0,0,4,4,19,27,13,8,4,3,5,0,84,0,0,0,0,5,14,17,31,40,8,7,3,0,0,3,136,0,0,0,0,0,3,3,0,9,0,0,0,0,4,0,20,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,16,15,7,9,7,76,19,248,110,218,51,34,14,12,5,31,841,0,0,0,0,0,0,3,3,3,0,0,0,0,0,90,105,12,5,11,7,89,37,287,172,426,166,131,74,53,40,130,1650,0,0,0,0,0,0,0,0,14,21,33,26,38,13,16,168,0,0,0,0,0,3,0,4,20,15,8,0,4,3,3,56,0,0,0,0,0,0,0,3,45,69,64,31,26,18,11,264,0,0,0,0,0,0,0,0,3,7,12,4,4,0,0,39
101041026,34,27,13,10,0,7,0,101,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,17,0,0,0,0,0,0,10,17,27,19,9,3,0,7,0,83,0,0,5,0,8,6,19,16,40,10,3,3,0,3,0,120,0,0,0,0,0,0,3,7,3,0,8,0,4,0,0,33,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,10,11,6,54,21,220,91,163,36,24,8,4,3,29,685,0,0,0,0,0,0,7,0,0,0,0,0,0,0,60,71,4,10,13,11,68,41,265,137,294,128,92,42,32,28,102,1263,0,0,0,0,0,3,0,4,10,15,22,9,17,11,11,112,0,0,0,0,0,0,3,5,10,13,6,3,0,0,3,46,0,0,0,0,0,3,0,3,48,48,30,15,17,5,17,191,0,0,0,0,0,0,0,0,3,4,5,3,3,0,7,22
101041027,43,30,10,7,3,3,3,130,0,0,0,0,3,3,0,0,9,0,0,0,3,3,0,23,0,0,0,0,0,3,3,3,19,9,5,4,0,3,3,65,0,6,0,3,5,9,29,20,31,14,9,6,0,0,4,140,0,0,0,0,0,4,0,0,7,0,3,0,0,0,0,15,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,10,10,9,7,6,68,36,230,103,212,38,28,13,14,14,37,830,0,0,0,0,0,0,5,0,0,0,0,0,0,0,82,88,10,15,7,9,87,60,290,156,381,131,89,55,37,23,137,1502,0,0,0,0,0,0,0,0,13,14,15,11,15,9,16,96,0,0,0,0,0,3,0,0,24,11,7,0,0,3,3,51,0,0,0,0,0,0,3,7,40,36,32,17,9,3,12,153,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,18
101051539,89,77,55,41,20,20,10,338,0,0,0,0,0,0,0,4,15,11,10,4,4,3,0,51,0,0,0,0,3,0,15,19,60,34,34,11,7,8,3,202,0,0,3,0,6,6,25,37,49,16,8,3,3,0,0,162,0,0,0,0,0,0,3,0,10,3,0,0,0,0,4,20,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,6,19,17,5,7,84,15,263,103,184,42,22,9,7,11,61,839,0,0,0,0,3,0,3,0,3,0,3,0,0,0,112,132,23,19,6,12,100,34,321,188,482,278,257,144,119,71,211,2256,0,0,0,0,0,0,0,0,22,58,116,104,139,76,37,558,0,0,0,0,0,0,3,5,18,19,11,6,8,4,8,87,0,0,0,0,0,0,3,14,85,141,139,111,74,33,46,644,0,0,0,0,0,0,0,3,18,19,25,20,16,12,13,119
101051540,48,54,41,35,19,16,12,263,0,0,0,0,0,0,0,0,9,6,3,7,3,0,0,38,0,0,0,0,3,3,11,21,41,31,21,12,13,0,4,167,0,0,0,0,3,17,19,17,22,11,10,3,0,4,8,117,0,0,3,0,0,0,3,0,5,4,0,3,0,0,0,20,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,16,14,7,12,3,68,28,180,64,104,11,10,3,9,4,40,549,0,0,0,0,3,0,6,0,4,0,0,0,0,0,100,113,27,10,17,12,96,59,242,146,301,174,165,109,89,66,167,1667,0,0,0,0,3,0,0,3,16,40,40,39,72,47,53,322,0,0,0,0,0,0,7,4,11,17,6,10,3,4,8,65,0,0,0,0,0,3,0,11,54,91,76,62,44,30,45,429,0,0,0,0,0,3,0,0,15,9,13,12,11,5,7,69
101061541,12,16,13,11,10,0,0,74,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,4,0,3,3,14,12,4,8,3,3,4,57,0,0,0,0,3,0,4,6,11,13,9,3,0,0,0,47,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,12,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,8,11,0,0,8,10,63,41,60,22,7,0,0,0,20,252,0,0,0,0,4,0,0,0,0,0,0,0,0,0,36,44,9,11,0,3,18,9,77,60,128,74,79,44,50,39,61,659,0,0,0,0,0,0,0,0,10,15,33,40,41,38,18,199,0,0,0,0,0,0,0,0,4,7,3,3,3,4,0,20,0,0,0,0,0,0,0,3,25,40,55,51,31,18,20,239,0,0,0,0,0,0,0,0,0,11,16,12,21,3,3,64
101061542,34,24,31,32,29,31,0,199,0,0,0,0,0,0,0,3,9,4,4,9,3,4,0,41,0,0,0,0,3,0,3,14,25,19,24,8,25,22,7,144,0,0,0,0,6,4,11,9,23,10,6,14,9,3,0,92,0,0,0,0,0,0,3,3,7,4,0,3,3,0,3,29,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,19,3,3,3,3,18,7,52,30,89,33,27,8,12,11,10,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,85,11,6,9,7,38,19,84,80,232,139,161,124,179,176,110,1373,3,0,0,0,0,0,0,3,12,22,40,58,103,190,56,486,0,0,0,0,0,0,0,0,13,8,9,9,10,5,3,57,0,0,0,0,0,0,0,3,40,53,59,66,86,113,40,475,0,0,0,0,0,0,0,0,8,12,13,12,21,21,3,87
101061543,42,40,22,10,12,3,4,150,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,15,0,0,0,0,0,4,9,15,23,18,6,3,5,3,10,100,0,0,0,0,3,12,13,22,20,8,4,0,0,0,3,89,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,9,8,4,3,3,49,24,162,44,85,12,13,0,0,0,20,437,0,0,0,0,3,0,7,0,4,0,0,0,0,0,48,63,6,6,11,4,70,44,201,100,229,128,86,51,27,21,92,1082,0,0,0,0,0,0,0,3,22,33,40,36,24,13,16,188,0,0,0,0,0,0,4,4,17,15,3,5,3,0,3,51,0,0,0,0,0,0,0,3,77,86,51,32,27,14,26,314,0,0,0,0,0,0,0,4,6,4,6,0,0,3,0,27
101061544,39,36,23,13,10,15,3,149,0,0,0,0,0,0,0,0,3,0,5,0,0,3,3,16,0,0,0,0,3,4,11,14,21,14,9,0,3,5,0,90,0,4,0,0,4,8,15,7,20,3,0,0,0,0,4,66,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,4,0,3,3,0,10,6,7,0,3,32,11,158,29,52,14,3,0,0,5,14,347,0,0,0,0,0,0,3,0,0,0,0,0,0,0,51,65,17,10,4,3,47,32,206,75,177,116,73,43,43,46,87,981,0,0,0,0,0,0,0,3,11,15,29,18,22,15,43,164,0,0,3,0,0,0,0,0,11,10,0,0,3,0,3,34,0,0,0,0,3,0,4,6,38,42,35,23,14,10,36,211,0,0,0,0,0,0,0,0,6,10,9,0,7,0,5,33
102011028,10,18,17,7,11,13,4,78,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,10,0,0,0,0,0,4,4,0,16,16,12,3,5,3,0,64,3,0,0,0,4,3,3,7,21,3,8,0,0,0,0,58,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,18,15,41,27,63,27,24,8,3,7,12,247,0,0,0,0,0,0,0,0,3,0,0,0,0,0,48,47,8,3,0,0,20,23,57,42,131,74,84,57,49,43,61,669,0,0,0,0,0,0,3,0,0,7,29,38,54,58,27,214,0,0,0,0,0,0,0,4,10,6,6,4,6,4,9,52,0,0,0,0,0,0,3,4,18,60,67,76,69,79,23,399,0,0,0,0,0,0,0,0,0,3,3,7,10,8,0,34
102011029,22,24,25,14,12,21,3,127,0,0,0,0,0,0,0,0,7,4,4,3,0,0,3,21,0,0,0,0,0,0,7,10,22,23,21,3,15,4,4,107,0,0,6,0,8,6,20,25,28,16,8,8,5,8,0,130,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,14,15,4,4,0,44,18,172,77,166,49,23,23,13,14,28,644,0,0,0,0,0,0,3,0,0,0,0,0,0,0,68,74,16,11,11,0,58,27,200,121,280,135,114,96,78,90,108,1352,0,0,0,0,0,0,0,0,6,30,33,41,64,66,35,278,0,0,0,0,0,0,3,7,11,6,3,15,8,4,12,63,0,0,0,0,0,0,6,4,33,67,97,79,72,72,36,470,0,0,0,0,0,0,0,0,7,10,13,11,11,4,6,57
102011030,5,15,6,6,3,15,0,67,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,6,3,0,3,0,0,4,0,4,20,10,10,0,5,3,3,62,0,0,0,0,0,0,4,3,4,9,5,3,3,3,0,28,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,0,20,3,31,17,36,15,5,6,8,3,5,165,0,0,0,0,0,0,0,3,0,0,0,0,0,0,34,39,13,4,3,3,28,14,40,35,95,71,55,29,39,42,52,515,0,0,0,0,0,0,0,0,8,9,26,14,24,33,19,132,0,0,0,0,0,0,0,0,8,0,6,0,0,3,0,26,0,0,0,0,0,5,0,3,20,28,40,15,19,19,21,163,0,0,0,0,0,0,0,0,5,3,0,0,3,3,3,21
102011031,26,27,29,23,17,17,3,153,0,0,0,0,0,4,3,0,3,0,3,0,6,3,0,19,0,0,0,0,0,0,0,13,31,15,23,0,13,4,4,101,0,3,0,3,3,7,8,17,29,6,9,5,0,3,0,102,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,29,12,10,3,52,38,227,99,171,52,37,14,7,15,40,793,0,0,0,0,0,0,5,3,0,4,0,0,0,0,79,88,30,11,7,4,60,52,252,151,294,130,149,84,78,77,130,1515,4,0,0,0,0,0,0,4,12,21,37,45,98,100,36,354,0,0,0,0,0,0,3,3,15,9,10,3,4,6,6,65,0,0,0,0,0,4,0,7,41,63,101,80,114,108,41,559,0,0,0,0,0,0,0,0,5,11,13,16,11,11,7,66
102011032,64,73,60,39,20,18,3,298,0,0,0,0,0,0,0,0,4,7,9,3,6,0,0,34,0,0,0,0,3,0,12,29,56,45,24,6,5,5,4,190,0,0,0,0,11,11,10,27,43,13,8,0,5,0,0,121,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14,21,11,6,8,39,26,193,73,132,26,14,7,7,9,21,580,3,0,0,0,3,0,0,0,0,0,0,0,0,3,106,113,27,12,11,8,60,42,227,145,366,259,250,144,134,68,139,1878,0,0,0,0,0,0,0,0,8,35,53,56,56,67,24,301,0,0,0,0,0,0,5,0,18,7,13,8,10,10,8,74,0,0,0,0,0,0,0,5,81,108,124,80,78,60,40,576,0,0,0,0,0,0,0,4,11,7,26,15,13,8,10,91
102011033,20,8,12,10,6,3,0,59,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,8,0,0,0,0,3,3,3,4,16,14,17,4,3,0,4,75,0,4,0,0,0,3,0,5,11,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,6,3,0,3,6,5,38,17,17,6,3,0,0,0,9,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,6,3,3,3,11,12,52,33,79,57,71,45,46,20,34,469,0,0,0,0,0,0,0,0,7,27,42,45,61,31,24,227,0,0,0,0,0,0,0,3,7,18,10,3,0,0,4,47,0,0,0,0,0,0,0,4,25,51,67,54,44,20,24,299,0,0,0,0,0,0,0,0,5,7,7,9,4,0,3,31
102011034,20,18,9,12,0,6,0,70,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,15,0,0,0,0,0,3,3,8,8,9,3,4,7,5,0,49,0,0,0,0,3,3,8,8,10,6,7,3,0,0,4,44,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,7,4,4,0,40,15,145,67,100,13,19,3,4,3,20,434,0,0,0,0,0,0,5,0,0,0,0,0,0,0,35,50,4,4,6,3,45,18,163,89,164,62,71,40,36,18,65,792,0,0,0,0,0,0,0,0,8,11,25,23,57,38,9,167,0,0,0,0,0,0,0,0,3,15,10,4,5,0,3,43,0,0,0,0,0,0,0,3,39,50,50,43,47,24,23,286,0,0,0,0,0,0,0,0,3,4,10,8,3,11,3,40
102011035,20,19,20,12,14,3,4,95,0,0,0,0,0,0,0,0,3,0,5,0,4,4,0,11,0,0,0,0,0,0,3,7,24,14,10,3,8,0,5,69,0,0,0,0,0,7,7,10,15,6,0,0,0,5,0,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,4,8,15,5,71,30,46,10,3,0,0,4,7,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,5,4,5,8,15,7,81,65,125,73,87,34,50,25,44,625,0,0,0,0,0,0,0,0,6,14,35,32,49,28,15,186,0,0,0,0,0,0,0,3,8,6,6,0,0,0,4,29,0,0,0,0,0,0,0,3,30,48,61,48,44,28,22,285,0,0,0,0,0,0,0,0,3,6,4,6,11,0,3,44
102011036,22,15,21,12,14,9,0,101,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,0,0,0,0,0,4,3,6,13,17,7,3,3,0,0,62,0,0,0,0,0,6,3,4,15,5,3,0,0,0,0,45,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,0,0,0,16,10,63,37,76,15,13,4,0,4,6,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,8,0,3,0,17,14,76,59,153,87,99,46,44,23,42,682,0,0,0,0,0,0,0,3,6,25,43,45,65,37,21,249,0,0,0,0,0,0,0,3,8,7,13,6,3,0,3,45,0,0,0,0,0,0,0,3,37,61,95,70,53,49,29,399,0,0,0,0,0,0,0,0,8,4,14,10,11,5,0,46
