SA2_MAINCODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,6,0,0,0,0,0,0,0,0,22,22,0,10,21,0,3,0,4,0,0,0,3,66,10,0,3,3,7,3,0,0,0,0,0,0,25,7,3,13,28,7,4,0,0,0,0,0,3,68,0,0,3,17,7,3,5,0,0,0,0,3,42,4,0,7,16,5,3,7,0,0,0,0,3,45,3,0,4,11,6,10,4,0,0,0,0,4,48,0,0,3,7,4,11,3,3,0,0,0,0,31,6,0,3,9,6,10,7,3,0,0,0,3,42,0,0,3,0,3,4,0,0,0,0,0,0,12,0,0,0,3,0,3,4,0,0,0,0,3,10,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,8
504021054,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,6,0,0,0,0,0,0,0,3,18,45,7,14,11,3,3,0,0,0,0,3,3,88,39,6,31,45,3,3,0,0,0,0,0,3,131,3,5,7,9,0,0,0,0,0,0,0,0,35,18,8,53,71,12,8,0,0,0,0,0,5,169,5,4,20,37,15,9,0,0,0,0,0,3,92,4,5,17,35,3,7,0,0,0,0,0,4,74,0,0,8,40,16,0,0,0,0,0,0,0,73,4,0,10,20,13,7,0,0,0,0,0,3,49,3,3,3,18,10,6,0,0,0,0,0,0,50,0,0,4,4,0,4,0,0,0,0,0,0,16,0,0,0,4,3,3,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,12,32,6
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,6,0,0,7,0,0,0,0,0,0,0,4,14,10,0,5,0,0,0,0,0,0,0,0,3,12,40,3,5,8,8,8,0,0,0,0,0,3,83,26,12,6,21,7,8,0,0,0,0,0,3,94,0,13,13,10,0,3,0,0,0,0,0,3,43,11,6,13,46,33,22,0,0,0,0,0,3,141,7,5,4,33,27,21,3,0,0,0,0,0,97,3,0,4,37,21,21,0,0,0,0,0,3,91,6,0,3,42,35,43,5,3,0,0,0,0,146,3,0,0,29,16,18,5,0,0,0,0,0,82,0,0,0,18,26,29,11,0,0,0,0,0,80,0,0,0,8,9,14,3,0,0,0,0,3,36,0,0,0,4,0,9,3,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,17,16
504031057,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,0,0,0,0,0,16,39,7,10,13,0,0,0,0,0,0,0,0,76,21,13,8,18,5,3,3,0,0,0,0,3,82,0,4,6,5,0,0,0,0,0,0,0,3,28,14,10,29,54,16,9,3,0,0,0,0,7,138,3,3,15,27,12,6,6,0,0,0,3,0,75,3,4,11,27,14,10,0,0,0,0,0,4,78,4,4,4,44,19,12,3,0,0,0,0,0,100,0,0,3,28,10,10,0,0,0,0,0,0,53,0,3,3,18,8,11,3,0,0,0,0,0,52,0,0,0,8,3,3,0,0,0,0,0,0,26,0,0,0,6,0,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,9,16,14
504031058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,8,3,3,4,3,0,0,0,0,0,0,0,0,14,0,0,4,4,0,0,0,0,0,0,0,0,12,3,0,9,11,11,4,0,0,0,0,0,0,39,6,0,0,8,6,0,0,0,0,0,0,0,24,3,0,3,8,0,3,0,0,0,0,0,0,22,3,0,4,15,3,0,0,3,0,0,0,0,29,3,0,3,14,3,3,0,0,0,0,0,0,22,4,0,3,7,7,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,4
504031059,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,14,15,8,0,0,0,0,0,0,0,0,0,0,23,7,11,4,11,10,6,0,0,0,0,0,0,50,3,3,10,0,3,3,3,0,0,0,0,0,21,9,14,19,16,14,25,5,0,0,0,0,0,102,0,0,11,14,4,25,4,0,0,0,0,3,56,7,0,4,16,9,28,5,0,0,0,0,0,71,0,0,6,20,8,54,17,3,0,0,0,3,115,3,0,3,3,13,34,16,0,0,0,0,0,79,3,0,0,7,3,52,19,3,0,0,0,3,90,0,0,0,4,9,18,10,3,0,0,0,0,36,0,0,0,3,0,12,7,3,0,0,0,0,20,0,0,0,0,0,5,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,0,0,0,15,0,0,0,6,3,0,0,0,0,0,0,0,13,0,0,4,6,0,0,0,0,0,0,0,0,11,0,3,4,5,6,3,0,0,0,0,0,0,29,0,3,3,12,4,0,0,0,0,0,0,0,20,0,0,8,9,7,9,0,0,0,0,0,0,27,0,0,3,15,5,7,4,0,0,0,0,0,34,3,0,0,6,7,4,0,0,0,0,0,0,23,0,0,0,9,5,3,6,0,0,0,0,0,24,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0
504031062,0,0,0,3,0,0,0,0,0,0,0,0,8,6,3,0,3,0,0,0,0,0,0,0,0,16,52,8,8,4,4,0,0,0,0,0,3,0,75,38,12,18,19,6,0,0,0,0,0,0,0,94,0,5,8,6,3,0,0,0,0,0,0,0,31,7,8,24,41,0,0,0,0,0,0,0,0,91,0,3,19,24,3,5,3,0,0,0,0,3,51,0,0,14,19,8,8,0,0,0,0,0,0,49,4,0,3,32,11,13,3,0,0,0,0,0,69,3,0,3,19,3,4,0,0,0,0,0,3,33,0,0,0,13,11,5,0,0,0,0,0,3,32,0,0,0,4,3,3,3,0,0,0,0,0,13,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,6
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,0,0,0,10,13,0,4,5,4,0,0,0,0,0,0,0,35,17,0,9,20,0,0,0,0,0,0,0,0,42,3,0,3,5,0,0,0,0,0,0,0,0,12,3,0,8,22,6,4,0,0,0,0,0,3,49,7,0,4,17,7,0,0,0,0,0,0,0,39,6,3,0,15,0,3,0,0,0,0,0,3,24,0,0,10,32,3,3,0,0,0,0,0,3,58,0,0,0,5,3,0,3,0,0,0,0,0,21,0,0,3,3,3,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,3
504031066,3,0,0,3,0,3,0,0,0,0,0,3,13,3,0,4,3,0,0,0,0,0,0,0,0,15,59,8,42,30,7,0,0,0,0,0,6,5,153,37,15,74,62,3,3,0,0,0,0,0,0,197,3,8,15,13,0,0,0,0,0,0,0,3,49,19,13,62,98,21,3,0,0,0,0,0,3,222,3,7,37,57,14,4,0,0,0,0,0,0,134,5,3,29,52,14,3,0,0,0,0,0,0,111,3,3,28,82,18,9,0,0,0,0,0,5,153,0,0,10,30,12,3,0,0,0,0,0,0,62,3,0,5,28,15,0,0,0,0,0,0,0,64,0,0,0,10,6,3,0,0,0,0,0,0,27,0,0,3,11,4,5,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,13,32,10
504031067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,3,0,0,0,0,0,0,3,3,27,9,3,11,15,3,4,0,0,0,0,0,0,47,3,4,8,5,0,0,0,0,0,0,0,0,17,0,4,10,44,8,8,0,0,0,0,3,0,77,0,0,8,32,7,3,0,0,0,0,0,0,52,0,0,7,17,6,6,3,0,0,0,0,0,32,4,3,3,31,25,17,0,0,0,0,0,0,90,0,0,3,12,8,7,7,0,0,0,0,0,38,3,0,0,12,10,11,3,0,0,0,0,0,33,0,0,0,4,3,3,0,0,0,0,0,0,10,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,3,8,9
504031068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,11,6,0,0,5,3,4,0,0,0,0,0,0,15,0,0,4,3,0,3,0,0,0,0,0,0,9,4,0,3,3,6,12,0,0,0,0,0,0,28,0,0,0,3,3,6,0,0,0,0,0,0,8,3,0,3,0,3,4,4,0,0,0,0,0,17,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,3,0,4,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011070,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,0,0,0,8,13,4,10,18,3,0,0,0,0,0,0,0,50,5,3,11,31,10,5,0,0,0,0,3,0,73,0,0,5,4,0,0,0,0,0,0,0,3,16,6,7,24,59,31,11,0,0,0,0,0,0,133,3,3,8,37,22,11,0,0,0,0,0,0,93,0,3,3,26,25,14,3,0,0,0,0,3,83,3,0,9,52,39,21,7,0,0,0,0,0,127,4,0,3,26,20,10,0,0,0,0,0,3,66,0,0,0,17,11,22,4,0,0,0,0,0,55,0,0,0,9,5,4,0,0,0,0,0,0,23,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,12
505011071,3,0,0,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,5,6,6,0,0,0,0,0,0,22,8,0,4,3,12,10,0,0,0,0,0,0,33,4,0,5,3,3,0,0,0,0,0,0,0,13,3,0,5,15,22,43,5,0,0,0,0,0,93,4,0,0,3,15,22,5,0,0,0,0,0,59,0,3,6,3,19,31,12,0,0,0,0,0,77,0,0,3,9,18,55,22,4,0,0,0,3,114,3,0,0,3,11,41,14,0,0,0,0,0,68,0,0,6,7,22,54,32,4,0,0,0,0,113,0,0,3,0,8,28,14,4,0,0,0,0,56,4,0,0,0,0,10,14,3,0,0,0,0,33,0,0,0,0,3,6,5,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,6,9
505011072,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,6,3,0,0,0,0,0,0,0,20,7,0,12,12,4,3,3,0,0,0,0,6,45,3,3,0,3,3,3,0,0,0,0,0,0,17,6,3,5,15,24,20,6,0,0,0,0,5,80,3,0,3,10,11,10,4,0,0,0,0,0,48,3,0,3,5,12,14,3,3,0,0,0,0,46,0,3,0,13,17,24,12,0,0,0,0,0,70,5,0,0,11,19,24,11,3,0,0,0,0,63,5,0,3,8,19,18,24,9,0,0,0,3,80,0,0,3,3,4,9,9,3,0,0,0,0,38,0,0,0,3,4,9,12,7,3,0,3,0,42,0,0,0,0,3,3,3,3,0,0,0,0,19,0,0,0,0,3,3,0,0,0,0,0,0,8,3,0,0,6,4
505011073,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,6,14,3,5,10,0,0,0,0,0,0,0,4,37,11,3,6,20,6,10,0,0,0,0,0,3,61,3,3,5,10,7,0,0,0,0,0,0,0,21,12,8,9,39,18,12,7,0,0,0,0,0,99,3,0,6,18,22,17,4,0,0,0,0,0,73,3,0,3,28,14,13,4,0,0,0,0,0,61,6,0,7,23,34,30,8,0,0,0,0,0,110,3,0,0,18,24,24,0,0,0,0,0,0,71,3,0,3,19,22,20,3,0,0,0,0,0,75,0,0,5,13,11,20,5,0,0,0,0,0,45,0,0,0,3,3,6,0,0,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,18
505011074,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,11,4,0,3,15,3,0,0,0,0,0,0,0,33,6,3,3,25,9,8,0,0,0,0,0,0,60,0,0,5,9,3,0,0,0,0,0,0,0,23,6,0,11,43,24,9,0,0,0,0,0,3,96,0,0,3,29,18,9,0,0,0,0,0,0,62,5,0,0,25,22,9,8,0,0,0,0,3,75,0,0,5,37,32,21,3,3,0,0,0,3,117,3,0,0,21,19,18,3,0,0,0,0,0,69,3,0,3,19,18,29,6,3,0,0,0,0,82,3,0,3,4,8,6,3,3,0,0,3,0,34,0,0,0,8,3,10,4,0,0,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,10,12
505011075,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,5,9,0,3,3,4,3,3,0,0,0,0,0,22,3,0,0,7,0,6,0,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,13,0,3,3,11,10,6,8,0,0,0,0,3,48,4,0,0,6,7,6,6,5,0,0,0,0,28,3,0,0,7,12,15,10,0,4,0,0,0,50,0,0,0,12,10,18,20,5,0,0,0,0,69,0,0,0,6,9,13,12,4,3,0,0,0,46,0,0,0,6,12,12,13,14,3,0,0,0,55,3,0,0,3,7,7,11,10,4,0,0,0,45,0,0,0,3,3,3,8,15,5,8,7,0,53,0,0,0,0,3,4,4,5,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,4,3
505011076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,4,0,0,3,0,0,10,0,0,0,0,0,3,3,5,4,0,0,0,12,0,0,0,0,0,0,3,5,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011077,0,0,0,3,7,3,3,0,0,0,0,4,28,3,0,7,3,3,3,0,0,0,0,0,4,27,30,5,13,22,0,9,4,3,0,0,0,5,85,20,9,18,17,9,14,3,0,0,0,0,6,106,0,3,12,8,3,9,4,0,0,0,0,0,37,11,3,17,40,37,30,8,0,3,0,3,0,138,3,0,10,26,25,36,11,3,0,0,0,4,122,0,0,11,28,21,34,11,3,0,0,0,3,99,0,0,6,42,43,80,25,0,0,0,0,0,196,0,0,8,15,20,41,21,0,0,0,0,0,113,0,0,3,23,26,62,19,3,3,0,0,3,139,3,0,0,8,14,24,15,3,0,0,0,0,67,0,0,0,0,9,20,7,5,0,0,0,3,48,0,0,0,3,0,6,3,6,0,0,0,0,16,0,0,0,0,0,3,3,0,0,0,0,0,4,0,3,7,15,10
505011078,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,11,3,0,7,0,0,3,0,0,0,0,0,0,26,3,0,14,12,3,7,0,0,0,0,0,0,39,4,3,3,3,0,3,0,0,0,0,0,0,14,3,4,8,17,14,18,6,0,0,0,0,0,71,0,0,3,7,7,17,5,0,0,0,0,0,52,5,0,7,8,8,17,3,0,0,0,0,0,51,3,0,3,11,23,32,11,0,0,0,0,0,84,0,0,0,6,8,22,8,3,0,0,0,0,43,0,0,5,10,15,22,18,3,0,0,0,0,67,0,0,0,3,3,13,10,0,0,0,0,0,30,0,0,0,0,0,8,7,0,0,0,0,0,15,0,0,0,0,0,3,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
505011079,3,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,9,3,0,3,8,0,0,0,0,0,0,0,0,14,0,0,7,5,3,5,0,7,0,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,6,19,7,19,0,0,0,0,0,3,59,0,0,3,10,9,16,9,0,0,0,0,0,52,3,0,0,11,14,7,0,0,0,0,0,0,41,7,0,0,18,15,22,15,3,4,0,0,4,90,0,0,0,10,8,21,19,6,3,0,0,0,61,0,0,0,13,10,28,25,3,3,0,0,0,85,0,0,0,0,5,19,4,3,0,0,0,0,32,0,0,0,5,0,7,5,4,8,0,0,0,32,0,0,0,0,3,9,3,3,4,0,0,0,19,0,0,0,0,3,0,0,4,0,3,0,0,7,3,0,0,8,5
