SA2_MAINCODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
101041017,108,54,18,867,308,112,127,81,74,703,16,0,3,0,0,24,974,293,246,141,89,1743,0,0,0,0,0,0,3,0,0,0,0,3,33,7,0,0,0,34,38,8,4,3,0,54,4,3,0,0,0,8,3,0,0,0,0,3,82,14,9,3,0,108,0,0,0,0,0,0,6,0,0,0,0,6,61,8,0,0,0,67,24,4,6,0,0,37,3,0,0,0,0,4,6,0,0,0,0,6,98,11,5,0,0,121,0,0,0,0,0,0,9,0,0,0,0,9,4,4,0,0,0,9,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,22,6,0,0,0,25,0,0,0,0,0,0,1164,322,265,147,92,1992,0,0,0,0,0,0,4,0,4,0,0,6,103,18,10,0,0,137,470,144,101,46,18,784,380,114,127,78,58,756,14,4,5,0,3,23,977,287,244,126
101041018,101,45,15,917,413,165,166,80,59,884,13,3,3,0,0,17,1109,372,286,124,75,1965,0,0,0,0,0,0,3,0,0,0,0,3,31,9,0,0,0,43,58,15,4,4,0,81,7,3,0,0,0,7,3,0,0,0,0,3,104,28,4,4,0,140,0,0,0,0,0,0,0,0,0,0,0,0,39,11,0,5,0,57,44,9,5,3,0,64,6,0,0,0,0,8,0,0,0,0,0,0,90,25,12,7,0,135,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,0,0,0,0,0,0,1324,423,304,136,75,2253,0,0,0,0,0,0,7,0,0,0,0,4,115,18,3,4,0,140,585,146,93,30,14,863,489,140,168,79,57,933,22,9,0,3,0,30,1209,311,267,114
101041019,191,52,14,1017,289,141,163,91,58,740,10,5,8,0,0,24,980,402,372,149,78,1982,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,12,11,3,3,0,0,18,0,0,0,0,0,7,0,0,0,0,0,0,25,4,5,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,46,3,3,0,0,49,17,11,9,3,0,40,6,0,6,0,0,12,3,0,0,0,0,3,68,18,15,6,0,104,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,15,4,0,0,0,0,6,1086,427,399,157,78,2148,0,0,0,0,0,0,12,4,8,0,0,22,131,39,21,6,0,192,553,219,165,51,20,1011,318,148,170,95,56,790,21,0,6,3,3,36,1040,404,367,160
101041020,178,77,17,1103,342,149,154,133,59,851,12,7,3,0,0,25,1299,428,393,220,83,2420,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,5,0,0,0,0,6,6,0,0,0,0,3,0,0,0,0,0,0,14,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,4,6,0,0,0,0,6,8,0,3,0,0,12,8,4,0,0,0,11,3,0,0,0,0,4,0,0,0,0,0,0,18,11,5,3,0,36,0,0,0,0,0,0,1333,443,400,222,86,2484,8,3,3,0,0,14,58,4,7,0,0,69,254,47,23,10,3,337,645,180,170,51,21,1075,388,150,142,102,62,844,21,3,4,3,3,34,1375,386,357,173
101041021,41,24,4,282,112,49,52,32,18,259,10,0,0,0,0,8,337,120,94,57,21,632,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,31,34,7,7,3,0,50,0,0,0,0,0,0,0,0,0,0,0,3,61,11,7,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,13,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,25,0,0,0,0,0,0,424,138,101,58,21,746,0,0,0,0,0,0,3,0,0,0,0,3,63,11,3,0,0,78,173,47,46,16,5,286,140,74,71,35,19,340,9,0,0,0,0,12,387,136,122,50
101041022,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
101041023,59,26,7,439,126,50,44,35,15,270,0,6,0,0,0,13,418,168,109,66,20,785,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,13,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,24,15,0,0,0,0,19,3,0,3,0,0,7,0,0,0,0,0,0,30,11,3,0,0,50,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,22,0,0,0,0,0,0,492,181,115,66,20,875,0,0,0,0,0,0,3,0,0,0,0,4,34,22,4,0,0,57,225,78,49,25,3,384,115,33,43,34,19,248,3,4,0,0,0,6,381,139,102,59
101041024,67,21,9,399,114,66,40,44,28,295,6,4,0,0,0,13,459,182,122,63,35,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,17,0,0,0,0,0,3,478,186,129,63,35,894,0,0,0,0,0,0,20,3,0,0,0,26,87,14,13,3,0,124,250,68,66,15,9,412,135,67,51,26,23,299,9,7,4,4,3,18,506,162,132,49
101041025,145,43,16,1200,355,139,179,106,39,825,9,0,0,0,0,16,1306,377,337,152,60,2232,0,0,0,0,0,0,15,3,0,0,0,16,94,11,3,0,0,108,110,14,12,0,0,134,10,6,3,0,0,19,3,0,0,0,0,4,226,30,23,0,0,280,0,0,0,0,0,0,3,0,0,0,0,3,114,19,10,0,0,144,35,12,7,3,0,62,7,0,3,0,0,13,3,0,0,0,0,3,161,39,27,3,3,232,0,0,0,0,0,0,4,0,0,0,0,4,6,3,0,0,0,13,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,20,0,0,0,0,0,0,1712,448,382,159,67,2765,0,0,0,0,0,0,6,0,0,0,0,5,122,17,12,0,0,152,775,214,154,38,16,1198,411,163,188,85,51,897,16,8,3,4,3,31,1333,403,363,129
101041026,167,42,10,1073,383,121,113,71,59,746,14,0,0,0,0,19,1247,372,291,127,71,2102,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,27,10,6,0,0,45,0,0,3,0,0,4,3,0,0,0,0,3,40,15,12,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,19,0,0,0,0,0,3,3,0,0,0,0,6,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,12,0,0,0,0,0,0,1301,395,309,122,74,2201,3,0,0,0,0,4,20,0,3,0,0,21,199,32,15,3,0,255,665,172,123,37,10,1014,399,118,132,74,44,779,15,8,5,3,3,30,1309,326,282,121
101041027,147,43,16,1117,345,124,94,62,34,658,21,5,7,6,0,39,1330,355,263,113,57,2123,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,25,55,9,3,0,0,64,17,7,3,0,0,30,0,0,0,0,0,4,102,13,10,5,0,134,0,0,0,0,0,0,8,0,0,0,0,6,39,0,0,0,0,39,20,7,3,0,0,38,3,4,0,0,0,6,4,0,0,0,0,4,71,8,10,3,0,90,0,0,0,0,0,0,9,0,0,0,0,9,27,0,0,0,0,25,7,0,4,0,0,10,0,0,0,0,0,0,0,3,0,0,0,3,36,4,7,0,0,48,0,0,0,0,0,0,1541,383,287,123,60,2394,3,0,0,0,0,4,22,0,0,0,0,29,220,54,15,4,3,291,739,163,120,43,18,1092,406,109,99,60,40,717,32,0,4,0,3,41,1429,330,239,107
101051539,445,143,46,2633,659,416,500,281,142,1994,36,7,3,6,0,52,2380,1120,976,432,189,5107,0,0,0,0,0,0,3,0,0,0,0,3,76,11,0,0,0,88,51,22,18,7,8,101,15,7,9,8,0,41,3,0,0,0,0,3,143,43,30,12,11,234,0,0,0,0,0,0,7,0,0,0,0,10,61,14,5,0,0,80,11,4,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,74,23,9,0,0,105,0,0,0,0,0,0,5,0,0,0,0,12,8,5,0,0,0,14,3,3,3,0,0,17,4,0,0,0,0,10,3,0,0,0,0,3,33,9,8,0,5,53,0,0,0,0,0,0,2630,1196,1018,449,198,5500,0,0,0,0,0,4,6,3,0,0,0,16,267,55,26,9,0,362,1333,563,388,135,55,2478,805,454,578,301,159,2295,36,19,11,3,3,74,2453,1085,1009,450
101051540,197,74,16,1334,601,258,296,199,103,1461,13,9,4,0,0,25,1677,561,527,282,122,3165,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,9,10,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,19,3,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,3,5,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,12,3,3,0,0,21,6,9,4,3,0,22,1724,570,530,285,125,3236,3,0,0,0,0,8,38,3,4,0,3,49,200,36,20,3,5,275,752,243,196,83,29,1293,664,291,315,195,124,1588,31,6,3,3,0,48,1691,581,537,291
101061541,138,49,15,709,245,131,164,123,50,706,11,3,0,0,0,14,725,295,318,173,65,1572,0,0,0,0,0,0,0,0,0,0,0,0,23,5,3,0,0,33,12,3,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,39,9,8,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,0,21,0,0,0,0,0,0,5,0,0,0,0,5,3,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,7,3,0,0,3,15,0,0,0,0,0,0,782,315,329,176,65,1658,0,0,0,0,0,0,4,0,0,0,0,6,80,22,11,0,0,114,335,164,129,47,14,692,266,154,194,104,46,766,10,0,0,3,3,11,693,346,334,152
101061542,180,66,11,968,600,272,394,213,126,1612,11,3,3,4,0,16,1286,520,616,296,139,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,7,5,0,0,0,0,7,5,0,0,0,0,7,0,0,0,3,0,4,0,0,0,0,0,0,19,0,9,3,0,33,0,0,0,0,0,0,1314,527,620,299,139,2904,3,0,0,0,0,3,35,3,3,0,4,42,127,37,23,5,4,197,533,176,179,66,14,971,662,296,492,274,108,1827,18,7,4,8,0,36,1383,514,698,358
101061543,218,54,35,1164,390,204,252,175,108,1137,21,4,3,3,0,27,1136,519,481,242,139,2523,0,0,0,0,0,0,3,0,0,0,0,3,19,4,0,0,0,23,7,3,7,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,34,12,5,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,9,3,3,0,0,22,0,0,0,0,0,6,0,0,0,0,0,0,34,4,5,0,0,48,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,4,1207,538,495,241,146,2630,0,0,0,0,0,6,12,3,3,0,0,19,125,32,9,3,3,169,565,245,189,72,31,1102,473,215,239,164,101,1194,27,5,0,3,0,39,1200,498,444,244
101061544,133,64,25,891,323,122,174,118,72,802,14,7,3,4,5,20,1045,289,329,192,96,1944,0,0,0,0,0,0,8,0,0,0,0,8,4,3,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,14,7,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,12,4,3,0,0,20,0,0,0,0,0,0,1070,292,334,191,101,1991,7,0,0,0,0,6,14,0,3,0,0,20,133,35,12,0,0,175,491,131,129,41,13,802,364,127,146,111,57,803,25,9,0,0,3,30,1029,292,291,154
102011028,165,37,8,652,243,160,298,170,73,936,10,0,0,0,0,14,613,335,470,211,79,1711,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,20,14,9,3,0,48,14,3,4,3,0,26,0,0,0,0,0,0,41,18,13,8,0,79,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20,5,3,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,27,4,10,0,0,40,0,0,0,0,0,0,4,0,0,0,0,4,28,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,33,0,0,0,0,0,0,711,363,498,213,81,1864,0,0,0,0,0,0,8,0,0,0,0,8,49,23,13,6,0,82,255,145,163,32,12,607,299,212,326,164,69,1076,4,0,4,0,0,16,619,381,505,205
102011029,212,46,14,1082,501,249,366,195,79,1388,19,0,0,0,0,23,1302,523,601,241,99,2765,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,8,4,0,3,0,3,13,0,0,0,0,0,0,12,4,4,0,3,20,0,0,0,0,0,0,3,0,0,0,0,3,27,0,0,0,0,31,19,4,3,0,0,28,0,0,0,0,0,4,0,0,0,0,0,0,54,12,3,3,0,68,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,1377,538,612,250,101,2873,3,0,0,0,0,3,17,0,0,0,0,18,209,44,16,9,0,277,528,214,193,48,8,991,551,265,396,224,101,1537,15,4,3,0,0,23,1324,532,616,279
102011030,86,45,8,423,151,68,118,75,36,449,0,0,0,0,0,4,449,200,220,122,56,1036,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,5,4,3,11,0,0,23,4,3,7,10,3,27,0,0,0,0,0,0,20,4,13,10,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,10,4,3,0,0,3,8,0,0,0,0,0,0,6,3,3,0,4,22,3,0,0,0,0,3,481,207,237,136,64,1118,0,0,0,0,0,3,16,0,0,0,0,17,103,27,16,3,3,154,203,84,92,25,5,408,154,87,102,93,57,499,10,0,7,3,0,14,487,205,218,122
102011031,208,56,9,1031,575,375,546,258,122,1882,12,3,5,0,0,21,1347,635,774,322,136,3210,0,0,0,0,0,0,6,0,0,0,0,5,144,14,3,0,0,160,94,22,13,7,0,133,3,4,0,0,0,6,5,0,0,0,0,7,251,36,22,7,3,320,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615,669,795,328,138,3548,0,0,0,0,0,3,15,0,0,0,0,12,218,27,8,0,3,260,481,218,176,53,7,935,580,410,515,270,126,1910,27,3,5,6,0,42,1319,657,706,332
102011032,290,82,21,1344,326,232,288,167,95,1111,11,0,3,3,0,18,1076,624,601,252,124,2676,0,0,0,0,0,0,7,0,0,0,0,7,167,37,17,0,0,216,271,116,95,21,7,510,8,5,4,8,4,34,9,0,0,0,0,9,465,160,116,29,10,776,3,0,0,0,0,3,37,3,3,0,0,37,510,103,22,3,0,635,174,62,44,6,0,288,10,3,3,3,0,19,9,0,0,0,0,11,738,172,76,12,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,5,24,6,0,0,0,34,2297,968,798,287,133,4487,0,0,0,0,0,3,8,4,0,0,0,9,130,30,21,0,0,184,585,318,275,81,23,1284,329,220,295,183,104,1136,21,10,11,4,0,38,1065,582,609,273
102011033,176,63,15,700,188,162,305,140,76,872,6,3,0,3,0,16,484,347,486,206,89,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,21,13,3,0,64,4,6,3,3,0,14,0,0,0,0,0,3,29,32,15,3,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,373,507,215,92,1697,0,0,0,0,0,0,0,0,0,0,0,3,13,5,5,0,0,26,223,183,175,47,15,645,212,167,289,114,81,862,3,0,4,0,0,14,459,358,466,161
102011034,157,38,18,685,194,160,236,138,60,784,3,0,0,0,0,10,533,332,403,181,75,1521,0,0,0,0,0,0,5,0,0,0,0,4,187,4,3,3,0,191,84,18,10,0,0,114,0,0,3,0,0,6,3,0,0,0,0,7,278,26,17,3,0,322,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,3,0,0,3,0,10,0,0,0,0,0,4,0,0,0,0,0,0,17,0,0,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,360,415,183,78,1871,0,0,0,0,0,3,3,0,4,0,0,7,39,3,7,0,0,49,296,176,157,41,3,674,232,164,221,135,49,804,6,4,0,0,0,16,577,352,392,177
102011035,193,52,13,772,213,161,228,122,72,795,3,3,0,3,0,13,575,363,421,177,85,1623,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,28,68,18,15,6,0,105,0,4,3,0,0,7,3,0,0,0,0,6,92,25,18,10,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,672,392,444,183,86,1770,0,0,0,0,0,0,4,3,0,0,0,6,26,6,0,0,0,38,296,186,177,43,16,709,271,184,250,116,72,891,3,0,0,0,3,15,598,383,431,157
