SA2_MAINCODE_2016,C06_N_in_CF_1C,C06_N_in_CF_2C,C06_N_in_CF_3C,C06_N_in_Cou_fa_4mor_c,C06_N_in_CF_T,C06_1_149_CF_1C,C06_1_149_CF_2C,C06_1_149_CF_3C,C06_1_149_CF_4mC,C06_1_149_CF_T,C06_150_299_CF_1C,C06_150_299_CF_2C,C06_150_299_CF_3C,C06_150_299_CF_4mC,C06_150_299_CF_T,C06_300_399_CF_1C,C06_300_399_CF_2C,C06_300_399_CF_3C,C06_300_399_CF_4mC,C06_300_399_CF_T,C06_400_499_CF_1C,C06_400_499_CF_2C,C06_400_499_CF_3C,C06_400_499_CF_4mC,C06_400_499_CF_T,C06_500_649_CF_1C,C06_500_649_CF_2C,C06_500_649_CF_3C,C06_500_649_CF_4mC,C06_500_649_CF_T,C06_650_799_CF_1C,C06_650_799_CF_2C,C06_650_799_CF_3C,C06_650_799_CF_4mC,C06_650_799_CF_T,C06_800_999_CF_1C,C06_800_999_CF_2C,C06_800_999_CF_3C,C06_800_999_CF_4mC,C06_800_999_CF_T,C06_1000_1499_CF_1C,C06_1000_1499_CF_2C,C06_1000_1499_CF_3C,C06_1000_1499_CF_4mC,C06_1000_1499_CF_T,C06_1500_1999_CF_1C,C06_1500_1999_CF_2C,C06_1500_1999_CF_3C,C06_1500_1999_CF_4mC,C06_1500_1999_CF_T,C06_2000_2499_CF_1C,C06_2000_2499_CF_2C,C06_2000_2499_CF_3C,C06_2000_2499_CF_4mC,C06_2000_2499_CF_T,C06_2500_2999_CF_1C,C06_2500_2999_CF_2C,C06_2500_2999_CF_3C,C06_2500_2999_CF_4mC,C06_2500_2999_CF_T,C06_3000_3999_CF_1C,C06_3000_3999_CF_2C,C06_3000_3999_CF_3C,C06_3000_3999_CF_4mC,C06_3000_3999_CF_T,C06_4000m_CF_1C,C06_4000m_CF_2C,C06_4000m_CF_3C,C06_4000m_Cou_fa_4mo_ch,C06_4000m_CF_T,C06_Par_inc_st_CF_1C,C06_Par_inc_st_CF_2C,C06_Par_inc_st_CF_3C,C06_Par_inc_st_CF_4mC,C06_Par_inc_st_CF_T,C06_All_inc_ns_CF_1Ch,C06_All_inc_ns_CF_2C,C06_All_inc_ns_CF_3C,C06_All_inc_ns_CF_4mC,C06_All_inc_ns_CF_T,C06_Tot_CF_1C,C06_Tot_CF_2C,C06_Tot_CF_3C,C06_Tot_CF_4mC,C06_Tot_CF_T,C11_N_in_CF_1C,C11_N_in_CF_2C,C11_N_in_CF_3C,C11_N_in_Cou_fa_4mor_c,C11_N_in_CF_T,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_CF_T,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_CF_T,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_CF_T,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_CF_T,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_CF_T,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_CF_T,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_CF_T,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_CF_T,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_CF_T,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_CF_T,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_CF_T,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_CF_T,C11_4000m_CF_1C,C11_4000m_CF_2C,C11_4000m_CF_3C,C11_4000m_Cou_fa_4mo_ch,C11_4000m_CF_T,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_CF_T,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_CF_T,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_CF_T,C16_N_in_CF_1C,C16_N_in_CF_2C,C16_N_in_CF_3C,C16_N_in_Cou_fa_4mor_c,C16_N_in_CF_T,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_CF_T,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_CF_T,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_CF_T,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_CF_T,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_CF_T
205041098,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,4,4,0,0,3,5,0,0,0,6,7,8,8,3,24,9,9,4,0,20,9,29,7,3,51,33,62,33,16,148,46,55,14,6,122,24,27,8,0,66,11,24,8,0,43,9,6,4,0,19,0,0,0,0,3,34,36,13,8,96,3,5,3,3,13,191,271,112,46,618,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,4,0,0,0,4,7,9,3,0,18,18,14,3,0,41,27,35,7,5,81,41,43,15,13,114,17,34,14,6,70,26,24,11,0,66,15,27,5,0,58,9,3,0,0,10,35,38,26,4,98,8,4,0,0,10,205,245,96,34,585,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,3
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,3,0,0,0,6,4,4,3,0,6,0,0,0,0,4,3,0,0,0,4,3,6,3,0,16,9,13,0,0,22,4,5,3,0,21,8,9,3,0,22,27,29,19,14,91,24,24,9,0,59,8,6,11,0,23,14,17,6,0,31,5,3,3,0,8,0,0,0,0,3,19,26,14,4,61,0,0,3,3,10,131,144,82,29,382,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,9,0,0,13,4,7,0,0,9,7,6,4,0,20,26,22,14,3,61,12,15,10,5,42,15,16,10,3,39,7,14,10,4,40,16,22,5,4,46,3,5,0,3,14,27,33,15,10,74,3,3,0,0,4,126,154,68,31,381,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,3
205051101,0,0,3,0,6,0,3,0,0,3,3,3,0,0,3,0,3,0,0,3,12,13,3,0,27,34,39,21,13,96,33,41,20,3,95,48,52,39,17,152,133,170,94,44,440,76,71,51,14,212,34,50,21,4,104,23,27,16,3,66,12,15,5,0,35,6,4,5,0,11,76,97,64,32,271,12,10,10,3,30,484,598,340,133,1560,3,0,4,0,9,0,0,0,0,0,3,4,0,3,12,0,0,0,0,3,3,9,5,0,13,15,13,4,3,42,27,16,21,9,71,24,49,13,7,92,112,125,68,23,331,94,103,61,13,266,43,61,44,11,163,32,54,28,14,123,29,34,19,5,92,14,9,8,3,26,67,86,66,26,243,7,6,9,4,25,477,584,337,113,1508,0,0,3,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,0,0,0,12,3,9,4,4,20
205051102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,12,8,8,0,34,10,12,9,0,28,15,16,5,3,42,43,53,31,11,130,20,36,15,4,79,17,16,10,3,49,5,10,3,0,24,8,6,4,0,14,3,4,0,0,10,26,21,22,5,78,8,0,0,0,12,164,195,112,38,510,0,0,0,0,6,3,0,0,0,3,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,3,9,10,9,0,3,22,10,19,3,0,30,35,35,13,7,87,21,18,14,11,63,18,24,13,4,64,9,11,4,3,30,10,18,9,0,37,6,0,5,0,12,25,23,12,9,66,3,3,3,3,13,155,168,78,38,444,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,10,3,3,0,0,4
205051103,3,0,0,0,3,3,5,0,0,6,0,0,0,0,5,3,0,0,0,7,14,4,5,5,23,35,25,9,10,74,32,33,13,3,78,43,50,19,3,119,121,156,66,30,369,84,98,46,13,233,43,46,22,3,113,32,48,18,4,100,13,22,7,4,41,3,3,0,3,9,80,110,51,10,250,7,8,9,3,29,510,602,262,86,1456,0,0,0,0,3,4,0,0,0,7,3,0,0,0,9,4,4,0,0,5,0,3,0,0,6,13,7,8,12,37,34,15,12,3,67,27,21,9,6,66,111,105,56,17,288,72,108,52,12,247,68,64,23,9,165,50,84,36,5,179,51,71,24,3,150,10,10,3,3,30,83,87,49,20,238,10,10,6,0,25,556,606,286,89,1533,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,6,3,0,0,13,7,8,0,0,12
205051104,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,3,3,0,0,6,10,9,8,0,21,22,14,4,4,48,10,15,9,4,34,14,20,18,4,53,46,45,30,9,124,20,33,19,0,82,13,18,10,5,43,6,11,4,0,16,7,4,4,0,17,0,0,0,0,4,23,34,19,7,92,4,5,3,0,10,186,205,134,44,562,3,3,0,0,8,3,0,0,0,3,3,0,6,0,6,0,0,0,0,0,0,0,0,0,0,11,5,3,0,22,12,11,4,0,24,15,22,14,3,49,31,35,26,7,101,28,24,15,13,72,28,16,3,0,48,10,11,4,0,22,0,13,9,3,21,6,4,0,0,11,25,23,15,3,68,7,8,0,0,16,175,171,99,34,473,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,3,6,4,3,0,10
206011105,7,0,0,0,8,4,3,0,0,12,11,5,0,3,19,15,3,3,0,22,21,8,8,3,35,75,34,10,3,121,40,15,10,5,68,59,30,6,3,100,178,135,33,13,360,108,110,23,5,246,85,80,19,3,185,60,68,28,3,152,55,61,15,3,129,15,20,4,0,31,67,76,36,13,190,20,10,6,3,38,813,649,192,52,1701,3,3,0,0,8,3,0,0,0,4,6,6,3,0,14,3,3,3,0,13,13,3,3,0,22,16,16,0,3,31,39,28,3,3,72,42,22,6,3,77,151,91,22,6,268,114,88,17,8,230,95,97,21,6,218,108,99,28,8,238,137,135,32,5,300,67,72,17,0,167,84,77,25,9,190,7,7,7,0,23,892,753,193,52,1892,6,0,0,0,10,0,3,0,0,4,0,3,3,0,6,3,0,0,0,3,9,7,0,0,11,9,5,4,0,23
206011106,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,7,3,0,0,12,27,3,4,0,40,12,8,0,0,21,15,11,3,0,30,61,62,10,3,144,55,34,10,0,103,31,35,7,0,74,35,29,4,0,76,17,19,0,4,40,11,3,5,0,17,30,27,16,0,73,4,6,0,0,10,318,240,72,14,647,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,5,0,5,4,3,0,0,9,10,0,3,0,14,14,9,0,0,26,10,8,6,0,21,37,36,3,0,80,38,49,10,0,98,35,51,6,5,102,47,54,10,0,115,39,62,10,3,121,22,21,6,0,53,37,32,5,3,86,4,3,0,0,12,310,329,72,16,730,6,5,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,3,3,4,0,0,6
206011107,3,7,0,0,3,4,5,0,0,7,5,8,0,0,11,11,0,3,0,19,15,4,0,0,17,22,29,12,3,63,24,19,7,3,47,34,27,3,0,63,110,94,24,7,226,54,89,24,4,172,38,61,13,0,111,43,58,9,0,116,34,36,14,5,83,5,13,3,0,24,66,59,32,11,162,8,7,3,0,22,473,502,151,34,1162,5,0,0,0,13,0,0,0,0,0,10,5,3,0,21,5,0,0,0,4,7,3,0,0,5,11,9,3,3,21,31,7,4,3,46,30,18,10,3,56,91,67,14,3,175,64,76,21,3,164,63,52,23,3,140,69,76,23,3,169,73,84,32,3,195,32,49,15,3,92,61,54,18,4,139,8,5,3,0,12,558,507,155,42,1261,4,3,0,0,9,3,3,0,0,9,3,0,0,0,3,0,0,0,0,7,5,3,0,0,14,9,14,3,0,28
206011108,4,4,0,3,8,7,8,0,3,14,10,6,3,0,20,11,9,3,0,23,32,18,10,8,69,78,50,26,9,165,52,44,23,7,117,96,76,23,9,214,277,284,91,40,691,189,199,58,20,461,105,141,40,10,291,60,91,27,12,197,53,79,18,6,155,8,10,4,0,26,104,156,66,51,375,23,16,10,9,65,1111,1185,412,186,2896,3,6,4,4,13,3,3,0,0,4,9,9,5,6,20,7,8,0,0,20,11,13,5,0,27,35,20,10,8,71,55,47,21,4,122,77,53,27,10,157,223,158,67,21,464,167,195,49,22,437,155,161,54,16,383,124,162,35,19,337,123,200,49,20,391,50,60,14,7,134,110,131,65,34,337,22,11,7,3,39,1174,1219,417,160,2972,11,4,3,6,18,0,6,0,0,3,8,0,3,0,13,3,3,0,0,11,12,4,4,5,22,16,18,7,3,43
206011109,0,0,0,0,4,0,6,0,0,11,4,4,0,0,4,11,0,3,0,14,3,3,0,0,7,23,16,12,4,54,16,16,6,0,42,24,21,8,0,63,106,133,35,10,279,71,113,44,3,234,35,82,25,6,146,34,52,25,3,112,16,40,8,4,70,0,11,5,0,14,34,60,37,7,131,10,8,7,0,20,383,572,209,40,1208,0,7,0,0,5,3,0,0,0,7,5,3,0,0,8,3,3,0,0,9,4,3,0,0,11,7,9,3,0,16,15,14,12,3,45,18,18,7,0,53,71,89,33,7,197,73,100,31,3,205,72,93,32,3,199,40,103,32,8,188,49,101,44,5,198,23,44,13,0,81,45,75,22,7,155,5,10,3,0,21,432,667,240,42,1381,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,11,0,0,11
206021110,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,3,3,0,5,0,0,5,0,5,22,8,0,0,28,23,3,0,0,26,16,11,4,0,32,67,62,15,6,150,53,71,19,8,146,32,52,15,3,102,34,65,24,0,125,37,50,18,3,102,10,15,3,0,26,28,42,15,7,97,0,0,6,0,10,334,379,123,28,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,0,0,9,6,9,3,0,15,13,5,4,0,20,15,9,9,3,34,46,37,12,0,94,54,53,19,3,128,44,55,20,3,120,34,72,36,5,150,52,135,35,7,227,29,51,17,0,100,36,43,18,3,100,0,4,0,0,4,331,472,167,30,1001,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10
206021111,3,0,0,0,3,4,0,0,0,5,6,4,0,0,14,3,0,0,0,11,13,6,4,0,25,45,22,9,3,78,51,31,7,0,92,69,35,11,3,120,191,184,47,11,430,161,166,36,8,373,92,127,48,7,267,120,145,34,4,307,85,141,34,5,264,25,28,6,0,64,94,120,68,20,301,13,9,6,3,26,969,1027,304,74,2380,4,3,0,0,5,0,0,0,0,3,3,3,0,0,7,5,3,0,0,5,3,7,0,0,14,22,12,8,3,43,28,14,3,0,46,42,35,7,3,81,129,113,34,7,284,114,131,39,6,286,122,136,41,8,310,102,194,68,7,372,173,270,89,12,552,87,138,29,12,265,106,109,47,14,273,11,6,3,4,23,965,1165,367,75,2573,5,0,0,0,9,3,0,0,0,9,6,3,0,0,7,3,3,3,0,8,9,4,0,0,13,6,7,0,4,19
206021112,0,4,0,0,4,3,0,0,0,5,4,3,3,0,12,9,9,0,0,20,13,9,6,0,30,64,25,12,0,101,34,31,11,0,67,77,50,13,5,145,166,165,44,6,385,111,120,41,5,281,71,78,17,7,176,54,71,14,0,143,32,39,17,0,85,12,9,3,0,27,78,70,24,12,182,13,13,0,3,23,739,704,190,51,1692,3,0,0,0,7,0,0,0,0,0,8,4,0,0,8,6,3,0,0,4,9,7,3,0,18,22,15,0,0,35,31,21,5,0,64,40,27,7,5,82,130,104,46,7,286,102,122,26,6,256,110,103,18,5,235,71,120,35,3,233,99,133,35,3,274,47,50,13,0,108,76,75,31,11,192,12,6,6,3,29,763,793,230,52,1838,3,7,0,0,10,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,9,0,0,0,11,7,7,0,0,12
206031113,3,4,0,0,7,4,0,0,0,11,11,3,0,0,16,6,3,0,0,13,9,13,3,0,24,27,16,5,0,44,22,13,5,0,45,21,20,3,5,55,92,82,35,3,211,65,81,32,7,188,49,82,16,3,153,58,78,33,9,175,40,84,18,5,149,25,15,5,3,50,47,61,33,4,141,9,11,3,0,25,487,573,200,43,1300,0,0,0,0,3,3,0,0,0,3,7,4,3,0,11,5,3,0,0,11,0,0,0,3,6,16,16,13,3,41,17,9,8,0,34,23,17,4,3,48,70,56,22,0,153,60,55,16,0,131,81,62,13,3,166,84,96,40,6,227,95,127,45,8,276,53,100,24,0,182,56,71,24,7,163,12,8,3,3,27,582,635,216,46,1481,3,0,0,0,8,4,0,3,0,3,3,3,3,0,11,0,0,0,0,0,8,7,0,3,23,7,4,4,0,13
206031114,0,7,3,0,5,0,0,0,0,3,10,3,3,0,14,5,4,0,0,10,9,3,0,0,15,21,23,3,0,45,29,27,11,0,70,35,40,18,3,94,157,225,81,17,482,151,245,73,12,474,110,156,102,9,371,92,217,99,19,428,86,199,91,23,395,35,77,31,4,151,115,167,97,29,408,10,12,13,3,34,873,1404,613,117,3010,7,7,0,0,17,3,3,0,0,9,3,0,0,0,4,5,7,0,0,11,8,0,3,0,16,11,7,0,3,26,22,23,8,0,53,54,39,13,0,104,114,108,43,13,281,126,145,57,5,334,105,166,63,17,345,147,245,111,25,519,148,333,138,29,651,107,199,104,23,430,100,151,84,27,358,10,8,10,3,36,963,1456,629,139,3189,4,3,3,0,11,0,0,0,0,0,13,0,0,0,13,3,0,0,0,3,9,9,0,0,15,15,7,3,0,24
206031115,3,0,0,0,6,0,3,0,3,10,0,7,0,3,14,3,4,0,3,9,14,7,12,3,38,23,12,14,6,47,7,3,3,4,16,9,10,5,0,26,38,32,8,3,84,25,23,11,0,60,26,24,0,3,53,20,25,14,3,57,18,21,7,0,53,5,5,0,0,16,29,22,14,13,83,4,12,5,6,27,240,212,97,48,604,0,3,0,0,3,4,3,0,0,7,3,8,4,3,12,0,0,0,0,4,6,3,6,0,15,13,14,7,6,39,21,10,0,6,32,8,4,0,10,23,37,31,9,5,86,26,21,10,6,60,28,28,5,4,69,33,38,13,0,83,42,52,16,0,108,26,27,11,0,65,26,18,23,7,75,3,4,0,4,12,285,258,108,49,697,7,3,0,3,14,0,0,0,0,4,7,0,0,3,10,0,0,0,0,6,6,3,0,4,12,6,3,8,0,24
206031116,4,0,0,0,5,3,0,0,0,4,0,0,0,0,0,3,3,0,0,6,6,3,0,0,7,23,12,5,0,42,15,7,6,0,31,29,23,5,5,58,109,120,39,9,271,89,94,25,0,213,62,101,20,3,191,72,104,33,11,216,53,110,34,6,198,18,32,14,4,79,51,87,27,10,175,8,10,0,0,21,530,706,227,47,1512,3,0,0,0,5,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,3,4,0,0,10,9,0,0,0,14,12,11,0,0,27,22,19,4,3,52,62,55,26,3,143,70,77,26,6,177,77,90,25,6,190,87,102,43,16,247,114,188,61,3,367,77,103,29,3,214,64,89,37,4,198,11,8,0,0,15,609,744,264,47,1670,0,3,0,0,3,0,0,3,0,3,0,0,3,0,3,0,3,0,0,0,3,0,0,0,10,3,3,0,0,8
206041117,0,3,0,0,6,0,0,0,0,5,4,3,3,0,5,3,0,0,0,8,8,6,3,6,25,10,12,8,10,37,0,4,0,4,15,11,5,0,0,14,20,16,7,0,46,26,8,4,5,38,20,3,0,0,24,18,7,0,0,29,15,10,5,0,34,6,4,0,0,16,31,13,10,6,62,0,4,7,10,24,176,115,42,47,378,6,3,0,0,11,0,0,0,0,0,3,0,3,0,6,0,0,0,0,3,0,4,0,0,6,7,7,4,11,22,4,6,0,6,23,8,4,4,6,25,18,5,3,8,30,26,21,7,0,48,11,13,0,0,32,26,17,5,5,47,35,13,3,0,49,27,16,8,0,46,14,24,7,6,45,3,0,0,7,13,186,133,37,51,407,7,3,3,0,8,8,0,0,0,8,3,0,0,3,3,3,0,0,0,3,6,7,7,3,24,8,3,3,0,14
206041118,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,4,11,5,0,0,20,8,5,0,0,12,12,4,0,0,18,9,0,0,0,10,17,13,0,0,27,3,3,0,0,9,13,9,3,0,20,0,0,0,0,0,83,44,7,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,3,0,0,10,15,7,0,0,17,20,9,3,0,31,6,4,0,0,11,34,15,0,0,45,29,10,0,0,46,22,12,0,0,39,32,14,0,0,48,3,0,0,0,3,181,71,8,0,262,12,0,0,0,9,3,0,0,0,3,7,0,0,0,9,0,3,0,0,4,0,3,0,0,0,3,3,0,0,8
206041119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,10,3,0,0,21,13,0,0,0,12,4,4,0,0,10,22,12,5,0,40,29,6,0,0,32,21,9,4,4,34,15,9,3,0,30,0,0,0,0,0,129,40,24,8,199,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,5,3,3,0,0,5,10,3,0,0,13,14,3,0,0,17,10,0,0,0,10,20,10,3,0,36,33,5,3,0,44,30,16,4,3,56,27,8,0,0,40,0,0,0,0,0,158,47,20,7,229,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,0,0,0,3,3,0,0,0,4,5,0,0,0,5,0,3,0,0,4,3,3,0,0,12,15,10,5,0,27,3,3,0,0,9,12,5,3,3,25,42,37,10,0,92,46,39,8,0,86,27,31,3,0,68,56,56,9,4,123,45,35,8,0,84,14,9,0,0,20,28,23,12,4,67,4,3,0,0,12,301,261,61,17,648,5,3,0,0,7,3,0,0,0,4,3,0,0,0,3,0,6,0,0,4,3,0,0,0,10,17,6,3,5,31,7,5,0,0,14,13,9,0,0,21,39,28,9,3,78,45,44,7,0,91,37,35,5,0,82,70,48,12,0,131,82,75,14,4,176,50,41,7,0,102,29,25,6,5,71,0,3,3,0,9,396,335,68,21,822,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,4,0,0,0,6,6,3,0,0,3
206041122,3,3,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,9,8,5,0,0,8,11,7,0,0,14,39,6,3,0,54,23,3,0,0,25,8,3,3,0,18,16,10,0,0,27,12,8,0,0,21,10,6,0,0,17,25,16,3,0,50,0,0,0,0,3,180,71,16,0,255,15,0,0,0,21,4,0,0,0,3,3,3,0,0,9,0,0,0,0,0,3,0,0,0,3,3,0,0,0,5,18,3,0,0,21,13,3,0,0,20,56,7,0,0,66,70,13,0,0,90,23,7,0,0,31,45,16,7,0,62,29,20,0,0,48,21,13,4,0,31,42,13,4,0,56,3,0,0,0,7,349,101,20,5,478,15,3,0,0,16,0,0,0,0,0,3,0,0,0,8,3,0,0,0,4,10,0,0,0,14,12,3,0,0,13
206041123,0,0,0,0,3,0,6,0,0,5,3,5,3,4,11,3,3,3,3,9,9,6,7,3,24,20,12,7,8,39,8,8,4,0,21,26,14,3,0,43,60,36,4,7,105,45,38,4,3,84,39,17,6,0,68,26,17,3,0,46,31,30,8,3,67,15,6,3,0,27,33,35,12,16,97,3,0,0,5,10,327,226,62,47,666,3,0,3,0,4,4,0,0,0,9,9,3,3,0,18,6,3,0,3,14,4,4,0,3,15,18,9,13,14,46,15,10,7,3,29,19,9,0,0,31,41,32,12,3,85,50,24,6,3,80,40,27,7,0,75,43,40,3,0,91,68,49,9,0,127,44,33,10,0,90,31,30,7,15,93,3,8,0,3,15,398,290,79,52,826,7,0,0,0,8,0,0,0,0,4,0,3,0,3,3,3,3,0,0,7,7,5,0,3,21,10,6,0,5,23
206041124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,3,4,3,0,0,11,12,5,3,0,18,16,7,0,0,18,8,3,0,0,13,5,10,0,0,20,15,17,7,0,38,9,7,0,0,22,8,7,6,0,26,0,0,0,0,3,81,64,23,3,173,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,0,0,0,3,0,4,0,0,3,4,4,3,0,15,13,7,3,0,22,11,9,3,0,26,18,5,0,0,25,22,7,7,0,33,18,23,3,0,48,21,21,10,0,52,15,16,3,0,29,0,0,0,0,5,129,96,31,10,268,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
