SA2_MAINCODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
201011008,1078,1670,697,576,249,118,4383,14,7,9,0,0,0,28,0,0,0,0,0,0,7,16,9,9,0,0,0,36,347,107,17,3,0,0,479,8,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,7,360,109,18,4,0,0,494,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,1458,1783,722,587,249,117,4912,1252,1867,811,628,301,122,4983,241,54,10,4,0,0,314,0,0,0,0,0,0,0,241,51,10,4,0,0,312,214,56,12,3,3,0,292,6,7,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,3,224,66,16,4,4,0,314,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0
201021009,299,634,270,293,151,67,1716,32,9,3,4,0,0,47,0,0,0,0,0,0,0,32,9,3,4,0,0,47,11,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,19,19,7,0,0,0,0,22,7,0,0,0,0,0,5,0,3,0,0,0,0,6,19,10,0,3,0,0,39,0,0,0,0,0,0,0,362,662,274,299,151,68,1816,389,729,288,307,138,72,1927,3,3,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,4,40,16,4,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,15,4,0,0,0,57,9,12,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,9,3,0,0,0,25,0,0,0,0
201021010,563,972,342,327,176,90,2463,8,9,0,0,0,0,12,0,0,0,0,0,0,0,8,9,0,0,0,0,12,55,12,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,57,18,0,0,0,0,75,13,3,0,0,0,0,21,3,0,0,0,0,0,3,9,7,0,4,0,0,20,26,11,0,3,0,0,42,0,0,0,0,0,0,0,654,1008,340,330,176,86,2604,697,1053,357,356,162,86,2716,13,10,4,0,0,0,25,0,0,0,0,0,0,0,13,10,4,0,0,0,25,49,20,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,20,0,0,0,0,73,42,6,3,0,0,0,54,0,0,0,0,0,0,3,4,4,0,0,0,0,14,48,14,4,0,3,0,68,0,0,0,0
201021011,879,1138,396,324,150,59,2953,35,27,14,3,0,0,75,0,0,0,0,0,0,0,35,27,14,3,0,0,75,37,9,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,41,9,0,0,0,0,48,12,7,0,0,0,0,21,4,6,3,0,0,0,11,7,13,0,3,3,0,24,27,19,4,5,3,0,57,0,0,0,0,0,0,0,983,1189,411,329,152,60,3131,998,1340,402,335,154,52,3280,43,14,3,4,0,0,63,0,3,0,0,0,0,3,45,17,3,3,0,0,69,40,16,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,16,0,0,0,0,59,7,4,0,0,0,0,12,0,0,0,0,0,0,3,0,4,0,0,0,0,10,11,14,0,0,0,0,19,0,0,0,0
201021012,366,619,283,263,146,76,1748,10,22,11,4,10,0,58,0,0,0,0,0,0,0,10,22,11,8,10,0,57,11,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,0,5,0,0,12,0,0,0,0,0,0,0,387,646,300,274,154,77,1835,416,714,288,309,158,70,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,8,3,0,0,0,0,0,5,3,0,0,0,0,0,3,0,3,0,0,0,0,3,6,0,3,0,0,0,10,0,0,0,0
201031013,342,472,146,125,65,36,1189,4,3,0,0,0,0,3,3,0,0,0,0,0,3,3,3,0,0,0,0,11,6,0,0,0,0,0,11,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,12,6,6,0,0,0,0,13,0,0,0,0,0,0,3,3,6,0,3,0,0,16,8,12,3,7,0,0,29,0,0,0,0,0,0,0,372,485,151,131,66,36,1245,407,548,139,113,74,40,1324,9,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,6,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,12,19,4,0,0,0,0,24,0,0,0,0,0,0,8,5,6,0,0,0,0,12,26,11,4,0,0,0,34,0,0,0,0
201031014,379,557,172,157,86,35,1393,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,13,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,18,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,4,0,0,7,0,0,0,0,0,0,0,405,561,172,160,91,35,1426,415,537,187,172,91,34,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,20,32,13,3,0,0,0,54,3,0,0,3,0,0,3,0,0,0,0,0,0,0,36,16,3,0,0,0,57,0,0,0,0
201031015,268,483,213,169,109,47,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,11,3,3,0,0,0,16,10,3,3,0,3,0,19,0,0,0,0,0,0,0,280,485,211,172,115,47,1309,326,569,223,206,102,47,1468,3,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,0,3,0,0,6,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,3,7,0,0,0,0,0,10,0,0,0,0
201031016,799,1092,377,299,142,66,2774,68,27,6,0,0,0,109,0,0,0,0,0,0,0,68,27,6,0,0,0,109,160,36,4,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,166,36,4,0,0,0,211,30,0,0,0,0,0,30,0,0,0,0,0,0,0,11,12,3,3,0,0,28,39,15,3,3,0,0,59,0,0,0,0,0,0,0,1074,1176,397,304,149,66,3156,893,1069,354,329,146,57,2857,93,35,4,0,0,0,141,3,5,0,0,0,0,9,102,38,4,0,0,0,146,145,58,4,3,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,152,58,4,3,0,0,211,30,7,0,0,0,0,37,0,0,0,0,0,0,0,12,8,3,0,0,3,22,38,10,3,0,0,3,54,0,0,0,0
201031017,516,821,242,219,129,60,1990,3,5,0,0,0,0,6,0,0,0,0,0,0,0,3,5,0,0,0,0,6,34,6,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0,0,0,44,17,5,0,0,0,0,27,7,3,0,0,0,0,15,0,3,4,0,0,0,12,31,15,5,0,0,0,49,0,0,0,0,0,0,0,589,849,242,223,127,62,2089,567,795,242,207,116,59,1975,4,3,0,0,0,0,5,3,0,0,0,0,0,3,8,3,0,0,0,0,7,23,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,6,0,0,0,0,24,25,6,0,0,0,0,34,7,3,3,0,0,0,16,0,5,0,0,0,0,10,30,16,3,3,0,0,61,0,0,0,0
202011018,1370,1771,824,599,268,124,4952,222,92,39,16,0,3,372,17,17,7,4,0,3,45,244,109,42,21,0,3,419,275,117,22,7,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,275,121,22,9,3,0,425,0,3,0,0,0,0,6,0,0,0,0,0,0,0,13,13,8,3,0,0,42,15,17,8,3,0,0,42,0,0,0,0,0,0,0,1908,2015,893,623,274,129,5843,1572,1734,752,556,262,128,4999,217,129,37,6,4,0,394,25,25,4,6,0,3,66,237,150,49,20,4,3,455,184,109,23,3,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,109,23,3,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,4,4,0,0,31,16,9,4,4,0,0,26,0,3,0,0
202011019,761,1187,527,469,232,107,3295,161,36,13,7,0,0,217,0,0,0,0,0,0,0,161,36,15,7,0,0,213,117,41,14,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,126,41,14,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,0,0,26,6,6,0,4,0,0,28,0,0,0,0,0,0,0,1055,1273,557,478,235,108,3714,964,1246,606,483,187,112,3604,78,19,9,4,0,0,108,0,0,0,0,0,0,0,78,22,9,4,0,0,107,220,74,19,4,7,3,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,223,74,19,4,7,3,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,3,0,4,0,0,6,0,0,0,0
202011020,980,1614,624,613,312,106,4255,156,82,30,5,0,4,286,8,6,4,3,0,0,16,159,87,38,7,0,4,302,351,179,29,14,5,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,358,178,29,14,10,0,585,4,4,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,3,0,0,12,0,0,0,0,0,0,0,1502,1885,689,642,319,106,5151,1147,1753,693,638,297,109,4631,230,120,36,6,5,0,401,8,8,3,0,0,0,26,243,130,38,12,4,0,426,201,119,32,9,0,0,363,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,117,32,9,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,3,0,3,0,0,0,5,0,0,0,0
202011021,608,947,486,431,175,61,2711,210,124,21,9,0,3,364,9,17,8,8,0,0,40,218,138,29,11,0,3,410,185,94,18,4,0,0,303,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,183,94,21,4,0,0,309,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,1024,1182,542,447,175,64,3429,667,998,495,434,203,64,2857,69,45,10,4,3,0,127,14,17,14,5,3,0,56,85,59,22,4,5,0,186,335,126,23,13,3,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,129,23,13,3,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0
202011022,1360,2071,948,873,342,159,5756,131,85,15,3,4,0,244,0,3,0,0,0,0,7,131,91,19,3,5,0,249,347,116,35,10,6,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,116,35,10,6,0,516,80,20,0,0,0,0,103,0,0,0,0,0,0,0,3,0,3,3,3,0,15,87,22,4,3,3,0,120,0,0,0,0,0,0,0,1922,2303,1006,892,354,159,6643,1617,2458,1002,872,371,170,6479,91,63,17,9,0,0,177,7,9,12,0,0,0,32,91,77,32,6,0,0,208,351,144,35,8,3,5,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,354,144,35,8,3,5,553,76,23,0,0,0,0,94,0,0,0,0,0,0,0,0,3,0,0,0,0,5,72,23,0,0,0,0,104,0,0,0,0
202011023,89,273,183,237,150,37,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,10,0,0,0,0,0,0,0,89,278,183,237,150,37,981,121,399,237,318,182,56,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,5,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0
202011024,165,558,322,456,199,77,1777,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,18,6,0,0,0,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0,4,20,7,0,0,0,0,32,0,0,0,0,0,0,0,195,564,322,459,200,77,1821,202,719,391,515,242,104,2170,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,10,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,15,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,19,0,0,0,0
202011025,343,750,392,401,192,83,2161,27,22,6,3,0,0,59,0,0,0,0,0,0,0,27,22,6,3,0,0,59,27,7,7,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,30,9,7,0,0,0,48,12,7,0,0,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,7,15,9,0,0,0,0,26,11,0,0,0,0,0,11,431,787,404,402,194,84,2300,572,1093,537,497,238,88,3026,14,0,3,3,0,0,17,0,4,0,0,3,0,5,16,5,4,3,3,0,22,34,17,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,14,3,0,0,0,56,13,3,0,0,0,0,14,0,0,0,0,0,0,0,3,3,0,0,0,0,5,15,8,0,0,0,0,18,0,0,0,0
202021026,227,607,266,323,180,77,1680,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,34,0,4,3,0,4,0,13,0,0,0,0,0,0,0,25,8,3,4,7,0,43,0,0,0,0,0,0,0,256,621,269,328,185,76,1728,289,760,362,376,181,89,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,19,8,0,0,0,0,28,0,4,0,0,0,0,4,3,0,0,0,0,0,3,20,8,0,0,0,0,33,0,0,0,0
202021027,1096,1239,457,418,178,73,3464,90,36,9,3,0,0,140,0,0,0,0,0,0,0,90,40,9,3,0,0,138,122,28,3,0,0,0,152,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,0,0,0,0,5,123,27,4,0,0,0,160,12,4,0,4,0,0,16,0,0,0,0,0,0,0,4,7,4,0,0,0,13,11,8,5,4,0,0,34,0,0,0,0,0,0,0,1326,1312,478,427,179,71,3797,1099,1359,443,414,191,69,3579,71,19,5,0,0,0,99,0,0,0,0,0,0,3,72,19,3,4,0,0,106,173,46,8,0,0,3,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,46,8,0,0,3,231,9,8,0,0,0,0,17,0,0,0,0,0,0,0,3,3,0,0,3,0,12,14,11,0,0,3,0,21,0,0,0,0
202021028,696,1213,395,364,185,91,2947,20,3,0,0,0,0,25,0,0,0,0,0,0,0,20,3,0,0,0,0,25,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,0,24,18,3,3,0,0,0,26,3,0,0,3,0,0,9,3,3,0,0,0,0,7,23,5,4,3,0,3,46,0,0,0,0,0,0,0,756,1223,402,369,192,91,3032,881,1285,435,349,164,82,3183,18,6,0,0,0,0,22,0,0,0,3,0,0,6,13,6,0,4,0,0,22,20,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,3,0,0,0,0,31,10,5,0,3,0,0,17,6,3,0,0,0,0,10,13,6,3,3,0,0,25,27,16,3,3,0,0,46,0,0,0,0
202021029,372,583,183,119,68,38,1362,15,4,0,0,0,0,21,0,0,0,0,0,0,0,15,4,0,0,0,0,21,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,13,8,0,3,0,0,0,12,15,3,0,0,0,0,21,12,4,0,3,0,3,23,3,0,0,0,0,0,11,36,15,0,3,0,3,59,0,0,0,0,0,0,0,434,600,189,128,68,37,1459,459,682,187,119,81,47,1572,14,12,0,0,0,0,21,0,0,0,0,0,0,0,14,12,0,0,0,0,21,23,15,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,19,3,0,0,0,44,19,3,0,0,0,0,30,5,0,0,0,0,0,6,4,3,3,0,0,0,8,26,10,3,0,0,0,40,0,0,0,0
202021030,652,1049,423,431,185,86,2822,11,5,4,3,0,0,33,3,4,0,0,0,0,6,18,13,4,7,0,0,40,106,55,5,3,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,113,55,5,3,0,0,176,20,0,0,0,0,0,21,0,0,0,0,0,0,0,4,4,3,0,0,0,11,25,3,3,0,0,0,35,0,0,0,0,0,0,0,804,1119,435,441,189,89,3076,745,1143,427,467,202,86,3071,42,17,7,0,0,0,61,0,0,0,0,0,0,0,42,17,7,0,0,0,61,102,41,7,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,107,43,7,0,0,0,160,3,0,0,0,0,0,3,3,0,0,0,0,0,3,6,11,6,3,0,0,24,9,13,6,3,0,0,32,0,0,0,0
202021031,419,704,373,376,185,67,2118,22,13,3,0,0,0,37,0,0,0,0,0,0,0,22,13,3,0,0,0,37,26,3,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,3,0,0,0,39,3,3,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,3,0,0,0,0,12,0,0,0,0,0,0,0,471,723,382,379,185,67,2203,462,752,356,410,191,56,2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
