SA2_MAINCODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
206051129,0,3,0,4,10,0,5,0,0,7,0,0,0,3,3,0,16,4,13,33,0,17,3,6,27,0,16,4,5,29,0,21,0,0,21,0,10,0,3,10,0,13,0,3,11,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,103,24,37,172,0,0,0,0,0,0,3,0,3,4,0,0,3,3,8,0,3,0,0,3,0,3,0,0,8,0,10,6,11,27,3,34,14,8,63,0,34,18,8,59,0,11,0,5,22,0,7,0,0,4,0,5,0,3,11,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,4,119,48,51,225,0,0,0,3,3,0,0,0,0,0,0,7,0,3,8,0,0,4,0,6,0,0,0,0,5,0,3,0,4,8,0,23,8,6,35,4,42,12,12,77
206051130,0,11,3,12,24,8,33,12,5,51,3,13,4,16,37,0,8,3,9,21,0,5,0,3,13,0,5,0,7,8,0,10,3,15,30,0,16,7,8,21,0,4,0,3,11,0,8,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,3,7,18,16,119,31,82,249,0,7,3,7,11,0,10,0,5,16,6,22,3,8,44,3,10,3,14,33,0,5,0,0,5,0,7,4,0,12,0,8,7,3,17,0,13,3,11,31,0,20,3,9,33,0,3,0,0,5,0,9,0,3,10,0,0,0,0,3,0,3,0,0,3,0,7,0,0,13,0,3,0,4,13,18,114,34,75,242,0,6,0,3,9,0,0,0,0,0,3,21,9,8,44,0,12,6,13,29,0,9,4,19,29,0,3,0,6,7,0,5,3,5,16,0,5,5,5,19
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051132,0,13,7,9,31,6,29,19,7,55,7,12,5,24,53,0,7,8,5,20,0,6,0,4,14,0,0,0,4,8,3,4,3,9,17,0,6,3,3,12,0,3,0,3,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,6,0,3,14,20,94,43,83,242,0,0,0,4,12,4,8,6,9,22,6,25,6,7,43,3,13,3,19,36,0,3,0,0,4,0,0,3,9,8,0,4,0,6,11,0,7,3,3,13,3,5,0,4,13,0,6,0,0,5,0,8,3,0,8,0,4,0,0,5,0,0,0,0,0,0,0,3,5,9,0,3,5,4,11,17,87,33,73,210,0,3,3,9,13,0,3,0,0,3,0,28,0,7,37,3,23,8,13,37,4,0,0,16,18,0,3,0,4,13,0,4,4,0,9,0,7,0,10,17
206051133,0,4,3,0,6,0,5,0,3,11,0,11,4,6,26,0,3,6,17,29,0,13,3,17,24,3,21,10,11,40,0,20,7,3,28,0,11,3,4,20,0,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,10,7,97,36,65,207,0,4,4,3,8,0,3,6,6,14,0,13,3,3,20,0,11,4,8,22,0,3,0,8,7,0,12,0,6,21,0,28,6,8,40,3,17,11,7,34,3,15,4,5,25,0,7,4,0,6,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,3,0,0,8,3,114,44,64,219,0,3,3,3,11,0,0,0,0,0,0,11,0,3,13,0,4,3,5,19,0,4,3,7,14,0,11,12,10,25,3,27,7,24,56,0,36,7,28,75
206051134,0,6,3,6,9,0,5,0,0,5,0,9,8,5,21,0,19,14,14,42,0,22,3,12,39,5,12,10,8,29,3,14,3,6,24,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,87,37,62,195,0,0,0,3,7,3,4,3,3,16,0,10,0,0,12,0,9,3,6,14,0,0,0,9,8,0,12,7,10,34,0,26,5,7,40,3,20,9,14,39,0,11,0,4,14,0,3,3,3,9,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,8,96,39,60,205,0,4,0,0,8,0,0,0,0,0,0,13,0,0,16,3,5,5,3,15,0,3,3,3,8,0,5,0,4,13,0,22,9,16,49,3,33,5,11,54
206061135,0,0,0,0,3,0,3,0,0,3,0,0,3,0,3,0,3,4,0,7,0,3,0,4,5,0,4,3,3,10,0,6,5,6,21,3,11,7,9,27,0,3,4,0,6,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,45,22,26,94,0,0,0,0,3,0,3,0,0,4,0,3,0,0,8,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,0,5,4,5,7,0,7,3,4,14,0,4,3,5,8,0,0,3,0,10,4,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,7,33,22,24,83,0,0,0,0,4,0,0,0,0,0,0,7,0,3,6,3,3,0,3,9,0,0,0,0,0,0,0,0,0,3,0,3,0,4,8,0,11,7,7,21
206061136,3,9,0,8,14,0,10,0,3,12,0,12,10,4,32,0,11,7,13,26,0,3,3,6,13,0,16,3,9,28,0,12,8,9,26,0,8,5,5,21,0,3,3,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,91,37,55,193,0,3,0,0,8,0,5,0,4,7,3,4,4,8,17,0,6,4,10,20,0,0,0,5,11,0,6,0,4,9,0,10,6,13,28,0,17,0,10,26,0,6,3,3,9,0,0,0,3,7,0,0,0,0,3,0,6,0,3,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,10,74,28,63,175,0,3,0,4,6,0,0,0,0,3,0,10,3,0,19,0,6,0,0,6,0,3,3,6,6,0,0,0,3,3,0,3,6,5,19,0,15,5,11,31
206061137,0,7,3,3,14,0,9,14,3,33,0,5,7,13,34,3,6,9,7,24,3,3,0,17,25,0,3,3,3,8,0,6,0,0,13,0,9,10,13,32,0,3,4,3,10,0,0,0,0,6,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,9,16,11,75,51,79,213,0,0,0,6,6,0,0,0,14,17,4,19,9,0,33,10,6,9,19,37,0,3,0,4,11,3,5,3,14,20,0,11,3,11,24,0,9,5,3,18,0,7,3,6,19,0,3,9,3,13,0,3,3,3,5,0,0,0,0,4,0,4,0,0,5,0,9,3,3,10,0,4,0,7,9,12,81,54,84,232,0,0,0,3,3,0,4,0,3,4,0,19,5,13,37,3,11,4,3,27,0,0,3,18,21,0,3,0,8,10,0,8,8,10,26,4,10,11,11,36
206061138,0,3,3,3,9,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,3,0,0,4,0,3,0,5,14,0,6,7,12,23,0,7,5,0,15,0,4,3,3,8,0,0,0,0,6,0,0,3,3,8,3,0,0,0,3,0,0,0,0,0,0,3,4,3,9,0,0,0,5,4,8,30,30,34,106,0,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,3,3,6,0,3,6,6,17,0,3,3,3,10,3,3,4,8,14,0,0,0,5,7,0,3,3,0,7,0,0,0,3,3,4,4,4,0,13,0,0,0,5,4,9,28,30,27,93,0,7,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,6,3,3,15
206071139,0,0,0,0,4,0,4,0,0,4,0,0,0,0,4,0,5,0,0,3,0,0,0,0,0,0,4,0,0,6,0,4,0,0,3,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,22,4,13,46,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,5,0,4,10,0,0,0,4,5,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,4,18,35,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,4,0,3,0,0,3,0,3,3,3,5,0,3,4,0,11
206071140,0,7,0,0,9,0,10,3,0,16,0,5,4,3,11,0,0,0,3,3,0,4,0,0,6,0,7,4,7,13,0,3,7,8,18,0,10,4,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,4,5,53,23,23,106,0,0,0,0,5,0,0,0,0,3,0,4,0,3,9,0,4,3,0,11,0,0,0,0,4,0,0,0,0,0,0,10,3,7,13,0,4,9,6,20,3,9,0,0,10,0,0,0,0,7,0,3,3,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,3,0,5,9,46,26,19,104,0,0,0,0,7,0,3,0,0,3,0,3,3,0,11,0,3,0,0,9,0,3,4,0,4,0,3,0,0,4,0,3,3,4,7,0,8,0,4,11
206071141,0,13,3,10,25,3,59,3,3,65,7,25,3,10,50,0,8,4,6,22,0,7,3,4,9,0,3,4,0,4,0,3,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,14,17,127,27,36,206,0,10,0,0,13,0,7,3,3,20,7,79,13,5,100,3,19,5,12,39,3,3,0,3,10,0,11,0,5,19,0,7,0,3,18,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,4,18,17,148,31,39,235,0,4,4,0,10,0,5,0,0,3,0,44,12,11,65,4,21,5,3,37,3,22,4,11,38,0,6,6,6,25,5,8,3,3,17,0,4,3,5,14
206071142,4,5,9,12,24,3,45,7,4,67,10,38,16,17,78,0,19,8,11,38,0,0,0,3,3,0,4,0,4,3,0,7,0,0,8,0,0,4,3,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,18,25,138,51,57,269,0,7,0,4,12,0,17,8,6,27,3,55,8,9,86,7,17,5,15,45,0,8,0,4,17,3,6,4,10,24,0,7,0,4,12,0,5,0,0,8,0,5,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,16,23,144,32,55,256,0,9,4,4,16,0,0,0,3,4,0,47,3,8,71,9,28,12,9,51,0,14,3,8,30,0,9,0,6,27,0,8,0,8,20,0,11,5,10,23
206071143,0,4,8,8,24,3,19,3,0,26,0,11,4,11,27,0,11,3,4,19,0,8,3,3,11,0,7,3,0,16,0,12,3,0,15,0,9,3,3,13,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,4,80,25,44,157,0,0,0,7,4,0,5,0,11,16,0,14,3,0,21,0,5,3,7,17,0,0,0,3,7,3,8,3,5,18,0,3,3,5,13,0,4,3,4,11,0,9,10,0,15,0,0,3,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,8,59,29,50,146,0,0,0,3,6,0,0,0,0,0,4,8,4,8,30,3,10,9,5,25,4,0,3,5,7,3,0,0,0,5,0,10,6,5,18,0,6,3,0,11
206071144,4,8,4,25,44,7,91,17,14,131,17,42,15,36,105,9,10,8,24,52,0,5,6,6,21,0,13,8,4,23,3,5,0,6,18,3,12,6,5,29,0,5,3,0,8,0,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,3,8,21,36,217,77,133,468,0,9,6,15,28,3,9,13,20,45,16,79,22,12,124,14,33,14,30,87,3,6,5,3,14,5,15,6,21,47,0,14,10,16,32,0,14,7,8,25,5,12,10,9,30,0,4,3,3,12,3,3,0,3,7,0,3,0,0,3,0,0,0,3,0,0,0,0,0,5,0,10,5,7,29,45,203,98,145,496,0,8,4,4,15,0,3,3,0,13,12,67,22,34,135,12,29,21,29,92,10,6,5,23,47,7,6,15,26,44,6,13,9,25,50,0,6,9,14,24
206071145,0,3,0,3,8,0,7,0,0,10,0,5,3,4,14,0,7,0,3,12,0,3,4,5,12,0,3,0,0,8,0,8,3,3,14,0,4,0,0,5,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,46,15,21,80,0,0,0,0,3,0,3,3,3,4,0,11,4,4,17,3,3,0,0,13,0,3,0,0,5,0,0,0,3,12,0,5,0,3,10,0,6,6,3,20,0,10,3,0,10,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,51,22,22,108,0,0,0,0,3,0,0,0,0,0,3,3,3,0,11,0,5,3,5,11,0,0,0,0,3,0,0,0,0,3,0,4,0,4,11,0,5,3,3,13
207011146,0,11,3,4,18,3,30,3,3,32,5,12,6,5,25,3,0,0,3,5,0,7,0,4,12,0,4,8,7,20,0,9,4,4,17,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,68,25,33,139,3,3,5,4,14,0,11,0,0,16,0,23,8,3,32,0,10,4,10,19,0,0,0,0,4,0,0,0,0,0,3,3,0,6,12,3,3,3,4,13,0,4,0,3,9,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,57,27,32,126,0,3,0,3,3,0,0,0,0,0,0,12,3,3,19,0,5,4,5,13,0,0,0,4,7,0,3,0,0,4,0,0,0,3,4,0,11,0,5,17
207011147,0,9,0,3,13,0,0,0,3,4,0,3,0,0,3,3,6,3,3,12,0,9,4,3,21,4,18,9,9,40,6,18,9,12,44,4,13,0,0,18,0,3,3,0,9,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,26,83,35,28,176,0,0,0,3,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,4,6,0,13,9,13,37,9,27,12,9,48,3,4,11,6,23,3,5,6,0,16,0,8,0,3,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,19,65,40,45,168,0,5,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,9,9,35,18,14,76
207011148,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,6,3,0,16,3,19,13,0,37,7,23,10,3,41,9,10,5,3,33,3,5,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,23,77,45,19,163,0,3,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,3,10,0,8,13,3,25,6,20,16,13,53,3,25,11,3,46,3,5,7,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,8,19,77,66,30,189,0,0,3,3,6,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,4,4,16,12,19,11,11,52
207011149,0,0,0,3,3,0,3,0,0,3,0,0,0,3,3,0,3,0,3,10,0,5,0,3,10,0,13,8,4,31,0,5,3,9,15,0,9,6,3,22,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,51,28,29,122,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,4,3,3,13,10,4,27,4,15,13,12,39,4,7,12,10,34,0,3,3,0,12,0,0,5,3,7,4,0,0,0,6,0,3,3,0,5,0,3,3,0,4,6,0,0,3,9,17,62,51,42,167,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,4,8,3,31,15,19,63
207011150,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,3,11,3,5,0,11,22,4,12,4,3,22,0,0,3,0,6,0,3,0,3,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,33,20,21,87,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,8,5,3,15,0,16,7,6,27,0,15,8,0,21,3,3,3,3,12,0,4,3,0,6,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,46,34,21,114,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,8,0,5,9,5,18
207011151,0,6,0,7,11,0,3,0,0,3,0,0,0,7,7,3,6,3,3,18,0,3,5,6,15,0,7,10,6,24,0,11,8,7,27,4,11,7,11,22,3,4,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,13,52,46,44,154,0,3,0,3,8,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,0,0,0,4,0,4,3,0,6,0,8,3,3,17,3,13,6,6,34,5,4,5,5,17,3,3,0,0,14,0,3,3,3,11,0,0,3,0,6,0,0,0,0,0,0,8,3,0,11,0,3,0,0,3,14,54,37,28,137,0,0,0,0,3,0,0,0,0,0,0,3,0,3,7,0,3,0,0,3,0,0,0,0,4,0,0,0,0,3,0,3,3,5,13,0,27,10,15,55
207011152,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,10,3,6,15,3,11,3,3,26,3,10,6,7,25,0,9,3,5,14,0,6,3,3,9,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,11,54,26,32,115,0,0,0,0,3,0,0,0,0,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,3,9,0,4,3,0,10,0,10,7,6,25,3,6,6,4,19,0,4,3,3,9,0,3,7,0,13,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,38,24,27,98,0,4,0,6,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,3,19,5,9,34
207011153,3,3,0,0,10,0,3,0,0,3,0,0,0,0,3,0,5,3,3,14,0,8,8,0,19,4,25,12,7,44,3,15,11,13,45,5,19,9,10,43,0,5,4,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,6,0,0,6,19,84,61,49,217,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,3,0,9,3,15,6,17,44,3,28,21,21,68,6,13,5,9,34,0,9,3,0,12,0,0,4,0,5,0,4,5,4,14,0,3,0,0,3,0,4,8,0,13,0,0,0,0,4,25,89,58,53,216,0,8,4,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,7,3,0,15,3,26,9,14,49
207011154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,0,0,9,3,13,3,4,17,0,7,0,4,14,4,0,7,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,31,10,10,59,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,5,20,0,3,6,4,15,0,4,3,3,11,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,21,24,14,67,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,8,3,4,3,3,16
