SA2_MAINCODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
124041468,205,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,5,10,7,5,8,7,31,397,273,354,227,208,1460
124051469,115,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,15,4,0,0,0,0,8,0,0,0,0,0,0,7,3,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,356,523,241,117,1692
124051470,397,5197,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,4,0,0,18,0,0,0,4,5,12,0,0,0,0,0,0,6,8,3,4,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,1232,1338,623,408,5231
124051580,217,2457,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,34,129,87,59,34,17,320,5,8,7,3,8,35,3,0,3,0,0,9,162,102,71,37,24,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1024,692,595,321,245,2871
124051581,252,2621,0,0,0,0,0,3,13,0,0,0,0,13,52,19,4,6,3,88,210,152,120,48,24,555,9,12,19,9,9,61,14,6,0,0,0,20,299,194,146,68,34,730,0,0,0,0,0,0,7,3,0,0,0,13,164,80,66,16,7,330,21,13,21,4,3,60,0,0,0,0,0,3,5,0,0,0,0,6,197,93,85,20,10,406,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,4,0,0,0,12,5,0,0,0,0,14,1467,892,738,386,299,3782
125011473,66,808,0,0,0,0,0,0,0,0,0,0,0,0,20,6,10,0,0,34,90,109,129,47,15,392,15,15,28,12,3,65,0,0,0,0,0,0,129,124,160,53,19,487,3,0,0,0,0,3,542,96,20,5,0,659,1056,590,252,51,8,1953,173,143,131,25,20,493,3,3,7,5,0,24,28,8,8,3,0,46,1806,834,417,88,29,3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,2108,1149,858,250,118,4482
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,442,1893,0,0,0,0,0,0,0,0,0,0,0,3,22,17,11,12,3,67,47,43,47,33,40,203,8,16,10,9,21,63,6,0,3,0,0,18,77,82,72,48,70,352,0,0,0,3,0,3,25,17,3,0,0,50,157,167,202,94,36,655,41,53,80,65,103,338,0,0,4,3,4,12,9,0,9,3,6,28,241,240,290,164,147,1083,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,12,3,8,9,21,3,3,0,3,9,18,0,0,0,0,0,0,13,16,3,5,16,57,11,3,3,3,0,17,750,665,762,543,675,3403
125011583,69,378,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,22,7,6,8,3,15,41,6,3,6,9,7,27,0,0,0,0,0,0,20,14,20,11,24,94,14,0,4,0,0,15,61,24,12,0,0,93,334,355,385,152,69,1294,44,48,66,78,56,289,0,6,6,3,12,25,21,11,17,9,9,58,466,445,485,236,143,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,6,579,545,580,320,234,2257
125011584,308,1402,0,0,0,0,0,0,11,0,0,0,0,11,16,14,6,0,0,43,56,47,45,35,29,211,3,5,4,5,11,32,3,0,0,0,0,6,92,70,63,47,37,305,0,0,0,0,0,0,4,0,0,0,0,9,5,5,8,0,0,23,10,7,7,3,7,37,0,0,0,0,4,3,3,0,0,0,0,4,26,22,11,5,9,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,0,7,402,352,388,281,360,1788
125011585,196,1300,0,0,0,0,0,0,4,0,0,0,0,6,23,13,12,7,3,54,28,37,53,25,19,165,5,7,5,4,16,37,0,3,0,0,0,9,61,67,73,39,37,273,0,0,0,0,0,0,16,8,0,0,0,25,140,107,86,32,10,371,13,18,17,12,10,64,0,0,0,0,0,0,3,3,0,0,0,7,167,134,109,48,22,468,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,18,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,4,5,12,3,0,27,0,0,0,0,0,4,551,488,508,277,249,2078
125011586,329,2371,0,4,0,0,0,4,12,3,0,0,0,12,57,33,27,8,3,132,145,176,182,64,26,594,48,63,79,41,42,275,3,7,9,8,0,27,256,284,298,119,73,1038,0,0,0,0,0,4,37,14,3,0,0,49,287,264,190,51,19,815,54,54,78,40,21,249,6,3,9,3,11,28,6,13,4,0,0,24,390,344,280,96,54,1172,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,7,3,0,14,3,3,0,4,0,15,1237,1127,1197,586,461,4607
125011587,129,849,0,0,0,0,0,0,0,0,0,0,0,0,14,5,12,0,0,25,0,0,10,3,0,13,5,0,0,0,3,10,0,0,0,0,0,0,15,11,15,5,4,44,0,0,0,0,0,0,14,0,0,0,0,14,65,75,39,16,0,190,13,14,19,13,11,72,0,3,0,0,0,5,0,0,0,0,0,5,96,97,52,29,11,288,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,11,0,0,3,0,0,5,324,292,295,138,147,1202
125021476,387,5320,0,0,0,0,0,0,4,0,0,0,0,3,36,34,17,3,3,92,148,193,200,73,21,633,32,52,53,30,20,178,9,3,3,0,0,13,222,285,276,105,40,926,0,0,0,0,0,0,53,12,9,0,0,80,265,206,155,25,9,661,61,81,115,32,19,307,5,0,0,6,0,13,9,3,3,0,0,16,391,309,275,65,24,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,4,4,4,0,0,16,2255,1790,1998,835,452,7339
125021477,245,3588,3,0,0,0,0,3,20,8,0,0,0,25,126,51,27,12,0,221,252,255,271,90,30,899,67,92,108,67,40,381,0,3,3,0,0,5,471,407,412,167,74,1533,5,0,0,0,0,5,17,0,0,0,0,17,72,34,23,4,0,137,12,13,29,11,3,64,3,3,4,0,0,7,0,0,0,0,0,7,111,55,51,11,6,236,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,11,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,7,3,11,0,0,17,7,0,6,0,0,19,1717,1303,1429,614,328,5389
125021478,212,2621,0,0,0,0,0,3,22,3,0,0,0,30,132,73,41,4,0,250,197,227,227,81,28,764,73,84,113,50,21,344,11,3,0,0,0,9,438,393,379,141,47,1400,0,0,0,0,0,0,21,0,0,0,0,23,157,56,37,3,3,257,49,43,22,7,3,125,3,7,3,0,0,9,4,3,0,0,0,12,237,104,67,16,6,430,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,4,0,5,0,12,1459,1067,1139,526,268,4466
125031479,520,3189,0,0,0,0,0,0,20,0,0,0,0,18,45,23,20,8,4,96,55,64,73,39,12,244,24,29,46,42,41,181,3,3,3,6,3,16,140,122,144,95,61,552,4,0,0,0,0,4,10,0,0,0,0,12,73,34,33,9,3,159,32,14,31,17,11,107,0,0,5,3,8,20,0,0,0,0,0,4,122,54,75,28,21,300,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,10,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,7,0,17,8,7,0,3,0,13,1041,846,986,589,607,4070
125031480,556,2411,3,0,0,0,0,3,13,0,0,0,0,15,29,15,11,7,0,55,25,28,29,10,11,104,10,9,28,26,19,95,4,0,0,3,0,15,85,57,68,47,36,291,0,0,0,0,0,4,60,10,4,0,0,80,159,78,46,18,3,312,27,30,29,9,6,97,3,3,3,3,0,10,12,3,0,3,0,22,266,128,86,33,11,525,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0,4,7,0,8,9,0,25,4,0,3,0,0,10,916,620,669,437,607,3247
125031481,540,2840,0,0,0,0,0,0,10,0,0,0,0,13,65,22,25,5,3,123,66,77,88,44,39,318,18,18,20,19,20,95,5,4,0,3,0,16,158,129,140,74,67,567,0,3,0,0,0,7,47,9,4,0,0,63,322,256,195,73,24,868,24,56,45,26,23,168,3,0,0,3,3,10,13,12,0,3,3,24,412,331,247,101,47,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,3,4,7,0,0,0,0,0,0,0,0,3,6,9,18,4,10,3,3,0,17,1240,1032,996,646,657,4570
125031482,389,5962,0,0,0,0,0,0,0,0,0,0,0,4,37,5,3,3,0,55,110,89,80,22,13,312,74,63,98,50,41,318,6,0,0,0,0,14,224,161,177,78,54,702,0,0,0,0,0,0,8,4,0,0,0,14,78,26,14,0,3,127,22,19,14,3,3,60,3,6,3,4,0,19,3,0,0,0,0,3,122,56,30,11,5,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,22,10,5,10,5,9,32,0,0,0,0,0,0,16,16,17,5,9,61,0,0,5,0,0,3,2267,1533,1839,852,452,6945
125031483,756,3169,0,0,0,0,0,4,36,0,3,0,0,33,103,25,11,14,3,157,84,84,87,55,31,345,15,22,32,24,32,126,8,5,0,0,3,17,241,143,134,87,76,681,3,0,0,0,0,3,32,15,0,0,0,44,161,125,61,37,16,397,12,27,27,25,16,112,0,3,0,3,3,14,3,3,8,3,0,13,212,169,92,67,33,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,3,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,5,8,0,14,4,3,0,3,3,14,1141,894,844,711,868,4454
125031484,441,3033,0,0,0,0,0,0,8,0,0,0,0,10,101,51,25,8,3,180,112,115,81,54,40,392,39,45,46,40,57,222,0,6,4,3,5,20,257,209,153,103,99,824,0,0,0,0,0,3,15,8,0,0,0,24,345,236,136,59,18,790,15,27,29,17,10,97,0,0,0,0,3,4,15,3,6,0,0,23,385,270,170,76,37,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,9,6,3,3,7,8,22,1475,1076,1042,647,588,4827
125031485,528,3513,0,0,3,0,0,3,5,0,0,0,0,7,114,74,54,5,0,256,177,165,180,113,47,684,43,56,94,83,65,336,9,0,4,0,6,19,340,294,338,207,121,1304,0,0,4,0,0,3,29,10,3,3,0,40,607,475,300,109,35,1528,46,62,57,36,20,226,6,3,0,0,3,8,17,9,9,0,0,32,699,555,369,149,62,1841,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,4,0,23,3,3,4,3,0,11,0,3,0,0,0,6,0,0,0,0,0,3,15,14,9,8,4,43,4,11,4,0,3,26,2005,1587,1493,921,722,6725
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
125041489,106,1185,0,0,0,0,0,0,19,8,0,0,0,26,93,59,27,6,0,186,129,152,149,44,19,487,20,26,29,12,12,97,5,4,0,0,0,11,263,249,200,70,25,813,8,0,0,0,0,8,89,29,12,0,0,136,1111,756,396,76,8,2346,215,205,166,66,24,680,3,0,3,0,3,5,27,12,3,3,3,53,1452,1007,578,144,37,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,3,4,0,16,2102,1512,1078,372,170,5238
125041490,121,1981,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,0,0,22,40,41,31,9,3,120,3,5,3,0,3,14,3,0,0,0,0,3,51,55,34,6,6,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,688,513,601,221,130,2150
125041491,102,1731,0,0,0,0,0,0,14,3,3,0,0,26,77,47,28,7,0,156,165,127,129,35,15,467,13,25,28,8,4,76,8,3,3,0,0,9,276,203,194,48,20,732,4,0,3,0,0,6,84,22,5,0,0,111,823,772,452,97,26,2163,86,152,132,36,22,425,0,0,5,5,3,12,22,12,11,3,3,48,1012,965,601,136,51,2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,8,1893,1559,1259,376,168,5253
125041492,83,693,0,0,0,0,0,0,3,0,0,0,0,3,60,38,22,7,7,122,30,42,39,18,15,139,8,14,16,10,8,54,4,0,0,0,4,5,101,90,72,30,29,323,48,11,8,3,0,70,392,200,37,4,3,636,1581,1587,960,249,115,4490,103,132,139,82,46,503,5,4,10,6,6,26,28,40,28,12,8,111,2162,1971,1182,351,176,5844,0,0,0,0,0,0,0,0,3,0,0,8,21,26,23,7,0,68,0,8,7,7,5,28,0,0,0,0,0,3,0,0,0,0,0,0,23,29,36,15,6,110,13,16,3,0,3,36,2490,2264,1438,499,300,6997
125041493,294,4076,0,0,0,0,0,0,10,0,0,0,0,12,148,91,39,3,0,282,191,175,147,54,25,594,25,41,88,39,34,233,9,7,3,3,0,20,387,314,276,106,63,1138,0,0,0,0,0,0,5,3,0,0,0,12,108,68,36,5,0,221,74,10,7,7,0,93,0,0,0,0,0,4,7,0,0,0,0,6,189,84,44,13,4,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,9,7,0,0,17,1881,1339,1403,587,363,5575
125041494,132,2851,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0,0,14,25,15,6,0,0,49,3,3,6,5,0,20,0,0,0,0,0,0,42,23,15,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,586,841,372,136,2949
125041588,145,1497,0,0,0,0,0,0,6,0,0,0,0,7,86,102,101,23,6,309,77,148,206,62,21,522,14,27,58,16,15,126,8,3,3,0,0,14,181,279,375,100,47,979,0,0,0,0,0,0,10,4,0,0,0,17,162,184,115,31,13,501,12,16,11,8,3,54,0,0,0,0,0,3,3,6,3,0,0,13,182,214,135,42,20,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,8,3,5,5,15,805,833,908,324,214,3089
125041589,165,1632,0,0,0,0,0,3,15,3,0,0,0,18,79,72,54,10,9,218,44,73,95,25,15,254,11,21,27,5,13,73,4,0,0,0,4,13,149,170,176,44,37,578,0,4,0,0,0,8,23,11,3,0,0,41,355,456,358,67,17,1260,37,68,94,29,25,250,0,0,3,0,0,4,9,11,3,0,3,28,430,542,466,97,48,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,8,0,0,30,1011,1079,1098,383,252,3824
126011495,324,4636,0,0,0,0,0,0,11,0,0,0,0,12,56,33,18,3,0,112,124,97,122,30,15,390,37,49,65,21,18,191,0,0,5,0,0,7,234,181,212,59,28,711,3,0,0,0,0,3,55,12,5,0,0,69,475,424,267,39,7,1209,91,116,136,36,10,392,6,0,0,7,0,11,6,11,5,0,0,17,632,567,414,79,20,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,3,0,3,0,3,14,2233,1750,1959,760,367,7073
126011496,292,4852,0,0,0,0,0,0,0,0,0,0,0,0,52,12,3,0,0,71,83,65,61,13,5,221,13,15,14,11,3,51,0,0,0,0,0,0,155,92,75,19,5,341,3,0,0,0,0,3,28,3,0,0,0,29,94,27,24,3,0,154,11,4,13,3,0,30,0,0,0,0,0,0,3,0,0,0,0,3,136,39,40,3,0,223,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,5,4,3,0,0,8,1779,1109,1595,646,299,5439
126021497,370,4312,0,0,0,0,0,0,12,0,0,0,0,15,102,56,34,10,5,203,201,180,174,47,22,631,25,47,50,36,20,177,0,3,3,3,0,14,340,293,264,92,50,1038,0,0,0,0,0,3,79,16,3,3,0,105,280,254,132,32,11,714,22,21,16,8,0,67,3,0,0,0,5,11,3,8,6,0,0,16,387,302,163,44,18,912,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,9,3,3,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,3,0,24,3,6,4,0,4,23,1996,1516,1655,703,444,6309
126021498,113,2247,0,0,0,0,0,0,7,3,0,0,0,11,72,30,11,3,0,114,147,90,81,13,3,338,22,20,26,22,3,86,3,0,0,0,0,4,242,144,116,42,8,552,3,0,0,0,0,4,129,14,0,0,0,143,418,147,67,10,0,644,41,32,15,3,0,89,3,0,0,0,0,11,3,3,0,0,0,11,601,197,83,15,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,4,4,0,17,1527,784,914,373,119,3715
126021499,104,1870,0,0,0,0,0,0,3,0,0,0,0,9,30,9,4,0,0,46,76,33,31,7,0,150,18,14,14,6,0,49,4,0,0,0,0,3,129,55,53,15,4,259,0,0,0,0,0,0,28,0,0,0,0,28,119,39,9,0,0,163,26,15,10,8,0,59,0,0,0,0,0,3,0,0,0,0,0,0,174,52,19,4,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,3,0,0,9,872,466,604,333,109,2390
126021500,125,1214,0,0,0,0,0,0,40,6,0,0,0,48,487,275,143,29,0,931,185,175,184,40,13,600,16,29,37,11,10,103,10,5,3,0,0,15,736,488,366,84,31,1705,3,0,0,0,0,7,339,63,11,0,0,412,635,420,214,31,5,1306,66,64,50,18,4,201,3,0,4,6,0,10,10,5,3,0,0,19,1058,548,282,52,11,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,4,9,3,3,37,2208,1314,944,263,175,4908
