SA2_MAINCODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
125041492,51,45,142,78,47,29,13,8,6,416,0,0,0,0,5,0,0,0,0,6,821,648,1555,1026,790,691,429,265,144,6362,2276,765,4722,1908,236,174,69,19,5,10189,462,237,616,327,154,69,46,15,11,1943,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,162,209,492,121,12,17,8,0,0,1018,67,15,112,66,10,13,6,3,0,303,223,222,606,188,27,31,15,8,0,1315,624,748,1702,726,517,365,202,123,34,5047,552,329,1199,596,262,201,136,54,21,3349,5043,3073,10737,4956,2135,1640,930,503,231,29249
125041493,135,73,91,86,76,47,24,15,7,554,3,3,0,9,4,4,5,6,0,31,2077,1321,1247,1485,1508,1389,1311,1070,447,11863,793,309,789,642,328,220,93,39,6,3214,247,128,141,144,78,57,35,7,5,843,3,0,3,3,3,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,70,53,141,46,24,24,6,0,0,359,7,11,15,9,20,13,0,7,0,87,84,73,153,51,41,29,12,7,0,443,651,541,603,454,539,417,211,136,40,3582,276,160,222,210,163,175,113,99,40,1455,4173,2562,3243,3079,2734,2396,1825,1374,554,21935
125041494,63,30,31,41,23,18,19,6,0,234,10,0,0,3,0,0,0,0,0,17,1553,716,653,1082,911,732,906,420,150,7108,86,23,58,80,53,27,15,8,0,361,61,25,34,28,34,22,13,6,0,216,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,6,4,3,4,3,0,0,38,14,3,10,8,9,7,4,3,0,54,19,12,18,16,9,13,11,0,0,90,509,269,311,409,280,206,155,40,23,2197,134,45,69,91,78,67,77,41,13,609,2373,1110,1158,1736,1401,1086,1187,523,187,10773
125041588,56,24,30,34,28,20,11,7,0,219,3,3,0,4,0,3,0,0,0,15,758,462,457,583,602,572,568,385,220,4610,1392,398,1083,1169,422,225,93,60,8,4857,151,86,100,101,62,41,25,3,0,574,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,75,36,116,52,15,8,0,0,0,308,35,4,23,27,10,3,6,5,0,115,114,37,133,80,24,7,11,6,0,424,215,172,179,177,177,133,78,33,18,1174,201,83,165,155,98,106,53,51,82,995,2869,1255,2150,2306,1420,1117,846,550,336,12847
125041589,53,30,66,46,24,38,16,3,3,284,5,0,0,5,0,3,3,0,0,22,770,547,593,640,674,650,476,337,180,4869,1558,479,1530,1334,425,240,107,64,12,5735,219,135,160,160,95,60,39,9,5,880,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,94,76,222,72,21,15,13,3,0,507,38,12,35,39,12,3,7,4,3,163,137,90,252,107,33,15,16,13,3,665,274,287,339,245,264,260,103,62,25,1865,250,127,248,183,111,123,50,61,26,1176,3269,1689,3182,2746,1668,1411,827,556,255,15604
126011495,92,102,125,79,100,81,55,17,10,660,3,0,0,3,3,0,3,0,0,15,2105,1583,1181,1539,1783,1624,1095,777,414,12093,335,174,394,293,198,148,48,12,9,1627,110,52,96,83,29,17,14,3,0,405,0,0,6,3,5,3,0,0,3,25,0,0,0,0,0,0,0,0,0,0,16,18,11,16,13,7,3,3,0,91,17,15,19,21,25,17,4,7,0,118,30,37,29,36,36,30,6,8,0,210,1713,1767,1782,1350,1105,1045,524,229,64,9579,289,271,272,218,183,212,142,106,68,1758,4734,4037,3964,3759,3616,3283,1936,1180,583,27095
126011496,56,63,43,55,53,84,45,18,14,427,0,0,0,3,3,0,6,0,3,14,2122,1372,699,1294,1710,1469,1233,860,428,11197,187,106,103,172,140,92,52,15,3,868,52,22,35,31,26,18,3,0,0,190,8,0,3,7,3,7,3,0,0,32,0,0,0,0,0,0,0,0,0,0,24,5,12,13,8,3,8,0,0,76,4,9,3,10,9,11,7,0,3,63,28,14,16,22,21,13,7,3,3,138,1228,1023,677,879,848,735,457,180,78,6105,231,170,143,207,176,147,139,89,42,1340,3936,2771,1759,2724,3036,2599,1951,1155,565,20493
126021497,111,86,99,78,95,63,42,19,7,598,0,6,0,0,3,3,0,0,5,18,1898,1376,1138,1347,1612,1610,1134,715,378,11208,122,91,154,110,107,83,40,22,4,741,56,32,68,39,27,14,7,4,0,250,9,7,0,5,9,9,12,3,0,49,0,0,0,0,0,0,0,0,0,0,7,10,23,10,4,11,0,0,0,67,7,6,10,8,12,13,5,0,0,61,16,12,33,22,15,20,5,0,0,135,1572,1693,1913,1203,1122,987,540,241,84,9340,267,279,341,238,236,239,164,75,31,1863,4113,3651,3908,3231,3363,3132,2021,1122,508,25047
126021498,26,17,32,35,32,26,30,14,3,225,4,0,0,0,3,4,0,0,3,20,1649,862,895,1280,1283,952,849,551,304,8631,24,9,81,22,18,7,8,3,0,172,29,16,31,30,22,11,3,3,0,140,4,0,5,7,0,8,7,0,0,33,0,0,0,0,0,0,0,0,0,0,3,6,3,5,10,0,4,0,0,30,3,3,10,7,3,9,0,3,0,44,9,4,12,9,9,10,6,6,5,72,636,448,627,642,562,454,267,130,57,3823,207,125,187,213,166,135,118,44,31,1223,2583,1495,1888,2271,2099,1624,1291,764,398,14414
126021499,16,6,8,24,17,9,11,4,3,98,0,0,0,0,0,0,3,0,0,8,1351,987,385,681,961,717,638,363,341,6426,12,5,10,18,17,4,8,3,3,76,11,11,13,9,12,10,0,7,0,73,4,0,0,7,0,12,14,58,197,295,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,6,0,8,0,8,3,7,0,0,0,32,4,7,0,8,10,7,0,0,0,42,483,351,273,333,327,300,249,88,65,2472,128,122,95,96,101,104,83,53,35,824,2013,1484,789,1188,1452,1175,1014,585,645,10345
126021500,68,79,140,83,54,55,44,36,18,585,0,0,0,0,0,0,3,0,0,10,1085,1017,1480,1172,951,930,801,639,512,8591,184,147,502,199,44,25,8,9,0,1123,179,186,259,125,40,22,12,9,3,835,12,11,12,12,12,15,22,22,10,123,0,0,0,0,0,0,0,0,0,0,9,4,23,3,4,0,0,0,0,46,9,15,21,20,6,11,5,3,0,87,18,19,45,27,10,11,6,3,0,136,973,2080,2054,1060,635,533,291,123,73,7824,242,442,462,255,160,159,113,109,140,2085,2775,4078,5072,3054,1967,1795,1297,937,746,21724
126021501,45,21,32,39,42,28,27,10,9,255,0,3,0,3,0,3,0,0,0,12,1278,767,602,967,1057,929,633,565,307,7100,57,31,65,67,41,16,5,10,0,299,47,36,32,36,33,21,12,5,3,220,15,4,8,10,11,11,11,8,0,71,0,0,0,0,0,0,0,0,0,0,12,10,15,7,9,3,3,0,0,57,10,4,7,16,8,6,4,3,0,59,14,16,25,16,15,16,11,3,0,118,635,505,437,500,474,388,164,106,51,3267,164,93,94,142,119,118,67,48,22,872,2251,1474,1341,1792,1803,1560,938,760,390,12310
126021503,74,65,113,96,63,59,35,16,4,532,0,0,3,0,0,4,0,0,0,15,1518,928,1582,1459,1189,1035,784,436,181,9117,252,111,576,258,85,72,30,13,7,1402,103,38,175,81,23,23,17,0,0,457,0,0,3,0,5,3,6,0,0,15,0,0,0,0,0,0,0,0,0,0,33,9,71,29,3,6,9,0,0,168,6,7,18,23,13,4,4,5,0,86,39,22,93,51,16,13,13,4,0,250,877,797,1654,932,577,518,241,112,43,5761,236,153,335,255,163,147,77,46,18,1427,3111,2123,4704,3245,2178,1906,1220,643,259,19375
126021590,4,5,3,7,10,10,10,3,0,49,0,0,0,0,0,0,0,0,0,0,566,419,180,305,491,384,255,158,84,2839,3,9,3,9,13,13,4,4,0,54,14,3,5,14,0,8,6,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,173,109,118,110,135,114,63,18,4,839,40,34,14,31,51,23,17,6,11,240,809,594,338,481,716,555,353,195,99,4141
126021591,128,84,143,134,95,82,50,28,8,742,4,3,0,0,4,0,0,0,0,14,2474,1568,1897,2061,2017,1582,1350,980,569,14492,155,76,299,175,52,38,34,17,3,849,193,126,220,146,77,47,22,13,0,853,26,0,4,18,7,4,7,6,0,79,0,3,0,0,0,0,0,0,0,3,17,24,56,13,19,7,4,0,0,136,13,12,25,25,14,14,9,3,0,112,32,37,84,39,32,21,8,0,3,250,1300,1178,1857,1170,825,660,311,129,62,7498,340,271,476,348,269,206,100,117,88,2205,4576,3358,5094,4131,3405,2659,1919,1300,732,27175
127011504,94,73,58,47,49,40,25,7,0,399,0,0,0,0,0,0,0,0,0,3,1270,1015,769,724,1052,1025,651,638,137,7282,50,49,51,51,61,34,15,11,0,321,1380,588,495,498,268,212,115,20,3,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,73,72,45,30,32,30,15,14,3,320,73,74,51,33,32,30,15,14,3,321,594,428,340,233,259,210,86,52,13,2214,541,327,280,271,251,246,127,97,25,2163,4195,2689,2172,2047,2169,1945,1082,854,192,17341
127011505,22,19,23,17,17,21,16,10,3,138,0,3,0,0,0,0,0,0,0,9,934,856,583,660,835,786,703,356,188,5897,4,15,4,5,13,5,3,0,0,43,227,123,100,96,61,35,31,4,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,9,4,0,0,0,0,29,4,0,0,3,3,3,3,0,0,11,4,4,12,5,3,3,3,0,0,42,270,191,151,149,156,114,58,22,10,1118,187,143,100,123,111,113,102,57,25,956,1653,1345,968,1082,1211,1083,905,444,220,8911
127011506,128,66,112,84,47,43,31,10,0,512,0,0,0,3,0,5,0,3,0,17,2759,1377,2174,1721,1351,1200,897,420,92,12001,143,40,120,127,49,29,14,0,0,518,212,88,114,109,52,28,10,0,0,615,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,25,7,30,10,4,4,0,0,0,85,7,3,18,3,6,0,3,0,0,44,30,9,45,16,10,8,4,0,0,129,687,367,739,391,240,174,102,29,11,2750,363,216,327,226,181,136,106,48,14,1620,4255,2120,3592,2643,1910,1601,1150,508,122,17891
127011592,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,6,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,0,0,12,0,0,0,3,0,0,3,0,0,10,6,9,3,9,6,10,9,0,3,60
127011593,64,60,44,36,44,35,13,5,0,303,0,0,0,0,0,0,0,0,0,4,942,798,535,604,776,598,297,125,20,4690,19,20,18,18,27,27,7,0,0,135,97,68,49,44,58,20,8,0,0,340,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17,13,24,19,11,0,0,0,122,33,17,13,24,19,11,0,0,0,122,139,133,88,80,84,67,16,5,0,608,100,81,62,78,74,46,33,10,3,477,1435,1207,838,918,1164,864,401,150,31,7017
127011594,106,68,63,60,57,63,21,6,4,449,0,0,0,0,0,4,0,0,0,3,1234,1006,753,774,942,798,469,195,72,6239,59,44,47,60,51,60,15,8,3,344,453,251,213,191,161,107,36,9,3,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,11,36,45,33,16,21,29,10,0,0,196,36,43,34,17,31,34,10,0,0,210,327,286,248,194,152,125,52,17,9,1396,203,154,144,107,126,110,38,26,7,911,2637,2124,1676,1609,1812,1545,726,284,104,12516
127011595,120,73,76,74,58,47,26,10,0,473,0,0,0,0,0,3,0,0,0,6,1544,1140,967,1006,1085,813,411,170,43,7174,71,76,60,64,95,61,18,16,4,454,408,230,179,203,147,69,35,23,3,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,4,0,3,0,0,0,25,67,51,48,29,28,31,11,3,0,269,73,51,52,37,35,32,9,3,0,290,265,254,226,151,145,90,36,9,0,1188,226,91,98,109,96,66,23,5,6,723,2794,2007,1754,1738,1818,1282,602,248,61,12298
127011596,114,89,87,82,70,46,31,8,0,517,0,0,0,0,0,4,3,0,0,19,1620,968,928,1075,983,603,368,125,31,6709,147,119,107,146,123,87,36,11,0,780,438,173,178,211,127,56,19,7,3,1204,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,9,9,4,4,3,0,0,37,56,26,38,31,18,17,11,3,0,197,60,29,42,40,21,23,12,3,0,232,334,192,186,198,117,71,23,9,3,1139,225,90,120,134,95,55,34,8,3,762,2989,1665,1693,1944,1594,985,512,166,42,11591
127011597,173,88,81,92,94,50,19,7,0,617,5,4,0,3,0,3,0,0,0,20,2673,1420,1465,1688,1341,803,448,172,36,10038,157,80,115,133,115,90,18,12,3,732,351,215,155,203,122,51,24,7,0,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,8,39,18,23,32,16,12,3,3,0,149,42,20,25,29,21,15,3,3,0,161,384,202,271,217,160,58,30,7,3,1334,290,128,183,191,126,81,40,6,0,1050,4036,2173,2349,2599,2000,1171,593,222,49,15186
127021509,117,94,70,80,69,65,41,13,0,550,0,3,0,0,0,0,0,0,0,8,1404,1172,932,910,1057,1029,685,273,89,7554,24,35,27,24,36,31,12,3,0,189,219,125,111,91,86,74,27,12,3,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,49,14,23,19,18,21,6,8,0,170,54,14,28,20,18,21,6,8,0,175,427,428,321,225,222,196,84,39,19,1955,213,205,182,128,161,124,56,27,14,1108,3099,2538,2146,1974,2244,2156,1130,475,212,15979
127021510,138,117,107,92,89,116,49,39,5,761,0,0,0,0,3,0,0,3,0,12,2560,2076,1719,1696,1997,2094,1259,700,245,14357,24,18,25,14,26,25,8,0,0,143,125,102,77,85,57,63,29,5,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,38,35,21,37,20,9,8,0,234,57,38,35,24,37,20,9,8,0,237,245,267,243,161,141,191,82,21,6,1373,166,160,127,110,146,138,88,42,16,999,3339,2815,2362,2250,2588,2771,1603,811,295,18834
127021511,141,84,103,71,83,81,32,31,20,646,4,0,0,0,0,0,0,0,0,10,1269,883,858,806,887,823,626,521,278,6958,21,18,29,15,10,9,6,0,0,113,155,94,142,80,63,22,22,3,0,579,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,5,13,0,4,0,0,0,0,25,3,7,28,8,7,3,5,3,0,70,4,13,47,10,13,3,5,3,0,101,947,1031,904,547,552,504,235,107,47,4868,394,351,299,244,282,239,115,66,48,2037,4431,3696,3600,3088,3553,3057,1696,1017,573,24708
127021512,123,90,68,60,66,57,28,18,4,514,7,3,3,0,0,3,3,0,0,27,1402,1050,885,871,974,951,740,578,181,7631,8,5,7,11,14,13,7,3,0,65,301,169,149,138,91,53,18,11,4,928,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,8,0,6,4,0,0,0,0,0,13,43,17,20,22,24,15,4,6,0,150,47,17,27,22,26,19,4,6,0,168,676,515,432,316,238,195,104,56,15,2546,334,264,192,181,195,153,79,49,12,1451,3556,2676,2192,2189,2345,1968,1193,818,251,17193
127021513,134,81,85,85,65,46,35,17,15,569,0,0,3,0,0,0,0,0,0,11,1280,906,848,850,863,808,663,416,197,6837,13,22,23,12,13,7,3,3,0,96,190,97,127,96,53,30,15,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,8,7,7,7,17,16,8,10,0,76,11,7,18,8,17,16,8,10,0,87,849,800,650,405,407,373,140,61,45,3721,319,301,251,190,196,176,100,61,30,1613,3996,3291,2859,2662,2942,2511,1358,784,418,20821
127021514,69,61,59,42,48,44,30,11,3,368,0,0,0,0,0,0,0,0,0,0,1254,1029,867,737,998,899,534,235,68,6626,6,3,16,9,12,28,0,6,0,85,55,29,35,36,24,18,9,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,23,14,14,15,11,8,3,0,0,87,22,16,16,15,16,8,3,0,0,93,180,209,159,111,99,82,30,16,3,879,77,90,64,52,72,68,34,13,4,471,1768,1608,1321,1106,1481,1382,713,304,101,9772
127021515,203,137,185,129,140,104,59,31,7,998,0,4,3,0,4,0,0,0,0,17,1890,1260,1368,1328,1417,1207,809,595,221,10095,55,31,65,36,20,10,8,0,0,229,495,262,364,285,176,96,38,12,0,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,32,4,3,0,0,0,0,44,66,64,68,42,36,45,35,13,7,369,67,65,96,50,38,45,35,13,7,414,355,334,355,243,226,210,108,42,8,1881,251,158,230,175,160,153,94,60,25,1301,3382,2383,2759,2390,2394,2046,1251,792,293,17700
127021516,180,153,155,114,134,99,58,26,5,922,5,0,4,4,0,3,3,0,0,23,2157,1583,1360,1345,1561,1249,1035,706,216,11223,32,13,32,23,18,15,5,3,0,144,440,201,189,184,123,76,38,8,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,44,19,22,27,19,15,5,4,0,156,50,19,26,26,19,15,5,4,0,165,455,413,357,284,230,189,131,44,16,2125,283,236,205,156,176,162,104,60,14,1391,3883,2861,2545,2443,2588,2129,1502,865,279,19091
127021517,74,60,65,66,43,40,33,17,4,397,4,0,0,0,0,0,0,0,0,3,1094,794,645,681,753,763,580,292,84,5681,0,0,3,5,3,8,5,3,0,20,82,47,42,42,27,33,20,3,0,278,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,3,3,3,7,3,6,0,0,41,9,3,11,3,7,3,6,0,0,43,129,141,134,73,94,100,63,26,3,763,94,75,70,55,61,60,32,9,3,455,1583,1205,1023,986,1112,1167,781,372,109,8332
127021518,14,6,3,8,9,7,3,4,0,57,0,0,0,0,0,0,3,0,0,3,583,489,336,397,463,422,363,226,66,3353,8,5,3,4,7,5,3,4,0,38,14,19,19,12,10,9,3,5,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,3,10,3,6,0,0,34,3,11,3,3,10,3,6,0,0,34,71,60,44,42,56,42,17,10,3,341,68,81,41,64,59,43,40,37,32,465,761,675,470,537,631,539,431,281,103,4422
127021519,151,110,98,107,100,85,49,19,13,726,4,3,3,0,0,3,0,3,0,24,2112,1543,1431,1450,1511,1577,1309,839,245,12024,21,22,26,19,22,20,12,4,0,142,399,228,224,175,120,86,46,18,5,1296,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,17,44,26,25,28,16,23,7,3,0,186,50,32,36,30,18,23,11,3,0,205,382,288,296,271,205,196,81,44,16,1777,280,167,180,149,168,155,99,78,44,1317,3474,2421,2358,2290,2236,2265,1651,1032,322,18044
127021520,58,43,56,34,29,55,47,15,3,351,0,3,3,0,0,3,0,0,0,14,940,701,777,606,684,852,735,419,168,5879,11,3,6,6,7,11,3,0,0,49,67,32,37,23,15,18,19,3,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,6,4,15,14,7,6,10,13,0,0,64,11,15,14,7,6,10,13,0,0,74,292,282,276,171,128,169,87,16,11,1436,136,134,89,77,89,107,55,16,15,727,1842,1513,1469,1230,1386,1571,1090,531,233,10864
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,8,11,3,5,4,0,35
127031522,121,103,80,92,81,48,32,7,3,571,11,3,5,9,3,3,3,0,0,42,1532,1170,1006,1078,1239,1035,728,441,173,8400,153,111,95,150,146,85,36,7,3,786,835,404,398,360,239,153,73,21,8,2494,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,19,10,18,10,11,0,0,0,0,71,108,66,91,42,49,53,10,10,9,448,129,79,106,55,68,53,14,10,9,512,338,249,279,172,208,150,75,47,19,1524,298,217,228,174,187,157,79,62,29,1436,3367,2290,2191,2076,2155,1723,1031,588,237,15662
127031523,112,44,77,81,40,38,28,12,3,437,3,9,0,5,3,7,3,0,0,22,2449,1242,1490,1779,1483,1393,1387,489,209,11922,116,56,88,115,71,75,20,8,0,559,438,173,221,193,104,61,41,6,0,1244,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,15,22,24,3,5,3,0,0,97,13,3,12,13,13,5,3,4,0,71,40,19,30,38,17,14,9,4,0,165,674,396,527,414,326,229,146,39,17,2766,283,146,177,206,142,131,103,50,21,1258,4152,2139,2658,2874,2282,2012,1756,632,253,18746
127031524,118,72,77,84,48,45,23,3,3,470,31,15,11,15,20,8,9,8,5,111,2857,1786,1600,2020,1945,1193,728,401,232,12763,282,166,135,256,217,174,49,14,7,1304,247,110,113,140,103,68,23,6,3,807,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,6,19,6,5,8,8,4,0,68,13,19,25,15,8,10,6,0,3,95,25,26,38,28,16,17,8,3,3,162,959,678,884,544,418,242,117,55,19,3906,249,218,242,196,163,93,63,26,21,1270,4691,3036,3105,3280,2946,1828,1016,516,283,20706
127031598,210,142,196,165,127,135,86,38,8,1100,7,5,3,0,3,3,0,4,0,30,1763,1251,1520,1459,1450,1382,1045,746,274,10906,543,153,530,515,177,109,38,21,5,2094,1195,590,854,621,358,223,121,39,7,4016,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,71,34,114,45,11,8,4,4,0,294,672,375,424,312,269,182,159,62,15,2467,746,415,536,356,281,189,164,64,15,2763,445,406,539,331,277,253,125,61,21,2467,875,506,757,610,462,406,237,134,47,4035,5718,3413,4892,4049,3173,2684,1779,1080,377,27172
127031599,82,47,53,39,38,29,18,4,0,317,3,0,3,0,0,0,0,3,0,7,800,595,541,582,737,687,568,427,107,5036,55,26,43,54,28,21,27,0,0,250,981,432,425,368,253,125,56,24,3,2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,3,0,0,0,18,219,118,104,94,69,57,34,8,11,703,222,118,108,91,69,60,34,8,11,721,285,224,220,143,144,111,58,27,8,1230,320,184,162,156,151,135,109,68,17,1305,2742,1658,1554,1474,1469,1204,866,572,147,11681
