SA2_MAINCODE_2016,C16_450_549_1PF_CU15_DS,C16_450_549_1PF_CU15_NDS,C16_450_549_1PFnoCU15_DS,C16_450_549_1PF_NDCO,C16_450_549_T,C16_550_649_1PF_CU15_DS,C16_550_649_1PF_CU15_NDS,C16_550_649_1PFnoCU15_DS,C16_550_649_1PF_NDCO,C16_550_649_T,C16_650_749_1PF_CU15_DS,C16_650_749_1PF_CU15_NDS,C16_650_749_1PFnoCU15_DS,C16_650_749_1PF_NDCO,C16_650_749_T,C16_750_849_1PF_CU15_DS,C16_750_849_1PF_CU15_NDS,C16_750_849_1PFnoCU15_DS,C16_750_849_1PF_NDCO,C16_750_849_T,C16_850_949_1PF_CU15_DS,C16_850_949_1PF_CU15_NDS,C16_850_949_1PFnoCU15_DS,C16_850_949_1PF_NDCO,C16_850_949_T,C16_950_and_over_1PF_CU15_DS,C16_950_and_over_1PF_CU15_NDS,C16_950_and_over_1PFnoCU15_DS,C16_950_and_over_1PF_NDCO,C16_950_and_over_T,C16_Rns_1PF_CU15_DS,C16_Rns_1PF_CU15_NDS,C16_Rns_1PFnoCU15_DS,C16_Rns_1PF_NDCO,C16_Rns_T,C16_Tot_1PF_CU15_DS,C16_Tot_1PF_CU15_NDS,C16_Tot_1PFnoCU15_DS,C16_Tot_1_pa_f_NDCO,C16_Tot_T
205011079,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,34,193,45,72,340
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,55,197,49,81,385
205021082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,32,7,24,68
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,17,115,15,40,186
205021085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,54,4,10,89
205021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,61,12,11,91
205031087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,44,13,22,89
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,85,19,30,146
205031090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,95,23,24,158
205031091,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,149,20,44,231
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031093,0,0,0,3,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,10,47,275,56,87,467
205041094,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,7,23,121,26,35,206
205041095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,20,42,324,47,104,511
205041096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,40,309,45,98,488
205041097,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,13,63,352,65,92,573
205041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,3,7,40
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,22,3,9,39
205051101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,132,17,36,205
205051102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,24,7,7,40
205051103,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,16,44,196,56,56,344
205051104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,52,11,13,82
206011105,0,13,4,3,24,3,8,0,3,14,0,3,3,3,10,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,11,92,20,54,178
206011106,0,20,3,0,24,3,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,63,22,28,116
206011107,4,12,3,3,19,0,3,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,15,88,29,67,193
206011108,4,17,5,15,47,5,5,0,3,11,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,21,102,20,100,244
206011109,0,3,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,32,18,27,90
206021110,0,13,3,9,19,0,0,3,3,10,3,0,0,0,3,0,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,48,15,24,92
206021111,0,15,11,14,40,0,12,0,9,20,0,11,0,3,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,24,110,39,77,254
206021112,0,16,9,5,38,3,3,3,0,5,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,12,9,104,49,57,219
206031113,0,8,3,4,11,0,4,0,3,13,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,5,5,24,16,150,57,79,302
206031114,5,18,6,16,42,0,8,5,6,14,0,0,0,0,3,0,5,0,0,9,0,0,0,0,0,0,3,0,0,3,0,3,3,4,7,21,156,49,98,327
206031115,0,3,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,12,44,151,58,91,341
206031116,0,14,10,8,30,0,4,3,6,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,52,24,43,127
206041117,0,4,7,4,21,0,5,5,3,15,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,13,3,4,32,30,121,79,88,325
206041118,0,14,8,7,25,0,3,4,3,12,0,4,3,5,7,0,0,8,3,11,0,0,3,0,3,0,3,0,3,5,0,0,0,0,0,3,38,26,31,90
206041119,0,3,0,3,8,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,5,9,0,0,0,0,0,0,7,0,8,26
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,9,0,6,15,0,6,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,12,79,14,59,163
206041122,0,19,18,11,43,9,3,17,3,34,0,3,4,3,10,0,0,8,0,10,0,0,0,0,3,0,3,0,0,5,0,3,3,0,3,10,55,67,43,173
206041123,7,17,3,6,30,0,6,0,4,12,0,3,0,0,3,0,0,4,0,4,0,0,3,0,3,0,0,0,0,0,0,10,0,0,14,35,148,69,85,335
206041124,0,6,4,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,19,11,50
206041125,0,5,3,8,15,0,3,0,3,8,0,0,0,3,4,0,0,0,0,0,0,3,3,3,8,0,6,4,3,12,0,0,0,0,0,3,26,18,20,67
206041126,0,16,11,16,42,7,13,12,6,41,0,3,5,0,12,0,0,3,0,9,0,0,0,0,4,0,0,4,3,10,0,0,0,0,0,7,50,38,34,136
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051128,0,14,7,8,35,0,9,0,4,24,3,14,6,4,23,3,0,0,0,7,4,3,0,0,8,3,8,0,3,14,0,3,0,0,4,16,62,27,48,155
206051129,3,24,3,7,42,0,12,4,0,12,0,10,3,0,11,0,9,0,0,9,0,0,4,0,6,0,0,0,3,8,0,3,0,0,6,14,133,40,46,235
206051130,3,17,0,11,35,3,20,11,9,36,0,3,0,4,13,0,3,0,0,9,0,5,0,3,11,0,0,0,3,6,0,3,4,3,12,13,130,43,83,271
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051132,0,5,7,3,19,0,4,3,0,17,3,10,3,0,15,0,0,0,0,3,0,3,0,3,3,0,0,0,3,7,0,3,0,4,12,17,92,40,70,227
206051133,0,19,12,5,37,0,6,4,4,18,0,8,3,0,8,0,3,3,3,7,0,0,0,0,3,0,3,0,3,12,0,0,6,0,9,11,137,56,104,301
206051134,0,9,0,3,13,0,10,3,0,13,0,6,0,0,8,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,9,110,27,49,197
206061135,0,10,3,5,17,0,9,0,5,9,0,4,0,3,8,0,0,3,0,3,0,0,3,0,3,0,3,3,0,6,0,0,0,0,0,4,51,19,29,102
206061136,3,10,0,14,25,0,13,4,3,20,0,3,0,3,9,0,5,7,0,13,0,3,0,0,9,3,0,3,3,6,0,3,0,7,10,13,77,43,58,189
206061137,0,13,8,3,24,0,6,12,5,23,0,3,11,4,14,0,7,3,0,9,0,4,0,0,6,3,7,3,4,22,4,6,4,10,21,18,102,66,99,294
206061138,0,12,8,13,40,3,7,4,3,16,0,0,6,0,6,0,3,3,3,13,0,5,0,0,9,4,9,9,3,19,0,3,3,0,3,11,59,34,36,142
206071139,0,6,4,0,7,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,14,46
206071140,0,8,3,3,16,3,9,4,0,16,0,0,0,0,5,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,55,22,16,98
206071141,0,0,0,3,8,0,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,3,5,26,22,134,49,53,255
206071142,0,3,3,3,10,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,3,4,0,6,3,0,8,14,139,40,70,262
206071143,0,5,0,8,14,0,10,3,0,16,0,0,0,3,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,9,15,57,34,43,150
206071144,0,19,6,10,31,0,10,3,3,21,0,9,3,3,8,0,4,0,4,10,0,3,0,3,6,0,0,0,0,0,0,6,5,12,23,46,194,110,179,530
206071145,0,5,4,4,14,0,0,3,0,3,0,4,0,5,7,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,4,8,7,35,17,28,91
207011146,0,0,0,0,4,0,5,0,3,6,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,46,22,29,101
207011147,6,11,13,8,40,3,12,6,4,19,0,7,3,3,12,3,5,0,3,11,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,21,80,50,38,192
207011148,15,12,10,9,51,10,12,7,3,38,0,10,0,4,17,0,3,0,3,8,0,6,0,0,6,0,0,3,3,8,0,8,3,0,6,47,72,49,45,217
207011149,3,23,14,8,40,0,5,9,7,27,0,6,6,3,16,0,3,3,0,7,0,0,0,0,7,7,3,3,0,9,0,0,0,3,4,17,78,53,45,193
207011150,0,11,9,10,31,0,3,0,3,5,3,4,0,0,5,4,0,0,0,6,0,0,0,0,0,0,5,3,0,10,0,3,0,3,3,12,40,25,21,100
207011151,4,14,17,4,36,0,6,4,4,14,0,3,3,0,8,0,3,6,0,8,3,0,8,0,9,0,3,5,0,11,0,3,0,4,3,10,68,57,46,179
207011152,0,10,11,3,24,3,5,3,9,27,3,0,4,3,7,0,3,3,0,11,0,0,0,0,0,0,4,0,0,12,0,0,0,0,3,15,65,33,40,147
207011153,4,24,20,17,56,3,12,6,3,28,0,5,11,3,23,3,0,4,4,11,0,3,3,0,9,4,3,10,4,20,0,3,3,0,5,18,99,68,45,237
207011154,0,10,9,0,20,0,3,3,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,33,20,13,67
207011155,4,9,3,8,21,0,7,3,3,11,0,3,3,0,8,3,0,3,0,9,0,0,0,0,3,3,0,3,3,7,0,0,0,0,0,10,41,28,25,109
207021156,4,3,7,3,23,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,37,21,31,104
207021157,11,34,17,16,76,7,5,6,11,28,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,12,21,34,107,71,89,299
207021159,3,14,3,6,24,3,7,3,12,27,0,0,4,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,56,17,29,119
207021160,5,13,8,5,34,3,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,59,31,35,146
207021424,5,15,14,3,44,7,5,9,4,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,18,47,34,20,118
207021425,7,16,12,11,46,4,5,3,5,19,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,4,0,4,17,24,96,45,71,233
207031161,7,22,14,8,47,0,7,3,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,29,106,55,54,241
207031162,0,13,4,3,22,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,8,8,67,26,38,137
207031163,9,19,22,6,56,3,6,6,0,23,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,24,128,90,91,330
207031164,9,25,19,3,51,0,0,7,3,7,0,9,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,24,89,68,60,256
207031165,5,4,11,9,26,4,8,3,3,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,22,46,49,48,159
207031166,3,7,0,3,22,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,14,43,30,33,115
207031167,3,7,9,3,22,0,3,3,0,4,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,3,5,36,34,24,105
208011168,0,7,0,0,11,3,7,5,0,14,0,0,0,0,4,6,3,0,0,11,0,0,3,0,3,0,0,3,0,6,0,0,0,0,0,13,29,18,12,70
208011169,3,17,7,13,44,5,8,8,3,22,4,11,3,3,21,0,15,6,3,20,3,6,4,0,11,6,7,8,0,29,0,3,0,0,9,24,96,49,46,217
208011170,4,10,9,6,24,0,10,4,3,17,3,12,0,4,13,0,4,6,3,14,0,4,0,0,8,3,9,3,0,12,0,0,0,0,3,14,72,28,25,146
208011171,0,6,9,3,19,0,0,3,0,3,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,9,11,78,36,58,176
208011172,3,14,4,10,35,8,5,3,3,18,3,4,4,0,9,0,0,0,0,4,0,4,0,0,4,0,0,6,6,11,0,5,0,3,9,23,105,45,88,259
208011173,3,17,11,10,33,0,3,3,3,16,0,6,0,0,9,3,5,0,0,5,0,0,3,0,4,3,3,0,0,3,0,0,4,0,6,19,80,40,27,162
208021174,8,28,15,13,66,9,15,5,7,32,3,8,6,0,20,0,11,7,0,14,0,4,0,0,4,0,4,0,0,3,0,3,0,0,3,31,120,80,60,297
208021176,0,15,3,6,31,3,10,4,0,18,0,5,0,0,7,0,4,0,3,3,0,0,0,0,0,0,3,0,0,7,0,3,3,3,6,9,88,32,60,188
208021177,6,11,13,3,29,0,13,3,3,19,0,9,0,0,15,0,4,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,8,82,38,43,175
208021178,4,13,9,10,38,3,4,6,7,24,0,4,6,3,14,0,4,3,0,13,0,0,3,0,3,3,0,0,0,5,0,0,3,0,3,20,63,40,44,167
208021179,0,7,0,4,12,0,8,4,6,14,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,49,14,41,103
208021180,3,9,3,3,15,0,3,6,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,8,10,28,23,23,85
208021181,3,5,4,3,12,0,9,0,3,12,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,13,15,75
208021182,4,17,11,3,26,0,3,4,8,18,0,0,0,0,3,0,4,0,0,4,0,0,0,0,4,3,0,0,0,3,0,0,0,3,4,12,66,36,53,164
208021426,9,24,8,3,42,3,12,4,0,19,4,3,0,0,11,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,25,102,37,61,228
208021427,4,22,7,5,42,3,10,4,4,18,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,14,90,31,48,185
208031183,3,5,0,5,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,7,16,47
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031185,0,10,10,10,29,0,7,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,7,3,0,7,21,103,34,61,213
208031186,3,14,8,5,27,0,0,3,0,5,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,9,23,122,56,111,306
208031187,4,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,30,10,19,75
208031188,12,26,23,17,79,3,8,5,0,19,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,11,17,29,139,79,119,365
208031189,0,10,3,5,18,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,74,28,49,152
208031190,3,14,10,6,29,0,8,3,4,18,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,97,44,64,215
208031191,0,11,3,4,22,0,7,7,8,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,59,36,37,137
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,3,24,10,10,40,4,5,6,0,15,0,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,16,123,60,77,275
208041194,3,13,3,5,24,0,9,5,3,22,0,0,7,3,11,3,7,0,0,13,0,3,0,0,7,3,6,6,5,20,0,3,0,3,7,13,75,48,38,177
208041195,0,8,6,8,28,0,12,7,6,23,0,9,3,5,16,0,0,3,0,3,0,3,0,0,3,3,5,5,0,12,0,0,4,7,9,12,70,35,57,179
209011196,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,45,18,42,120
209011197,4,11,5,10,30,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,3,5,28,138,44,61,274
209011198,3,9,8,10,27,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,90,45,53,197
209011199,0,3,0,3,11,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,19,39,206,74,142,454
209011200,3,7,4,4,20,0,0,7,3,9,0,0,3,3,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,13,50,30,41,123
209011201,7,3,6,4,14,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,11,6,53
209011202,3,12,3,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,16,110,41,50,220
209011203,7,15,3,10,35,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,111,37,63,242
209011204,3,3,5,4,11,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,58,23,50,150
209021205,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,10,44,15,21,88
209021207,0,6,3,3,19,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,4,7,21,51,281,90,208,636
209021208,0,9,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,6,15,31,186,62,105,389
209021428,0,15,4,0,14,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,3,7,15,27,138,61,130,361
209021429,0,7,3,0,17,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,26,36,138
209031209,0,7,10,4,21,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,18,74,38,35,166
209031210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,4,22
209031211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,4,21
209031212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,18
209031213,0,3,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,10,34
209031214,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,7,26
209031215,0,5,3,3,11,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,15,58,18,32,117
209041216,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,21,14,22,67
209041217,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,34,10,28,80
209041219,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,5,23,47,203,58,100,406
209041220,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,104,30,61,216
209041221,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,21,99,42,52,219
209041223,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,19,33,171,56,112,371
209041224,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,31,162,23,42,251
209041225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,50,9,30,113
209041430,0,6,0,5,14,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,4,0,0,5,44,259,39,64,404
209041431,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,11,16,116,32,74,230
209041432,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,13,94,34,67,204
209041433,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,18,108,17,46,187
209041434,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,39,251,40,76,403
209041435,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,24,79,29,28,164
209041436,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,102,24,59,210
209041437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,70,7,10,107
210011226,3,3,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,49,26,41,125
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
