SA2_MAINCODE_2016,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_CF_T,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_CF_T,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_CF_T,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_CF_T,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_CF_T,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_CF_T,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_CF_T,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_CF_T,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_CF_T,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_CF_T,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_CF_T,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_CF_T,C16_950over_CF_NC,C16_950ov_CF_Cu15DS_,C16_950ov_CF_CU15_NDS,C16_950ov_CF_NCU15_DS,C16_950ov_CF_NDCO,C16_950ov_CF_T,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_CF_T,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_CF_Tot
307011176,9,0,0,9,9,5,5,0,0,17,8,3,10,0,0,22,21,0,15,0,0,42,50,3,29,4,0,85,61,9,69,5,8,149,20,6,38,3,3,77,3,0,8,0,0,10,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,10,3,0,21,218,27,215,18,15,497
307011177,3,0,0,3,13,0,9,0,0,25,18,0,17,0,0,33,9,0,9,0,0,24,8,3,9,0,0,16,5,0,3,0,0,16,3,0,4,0,0,7,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,13,3,0,25,110,9,121,3,15,259
307011178,0,0,0,7,11,0,5,0,0,13,5,4,8,0,0,25,3,0,10,0,0,18,3,0,4,0,0,11,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,13,74,11,64,0,10,161
307021179,0,0,0,0,16,0,6,0,0,26,23,3,9,0,0,41,21,3,10,5,0,36,23,3,22,0,3,54,25,0,25,6,0,61,3,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,133,13,141,12,17,312
307021180,0,0,0,3,8,0,5,0,0,15,13,0,4,0,0,23,20,0,13,7,7,43,29,7,32,5,6,76,32,13,54,4,11,113,11,9,23,4,4,41,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,18,148,31,169,21,21,397
307021181,0,0,0,8,3,0,3,0,0,9,15,4,9,0,0,21,10,0,7,0,0,24,11,0,20,0,0,35,7,0,7,0,0,13,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,17,78,11,69,3,12,171
307021182,0,0,0,3,11,3,0,0,0,9,8,4,6,3,7,20,11,0,8,4,0,22,26,0,16,0,0,48,28,3,29,3,8,67,6,5,16,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,11,113,16,98,15,13,251
307021183,4,0,0,13,26,0,7,0,4,42,44,0,21,0,3,73,54,4,40,4,4,104,78,16,93,12,13,200,80,25,143,8,17,267,15,9,36,3,4,68,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,18,3,0,40,378,66,414,26,52,934
307031184,0,0,0,0,3,0,5,0,0,8,11,0,9,0,0,21,7,3,7,0,0,24,20,0,22,4,0,47,13,3,13,0,0,31,3,0,0,0,0,12,0,0,3,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,79,14,80,8,13,189
307031185,0,0,0,0,3,0,0,0,0,8,6,3,3,0,6,11,12,0,3,0,0,16,14,0,16,0,3,28,7,0,10,0,3,18,4,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,14,54,9,58,6,11,137
307031186,0,0,0,0,0,0,4,0,0,6,13,0,3,0,0,16,13,0,4,0,0,21,25,3,11,3,0,35,3,3,10,0,3,19,6,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,74,5,43,8,6,143
307031187,0,0,0,0,4,0,3,0,0,10,17,0,6,0,0,28,21,0,10,0,0,36,40,4,43,3,6,96,18,4,29,3,3,55,8,0,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,8,119,15,107,11,11,259
307031188,3,0,0,3,11,0,3,0,0,13,17,0,12,0,0,34,23,4,8,0,5,39,20,9,28,0,0,58,6,3,16,0,0,30,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,13,94,25,90,7,11,225
307031189,0,0,0,0,13,0,10,0,0,23,31,3,10,3,4,45,42,3,28,4,4,73,108,15,100,8,11,238,86,30,130,7,14,266,8,8,28,0,4,50,0,3,4,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,12,294,64,313,26,35,737
308011190,12,5,5,42,13,4,37,5,0,55,30,3,27,0,7,72,23,3,27,0,3,52,25,0,33,0,4,58,29,13,45,0,0,86,5,3,29,7,5,50,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,25,5,4,44,276,54,394,31,48,797
308011191,10,0,0,18,19,0,15,0,4,38,9,0,10,0,0,21,6,4,12,4,0,19,10,3,10,3,0,32,7,3,20,4,3,31,3,4,10,3,0,15,0,0,0,0,0,6,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,24,0,3,54,228,44,297,21,24,615
308011192,27,0,0,43,11,3,12,0,0,24,53,0,35,0,0,90,48,3,31,4,4,88,72,7,81,9,6,179,76,17,116,9,9,237,59,11,86,9,6,173,5,3,23,3,3,40,3,3,3,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,0,3,31,398,62,461,45,33,1008
308031205,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,10,27,3,14,0,4,48,47,3,41,0,6,105,54,5,51,4,18,132,14,5,11,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,162,15,134,3,29,348
308031206,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,8,3,0,0,0,4,9,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,16,6,21,0,6,49
308031207,0,0,0,0,4,0,0,0,0,10,0,0,3,0,0,3,5,0,0,0,0,5,14,0,6,0,0,19,42,9,66,5,9,128,23,10,53,0,4,97,0,3,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,107,27,143,5,15,298
308031208,0,0,0,0,3,0,0,0,0,6,14,0,5,3,0,18,23,0,8,0,0,31,20,6,17,0,0,53,41,6,67,11,9,138,29,13,47,4,5,90,8,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,149,27,161,13,19,367
308031209,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,4,3,0,11,0,0,18,0,0,3,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,18,4,27,0,4,52
308031210,0,0,0,0,4,0,3,0,0,8,9,0,0,0,3,10,5,0,6,0,0,13,43,0,30,0,6,81,193,24,272,9,19,527,61,16,76,6,11,166,3,0,3,0,0,8,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,15,336,38,418,20,40,858
308031211,0,0,0,0,0,0,3,0,0,7,13,0,9,0,0,20,9,0,9,3,0,22,25,3,25,7,9,69,25,7,39,3,3,74,7,0,12,0,3,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,87,20,107,12,18,236
308031212,0,0,0,3,3,0,0,0,0,3,14,3,10,0,3,26,5,0,3,0,3,12,5,0,8,0,0,14,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,27,0,8,77
308031213,0,0,0,0,0,0,0,0,0,7,10,0,7,0,0,20,12,0,11,3,0,20,40,3,24,0,6,75,51,8,63,3,12,134,55,17,74,7,5,153,15,3,17,0,3,43,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,11,185,34,210,15,25,475
308031214,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,4,18,0,10,0,0,32,29,0,15,3,0,50,38,4,40,3,6,92,6,3,6,3,7,19,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,106,14,82,6,13,219
308031215,0,0,0,3,0,0,3,0,0,5,9,0,9,3,0,17,19,0,6,0,6,31,26,0,18,0,3,51,58,12,49,6,5,132,41,6,70,4,7,132,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,159,28,173,21,22,399
308031216,0,0,0,0,10,0,0,0,0,10,4,0,8,0,0,10,12,0,3,0,0,20,34,0,23,0,0,59,44,7,28,3,0,83,16,0,16,5,3,36,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,9,80,14,7,228
308031217,0,0,0,0,4,0,0,0,0,3,11,0,0,0,0,16,3,0,3,0,0,7,20,0,11,0,8,41,18,0,7,3,0,28,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,8,39,8,11,135
308031218,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,0,3,0,0,6,5,0,3,0,0,10,7,0,5,0,0,15,3,0,4,0,0,12,4,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,25,4,27,4,3,70
308031219,0,0,0,0,4,0,0,0,0,5,0,0,4,0,0,7,3,0,5,0,0,5,5,0,3,0,0,6,5,3,5,0,0,16,4,3,8,3,0,20,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,9,40,13,39,10,5,114
308031220,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,4,4,0,3,0,0,14,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,31,8,29,0,3,69
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031222,0,0,0,3,8,0,0,0,0,12,11,0,3,0,0,16,6,0,8,0,0,17,22,3,25,3,0,53,43,8,36,0,9,95,17,0,30,0,3,52,3,0,8,0,0,15,4,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,3,14,132,14,135,10,15,307
308031223,0,0,3,7,8,0,0,0,0,6,15,0,4,0,4,25,19,0,3,0,5,31,37,0,20,0,8,64,105,10,89,4,16,212,135,29,184,21,32,399,36,8,41,13,9,108,0,3,7,0,0,10,3,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,6,0,0,20,388,56,356,44,73,920
308041528,5,0,0,23,13,0,22,3,0,39,27,0,11,0,0,44,21,4,20,0,3,48,18,5,34,0,3,56,23,3,28,0,0,50,13,3,11,0,0,31,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,16,3,3,52,223,22,217,17,24,502
308041529,9,0,0,12,16,3,5,0,0,28,11,3,10,0,0,25,0,0,11,0,0,13,24,0,20,0,3,44,39,9,36,0,6,96,32,7,56,4,0,94,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,12,157,23,165,14,8,371
308051530,3,0,0,4,4,0,5,4,0,14,6,0,5,0,0,13,7,0,3,0,0,14,8,3,14,0,0,29,15,3,13,3,0,31,15,5,19,0,0,38,5,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,84,13,75,12,3,189
308051531,3,0,0,3,3,0,0,0,0,3,18,0,4,0,0,26,15,0,7,0,0,24,50,0,34,0,0,87,70,13,99,5,10,195,44,20,77,6,8,158,3,5,26,4,0,37,3,0,10,0,0,15,3,0,3,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,6,215,41,274,19,25,577
308051532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051533,7,0,0,9,11,3,10,0,0,28,35,3,26,0,0,62,48,3,42,3,3,103,118,11,117,9,4,259,139,18,167,4,9,346,53,14,76,4,6,151,9,0,20,4,3,38,4,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,22,0,0,36,452,53,498,32,27,1064
308051534,0,0,0,9,19,0,7,0,0,23,42,0,23,3,3,73,39,5,25,3,4,75,57,6,40,3,4,100,46,3,25,0,3,84,19,8,15,0,6,39,5,0,3,0,3,11,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,9,236,20,156,10,21,450
308051535,0,0,0,3,5,0,3,0,0,14,21,0,14,0,0,36,37,3,41,3,3,82,37,8,49,8,6,103,37,9,59,4,3,110,21,4,21,0,3,43,4,0,9,0,0,14,0,0,3,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,13,195,24,228,13,16,481
308051536,0,0,0,0,3,0,0,0,0,6,6,0,7,0,0,13,14,0,12,0,3,25,16,7,15,4,3,49,13,4,30,0,3,53,10,0,12,0,3,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,71,13,84,6,14,188
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,0,0,0,0,0,0,3,0,0,3,8,0,3,0,0,18,17,3,11,0,0,28,66,3,51,0,4,126,57,14,57,4,3,139,17,0,31,5,0,56,3,0,5,0,0,9,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,10,181,21,186,7,11,401
308051539,3,0,0,10,13,3,9,0,0,26,24,0,14,0,0,36,19,0,20,0,3,46,28,4,25,3,5,64,25,8,21,3,3,66,4,3,17,3,0,21,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,133,20,109,12,8,282
309011224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,7,23,0,3,0,4,31,41,3,6,5,3,61,31,0,20,5,5,65,29,3,21,6,3,63,17,5,25,6,0,52,4,4,8,5,3,17,8,0,10,0,3,19,6,0,11,4,0,16,3,3,3,0,0,8,160,18,116,33,26,352
309011225,0,0,0,0,4,0,0,0,0,3,9,0,0,0,0,9,5,0,0,0,0,7,4,0,5,0,0,16,49,0,19,0,0,67,128,0,55,3,6,189,69,5,33,3,3,114,22,0,19,4,5,50,9,0,7,0,0,20,7,3,4,0,0,12,0,0,3,0,0,9,0,0,0,0,0,3,5,0,4,0,0,4,323,11,142,13,18,507
309011226,0,0,0,0,7,0,0,0,0,7,4,0,3,0,0,10,3,0,0,0,0,5,6,0,0,0,0,13,36,0,5,0,0,42,105,10,81,7,9,208,63,7,83,7,13,180,19,9,36,5,4,73,3,0,25,4,3,36,3,0,13,0,3,19,0,0,3,0,0,3,0,0,4,0,0,8,3,0,7,0,0,13,257,28,264,29,33,613
309011227,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,12,7,0,3,0,0,8,16,0,7,0,0,19,183,0,47,4,8,246,338,3,90,3,4,440,95,3,29,3,4,131,29,0,15,0,3,41,22,0,9,0,3,37,14,0,11,0,0,26,4,3,0,0,3,13,4,0,7,0,3,14,14,0,3,0,0,14,744,10,220,16,28,1033
309011228,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,4,12,0,0,0,0,13,83,0,44,3,3,139,71,9,61,3,3,151,34,8,49,7,6,103,30,10,25,6,10,79,9,7,18,3,4,39,4,0,6,0,0,15,3,0,3,0,0,10,5,0,3,4,3,14,4,0,7,0,0,13,273,35,230,27,35,594
309011229,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,3,6,0,0,0,0,5,56,0,11,0,4,74,99,0,26,3,3,137,39,0,21,0,4,72,22,3,17,0,0,41,13,4,4,3,0,21,0,0,0,0,0,3,3,0,3,0,0,4,0,0,0,0,3,7,9,0,3,0,0,7,257,10,95,16,13,387
309021230,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,11,5,0,0,0,0,4,27,0,3,0,0,30,51,0,14,0,6,75,109,0,31,3,4,148,37,0,9,0,0,50,12,3,4,0,0,22,7,0,3,0,0,14,4,0,0,0,0,7,3,0,0,0,0,0,5,3,0,0,0,6,0,0,3,0,0,5,274,4,80,10,13,379
309021231,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,6,6,0,0,0,0,8,55,0,26,0,3,88,156,4,81,4,14,258,51,5,46,11,8,124,20,3,18,3,3,46,6,3,4,0,3,18,4,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,7,9,0,9,0,3,16,328,27,189,23,32,600
309021232,0,0,0,0,4,0,0,0,0,6,8,0,0,0,0,14,5,0,3,0,0,13,4,0,4,0,0,9,16,0,6,0,4,29,39,4,44,10,4,94,20,8,32,5,9,83,6,7,26,3,3,44,5,0,3,0,3,13,6,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,8,0,0,0,3,5,135,24,125,22,30,325
309021233,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,4,0,0,7,3,0,0,0,0,5,12,0,4,3,0,19,54,6,36,6,13,120,29,13,70,10,21,142,11,15,26,6,12,65,3,4,8,0,0,20,4,0,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,12,133,44,161,34,49,419
309021234,0,0,0,0,3,0,0,0,0,5,10,0,0,0,0,14,3,0,3,0,0,5,25,0,4,0,0,30,118,0,40,3,17,178,166,12,94,9,16,285,69,7,72,12,12,176,26,12,32,11,3,86,10,3,21,0,8,43,3,5,0,0,3,11,3,0,3,0,0,9,0,0,4,0,0,3,0,0,6,0,0,12,460,38,285,39,55,875
309031235,0,0,0,3,3,0,0,0,0,9,3,0,3,0,0,12,5,0,0,0,0,9,7,0,0,0,0,10,18,0,9,4,0,32,121,11,114,8,16,272,43,26,80,12,18,173,14,4,17,7,3,45,10,7,9,7,0,23,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,10,233,53,240,40,44,606
309031236,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,9,3,0,0,0,0,8,9,0,0,0,4,15,87,0,34,3,3,127,219,8,88,5,12,328,93,6,40,9,11,157,18,3,10,9,4,42,5,0,3,3,0,13,0,0,0,0,0,4,0,0,3,4,0,4,0,0,0,0,0,3,7,0,3,0,0,12,473,18,183,25,30,736
309031237,0,0,0,3,8,0,0,0,0,8,9,0,0,0,0,12,0,0,0,0,0,0,4,0,0,4,0,8,77,3,37,3,10,127,154,14,158,20,20,364,49,6,40,9,9,119,6,0,9,0,0,21,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,16,333,27,260,30,44,695
309031238,0,0,0,0,6,0,3,0,0,14,47,0,4,3,0,51,24,0,0,0,4,28,43,0,14,0,0,57,255,11,129,7,17,418,270,24,216,19,27,558,80,5,44,5,10,155,21,3,14,0,5,34,13,0,3,0,0,18,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,23,0,3,0,0,23,788,47,436,42,69,1386
309031239,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,0,0,6,0,0,8,0,0,0,0,3,5,47,0,11,0,0,59,59,3,37,6,14,110,37,9,31,8,7,97,38,3,26,5,14,85,38,9,18,3,6,74,19,5,24,4,0,49,0,3,9,3,0,19,13,6,16,7,3,45,8,0,0,0,3,13,282,43,185,32,49,593
309031240,0,0,0,0,7,0,3,0,0,7,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,6,57,0,7,3,3,75,85,3,53,7,8,151,62,3,22,5,8,96,21,3,12,3,8,44,15,3,13,0,3,32,6,0,7,3,0,20,3,3,3,4,4,9,0,0,4,0,0,9,7,0,3,0,0,12,283,18,130,26,35,487
309041241,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,3,0,3,0,0,4,11,0,5,0,0,15,18,0,14,0,3,37,5,0,5,0,0,15,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,40,4,6,118
309041242,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,3,0,3,0,0,6,11,0,10,0,0,20,41,0,13,0,3,53,44,19,61,8,9,139,22,3,42,11,11,87,13,3,6,4,0,31,4,3,4,0,0,12,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,15,166,24,158,32,24,407
309051243,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,4,8,0,0,0,0,6,3,0,5,0,0,6,13,0,9,0,0,17,8,0,10,3,0,27,3,3,8,0,3,19,3,3,6,0,0,16,3,0,3,0,0,11,0,0,0,0,0,4,0,0,3,0,0,6,5,0,0,0,0,5,61,10,51,8,4,138
309051244,0,0,0,0,3,0,3,0,0,3,4,0,3,0,0,10,7,0,0,0,4,9,4,0,0,0,0,5,9,0,14,0,7,29,90,15,94,12,12,218,76,25,148,19,13,281,16,13,33,3,6,77,0,8,14,7,5,30,0,4,9,0,4,17,0,0,0,0,0,6,5,0,3,0,0,4,6,3,7,0,0,23,228,74,332,46,51,723
309051245,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,7,13,0,6,0,0,15,47,10,60,4,8,131,16,6,33,3,3,64,8,3,23,5,6,50,6,6,19,4,6,45,0,0,10,4,0,14,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,6,102,29,166,25,29,347
