SA2_MAINCODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
401041014,0,0,0,0,0,3,11,12,37,38,41,19,15,8,21,201,0,0,0,0,0,0,6,9,23,6,11,9,0,0,5,71,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,7,11,13,28,13,11,10,3,4,10,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,75,0,0,3,0,4,14,27,34,146,176,219,195,218,142,174,1378,0,0,0,0,0,3,3,12,21,21,15,3,3,3,23,114,0,0,3,0,3,7,12,9,12,6,3,3,0,0,7,73,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,6,15,9,15,18,7,7,5,0,0,19,102,0,0,0,0,0,0,0,0
401041015,0,0,0,0,3,3,10,41,108,94,62,23,22,14,22,409,0,0,0,0,4,10,19,13,32,24,25,5,8,0,9,145,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,3,3,3,0,0,5,24,13,5,4,0,15,11,20,30,57,32,15,7,0,3,31,231,0,0,0,0,0,0,0,0,0,3,0,0,0,0,97,99,13,7,6,4,24,22,56,111,383,394,407,240,257,144,262,2327,0,0,0,0,0,0,10,20,67,57,41,13,9,4,17,246,0,0,7,9,5,35,21,35,48,9,6,0,3,0,20,199,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,20,3,0,3,6,3,7,7,3,5,5,0,0,0,0,3,36,7,8,10,16,33,34,44,43,64,31,8,7,0,0,31,332,0,0,0,0,0,0,0,0
401041016,0,0,0,0,0,9,16,38,100,99,71,28,42,26,30,464,3,0,0,5,9,26,19,9,33,12,15,14,8,4,10,164,0,0,0,0,0,0,0,3,9,3,0,3,0,0,6,21,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,21,12,4,4,3,14,14,17,19,53,38,21,10,12,8,23,269,0,0,0,0,0,0,0,3,0,0,0,0,0,0,128,144,18,8,9,5,26,54,65,112,337,353,399,320,397,265,311,2688,0,0,0,4,0,5,12,25,75,73,30,14,7,3,35,289,0,0,3,10,11,22,35,15,39,20,12,3,3,0,27,210,0,0,0,0,0,3,5,0,4,0,0,0,0,0,3,19,11,0,4,6,3,6,10,3,5,0,0,0,0,0,3,47,17,4,6,18,26,41,44,42,61,37,14,9,8,0,40,370,0,0,0,0,0,3,0,0
401051017,0,0,0,0,0,3,0,11,30,32,26,14,17,22,8,162,0,0,0,4,0,3,8,7,14,4,4,0,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,0,3,0,0,6,3,8,9,7,3,3,3,10,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,10,0,9,4,4,6,17,31,79,80,81,81,111,201,97,808,0,0,0,0,3,0,0,14,24,25,15,9,21,13,18,147,0,0,0,3,8,15,15,21,21,5,5,0,3,0,10,120,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,17,0,0,0,0,3,5,3,0,3,0,0,0,0,0,0,22,9,3,4,4,9,8,14,9,11,5,0,0,4,0,14,93,0,0,0,0,0,0,0,0
401051018,0,0,0,0,0,0,10,15,37,40,26,14,18,19,17,197,0,0,0,0,0,5,6,11,13,14,8,5,0,0,4,69,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,3,0,0,7,0,14,11,3,5,0,0,12,8,3,32,11,3,3,3,0,11,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,74,10,4,5,0,5,15,35,46,165,168,188,146,193,161,139,1288,0,0,0,0,0,0,0,11,47,24,14,5,8,4,14,136,0,0,0,0,10,14,11,14,30,7,8,3,0,0,9,114,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,6,3,0,3,0,3,0,0,0,0,0,0,0,25,5,3,7,3,10,15,33,24,41,8,9,5,0,3,20,190,0,0,0,0,0,0,0,0
401051019,0,0,0,0,0,0,6,7,33,35,39,15,48,52,17,252,0,0,3,0,3,9,6,5,11,7,8,9,7,11,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,13,3,0,3,0,4,3,3,3,19,7,12,4,0,3,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,4,106,106,8,0,4,3,12,15,15,21,109,112,162,154,264,436,223,1536,0,0,0,0,0,0,3,4,32,21,24,6,13,12,23,130,0,3,0,9,3,8,18,15,22,10,4,0,3,5,6,103,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,17,15,3,4,8,8,11,15,21,37,15,9,5,3,3,17,170,0,0,0,0,0,0,0,0
401061020,0,0,0,0,0,0,3,10,18,19,10,6,21,9,3,104,0,0,0,0,0,0,3,0,11,0,6,0,3,0,3,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,3,5,6,13,7,9,0,3,0,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,7,3,9,7,12,16,68,76,96,97,150,136,83,759,0,0,0,0,0,0,3,12,18,6,16,6,7,0,5,68,0,0,0,3,3,3,7,4,15,4,0,0,0,0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,5,6,16,11,3,0,0,0,11,69,0,0,0,0,0,0,0,0
401061021,0,0,0,0,0,0,6,26,65,46,27,18,34,29,13,266,0,0,0,0,0,6,5,20,15,3,16,5,3,3,3,95,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,10,0,4,0,7,6,10,9,28,24,8,4,3,0,9,118,3,0,0,0,0,0,0,0,3,0,0,0,0,0,110,119,10,3,7,0,12,23,33,63,197,194,230,196,300,342,215,1821,0,0,0,0,0,4,8,7,25,33,26,13,8,6,23,162,0,0,4,0,5,8,12,13,30,6,7,3,0,0,14,100,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,3,0,3,0,3,4,0,0,0,0,0,18,0,4,6,8,3,10,17,24,31,12,4,4,0,3,14,143,0,0,0,0,0,0,0,0
401061022,0,0,0,0,0,0,0,4,23,20,19,15,20,31,12,153,0,0,0,0,0,0,0,3,7,5,0,5,3,4,3,36,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,3,0,0,0,3,10,10,9,3,3,3,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,4,0,0,0,5,4,6,13,55,71,71,74,132,262,131,837,0,0,0,0,0,0,3,7,11,14,21,3,6,3,10,79,0,0,4,0,0,3,4,8,3,4,0,3,4,0,3,39,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,3,0,6,10,11,10,18,4,4,0,3,3,6,86,0,0,0,0,0,0,0,0
401071023,3,0,0,0,3,3,8,13,35,51,46,30,49,81,25,347,0,3,0,0,3,3,14,13,13,14,11,3,11,10,3,103,0,0,0,0,0,0,0,0,0,3,0,0,4,3,6,16,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,15,13,0,0,3,7,4,9,8,13,13,11,3,4,6,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,145,17,5,3,7,12,7,30,45,138,180,218,215,333,569,284,2068,0,0,0,0,0,0,3,6,48,47,35,11,19,11,22,197,0,0,0,4,0,17,16,9,32,16,6,3,3,0,12,131,0,0,0,0,0,3,0,3,3,3,0,0,3,0,0,20,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,17,9,0,3,10,7,19,23,22,25,12,10,3,6,3,22,178,0,0,0,0,0,0,0,0
401071024,0,0,0,0,0,0,3,9,34,49,56,22,59,81,20,346,0,3,0,0,3,5,8,7,12,7,15,7,8,11,12,96,0,0,0,0,0,0,0,0,4,0,0,0,0,6,4,15,0,0,0,0,0,0,0,0,4,0,3,3,3,6,6,19,9,4,3,0,0,9,8,12,24,13,9,5,3,3,17,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,142,13,10,9,3,7,15,27,46,162,170,233,191,376,682,304,2236,0,0,0,0,4,5,10,14,51,61,41,23,26,15,27,272,0,3,8,3,6,19,24,15,38,11,11,5,9,4,11,156,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,15,4,0,0,0,0,0,3,7,4,0,3,0,0,0,4,26,13,3,4,5,11,24,24,18,39,9,12,3,3,4,23,191,0,0,0,0,0,0,0,0
402011025,0,0,0,0,0,0,3,15,35,52,38,11,14,10,10,196,0,0,0,0,0,0,0,0,8,9,3,4,0,0,5,41,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,13,0,0,0,0,0,5,9,5,12,6,6,0,0,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,104,4,5,3,0,0,4,15,32,147,213,234,156,178,94,181,1257,0,0,0,0,0,4,3,21,36,17,19,4,0,0,13,121,0,0,0,0,11,8,15,20,20,7,3,3,3,0,14,100,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,7,0,3,0,3,0,3,0,0,0,0,0,0,0,0,4,15,0,0,4,5,13,24,15,15,26,12,0,0,0,0,10,133,0,0,0,0,0,0,0,0
402011026,0,0,0,0,0,5,5,24,122,103,46,23,27,13,27,388,0,0,0,0,3,5,4,8,27,8,8,0,4,0,3,81,0,0,0,0,0,0,0,4,5,5,0,3,0,0,3,19,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8,23,4,0,0,3,11,7,28,14,54,33,6,3,0,3,14,186,0,0,0,0,0,0,0,0,3,0,0,0,0,0,114,116,5,0,0,0,15,26,41,65,319,390,305,253,258,128,274,2082,0,0,0,0,0,9,11,45,62,65,31,12,7,0,33,273,0,0,4,9,18,49,62,49,49,13,6,3,0,0,15,282,0,0,0,0,7,5,0,0,13,4,0,0,0,0,15,44,0,3,8,6,20,14,13,4,6,0,0,0,0,0,10,84,0,0,16,24,35,65,59,43,48,13,10,3,0,0,36,364,0,0,0,0,0,0,0,0
402011027,0,0,0,0,5,3,4,6,28,25,24,8,3,3,12,132,0,0,0,0,5,0,3,9,21,3,0,8,0,0,5,56,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,3,0,4,3,4,8,13,0,3,9,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,4,0,0,4,9,10,20,26,113,146,133,81,76,31,117,770,0,0,0,0,0,0,8,8,14,5,11,3,3,0,8,60,0,0,0,0,5,12,8,3,5,0,0,0,0,0,7,44,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,8,0,0,3,4,7,8,6,10,6,9,3,0,0,0,8,68,0,0,0,0,0,0,0,0
402021028,0,0,0,0,0,3,14,32,165,141,65,24,17,4,19,480,0,0,0,3,4,9,9,20,23,23,9,4,0,0,5,110,0,0,0,0,0,0,0,5,10,9,0,3,0,0,7,31,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,20,7,3,3,0,13,10,26,22,47,22,13,0,0,0,21,198,0,0,0,0,0,0,0,0,0,3,0,0,0,0,134,137,10,3,3,3,17,18,63,92,419,465,439,209,204,57,273,2279,0,0,0,0,0,3,11,37,78,63,29,6,8,0,40,277,0,0,4,8,22,41,39,35,49,15,11,3,3,0,18,243,0,0,0,0,0,4,0,3,6,4,3,0,0,0,10,32,4,0,15,3,9,18,7,5,11,0,0,4,0,0,0,83,8,4,15,21,31,62,70,38,47,13,11,7,3,0,19,356,0,0,0,0,0,0,0,0
402021029,0,0,0,0,3,3,18,43,167,113,30,8,4,0,21,410,0,0,0,3,0,5,12,36,58,12,10,0,0,0,13,157,0,0,0,0,0,3,0,7,8,4,3,0,0,0,8,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,12,5,5,5,44,29,37,60,62,21,0,3,5,3,32,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,92,14,7,10,6,53,47,84,154,438,304,190,101,52,15,195,1663,0,0,0,0,3,6,14,52,75,42,12,7,0,0,16,230,0,3,3,14,21,53,56,36,47,11,3,4,0,0,33,289,0,0,0,0,0,3,6,8,8,4,0,0,0,0,3,33,8,0,14,21,23,37,16,10,15,3,0,0,0,0,12,155,12,7,27,58,95,164,122,95,79,29,7,0,3,3,67,763,0,0,0,0,0,0,3,0
402021030,0,3,0,0,3,4,18,22,53,18,11,0,8,0,9,142,0,0,0,0,5,7,10,18,28,7,3,0,0,0,0,83,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,7,5,43,40,49,38,52,16,10,6,0,7,27,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,19,4,10,4,55,51,76,85,164,90,68,30,17,14,81,778,0,0,0,0,0,7,6,11,24,12,3,0,5,0,11,84,0,0,6,3,6,28,13,8,19,8,3,0,0,0,13,115,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,17,3,0,11,12,12,12,7,3,10,4,0,0,0,0,12,85,4,3,31,30,48,82,71,78,69,15,7,0,0,3,59,491,0,0,0,0,0,0,0,0
402021031,0,0,0,0,0,0,11,28,92,58,30,11,10,0,22,265,0,0,0,0,0,11,10,15,27,9,4,3,0,0,6,91,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,17,3,3,4,3,27,17,23,29,54,23,8,3,0,0,34,230,0,0,0,0,0,0,0,0,3,0,0,0,0,0,48,51,3,4,3,3,26,25,57,81,279,230,163,103,94,34,165,1274,0,0,0,3,0,7,5,29,34,30,18,14,4,0,17,157,0,0,0,5,7,26,24,35,30,9,6,0,0,0,8,164,0,0,0,0,0,5,0,3,0,0,3,0,0,0,3,13,0,3,3,7,11,24,3,3,3,3,0,0,0,0,7,60,12,3,17,34,47,69,83,34,58,29,5,3,0,0,33,426,0,0,0,0,0,0,0,0
402021032,3,0,0,0,0,0,7,21,114,72,48,8,9,3,14,307,0,0,0,0,0,7,7,14,27,15,14,0,0,0,3,88,4,0,0,0,0,0,0,0,5,4,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,14,7,0,3,3,11,4,11,33,25,17,4,0,0,0,12,130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,92,99,13,3,3,3,16,14,30,87,300,318,276,153,119,46,173,1565,0,0,0,0,0,6,11,27,52,23,19,8,3,4,10,159,0,3,3,3,12,32,24,21,24,8,0,0,0,0,14,147,0,0,0,0,0,7,3,0,4,0,0,0,0,0,3,25,3,3,4,9,4,12,8,0,4,0,0,0,0,0,0,57,11,3,14,16,25,72,47,29,24,3,0,0,0,0,16,273,0,0,0,0,0,0,0,0
402021033,0,0,0,0,0,0,0,0,11,6,5,7,9,0,6,46,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,5,5,4,4,3,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,0,3,3,13,33,40,60,47,68,42,60,366,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
402021034,0,0,0,0,0,3,11,30,93,45,22,4,0,0,10,217,0,0,0,0,3,8,9,19,28,14,5,4,0,0,9,101,0,0,0,0,0,0,0,4,7,3,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,0,30,23,41,33,59,15,11,0,0,5,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,44,13,3,3,4,33,33,68,92,254,158,109,29,19,12,108,939,0,0,0,0,0,0,12,31,36,19,11,3,0,0,15,138,0,0,5,3,14,36,30,24,16,7,3,3,0,0,17,157,0,0,0,0,5,5,0,3,4,0,0,0,0,0,3,26,0,0,14,15,21,15,20,10,9,0,0,0,0,0,11,104,5,6,28,55,58,102,109,63,64,25,3,0,0,0,66,585,0,0,0,0,0,0,0,0
402021035,0,0,0,3,0,0,3,13,26,18,11,0,0,0,3,81,0,0,0,0,3,7,3,3,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,15,0,0,3,3,3,0,4,12,13,3,4,0,0,3,8,64,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20,27,8,0,4,3,9,14,18,41,77,87,69,37,33,22,58,472,0,0,0,0,0,0,0,7,5,9,3,0,0,0,4,32,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,8,7,3,8,5,0,0,0,0,10,55,0,0,0,0,0,0,0,0
402031036,0,0,0,0,4,14,28,43,140,93,56,24,17,6,23,454,0,0,3,12,15,24,30,36,46,14,14,4,0,0,6,215,0,0,0,0,0,0,3,5,5,5,3,3,0,3,5,39,0,0,0,0,0,0,0,0,0,0,4,4,4,0,8,22,31,5,14,9,26,57,31,35,66,47,17,7,7,0,42,398,0,0,0,0,0,0,0,0,0,3,3,0,0,0,100,113,32,14,20,15,47,103,115,155,467,396,325,216,165,94,263,2429,0,0,0,0,3,4,15,28,79,34,28,15,3,3,23,223,0,0,7,7,11,29,36,25,49,11,12,3,0,0,9,203,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,22,0,5,6,6,9,6,6,3,0,0,3,0,0,0,18,71,16,4,36,41,48,64,78,81,80,27,20,10,0,3,68,576,0,3,0,4,0,0,0,0
402031037,0,0,3,0,3,10,22,45,141,130,71,29,33,20,26,541,0,0,0,3,10,13,14,23,49,41,16,8,7,4,6,187,0,0,0,0,0,0,0,5,6,5,4,0,3,0,3,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,11,3,3,3,24,21,32,29,61,33,21,11,7,3,19,288,0,0,0,0,0,0,0,0,0,4,0,4,0,0,151,161,11,6,13,9,43,52,79,118,477,526,450,304,315,166,293,2853,0,0,0,0,0,4,15,30,93,76,42,12,7,3,33,310,3,0,11,7,14,29,37,19,54,31,10,3,0,0,15,239,0,0,0,0,0,0,0,0,6,4,4,0,0,0,3,23,10,0,3,9,12,5,7,4,5,0,0,0,0,0,8,54,11,8,20,18,37,64,52,58,78,29,14,3,3,0,28,426,0,0,0,0,0,0,0,0
402031038,0,0,0,3,4,6,16,51,145,93,48,20,24,8,19,439,0,4,0,5,3,14,21,21,41,17,7,5,5,3,5,156,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,5,0,5,6,0,4,0,23,3,3,0,0,12,8,18,30,47,27,12,3,0,3,14,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,110,10,9,12,5,24,40,74,129,450,383,361,262,244,117,214,2327,0,0,0,0,3,3,9,41,70,61,33,11,14,7,27,267,0,5,5,13,3,22,29,14,54,25,3,3,0,0,10,186,0,0,0,0,0,0,3,0,3,0,4,0,0,0,5,30,3,3,3,5,12,7,9,9,3,0,0,0,0,0,3,56,9,5,11,14,34,55,49,48,57,32,11,10,0,3,40,376,0,0,0,0,0,0,0,0
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
