SA2_MAINCODE_2016,Med_age_persns_C2006,Med_age_persns_C2011,Med_age_persns_C2016,Med_mortg_rep_mon_C2006,Med_mortg_rep_mon_C2011,Med_mortg_rep_mon_C2016,Med_person_inc_we_C2006,Med_person_inc_we_C2011,Med_person_inc_we_C2016,Med_rent_weekly_C2006,Med_rent_weekly_C2011,Med_rent_weekly_C2016,Med_Famly_inc_we_C2006,Med_Famly_inc_we_C2011,Med_Famly_inc_we_C2016,Avg_num_p_per_brm_C2006,Avg_num_p_per_brm_C2011,Avg_num_p_per_brm_C2016,Med_tot_hh_inc_wee_C2006,Med_tot_hh_inc_wee_C2011,Med_tot_hh_inc_wee_C2016,Average_hh_size_C2006,Average_hh_size_C2011,Average_hh_size_C2016
308051533,30,30,30,1300,2167,2000,583,791,761,200,335,250,1463,2148,2116,0.8,0.8,0.8,1355,1985,1862,2.9,2.8,2.7
308051534,37,37,37,1083,1733,1736,480,702,668,155,260,200,1189,1709,1697,0.8,0.8,0.8,966,1444,1254,2.2,2.3,2.1
308051535,37,36,36,1200,2080,2167,464,682,719,120,250,240,1266,2052,1992,0.9,0.9,0.8,1129,1763,1678,2.9,2.9,2.8
308051536,32,32,35,1150,1907,1733,571,774,714,210,350,250,1467,2032,1927,0.8,0.8,0.7,1376,1883,1660,2.9,2.9,2.7
308051537,35,0,0,1300,0,0,753,0,0,0,0,0,1875,0,0,0.9,0,0,1792,0,0,2.9,0,0
308051538,31,31,31,1172,2134,1987,550,779,766,160,350,258,1419,2219,2092,0.8,0.8,0.7,1345,2145,1892,3,3,2.8
308051539,36,35,38,1083,1733,1733,468,657,613,160,280,200,1197,1656,1549,0.8,0.8,0.7,1037,1477,1274,2.5,2.5,2.3
309011224,43,42,43,1768,2383,2167,507,603,744,325,425,500,1205,1470,1923,0.7,0.7,0.8,1097,1264,1700,2.4,2.5,2.6
309011225,43,42,43,1426,2000,1842,472,602,715,290,350,390,1132,1329,1696,0.8,0.8,0.9,908,996,1316,2.1,2.1,2.1
309011226,43,40,41,1430,2000,1900,425,535,662,275,360,410,1089,1295,1668,0.7,0.8,0.8,916,1078,1396,2.4,2.5,2.6
309011227,36,35,37,1517,1950,1733,565,690,803,290,330,365,1212,1415,1690,0.9,0.9,0.9,1063,1131,1343,1.9,1.9,2
309011228,41,41,41,1517,2000,1950,466,545,667,270,340,367,1122,1302,1606,0.8,0.8,0.8,970,1088,1322,2.3,2.4,2.5
309011229,36,36,37,1500,2000,1829,480,619,761,260,330,374,1116,1409,1844,0.8,0.9,0.9,906,1085,1368,2.2,2.2,2.2
309021230,48,49,50,1404,1940,1603,416,497,622,250,280,330,1018,1023,1389,0.9,0.9,0.9,754,775,997,1.9,1.8,1.8
309021231,42,40,42,1300,1950,1733,475,570,688,250,330,370,1111,1268,1607,0.8,0.8,0.8,894,1015,1291,2.2,2.2,2.3
309021232,40,42,43,1387,1950,1950,422,511,615,260,340,380,1096,1269,1552,0.8,0.8,0.8,927,1041,1318,2.6,2.6,2.6
309021233,39,41,42,1452,1950,1950,445,519,609,280,360,420,1143,1319,1646,0.8,0.8,0.8,1045,1155,1417,2.7,2.7,2.7
309021234,39,39,40,1400,2000,1900,442,554,685,230,300,340,1066,1283,1683,0.8,0.8,0.9,791,937,1210,2.2,2.2,2.3
309031235,34,36,40,1560,2000,1800,502,559,615,295,375,400,1191,1352,1563,0.8,0.8,0.8,1136,1269,1405,2.8,2.8,2.7
309031236,42,40,39,1300,1889,1733,434,537,630,245,320,365,983,1159,1435,0.8,0.9,0.9,752,899,1167,2,2.1,2.2
309031237,45,45,47,1300,1863,1690,379,465,532,250,335,365,880,996,1252,0.8,0.8,0.8,664,795,939,2.2,2.2,2.2
309031238,39,39,41,1273,1733,1517,423,494,559,230,300,330,940,1045,1282,0.8,0.9,0.9,745,860,1009,2,2.1,2.1
309031239,47,47,49,1614,2200,2167,489,598,729,250,360,410,1203,1459,1878,0.7,0.7,0.7,1000,1194,1489,2.3,2.3,2.3
309031240,50,49,52,1625,2167,2000,512,578,657,270,350,380,1213,1310,1509,0.8,0.8,0.8,1058,1061,1260,2.2,2.2,2.2
309041241,40,42,44,1300,1820,1800,480,561,698,185,273,320,1172,1342,1688,0.8,0.8,0.8,1060,1151,1448,2.6,2.6,2.6
309041242,41,43,45,1300,1923,1842,449,531,620,220,325,370,1116,1308,1602,0.8,0.8,0.8,1009,1113,1398,2.6,2.6,2.6
309051243,39,42,43,1517,2167,2167,490,551,653,213,320,400,1263,1550,1887,0.8,0.9,0.9,1235,1458,1826,3.2,3,3.1
309051244,35,36,38,1517,2145,2000,492,584,684,290,390,425,1184,1450,1794,0.8,0.8,0.8,1137,1369,1677,3,2.9,3
309051245,32,34,35,1517,2200,2145,506,606,743,258,340,385,1134,1459,1968,0.8,0.8,0.8,1087,1386,1811,2.8,2.9,3
309061246,38,38,42,1450,1993,1820,487,582,683,260,350,380,1153,1388,1621,0.8,0.8,0.8,1040,1195,1381,2.5,2.5,2.5
309061247,34,38,39,1430,1993,1800,474,538,632,250,345,370,1137,1331,1481,0.8,0.8,0.8,1097,1210,1392,2.9,2.8,2.8
309061248,36,38,39,1343,1950,1744,454,523,608,250,330,360,1074,1272,1520,0.8,0.8,0.8,932,1072,1273,2.6,2.6,2.6
309061249,30,31,32,1700,2232,2000,548,647,716,310,400,420,1275,1625,1830,0.8,0.8,0.8,1284,1625,1805,3.2,3.2,3.2
309061250,40,42,43,1600,2167,2167,497,554,664,288,390,450,1331,1558,1919,0.8,0.8,0.8,1283,1453,1843,3.1,3,3
309071251,31,29,28,1733,2500,2102,609,708,746,255,370,400,1260,1679,1756,0.8,0.8,0.8,1193,1587,1709,2.7,3,3.1
309071252,39,40,41,1549,2167,2000,493,583,669,275,380,420,1251,1540,1846,0.8,0.8,0.8,1158,1385,1627,2.8,2.8,2.8
309071253,43,46,48,1994,2613,2167,599,717,766,343,420,473,1488,1780,1993,0.8,0.8,0.7,1370,1519,1764,2.5,2.4,2.4
309071254,39,41,44,1300,2167,1824,458,592,686,192,300,350,1127,1439,1726,0.8,0.8,0.8,1009,1298,1486,2.6,2.6,2.6
309071255,33,32,32,1647,2383,2080,540,693,764,285,380,420,1309,1688,1939,0.8,0.8,0.8,1239,1605,1858,3,3.1,3.1
309071256,33,34,35,1510,2100,1950,512,623,714,260,380,410,1183,1482,1794,0.8,0.8,0.8,1123,1383,1673,2.8,2.9,2.9
309071257,37,30,27,1500,2340,2000,507,703,751,300,365,410,1350,1496,1602,0.8,0.8,0.8,1339,1453,1592,3,2.8,3
309071258,29,29,31,1733,2361,2058,543,654,734,300,380,420,1215,1547,1812,0.8,0.8,0.8,1199,1511,1778,3.1,3.1,3.2
309081259,45,49,50,1733,2167,2084,508,550,634,320,400,450,1283,1424,1685,0.7,0.7,0.7,1150,1153,1375,2.6,2.4,2.5
309081260,33,34,37,1387,1850,1733,475,590,679,280,360,395,1072,1277,1585,0.8,0.8,0.8,1021,1226,1383,2.7,2.7,2.6
309081261,38,39,39,1600,2000,1900,482,555,642,330,415,460,1212,1411,1671,0.8,0.8,0.8,1123,1265,1483,2.7,2.6,2.6
309081262,32,32,34,1517,2167,1850,456,522,651,310,400,430,1072,1296,1546,0.8,0.9,0.9,1001,1134,1360,2.6,2.6,2.6
309091263,39,40,42,1408,1950,1855,496,561,634,285,370,400,1192,1369,1610,0.8,0.8,0.8,1055,1143,1332,2.5,2.5,2.5
309091264,33,35,36,1570,2000,1855,473,517,592,250,350,390,1152,1338,1569,0.8,0.8,0.8,1093,1270,1462,2.9,2.9,3
309091265,32,34,35,1451,1981,1783,483,553,613,310,412,450,1277,1472,1760,0.8,0.8,0.8,1226,1435,1683,3.1,3,3
309091540,37,33,34,1300,1733,1517,395,453,513,225,310,340,1004,1049,1200,0.9,1,1,707,826,972,1.9,2,2
309091541,39,38,39,1400,1842,1733,421,479,574,250,340,380,1081,1155,1384,0.8,0.9,0.9,847,934,1123,2.2,2.2,2.3
309101267,41,42,43,1733,2167,2058,497,573,672,300,400,500,1273,1612,1865,0.8,0.8,0.8,1151,1385,1630,2.7,2.8,2.8
309101268,41,42,42,1972,2400,2194,567,635,750,310,400,400,1441,1584,1968,0.7,0.7,0.8,1235,1397,1644,2.5,2.6,2.6
309101269,48,47,51,1871,2167,2000,727,798,869,380,425,440,1556,1775,2027,0.8,0.9,0.9,1233,1314,1496,1.8,1.8,1.9
309101270,38,36,37,1600,1950,1700,522,596,637,280,330,355,1172,1260,1414,0.9,1,1,964,981,1128,1.9,1.9,2
310011271,33,32,32,1040,1733,1672,407,509,586,188,300,345,1037,1251,1480,0.8,0.9,0.9,918,1195,1364,2.8,2.9,2.8
310011272,37,37,36,1126,1733,1733,391,486,530,181,300,340,1077,1223,1394,0.8,0.9,0.9,808,966,1149,2.6,2.6,2.7
310011273,32,32,34,1400,2000,1759,578,691,728,245,345,365,1318,1665,1820,0.8,0.8,0.8,1229,1560,1680,2.9,3,2.9
310011274,33,33,32,1000,1517,1473,308,358,416,136,180,277,700,864,993,0.9,0.9,1,621,766,929,2.7,2.8,2.9
310011275,36,35,34,1300,2000,2000,512,669,786,225,350,390,1264,1761,2096,0.8,0.8,0.8,1128,1495,1806,2.6,2.6,2.7
310011276,32,33,33,939,1500,1300,330,381,434,140,182,280,778,903,1004,0.9,0.9,0.9,729,877,1004,3,2.9,2.9
310021277,41,42,45,1000,1517,1517,388,480,569,140,210,250,1033,1202,1400,0.8,0.8,0.8,849,991,1191,2.6,2.6,2.6
310021278,46,49,52,867,1210,1300,303,380,444,140,200,225,714,894,1040,0.8,0.8,0.8,606,750,856,2.4,2.3,2.3
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,38,38,40,975,1517,1517,360,448,508,170,260,290,927,1096,1319,0.8,0.8,0.8,780,956,1148,2.7,2.7,2.7
310021281,39,38,39,1037,1560,1560,390,477,545,150,265,290,1027,1170,1345,0.8,0.8,0.8,911,1039,1199,2.8,2.7,2.7
310021282,36,38,41,1055,1547,1567,463,559,622,165,250,280,1140,1376,1558,0.8,0.8,0.8,1022,1186,1352,2.7,2.7,2.7
310031283,35,33,32,1097,1700,1517,463,567,636,180,285,300,1141,1329,1476,0.8,0.8,0.8,1011,1125,1261,2.7,2.6,2.6
310031284,35,35,35,997,1517,1363,421,511,586,170,250,290,1029,1177,1366,0.8,0.8,0.8,906,1049,1208,2.6,2.6,2.6
310031285,31,31,32,1083,1517,1551,508,619,728,200,285,300,1192,1436,1676,0.8,0.8,0.8,1127,1326,1541,2.8,2.8,2.8
310031286,37,36,38,1083,1690,1517,401,497,554,160,245,260,1108,1374,1468,0.8,0.8,0.8,883,1031,1190,2.4,2.4,2.4
310031287,37,37,37,1010,1517,1380,411,522,582,170,250,275,1047,1188,1357,0.8,0.8,0.8,835,980,1114,2.4,2.4,2.4
310031288,34,36,37,1300,1950,1911,557,709,753,210,300,330,1443,1859,2053,0.8,0.8,0.8,1396,1806,1939,3.2,3.2,3
310031289,35,37,38,1345,2000,2000,598,761,810,280,380,400,1497,1988,2136,0.8,0.8,0.8,1451,1902,2060,3.2,3.1,3.1
310031290,34,37,39,1387,1950,1928,647,775,864,235,340,360,1625,2002,2266,0.8,0.8,0.8,1494,1827,2090,3,3,2.9
310031291,31,31,32,1000,1500,1300,394,483,532,170,250,270,914,1057,1165,0.8,0.8,0.8,781,938,1046,2.7,2.7,2.6
310031292,36,38,40,997,1551,1323,404,484,573,170,245,270,1008,1122,1384,0.8,0.8,0.8,805,910,1105,2.4,2.3,2.4
310031293,33,31,33,1127,1631,1517,485,615,665,190,280,300,1172,1438,1626,0.8,0.8,0.8,1053,1256,1390,2.8,2.7,2.8
310031294,31,33,30,1300,1900,1837,567,685,875,200,285,355,1380,1775,2028,0.8,0.8,0.8,1345,1704,1916,3.2,3.1,2.9
310031295,33,33,38,925,1300,1300,331,419,430,140,174,250,775,904,1031,0.9,0.9,0.8,738,847,930,2.9,2.9,2.7
310041296,32,31,30,1200,2167,2008,511,714,844,180,320,370,1219,1871,2121,0.8,0.8,0.8,1095,1689,2014,2.9,3,3.1
310041297,33,34,36,1148,1733,1600,498,593,635,175,270,300,1189,1466,1578,0.8,0.8,0.8,1102,1334,1422,2.9,2.9,2.8
310041298,0,49,24,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,31,30,31,1238,1820,1597,513,613,656,200,300,330,1217,1388,1481,0.8,0.8,0.8,1103,1246,1374,2.8,2.9,2.9
310041300,29,29,30,1083,1630,1450,394,488,554,175,275,300,940,1072,1281,0.8,0.9,0.9,842,1010,1188,2.9,3,3
310041301,41,0,0,832,0,0,433,0,0,200,0,0,1124,0,0,0.6,0,0,833,0,0,1.3,0,0
310041302,29,26,27,1000,1673,1517,492,613,648,190,310,335,1129,1300,1393,0.8,0.9,0.9,1071,1248,1362,3,3.1,3.2
310041303,26,28,30,1500,2000,1842,610,751,801,250,340,365,1296,1712,1951,0.8,0.9,0.8,1265,1670,1890,3.2,3.2,3.2
310041304,28,28,29,1700,2275,1991,672,849,892,260,360,390,1385,1854,1991,0.8,0.8,0.8,1320,1764,1927,2.9,2.9,3.1
311011305,40,40,42,1085,1681,1550,385,466,524,150,250,288,1009,1126,1283,0.8,0.8,0.8,798,937,1084,2.6,2.6,2.6
311021306,34,34,37,1083,1616,1500,402,487,531,175,255,285,1022,1106,1255,0.8,0.8,0.9,782,913,1009,2.5,2.5,2.4
311021307,35,33,37,988,1517,1336,364,442,503,180,290,310,828,960,1084,0.8,0.8,0.8,716,873,954,2.5,2.5,2.5
311021308,30,30,31,1248,1733,1603,506,637,694,220,330,360,1140,1412,1559,0.8,0.8,0.8,1076,1323,1449,2.8,2.9,2.8
311021309,36,36,38,1298,1928,1690,457,590,636,220,310,330,1128,1409,1528,0.8,0.8,0.8,1000,1171,1306,2.7,2.6,2.6
311021310,36,37,35,1408,2058,1950,542,632,747,260,385,400,1394,1682,1920,0.8,0.8,0.8,1338,1620,1845,3.1,3,3
311031311,34,35,38,1200,1755,1597,434,510,548,205,320,345,1059,1222,1338,0.8,0.8,0.8,951,1088,1172,2.8,2.8,2.7
311031312,30,30,32,1083,1755,1550,465,598,628,200,315,345,1085,1284,1431,0.8,0.8,0.9,995,1217,1359,2.9,2.8,2.9
311031313,37,41,35,1400,1772,1842,470,538,685,160,215,385,1258,1446,1716,0.8,0.9,0.8,1200,1321,1601,3.2,3.1,3
311031314,26,27,28,1083,1733,1517,459,581,609,215,320,340,1032,1215,1385,0.8,0.9,0.9,1006,1195,1355,3.1,3.2,3.2
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,33,33,34,1200,1733,1690,533,658,708,210,325,350,1217,1555,1698,0.8,0.8,0.8,1151,1474,1587,2.9,3,3
311031317,28,27,28,1083,1733,1524,437,542,579,200,320,345,1021,1236,1339,0.8,0.9,0.9,966,1202,1321,3.1,3.2,3.3
311031318,35,39,40,1387,1846,1950,531,633,686,254,400,425,1343,1728,1906,0.8,0.8,0.8,1344,1728,1941,3.4,3.2,3.3
311031319,30,31,33,1300,1860,1733,529,652,701,240,350,375,1236,1556,1708,0.8,0.8,0.8,1210,1502,1667,3.1,3.1,3.1
311041320,33,35,37,1500,2167,2167,552,670,713,260,389,440,1320,1708,1965,0.8,0.8,0.8,1310,1712,2032,3.2,3.3,3.3
311041321,33,34,33,1387,2054,1950,515,626,730,250,350,390,1234,1580,1816,0.8,0.9,0.8,1215,1539,1781,3.2,3.2,3.2
311041322,36,39,40,1350,1950,2013,506,609,673,250,353,410,1334,1581,1833,0.8,0.8,0.8,1313,1510,1796,3.2,3.1,3.1
311051323,38,37,36,1127,1893,1712,405,533,604,210,320,360,1010,1219,1426,0.8,0.8,0.8,782,979,1186,2.5,2.5,2.6
311051324,35,39,40,1500,2054,2000,555,652,764,250,350,395,1485,1799,2141,0.8,0.8,0.8,1376,1686,2015,3.1,3,3
311051325,31,32,34,1300,1931,1733,542,664,728,230,340,365,1235,1549,1743,0.8,0.8,0.8,1183,1461,1637,2.9,2.9,2.9
311051326,30,31,31,1127,1700,1600,426,546,578,200,315,340,1042,1293,1382,0.8,0.9,0.9,970,1212,1318,2.9,2.9,2.9
311051327,33,36,37,1300,1952,1950,581,707,783,240,350,385,1479,1877,2064,0.8,0.8,0.8,1398,1755,1947,3,3,2.9
311051328,33,31,35,1127,1655,1517,424,511,543,180,295,310,1016,1169,1272,0.8,0.9,0.9,865,1026,1097,2.6,2.8,2.6
311061329,35,35,37,1300,1950,1850,542,643,744,230,330,365,1344,1641,1890,0.8,0.8,0.8,1209,1441,1717,2.8,2.8,2.8
311061330,30,29,31,953,1517,1394,356,414,472,170,260,300,845,1016,1142,0.9,0.9,0.9,773,949,1061,3,3,3
311061331,33,32,31,867,1387,1343,326,372,424,150,235,265,787,869,978,0.8,1,1,644,790,863,2.7,2.8,2.9
311061332,34,35,36,1200,1800,1733,538,667,736,220,330,370,1262,1609,1848,0.8,0.8,0.8,1159,1426,1648,2.7,2.7,2.8
311061333,31,32,34,1000,1549,1411,431,513,539,185,275,300,992,1164,1297,0.8,0.9,0.9,872,1061,1142,2.7,2.7,2.8
311061334,36,37,37,1223,1742,1750,568,695,734,220,325,360,1333,1654,1812,0.8,0.8,0.8,1183,1443,1573,2.7,2.6,2.7
311061335,31,32,33,1300,2000,1900,565,688,689,230,350,380,1303,1661,1741,0.8,0.8,0.8,1209,1533,1641,2.9,2.9,3
311061336,31,30,32,867,1300,1267,371,410,458,165,250,275,774,893,1031,0.8,0.9,1,678,804,937,2.5,2.7,2.8
312011337,41,40,41,1054,1733,1723,425,553,586,150,250,250,1081,1354,1380,0.9,0.9,0.8,801,1024,1041,2.4,2.4,2.4
312011338,32,33,33,975,1500,1092,733,1038,1040,35,46,60,1900,2630,2254,0.9,0.9,0.8,1816,2516,1978,2.8,2.8,2.6
312011339,34,33,34,964,1647,1550,502,717,747,36,57,114,1280,1879,1886,0.8,0.8,0.8,1038,1451,1402,2.6,2.7,2.6
312011340,39,39,44,805,1305,1348,392,570,578,88,140,140,1106,1489,1390,0.8,0.8,0.8,822,1285,1095,2.4,2.4,2.3
312011341,29,29,30,1300,2340,1733,937,1276,1209,70,80,100,2535,2834,2716,0.8,0.9,0.8,2445,2755,2419,3,3,2.8
312021342,32,33,34,1300,2149,1950,537,690,687,230,350,295,1349,1760,1715,0.8,0.9,0.8,1244,1560,1405,2.9,2.8,2.6
312021343,38,39,42,1300,2000,1733,505,700,709,195,300,253,1321,1810,1706,0.8,0.8,0.8,1136,1501,1340,2.5,2.5,2.3
312021344,32,31,30,1517,2500,2167,667,922,826,300,440,300,1718,2425,2025,0.8,0.9,0.8,1598,2353,1813,3.1,3.1,2.8
312021345,0,57,56,0,0,0,0,0,1125,0,0,0,0,0,2250,0,0,1.3,0,0,1874,0,0,2
312021346,35,34,38,1083,1800,1595,473,726,605,165,280,200,1085,1543,1397,0.9,0.9,0.9,750,1172,985,2.1,2.1,2
312021347,0,46,48,0,2383,2600,0,1094,1178,0,590,400,0,2698,2456,0,0.8,0.7,0,2536,2171,0,2.2,2
312021348,37,37,40,1506,2264,2167,586,755,775,250,400,330,1592,2136,2106,0.8,0.8,0.7,1432,1902,1811,2.9,2.9,2.7
312021349,36,35,40,1148,1950,1733,457,652,603,180,300,230,1127,1510,1429,0.8,0.9,0.8,882,1232,1103,2.5,2.4,2.2
312021350,38,35,34,1200,2179,2045,521,781,813,200,350,350,1327,1928,1971,0.8,0.8,0.8,1158,1626,1743,2.8,2.7,2.7
312021351,38,34,35,1200,2167,2000,426,658,674,110,225,275,1138,1765,1845,0.9,0.9,0.8,1015,1503,1578,2.8,2.8,2.8
312021352,37,38,41,1200,2005,1950,451,636,630,165,293,260,1199,1684,1619,0.9,0.9,0.8,1098,1478,1381,2.7,2.7,2.5
312021353,39,41,45,1203,1950,1909,460,580,609,120,200,200,1152,1579,1569,0.9,0.9,0.9,1011,1287,1269,2.7,2.7,2.6
312021354,34,33,34,1473,2200,2080,600,812,761,260,400,300,1481,2081,2001,0.8,0.9,0.8,1303,1852,1700,2.9,2.9,2.8
312021355,35,34,41,1251,2000,1733,530,674,623,200,300,250,1222,1652,1456,0.8,0.9,0.8,1126,1454,1257,2.7,2.7,2.5
312021356,36,36,39,1200,1907,1733,481,665,643,180,300,240,1173,1617,1472,0.8,0.9,0.8,994,1325,1172,2.4,2.5,2.3
312021357,34,36,39,1300,2015,1950,521,720,729,160,280,280,1339,1896,1879,0.9,0.9,0.8,1224,1680,1656,2.9,2.8,2.7
312021358,39,38,41,1300,2000,1733,489,670,690,200,300,250,1210,1727,1748,0.8,0.8,0.8,1018,1293,1273,2.4,2.4,2.3
312031359,33,33,34,1473,2100,1900,588,720,792,260,320,327,1217,1490,1631,0.9,0.9,0.8,1150,1274,1310,2.4,2.3,2.4
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,39,41,44,1083,1680,1603,467,557,620,150,225,250,1146,1320,1485,0.9,0.9,0.8,997,1029,1192,2.6,2.5,2.5
313011362,45,45,49,1192,1733,1625,362,440,505,204,300,330,868,999,1214,0.8,0.8,0.7,724,894,1038,2.5,2.5,2.4
313011363,55,57,59,1200,1733,1600,336,409,481,195,260,300,752,913,1105,0.7,0.7,0.7,611,755,861,2.1,2.1,2.1
313021364,36,39,40,1400,1900,2000,515,609,698,265,378,420,1340,1674,2043,0.8,0.8,0.8,1326,1706,2039,3.3,3.3,3.2
313021365,35,34,35,1192,1733,1591,374,472,519,180,270,290,940,1093,1273,0.8,0.8,0.8,755,917,1071,2.6,2.6,2.6
313021366,33,29,31,1083,1733,1517,390,508,545,205,300,325,938,1097,1237,0.8,0.8,0.8,827,1021,1132,2.7,2.8,2.8
313021367,35,37,39,1300,1885,1842,480,590,623,198,300,335,1186,1544,1793,0.8,0.8,0.8,1156,1506,1808,3.2,3.1,3.3
313021368,30,30,31,1127,1733,1603,433,540,595,230,320,340,1035,1243,1386,0.8,0.8,0.8,1004,1184,1325,3,2.9,2.9
313021369,40,40,42,1300,1950,2000,457,565,658,195,285,320,1201,1555,1837,0.8,0.8,0.8,1131,1405,1727,2.9,2.9,3
313031370,42,42,43,910,1495,1437,357,459,548,150,240,270,845,1047,1275,0.8,0.8,0.8,702,893,1076,2.5,2.5,2.5
313031371,37,39,40,1083,1733,1733,395,488,583,180,265,300,1026,1196,1469,0.8,0.8,0.8,883,1040,1302,2.7,2.7,2.7
313041372,35,36,37,1207,1747,1733,483,576,638,200,300,325,1188,1449,1626,0.8,0.8,0.8,1112,1310,1452,2.9,2.9,2.8
313041373,34,36,39,1198,1733,1585,389,475,538,200,285,310,937,1082,1264,0.8,0.8,0.8,776,915,1071,2.7,2.6,2.6
313041374,36,41,43,1300,1950,2000,505,578,632,260,360,423,1295,1666,1883,0.8,0.8,0.8,1279,1610,1866,3.2,3.2,3.1
313041375,31,31,32,1500,2167,1950,561,700,756,260,360,390,1335,1726,1931,0.8,0.8,0.8,1320,1683,1873,3.2,3.2,3.2
313041376,37,41,41,1300,1822,1907,477,582,667,220,350,375,1295,1546,1876,0.8,0.8,0.8,1251,1480,1860,3.1,3,3.1
313051377,41,42,43,1200,1800,1699,413,528,633,165,260,310,1047,1274,1479,0.8,0.8,0.8,775,984,1200,2.3,2.4,2.4
313051378,43,43,45,1190,1733,1625,383,510,606,170,260,300,914,1175,1449,0.8,0.8,0.8,662,862,1089,2.1,2.1,2.2
313051379,42,44,48,1200,1733,1517,383,505,564,180,270,300,946,1174,1351,0.8,0.8,0.8,680,872,981,2.2,2.1,2.1
313051380,40,38,41,1192,1733,1625,390,501,544,200,315,340,1038,1212,1350,0.8,0.8,0.8,874,1038,1136,2.6,2.6,2.6
313051542,44,46,49,1387,2000,1900,474,565,665,200,300,330,1219,1517,1755,0.8,0.8,0.7,949,1097,1279,2.3,2.3,2.3
314011382,35,38,40,1387,1909,1950,586,711,785,260,360,400,1579,2011,2195,0.8,0.8,0.8,1432,1799,1961,3,2.9,2.8
314011383,32,32,33,1573,2200,2100,619,789,853,263,380,410,1580,2006,2183,0.8,0.8,0.8,1548,1966,2107,3.3,3.2,3.1
314011384,37,39,42,1500,2167,2129,565,661,745,220,308,350,1389,1811,2044,0.8,0.8,0.8,1323,1670,1944,2.9,3,3
314011385,32,34,36,1517,2167,2129,673,809,886,280,390,430,1674,2193,2418,0.8,0.8,0.8,1656,2143,2364,3.3,3.3,3.2
314011386,34,36,37,1320,2000,2000,601,757,836,245,360,400,1466,1933,2164,0.8,0.8,0.8,1359,1728,1978,2.9,2.8,2.8
314011387,38,40,43,1625,2231,2383,619,750,802,230,353,400,1763,2253,2451,0.8,0.8,0.8,1628,2094,2331,3.1,3.1,3.1
314021388,33,33,33,1200,1800,1668,470,610,678,200,310,335,1118,1376,1489,0.8,0.8,0.8,1016,1210,1326,2.7,2.6,2.6
314021389,34,33,31,1405,2100,1950,599,722,797,260,350,365,1432,1755,1851,0.8,0.8,0.8,1343,1612,1700,2.9,2.8,2.8
314021390,32,32,31,1571,2275,2058,608,754,795,280,380,400,1384,1855,1945,0.8,0.8,0.8,1311,1736,1838,3,3,3
314031391,33,33,34,1200,1800,1733,509,639,681,225,350,360,1224,1528,1659,0.8,0.8,0.8,1162,1453,1533,2.9,2.9,2.9
314031392,35,36,36,1200,1733,1625,460,567,632,180,280,300,1107,1315,1510,0.8,0.8,0.8,970,1121,1218,2.6,2.5,2.5
314031393,33,34,36,1300,1842,1733,533,674,730,205,300,335,1285,1674,1812,0.8,0.8,0.8,1187,1485,1592,2.9,2.8,2.7
314031394,35,35,36,1083,1668,1580,475,604,639,215,305,340,1123,1363,1451,0.8,0.8,0.8,1001,1184,1261,2.6,2.5,2.6
315011395,25,25,28,0,0,0,219,259,260,0,80,100,559,626,678,1.7,1.6,1.4,953,1142,1026,5.7,5,4.2
315011396,34,33,34,867,1100,1247,287,371,447,60,100,120,747,906,1055,1.1,1.1,1.1,761,922,1054,2.9,2.8,2.8
315011397,37,40,44,553,720,650,405,483,533,50,70,120,900,976,1203,1,1,0.9,736,819,843,2.4,2.4,2.3
315011398,29,30,29,0,0,867,242,293,339,30,45,70,748,786,795,1.4,1.3,1.1,979,1088,929,4.5,3.9,3.3
315011399,21,22,22,0,0,0,277,436,468,50,60,120,678,923,1064,1.2,1.3,1.3,709,1030,1200,3.6,3.6,3.8
315011400,38,42,44,975,1287,1486,359,419,519,70,100,138,866,976,1215,0.9,0.9,0.9,669,812,979,2.6,2.5,2.4
315011401,26,28,28,1083,1200,1705,429,684,740,100,120,152,1107,1574,1919,1.1,1.2,1.2,1111,1543,1829,3.3,3.4,3.2
315011402,23,23,24,0,0,0,245,313,373,50,60,115,676,793,856,1.1,1.1,1.1,756,861,936,3.9,3.7,3.8
315011403,31,30,31,1473,2000,2200,1013,1236,1319,36,202,450,2058,2641,2777,0.9,1,1,1815,2407,2413,2.8,2.8,2.9
315021404,29,30,29,850,764,997,332,421,472,45,88,120,774,906,1059,1.2,1.3,1.2,887,977,1110,3.6,3.3,3.2
315021405,29,30,31,1083,2000,1900,693,950,1008,150,250,260,1731,2418,2390,0.9,1,0.9,1450,1989,2117,2.7,2.7,2.6
315021406,30,34,35,997,1517,1500,595,911,971,75,100,140,1294,1736,2111,0.9,0.9,0.9,1093,1294,1331,2.7,2.6,2.5
315021407,35,38,41,607,708,737,508,640,674,60,70,100,1090,1244,1393,0.8,0.8,0.8,843,965,1089,2.5,2.4,2.3
315031408,38,40,44,542,892,900,420,541,627,50,80,110,1017,1208,1393,0.8,0.8,0.8,727,925,1049,2.4,2.4,2.3
