SA4_NAME16	Year	Age.min	Sex	persons
Townsville	2011	77	M	414
Townsville	2011	78	F	439
Townsville	2011	78	M	373
Townsville	2011	79	F	420
Townsville	2011	79	M	353
Townsville	2016			7059
Townsville	2016	0	F	1332
Townsville	2016	0	M	1493
Townsville	2016	1	F	1431
Townsville	2016	1	M	1578
Townsville	2016	2	F	1493
Townsville	2016	2	M	1545
Townsville	2016	3	F	1432
Townsville	2016	3	M	1601
Townsville	2016	4	F	1490
Townsville	2016	4	M	1572
Townsville	2016	5	F	1533
Townsville	2016	5	M	1566
Townsville	2016	6	F	1545
Townsville	2016	6	M	1554
Townsville	2016	7	F	1467
Townsville	2016	7	M	1644
Townsville	2016	8	F	1587
Townsville	2016	8	M	1612
Townsville	2016	9	F	1541
Townsville	2016	9	M	1581
Townsville	2016	10	F	1476
Townsville	2016	10	M	1533
Townsville	2016	11	F	1500
Townsville	2016	11	M	1560
Townsville	2016	12	F	1408
Townsville	2016	12	M	1480
Townsville	2016	13	F	1541
Townsville	2016	13	M	1645
Townsville	2016	14	F	1470
Townsville	2016	14	M	1570
Townsville	2016	15	F	1493
Townsville	2016	15	M	1652
Townsville	2016	16	F	1536
Townsville	2016	16	M	1638
Townsville	2016	17	F	1481
Townsville	2016	17	M	1610
Townsville	2016	18	F	1561
Townsville	2016	18	M	1666
Townsville	2016	19	F	1665
Townsville	2016	19	M	1735
Townsville	2016	20	F	1647
Townsville	2016	20	M	1877
Townsville	2016	21	F	1822
Townsville	2016	21	M	1965
Townsville	2016	22	F	1727
Townsville	2016	22	M	1922
Townsville	2016	23	F	1725
Townsville	2016	23	M	1848
Townsville	2016	24	F	1634
Townsville	2016	24	M	1732
Townsville	2016	25	F	1695
Townsville	2016	25	M	1711
Townsville	2016	26	F	1575
Townsville	2016	26	M	1749
Townsville	2016	27	F	1603
Townsville	2016	27	M	1625
Townsville	2016	28	F	1591
Townsville	2016	28	M	1504
Townsville	2016	29	F	1511
Townsville	2016	29	M	1587
Townsville	2016	30	F	1547
Townsville	2016	30	M	1583
Townsville	2016	31	F	1579
Townsville	2016	31	M	1548
Townsville	2016	32	F	1685
Townsville	2016	32	M	1510
Townsville	2016	33	F	1615
Townsville	2016	33	M	1562
Townsville	2016	34	F	1550
Townsville	2016	34	M	1431
Townsville	2016	35	F	1501
Townsville	2016	35	M	1471
Townsville	2016	36	F	1475
Townsville	2016	36	M	1377
Townsville	2016	37	F	1464
Townsville	2016	37	M	1359
Townsville	2016	38	F	1427
Townsville	2016	38	M	1335
Townsville	2016	39	F	1452
Townsville	2016	39	M	1404
Townsville	2016	40	F	1508
Townsville	2016	40	M	1477
Townsville	2016	41	F	1408
Townsville	2016	41	M	1390
Townsville	2016	42	F	1505
Townsville	2016	42	M	1504
Townsville	2016	43	F	1690
Townsville	2016	43	M	1575
Townsville	2016	44	F	1632
Townsville	2016	44	M	1582
Townsville	2016	45	F	1725
Townsville	2016	45	M	1595
Townsville	2016	46	F	1518
Townsville	2016	46	M	1627
Townsville	2016	47	F	1606
Townsville	2016	47	M	1472
Townsville	2016	48	F	1483
Townsville	2016	48	M	1434
Townsville	2016	49	F	1502
Townsville	2016	49	M	1416
Townsville	2016	50	F	1470
Townsville	2016	50	M	1393
Townsville	2016	51	F	1441
Townsville	2016	51	M	1398
Townsville	2016	52	F	1513
Townsville	2016	52	M	1468
Townsville	2016	53	F	1538
Townsville	2016	53	M	1493
Townsville	2016	54	F	1557
Townsville	2016	54	M	1541
Townsville	2016	55	F	1554
Townsville	2016	55	M	1531
Townsville	2016	56	F	1441
Townsville	2016	56	M	1542
Townsville	2016	57	F	1376
Townsville	2016	57	M	1366
Townsville	2016	58	F	1428
Townsville	2016	58	M	1395
Townsville	2016	59	F	1319
Townsville	2016	59	M	1279
Townsville	2016	60	F	1341
Townsville	2016	60	M	1261
Townsville	2016	61	F	1238
Townsville	2016	61	M	1265
Townsville	2016	62	F	1208
Townsville	2016	62	M	1147
Townsville	2016	63	F	1226
Townsville	2016	63	M	1261
Townsville	2016	64	F	1101
Townsville	2016	64	M	1214
Townsville	2016	65	F	1125
Townsville	2016	65	M	1199
Townsville	2016	66	F	1115
Townsville	2016	66	M	1118
Townsville	2016	67	F	1055
Townsville	2016	67	M	1093
Townsville	2016	68	F	992
Townsville	2016	68	M	1073
Townsville	2016	69	F	1073
Townsville	2016	69	M	1137
Townsville	2016	70	F	807
Townsville	2016	70	M	889
Townsville	2016	71	F	837
Townsville	2016	71	M	839
Townsville	2016	72	F	741
Townsville	2016	72	M	781
Townsville	2016	73	F	717
Townsville	2016	73	M	695
Townsville	2016	74	F	706
Townsville	2016	74	M	684
Townsville	2016	75	F	675
Townsville	2016	75	M	640
Townsville	2016	76	F	624
Townsville	2016	76	M	567
Townsville	2016	77	F	576
Townsville	2016	77	M	520
Townsville	2016	78	F	536
Townsville	2016	78	M	519
Townsville	2016	79	F	502
Townsville	2016	79	M	441
Wide Bay	2006			10084
Wide Bay	2006	0	F	1426
Wide Bay	2006	0	M	1469
Wide Bay	2006	1	F	1434
Wide Bay	2006	1	M	1554
Wide Bay	2006	2	F	1470
Wide Bay	2006	2	M	1490
Wide Bay	2006	3	F	1424
Wide Bay	2006	3	M	1468
Wide Bay	2006	4	F	1570
Wide Bay	2006	4	M	1649
Wide Bay	2006	5	F	1665
Wide Bay	2006	5	M	1687
Wide Bay	2006	6	F	1639
Wide Bay	2006	6	M	1747
Wide Bay	2006	7	F	1641
Wide Bay	2006	7	M	1710
Wide Bay	2006	8	F	1798
Wide Bay	2006	8	M	1796
Wide Bay	2006	9	F	1864
Wide Bay	2006	9	M	1898
Wide Bay	2006	10	F	1810
Wide Bay	2006	10	M	1947
Wide Bay	2006	11	F	1881
Wide Bay	2006	11	M	1884
Wide Bay	2006	12	F	1820
Wide Bay	2006	12	M	2057
Wide Bay	2006	13	F	1820
Wide Bay	2006	13	M	2024
Wide Bay	2006	14	F	1854
Wide Bay	2006	14	M	1949
Wide Bay	2006	15	F	1808
Wide Bay	2006	15	M	1891
Wide Bay	2006	16	F	1785
Wide Bay	2006	16	M	1917
Wide Bay	2006	17	F	1484
Wide Bay	2006	17	M	1693
Wide Bay	2006	18	F	1338
Wide Bay	2006	18	M	1365
Wide Bay	2006	19	F	1133
Wide Bay	2006	19	M	1241
Wide Bay	2006	20	F	1097
Wide Bay	2006	20	M	1199
Wide Bay	2006	21	F	1171
Wide Bay	2006	21	M	1146
Wide Bay	2006	22	F	1099
Wide Bay	2006	22	M	1091
Wide Bay	2006	23	F	1182
Wide Bay	2006	23	M	1111
Wide Bay	2006	24	F	1114
Wide Bay	2006	24	M	1190
Wide Bay	2006	25	F	1084
Wide Bay	2006	25	M	985
Wide Bay	2006	26	F	1107
Wide Bay	2006	26	M	1142
Wide Bay	2006	27	F	1128
Wide Bay	2006	27	M	1048
Wide Bay	2006	28	F	1168
Wide Bay	2006	28	M	1000
Wide Bay	2006	29	F	1182
Wide Bay	2006	29	M	1065
Wide Bay	2006	30	F	1249
Wide Bay	2006	30	M	1128
Wide Bay	2006	31	F	1267
Wide Bay	2006	31	M	1119
Wide Bay	2006	32	F	1378
Wide Bay	2006	32	M	1223
Wide Bay	2006	33	F	1366
Wide Bay	2006	33	M	1297
Wide Bay	2006	34	F	1525
Wide Bay	2006	34	M	1433
Wide Bay	2006	35	F	1659
Wide Bay	2006	35	M	1484
Wide Bay	2006	36	F	1566
Wide Bay	2006	36	M	1449
Wide Bay	2006	37	F	1628
Wide Bay	2006	37	M	1472
Wide Bay	2006	38	F	1663
Wide Bay	2006	38	M	1458
Wide Bay	2006	39	F	1680
Wide Bay	2006	39	M	1428
Wide Bay	2006	40	F	1606
Wide Bay	2006	40	M	1448
Wide Bay	2006	41	F	1813
Wide Bay	2006	41	M	1607
Wide Bay	2006	42	F	1726
Wide Bay	2006	42	M	1658
Wide Bay	2006	43	F	1898
Wide Bay	2006	43	M	1657
Wide Bay	2006	44	F	1997
Wide Bay	2006	44	M	1724
Wide Bay	2006	45	F	1895
Wide Bay	2006	45	M	1788
Wide Bay	2006	46	F	1853
Wide Bay	2006	46	M	1722
Wide Bay	2006	47	F	1810
Wide Bay	2006	47	M	1728
Wide Bay	2006	48	F	1876
Wide Bay	2006	48	M	1742
Wide Bay	2006	49	F	1784
Wide Bay	2006	49	M	1726
Wide Bay	2006	50	F	1793
Wide Bay	2006	50	M	1746
Wide Bay	2006	51	F	1782
Wide Bay	2006	51	M	1717
Wide Bay	2006	52	F	1765
Wide Bay	2006	52	M	1622
Wide Bay	2006	53	F	1752
Wide Bay	2006	53	M	1766
Wide Bay	2006	54	F	1779
Wide Bay	2006	54	M	1673
Wide Bay	2006	55	F	1847
Wide Bay	2006	55	M	1774
Wide Bay	2006	56	F	1841
Wide Bay	2006	56	M	1750
Wide Bay	2006	57	F	1816
Wide Bay	2006	57	M	1831
Wide Bay	2006	58	F	1825
Wide Bay	2006	58	M	1841
Wide Bay	2006	59	F	2053
Wide Bay	2006	59	M	2093
Wide Bay	2006	60	F	1719
Wide Bay	2006	60	M	1776
Wide Bay	2006	61	F	1790
Wide Bay	2006	61	M	1820
Wide Bay	2006	62	F	1661
Wide Bay	2006	62	M	1788
Wide Bay	2006	63	F	1523
Wide Bay	2006	63	M	1584
Wide Bay	2006	64	F	1609
Wide Bay	2006	64	M	1654
Wide Bay	2006	65	F	1457
Wide Bay	2006	65	M	1523
Wide Bay	2006	66	F	1447
Wide Bay	2006	66	M	1604
Wide Bay	2006	67	F	1357
Wide Bay	2006	67	M	1453
Wide Bay	2006	68	F	1281
Wide Bay	2006	68	M	1437
Wide Bay	2006	69	F	1238
Wide Bay	2006	69	M	1370
Wide Bay	2006	70	F	1162
Wide Bay	2006	70	M	1283
Wide Bay	2006	71	F	1123
Wide Bay	2006	71	M	1128
Wide Bay	2006	72	F	1025
Wide Bay	2006	72	M	1079
Wide Bay	2006	73	F	942
Wide Bay	2006	73	M	1054
Wide Bay	2006	74	F	970
Wide Bay	2006	74	M	1011
Wide Bay	2006	75	F	945
Wide Bay	2006	75	M	983
Wide Bay	2006	76	F	905
Wide Bay	2006	76	M	898
Wide Bay	2006	77	F	809
Wide Bay	2006	77	M	888
Wide Bay	2006	78	F	900
Wide Bay	2006	78	M	809
Wide Bay	2006	79	F	719
Wide Bay	2006	79	M	717
Wide Bay	2011			12320
Wide Bay	2011	0	F	1455
Wide Bay	2011	0	M	1563
Wide Bay	2011	1	F	1499
Wide Bay	2011	1	M	1729
Wide Bay	2011	2	F	1591
Wide Bay	2011	2	M	1770
Wide Bay	2011	3	F	1783
Wide Bay	2011	3	M	1786
Wide Bay	2011	4	F	1714
Wide Bay	2011	4	M	1906
Wide Bay	2011	5	F	1786
Wide Bay	2011	5	M	1834
Wide Bay	2011	6	F	1714
Wide Bay	2011	6	M	1843
Wide Bay	2011	7	F	1726
Wide Bay	2011	7	M	1783
Wide Bay	2011	8	F	1608
Wide Bay	2011	8	M	1763
Wide Bay	2011	9	F	1825
Wide Bay	2011	9	M	1878
Wide Bay	2011	10	F	1897
Wide Bay	2011	10	M	1942
Wide Bay	2011	11	F	1799
Wide Bay	2011	11	M	1962
Wide Bay	2011	12	F	1850
Wide Bay	2011	12	M	1987
Wide Bay	2011	13	F	2026
Wide Bay	2011	13	M	1987
Wide Bay	2011	14	F	2049
Wide Bay	2011	14	M	2039
Wide Bay	2011	15	F	1866
Wide Bay	2011	15	M	2026
Wide Bay	2011	16	F	1926
Wide Bay	2011	16	M	1970
Wide Bay	2011	17	F	1764
Wide Bay	2011	17	M	1858
Wide Bay	2011	18	F	1402
Wide Bay	2011	18	M	1634
Wide Bay	2011	19	F	1341
Wide Bay	2011	19	M	1395
Wide Bay	2011	20	F	1263
Wide Bay	2011	20	M	1300
Wide Bay	2011	21	F	1224
Wide Bay	2011	21	M	1270
Wide Bay	2011	22	F	1128
Wide Bay	2011	22	M	1168
Wide Bay	2011	23	F	1231
Wide Bay	2011	23	M	1112
Wide Bay	2011	24	F	1218
Wide Bay	2011	24	M	1153
Wide Bay	2011	25	F	1180
Wide Bay	2011	25	M	1127
Wide Bay	2011	26	F	1265
Wide Bay	2011	26	M	1113
Wide Bay	2011	27	F	1219
Wide Bay	2011	27	M	1128
Wide Bay	2011	28	F	1328
Wide Bay	2011	28	M	1152
Wide Bay	2011	29	F	1354
Wide Bay	2011	29	M	1237
Wide Bay	2011	30	F	1282
Wide Bay	2011	30	M	1174
Wide Bay	2011	31	F	1320
Wide Bay	2011	31	M	1278
Wide Bay	2011	32	F	1349
Wide Bay	2011	32	M	1219
Wide Bay	2011	33	F	1395
Wide Bay	2011	33	M	1152
Wide Bay	2011	34	F	1436
Wide Bay	2011	34	M	1303
Wide Bay	2011	35	F	1483
Wide Bay	2011	35	M	1315
Wide Bay	2011	36	F	1478
Wide Bay	2011	36	M	1340
Wide Bay	2011	37	F	1695
Wide Bay	2011	37	M	1447
Wide Bay	2011	38	F	1671
Wide Bay	2011	38	M	1513
Wide Bay	2011	39	F	1811
Wide Bay	2011	39	M	1676
Wide Bay	2011	40	F	1936
Wide Bay	2011	40	M	1709
Wide Bay	2011	41	F	1772
Wide Bay	2011	41	M	1677
Wide Bay	2011	42	F	1872
Wide Bay	2011	42	M	1626
Wide Bay	2011	43	F	1762
Wide Bay	2011	43	M	1574
Wide Bay	2011	44	F	1834
Wide Bay	2011	44	M	1627
Wide Bay	2011	45	F	1801
Wide Bay	2011	45	M	1640
Wide Bay	2011	46	F	1945
Wide Bay	2011	46	M	1693
Wide Bay	2011	47	F	1858
Wide Bay	2011	47	M	1852
Wide Bay	2011	48	F	1977
Wide Bay	2011	48	M	1830
Wide Bay	2011	49	F	2113
Wide Bay	2011	49	M	1892
Wide Bay	2011	50	F	2022
Wide Bay	2011	50	M	1924
Wide Bay	2011	51	F	1987
Wide Bay	2011	51	M	1799
Wide Bay	2011	52	F	1978
Wide Bay	2011	52	M	1855
Wide Bay	2011	53	F	2037
Wide Bay	2011	53	M	1840
Wide Bay	2011	54	F	2002
Wide Bay	2011	54	M	1831
Wide Bay	2011	55	F	1964
Wide Bay	2011	55	M	1854
Wide Bay	2011	56	F	1961
Wide Bay	2011	56	M	1902
Wide Bay	2011	57	F	1970
Wide Bay	2011	57	M	1817
Wide Bay	2011	58	F	1971
Wide Bay	2011	58	M	1904
Wide Bay	2011	59	F	2000
Wide Bay	2011	59	M	1829
Wide Bay	2011	60	F	2030
Wide Bay	2011	60	M	2009
Wide Bay	2011	61	F	2083
Wide Bay	2011	61	M	1964
Wide Bay	2011	62	F	2051
Wide Bay	2011	62	M	2042
Wide Bay	2011	63	F	2046
Wide Bay	2011	63	M	2097
Wide Bay	2011	64	F	2306
Wide Bay	2011	64	M	2292
Wide Bay	2011	65	F	1901
Wide Bay	2011	65	M	2056
Wide Bay	2011	66	F	1907
Wide Bay	2011	66	M	2023
Wide Bay	2011	67	F	1768
Wide Bay	2011	67	M	1904
Wide Bay	2011	68	F	1622
Wide Bay	2011	68	M	1645
Wide Bay	2011	69	F	1629
Wide Bay	2011	69	M	1764
Wide Bay	2011	70	F	1530
Wide Bay	2011	70	M	1575
Wide Bay	2011	71	F	1421
Wide Bay	2011	71	M	1564
Wide Bay	2011	72	F	1342
Wide Bay	2011	72	M	1470
Wide Bay	2011	73	F	1240
Wide Bay	2011	73	M	1309
Wide Bay	2011	74	F	1233
Wide Bay	2011	74	M	1289
Wide Bay	2011	75	F	1125
Wide Bay	2011	75	M	1150
Wide Bay	2011	76	F	1028
Wide Bay	2011	76	M	1022
Wide Bay	2011	77	F	917
Wide Bay	2011	77	M	933
Wide Bay	2011	78	F	841
Wide Bay	2011	78	M	918
Wide Bay	2011	79	F	834
Wide Bay	2011	79	M	846
Wide Bay	2016			14836
Wide Bay	2016	0	F	1216
Wide Bay	2016	0	M	1285
Wide Bay	2016	1	F	1429
Wide Bay	2016	1	M	1539
Wide Bay	2016	2	F	1492
Wide Bay	2016	2	M	1513
Wide Bay	2016	3	F	1544
Wide Bay	2016	3	M	1632
Wide Bay	2016	4	F	1539
Wide Bay	2016	4	M	1680
Wide Bay	2016	5	F	1587
Wide Bay	2016	5	M	1703
Wide Bay	2016	6	F	1613
Wide Bay	2016	6	M	1813
Wide Bay	2016	7	F	1731
Wide Bay	2016	7	M	1853
Wide Bay	2016	8	F	1833
Wide Bay	2016	8	M	1909
Wide Bay	2016	9	F	1792
Wide Bay	2016	9	M	2007
Wide Bay	2016	10	F	1867
Wide Bay	2016	10	M	1892
Wide Bay	2016	11	F	1746
Wide Bay	2016	11	M	1960
Wide Bay	2016	12	F	1782
Wide Bay	2016	12	M	1840
Wide Bay	2016	13	F	1666
Wide Bay	2016	13	M	1752
Wide Bay	2016	14	F	1834
Wide Bay	2016	14	M	1921
Wide Bay	2016	15	F	1800
Wide Bay	2016	15	M	1947
Wide Bay	2016	16	F	1725
Wide Bay	2016	16	M	1912
Wide Bay	2016	17	F	1704
Wide Bay	2016	17	M	1774
Wide Bay	2016	18	F	1413
Wide Bay	2016	18	M	1500
Wide Bay	2016	19	F	1350
Wide Bay	2016	19	M	1381
Wide Bay	2016	20	F	1202
Wide Bay	2016	20	M	1373
Wide Bay	2016	21	F	1275
Wide Bay	2016	21	M	1298
Wide Bay	2016	22	F	1276
Wide Bay	2016	22	M	1330
Wide Bay	2016	23	F	1332
Wide Bay	2016	23	M	1407
Wide Bay	2016	24	F	1368
Wide Bay	2016	24	M	1334
Wide Bay	2016	25	F	1360
Wide Bay	2016	25	M	1315
Wide Bay	2016	26	F	1375
Wide Bay	2016	26	M	1349
Wide Bay	2016	27	F	1268
Wide Bay	2016	27	M	1239
Wide Bay	2016	28	F	1390
Wide Bay	2016	28	M	1219
Wide Bay	2016	29	F	1324
Wide Bay	2016	29	M	1217
Wide Bay	2016	30	F	1314
Wide Bay	2016	30	M	1308
Wide Bay	2016	31	F	1374
Wide Bay	2016	31	M	1205
Wide Bay	2016	32	F	1413
Wide Bay	2016	32	M	1249
Wide Bay	2016	33	F	1468
Wide Bay	2016	33	M	1317
Wide Bay	2016	34	F	1454
Wide Bay	2016	34	M	1395
Wide Bay	2016	35	F	1414
Wide Bay	2016	35	M	1219
Wide Bay	2016	36	F	1445
Wide Bay	2016	36	M	1365
Wide Bay	2016	37	F	1465
Wide Bay	2016	37	M	1393
Wide Bay	2016	38	F	1505
Wide Bay	2016	38	M	1220
Wide Bay	2016	39	F	1541
Wide Bay	2016	39	M	1408
Wide Bay	2016	40	F	1580
Wide Bay	2016	40	M	1461
Wide Bay	2016	41	F	1566
Wide Bay	2016	41	M	1471
Wide Bay	2016	42	F	1758
Wide Bay	2016	42	M	1601
Wide Bay	2016	43	F	1762
Wide Bay	2016	43	M	1669
Wide Bay	2016	44	F	1891
Wide Bay	2016	44	M	1725
Wide Bay	2016	45	F	2047
Wide Bay	2016	45	M	1809
Wide Bay	2016	46	F	1841
Wide Bay	2016	46	M	1718
Wide Bay	2016	47	F	1903
Wide Bay	2016	47	M	1744
Wide Bay	2016	48	F	1838
Wide Bay	2016	48	M	1706
Wide Bay	2016	49	F	1870
Wide Bay	2016	49	M	1686
Wide Bay	2016	50	F	1867
Wide Bay	2016	50	M	1741
Wide Bay	2016	51	F	1985
Wide Bay	2016	51	M	1842
Wide Bay	2016	52	F	2000
Wide Bay	2016	52	M	1939
Wide Bay	2016	53	F	2111
Wide Bay	2016	53	M	1969
Wide Bay	2016	54	F	2297
Wide Bay	2016	54	M	2078
Wide Bay	2016	55	F	2259
Wide Bay	2016	55	M	2053
Wide Bay	2016	56	F	2199
Wide Bay	2016	56	M	1992
Wide Bay	2016	57	F	2142
Wide Bay	2016	57	M	2019
Wide Bay	2016	58	F	2204
Wide Bay	2016	58	M	2047
Wide Bay	2016	59	F	2210
Wide Bay	2016	59	M	2059
Wide Bay	2016	60	F	2238
Wide Bay	2016	60	M	2064
Wide Bay	2016	61	F	2258
Wide Bay	2016	61	M	2105
Wide Bay	2016	62	F	2231
Wide Bay	2016	62	M	2065
Wide Bay	2016	63	F	2197
Wide Bay	2016	63	M	2153
Wide Bay	2016	64	F	2267
Wide Bay	2016	64	M	2146
Wide Bay	2016	65	F	2273
Wide Bay	2016	65	M	2280
Wide Bay	2016	66	F	2321
Wide Bay	2016	66	M	2183
Wide Bay	2016	67	F	2266
Wide Bay	2016	67	M	2355
Wide Bay	2016	68	F	2246
Wide Bay	2016	68	M	2328
Wide Bay	2016	69	F	2475
Wide Bay	2016	69	M	2498
Wide Bay	2016	70	F	1996
Wide Bay	2016	70	M	2116
Wide Bay	2016	71	F	2003
Wide Bay	2016	71	M	2127
Wide Bay	2016	72	F	1771
Wide Bay	2016	72	M	1912
Wide Bay	2016	73	F	1615
Wide Bay	2016	73	M	1640
Wide Bay	2016	74	F	1587
Wide Bay	2016	74	M	1692
Wide Bay	2016	75	F	1463
Wide Bay	2016	75	M	1495
Wide Bay	2016	76	F	1351
Wide Bay	2016	76	M	1467
Wide Bay	2016	77	F	1248
Wide Bay	2016	77	M	1270
Wide Bay	2016	78	F	1148
Wide Bay	2016	78	M	1146
Wide Bay	2016	79	F	1086
Wide Bay	2016	79	M	1107
Migratory - Offshore - Shipping (Qld)	2006			21
Migratory - Offshore - Shipping (Qld)	2006	0	F	0
Migratory - Offshore - Shipping (Qld)	2006	0	M	0
Migratory - Offshore - Shipping (Qld)	2006	1	F	0
Migratory - Offshore - Shipping (Qld)	2006	1	M	0
Migratory - Offshore - Shipping (Qld)	2006	2	F	0
Migratory - Offshore - Shipping (Qld)	2006	2	M	0
Migratory - Offshore - Shipping (Qld)	2006	3	F	0
Migratory - Offshore - Shipping (Qld)	2006	3	M	0
Migratory - Offshore - Shipping (Qld)	2006	4	F	0
Migratory - Offshore - Shipping (Qld)	2006	4	M	0
Migratory - Offshore - Shipping (Qld)	2006	5	F	0
Migratory - Offshore - Shipping (Qld)	2006	5	M	0
Migratory - Offshore - Shipping (Qld)	2006	6	F	0
Migratory - Offshore - Shipping (Qld)	2006	6	M	0
Migratory - Offshore - Shipping (Qld)	2006	7	F	0
Migratory - Offshore - Shipping (Qld)	2006	7	M	0
Migratory - Offshore - Shipping (Qld)	2006	8	F	0
Migratory - Offshore - Shipping (Qld)	2006	8	M	0
Migratory - Offshore - Shipping (Qld)	2006	9	F	0
Migratory - Offshore - Shipping (Qld)	2006	9	M	0
Migratory - Offshore - Shipping (Qld)	2006	10	F	0
Migratory - Offshore - Shipping (Qld)	2006	10	M	0
Migratory - Offshore - Shipping (Qld)	2006	11	F	0
Migratory - Offshore - Shipping (Qld)	2006	11	M	0
Migratory - Offshore - Shipping (Qld)	2006	12	F	0
Migratory - Offshore - Shipping (Qld)	2006	12	M	0
Migratory - Offshore - Shipping (Qld)	2006	13	F	0
Migratory - Offshore - Shipping (Qld)	2006	13	M	0
Migratory - Offshore - Shipping (Qld)	2006	14	F	0
Migratory - Offshore - Shipping (Qld)	2006	14	M	0
Migratory - Offshore - Shipping (Qld)	2006	15	F	0
Migratory - Offshore - Shipping (Qld)	2006	15	M	0
Migratory - Offshore - Shipping (Qld)	2006	16	F	0
Migratory - Offshore - Shipping (Qld)	2006	16	M	0
Migratory - Offshore - Shipping (Qld)	2006	17	F	0
Migratory - Offshore - Shipping (Qld)	2006	17	M	3
Migratory - Offshore - Shipping (Qld)	2006	18	F	0
Migratory - Offshore - Shipping (Qld)	2006	18	M	0
Migratory - Offshore - Shipping (Qld)	2006	19	F	0
Migratory - Offshore - Shipping (Qld)	2006	19	M	0
Migratory - Offshore - Shipping (Qld)	2006	20	F	0
Migratory - Offshore - Shipping (Qld)	2006	20	M	3
Migratory - Offshore - Shipping (Qld)	2006	21	F	0
Migratory - Offshore - Shipping (Qld)	2006	21	M	0
Migratory - Offshore - Shipping (Qld)	2006	22	F	0
Migratory - Offshore - Shipping (Qld)	2006	22	M	0
Migratory - Offshore - Shipping (Qld)	2006	23	F	0
Migratory - Offshore - Shipping (Qld)	2006	23	M	0
Migratory - Offshore - Shipping (Qld)	2006	24	F	0
Migratory - Offshore - Shipping (Qld)	2006	24	M	0
Migratory - Offshore - Shipping (Qld)	2006	25	F	0
Migratory - Offshore - Shipping (Qld)	2006	25	M	0
Migratory - Offshore - Shipping (Qld)	2006	26	F	0
Migratory - Offshore - Shipping (Qld)	2006	26	M	3
Migratory - Offshore - Shipping (Qld)	2006	27	F	0
Migratory - Offshore - Shipping (Qld)	2006	27	M	0
Migratory - Offshore - Shipping (Qld)	2006	28	F	0
Migratory - Offshore - Shipping (Qld)	2006	28	M	3
Migratory - Offshore - Shipping (Qld)	2006	29	F	0
Migratory - Offshore - Shipping (Qld)	2006	29	M	0
Migratory - Offshore - Shipping (Qld)	2006	30	F	0
Migratory - Offshore - Shipping (Qld)	2006	30	M	0
Migratory - Offshore - Shipping (Qld)	2006	31	F	0
Migratory - Offshore - Shipping (Qld)	2006	31	M	3
Migratory - Offshore - Shipping (Qld)	2006	32	F	0
Migratory - Offshore - Shipping (Qld)	2006	32	M	3
Migratory - Offshore - Shipping (Qld)	2006	33	F	0
Migratory - Offshore - Shipping (Qld)	2006	33	M	3
Migratory - Offshore - Shipping (Qld)	2006	34	F	0
Migratory - Offshore - Shipping (Qld)	2006	34	M	3
Migratory - Offshore - Shipping (Qld)	2006	35	F	0
Migratory - Offshore - Shipping (Qld)	2006	35	M	0
Migratory - Offshore - Shipping (Qld)	2006	36	F	0
Migratory - Offshore - Shipping (Qld)	2006	36	M	0
Migratory - Offshore - Shipping (Qld)	2006	37	F	0
Migratory - Offshore - Shipping (Qld)	2006	37	M	5
Migratory - Offshore - Shipping (Qld)	2006	38	F	0
Migratory - Offshore - Shipping (Qld)	2006	38	M	4
Migratory - Offshore - Shipping (Qld)	2006	39	F	0
Migratory - Offshore - Shipping (Qld)	2006	39	M	3
Migratory - Offshore - Shipping (Qld)	2006	40	F	0
Migratory - Offshore - Shipping (Qld)	2006	40	M	0
Migratory - Offshore - Shipping (Qld)	2006	41	F	0
Migratory - Offshore - Shipping (Qld)	2006	41	M	0
Migratory - Offshore - Shipping (Qld)	2006	42	F	0
Migratory - Offshore - Shipping (Qld)	2006	42	M	4
Migratory - Offshore - Shipping (Qld)	2006	43	F	0
Migratory - Offshore - Shipping (Qld)	2006	43	M	0
Migratory - Offshore - Shipping (Qld)	2006	44	F	0
Migratory - Offshore - Shipping (Qld)	2006	44	M	4
Migratory - Offshore - Shipping (Qld)	2006	45	F	0
Migratory - Offshore - Shipping (Qld)	2006	45	M	0
Migratory - Offshore - Shipping (Qld)	2006	46	F	0
Migratory - Offshore - Shipping (Qld)	2006	46	M	3
Migratory - Offshore - Shipping (Qld)	2006	47	F	0
Migratory - Offshore - Shipping (Qld)	2006	47	M	3
Migratory - Offshore - Shipping (Qld)	2006	48	F	0
Migratory - Offshore - Shipping (Qld)	2006	48	M	0
Migratory - Offshore - Shipping (Qld)	2006	49	F	0
Migratory - Offshore - Shipping (Qld)	2006	49	M	0
Migratory - Offshore - Shipping (Qld)	2006	50	F	0
Migratory - Offshore - Shipping (Qld)	2006	50	M	0
Migratory - Offshore - Shipping (Qld)	2006	51	F	0
Migratory - Offshore - Shipping (Qld)	2006	51	M	3
Migratory - Offshore - Shipping (Qld)	2006	52	F	0
Migratory - Offshore - Shipping (Qld)	2006	52	M	0
Migratory - Offshore - Shipping (Qld)	2006	53	F	0
Migratory - Offshore - Shipping (Qld)	2006	53	M	0
Migratory - Offshore - Shipping (Qld)	2006	54	F	0
Migratory - Offshore - Shipping (Qld)	2006	54	M	3
Migratory - Offshore - Shipping (Qld)	2006	55	F	0
Migratory - Offshore - Shipping (Qld)	2006	55	M	0
Migratory - Offshore - Shipping (Qld)	2006	56	F	0
Migratory - Offshore - Shipping (Qld)	2006	56	M	0
